"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
1970,"archnemesis_cycle_fire","You have increased Fire Damage taken. You take reduced Damage from all other Damage types.","","","Fire Empowerment","[2037,3623,3624,544,3420]",1,3,"","","","",30,1704,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[2037,3623,3624,544,3420]",[],"","","","","","",[],"",[],""
1971,"archnemesis_cycle_cold","You have increased Cold Damage taken. You take reduced Damage from all other Damage types.","","","Cold Empowerment","[2037,3623,3624,544,3420]",1,3,"","","","",30,1705,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[2037,3623,3624,544,3420]",[],"","","","","","",[],"",[],""
1972,"archnemesis_cycle_lightning","You have increased Lightning Damage taken. You take reduced Damage from all other Damage types.","","","Lightning Empowerment","[2037,3623,3624,544,3420]",1,3,"","","","",30,1706,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[2037,3623,3624,544,3420]",[],"","","","","","",[],"",[],""
1973,"archnemesis_cycle_physical","You have increased Physical Damage taken. You take reduced Damage from all other Damage types.","","","Physical Empowerment","[2037,3623,3624,544,3420]",1,3,"","","","",30,1707,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[2037,3623,3624,544,3420]",[],"","","","","","",[],"",[],""
1974,"archnemesis_cycle_chaos","You have increased Chaos Damage taken. You take reduced Damage from all other Damage types.","","","Chaos Empowerment","[2037,3623,3624,544,3420]",1,3,"","","","",30,1708,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[2037,3623,3624,544,3420]",[],"","","","","","",[],"",[],""
1975,"archnemesis_echoist","",1,"","","[70,216,214,15417]",1,3,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[70,216,214,15417]",[],"","","","","","",[],"",[],""
1976,"infinite_hunger_drowning_debuff","You are being slowed and suffocated by grasping bile.","","","Drowning",[7295],1,4,1,"","","",30,1714,1,"",2,"",1,1,"",10,"","InfiniteHungerSinkingBuff","","","","",5,"","",0,[],"","",[],1,[],[12204],[7295],[],"","","","","","",[],"",[],""
1977,"hydrosphere_cooldown","",1,"","",[],1,2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[859],[],[],"","","","","","",[],"",[],""
1978,"harvest_cat_grasping_vines_buff","You are slowed by grasping vines. Move to break the vines","","","Grasping Vines","[6863,4930,4930,12204]",1,2,1,"","","",30,779,1,"",2,"",1,1,"",0,"","GraspingVinesBuff",1,"","","",5,"","",0,[],"","",[],"",[],[],"[6863,4930,4930,12204]",[],"","","","","","",[],"",[],""
1979,"nemesis_grasping_vines_buff","You are slowed by grasping vines. Move to break the vines","","","Grasping Vines","[6863,4930,4930,12204]",1,2,1,"","","",30,779,1,"",2,"",1,1,"",0,"","GraspingVinesBuff",1,"","","",5,"","",0,[],"","",[],"",[],[],"[6863,4930,4930,12204]",[],"","","","","","",[],"",[],""
1980,"nature_grasping_vines_buff","You are slowed by grasping vines. Move to break the vines","","","Grasping Vines","[6863,4930,4930,12204]",1,2,1,"","","",30,779,1,"",2,"",1,1,"",0,"","GraspingVinesBuff",1,"","","",5,"","",0,[],"","",[],"",[],[],"[6863,4930,4930,12204]",[],"","","","","","",[],"",[],""
1981,"fire_damage_taken_from_hits_recently","",1,"","",[],"",3,"","","",1,30,0,1,"",18,"","","","",0,1,"DamageTakenRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1982,"cleansing_fire_phantasm_possession","","","","","[4930,124,446,15884]","",3,"","","","",30,1716,1,"",1,"",1,1,"",0,"","CleansingFirePossession","","","","",5,"","",0,[],"","",[],"",[],[],"[4930,124,446,15884]",[],"","","","","","",[],"",[],""
1983,"tangle_tentacle_orb_touch","","","","","[124,15737,15885]",1,2,"","","","",30,1717,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[124,15737,15885]",[],"","","","","","",[],"",[],""
1984,"tangle_tentacle_orb_zapped","You are taking Lightning Damage over time, but your Action Speed is increased","","","Livewire","[3862,345]","",4,1,"","","",30,1715,1,"",2,"",1,1,"",10,"","","","","","",5,"","",0,[],"","",[],1,[],[],"[3862,345]",[],"","","","","","",[],"",[],""
1985,"mortal_conviction_child_buff","",1,"","",[],"",3,"","","","",30,0,1,"",18,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[15528],[],[],"","","","","","",[],"",[],""
1986,"influence_stat_condition_presence_unique_monster","",1,"","",[],"",1,"","","","",30,0,1,"",18,"","","","",0,"","InfluenceStatConditionPresenceChecker","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1987,"influence_stat_condition_presence_celestial_boss","",1,"","",[],"",1,"","","","",30,0,1,"",18,"","","","",0,"","InfluenceStatConditionPresenceChecker","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1988,"archnemesis_glacial_cage","Travel skills are disabled while in the Ice Prison","","","Imprisoned",[],1,3,"","","","",30,1709,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[12204],[],[],"","","","","","",[],"",[],""
1989,"archnemesis_defender","Skill triggers when an enemy hits you.","","","Sentinel Shield",[],1,3,"","","","",30,874,1,"",1,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1990,"tangle_drowning","You are drowning and will die soon","","","Drowning",[345],"",3,"","","","",30,1721,1,"",2,"",1,1,"",0,"","TangleDrowning","","","","",5,"","",0,[],"","",[163],"",[],[],[345],[],"","","","","","",[0],"",[],""
1991,"tangle_drowning_falloff","",1,"","",[],"",3,"","","","",30,1721,1,"",18,"",1,1,"",0,"","TangleDrowning","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1992,"generic_flask_drain","You are losing Flask Charges over time and you cannot gain Flask Charges.","","","Flask Drain",[3724],1,3,"","","","",30,1692,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[8092],[3724],[],"","","","","","",[],"",[],""
1993,"monster_detonate_dead_area_mark","",1,"","",[],"",2,"","","",1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1994,"altar_physical_as_extra_fire","",1,"","",[446],"",3,"","","","",30,1724,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[446],[],"","","","","","",[],"",[],""
1995,"altar_physical_as_extra_cold","",1,"","",[447],"",3,"","","","",30,1725,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[],"",[],""
1996,"altar_physical_as_extra_lightning","",1,"","",[448],"",3,"","","","",30,1726,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[448],[],"","","","","","",[],"",[],""
1997,"altar_physical_as_extra_chaos","",1,"","",[449],"",3,"","","","",30,1727,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[449],[],"","","","","","",[],"",[],""
1998,"ground_brittle","Hits against you have additional Critical Strike Chance while standing on brittle ground","","","Brittle Ground",[9015],1,3,"","","","",20,983,"","",2,"",1,1,"",0,"","",1,"","","",5,"","",0,[],"","",[],"",[],[],[9015],[14508],"","",1,1,"","",[],"",[],1
1999,"ground_sapping","You deal less damage while standing on sapped ground","","","Sapped Ground",[8661],1,3,"","","","",21,984,"","",2,"",1,1,"",0,"","",1,"","","",5,"","",0,[],"","",[],"",[],[],[8661],[14509],"","",1,1,"","",[],"",[],1
2000,"infinite_hunger_immobilise","",1,"","",[7295],1,3,"","","","",30,0,1,"",2,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[162],"",[],"[6906,140,397]",[7295],[],"","","","","","",[0],"",[],""
2001,"slowed_regen_on_hit","",1,"","",[2398],1,3,"","","",1,30,0,"","",2,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[2398],[],"","","","","","",[],"",[],""
2002,"extinguished","You cannot inflict elemental ailments.","","","Extinguish",[],"",3,"","","","",30,1722,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[2754],[],[],"","","","","","",[],"",[],""
2003,"cleansing_fire_snake_debuff","You are taking Fire Damage and cannot recover Life or Energy Shield.","","","Searing Rune","[1974,1889,7811]",1,3,"","","","",30,1723,1,"",2,"",1,1,"",0,"","SearingRune","","","","",5,"","",0,[],"","",[78],"",[],[],"[1974,1889,7811]",[],"","","","","","",[0],"",[],""
2004,"player_tainted_frenzy","Your Frenzy Charges have been Tainted","","","Tainted Frenzy Charges",[15565],"",3,"","","","",30,1728,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[15565],[],"","","","","","",[],"",[],""
2005,"player_tainted_endurance","Your Power Charges have been Tainted","","","Tainted Endurance Charges",[15564],"",3,"","","","",30,1729,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[15564],[],"","","","","","",[],"",[],""
2006,"player_tainted_power","Your Endurance Charges have been Tainted","","","Tainted Power Charges",[15563],"",3,"","","","",30,1730,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[15563],[],"","","","","","",[],"",[],""
2007,"ground_sludge","You are taking Physical and Chaos damage over time, and have reduced Movement Speed","","","Vomitous Ooze","[353,452,177]",1,3,"","","","",30,1731,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[353,452,177]",[],"","","","","","",[],"",[],""
2008,"ground_archnemesis_cold_snap","You are taking cold damage over time from a Cold Snap","","","Cold Snap",[1976],1,3,"","","","",30,900,"","",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[4542],""
2009,"cleansing_fire_altar_debuff","You take 25% increased Damage from Enemies for each stack of Wrath of the Cosmos","","","Wrath of the Cosmos",[16373],"",4,1,"","","",30,1798,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],1,[],[],[16373],[],"","","","","","",[],"",[],""
2010,"cleansing_fire_snake_secondary_debuff","You have lower maximum Fire Resistance and your Travel Skills have less Cooldown Recovery Speed","","","Cauterised Flesh","[941,16002]",1,2,"","","","",30,1723,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[172],"",[],[],"[941,16002]",[],"","","","","","",[0],"",[],""
2011,"infinite_hunger_corrosion","You have -1% Physical Damage Reduction and -1% to Chance to Evade per Corrosive Hunger.","","","Corrosive Hunger","[1033,7033]","",4,"","","","",30,1735,1,"",2,"",1,"","",0,"","","","","","",5,"","",0,[],"","",[170],1,[],[],"[1033,7033]",[],"","","","","","",[21],"",[],""
2012,"tag_nearby_monsters_with_mod","",1,"","",[],"",1,"","","","",30,0,1,"",18,"",1,1,"",0,"","TagNearbyEnemiesWithMod","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2013,"soul_conduit_death","",1,"","",[],"",3,"","","","",30,1737,1,"",18,"",1,1,"",0,"","SoulConduitDeath","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2014,"eater_of_worlds_laser","You take increased Damage.","","","Inescapable Doom",[476],"",4,"","","","",30,1740,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[175],1,[],[],[476],[],"","","","","","",[10],"",[],""
2015,"sentinel_tag_visual_red","",1,"","",[],1,3,"","","","",30,1760,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2016,"sentinel_tag_visual_blue","",1,"","",[],1,3,"","","","",30,1762,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2017,"sentinel_tag_visual_gold","",1,"","",[],1,3,"","","","",30,1761,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2018,"chill_damage_and_damage_taken_modifiers","",1,"","",[],"",3,"","","","",30,0,"","",18,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"","[16060,16061]",[],"[16060,16061]",[],"","","","","","",[],"",[],""
2019,"shatter_when_killed","",1,"","",[],"",3,"","","","",30,0,"","",18,"","","","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[16063],[],[],"","","","","","",[],"",[],""
2020,"flask_visuals","",1,"","",[],1,1,"","","",1,30,0,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2021,"number_of_chaos_spells_cast_recently","",1,"","",[],"",3,"","","","",30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2022,"generic_league_reward_display","",1,"","",[],1,1,"","","","",30,0,1,"",18,"",1,1,"",0,"","GenericLeagueRewardDisplay","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2023,"golem_ball_pet_stuff","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","GolemBallPet","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2024,"number_of_fire_skills_used_in_past_16_seconds","",1,"","",[],"",3,"","","","",30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2025,"number_of_lightning_skills_used_in_past_16_seconds","",1,"","",[],"",3,"","","","",30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2026,"number_of_hits_blocked_in_past_30_seconds","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2027,"number_of_arrows_fired_from_last_arrow_firing_skill_used","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[16359],[],[16359],[],"","","","","","",[],"",[],""
2028,"mtx_emberkeep_vulture_marked_target_visual_buff","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","EmberkeepVultureCirclingTargetVisuals","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2029,"attached_flasks_to_belt","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","AttachedFlasksToBelt","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2030,"nearby_enemies_reduced_life_regen","",1,"","",[2398],"",3,"","","","",30,0,"","",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[2398],[],"","","","","","",[],"",[],""
2031,"nearby_enemies_reduced_es_recharge_rate","",1,"","",[138],"",3,"","","","",30,0,"","",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[138],[],"","","","","","",[],"",[],""
2032,"lose_soul_eater_while_no_unique_in_presence","",1,"","",[],1,2,"","","","",30,0,1,"",18,"",1,1,"",0,"","LoseSoulEaterStacks","","","","",5,"","",0,[],"","",[],"",[16434],[],[16434],[],"","","","","","",[],"",[],""
2033,"number_of_unique_enemies_in_presence","",1,"","",[],1,3,"","","",1,30,0,"","",18,"",1,1,"",0,"","TrackNearbyTargets","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2034,"energy_release_shock_pause","",1,"","",[],"",1,"","","",1,30,1819,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[16448],[],[],"","","","","","",[],"",[],""
2035,"touch_of_fire","The Great Eye approaches.\r\nThe flames nip at your heels.","",1,"Flame-Touched",[],1,3,"","","","",30,2,1,"",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[16457],[],[],"","","","","","",[],"",[],""
2036,"mtx_cold_iron_point_metal_hit_count","",1,"","",[],1,4,"","","",1,30,0,1,"",18,"",1,1,"",0,"","LiquidMetalHitCountVisuals","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2037,"unique_legacy_of_fury_scorched","Your elemental resistances are lowered.","","","Scorched",[141],"",3,"","","","",17,982,"","",2,"",1,1,"",0,"","",1,"","","",5,"","",0,[],"","",[],"",[],[],[141],[14507],"","",1,1,"","",[],"",[],1
2038,"galvanic_field_bonus","You have additional chance to shock. Shocking an enemy will create a Galvanic Field.","","","Galvanic Field","[658,200]",1,2,"","","",1,30,1822,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[658,200]",[16481],"","","","","","",[],"",[],""
2039,"galvanic_field_leave_me_alone","",1,"","",[],1,1,"","","",1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2040,"curse_alchemists_mark","You are cursed. The enemy which cursed you gains flask charges by hitting you and creates burning and caustic ground by igniting and poisoning you.","","","Alchemist's Mark","[16488,16489,16487]","",6,"","","",1,30,81,"","",14,"",1,1,"",0,"","CurseDebuff","","","","",5,"","",0,[],"","",[],"","[16490,16491,16918,16919,16920]",[],"[16488,16489,16487,16490,16491,16918,16919,16920]",[718],"","","","","","",[],"",[],""
2041,"mtx_cospris_malice_trigger_effects","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","CosprisMaliceTriggerEffects","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2042,"torment_touched_player","You have been touched by a Tormented Spirit","","","Fairgraves' Tricorne",[],1,1,"","","","",30,1843,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2043,"trickster_alternating_less_damage_alternator","",1,"","","[16531,16530]",1,10,"","","","",30,0,1,"",18,"",1,1,"",0,1,"GenericAlternatingBuff","","","","",5,"","",0,[],"","",[],"",[],[],"[16531,16530]",[],"","","","","","",[],"",[],""
2044,"trickster_alternating_less_hit_damage","You are taking 40% less damage from hits.","","","Heartstopper",[16530],1,3,"","","","",30,1830,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[16530],[],"","","","","","",[],"",[],""
2045,"trickster_alternating_less_dot_damage","You are taking 40% less damage over time.","","","Heartstopper",[16531],1,3,"","","","",30,1831,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[16531],[],"","","","","","",[],"",[],""
2046,"trickster_nearby_enemy_action_speed","Your Action Speed is at most 90%.","","","One Step Ahead",[],1,3,"","","","",30,1832,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[16535],[],[],"","","","","","",[],"",[],""
2047,"shrine_brineking","You cannot be Chilled, Frozen or Stunned. You take some Physical Damage as Cold Damage.","",1,"Tsoagoth Shrine","[49,190,191,700,1048,942,146,593,5699]",1,3,"","","","",30,1833,1,"",7,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[49,190,191,700,1048,942,146,593,5699]",[17341],"","","","","","",[],"",[],""
2048,"shrine_lunaris","You have increased Cold Damage, your skills chain additional times, you fire additional Projectiles, and you always avoid Projectiles.","",1,"Lunaris Shrine","[49,173,172,6163,3488,5699]",1,3,"","","","",30,1834,1,"",7,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[49,173,172,6163,3488,5699]",[17341],"","","","","","",[],"",[],""
2049,"shrine_solaris","You have increased Fire Damage, always critically strike, take no extra damage from critical strikes and avoid all Elemental Ailments.","",1,"Solaris Shrine","[42,347,4852,619,592,5699]",1,3,"","","","",30,1835,1,"",7,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[42,347,4852,619,592,5699]",[17341],"","","","","","",[],"",[],""
2050,"shrine_arakaali","You have increased Chaos Damage, gain some Physical and Elemental Damage as Extra Chaos Damage and take reduced damage from Damage Over Time.","",1,"Arakaali Shrine","[63,449,2138,541,4652,5699]",1,3,"","","","",30,1836,1,"",7,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[63,449,2138,541,4652,5699]",[17341],"","","","","","",[],"",[],""
2051,"mtx_killstreak_stack","",1,"","",[],1,4,1,16639,16638,1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2052,"mtx_knightlord_podium_visual_buff","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","KnightlordPodiumVisuals","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2053,"monster_corpse_sink_override_hash","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[16660],[],[16660],[],"","","","","","",[],"",[],""
2054,"mtx_corpsebloom_grow_flowers_on_nearby_corpses","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","MtxCorpsebloomGrowFlowersBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2055,"mtx_corpsebloom_flower_stack","",1,"","",[],"",4,"","","","",30,0,1,"",18,"",1,1,"",13,"","MtxCorpsebloomVisuals","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2056,"mtx_darkness_enthroned_eyeballs","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","CreateEyeballsNearby","","","","",5,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[],"",[],""
2057,"mtx_rogue_stalker_crit_gloves_cooldown","",1,"","",[],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2058,"ambus_charge_max_endurance_charge_override","",1,"","Ambu's Charge",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[16795],[],[16795],[],"","","","","","",[],"",[],""
2059,"mtx_hitstreak_stack","",1,"","",[],1,4,1,16813,16814,1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2060,"torment_possessed_player","You have been possessed by a Tormented Spirit","","","Possession",[],1,1,"","","","",30,367,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2061,"mtx_mist_spirits_spawn_nearby","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","MtxMistSpiritsSpawnNearby","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2062,"suppress_phasing_visuals","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[5815],[],[],"","","","","","",[],"",[],""
2063,"heal_on_nearby_death","",1,"","",[16933],1,1,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[16933],[],"","","","","","",[],"",[],""
2064,"ground_maelstrom_invisible","",1,"","",[1976],1,3,"","","","",30,0,"","",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[4542],""
2065,"mtx_voidforge_element_flare","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","MtxVoidforgeFlare","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2066,"sanctum_failure","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],"[140,859,1302,8151,2968,6821,6820]",[],[],"","","","","","",[],"",[],""
2067,"mtx_polymorphed","Your form has been changed.","","","Polymorphed",[],"",2,"","","","",30,1870,1,"",18,"",1,1,"",0,"","MtxPolymorphed","","","","",5,"","",0,[],"","",[],"",[16953],[],[16953],[],"","","","","","",[],"",[],""
2068,"mtx_balefire_wings","",1,"","",[],1,2,"","","","",30,0,1,"",18,"",1,1,"",0,"","MtxBalefireWings","","","","",5,"","",0,[],"","",[],"",[16973],[],[16973],[],"","","","","","",[],"",[],""
2069,"number_of_times_cold_damage_dealt_recently","",1,"","",[],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,"","ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2070,"number_of_times_lightning_damage_dealt_recently","",1,"","",[],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,"","ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2071,"sanctum_fire_beam","You are taking Fire Damage over time and losing Resolve over time.","","","Unholy Scalding","[1974,16997]",1,3,"","","",1,30,1871,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[1974,16997]",[],"","","","","","",[],"",[],""
2072,"life_mastery_nearby_enemy_life_regen","",1,"","",[2398],1,3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[2398],[],"","","","","","",[],"",[],""
2073,"sanctum_damage_over_time","",1,"","",[],1,3,"","","","",30,0,1,"",18,"",1,1,"",0,"","SanctumDamageOverTime","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2074,"life_%_to_prevent_and_lose_over_time","",1,"","",[17005],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[17005],[],"","","","","","",[],"",[],""
2075,"mtx_spawned_bees_recently","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2076,"ancestor_totem_buff_totem_buff","",1,"","",[],1,2,"","","","",30,0,1,"",18,"","","","",0,"","AncestorTotemBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2077,"mtx_melding_of_the_flesh_hit_detected","",1,"","",[],"",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","MtxMeldingOfTheFlesh","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
2078,"sanctum_damage_immunity","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[17050],[],[],"","","","","","",[],"",[],""
2079,"mtx_clockwork_heart_effects","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","MtxClockworkHeartEffect","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
