"rownum","BetrayalDialogueCueKey","i32","i32","i32","i32","i32","[i32]","rid","i32","rid","[rid]","rid","bool","[i32]","[rid]","bool","[i32]","rid","[rid]"
956,2,0,0,0,7,2,[],5,1000,"",[],"","",[],[],1,[],3349,[]
957,2,0,0,0,7,3,[],10,1000,"",[],"","",[],[],1,[],3350,[]
958,2,0,0,0,7,4,[],11,1000,"",[],"","",[],[],1,[],3351,[]
959,2,0,0,0,7,5,[],15,1000,"",[],"","",[],[],1,[],3352,[]
960,2,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],3353,[]
961,2,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],3354,[]
962,2,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],3355,[]
963,2,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],3356,[]
964,2,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],3357,[]
965,2,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],3358,[]
966,2,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],3359,[]
967,2,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],3360,[]
968,2,0,0,0,0,15,[9],"",100,"",[],"",1,[],[],"",[],3361,[]
969,2,0,0,0,4,3,[],"",100,"",[],"",1,[],[],"",[],3362,[]
970,2,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],3363,[]
971,2,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3364,[]
972,2,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],3365,[]
973,3,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],3371,[]
974,3,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],3372,[]
975,3,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],3373,[]
976,3,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],3374,[]
977,3,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],3375,[]
978,3,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],3376,[]
979,3,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],3377,[]
980,3,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],3378,[]
981,3,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],3379,[]
982,3,0,0,0,0,9,"[2,4]","",300,"",[],"","",[],[],"",[],3380,[]
983,3,0,0,0,0,10,[],"",100,"",[],13,"",[],[],"",[],3381,[]
984,3,0,0,0,0,11,[],"",100,"",[],28,"",[],[],"",[],3382,[]
985,3,0,0,0,0,12,[],"",100,"",[],19,"",[],[],"",[],3383,[]
986,3,0,0,0,0,13,[],"",100,"",[],34,"",[],[],"",[],3384,[]
987,3,0,0,0,0,14,[],"",100,"",[],1,"",[],[],"",[],3385,[]
988,3,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],3386,[]
989,3,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],3387,[]
990,3,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],3388,[]
991,3,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],3389,[]
992,3,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],3390,[]
993,3,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],3391,[]
994,3,0,0,0,1,5,[],"",100,"",[],"","",[7],[],"",[],3392,[]
995,3,0,0,0,1,6,[],2,1000,"","[1,2]","","",[],[],1,[],3393,[]
996,3,0,0,0,1,7,[],4,1000,"","[1,2]","","",[],[],1,[],3394,[]
997,3,0,0,0,1,8,[],10,1000,"","[1,2]","","",[],[],1,[],3395,[]
998,3,0,0,0,1,9,[],12,1000,"","[1,2]","","",[],[],1,[],3396,[]
999,3,0,0,0,1,10,[],17,1000,"","[1,2]","","",[],[],1,[],3397,[]
1000,3,0,0,0,1,11,[],"",100,"","[1,2]","","",[],[],"",[],3398,[]
1001,3,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],3399,[]
1002,3,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],3400,[]
1003,3,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],3401,[]
1004,3,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],3402,[]
1005,3,0,0,0,1,16,[],4,1000,"",[0],"","",[],[],1,[],3403,[]
1006,3,0,0,0,1,17,[],5,1000,"",[0],"","",[],[],1,[],3404,[]
1007,3,0,0,0,1,18,[],10,1000,"",[0],"","",[],[],1,[],3405,[]
1008,3,0,0,0,1,19,[],15,1000,"",[0],"","",[],[],1,[],3406,[]
1009,3,0,0,0,1,20,[],17,1000,"",[0],"","",[],[],1,[],3407,[]
1010,3,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],3408,[]
1011,3,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],3409,[]
1012,3,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],3410,[]
1013,3,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],3411,[]
1014,3,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],3412,[]
1015,3,0,0,0,2,4,[],1,1000,"",[0],"","",[],[],1,[],3413,[]
1016,3,0,0,0,2,5,[],7,1000,"",[0],"","",[],[],1,[],3414,[]
1017,3,0,0,0,2,6,[],4,1000,"",[0],"","",[],[],1,[],3415,[]
1018,3,0,0,0,2,7,[],8,1000,"",[0],"","",[],[],1,[],3416,[]
1019,3,0,0,0,2,8,[],6,1000,"",[0],"","",[],[],1,[],3417,[]
1020,3,0,0,0,2,9,[],11,1000,"",[0],"","",[],[],1,[],3418,[]
1021,3,0,0,0,2,10,[],17,1000,"",[0],"","",[],[],1,[],3419,[]
1022,3,0,0,0,2,11,[],"",100,"",[0],"","",[],[],"",[],3420,[]
1023,3,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],3421,[]
1024,3,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],3422,[]
1025,3,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],3423,[]
1026,3,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],3424,[]
1027,3,0,0,0,1,26,[7],7,1000,"",[],"","",[],[],1,[],3425,[]
1028,3,0,0,0,1,27,[7],4,1000,"",[],"","",[],[],1,[],3426,[]
1029,3,0,0,0,1,28,[7],10,1000,"",[],"","",[],[],1,[],3427,[]
1030,3,0,0,0,1,29,[7],12,1000,"",[],"","",[],[],1,[],3428,[]
1031,3,0,0,0,1,30,[7],17,1000,"",[],"","",[],[],1,[],3429,[]
1032,3,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],3430,[]
1033,3,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],3431,[]
1034,3,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],3432,[]
1035,3,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],3433,[]
1036,3,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],3434,[]
1037,3,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],3435,[]
1038,3,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],3436,[]
1039,3,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],3437,[]
1040,3,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],3438,[]
1041,3,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],3439,[]
1042,3,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],3440,[]
1043,3,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],3441,[]
1044,3,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],3442,[]
1045,3,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],3443,[]
1046,3,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],3444,[]
1047,3,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],3445,[]
1048,3,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],3446,[]
1049,3,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],3447,[]
1050,3,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],3448,[]
1051,3,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3449,[]
1052,3,0,0,0,8,1,[],"",300,"",[],"","",[],[3],"",[],3450,[]
1053,3,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],3451,[]
1054,3,0,0,0,8,3,[],"",300,"",[],"","",[],[4],"",[],3452,[]
1055,3,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],3453,[]
1056,3,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],3454,[]
1057,3,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22,13,14,15]","",[],3455,[]
1058,3,0,0,0,9,0,[],"",100,"",[],"","",[],[3],"",[],3456,[]
1059,3,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],3457,[]
1060,3,0,0,0,9,2,[],"",100,"",[],"","",[],[4],"",[],3458,[]
1061,3,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],3459,[]
1062,3,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8,13,14,15]","",[],3460,[]
1063,3,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],3461,[]
1064,3,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],3462,[]
1065,3,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],3463,[]
1066,3,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],3464,[]
1067,3,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],3465,[]
1068,3,0,0,0,6,4,[],1,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3466,[]
1069,3,0,0,0,6,5,[],4,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3467,[]
1070,3,0,0,0,6,6,[],5,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3468,[]
1071,3,0,0,0,6,7,[],6,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3469,[]
1072,3,0,0,0,6,8,[],15,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3470,[]
1073,3,0,0,0,6,9,[],"",100,"",[],"","",[],"[5,11,6,12,16,17]","",[],3471,[]
1074,3,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],3472,[]
1075,3,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],3473,[]
1076,3,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],3474,[]
1077,3,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],3475,[]
1078,3,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],3476,[]
1079,3,0,0,0,7,1,[],1,1000,"",[],"","",[],[],1,[],3477,[]
1080,3,0,0,0,7,2,[],8,1000,"",[],"","",[],[],1,[],3478,[]
1081,3,0,0,0,7,3,[],12,1000,"",[],"","",[],[],1,[],3479,[]
1082,3,0,0,0,7,4,[],15,1000,"",[],"","",[],[],1,[],3480,[]
1083,3,0,0,0,7,5,[],16,1000,"",[],"","",[],[],1,[],3481,[]
1084,3,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],3482,[]
1085,3,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],3483,[]
1086,3,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],3484,[]
1087,3,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],3485,[]
1088,3,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],3486,[]
1089,3,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],3487,[]
1090,3,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],3488,[]
1091,3,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],3489,[]
1092,3,0,0,0,0,15,[9],"",100,"",[],"",1,[],[],"",[],3490,[]
1093,3,0,0,0,4,3,[],"",100,"",[],"",1,[],[],"",[],3491,[]
1094,3,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],3492,[]
1095,3,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3493,[]
1096,3,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],3494,[]
1097,5,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],3500,[]
1098,5,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],3501,[]
1099,5,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],3502,[]
1100,5,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],3503,[]
1101,5,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],3504,[]
1102,5,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],3505,[]
1103,5,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],3506,[]
1104,5,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],3507,[]
1105,5,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],3508,[]
1106,5,0,0,0,0,9,"[2,4]","",300,"",[],"","",[],[],"",[],3509,[]
1107,5,0,0,0,0,10,[],"",100,"",[],3,"",[],[],"",[],3510,[]
1108,5,0,0,0,0,11,[],"",100,"",[],17,"",[],[],"",[],3511,[]
1109,5,0,0,0,0,12,[],"",100,"",[],25,"",[],[],"",[],3512,[]
1110,5,0,0,0,0,13,[],"",100,"",[],43,"",[],[],"",[],3513,[]
1111,5,0,0,0,0,14,[],"",100,"",[],44,"",[],[],"",[],3514,[]
1112,5,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],3515,[]
1113,5,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],3516,[]
1114,5,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],3517,[]
1115,5,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],3518,[]
1116,5,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],3519,[]
1117,5,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],3520,[]
1118,5,0,0,0,1,5,[],1,100,"","[1,2]","","",[],[],1,[],3521,[]
1119,5,0,0,0,1,6,[],3,1000,"","[1,2]","","",[],[],1,[],3522,[]
1120,5,0,0,0,1,7,[],4,1000,"","[1,2]","","",[],[],1,[],3523,[]
1121,5,0,0,0,1,8,[],11,1000,"","[1,2]","","",[],[],1,[],3524,[]
1122,5,0,0,0,1,9,[],16,1000,"","[1,2]","","",[],[],1,[],3525,[]
1123,5,0,0,0,1,10,[],"",1000,"","[1,2]","","",[],[],"",[],3526,[]
1124,5,0,0,0,1,11,[7],"",100,"","[1,2]","","",[],[],"",[],3527,[]
1125,5,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],3528,[]
1126,5,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],3529,[]
1127,5,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],3530,[]
1128,5,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],3531,[]
1129,5,0,0,0,1,16,[],7,1000,"",[0],"","",[],[],1,[],3532,[]
1130,5,0,0,0,1,17,[],2,1000,"",[0],"","",[],[],1,[],3533,[]
1131,5,0,0,0,1,18,[],9,1000,"",[0],"","",[],[],1,[],3534,[]
1132,5,0,0,0,1,19,[],11,1000,"",[0],"","",[],[],1,[],3535,[]
1133,5,0,0,0,1,20,[],16,1000,"",[0],"","",[],[],1,[],3536,[]
1134,5,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],3537,[]
1135,5,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],3538,[]
1136,5,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],3539,[]
1137,5,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],3540,[]
1138,5,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],3541,[]
1139,5,0,0,0,2,4,[],7,1000,"",[0],"","",[],[],1,[],3542,[]
1140,5,0,0,0,2,5,[],2,1000,"",[0],"","",[],[],1,[],3543,[]
1141,5,0,0,0,2,6,[],3,1000,"",[0],"","",[],[],1,[],3544,[]
1142,5,0,0,0,2,7,[],4,1000,"",[0],"","",[],[],1,[],3545,[]
1143,5,0,0,0,2,8,[],11,1000,"",[0],"","",[],[],1,[],3546,[]
1144,5,0,0,0,2,9,[],"",100,"",[0],"","",[],[],"",[],3547,[]
1145,5,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],3548,[]
1146,5,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],3549,[]
1147,5,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],3550,[]
1148,5,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],3551,[]
1149,5,0,0,0,1,26,[7],2,1000,"",[],"","",[],[],1,[],3552,[]
1150,5,0,0,0,1,27,[7],10,1000,"",[],"","",[],[],1,[],3553,[]
1151,5,0,0,0,1,28,[7],12,1000,"",[],"","",[],[],1,[],3554,[]
1152,5,0,0,0,1,29,[7],0,1000,"",[],"","",[],[],1,[],3555,[]
1153,5,0,0,0,1,30,[7],16,1000,"",[],"","",[],[],1,[],3556,[]
1154,5,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],3557,[]
1155,5,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],3558,[]
1156,5,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],3559,[]
1157,5,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],3560,[]
1158,5,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],3561,[]
1159,5,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],3562,[]
1160,5,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],3563,[]
1161,5,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],3564,[]
1162,5,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],3565,[]
1163,5,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],3566,[]
1164,5,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],3567,[]
1165,5,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],3568,[]
1166,5,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],3569,[]
1167,5,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],3570,[]
1168,5,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],3571,[]
1169,5,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],3572,[]
1170,5,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],3573,[]
1171,5,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],3574,[]
1172,5,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],3575,[]
1173,5,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3576,[]
1174,5,0,0,0,8,1,[],"",300,"",[],"","",[],[3],"",[],3577,[]
1175,5,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],3578,[]
1176,5,0,0,0,8,3,[],"",300,"",[],"","",[],[4],"",[],3579,[]
1177,5,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],3580,[]
1178,5,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],3581,[]
1179,5,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22,13,14,15]","",[],3582,[]
1180,5,0,0,0,9,0,[],"",100,"",[],"","",[],"[3,13,14,15]","",[],3583,[]
1181,5,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],3584,[]
1182,5,0,0,0,9,2,[],"",100,"",[],"","",[],[4],"",[],3585,[]
1183,5,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],3586,[]
1184,5,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],3587,[]
1185,5,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],3588,[]
1186,5,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],3589,[]
1187,5,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],3590,[]
1188,5,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],3591,[]
1189,5,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],3592,[]
1190,5,0,0,0,6,4,[],2,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3593,[]
1191,5,0,0,0,6,5,[],9,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3594,[]
1192,5,0,0,0,6,6,[],11,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3595,[]
1193,5,0,0,0,6,7,[],12,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3596,[]
1194,5,0,0,0,6,8,[],16,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],3597,[]
1195,5,0,0,0,6,9,[],"",100,"",[],"","",[],"[5,11,6,12,16,17]","",[],3598,[]
1196,5,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],3599,[]
1197,5,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],3600,[]
1198,5,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],3601,[]
1199,5,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],3602,[]
1200,5,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],3603,[]
1201,5,0,0,0,7,1,[],3,1000,"",[],"","",[],[],1,[],3604,[]
1202,5,0,0,0,7,2,[],4,1000,"",[],"","",[],[],1,[],3605,[]
1203,5,0,0,0,7,3,[],9,1000,"",[],"","",[],[],1,[],3606,[]
1204,5,0,0,0,7,4,[],11,1000,"",[],"","",[],[],1,[],3607,[]
1205,5,0,0,0,7,5,[],12,1000,"",[],"","",[],[],1,[],3608,[]
1206,5,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],3609,[]
1207,5,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],3610,[]
1208,5,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],3611,[]
1209,5,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],3612,[]
1210,5,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],3613,[]
1211,5,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],3614,[]
1212,5,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],3615,[]
1213,5,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],3616,[]
1214,5,0,0,0,0,15,[9],"",100,"",[],"",1,[],[],"",[],3617,[]
1215,5,0,0,0,12,3,[],"",100,"",[],"",1,[],[],"",[],3618,[]
1216,5,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],3619,[]
1217,5,0,0,0,5,12,[7],"",100,"",[],"",1,[],[],"",[],3620,[]
1218,5,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],3621,[]
1219,8,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],3627,[]
1220,8,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],3628,[]
1221,8,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],3629,[]
1222,8,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],3630,[]
1223,8,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],3631,[]
1224,8,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],3632,[]
1225,8,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],3633,[]
1226,8,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],3634,[]
1227,8,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],3635,[]
1228,8,0,0,0,0,9,"[2,4]","",300,"",[],"","",[],[],"",[],3636,[]
1229,8,0,0,0,0,10,[],"",100,"",[],8,"",[],[],"",[],3637,[]
1230,8,0,0,0,0,11,[],"",100,"",[],46,"",[],[],"",[],3638,[]
1231,8,0,0,0,0,12,[],"",100,"",[],19,"",[],[],"",[],3639,[]
1232,8,0,0,0,0,13,[],"",100,"",[],40,"",[],[],"",[],3640,[]
1233,8,0,0,0,0,14,[],"",100,"",[],22,"",[],[],"",[],3641,[]
1234,8,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],3642,[]
1235,8,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],3643,[]
1236,8,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],3644,[]
1237,8,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],3645,[]
1238,8,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],3646,[]
1239,8,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],3647,[]
1240,8,0,0,0,1,5,[7],"",100,"","[1,2]","","",[],[],"",[],3648,[]
1241,8,0,0,0,1,6,[],7,1000,"","[1,2]","","",[],[],1,[],3649,[]
1242,8,0,0,0,1,7,[],10,1000,"","[1,2]","","",[],[],1,[],3650,[]
1243,8,0,0,0,1,8,[],13,1000,"","[1,2]","","",[],[],1,[],3651,[]
1244,8,0,0,0,1,9,[],14,1000,"","[1,2]","","",[],[],1,[],3652,[]
1245,8,0,0,0,1,10,[],"",100,"","[1,2]","","",[],[],"",[],3653,[]
1246,8,0,0,0,1,11,[],17,1000,"","[1,2]","","",[],[],1,[],3654,[]
1247,8,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],3655,[]
1248,8,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],3656,[]
1249,8,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],3657,[]
1250,8,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],3658,[]
1251,8,0,0,0,1,16,[],3,1000,"",[0],"","",[],[],1,[],3659,[]
1252,8,0,0,0,1,17,[],9,1000,"",[0],"","",[],[],1,[],3660,[]
1253,8,0,0,0,1,18,[],12,1000,"",[0],"","",[],[],1,[],3661,[]
1254,8,0,0,0,1,19,[],13,1000,"",[0],"","",[],[],1,[],3662,[]
1255,8,0,0,0,1,20,[],14,1000,"",[0],"","",[],[],1,[],3663,[]
1256,8,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],3664,[]
1257,8,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],3665,[]
1258,8,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],3666,[]
1259,8,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],3667,[]
1260,8,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],3668,[]
1261,8,0,0,0,2,4,[],4,1000,"",[0],"","",[],[],1,[],3669,[]
1262,8,0,0,0,2,5,[],12,1000,"",[0],"","",[],[],1,[],3670,[]
1263,8,0,0,0,2,6,[],13,1000,"",[0],"","",[],[],1,[],3671,[]
1264,8,0,0,0,2,7,[],14,1000,"",[0],"","",[],[],1,[],3672,[]
1265,8,0,0,0,2,8,[],"",100,"",[0],"","",[],[],"",[],3673,[]
1266,8,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],3674,[]
1267,8,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],3675,[]
1268,8,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],3676,[]
1269,8,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],3677,[]
1270,8,0,0,0,1,26,[7],1,1000,"",[],"","",[],[],1,[],3678,[]
