"rownum","Id","i32","Text"
1678,"ScarabBeasts4b",345,"Without an experienced Beastmaster to find them new realms,\r\nthe First Ones' ravaging hunt brings them ever closer to Wraeclast."
1679,"ScarabBeasts4c",16020,"Without an experienced Beastmaster to find them new realms,\r\nthe First Ones' ravaging hunt brings them ever closer to Wraeclast."
1680,"ScarabBeasts4d",40223,"Without an experienced Beastmaster to find them new realms,\r\nthe First Ones' ravaging hunt brings them ever closer to Wraeclast."
1681,"ScarabShaperRares1",50731,"The Peak-dwellers saw you as impure, young Qianga, but the Order of\r\nthe Djinn sees you as all the stronger for your uniqueness."
1682,"ScarabShaperRares2",16721,"Bold dreamer, Qianga of the Stars, she of the Celestial Cold! These titles\r\nwe bestow upon the one among us whose soul speaks to the ineffable."
1683,"ScarabShaperRares3",2825,"Qianga of the Stars, Deliverer of the Sealing Blade to the Watchers, go now, and\r\nlet your half-dreamt life be troubled by nightmares of achromic hunger no more."
1684,"ScarabShaperRares4",55217,"The Watchers have gone silent, yet they scream still.\r\nSomething lurks among the stars of our dreams, knocking at the door,\r\nwhispering with the voices of long lost friends..."
1685,"ScarabElderRares1_",41471,"Your visions led the Azmeri down into a world left abandoned by the Vaal.\r\nThey cast you out, young Egrin, but the Order of the Djinn accepts you."
1686,"ScarabElderRares2_",8701,"Speaker of unclean truths, Egrin of the Dark Between Stars.\r\nWe curse you whose soul echoes the madness of the void!"
1687,"ScarabElderRares3",15411,"Egrin of the Dark Between Stars, Forger of the Sealing Blade,\r\nlet your name be redeemed by your unexpected sacrifice."
1688,"ScarabElderRares4",55023,"We are all equally fools for our childish notions.\r\nThat dread force Decay cannot be defeated by self-sacrifice."
1689,"ScarabSulphite1",45622,"As the first Brinerot to join the Order, you have much to prove,\r\nyoung Raethan. We are confident you will succeed."
1690,"ScarabSulphite2",47441,"For harnessing and controlling the power of lightning, you, Raethan,\r\nare now charged with researching this new energy."
1691,"ScarabSulphite3",41731,"Let him not be called Raethan the Betrayer. His discovery was too important\r\nto keep locked away. Now, for good or ill, it is in civilisation's hands."
1692,"ScarabSulphite4",34574,"Madness marches in machine form.\r\nHarnessed lightning, grim faces, and cold ambition abounds.\r\nCivilisation will be its own undoing."
1693,"ScarabDivinationCards1",44847,"You were a casualty of callous Karui warfare, ageless Narumoa, but the Order\r\nmended your wounds. You are bound to us now by your own code."
1694,"ScarabDivinationCards2",49602,"Though your peers fear you, Narumoa, the elders have decided that your\r\nsecond sight is ideal for handling all artefacts that seek to subvert Fate."
1695,"ScarabDivinationCards3",48581,"Your centuries of service have been invaluable to us, Narumoa. Go now,\r\nreturn to Hinekora, and join your ancient kin in the halls of the dead."
1696,"ScarabDivinationCards4",55612,"Hinekora has sent the world another herald, but this hatungo walks another path.\r\nWe are left blinded, and subject to the vagaries of Fate."
1697,"ScarabTorment1",31371,"Young Tsarsk, you were a broken and forgotten child lying glassy-eyed\r\nin a flesh-pit in Trarthus, but the Order found and cleansed you."
1698,"ScarabTorment2",8521,"Your tortured soul long kept you isolated from your peers, Tsarsk, but has attracted\r\nnew kindred in kind. You are tasked with appeasing these anguished spirits."
1699,"ScarabTorment3",6143,"Though you were swallowed by your own darkness, you saved countless others\r\nfrom eternal misery, young Tsarsk. You were not nothing, as you feared."
1700,"ScarabTorment4",36283,"Without a speaker of the dead, the countless anguished spirits only grow in number.\r\nThey have no voice, and no hope. The sun darkens with each passing year."
1701,"ScarabStrongbox1",9346,"Your outlaw camp abandoned you when their surprise attack failed, young Rindwik.\r\nNow that you know we exist, we cannot let you go. You have two choices."
1702,"ScarabStrongbox2",45503,"Your people were renegades, Rindwik, but you have proven your loyalty.\r\nYou will lead the martial defence of our expeditions."
1703,"ScarabStrongbox3",9110,"Master Warrior Rindwik fell to one opponent alone: old age.\r\nOnly the greatest soldiers can say as much."
1704,"ScarabStrongbox4",37074,"In the absence of a strong martial presence, the renegades rise once more.\r\nTheir poisons threaten to cloud the land."
1705,"ScarabHarbinger1",10338,"Your ancestry has been much maligned by history, young Sarina Titucius,\r\nbut to the Order of the Djinn, you are born anew."
1706,"ScarabHarbinger2",8033,"For deciphering the language of the inscrutable ones, honoured Sarina,\r\nwe charge you with investigating their intent in our land."
1707,"ScarabHarbinger3",48409,"For your valour beyond the Gate, Sarina Titucius, we honour you with the first\r\nGilded Scarab awarded while its recipient still lives. Remain vigilant."
1708,"ScarabHarbinger4",40021,"The thousand year truce has faltered, for the inscrutable ones have imprisoned their own God.\r\nShould they invade again, there will be no warning."
1709,"ScarabPerandus1",27650,"We plucked you from Malachai's torturous grasp, Icius Perandus, for a reason.\r\nMankind is in grave peril. By accepting this scarab, you pledge your life."
1710,"ScarabPerandus2",33168,"By planning against the theft and plundering of artefacts by your family's patron, Cadiro,\r\nyou have shown your intellect, Icius. The Order of the Djinn puts its faith in you."
1711,"ScarabPerandus3",13422,"The dark day has come, Icius Perandus. Today either we succeed or humanity dies.\r\nEnact your plan. Prevent the fate of the Vaal from befalling the Eternal Empire!"
1712,"ScarabPerandus4",6938,"We few who remain live in envy of those who do not.\r\nThe land rots, the water is poison, and the air is fire.\r\nWe curse you, Icius, for succeeding in saving us."
1713,"ScarabLegion1",61093,"Your faith and our Order are not in opposition, young Eutychus. \r\nLet this be the start of a new era of cooperation."
1714,"ScarabLegion2",39598,"As our hand in the Chamber, we grant you, Deacon Eutychus,\r\naccess to a domain we lack the resources to explore."
1715,"ScarabLegion3",25341,"Given the fate of Deacon Eutychus and the men under Cardinal Sanctus Vox,\r\nlet none dare the Domain, lest they too feed that vile hunger eternal."
1716,"ScarabLegion4",48934,"As the passage between Wraeclast and the land beyond time's reach is torn open,\r\nwe stand on the precipice of eternal war.\r\nAnd no one remains to hold us back."
1717,"ScarabMetamorph1",8414,"Rejected even by the Faridun outcasts, young Saresh, you were cursed to walk the\r\nwhite sands until we found you. The Order shall command your penance now."
1718,"ScarabMetamorph2",49161,"As you explore the vast well of human darkness, Saresh, our Surgeon of the Dead,\r\nremember that the price can sometimes exceed the value of knowledge."
1719,"ScarabMetamorph3",37770,"There was a man of bone, rotting flesh, and weeping black, but his name, his\r\nill-gotten knowledge, and his role in the Order shall be stricken from memory."
1720,"ScarabMetamorph4",47559,"Though the Necromancer of Weeping Black fell in the desert by the hand of Garukhan,\r\nhis mindless legions remain scattered throughout Wraeclast, with no master to curb their hunger."
1721,"ScarabBlight1",31553,"We pulled you from the raging ocean, young Dhunan,\r\nbut we cannot return you to your home. The Order of the Djinn\r\noffers you a place on Wraeclast."
1722,"ScarabBlight2",63977,"For using the techniques of your homeland to contain\r\nthe fungal plague, honoured Dhunan, you shall lead the war\r\nto eliminate it and end the century-cycle of infestation."
1723,"ScarabBlight3",43470,"Be at rest, Blightmaster Dhunan, on the distant shores of\r\nyour home. A dangerous expedition, but one worthy for\r\nhe who gave his life to cleanse Wraeclast."
1724,"ScarabBlight4",8934,"The fungal plague returns, and its roots have adapted.\r\nThe undiscovered Blightheart that Dhunan theorised\r\nmust still exist somewhere, yet none remain\r\nwith the skill to see to its destruction."
1725,"ScarabAbyss1",34331,"As the hordes of bone and blood and foul magic surge across the Vastiri Plains,\r\nthe scant survivors of our akhara agree to your alliance, ash-scarred Ahkeli.\r\nDisorder means death. Order may mean life."
1726,"ScarabAbyss2",15826,"Your golems and your leadership have slowed the tide of death, Clayshaper.\r\nThe relics of power you bid us find have kept the Vastiri Plains from the brink\r\nof oblivion. The defences of the Maraketh will hold."
1727,"ScarabAbyss3",30772,"The Winter of the World has ended at the hands of the Three Sisters. We lay this scarab\r\nupon your ancient grave in thanks for your efforts, Honoured Founder. As you hoped,\r\nthe fate of your people will never befall another."
1728,"ScarabAbyss4",45163,"The Abyssals creep forth by night and by storm. Their eons underground were not\r\na respite, but an amassing, and now they number beyond comprehension."
1729,"MapWorldsLookout",48831,"A glorious vista once exclusive to emperors. Not anymore."
1730,"MapWorldsBeach",62685,"A paradise, forever replenished by endless waves teeming with life."
1731,"MapWorldsGraveyard",53902,"Unknown legacies.\r\nUntold stories."
1732,"MapWorldsDungeon",64256,"A penitentiary for those who are not penitent is nothing more than an inn for the evil."
1733,"MapWorldsAlleyways",42968,"An unwashed gutter, where wretches cut purses and throats alike."
1734,"MapWorldsPen",19828,"Slaves held like cattle. A blood-soaked revolution, just waiting to happen."
1735,"MapWorldsDesert",34997,"Heat. Dust. Wind. These are what forge strong minds and bodies."
1736,"MapWorldsAridLake",27782,"Water vanishes; an impromptu prison becomes a tomb."
1737,"MapWorldsFloodedMine",63065,"In darkness, beast and man alike clamour to survive."
1738,"MapWorldsMarshes",42115,"Embraced by mud. Grasped by roots. The careless are silently swallowed."
1739,"MapWorldsIceberg",59084,"Icy fangs seek tender hulls to sink themselves into."
1740,"MapWorldsCage",3883,"Treat a man like a wild animal, and he will soon learn to bite."
1741,"MapWorldsSprings",34425,"The water brings life,\r\nthe poison takes it away."
1742,"MapWorldsExcavation",33025,"Two unexplored frontiers remain: The skies and the soil."
1743,"MapWorldsLeyline",12937,"Amidst the barren wastes, a slender strand of life blooms."
1744,"MapWorldsPeninsula",57690,"The farmer no longer plows\r\nor sows. Only the flattened\r\nsoil remains."
1745,"MapWorldsPort",47088,"The wealthy foolishly battle the ocean for domain."
1746,"MapWorldsBurialChambers",43016,"Vile fiends hide beneath the peaceful plains."
1747,"MapWorldsCells",3775,"Life crushed together. Left to crumble to dust."
1748,"MapWorldsArcade",44259,"We create so that some part of us may remain after death."
1749,"MapWorldsCitySquare",44762,"Countless generations have walked these time-worn stones."
1750,"MapWorldsRelicChambers",35162,"Relics of a forbidden past. Hidden away. Forgotten."
1751,"MapWorldsCourthouse",49777,"Justice born of love is a surrender. Justice born of law is a punishment."
1752,"MapWorldsStrand",10021,"Nothing good washes up\r\non this dark shore."
1753,"MapWorldsStrandUnique",62531,"We all began life in darkness, we shall all end it there."
1754,"MapWorldsChateau",39459,"Beauty and brutality in such close proximity."
1755,"MapWorldsChateauUnique",11413,"Forget kings and emperors;\r\nHe who holds the coin holds all the power."
1756,"MapWorldsGrotto",19420,"Trapped in absolute darkness. Despair. Panic. Terror."
1757,"MapWorldsGorge",4592,"We must all walk the narrow, winding path.\r\nThe end is always the same."
1758,"MapWorldsVolcano",30639,"Tremble in the might\r\nof the flames."
1759,"MapWorldsLighthouse",43308,"Fire ignites the sky.\r\nA signal to keep away.\r\nAn invitation to invade."
1760,"MapWorldsCanyon",2336,"A deep wound in the land. One that will never heal."
1761,"MapWorldsConservatory",6755,"Ornate, elaborate, ostentatious... and dripping with death."
1762,"MapWorldsSulphurVents",6074,"The creatures that prowl the wildest extremes, nature anoints with cruel efficacy to defend her."
1763,"MapWorldsHauntedMansion",1215,"Forlorn and sorrowful, this once opulent ruin conceals the sins of a fallen line."
1764,"MapWorldsMaze",46524,"They live trapped forever in darkness and confusion. We are no different."
1765,"MapWorldsMazeUnique",39980,"We are ever the makers of our own undoing."
1766,"MapWorldsChannel",22278,"The stone cannot stop the torrent. It can only divert it."
1767,"MapWorldsToxicSewer",25747,"Affluence and effluence, separated by a few feet of soil."
1768,"MapWorldsAncientCity",2545,"This was not the first\r\ncivilization to believe itself\r\nthe greatest. And it will\r\nnot be the last."
1769,"MapWorldsIvoryTemple",16982,"Man and nature intertwined, but only for the chosen few."
1770,"MapWorldsSpiderLair",60607,"Panic only hastens the venom's passage to the heart."
1771,"MapWorldsBarrows",49687,"Man burrows for only the eternal hibernation."
1772,"MapWorldsMausoleum",57831,"A vault for the dead, as if they were valuable. Pathetic."
1773,"MapWorldsFields",36207,"They pleaded for the gods to bless their land. Now they lie under the soil."
1774,"MapWorldsJungleValley",4003,"Verdant canopies shroud the world in darkness."
1775,"MapWorldsPhantasmagoria",47634,"Every movement is watched, recorded, remembered."
1776,"MapWorldsAcademy",54575,"They came for enlightenment, but were imprisoned by madness."
1777,"MapWorldsThicket",737,"Little light enters.\r\nNo life escapes."
1778,"MapWorldsWharf",54239,"Reach out into the abyss, and the abyss reaches back."
1779,"MapWorldsAshenWood",43927,"Desperately reaching skyward\r\nand digging downwards.\r\nSustenance is an\r\neternal struggle."
1780,"MapWorldsAtoll",19776,"Time turns even the vicious volcanoes to hollow shells."
1781,"MapWorldsAtollUnique",11929,"Whispers from\r\na world apart\r\nSpeak my name\r\nbeyond the tomb;\r\nBound within\r\nthe Maelström's heart,\r\nWill they grant me\r\nstrength or doom?"
1782,"MapWorldsCemetery",12635,"A stone forest of forgotten names."
1783,"MapWorldsCemeteryUnique",11313,"Some dead have long\r\nenvied the living.\r\nWhen given the chance,\r\nthey take from us what they can.\r\nSo we offer our suffrage.\r\nIn return, they give\r\nonly suffering."
1784,"MapWorldsUndergroundSea",18545,"Silent stillness. The waters are as cold as they are black."
1785,"MapWorldsTribunal",5132,"So much power in the hands of so few."
1786,"MapWorldsCoralRuins",41363,"Thrust above the waves, still teeming with horrors from the depths."
1787,"MapWorldsLavaChamber",7088,"Fiend and fortune-hunter alike turned to ash. A sorry alliance of unending agony."
1788,"MapWorldsResidence",4755,"Home only to misery now."
1789,"MapWorldsRamparts",52736,"A wall is the surest sign for raiders that there is something of value to take."
1790,"MapWorldsDunes",53116,"Shifting, morphing, expanding. A reminder of the virtues of an agile mind."
1791,"MapWorldsDunesUnique",19076,"Man creates where nature cannot."
1792,"MapWorldsBoneCrypt",23253,"The dead ask to be remembered,\r\nbut such requests\r\nare seldom met."
1793,"MapWorldsBoneCryptUnique",772,"They flew, and leapt,\r\nand clambered over,\r\nThey crawled, and swam,\r\nand slithered under.\r\nStill its ancient secrets\r\nawait unclaimed\r\nAnd of this hidden temple,\r\nonly legends remain."
1794,"MapWorldsUndergroundRiver",20216,"Life, like still water, becomes trapped. Stagnant. Foul."
1795,"MapWorldsUndergroundRiverUnique",31954,"Howls and laughter\r\nThey hide in the day\r\nThey smell you, they watch you\r\nThey track their new prey"
1796,"MapWorldsGardens",11533,"Vibrant colours dash across the grey, consuming Man's work."
1797,"MapWorldsArachnidNest",36866,"Man is not the only beast to bend nature to its will."
1798,"MapWorldsBazaar",36556,"Greed is the only god here."
1799,"MapWorldsLaboratory",43561,"My last waking moments looked very much like this place... I miss it. I miss her."
1800,"MapWorldsInfestedValley",24414,"Should we feel disgusted at how the weak predate the strong, or should we feel... admiration?"
1801,"MapWorldsOvergrownRuin",26732,"Only fear remains unforgotten, where once magnificent rites drew important crowds."
1802,"MapWorldsVaalPyramid",28018,"A good slave is driven by\r\nonly two thoughts:\r\nservice and sacrifice."
1803,"MapWorldsVaalPyramidUnique",27401,"\""Should I depart this mortal coil,\r\nso shall all of my treasures.\""\r\n- Atziri, Queen of the Vaal"
1804,"MapWorldsGeode",58981,"Many hands may\r\nmove a mountain."
1805,"MapWorldsArmoury",15108,"There is no war. There is no army. Only fear lingers."
1806,"MapWorldsCourtyard",25370,"An elaborate, beautiful garden, hidden from the public. Selfish."
1807,"MapWorldsCourtyardUnique",344,"To the east, \r\nit cannot be seen.\r\nTo the west, \r\nit cannot be touched.\r\nTo the south, \r\nit cannot be remembered.\r\nAnd to the north, \r\nit cannot be contained."
1808,"MapWorldsMudGeyser",36946,"Filth springs forth like blood from a severed jugular."
1809,"MapWorldsShore",22593,"Each life, each act, as fleeting as footprints in the sand."
1810,"MapWorldsShoreUnique",61879,"The Treasures of the Tides\r\nwait in agony\r\nat the End of the World."
1811,"MapWorldsTropicalIsland",5647,"The temptations of paradise\r\ndraw forth the good\r\nand the bad alike."
1812,"MapWorldsMineralPools",44313,"God's jar of raw materials.\r\nLife lying dormant,\r\nwaiting to sprout."
1813,"MapWorldsMoonTemple",41751,"Night's promises are dark, for even the stars must be harvested."
1814,"MapWorldsMoonTempleUnique",11804,"In the shadow of war,\r\nall are eclipsed."
1815,"MapWorldsSepulchre",27716,"Lives come and go. Only bones and dust remain."
1816,"MapWorldsTower",54446,"We ascend to great heights to commit low acts."
1817,"MapWorldsWastePool",42556,"Verdant life blossoms\r\namidst death."
1818,"MapWorldsPlateau",34832,"Steep cliffs divide where the trees may grow, and where they may not."
1819,"MapWorldsEstuary",40753,"Where land springs from water, life will shortly follow."
1820,"MapWorldsVault",57839,"Wealth beyond imagining, locked beyond reach."
1821,"MapWorldsTemple",45792,"Immaculate white stone rises from the abyss. Perfection."
1822,"MapWorldsTempleUnique",42975,"Laughs of all the twisted\r\nEcho through these\r\nhalls of gold.\r\nIn this cold forgotten void\r\nThey wander, forever uncontrolled."
1823,"MapWorldsArena",1371,"The sound of a thousand calls for blood echo for eternity."
1824,"MapWorldsMuseum",33220,"Ancient artifacts and beautiful baubles. All paid for in blood."
1825,"MapWorldsMuseumUnique",45939,"Please take out your blades,\r\nyour whips, and your spikes.\r\nClass is now in session."
1826,"MapWorldsScriptorium",53075,"Knowledge balanced atop a vast pit. Hold on, or perish in the darkness of ignorance."
1827,"MapWorldsSiege",3756,"No rest, no peace, no negotiation. Only War."
1828,"MapWorldsShipyard",11724,"The stone and lumber sleeps. The captains are long dead. Only the sea knows their end."
1829,"MapWorldsBelfry",59460,"Bells are rung in celebration, and in sorrow. And, finally, in despair."
1830,"MapWorldsArachnidTomb",7465,"They feel your every move,\r\nyour every breath,\r\nwith a million little wires."
1831,"MapWorldsWasteland",17533,"A white bone stripped of its fertile flesh. Life spirals towards its end."
1832,"MapWorldsPrecinct",58250,"Crushed together and fenced in, to live out their lives like cattle."
1833,"MapWorldsBog",47614,"Layer upon layer of death and rot. Disgusting."
1834,"MapWorldsPier",60732,"Man's reach extends into\r\nthe ocean, clawing at\r\nits infinite depths."
1835,"MapWorldsCursedCrypt",8544,"Saints and heathens look the same once the rot takes hold."
1836,"MapWorldsCursedCryptUnique",21473,"For his sins\r\nhe was hunted in his sleep,\r\njudgement wrought\r\nof twisted nightmare.\r\nThe Coward bound\r\nhis dreams to stone,\r\nawaiting another to walk\r\nthe path of true atonement."
1837,"MapWorldsOrchard",38855,"The fruit that grows from bloody ground tastes sweetest."
1838,"MapWorldsPromenade",54757,"Even the greatest achievements\r\nwill eventually be abandoned."
1839,"MapWorldsPromenadeUnique",49536,"The grandest and greatest\r\never to fight,\r\nDivine the champions stand tall.\r\nBut match their power,\r\nbest their might,\r\nAnd even the immortal may fall."
1840,"MapWorldsLair",8823,"In darkness, the alpha rises. The companionship of beasts is fragile indeed."
1841,"MapWorldsColonnade",31349,"Small minds demand\r\nthe largest structures."
1842,"MapWorldsPrimordialPool",25302,"A dough of bad blood.\r\nA yeast of ill will."
1843,"MapWorldsSpiderForest",4651,"Each branch, each leaf,\r\nan extension of a web\r\nthat spans sanity."
1844,"MapWorldsCoves",49159,"The dark seas swallow the careless and spit them against sharp rocks."
1845,"MapWorldsWaterways",28402,"A river in the sky, far from that which so desperately needs it."
1846,"MapWorldsFactory",41763,"Repetition. Convention. Duplication. Creation distilled to perfection."
1847,"MapWorldsMesa",19999,"Barren and sun-bleached.\r\nEmptiness as far as\r\nthe eye can reach."
1848,"MapWorldsPit",11490,"Blood turns the soil to mud."
1849,"MapWorldsDefiledCathedral",47897,"Crafted with reverence. Defiled with ease."
1850,"MapWorldsSummit",60634,"We are swept ever upwards by our ambition, with no thought of what awaits us at the peak."
1851,"MapWorldsOvergrownShrine",26468,"A once great monument, now a forgotten memorial."
1852,"MapWorldsOvergrownShrineUnique",17317,"Curious, she shook it then,\r\nAnd tiny screams emerged.\r\nCuriouser, she shook again,\r\nAnd an eerie silence purred."
1853,"MapWorldsCastleRuins",36357,"When the castle falls, it has failed its only purpose."
1854,"MapWorldsCrystalOre_",28169,"As the torch flickers, brilliance emerges in boundless variance."
1855,"MapWorldsVilla",2144,"Wealth is powerless to stop the corroding force of time."
1856,"MapWorldsTortureChamber",15595,"Who is the true criminal, the one behind bars, or the one who tortures him?"
1857,"MapWorldsTortureChamberUnique",45353,"\""Here the soil is more deadly than any swing of the axe.\""\r\n- Oba of the Karui,\r\nConqueror of Corruption."
1858,"MapWorldsNecropolis",2279,"Even in death, we long to be close to one another."
1859,"MapWorldsNecropolisUnique",32663,"So the raiders danced,\r\nleading their foe ever west,\r\ntowards certain death."
1860,"MapWorldsRacecourse_",57536,"Rats chase their tails for the amusement of fools."
1861,"MapWorldsCaldera",64414,"From the heart of fire, rivers of burning rage billow forth."
1862,"MapWorldsGhetto",14879,"Amongst the rabble,\r\nbrutality is the law."
1863,"MapWorldsPark",32613,"A brief respite in a sea of obligation and uncertainty."
1864,"MapWorldsMalformation",3421,"Boils swell from the earth.\r\nFoul malignant flesh\r\nwithout purpose."
1865,"MapWorldsTerrace",42558,"A garden on a stone pedestal. An incredible, and foolish, feat."
1866,"MapWorldsShrine",64812,"Black tiles don't stain so easily."
1867,"MapWorldsArsenal",25202,"There is no war. There is no army. Only rage lingers."
1868,"MapWorldsDesertSpring",10211,"As mirage becomes reality, hardship is briefly quenched."
1869,"MapWorldsCore",35484,"Black monstrous bridges cross oily rivers, leading nowhere. Nothing as it should be."
1870,"MapWorldsColosseum",16355,"Life means as little as a passing\r\nmoment of entertainment.\r\nLet them rot."
1871,"MapWorldsAcidLakes",21257,"Clear water springs forth.\r\nA moment of purity before it too gathers filth."
1872,"MapWorldsDarkForest",34447,"The trees grow twisted and gnarled, without a hint of light. A curse lingers here."
1873,"MapWorldsCrimsonTemple",46612,"A sanguine supplication to death and depravity."
1874,"MapWorldsPlaza",35076,"Drought took the plants, famine took the people."
1875,"MapWorldsDig",43432,"A hollow echo of bygone times in a land where none lived long."
1876,"MapWorldsPalace",51878,"Death forces even the most\r\ndetermined of despots to\r\npass the crown."
1877,"MapWorldsLavaLake",20343,"At the heart of a peaceful, secluded valley, an island of burning, consuming fury."
1878,"MapWorldsBasilica",27821,"Built so the prayers would echo. A resonance no god could hear."
1879,"MapWorldsSunkenCity",11215,"From the walls, water, and ferns... Death comes crawling on ancient steps."
1880,"MapWorldsReef",53973,"Each plank of rotting wood, each dead sailor, feeds the island and makes it grow."
1881,"MapWorldsCarcass",18547,"Life's wet, reproductive stink abates, relenting to death's chaste ritual of decay."
1882,"MapWorldsDrySea",53637,"Where once waves crashed with crushing force,\r\nbrittle wooden bones tell tall tales."
1883,"MapWorldsStagnation_",48254,"Aided by unrelenting rain,\r\nrot devours new life at the first fumble."
1884,"MapWorldsBramblefall",25038,"The faintest traces of civilisation\r\ndefiantly resist nature's scouring tendrils.\r\nAn admirable, but futile, effort."
1885,"MapWorldsFrozenCabins",51403,"The fleet lay stranded in the winter wastes,\r\nthose aboard to never again see the light of day."
1886,"MapWorldsBurn",23867,"Does the land reject the dead,\r\nor do the dead reject their fate?"
1887,"MapWorldsCrimsonTownship",10687,"Rain will wash away the stains,\r\nbut the madness and memories will never fade."
1888,"MapWorldsForkingRiver",29382,"Great stone towers tore at the natural order\r\nand were promptly put in their place."
1889,"MapWorldsThaumaturgistsLair",51477,"Ever does man look to emulate his creator,\r\nonly to match his indifference."
1890,"MapWorldsColdRiver",9863,"Ice forges a fickle path,\r\nas those beneath its veil can attest."
1891,"MapWorldsForbiddenWoods",26156,"Every instinct wills you to sleep through the bitter cold; a certain death.\r\nThose that yet survive must fight through every aching movement."
1892,"MapWorldsSilo",24497,"Grim blessings whispered in the deepest, most secret of places."
1893,"MapWorldsChimera",14512,"One of my captors hid a beast within his heart. Now his true self can be seen by all."
1894,"MapWorldsHydra",48438,"One of my captors wore many faces, yet kept her true face hidden. Now she cannot escape her true face."
1895,"MapWorldsMinotaur",14950,"One of my captors felt no emotion. He did not hesitate to inflict pain. Now all he feels is intense, unstoppable agony."
1896,"MapWorldsPhoenix",17594,"One of my captors refused redemption. He did not see value in a new life. Now new life surrounds him."
1897,"MapWorldsVaalTemple",59850,"Voices. Visions. Violence. They will haunt these grounds for all of eternity."
1898,"MapWorldsShapersRealm",15496,"The nexus of nothingness and equilibrium of eternity."
1899,"UniqueChest13",27032,"From those who are gone, to those who remain."
1900,"UniqueChest14",28895,"Whispers and promises, ancient and alluring."
1901,"UniqueMap21",59672,"The winters of my youth were cold and harsh.\r\nWe had nothing, yet to my mother's credit, I wanted for so little."
1902,"UniqueMap22",44049,"What had seemed sacred and infallible\r\nso quickly became flawed out of necessity.\r\nCreated from compromises. Vulnerable to mortal whims."
1903,"UniqueMap23",41870,"Without our strict rule, man's destructive side would take hold.\r\nOur beautiful public spaces, our services for the ill and the needy,\r\nall of it would crumble."
1904,"UniqueMap24",23186,"It was in my oath that I found peace.\r\nIn echoing marble halls I found my voice.\r\nBefore the congregation I found purpose."
1905,"UniqueMap25",52365,"Though my life is gone, my purpose is not.\r\nMy will remains, emboldened and empowered\r\nby the righteousness of my cause."
1906,"UniqueMap25x",2935,"\""Did nobody think to report that we had acquired some sort of free-floating\r\nMemory? Cease testing and lock this away immediately!\"" \r\n- Administrator Qotra"
1907,"UniqueGlovesStrInt10",63224,"The secret of the elements lies within a square triangle."
1908,"UniqueRing61",45783,"There is a way to survive the bite of an ice snake,\r\nbut few have the resolve to attempt it."
1909,"UniqueRing62",1362,"Those members of the Brotherhood who employ the venom of \r\nTrarthan ice snakes must take great care with the volatile substance."
1910,"UniqueBodyStrInt11",56122,"A glacier of putrid meat, crushing mountains and valleys alike."
1911,"UniqueAmulet57",60843,"Greater than any blade, agility and intellect will be your weapons."
1912,"UniqueBelt33_",12847,"Poison the land and they'll have nothing to defend."
1913,"UniqueBelt33x",10893,"\""Recommend extreme caution on any prototypes that can lead to a chain reaction\r\nof deaths. Lab Twelve has been lost to the flames.\"" \r\n- Lead Researcher Ksaret"
1914,"UniqueBootsStr11",31337,"Centuries ago, there existed a unique grove imbued with ancestral fire.\r\nAs with all things, the Karui used its wood for war."
1915,"UniqueGlovesDexInt15",58313,"Biology is but a machine, begetting effusion of energies;\r\ndeath is but a curse, that can be given... or reversed."
1916,"UniqueJewel134",60288,"Forsake what you might have had. Command power beyond your potential."
1917,"UniqueJewel135",9475,"Lose that which you never had. Gain power you could not have grasped."
1918,"UniqueDagger19",43762,"There is nothing more brutal than a simple blade wielded with rage."
1919,"UniqueDagger19x",3150,"\""Researchers will refrain from scaring each other by firing ice spears while holding\r\nPrototype #141. Sooner or later, someone's going to lose an eye.\"" \r\n- Administrator Qotra"
1920,"UniqueHelmetStr7",54059,"The villagers seared the blight with fire, but it only spread like dancing flames.\r\n\r\n<default>{This item can be anointed by Cassia}"
1921,"UniqueHelmetDex9",39716,"The villagers seared the blight with cold, but it only bloomed countless spears.\r\n\r\n<default>{This item can be anointed by Cassia}"
1922,"UniqueHelmetInt23",47371,"The villagers seared the blight with lightning, but it only forked into countless tendrils.\r\n\r\n<default>{This item can be anointed by Cassia}"
1923,"UniqueBootsDexInt10",12640,"Relentlessness. Nothing more, nothing less.\r\n\r\n<default>{This item can be anointed by Cassia}"
1924,"UniqueBootsDexInt10x",64308,"\""Suppression troop seven, the 'Glowering Faithful,' managed to fell the escaping\r\ntest subject by timing their arrows between his explosive dashes.\""\r\n\r\n<default>{This item can be anointed by Cassia}"
1925,"UniqueGlovesStrDex13",24457,"The last gasp is not always one's final act.\r\n\r\n<default>{This item can be anointed by Cassia}"
1926,"UniqueBodyStrInt12",27724,"Shrouded in seed, a conduit of contagion,\r\nyet the source of septicity remains unknown.\r\n\r\n<default>{This item can be anointed by Cassia}"
1927,"UniqueAmulet58",21959,"Burned rhoa's eye and goatman's beard do demand:\r\nLeave behind those lazy bones;\r\nDance, ye dead, at my command!"
1928,"UniqueAmulet59",4415,"A single act of anger travels countless paths of destruction."
1929,"UniqueHelmetStrInt17",31296,"Divinity is not the only path to enlightenment."
1930,"UniqueBodyStrInt13",44360,"The mind is a filter through which anarchy becomes order."
1931,"UniqueShieldInt15",58183,"Fear not the fury of the storm."
1932,"UniqueBelt34",36275,"Those who offer up sacrifices to every deity entreat the full favour of none."
1933,"UniqueShieldDex8",52177,"Light as a board,\r\nStiff as a feather."
