"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkillsKey","bool","bool","[i32]","rid","MultiPartAchievement","bool","ItemClasses","GrantedEffectsKey"
8159,"SupportHandcastSpellBoost",1,[72],1,0,"T",3,[],"[33,36,26,48,64,12,53,37,50,38,77]","",-645314108,[],"",2,1000,"","","",[],"","","",[],""
8160,"SupportHandcastAnticipation",1,[70],1,0,"q",3,[],"[26,33,36,37,12,38,64,48]","",-2089088874,[],"",2,1000,"","","",[],"","","",[],""
8161,"SupportHandcastAnticipationRoyale",1,[70],1,0,"q",3,[],"[26,33,36,37,12,38,64,48]","",-1096983655,[],"",2,1000,"","","",[],"","","",[],""
8162,"SynthesisTurretChargeProjectile","",[],2.5,0.046,"",4,[],[],"",0,[],"",2,1000,1172,"","",[],"",67,"",[],""
8163,"AccuracyAndCritsAura","",[],1,0,"",2,[],[],"",-1539507698,[],"",2,0,150,"","",[],"","","",[],""
8164,"AccuracyAndCritsAuraRoyale","",[],1,0,"",2,[],[],"",1418425772,[],"",2,0,150,"","",[],"","","",[],""
8165,"SupportAuraDuration",1,[81],1,0,"a",1,[9],[26],"",1957109374,[],"",2,1000,"","","",[],"","","",[],""
8166,"SynthesisGolemGuardianPylonExplode","",[],3,0.048,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"",69,"",[],""
8167,"SynthesisGolemGuardianPylonExplodeVenarius","",[],3,0.048,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8168,"SupportTriggerBowSkillOnBowAttack",1,"[41,32,74]",1,0,"",4,"[37,90]","[26,33,36,38,50]","",-824605221,[],"",2,1000,"","","",[],"","","",[],""
8169,"MassBeamBarrage","",[],2.5,0.045,"",4,[],[],"",0,[],"",2,2500,1173,"","",[],"","","",[],""
8170,"ConcentratedBeam","",[],4,0.055,"",4,[],[],"",0,[],"",2,2500,1174,"","",[],"","","",[],""
8171,"SynthesisBossShockRifleSingle","",[],0.4,0.04,"",4,[],[],"",0,[],"",2,2500,1175,"","",[],27,"","",[],""
8172,"SynthesisBossShockRifleMulti","",[],0.4,0.04,"",4,[],[],"",0,[],"",2,4670,1175,"","",[],25,"","",[],""
8173,"SynthesisBossShockRifleRotating","",[],0.4,0.04,"",4,[],[],"",0,[],"",2,11670,1175,"","",[],26,"","",[],""
8174,"HeistRobotStormcallerShockRifleSingle","",[],0.8,0.04,"",4,[],[],"",0,[],"",2,2500,1175,"","",[],27,"","",[],""
8175,"SynthesisExpandingConeWaves","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,5000,1176,"","",[],"","","",[],""
8176,"SynthesisExpandingPowerBall","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1177,"","",[],"","","",[],""
8177,"SynthesisSpikerChampionDeathExplode","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8178,"SynthesisQuicksandStartEffect","",[],1,0,"",4,[],[],"",0,[],"",2,1400,1151,"","",[],"","","",[],""
8179,"QuickGuard","",[],10,0.03,"",1,[],[],"",490113284,[],"",2,0,1178,"","",[],"","","",[],""
8180,"MonsterQuickGuard","",[],1,0,"",1,[],[],"",0,[],"",2,0,1178,"","",[],"","","",[],""
8181,"MavenMapQuickGuardAlly","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1309,"","",[],88,"","",[],""
8182,"QuickDodge","",[],1,0,"",2,[],[],"",-1782424071,[],"",2,150,1179,"","",[],"","",1,[],""
8183,"QuickDodgeRoyale","",[],1,0,"",2,[],[],"",-1716478660,[],"",2,150,1179,"","",[],"","",1,[],""
8184,"ExileQuickDodge","",[],1,0,"",2,[],[],"",0,[],"",2,150,1179,"","",[],"","",1,[],""
8185,"ArborixQuickDodge","",[],1,0,"",2,[],[],"",-1807857767,[],"",2,150,1179,"","",[],"","",1,[],""
8186,"QuickBlock","",[],1,0,"",1,[],[],"",1596248408,[],"",2,0,1180,"","",[],"","","",[],""
8187,"Replicate","",[],1,0,"",2,[],[],"",-209522818,[],"",2,0,1181,"","",[],"","","",[],""
8188,"SupportReplicate",1,[1],1,0,"",2,[],[],"",1552501288,[],"",2,1000,"","","",[],"","","",[],""
8189,"Bladestorm","",[],1,0,"",1,[],[],"",932055499,[],"",2,1000,1182,"","",[],"","","",[],""
8190,"BladestormRoyale","",[],1,0,"",1,[],[],"",1273695971,[],"",2,1000,1182,"","",[],"","","",[],""
8191,"BloodSandStance","",[],1,0,"",1,[],[],"",1080493419,[],"",2,0,1183,"","",[],"","","",[],""
8192,"BloodSandStanceRoyale","",[],1,0,"",1,[],[],"",-441703669,[],"",2,0,1183,"","",[],"","","",[],""
8193,"Berserk","",[],0,0,"",1,[],[],"",2130922045,[],"",2,0,1184,"","",[],"","","",[],""
8194,"BloodSpears","",[],0.67,0.0233,"",1,[],[],"",759316136,[],"",2,1000,1185,"","",[],"","","",[],""
8195,"ExileBloodSpears","",[],0.67,0.0233,"",1,[],[],"",934312583,[],"",2,1000,1185,"","",[],"","","",[],""
8196,"ChainStrike","",[],1,0,"",1,[],[],"",1684792253,[],"",2,1000,1186,"","",[],"","","",[],""
8197,"ChainStrikeRoyale","",[],1,0,"",1,[],[],"",-1028751875,[],"",2,1000,1186,"","",[],"","","",[],""
8198,"TormentedSpiritTether","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1187,"","",[],23,"","",[],""
8199,"Blitz","",[],1,0.0233,"",1,[],[],"",-496502981,[],"",2,1000,1188,"","",[],"","","",[],""
8200,"LegionBreakout","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1189,"","",[],"","",1,[],""
8201,"SupportSlashingWeapon",1,[20],1,0,"s",2,"[9,5]",[77],"",1584861995,[],"",2,1000,"",1,"",[],"","","","[11,16,9,10,15]",""
8202,"SupportBluntWeapon",1,[20],1,0,"s",1,[],"[37,77,26]","",-754651381,[],"",2,1000,"",1,"",[],"","","","[12,32,17,14,57]",""
8203,"SupportBluntWeaponShockwave","",[],1,0,"",1,[],[],"",-870424782,[],"",2,1000,1190,"","",[],"","","",[],""
8204,"GoreShockwave","",[],1,0,"",1,[],[],"",-62284480,[],"",2,1000,1191,"","",[],"","","",[],""
8205,"TormentBearerGoldBeacon","",[],0.6945,0.0545,"",4,[],[],"",0,[],"",2,1000,362,"","",[],"","","",[],""
8206,"IceDash","",[],2.0339,0.0426,"",3,[],[],"",-464894045,[],"",2,0,1192,"","",[],"","","",[],""
8207,"IceDashRoyale","",[],2.0339,0.0426,"",3,[],[],"",2082580627,[],"",2,0,1192,"","",[],"","","",[],""
8208,"TormentSummonAnomalyDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
8209,"TormentSummonTentacleSlammerDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,1000,996,"","",[],"","","",[],""
8210,"TormentSummonAnomalyDaemonFast","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
8211,"TormentSummonTentacleSlammerDaemonFast","",[],1,0,"",4,[],[],"",0,[],"",2,1000,996,"","",[],"","","",[],""
8212,"TormentSpawnElderSporeDaemon","",[],2.25,0.048,"",4,[],[],"",0,[],"",2,1500,602,"","",[],"","","",[],""
8213,"TormentSummonSandstormDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,0,351,"","",[],"","","",[],""
8214,"TormentSummonSandGoliathDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,0,351,"","",[],"","","",[],""
8215,"TormentGoldenBlastDaemon","",[],1,0.04,"",4,[],[],"",0,[],"",2,1670,230,"","",[],22,"","",[],""
8216,"TormentGoldenBlastDaemonForGeometry","",[],1.75,0.04,"",4,[],[],"",0,[],"",2,1670,230,"","",[],22,"","",[],""
8217,"AtlasExileCrusaderTriggeredDelayedBlast","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,231,"","",[],"","","",[],""
8218,"TormentGoldenBlastDaemonGeometryTrigger","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],32,"","",[],""
8219,"TormentSummonBetrayerDjinn","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
8220,"UniqueVaalStrongboxSacrificePacks","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
8221,"UniqueVaalStrongboxSacrificeBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
8222,"UniqueVaalStrongboxMortalPacks","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
8223,"UniqueVaalStrongboxMortalBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
8224,"BloodSandArmour","",[],1,0,"",1,[],[],"",1729575906,[],"",2,0,1193,"","",[],"","","",[],""
8225,"SupportImpale",1,[1],1,0,"I",2,[],[],"",-875006140,[],"",2,1000,"","","",[],"","","",[],""
8226,"SliceAndDice","",[],1,0,"",1,[],[],"",2065114417,[],"",2,1000,1195,"","",[],"","","",[],""
8227,"PhysicalDamageAura","",[],1,0,"",1,[],[],"",-281841908,[],"",2,0,1196,"","",[],"","","",[],""
8228,"ExilePhysicalDamageAura","",[],1,0,"",1,[],[],"",0,[],"",2,500,1196,"","",[],"","","",[],""
8229,"DelayedAreaBarrage","",[],1,0,"",4,[],[],"",0,[],"",2,4000,1197,"","",[],58,"","",[],""
8230,"SpawnSkeletonCannonDaemon","",[],1,0,"",4,[],[],"",0,[],"",2,0,351,"","",[],"","","",[],""
8231,"FlaskDrainingLasso","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1198,"",1,[],32,"","",[],""
8232,"LioneyeTriggeredProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
8233,"LioneyeTriggeredProjectiles","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
8234,"RetractArrowNuke","",[],1,0,"",4,[],[],"",0,[],"",2,3700,1199,"","",[],51,"","",[],""
8235,"DaemonCowardsTrialSpawnGhostflameSpirit","",[],1,0,"",4,[],[],"",0,[],"",2,0,351,"","",[],"","","",[],""
8236,"LegionMarakethSergeantMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
8237,"OozebackBloomEnrageScreech","",[],1,0,"",4,[],[],"",0,[],"",2,2470,1034,"","",[],"","","",[],""
8238,"WaterElementalCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2000,985,"","",[],51,"","",[],""
8239,"SummonBoneRhoa","",[],1,0,"",4,[],[],"",0,[],"",2,2500,352,"","",[],45,"","",[],""
8240,"HailrakeColdBeacon","",[],1.5,0.04,"",4,[],[],"",0,[],"",2,1000,362,"","",[],"","","",[],""
8241,"HailrakeColdBeaconGeometryTrigger1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],22,"","",[],""
8242,"HailrakeColdBeaconGeometryTrigger2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],22,"","",[],""
8243,"HailrakeColdBeaconGeometryTrigger3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],22,"","",[],""
8244,"KudukuStormCallForGeometry1","",[],5,0.0335,"",3,[],[],"",0,[],"",2,500,256,"","",[],"","","",[],""
8245,"KudukuStormCallGeometryTrigger1","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],32,"","",[],""
8246,"KudukuStormCallForGeometry2","",[],5,0.0335,"",3,[],[],"",0,[],"",2,500,256,"","",[],"","","",[],""
8247,"KudukuStormCallGeometryTrigger2","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],32,"","",[],""
8248,"KudukuStormCallForGeometry3","",[],5,0.0335,"",3,[],[],"",0,[],"",2,500,256,"","",[],"","","",[],""
8249,"KudukuStormCallGeometryTrigger3","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],32,"","",[],""
8250,"BroodPrincessSummonExplodeyForGeometry","",[],1,0,"",4,[],[],"",0,[],"",2,0,352,"","",[],"","","",[],""
8251,"BroodPrincessSummonExplodeyGeometryTrigger","",[],1,0,"",4,[],[],"",0,[],"",2,2730,1152,"","",[],23,"","",[],""
8252,"TheFaunTectonicSlam","",[],1.5,0,"",4,[],[],"",0,[],"",2,1330,979,"","",[],13,"","",[],""
8253,"CrabCoconutEmergeCleave","",[],1,0,"",4,[],[],"",0,[],"",2,4000,985,"","",[],51,"","",[],""
8254,"LegionRevive","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1201,"","",[],"","",1,[],""
8255,"SupportPulverise",1,[20],1,0,"P",1,[],[],"",971650107,[],"",2,1000,"","","",[],"","","",[],""
8256,"BurningMenaceSummonBurningDog","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],23,"","",[],""
8257,"BurningMenaceScorchedEarth","",[],4,0.04,"",4,[],[],"",0,[],"",2,1800,602,"","",[],32,"","",[],""
8258,"EmptyActionSpellStranglecharm","",[],1,0,"",4,[],[],"",0,[],"",2,1000,887,"","",[],23,"","",[],""
8259,"StranglecharmWaterPool","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],23,"","",[],""
8260,"LegionMarakethSergeantMortar","",[],2,0.0375,"",4,[],[],"",0,[],"",2,2330,386,"","",[],20,"","",[],""
8261,"LegionMarakethSergeantMortarArrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],""
8262,"LegionMarakethSergeantMortarExplode","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8263,"LegionMarakethSergeantSpawnMortar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1096,"","",[],"","","",[],""
8264,"LegionMarakethGeneralCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8265,"LegionMarakethGeneralLacerateLeft","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8266,"LegionMarakethGeneralLacerateRight","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8267,"LegionMarakethGeneralReave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,928,"","",[],"","","",[],""
8268,"LegionMarakethGeneralDash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8269,"LegionMarakethGeneralLacerateStar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8270,"LegionMarakethGeneralEmptyActionCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2400,1036,"","",[],32,"","",[],""
8271,"LegionMarakethGeneralEmptyActionDash","",[],1,0,"",4,[],[],"",0,[],"",2,2600,1037,"","",[],33,"","",[],""
8272,"LegionMarakethGeneralDinosaurExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8273,"LegionMarakethGeneralLandingBurningGround","",[],4.1556,0.045,"",4,[],[],"",0,[],"",2,1000,602,"","",[],"","","",[],""
8274,"LegionMarakethGeneralMortar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],""
8275,"LegionMarakethGeneralTornadoProjectiles","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,1136,"","",[],"","","",[],""
8276,"LegionMarakethGeneralTornadoPulse","",[],0.3,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8277,"LegionMarakethGeneralFlurrySlice","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8278,"LegionMarakethGeneralLightningBolt","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8279,"LegionMarakethGeneralTriggerLightningBolts","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
8280,"LegionMarakethGeneralTriggerReave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8281,"LegionMarakethSergeantRangedDeceleratingProjectileExplode","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8282,"ShockAndHorrorSummonLightningWarpTotem","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],91,"","",[],""
8283,"LegionSummonSpectralVipers","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],""
8284,"BlightSummonSpectralViper","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],""
8285,"BlightSummonKitavaDemon","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],""
8286,"LegionMarakethGeneralScreechSnipe","",[],1,0.04,"",4,[],[],"",0,[],"",2,4000,1202,"","",[],33,"","",[],""
8287,"LegionMarakethGeneralScreechSnipeImpact","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8288,"LegionMarakethGeneralMultishot","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
8289,"LegionMarakethGeneralScreechGeometrySpell","",[],0.3,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8290,"SupportRage",1,[20],0.18,0.035,"g",1,[],[],"",-782844245,[],"",2,1000,"",1,"",[],"","","",[],""
8291,"SupportRageRoyale",1,[20],0.18,0.035,"g",1,[],[],"",-19459480,[],"",2,1000,"",1,"",[],"","","",[],""
8292,"FireWakeArrowCombo","",[],1.5,0.035,"",4,[],[],"",0,[],"",2,4000,1203,"","",[],36,"","",[],""
8293,"LegionLioneyeFireCircleBombard","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8294,"LegionLioneyeFireCircleFire","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
8295,"LegionLioneyeSnipeMedium","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
8296,"LegionLioneyeSnipeLarge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
8297,"BlightTowerChillingBeams","",[],2,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8298,"BlightTowerChillingBeams2","",[],7.5,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8299,"BlightTowerChillingBeams3","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8300,"BlightTowerChillingBeams_buff1","",[],2,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8301,"BlightTowerChillingBeams2_buff1","",[],7.5,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8302,"BlightTowerChillingBeams3_buff1","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8303,"BlightTowerChillingBeams_buff2","",[],2,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8304,"BlightTowerChillingBeams2_buff2","",[],7.5,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8305,"BlightTowerChillingBeams3_buff2","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8306,"BlightTowerChillingBeams_buff3","",[],2,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8307,"BlightTowerChillingBeams2_buff3","",[],7.5,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8308,"BlightTowerChillingBeams3_buff3","",[],20,0.06,"",4,[],[],"",0,[],"",2,1000,1059,"","",[],25,"","",[],""
8309,"BlightTowerChillingBlast","",[],1,0.03,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
8310,"BlightTowerFreezingBlast","",[],1,0.03,"",4,[],[],"",0,[],"",2,1000,386,"","",[],"","","",[],""
8311,"BlightTowerFreezingBlast2","",[],1,0.03,"",4,[],[],"",0,[],"",2,1000,386,"","",[],"","","",[],""
8312,"BlightTowerShocking","",[],1,0.03,"",4,[],[],"",0,[],"",2,2000,904,"","",[],"","","",[],""
8313,"BlightTowerShocking2","",[],1,0.03,"",4,[],[],"",0,[],"",2,2000,904,"","",[],"","","",[],""
8314,"BlightTowerTemporal","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1008,"","",[],22,"","",[],""
8315,"BlightTowerTemporal_buff1","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1008,"","",[],22,"","",[],""
8316,"BlightTowerTemporal_buff2","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1008,"","",[],22,"","",[],""
8317,"BlightTowerTemporal_buff3","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1008,"","",[],22,"","",[],""
8318,"BlightTowerStunning","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8319,"BlightTowerStunning2","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8320,"BlightTowerStunning3","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8321,"BlightTowerStunning_buff1","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8322,"BlightTowerStunning2_buff1","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8323,"BlightTowerStunning3_buff1","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8324,"BlightTowerStunning_buff2","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8325,"BlightTowerStunning2_buff2","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8326,"BlightTowerStunning3_buff2","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8327,"BlightTowerStunning_buff3","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8328,"BlightTowerStunning2_buff3","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8329,"BlightTowerStunning3_buff3","",[],0.4,0.06,"",4,[],[],"",0,[],"",2,3000,1060,"","",[],21,"","",[],""
8330,"CobraLash","",[],1,0.0233,"",2,[],[],"",1344380300,[],"",2,1000,63,"","",[],"","","",[],""
8331,"CobraLashRoyale","",[],1,0.023,"",2,[],[],"",721236131,[],"",2,1000,63,"","",[],"","","",[],""
8332,"SummonBoneGolem","",[],0.28,0.021,"",3,[],[],"",-973444400,[],"",2,1000,1204,"","",[],"","","",[],""
8333,"BoneGolemCascade","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1205,"","",[],"","","",[],""
8334,"BoneGolemMultiAttack","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1206,"","",[],"","","",[],""
8335,"Slither","",[],0,0,"",2,[],[],"",-435707179,[],"",2,0,1207,"","",[],"","","",[],""
8336,"CorrosiveShroud","",[],31.92,0.1067,"",2,[],[],"",-1935192154,[],"",2,0,1208,"","",[],"","","",[],""
8337,"BoneArmour","",[],10,0.03,"",3,[],[],"",928096389,[],"",2,0,1209,"","",[],"","","",[],""
8338,"SupportMinionOffensiveStance",1,[77],1,0,"h",3,[9],[],"",204313254,[],"",2,1000,"","","",[],"","","",[],""
8339,"SupportMinionFocusFire",1,[77],1,0,"h",3,[],[],"",-1575032622,[],"",2,1000,"","","",[],"","","",[],""
8340,"MinionFocusFire","",[],1,0,"",3,[],[],"",1495617602,[],"",2,0,1210,"","",[],"","","",[],""
8341,"SerpentStrike","",[],0.7,0.0233,"",2,[],[],"",1714527069,[],"",2,1000,1211,"","",[],"","","",[],""
8342,"BurrowingViperHide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],""
8343,"SupportPuncturingWeapon",1,[1],1,0,"u",2,[],[77],"",171380926,[],"",2,1000,"",1,"",[],"","","","[7,6,56]",""
8344,"SupportMinionDefensiveStance",1,[77],1,0,"v",3,[],[],"",1177573587,[],"",2,1000,"","","",[],"","","",[],""
8345,"CoilingAssault","",[],0.67,0.0233,"",2,[],[],"",-751337074,[],"",2,1000,1212,"","",[],"","","",[],""
8346,"MortarBarrageMine","",[],0.9049,0.0361,"",3,[],[],"",-1195391338,[],"",2,180,1213,"","",[],"","","",[],""
8347,"LightningExplosionMine","",[],1.1905,0.044,"",3,[],[],"",2005969654,[],"",2,750,1214,"","",[],"","","",[],""
8348,"ColdProjectileMine","",[],1.6929,0.0381,"",3,[],[],"",164806348,[],"",2,750,1215,"","",[],"","","",[],""
8349,"Skitterbots","",[],1,0,"",3,[],[],"",-1754600171,[],"",2,0,1216,"","",[],"","","",[],""
8350,"SkitterbotDetonateMines","",[],1,0,"",4,[],[],"",0,[],"",2,300,1223,"","",[],22,"","",[],""
8351,"BlightTowerAuraBuffTowers","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8352,"BlightTowerAuraBuffTowers2","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8353,"BlightTowerAuraBuffTowers3","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8354,"BlightTowerAuraBuffPlayers","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8355,"BlightTowerAuraBuffPlayers_buff1","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8356,"BlightTowerAuraBuffPlayers_buff2","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8357,"BlightTowerAuraBuffPlayers_buff3","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8358,"BlightTowerAuraWeakenEnemies","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8359,"BlightTowerAuraWeakenEnemies_buff1","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8360,"BlightTowerAuraWeakenEnemies_buff2","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8361,"BlightTowerAuraWeakenEnemies_buff3","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1217,"","",[],22,"","",[],""
8362,"BlightTowerPetrify","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1218,"","",[],22,"","",[],""
8363,"BlightTowerPetrify_buff1","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1218,"","",[],22,"","",[],""
8364,"BlightTowerPetrify_buff2","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1218,"","",[],22,"","",[],""
8365,"BlightTowerPetrify_buff3","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1218,"","",[],22,"","",[],""
8366,"SupportRemoteMine2",1,[16],1,0,"Y",3,"[36,12,8,39,53]","[50,12,13,75,74,36,75,74]","",-730443278,[],"",2,1000,"","","",[],"","","",[],""
8367,"SupportBurningMinions",1,[77],6.2777,0.0485,"O",3,[25],[],"",1299705841,[],"",2,1000,"","","",[],"","","",[],""
8368,"MonsterQuickDodgeRunUnarmed","",[],1,0,"",2,[],[],"",0,[],"",2,150,1179,"","",[],"","",1,[],""
8369,"MambaStrike","",[],1,0.0233,"",2,[],[],"",-1743687196,[],"",2,1000,1220,"","",[],"","","",[],""
