"rownum","i32","[rid]","[rid]","i32","i32","i32","i32","i32","bool","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","i32","i32","bool","i32","bool","rid","[i32]","i32","bool","bool","rid","bool","[rid]","bool","bool","rid","bool","[rid]","bool","bool"
451,451,[3890],[],0,4,4,45,40,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
452,452,[4061],[],0,1,4,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
453,453,[4062],[],0,1,4,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
454,454,[4063],[],0,1,4,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
455,455,[4191],[],0,3,3,37,20,1,6,2,100,1,"",0,0,8,0,1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[200],"",1,"","",[],"",""
456,456,[4068],[],120,3,2,40,15,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",33,"","",[],1,1,1,"","",[120],"",1,"","",[],"",""
457,457,[4069],[],120,3,2,40,15,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",33,"","",[],1,1,1,"","",[120],"",1,"","",[],"",""
458,458,[4071],[],0,1,4,9,0,1,13,13,0,1,"",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
459,459,[4095],[],300,3,3,37,4,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",50,"","",[],1,1,1,"","",[25],"",1,"","",[],"",""
460,460,[],[],0,1,3,9,0,1,13,13,0,"","",0,0,8,0,1,0,2,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
461,461,[4102],[],0,3,3,35,14,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[120],"",1,"","",[],"",""
462,462,[4103],[],150,2,2,25,0,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,"","",180,7,"",33,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
463,463,[4115],[],0,1,4,7,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
464,464,[],[],0,1,3,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
465,465,[4114],[],0,1,3,35,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
466,466,[4121],[],0,3,3,74,8,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[75],"",1,"","",[],"",""
467,467,[4122],[],0,1,3,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
468,468,[4123],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
469,469,[4072],[],0,1,4,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"",1541,[25],1,1,1,"","",[],"",1,"","",[],"",""
470,470,[4137],[],0,1,3,28,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
471,471,[4133],[],0,1,3,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
472,472,[4155],[],600,2,3,85,0,1,3,2,85,1,"",0,0,8,0,3,0,4,0,1,0,1,"",25,7,"",50,"",1549,"[5,-10,10]",1,1,1,"","",[],"",1,"","",[],"",""
473,473,[4169],[],0,1,2,17,0,1,13,13,0,1,"",0,0,8,0,1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
474,474,[4178],[],0,1,2,17,0,1,13,13,0,1,"",0,0,8,0,1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
475,475,[4179],[],0,1,2,17,0,1,13,13,0,1,"",0,0,8,0,1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
476,476,[4180],[],0,1,2,17,0,1,13,13,0,1,"",0,0,8,0,1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
477,477,[],[],200,3,2,18,18,1,6,2,30,"","",0,0,8,0,1,0,2,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","",[],"",""
478,478,[4201],[],0,2,3,25,0,1,6,2,100,1,"",0,0,8,0,3,0,2,0,1,0,"","",75,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
479,479,[4202],[],0,2,3,20,0,1,6,2,100,1,"",0,0,8,0,3,0,2,0,1,0,"","",160,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
480,480,[4205],[],500,2,3,55,0,1,6,2,100,1,"",0,0,8,0,3,0,2,0,1,0,"","",30,7,"",50,"",1557,[10],1,1,1,"","",[],"",1,"","",[],"",""
481,481,[4207],[],374,1,4,5,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,10,"","",0,7,"",374,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
482,482,[4213],[],0,3,3,30,15,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,"","",[],"",""
483,483,[4226],[],1000,1,3,25,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",1000,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
484,484,[],[],0,2,2,18,0,1,6,2,100,"","",0,0,8,0,3,0,7,0,1,0,"","",60,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
485,485,[4136],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
486,486,[4227],[],0,1,3,35,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
487,487,[],[],0,1,2,50,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",360,7,"",0,"",1555,[40],1,"","","","",[],"",1,"","",[],"",""
488,488,[4215],[],200,2,2,17,0,1,6,2,50,1,"",0,0,8,0,1,0,2,0,1,0,"","",120,7,"",40,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
489,489,[4236],[],0,1,3,33,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
490,490,[],[],0,1,3,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
491,491,[4237],[],1200,1,3,23,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",1200,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
492,492,[4244],[],0,1,4,5,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
493,493,[4263],[],500,2,3,35,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",75,7,"",50,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
494,494,[4306],[],500,1,3,30,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
495,495,[4272],[],0,1,4,25,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
496,496,[4276],[],270,2,2,25,0,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,"","",180,7,"",33,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
497,497,[4277],[],0,1,3,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
498,498,[4278],[],0,1,3,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
499,499,[4212],[],0,1,3,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
500,500,"[4311,4312,4313]",[],0,1,4,14,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
501,501,[4307],[],0,1,4,15,0,1,13,13,0,1,"",0,0,8,0,1,0,4,0,1,0,"","",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
502,502,[],[],0,3,2,30,10,1,6,2,100,"","",0,0,8,0,1,0,2,0,1,0,"","",0,7,1,0,"","",[],1,"","","","",[],"",1,"","",[],"",""
503,503,[],[],0,1,2,3,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
504,504,[4327],[],0,1,3,23,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
505,505,[4328],[],0,4,6,35,20,1,13,13,25,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
506,506,[4329],[],0,4,6,45,27,1,13,13,25,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
507,507,[4330],[],0,4,6,55,37,1,13,13,25,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
508,508,"[4340,4386]",[],430,3,4,46,14,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","",[],"",""
509,509,[],[],0,1,2,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
510,510,[],[],0,1,3,12,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
511,511,[],[],0,1,4,20,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
512,512,[],[],0,1,3,17,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
513,513,"[4387,4388]",[],430,3,4,46,14,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","",[],"",""
514,514,"[4389,4390]",[],430,3,4,46,14,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","",[],"",""
515,515,"[4391,4392]",[],430,3,4,46,14,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","",[],"",""
516,516,[4569],[],450,3,3,28,8,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","",[],"",""
517,517,[4408],[],200,3,2,55,5,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",40,"","",[],1,1,1,"","",[50],"",1,0,"",[],"",""
518,518,[70],[],0,1,2,24,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
519,519,[4410],[],0,1,4,16,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,1,"",[],"",""
520,520,[5120],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
521,521,[3931],[],0,1,2,25,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
522,522,[],[],0,1,5,5,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,5,"",[],"",""
523,523,[4136],[],0,1,2,25,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
524,524,[4495],[],0,1,4,30,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,1,0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
525,525,[4496],[],0,1,4,6,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
526,526,[4499],[],0,1,4,18,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
527,532,[4508],[],0,1,4,18,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
528,533,[4510],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
529,534,[4513],[],0,1,4,14,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","",[],"",""
530,535,[],[],0,1,4,14,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","",[],"",""
531,536,[4412],[],0,1,4,8,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
532,537,[],[],0,1,4,8,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","",[],"",""
533,538,[],[],0,3,3,4,35,1,6,2,100,"","",0,0,8,0,1,0,2,0,1,0,"","",0,2,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
534,539,[4567],[],0,2,3,18,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,2,"",[],"",""
535,540,[4569],[],450,3,3,28,8,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,3,"",[],"",""
536,541,[4563],[],200,3,3,25,5,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",40,"","",[],1,1,1,"","",[50],"",1,"","",[],"",""
537,542,[4569],[],450,3,3,28,8,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","",[],"",""
538,543,[4577],[],0,2,3,27,0,1,6,2,100,1,"",0,0,8,0,1,0,2,0,1,0,1,"",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
539,544,[4576],[],0,1,3,18,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
540,545,[],[],0,1,4,8,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","",[],"",""
541,546,[4653],[],0,1,4,14,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
542,547,[4584],[],0,3,3,69,5,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,"","",[],"",""
543,548,[4587],[],0,2,3,30,0,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",90,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
544,549,[4585],[],0,1,3,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
545,550,[4586],[],300,3,3,55,16,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",60,"","",[],1,1,1,"","",[150],"",1,"","",[],"",""
546,551,[4567],[],0,2,3,18,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,6,"",[],"",""
547,552,[4573],[],0,1,4,18,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
548,553,[],[],0,1,4,9,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
549,554,[4594],[],0,1,3,23,0,1,13,13,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
550,555,[4595],[],0,1,3,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
551,556,[4603],[],100,2,3,20,0,1,6,2,100,1,"",0,0,8,0,1,0,2,0,1,0,1,"",270,7,"",33,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
552,557,[],[],0,3,2,20,8,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
553,558,[4702],[],0,1,3,13,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
554,559,[4617],[],0,1,3,18,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
555,560,[4618],[],200,3,3,46,12,1,3,2,0,1,1,0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,"","",[],"",""
556,561,[4619],[],200,3,3,46,12,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,"","",[],"",""
557,562,[4620],[],0,2,3,28,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",150,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
558,563,[4621],[],0,1,4,25,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
559,564,[4583],[],0,1,4,7,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,2,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
560,565,[4644],[],130,2,3,15,0,1,3,2,0,1,"",0,0,8,0,1,0,4,-10,1,0,"","",190,7,"",33,"","",[],3,1,1,"","",[],"",1,"","",[],"",""
561,566,[],[],0,1,2,10,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
562,567,[],[],0,3,2,0,3,1,4,2,0,1,"",0,0,8,0,1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"","","","",[],"",""
563,568,[4604],[],0,3,3,35,8,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[80],"",1,"","",[],"",""
564,569,[4606],[],0,2,3,37,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,8,"",[],"",""
565,570,[],[],320,2,3,30,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",270,7,"",80,"","",[],4,1,1,"","",[],"",1,"","",[],"",""
566,571,[4638],[],0,2,3,46,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",50,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
567,572,[],[],0,1,3,17,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
568,573,[4639],[],450,3,3,41,8,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","",[],"",""
569,574,[4810],[],0,1,2,15,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
570,575,[4654],[],0,1,2,14,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
571,576,[4752],[],0,3,3,32,5,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,9,"",[],"",""
572,577,[4601],[],300,3,3,37,17,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,10,"",[],"",""
573,578,[4618],[],200,3,3,46,12,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,11,"",[],"",""
574,579,[4620],[],0,2,3,28,0,1,6,2,100,1,"",0,0,8,0,3,0,4,0,1,0,1,"",150,7,"",0,"","",[],1,1,1,"","",[],"",1,12,"",[],"",""
575,580,[4599],[],300,3,3,37,17,1,6,2,100,1,"",0,0,8,0,1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,13,"",[],"",""
576,581,[4681],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
577,582,[4682],[],0,1,3,40,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",80,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
578,583,[4677],[],0,1,3,10,0,1,13,13,0,1,"",0,0,8,0,1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
579,584,[4597],[],0,1,3,27,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
580,585,[4596],[],0,1,3,22,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
581,586,[4784],[],300,3,3,50,20,1,6,2,100,1,"",0,0,8,0,1,0,4,0,2,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,"","",[],"",""
582,587,[],[],0,3,2,120,4,1,6,2,100,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,14,"",[],"",""
583,588,[],[],0,3,2,32,10,1,3,2,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
584,589,[],[],0,3,2,0,6,1,4,2,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,1,0,"","",[],1,1,1,"","",[],"","","","",[],"",""
585,590,[],[],0,1,2,14,0,1,13,13,0,"","",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
586,591,[],[],0,3,2,22,55,1,6,2,100,"","",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
587,592,[466],[],0,1,4,20,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
588,593,[4694],[],500,1,4,24,0,1,13,13,0,1,"",0,0,8,0,4,5,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
589,594,[4692],[],0,2,2,40,0,1,3,2,0,1,"",0,0,8,0,1,0,4,0,1,0,1,"",80,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
590,595,[4747],[],0,1,2,28,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
591,596,[4741],[],0,3,3,230,11,1,3,2,0,"","",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","",[],"",""
592,597,[4738],[],100,2,3,21,0,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","",[],"",""
593,598,[4742],[],100,2,3,19,0,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","",[],"",""
594,599,[4776],[],0,2,3,37,0,1,3,2,0,1,"",0,0,8,0,3,0,4,0,1,0,1,"",150,2,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
595,600,[4703],[],0,1,3,13,0,1,13,13,0,1,"",0,0,8,0,3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
596,601,[4706],[],0,1,3,15,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
597,602,[4707],[],0,1,3,30,0,1,13,13,0,1,"",0,0,8,0,1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","",[],"",""
598,603,[4704],[],0,3,3,55,6,1,6,2,100,"","",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[50],"",1,"","",[],"",""
599,604,[4705],[],100,3,3,100,11,1,6,2,100,"","",0,0,8,0,3,0,4,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[120],"",1,"","",[],"",""
