"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","Stat6Value","i32","Stat6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","HeistAchievements","Heist_SubStatValue1","Heist_SubStatValue2","Heist_Stat0","Heist_Stat1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceType","ImplicitTags","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]","RadiusJewelType","IsEssenceOnlyModifier"
12353,"HeistTrinketCurrencyRegalDropsAsDivine3",33232,8622,80,12074,"","","",25,"Lucky",1,[4030],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2407861845,[],0,[],3,""
12354,"HeistTrinketCurrencyRegalDropsAsExalted1",57668,8623,60,12075,"","","",25,"Lucky",1,[4031],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3649321152,[],0,[],3,""
12355,"HeistTrinketCurrencyRegalDropsAsExalted2_",57224,8623,75,12075,"","","",25,"Lucky",1,[4031],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",259641585,[],0,[],3,""
12356,"HeistTrinketCurrencyRegalDropsAsExalted3",5522,8623,80,12075,"","","",25,"Lucky",1,[4031],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3966433784,[],0,[],3,""
12357,"HeistTrinketCurrencyScouringDropsAsRegret1",44400,8624,1,12076,"","","",25,"Lucky",1,[4032],12,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1985796908,[],0,[],3,""
12358,"HeistTrinketCurrencyScouringDropsAsRegret2_",17261,8624,50,12076,"","","",25,"Lucky",1,[4032],16,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4148474921,[],0,[],3,""
12359,"HeistTrinketCurrencyScouringDropsAsRegret3",10443,8624,70,12076,"","","",25,"Lucky",1,[4032],21,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1655917176,[],0,[],3,""
12360,"HeistTrinketCurrencyScouringDropsAsAnnulment1_",56266,8625,82,12077,"","","",25,"Lucky",1,[4033],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2777972318,[],0,[],3,""
12361,"HeistTrinketCurrencyRegretDropsAsAnnulment1",50048,8626,77,12078,"","","",25,"Lucky",1,[4034],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",782101789,[],0,[],3,""
12362,"HeistTrinketCurrencyChromaticDropsAsJewellers1",7714,8627,1,12079,"","","",25,"Lucky",1,[4035],25,33,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2525923500,[],0,[],3,""
12363,"HeistTrinketCurrencyChromaticDropsAsJewellers2",53933,8627,50,12079,"","","",25,"Lucky",1,[4035],34,40,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3677096321,[],0,[],3,""
12364,"HeistTrinketCurrencyChromaticDropsAsJewellers3",18565,8627,70,12079,"","","",25,"Lucky",1,[4035],41,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2607928308,[],0,[],3,""
12365,"HeistTrinketCurrencyChromaticDropsAsFusing1",15017,8628,1,12080,"","","",25,"Lucky",1,[4036],16,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1799246231,[],0,[],3,""
12366,"HeistTrinketCurrencyChromaticDropsAsFusing2___",64727,8628,50,12080,"","","",25,"Lucky",1,[4036],21,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",940360923,[],0,[],3,""
12367,"HeistTrinketCurrencyChromaticDropsAsFusing3",14797,8628,70,12080,"","","",25,"Lucky",1,[4036],26,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3648250046,[],0,[],3,""
12368,"HeistTrinketCurrencyJewellersDropsAsFusing1",60235,8629,1,12081,"","","",25,"Lucky",1,[4037],16,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2093717376,[],0,[],3,""
12369,"HeistTrinketCurrencyJewellersDropsAsFusing2",16188,8629,50,12081,"","","",25,"Lucky",1,[4037],21,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2922352915,[],0,[],3,""
12370,"HeistTrinketCurrencyJewellersDropsAsFusing3_",46303,8629,70,12081,"","","",25,"Lucky",1,[4037],26,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",832406850,[],0,[],3,""
12371,"HeistTrinketChestsDoubleCurrency1",45325,8630,1,12083,"","","",25,"of Superstition",2,[4038],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3684723373,[],0,[],3,""
12372,"HeistTrinketChestsDoubleCurrency2",27125,8630,50,12083,"","","",25,"of Superstition",2,[4038],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1031689355,[],0,[],3,""
12373,"HeistTrinketChestsDoubleCurrency3",28147,8630,70,12083,"","","",25,"of Superstition",2,[4038],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1276912111,[],0,[],3,""
12374,"HeistTrinketChestsUniqueRarity1",38006,8631,1,12087,"","","",25,"of Superstition",2,[4039],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4141048485,[],0,[],3,""
12375,"HeistTrinketChestsUniqueRarity2",12994,8631,50,12087,"","","",25,"of Superstition",2,[4039],6,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",550900244,[],0,[],3,""
12376,"HeistTrinketChestsUniqueRarity3",4940,8631,70,12087,"","","",25,"of Superstition",2,[4039],8,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2954208089,[],0,[],3,""
12377,"HeistTrinketAdditionalArmourRewardsFromRewardChests1",9999,8632,1,12452,"","","",25,"of Superstition",2,[4040],4,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",928256091,[],0,[],3,""
12378,"HeistTrinketAdditionalArmourRewardsFromRewardChests2",11698,8632,50,12452,"","","",25,"of Superstition",2,[4040],6,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4105427201,[],0,[],3,""
12379,"HeistTrinketAdditionalArmourRewardsFromRewardChests3",61771,8632,70,12452,"","","",25,"of Superstition",2,[4040],8,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1299299386,[],0,[],3,""
12380,"HeistTrinketAdditionalWeaponsRewardsFromRewardChests1",62696,8633,1,12453,"","","",25,"of Superstition",2,[4041],4,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3802469965,[],0,[],3,""
12381,"HeistTrinketAdditionalWeaponsRewardsFromRewardChests2_",24966,8633,50,12453,"","","",25,"of Superstition",2,[4041],6,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",305689534,[],0,[],3,""
12382,"HeistTrinketAdditionalWeaponsRewardsFromRewardChests3",7505,8633,70,12453,"","","",25,"of Superstition",2,[4041],8,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1599685128,[],0,[],3,""
12383,"HeistTrinketAdditionalJewelleryRewardsFromRewardChests1",37226,8634,1,12454,"","","",25,"of Superstition",2,[4042],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2022107628,[],0,[],3,""
12384,"HeistTrinketAdditionalJewelleryRewardsFromRewardChests2",17097,8634,50,12454,"","","",25,"of Superstition",2,[4042],5,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3549532504,[],0,[],3,""
12385,"HeistTrinketAdditionalJewelleryRewardsFromRewardChests3",23732,8634,70,12454,"","","",25,"of Superstition",2,[4042],7,8,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3502410870,[],0,[],3,""
12386,"HeistTrinketAdditionalGemsRewardsFromRewardChests1__",51059,8635,1,12455,"","","",25,"of Superstition",2,[4043],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1339918510,[],0,[],3,""
12387,"HeistTrinketAdditionalGemsRewardsFromRewardChests2",47112,8635,50,12455,"","","",25,"of Superstition",2,[4043],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4151005027,[],0,[],3,""
12388,"HeistTrinketAdditionalGemsRewardsFromRewardChests3",63982,8635,70,12455,"","","",25,"of Superstition",2,[4043],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2217442757,[],0,[],3,""
12389,"HeistTrinketAdditionalEssencesRewardsFromRewardChests1",49151,8637,1,12457,"","","",25,"of Superstition",2,[4045],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",658217156,[],0,[],3,""
12390,"HeistTrinketAdditionalEssencesRewardsFromRewardChests2",30395,8637,50,12457,"","","",25,"of Superstition",2,[4045],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",67073348,[],0,[],3,""
12391,"HeistTrinketAdditionalEssencesRewardsFromRewardChests3",59697,8637,70,12457,"","","",25,"of Superstition",2,[4045],5,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1412480257,[],0,[],3,""
12392,"HeistTrinketAdditionalDivinationRewardsFromRewardChests1",38122,8638,1,12458,"","","",25,"of Superstition",2,[4046],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",886087738,[],0,[],3,""
12393,"HeistTrinketAdditionalDivinationRewardsFromRewardChests2",15313,8638,50,12458,"","","",25,"of Superstition",2,[4046],5,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4098543515,[],0,[],3,""
12394,"HeistTrinketAdditionalDivinationRewardsFromRewardChests3",48642,8638,70,12458,"","","",25,"of Superstition",2,[4046],7,8,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",571579411,[],0,[],3,""
12395,"HeistTrinketAdditionalUniquesRewardsFromRewardChests1_",64173,8639,1,12459,"","","",25,"of Superstition",2,[4047],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3713148927,[],0,[],3,""
12396,"HeistTrinketAdditionalUniquesRewardsFromRewardChests2",13964,8639,50,12459,"","","",25,"of Superstition",2,[4047],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",483404380,[],0,[],3,""
12397,"HeistTrinketAdditionalUniquesRewardsFromRewardChests3",17852,8639,70,12459,"","","",25,"of Superstition",2,[4047],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1301088305,[],0,[],3,""
12398,"HeistTrinketAdditionalTalismanRewardsFromRewardChests1",4942,8640,1,12460,"","","",25,"of Superstition",2,[4048],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4395789,[],0,[],3,""
12399,"HeistTrinketAdditionalTalismanRewardsFromRewardChests2",61573,8640,50,12460,"","","",25,"of Superstition",2,[4048],5,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3501858879,[],0,[],3,""
12400,"HeistTrinketAdditionalTalismanRewardsFromRewardChests3_",26109,8640,70,12460,"","","",25,"of Superstition",2,[4048],7,8,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",647906147,[],0,[],3,""
12401,"HeistTrinketAdditionalAbyssRewardsFromRewardChests1",20305,8641,40,12461,"","","",25,"of Superstition",2,[4049],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2145398961,[],0,[],3,""
12402,"HeistTrinketAdditionalAbyssRewardsFromRewardChests2",2056,8641,50,12461,"","","",25,"of Superstition",2,[4049],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3524188678,[],0,[],3,""
12403,"HeistTrinketAdditionalAbyssRewardsFromRewardChests3",45248,8641,70,12461,"","","",25,"of Superstition",2,[4049],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1000311647,[],0,[],3,""
12404,"HeistTrinketAdditionalBreachRewardsFromRewardChests1",2440,8643,40,12463,"","","",25,"of Superstition",2,[4051],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3076177618,[],0,[],3,""
12405,"HeistTrinketAdditionalBreachRewardsFromRewardChests2",35150,8643,50,12463,"","","",25,"of Superstition",2,[4051],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",848608218,[],0,[],3,""
12406,"HeistTrinketAdditionalBreachRewardsFromRewardChests3",22168,8643,70,12463,"","","",25,"of Superstition",2,[4051],4,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",938107250,[],0,[],3,""
12407,"HeistTrinketAdditionalMetamorphRewardsFromRewardChests1_",27967,8644,60,12464,"","","",25,"of Superstition",2,[4052],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2908209256,[],0,[],3,""
12408,"HeistTrinketAdditionalMetamorphRewardsFromRewardChests2",11543,8644,80,12464,"","","",25,"of Superstition",2,[4052],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3595696966,[],0,[],3,""
12409,"HeistTrinketAdditionalDeliriumRewardsFromRewardChests1",21162,8645,60,12465,"","","",25,"of Superstition",2,[4053],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1581976801,[],0,[],3,""
12410,"HeistTrinketAdditionalDeliriumRewardsFromRewardChests2_",51695,8645,80,12465,"","","",25,"of Superstition",2,[4053],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3320318983,[],0,[],3,""
12411,"HeistTrinketAdditionalLegionRewardsFromRewardChests1__",43749,8646,40,12466,"","","",25,"of Superstition",2,[4054],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2591305873,[],0,[],3,""
12412,"HeistTrinketAdditionalLegionRewardsFromRewardChests2",23138,8646,50,12466,"","","",25,"of Superstition",2,[4054],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",817064657,[],0,[],3,""
12413,"HeistTrinketAdditionalLegionRewardsFromRewardChests3_",41270,8646,70,12466,"","","",25,"of Superstition",2,[4054],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2539664982,[],0,[],3,""
12414,"HeistTrinketAdditionalBlightRewardsFromRewardChests1",15710,8647,40,12467,"","","",25,"of Superstition",2,[4055],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1898728562,[],0,[],3,""
12415,"HeistTrinketAdditionalBlightRewardsFromRewardChests2",55816,8647,50,12467,"","","",25,"of Superstition",2,[4055],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",674034212,[],0,[],3,""
12416,"HeistTrinketAdditionalBlightRewardsFromRewardChests3__",58283,8647,70,12467,"","","",25,"of Superstition",2,[4055],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",153610892,[],0,[],3,""
12417,"HeistTrinketAdditionalHarbingerRewardsFromRewardChests1___",18420,8648,40,12468,"","","",25,"of Superstition",2,[4056],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2283065312,[],0,[],3,""
12418,"HeistTrinketAdditionalHarbingerRewardsFromRewardChests2",45071,8648,50,12468,"","","",25,"of Superstition",2,[4056],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",611685498,[],0,[],3,""
12419,"HeistTrinketAdditionalHarbingerRewardsFromRewardChests3__",43171,8648,70,12468,"","","",25,"of Superstition",2,[4056],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",154050957,[],0,[],3,""
12420,"HeistTrinketAdditionalDelveRewardsFromRewardChests1",22210,8649,40,12469,"","","",25,"of Superstition",2,[4057],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1741762835,[],0,[],3,""
12421,"HeistTrinketAdditionalDelveRewardsFromRewardChests2",11834,8649,50,12469,"","","",25,"of Superstition",2,[4057],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1974557579,[],0,[],3,""
