"rownum","Id","DGRFile","i32","i32","i32","[i32]"
2132,"HideoutGardens_Claim","Metadata/Terrain/Missions/Hideouts/Gardens/Graphs/hideout_garden_claim.dgr",100,50,50,[0]
2133,"HideoutSolaris","Metadata/Terrain/Missions/Hideouts/Solaris/Graphs/hideout_solaris.dgr",100,50,0,[0]
2134,"HideoutSolaris_Claim","Metadata/Terrain/Missions/Hideouts/Solaris/Graphs/hideout_solaris_claim.dgr",100,50,50,[0]
2135,"HideoutLunaris3","Metadata/Terrain/Missions/Hideouts/Lunaris/Graphs/hideout_lunaris_3.dgr",100,50,0,[0]
2136,"HideoutMarket3","Metadata/Terrain/Missions/Hideouts/Marketplace/Graphs/hideout_marketplace_3.dgr",100,50,0,[0]
2137,"HideoutScepter3","Metadata/Terrain/Missions/Hideouts/Scepter/Graphs/hideout_scepter_3.dgr",100,50,0,[0]
2138,"HideoutFellshrine","Metadata/Terrain/Missions/Hideouts/Fellshrine/Graphs/hideout_fellshrine.dgr",100,50,0,[0]
2139,"HideoutFellshrine_Claim","Metadata/Terrain/Missions/Hideouts/Fellshrine/Graphs/hideout_fellshrine_claim.dgr",100,50,50,[0]
2140,"HideoutSlum","Metadata/Terrain/Missions/Hideouts/Slums/Graphs/hideout_slum.dgr",100,50,0,[0]
2141,"HideoutSlum_Claim","Metadata/Terrain/Missions/Hideouts/Slums/Graphs/hideout_slum_claim.dgr",100,50,50,[0]
2142,"HideoutWarehouse3","Metadata/Terrain/Missions/Hideouts/Warehouse/Graphs/hideout_warehouse_3.dgr",100,50,0,[0]
2143,"HideoutDocks3","Metadata/Terrain/Missions/Hideouts/Docks/Graphs/hideout_docks_3.dgr",100,50,0,[0]
2144,"HideoutShip1","Metadata/Terrain/Missions/Hideouts/Ship/Graphs/ship_hideout1.dgr",100,50,0,[0]
2145,"HideoutShapersRealm","Metadata/Terrain/Missions/Hideouts/Shaper/Graphs/hideout.dgr",100,50,0,[0]
2146,"HideoutCave","Metadata/Terrain/Missions/Hideouts/Cave/Graphs/hideout_cave.dgr",100,50,0,[0]
2147,"HideoutPrisonTower","Metadata/Terrain/Missions/Hideouts/PrisonTower/Graphs/hideout_prisontower.dgr",100,50,0,[0]
2148,"HideoutPrisonTower_Claim","Metadata/Terrain/Missions/Hideouts/PrisonTower/Graphs/hideout_prisontower_claim.dgr",100,50,50,[0]
2149,"HideoutBaths","Metadata/Terrain/Missions/Hideouts/Baths/Graphs/hideout_baths.dgr",100,50,0,[0]
2150,"HideoutBaths_Claim","Metadata/Terrain/Missions/Hideouts/Baths/Graphs/hideout_baths_claim.dgr",100,50,50,[0]
2151,"HideoutOssuary","Metadata/Terrain/Missions/Hideouts/Ossuary/Graphs/hideout_ossuary.dgr",100,50,0,[0]
2152,"HideoutOssuary_Claim","Metadata/Terrain/Missions/Hideouts/Ossuary/Graphs/hideout_ossuary_claim.dgr",100,50,50,[0]
2153,"HideoutCourts","Metadata/Terrain/Missions/Hideouts/Courts/Graphs/hideout_courts.dgr",100,50,0,[0]
2154,"HideoutCourts_Claim","Metadata/Terrain/Missions/Hideouts/Courts/Graphs/hideout_courts_claim.dgr",100,50,50,[0]
2155,"HideoutCauseway","Metadata/Terrain/Missions/Hideouts/Causeway/Graphs/hideout_causeway.dgr",100,50,0,[0]
2156,"HideoutCauseway_Claim","Metadata/Terrain/Missions/Hideouts/Causeway/Graphs/hideout_causeway_claim.dgr",100,50,50,[0]
2157,"HideoutHighgardens","Metadata/Terrain/Missions/Hideouts/HighGardens/Graphs/hideout_highgardens.dgr",100,50,0,[0]
2158,"HideoutHighgardens_Claim","Metadata/Terrain/Missions/Hideouts/HighGardens/Graphs/hideout_highgardens_claim.dgr",100,50,50,[0]
2159,"HideoutIceberg","Metadata/Terrain/Missions/Hideouts/Glacier/Graphs/hideout.dgr",100,50,0,[0]
2160,"HideoutIceberg_Claim","Metadata/Terrain/Missions/Hideouts/Glacier/Graphs/hideout_claim.dgr",100,50,50,[0]
2161,"HideoutCrimsonTemple","Metadata/Terrain/Missions/Hideouts/CrimsonTemple/Graphs/hideout_crimsontemple.dgr",100,50,0,[0]
2162,"HideoutCrimsonTemple_Claim","Metadata/Terrain/Missions/Hideouts/CrimsonTemple/Graphs/hideout_crimsontemple_claim.dgr",100,50,50,[0]
2163,"HideoutTwilightTemple","Metadata/Terrain/Missions/Hideouts/TwilightTemple/Graphs/hideout.dgr",100,50,0,[0]
2164,"HideoutTwilightTemple_Claim","Metadata/Terrain/Missions/Hideouts/TwilightTemple/Graphs/hideout_claim.dgr",100,50,50,[0]
2165,"HideoutMountain","Metadata/Terrain/Missions/Hideouts/Mountain/Graphs/hideout.dgr",100,50,0,[0]
2166,"HideoutMountain_Claim","Metadata/Terrain/Missions/Hideouts/Mountain/Graphs/hideout_claim.dgr",100,50,50,[0]
2167,"HideoutHaunted","Metadata/Terrain/Missions/Hideouts/HauntedMansion/Graphs/haunted_hideout.dgr",100,50,0,[0]
2168,"HideoutHaunted_Claim","Metadata/Terrain/Missions/Hideouts/HauntedMansion/Graphs/haunted_hideout_claim.dgr",100,50,50,[0]
2169,"HideoutMoonTemple","Metadata/Terrain/Missions/Hideouts/LunarisWater/Graphs/hideout_moontemple.dgr",100,50,0,[0]
2170,"HideoutMoonTemple_Claim","Metadata/Terrain/Missions/Hideouts/LunarisWater/Graphs/hideout_moontemple_claim.dgr",100,50,50,[0]
2171,"HideoutPrimevalRuins","Metadata/Terrain/Missions/Hideouts/Primeval/Graphs/hideout.dgr",100,50,0,[0]
2172,"HideoutPrimevalRuins_Claim","Metadata/Terrain/Missions/Hideouts/Primeval/Graphs/hideout_claim.dgr",100,50,50,[0]
2173,"HideoutDoomguard","Metadata/Terrain/Missions/Hideouts/Doomguard/Graphs/hideout_doomguard.dgr",100,50,0,[0]
2174,"HideoutSunspire","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0,[0]
2175,"HideoutDarkwood","Metadata/Terrain/Missions/Hideouts/Darkwood/Graphs/hideout_darkwood.dgr",100,50,0,[0]
2176,"HideoutCaveShipwreck","Metadata/Terrain/Missions/Hideouts/CaveShipwreck/Graphs/hideout.dgr",100,50,0,[0]
2177,"HideoutPillarsOfArun","Metadata/Terrain/Missions/Hideouts/PillarsOfArun/Graphs/hideout.dgr",100,50,0,[0]
2178,"HideoutAtziriArena","Metadata/Terrain/Missions/Hideouts/ArenaAtziri/Graphs/hideout.dgr",100,50,0,[0]
2179,"HideoutInnocenceArena","Metadata/Terrain/Missions/Hideouts/ArenaInnocence/Graphs/hideout.dgr",100,50,0,[0]
2180,"HideoutShaperArena","Metadata/Terrain/Missions/Hideouts/ArenaShaper/Graphs/hideout.dgr",100,50,0,[0]
2181,"HideoutKaomArena","Metadata/Terrain/Missions/Hideouts/ArenaKaom/Graphs/hideout.dgr",100,50,0,[0]
2182,"HideoutDaressoArena","Metadata/Terrain/Missions/Hideouts/ArenaDaresso/Graphs/hideout.dgr",100,50,0,[0]
2183,"HideoutDominusArena","Metadata/Terrain/Missions/Hideouts/ArenaDominus/Graphs/hideout.dgr",100,50,0,[0]
2184,"HideoutPietyArena","Metadata/Terrain/Missions/Hideouts/ArenaPiety/Graphs/hideout.dgr",100,50,0,[0]
2185,"HideoutLunarisSolarisArena","Metadata/Terrain/Missions/Hideouts/ArenaSolarisLunaris/Graphs/hideout.dgr",100,50,0,[0]
2186,"HideoutTemplarLab","Metadata/Terrain/Missions/Hideouts/TemplarLab/Graphs/hideout.dgr",100,50,0,[0]
2187,"HideoutKitavaArenaAct10","Metadata/Terrain/Missions/Hideouts/ArenaKitavaAct10/Graphs/hideout.dgr",100,50,0,[0]
2188,"HideoutElderArena","Metadata/Terrain/Missions/Hideouts/ArenaElder/Graphs/hideout.dgr",100,50,0,[0]
2189,"HideoutChiyou","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0,[0]
2190,"HideoutBlankAbyss","Metadata/Terrain/Missions/Hideouts/BlankAbyss/Graphs/hideout.dgr",100,50,0,[0]
2191,"HideoutBlankCity","Metadata/Terrain/Missions/Hideouts/BlankCity/Graphs/hideout.dgr",100,50,0,[0]
2192,"HideoutBlankClouds","Metadata/Terrain/Missions/Hideouts/BlankClouds/Graphs/hideout.dgr",100,50,0,[0]
2193,"HideoutBlankDesert","Metadata/Terrain/Missions/Hideouts/BlankDesert/Graphs/hideout.dgr",100,50,0,[0]
2194,"HideoutBlankDirt","Metadata/Terrain/Missions/Hideouts/BlankDirt/Graphs/hideout.dgr",100,50,0,[0]
2195,"HideoutBlankGrass","Metadata/Terrain/Missions/Hideouts/BlankGrass/Graphs/hideout.dgr",100,50,0,[0]
2196,"HideoutBlankSea","Metadata/Terrain/Missions/Hideouts/BlankSea/Graphs/hideout.dgr",100,50,0,[0]
2197,"HideoutBlankSnow","Metadata/Terrain/Missions/Hideouts/BlankSnow/Graphs/hideout.dgr",100,50,0,[0]
2198,"HideoutThaumaturgy","Metadata/Terrain/Missions/Hideouts/Thaumaturgy/Graphs/hideout.dgr",100,50,0,[0]
2199,"HideoutYaochi","Metadata/Terrain/Missions/Hideouts/Darkwood/Graphs/hideout_darkwood.dgr",100,50,0,[0]
2200,"HideoutHumanoidPet","Metadata/Terrain/Missions/Hideouts/Sunspire/Graphs/hideout_sunspire.dgr",100,50,0,[0]
2201,"HideoutRitualLeague","Metadata/Terrain/Missions/Hideouts/RitualLeague/Graphs/hideout.dgr",100,50,0,[0]
2202,"HideoutArenaMaven","Metadata/Terrain/Missions/Hideouts/ArenaMaven/Graphs/hideout.dgr",100,50,0,[0]
2203,"HideoutHasina","Metadata/Terrain/Missions/Hideouts/Hasina/hideout.dgr",100,50,0,[0]
2204,"HideoutAzuriteCave","Metadata/Terrain/Missions/Hideouts/AzuriteCave/Graphs/hideout.dgr",100,50,0,[0]
2205,"HideoutSynthesisHub","Metadata/Terrain/Missions/Hideouts/SynthesisHub/Graphs/hideout.dgr",100,50,0,[0]
2206,"HideoutVeritaniaArena","Metadata/Terrain/Missions/Hideouts/ArenaVeritania/Graphs/hideout.dgr",100,50,0,[0]
2207,"HideoutBlankBlack","Metadata/Terrain/Missions/Hideouts/BlankBlack/Graphs/hideout.dgr",100,50,100,[0]
2208,"HideoutOlrothArena","Metadata/Terrain/Missions/Hideouts/ArenaOlroth/hideout.dgr",100,50,0,[0]
2209,"HideoutLight","Metadata/Terrain/Missions/Hideouts/Light/Graphs/hideout.dgr",100,50,0,[0]
2210,"HideoutDark","Metadata/Terrain/Missions/Hideouts/Dark/Graphs/hideout.dgr",100,50,0,[0]
2211,"HideoutArenaBlackStar","Metadata/Terrain/Missions/Hideouts/ArenaBlackStar/Graphs/hideout.dgr",100,50,100,[0]
2212,"HideoutArenaInfiniteHunger","Metadata/Terrain/Missions/Hideouts/ArenaInfiniteHunger/Graphs/hideout.dgr",100,50,100,[0]
2213,"HideoutCosmicAtlas","Metadata/Terrain/Missions/Hideouts/AtlasHideout/Graphs/hideout.dgr",100,50,100,[0]
2214,"HideoutArenaEaterOfWorlds","Metadata/Terrain/Missions/Hideouts/ArenaEaterOfWorlds/Graphs/EaterHideout.dgr",100,50,100,[0]
2215,"HideoutArenaSearingExarch","Metadata/Terrain/Missions/Hideouts/ArenaSearingExarch/Graphs/HideoutSearing.dgr",100,50,100,[0]
2216,"HideoutExilecon23","Metadata/Terrain/Missions/Hideouts/Exilecon23/hideout.dgr",100,50,100,[0]
2217,"HideoutCrucible","Metadata/Terrain/Missions/Hideouts/Crucible/hideout.dgr",100,50,100,[0]
2218,"HideoutAncestralTrial","Metadata/Terrain/Missions/Hideouts/AncestralTrial/hideout.dgr",100,50,100,[0]
2219,"HideoutEnigma","Metadata/Terrain/Missions/Hideouts/Escher/Graphs/hideout.dgr",100,50,100,[0]
2220,"HideoutMistWoods","Metadata/Terrain/Missions/Hideouts/MistWoods/Graphs/MistWoods.dgr",100,50,100,[0]
2221,"HideoutWorldTurtle","Metadata/Terrain/Missions/Hideouts/WorldTurtle/Graphs/hideout.dgr",100,50,100,[0]
2222,"HideoutLake","Metadata/Terrain/Missions/Hideouts/Lake/Graphs/lake_hideout.dgr",100,50,100,[0]
2223,"HideoutLakeEvil","Metadata/Terrain/Missions/Hideouts/LakeEvil/Graphs/lake_hideout_evil.dgr",100,50,100,[0]
2224,"HideoutRacetrack","Metadata/Terrain/Missions/Hideouts/Racetrack/Graphs/hideout_baths.dgr",100,50,100,[0]
2225,"Master_TH_ShipGraveyard_1","Metadata/Terrain/Missions/TreasureHunter/ShipGraveyard/Graphs/treasure_shipgraveyard.dgr",50,50,50,[0]
2226,"Master_SP_Volcano_1","Metadata/Terrain/Missions/SpiritSeeker/SpiritCliffs/Graphs/spirit_cliffs.dgr",50,50,50,[0]
2227,"TestTown_1","Metadata/Terrain/TestAreas/TownTest/Graph/testtown1.dgr",100,50,100,[0]
2228,"pvpTown","Metadata/Terrain/Missions/Hideouts/PvPOnly/Graphs/pvponly_town.dgr",100,50,100,[0]
2229,"LightTest","Metadata/Terrain/TestAreas/LightTest/Graphs/LightTest.dgr",100,50,100,[0]
2230,"TalismanBoss","Metadata/Terrain/Act2/TalismanBoss/Graphs/rigwald.dgr",100,50,50,[0]
2231,"ProphecyBoss","Metadata/Terrain/Leagues/ProphecyBoss/Graphs/prophecy_boss.dgr",100,50,100,[0]
2232,"PortalLeagueTest","Metadata/Terrain/TestAreas/PortalLeague/Graphs/macro_swamp1_1.tgr",100,50,100,[0]
2233,"RoomTest","",100,50,100,[0]
2234,"AnimationTest","Metadata/Terrain/TestAreas/Animation/Graphs/anim_test.dgr",100,50,100,[0]
2235,"AllBlackTest","Metadata/Terrain/TestAreas/AllBlack/Graphs/black_test.dgr",100,50,100,[0]
2236,"PhysicsTest","Metadata/Terrain/TestAreas/Physics/Graphs/physics_test.dgr",100,50,100,[0]
2237,"ArrowTest","Metadata/Terrain/Labyrinth/Areas/TrialsEndgame/Arrows/Graphs/arrowtest.dgr",100,50,50,[0]
2238,"Designer1","Metadata/Terrain/TestAreas/DesignerTestArea/Graphs/designergraph1.tgr",100,50,0,[0]
2239,"CinematicCargohold1","Metadata/Terrain/CargoHold/Cinematic1/Graphs/cargohold.dgr",100,50,50,[0]
2240,"CinematicCargohold2","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargohold.dgr",100,50,50,[0]
2241,"CinematicCargeholdDex","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholddex.dgr",100,50,100,[0]
2242,"CinematicCargeholdDexInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholddexint.dgr",100,50,100,[0]
2243,"CinematicCargeholdInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdint.dgr",100,50,100,[0]
2244,"CinematicCargeholdStr","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstr.dgr",100,50,100,[0]
2245,"CinematicCargeholdStrDex","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrdex.dgr",100,50,100,[0]
2246,"CinematicCargeholdStrDexInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrdexint.dgr",100,50,100,[0]
2247,"CinematicCargeholdStrInt","Metadata/Terrain/CargoHold/Cinematic2/Graphs/cargoholdstrint.dgr",100,50,100,[0]
2248,"NewLoginTest","Metadata/Terrain/TestAreas/NewLoginTest/Graphs/CharacterSelection.dgr",100,50,100,[0]
2249,"CinematicKitava1","Metadata/Terrain/TestAreas/KitavaFilming/Graphs/KitavaFilming.dgr",100,50,100,[0]
2250,"Programmer1","Metadata/Terrain/TestAreas/Programming/Graphs/programming.dgr",100,50,100,[0]
2251,"Programmer2","Metadata/Terrain/TestAreas/ProgrammingLite/Graphs/programming.dgr",100,50,100,[0]
2252,"AncestralTrialTest","Metadata/Terrain/TestAreas/AncestralTrialTest/Graphs/programming.dgr",100,50,100,[0]
2253,"ParticleShower1","Metadata/Terrain/TestAreas/ParticleShower/Graphs/particleshower.dgr",100,50,100,[0]
2254,"DynamicMultitileTGR1","Metadata/Terrain/TestAreas/DynamicMultitilesTGR/Graphs/multiTGR_1.tgr",100,50,100,[0]
2255,"DynamicMultitileDGR1","Metadata/Terrain/TestAreas/DynamicMultitilesDGR/Graphs/multiDGR_1.dgr",100,50,100,[0]
2256,"BetrayalTest","Metadata/Terrain/Leagues/Betrayal/Graphs/_betrayal_test.dgr",100,50,100,[0]
2257,"BetrayalLaboratory1","Metadata/Terrain/Leagues/Betrayal/Laboratories/Basement/Graphs/laboratory_01.dgr",100,50,100,[0]
2258,"BetrayalSafeHouseFortress","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Fortress/Graphs/SafeHouse_Fortress_01.dgr",100,50,50,[0]
2259,"BetrayalSafeHouseAssassins","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Assassins/Graphs/SafeHouse_Assassins_01.dgr",100,50,50,[0]
2260,"BetrayalSafeHouseCaravan","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Caravan/Graphs/SafeHouse_Caravan_01.dgr",100,50,50,[0]
2261,"BetrayalSafeHouseLaboratory","Metadata/Terrain/Leagues/Betrayal/SafeHouses/Laboratory/Graphs/SafeHouse_Laboratory_01.dgr",100,50,50,[0]
2262,"BetrayalMastermindFight","Metadata/Terrain/Leagues/Betrayal/MastermindFight/Graphs/Mastermind_01.dgr",100,50,50,[0]
2263,"BetrayalStoryVault","Metadata/Terrain/Leagues/Betrayal/StoryVault/Graphs/story_vault.dgr",100,50,50,[0]
2264,"EndGameLavaFissure_1","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_01.dgr",100,50,50,[0]
2265,"EndGameLavaFissure_2","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_02.dgr",100,50,50,[0]
2266,"EndGameLavaFissure_3","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_03.dgr",100,50,50,[0]
2267,"EndGameLavaFissure_4","Metadata/Terrain/EndGame/MapLavaFissure/Graphs/lava_fissure_04.dgr",100,50,50,[0]
2268,"TelepadInjector","Metadata/Terrain/Tools/telepad_injector.dgr",100,50,100,[0]
2269,"Synthesis_Hub","Metadata/Terrain/Leagues/Synthesis/Hub/Graphs/synthesis_hub.dgr",100,50,100,[0]
2270,"Synthesis_BossPortal_FinalBoss","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_finalboss.dgr",100,50,100,[0]
2271,"Synthesis_BossPortal_Guardian1","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian1.dgr",100,50,100,[0]
2272,"Synthesis_BossPortal_Guardian2","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian2.dgr",100,50,100,[0]
2273,"Synthesis_BossPortal_Guardian3","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian3.dgr",100,50,100,[0]
2274,"Synthesis_BossPortal_Guardian4","Metadata/Terrain/Leagues/Synthesis/BossPortal/Graphs/_carto_bossportal_guardian4.dgr",100,50,100,[0]
2275,"Synthesis_BossArena","Metadata/Terrain/Leagues/Synthesis/Arenas/FinalBoss/Graphs/synthesis_arena.dgr",100,50,100,[0]
2276,"Synthesis_ArenaGuardian1","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian1/Graphs/guardian_arena_1.dgr",100,50,100,[0]
2277,"Synthesis_ArenaGuardian2","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian2/Graphs/guardian_arena_2.dgr",100,50,100,[0]
2278,"Synthesis_ArenaGuardian3","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian3/Graphs/guardian_arena_3.dgr",100,50,100,[0]
2279,"Synthesis_ArenaGuardian4","Metadata/Terrain/Leagues/Synthesis/Arenas/Guardian4/Graphs/guardian_arena_4.dgr",100,50,100,[0]
2280,"Synthesis_AcidCave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave_Small/Graphs/_carto_acidcave_1_1.dgr",100,50,100,[0]
2281,"Synthesis_ArachnidTomb_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb_Small/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100,[0]
2282,"Synthesis_Cave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave_Small/Graphs/_carto_cave_1_1.dgr",100,50,100,[0]
2283,"Synthesis_Colosseum_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum_Small/Graphs/_carto_colosseum_1_1.dgr",100,50,100,[0]
2284,"Synthesis_DriedLake_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/DriedLake_Small/Graphs/_carto_driedlake_1_1.tgr",80,40,100,[0]
2285,"Synthesis_ForestCave_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/ForestCave_Small/Graphs/_carto_forestcave_1_1.dgr",100,50,100,[0]
2286,"Synthesis_Glacier_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Glacier_Small/Graphs/_carto_glacier_1_1.dgr",75,20,100,[0]
2287,"Synthesis_Mesa_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Mesa_Small/Graphs/_carto_mesa_1_1.tgr",80,50,100,[0]
2288,"Synthesis_Mushroom_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Mushroom_Small/Graphs/_carto_mushrooms_1_1.dgr",100,50,100,[0]
2289,"Synthesis_Ossuary_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Ossuary_Small/Graphs/_carto_ossuary_1_1.dgr",100,50,100,[0]
2290,"Synthesis_Plateau_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Plateau_Small/Graphs/_carto_plateau_1_1.tgr",80,50,100,[0]
2291,"Synthesis_PoolsAndStreams_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/PoolsAndStreams_Small/Graphs/_carto_poolsandstreams_1_1.tgr",80,50,100,[0]
2292,"Synthesis_Prison_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Prison_Small/Graphs/_carto_prison_1_1.dgr",100,50,100,[0]
2293,"Synthesis_Slums_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums_Small/Graphs/_carto_slums_1_1.dgr",100,50,100,[0]
2294,"Synthesis_Ridge_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/Ridge_Small/Graphs/_carto_ridge_1_1.tgr",80,50,100,[0]
2295,"Synthesis_RuinedTemple_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/RuinedTemple_Small/Graphs/_carto_ruinedtemple_1_1.dgr",100,50,100,[0]
2296,"Synthesis_SpiderThicket_Small","Metadata/Terrain/Leagues/Synthesis/Biomes/SpiderThicket_Small/Graphs/_carto_spiderthicket_1_1.dgr",100,50,100,[0]
2297,"Synthesis_AcidCave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/AcidCave_Medium/Graphs/_carto_acidcave_1_1.dgr",100,50,100,[0]
2298,"Synthesis_ArachnidTomb_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ArachnidTomb_Medium/Graphs/_carto_arachnidtomb_1_1.dgr",100,50,100,[0]
2299,"Synthesis_AshenWood_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/AshenWood_Medium/Graphs/_carto_ashenwood_1_1.tgr",100,50,100,[0]
2300,"Synthesis_Belly_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Belly_Medium/Graphs/_carto_belly_1_1.dgr",100,50,100,[0]
2301,"Synthesis_Cave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Cave_Medium/Graphs/_carto_cave_1_1.dgr",100,50,100,[0]
2302,"Synthesis_CaveMine_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/CaveMine_Medium/Graphs/_carto_cavemine_1_1.dgr",100,50,100,[0]
2303,"Synthesis_Colosseum_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Colosseum_Medium/Graphs/_carto_colosseum_1_1.dgr",100,50,100,[0]
2304,"Synthesis_Crypt_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Crypt_Medium/Graphs/_carto_crypt_1_1.dgr",100,50,100,[0]
2305,"Synthesis_DriedLake_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/DriedLake_Medium/Graphs/_carto_driedlake_1_1.tgr",85,40,100,[0]
2306,"Synthesis_Fields_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Fields_Medium/Graphs/_carto_fields_1_1.tgr",100,50,100,[0]
2307,"Synthesis_Forest_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Forest_Medium/Graphs/_carto_forest_1_1.tgr",100,50,100,[0]
2308,"Synthesis_ForestCave_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/ForestCave_Medium/Graphs/_carto_forestcave_1_1.dgr",100,50,100,[0]
2309,"Synthesis_Glacier_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Glacier_Medium/Graphs/_carto_glacier_1_1.dgr",100,30,100,[0]
2310,"Synthesis_Haunt_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Haunt_Medium/Graphs/_carto_haunt_1_1.dgr",100,50,100,[0]
2311,"Synthesis_Iceberg_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Iceberg_Medium/Graphs/_carto_iceberg_1_1.tgr",100,50,100,[0]
2312,"Synthesis_Mesa_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Mesa_Medium/Graphs/_carto_mesa_1_1.tgr",90,40,100,[0]
2313,"Synthesis_Mushroom_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Mushroom_Medium/Graphs/_carto_mushrooms_1_1.dgr",100,50,100,[0]
2314,"Synthesis_Oasis_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Oasis_Medium/Graphs/_carto_oasis_1_1.tgr",100,50,100,[0]
2315,"Synthesis_Ossuary_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Ossuary_Medium/Graphs/_carto_ossuary_1_1.dgr",100,50,100,[0]
2316,"Synthesis_Pier_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Pier_Medium/Graphs/_carto_pier_1_1.dgr",100,50,100,[0]
2317,"Synthesis_Plateau_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Plateau_Medium/Graphs/_carto_plateau_1_1.tgr",100,50,100,[0]
2318,"Synthesis_PoolsAndStreams_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/PoolsAndStreams_Medium/Graphs/_carto_poolsandstreams_1_1.tgr",100,50,100,[0]
2319,"Synthesis_Prison_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Prison_Medium/Graphs/_carto_prison_1_1.dgr",100,50,100,[0]
2320,"Synthesis_Ridge_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Ridge_Medium/Graphs/_carto_ridge_1_1.tgr",85,30,100,[0]
2321,"Synthesis_Rooftop_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Rooftop_Medium/Graphs/_carto_rooftop_1_1.dgr",100,40,100,[0]
2322,"Synthesis_RuinedTemple_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/RuinedTemple_Medium/Graphs/_carto_ruinedtemple_1_1.dgr",100,50,100,[0]
2323,"Synthesis_Sewers_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Sewers_Medium/Graphs/_carto_sewers_1_1.dgr",100,50,100,[0]
2324,"Synthesis_Slums_Medium","Metadata/Terrain/Leagues/Synthesis/Biomes/Slums_Medium/Graphs/_carto_slums_1_1.dgr",100,50,100,[0]
