"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
1664,"flame_golem_revive_display_buff","Your Flame Golem will be revived soon","","","Reviving Flame",[],"",1,"","","","",30,1437,"","",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[],"",[],""
1665,"ritual_cold_rune_daemon_debuff","You are taking Cold Damage over time.","","","Deathly Chill",[1976],1,3,"","","","",30,1469,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[],""
1666,"vampiric_icon_buff","You deal more damage with Bleeding.","",1,"Thirst for Blood",[13627],1,3,"","","","",30,1472,1,"",1,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[],[],[13627],[],"","","","","","",[],"",[],""
1667,"ice_golem_revive_display_buff","Your Ice Golem will be revived soon","","","Reviving Ice",[],"",1,"","","","",30,1438,"","",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[],"",[],""
1668,"lightning_golem_revive_display_buff","Your Lightning Golem will be revived soon","","","Reviving Lightning",[],"",1,"","","","",30,1439,"","",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[],"",[],""
1669,"stone_golem_revive_display_buff","Your Stone Golem will be revived soon","","","Reviving Stone",[],"",1,"","","","",30,1440,"","",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[],"",[],""
1670,"chaos_golem_revive_display_buff","Your Chaos Golem will be revived soon","","","Reviving Chaos",[],"",1,"","","","",30,1441,"","",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[],"",[],""
1671,"carrion_golem_revive_display_buff","Your Carrion Golem will be revived soon","","","Reviving Carrion",[],"",1,"","","","",30,1442,"","",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[],"",[],""
1672,"sacrificial_zeal","You are taking physical damage over time, and deal added physical damage.","","","Sacrificial Zeal","[13364,1584,1585]",1,3,"","","",1,30,1444,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[13364,1584,1585]",[13363],"","","","","","",[],"",[],""
1673,"fanaticism","Spells you cast yourself have more Cast Speed, reduced Cost, and increased Area of Effect","","","Fanaticism","[13327,13328,13365]",1,3,"","","","",30,1446,1,"",1,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[13327,13328,13365]",[],"","","","","","",[],"",[],""
1674,"inquisitor_fanatic_charges_over_time","",1,"","",[4929],1,2,"","","","",30,0,1,"",17,"",1,1,"",0,1,"GainChargesOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[4929],[],"","","","","","",[],"",[],""
1675,"ritual_corpse_sink","",1,"","",[],"",3,"","","","",30,1418,1,"",17,1,1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[10727],[],[10727],[],"","","","","","",[],"",[],""
1676,"rupture","Bleeding deals you more damage per second, but expires more quickly.","","","Rupture","[13369,13370]",1,1,1,"","",1,30,1447,1,"",2,"",1,1,"",3,"","","","","","",3,"","",0,[],"","",[],"",[],[],"[13369,13370]",[],"","","","","","",[],"",[],""
1677,"unhinged","You are no longer Sane.","",1,"Insanity",[],1,3,"","","","",30,1490,1,"",1,"",1,1,"",0,"","UnhingedBuff","",1,"","",4,"",1,0,[],"","",[],"",[],[13374],[],[],"","","","","","",[],"",[],""
1678,"phoenix_stacking_debuff_standalone","You have reduced maximum Fire Resistance.","","","Heat",[941],1,1,1,"","","",30,623,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[941],[],"","","","","","",[],"",[],""
1679,"atlas_sulphite_mined_buff","You have increased Movement Speed and Damage, and additional maximum Elemental Resistances","","","Sulphite Intoxication","[177,24,946]","",2,1,"","","",30,1455,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,24,946]",[],"","","","","","",[],"",[],""
1680,"number_of_non_instant_spells_cast_in_past_8_seconds","",1,"","",[],"",3,"","","","",30,0,1,"",17,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1681,"crimson_priest_boss_degenzone","You are taking physical damage over time from a Blood Purge","","","Blood Purge",[353],"",3,"","","","",30,1431,"",1,2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1682,"incrementing_slow","",1,"","",[345],"",1,"","","","",30,0,"","",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[345],[],"","","","","","",[],"",[],""
1683,"ghostfire_self_burn","You are taking fire damage over time","","","Engulfed by Ghostfire",[10110],"",2,"","","","",30,1430,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[10110],[],"","","","","","",[],"",[],""
1684,"ritual_rune_lightning1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[658,448]",1,3,"","","","",30,1457,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[658,448]",[],"","","","","","",[],"",[],""
1685,"ritual_rune_physical_blood1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[3624,26]",1,3,"","","","",30,1458,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3624,26]",[],"","","","","","",[],"",[],""
1686,"ritual_rune_chaos_green1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[3363,449]",1,3,"","","","",30,1459,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3363,449]",[],"","","","","","",[],"",[],""
1687,"ritual_rune_generic_charges1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[],1,3,"","","","",30,1460,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1688,"ritual_rune_generic_energy_shield1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[4602],1,3,"","","","",30,1461,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[4602],[],"","","","","","",[],"",[],""
1689,"ritual_rune_generic_life1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[450],1,3,"","","","",30,1462,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
1690,"ritual_rune_generic_fortify1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[15390],1,3,"","","","",30,1463,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[15390],[],"","","","","","",[],"",[],""
1691,"ritual_rune_generic_massive1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[716,433,124]",1,3,"","","","",30,1464,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[716,433,124]",[],"","","","","","",[],"",[],""
1692,"ritual_rune_generic_speed1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[70,216,177]",1,3,"","","","",30,1465,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[],"",[],""
1693,"ritual_rune_necromantic1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[],1,3,"","","","",30,1466,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1694,"ritual_rune_vaal1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[3144],1,3,"","","","",30,1467,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[3144],[],"","","","","","",[],"",[],""
1695,"ritual_rune_golden1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[10,11]",1,3,"","","","",30,1468,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[10,11]",[],"","","","","","",[],"",[],""
1696,"ritual_rune_fire2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[610,446]",1,3,"","","","",30,1432,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[610,446]",[],"","","","","","",[],"",[],""
1697,"ritual_rune_cold2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[454,447]",1,3,"","","","",30,1433,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[454,447]",[],"","","","","","",[],"",[],""
1698,"ritual_rune_chaos_purple2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[7116,8317]",1,3,"","","","",30,1434,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[7116,8317]",[],"","","","","","",[],"",[],""
1699,"ritual_rune_lightning2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[658,448]",1,3,"","","","",30,1457,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[658,448]",[],"","","","","","",[],"",[],""
1700,"ritual_rune_physical_blood2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[3624,26]",1,3,"","","","",30,1458,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3624,26]",[],"","","","","","",[],"",[],""
1701,"mirage_archer_mirage_display_buff","",1,"","",[],1,3,"","","","",30,0,1,"",17,"",1,1,"",0,"","MirageArcherDisplayBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1702,"ground_fire_scorch","Your elemental resistances are lowered while standing on Scorched Ground","","","Scorched Ground",[141],1,3,"","","","",17,976,"","",2,"",1,1,"",0,"","",1,"","","",4,"","",0,[],"","",[],"",[],[],[141],[14543],"","",1,1,"","",[],"",[],1
1703,"ritual_golden_coin_buff","Items dropped by slain enemies have vastly increased quantity and rarity. You also take increased damage.","","","Gambler's Greed","[476,151,153]",1,3,"","","","",30,1470,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[476,151,153]",[],"","","","","","",[],"",[],""
1704,"scorched_earth_degen_explosion","You are taking fire damage over time.","","","Burning",[1974],"",3,"","","",1,30,173,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1705,"ritual_generic_speed_buff","You are faster","","","Speed Gale",[345],1,1,1,"","","",30,1488,"",1,1,"",1,1,"",5,"","","","","","",3,"","",0,[],"","",[],"",[],[],[345],[],"","","","","","",[],"",[],""
1706,"maven_boss_buff","You are faster","","","Maven's Grace",[345],1,3,"","","","",30,1471,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[345],[],"","","","","","",[],"",[],""
1707,"have_gained_frenzy_charge_recently","",1,"","",[],"",9,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[],[13417],"","","","","","",[],"",[],""
1708,"no_players_in_range_immunity","",1,"","Immunity",[],1,9,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],"[140,397]",[],[],"","","","","","",[],"",[],""
1709,"demigods_increased_item_rarity_aura","You have increased item rarity","","","Demigod's Authority",[153],1,3,"","","","",30,1473,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[153],[],"","","","","","",[],"",[],""
1710,"brutal_charge","Players gain a chance to deal Triple Damage and increased Stun Threshold for each Brutal Charge they have.","","","Brutal Charges",[],1,4,1,13423,13421,1,30,1474,1,"",3,"",1,1,"",0,"","","","",13424,"",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1711,"affliction_charge","Players gain more Damage with Ailments and more Effect of Non-Damaging Ailments for each Affliction Charge they have.","","","Affliction Charges",[],1,4,1,13427,13425,1,30,1475,1,"",3,"",1,1,"",0,"","","","",13428,"",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1712,"absorption_charge","Players Recoup a percentage of Elemental Damage they take as Energy Shield for each Absorption Charge they have.","","","Absorption Charges",[],1,4,1,13431,13429,1,30,1476,1,"",3,"",1,1,"",0,"","","","",13432,"",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1713,"energy_shield_recoup","",1,"","",[13452],1,1,"","","","",30,0,1,1,17,"",1,"","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[13452],[],"","","","","","",[],"",[],""
1714,"negative_energy_shield_recoup","",1,"","",[12421],1,1,"","","","",30,0,1,1,17,"",1,"","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[12421],[],"","","","","","",[],"",[],""
1715,"have_culled_recently","",1,"","",[],"",9,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[13475],[],[],"","","","","","",[],"",[],""
1716,"have_taken_projectile_damage_recently","",1,"","",[],"",9,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[13481],[],[],"","","","","","",[],"",[],""
1717,"crazy","",1,"","","[451,70,24]",1,3,"","","",1,30,1478,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[13488],"[451,70,24]",[],"","","","","","",[],"",[],""
1718,"thaumaturgist_grow_buff","",1,"","","[716,177,70,15390]","",1,"","","","",30,1479,1,"",1,"",1,1,"",10,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[716,177,70,15390]",[],"","","","","","",[],"",[],""
1719,"ritual_blood_totem_degen","You are taking Physical Damage over time.","","","Fading Flesh",[353],"",1,1,"","","",30,1480,"","",2,"",1,1,"",10,"","","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1720,"behemoth_swamp_gas","",1,"","",[452],1,3,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
1721,"vilenta_reflection_beam_degen_fire","You are taking Fire Damage over Time","","","Vilenta's Beam",[1974],1,3,"","","","",30,648,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1722,"toxic_grasping_vines","You are slowed and taking chaos damage from vines. Move to break them.","","","Toxic Vines","[13492,452]",1,4,1,"","","",30,1489,1,"",2,"",1,1,"",10,"","StackingVineBuff","","","","",4,"","",0,[],"","",[],1,[],[12237],"[13492,452]",[],"","","","","","",[],"",[],""
1723,"ritual_toxic_grasping_vines_aura","",1,"","","[4929,4929]",1,3,"","","","",30,0,1,"",2,"",1,1,"",0,"","AddBuffWhileInAura","","","","",4,"","",0,[],"","",[],"",[],[],"[4929,4929]",[],"","","","","","",[],"",[],""
1724,"ritual_grow_buff","",1,"","","[716,177,70,15390]","",1,"","","","",30,1482,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[716,177,70,15390]",[],"","","","","","",[],"",[],""
1725,"maven_boss_heal","","","","","[450,1408]","",3,"","","","",30,1483,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[450,1408]",[],"","","","","","",[],"",[],""
1726,"reaper_wraith_grasping_chains","You are slowed by grasping chains. Move to break the chains","","","Grasping Chains","[6862,4929,4929,12237]",1,2,1,"","","",30,773,1,"",2,"",1,1,"",0,"","GraspingVinesBuff",1,"","","",4,"","",0,[],"","",[],"",[],[],"[6862,4929,4929,12237]",[],"","","","","","",[],"",[],""
1727,"ritual_totem_defences","",1,"","",[476],1,3,"","","","",30,1487,"","",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[476],[],"","","","","","",[],"",[],""
1728,"maven_map_space_vines","You are slowed by ethereal tendrils. Move to break them.","","","Ethereal Tendrils","[6862,4929,4929,12237]",1,2,1,"","","",30,773,1,"",2,"",1,1,"",0,"","GraspingVinesBuff",1,"","","",4,"","",0,[],"","",[],"",[],[],"[6862,4929,4929,12237]",[],"","","","","","",[],"",[],""
1729,"maven_decay_on_hit","","","","","[4872,4873]",1,2,"","","","",30,1491,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[4872,4873]",[],"","","","","","",[],"",[],""
1730,"kill_on_expiry","",1,"","",[],"",2,"","","","",30,0,1,"",17,1,1,1,"",0,1,"KillOnExpiry","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1731,"maven_clone_buff","",1,"","","[859,24]",1,2,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[859,24]",[],"","","","","","",[],"",[],""
1732,"sirus_influence","Sirus has imbued you, increasing your speed and causing your non-Chaos Damage to deal extra Chaos Damage. ","","","Eldritch Empowerment","[716,177,1902,7116,24]",1,2,"","","","",30,1493,"","",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[716,177,1902,7116,24]",[],"","","","","","",[],"",[],""
1733,"maven_orb_degenzone","You are taking fire damage over time from Maven's Orb","","","Orb Fire",[1974],"",3,"","","","",30,2,"",1,2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1734,"ritual_es_recharge","",1,"","","[139,138]",1,2,"","","","",30,0,"","",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[139,138]",[],"","","","","","",[],"",[],""
1735,"ultimatum_ruin","You have Ruin. On reaching 7 Ruin, you will fail the Ultimatum","","","Ruin",[],1,4,1,"","",1,30,1494,1,1,2,"",1,1,"",0,"","UltimatumRuinBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1736,"supporter_map_ruin","You have Ruin. On reaching 7 Ruin, you will no longer be able to claim the Reward","","","Ruin",[],"",4,1,"","","",30,1494,1,1,2,"",1,1,"",7,"","UltimatumRuinBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1737,"maven_memory_game_degen","You are slowed and taking Fire, Cold and Lightning damage over time","","","Maven's Game","[1974,1976,1978,10611]",1,3,"","","","",30,1497,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[1974,1976,1978,10611]",[],"","","","","","",[],"",[],""
1738,"maven_rotating_beam_debuff","Your maximum Elemental Resistances are lower and you cannot recover Life or Energy Shield","","","Maven's Punishment","[946,1889,7812]",1,9,"","","","",30,1497,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[203],"",[],[],"[946,1889,7812]",[],"","","","","","",[0],"",[],""
1739,"maven_cutter_beam_debuff","Your maximum Elemental Resistances are lower and you cannot recover Life or Energy Shield","","","Maven's Punishment","[946,1889,7812]",1,9,"","","","",30,1497,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[203],"",[],[],"[946,1889,7812]",[],"","","","","","",[0],"",[],""
1740,"ultimatum_monster_emerge","",1,"","",[],"",3,"","","","",30,1500,1,"",17,1,1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1741,"maven_void_ground","You are slowed and taking Cold Damage over time.","","","Gravity Well","[345,1976]",1,3,"","","","",30,989,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[182],"",[],[],"[345,1976]",[],"","","","","","",[0],"",[],""
1742,"maven_quick_guard","",1,1,"","[1033,7633]",1,3,"","",9837,"",30,0,1,"",1,"",1,1,"",0,"","QuickGuardBuff","","","","",4,"","",0,[],"","",[],"",[9343],[],"[1033,7633,9343]",[],"","","","","","",[],"",[],""
1743,"ultimatumape_enrage","","","","Enrage","[177,70,14162]",1,3,"","","","",30,1504,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,70,14162]",[],"","","","","","",[],"",[],""
1744,"arctic_breath_chill_aura","",1,"","",[],"",3,"","","","",30,0,"","",17,"","","","",0,"","CorpseShockChillAura","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1745,"ultimatum_chieftain_buff","You deal a portion of your Physical Damage as extra Fire Damage","","","Chieftain's Wrath",[446],1,3,"","","",1,30,1560,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[446],[],"","","","","","",[],"",[],""
1746,"ultimatum_ruin_over_time","You are gaining Ruin over time",1,"","Escalating Ruin",[],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1747,"blood_tendrils","You are taking Physical Damage over time.","","","Exsanguinate",[353],1,1,1,"","","",23,1501,1,"",2,"",1,1,"",3,"","","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
1748,"blood_tendrils_fire","You are taking Fire Damage over time.","","","Exsanguinate",[1974],1,1,1,"","","",23,1501,1,"",2,"",1,1,"",3,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
1749,"slow_life_loss_from_hit_damage","",1,"","",[16845],1,1,"","","",1,30,0,1,"",17,"",1,"","",0,1,"",1,"","","",4,"","",0,[],"","",[],"",[],[],[16845],[],"","","","","","",[],"",[],""
1750,"blood_surge","Your Corrupting Fever skill applies Corrupted Blood when you hit enemies.","",1,"Corrupting Fever",[],1,2,"","","","",30,1502,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1751,"ultimatum_chaos_degenzone","You are taking Chaos Damage over time","","","Choking Miasma",[452],"",3,"","","","",30,1555,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
1752,"ultimatum_chaos_degenzone2","You are taking Chaos Damage over time","","","Choking Miasma",[452],"",3,"","","","",30,1555,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
1753,"ultimatum_chaos_degenzone3","You are taking significantly more Chaos Damage over time","","","Inner Choking Miasma",[452],"",3,"","","","",30,1555,"",1,2,"",1,1,"",0,"","InvisibleFireBuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
1754,"ultimatum_vulnerability","You are taking increased damage. The effect of this increases every second","","","Escalating Vulnerability",[476],"",11,"","","","",30,1503,1,"",17,"",1,1,"",0,"","InterpolateBuffEffect","","","","",4,"","",0,[],1,"",[],"",[],[],[476],[],"","","",1,"","",[],"",[],""
1755,"trialmaster_tether_debuff","",1,"","",[14149],"",1,"","","","",30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14149],[],"","","","","","",[],"",[],""
1756,"trialmaster_tether_debuff_display","You are tethered by a chain. Moving too far will slow you, and eventually break the chain. Breaking the chain will cause damage and stun you.","","","Trialmaster's Tether",[],"",1,"","","","",30,1569,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[12237],[],[],"","","","","","",[],"",[],""
1757,"skill_track_mana_spent_recently","",1,"","",[],"",3,"","","","",30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[13849],[],[],"","","","","","",[],"",[],""
1758,"ultimatum_recovery_reduction","",1,"","","[2804,2805,2806]","",2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2804,2805,2806]",[],"","","","","","",[],"",[],""
1759,"ultimatum_area_and_projectile_speed","",1,"","","[14082,14083]","",2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[14082,14083]",[],"","","","","","",[],"",[],""
1760,"ultimatum_buffs_expire_faster","",1,"","",[13026],"",2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[13026],[],"","","","","","",[],"",[],""
1761,"ultimatum_cooldown_speed","",1,"","",[14084],"",2,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[14084],[],"","","","","","",[],"",[],""
1762,"ultimatum_pale_ape_degen_aura","You are taking Physical Damage over time","","","Haemolytic Aura",[2561],1,3,"","","","",30,1506,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[2561],[],"","","","","","",[],"",[],""
1763,"ultimatum_pale_ape_degen_aura_ruin","You are taking Physical Damage over time","","","Haemolytic Aura",[2561],1,3,"","","","",30,1507,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[],[2561],[],"","","","","","",[],"",[],""
1764,"projectile_projectile_retaliation","","","","",[],1,2,"","","","",30,1508,1,"",17,"",1,1,"",0,"","TriggerDaemonWhenHitBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
1765,"ultimatum_accelerating_monsters","",1,"","","[70,216,177]",1,2,"","","","",30,1509,1,"",17,"",1,1,"",0,"","InterpolateBuffEffect","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[],"",[],""
1766,"cruelty","Skills supported by Cruelty Support deal more damage over time.","","","Cruelty",[14071],1,13,"","","",1,30,1516,1,"",1,"",1,1,"",0,"","",1,"","","",4,"","",0,[],"","",[],"",[],[],[14071],[13911],"","","",1,"","",[],"",[],1
1767,"ground_vortex_lightning","You are taking damage from a Vortex","","","Vortex",[1978],1,3,"","","","",30,1517,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[13914],[1978],[],"","","","","","",[],"",[],""
1768,"ground_vortex_lightning_ruin","You are taking damage from a Vortex","","","Vortex",[1978],1,3,"","","","",30,1517,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[13914],[1978],[],"","","","","","",[],"",[],""
1769,"ground_vortex_ruin","You are taking damage from a Vortex","","","Vortex",[1976],1,3,"","","","",30,607,"","",2,"",1,1,"",0,"","GainUltimatumRuinOverTime","","","","",4,"","",0,[],"","",[],"",[],[4541],[1976],[],"","","","","","",[],"",[],""
1770,"petrified_blood","When hit, a percentage of the life you would lose from the bottom half of your life is not lost immediately, then you lose life over 4 seconds based on the prevented loss. Your skills cost life as well as mana while you are above low life, and you can only go above low life by using flasks.","",1,"Petrified Blood","[13909,13841,13993]",1,3,"","","","",30,1518,1,"",1,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[],[13908],"[13909,13841,13993]",[],"","","","","","",[],"",[],""
1771,"extra_projectiles_from_consuming_steel_ammo","",1,"","",[173],1,3,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[173],[],"","","","","","",[],"",[],""
