"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]","Tags"
418,5,7,16819,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,67,1,1,[],[10420],1470,1470,17777,"",1,6530,1,0,"","","","",[],"[1178,1176]"
419,5,8,16820,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,67,1,1,[],[10420],1470,1470,17777,"",1,6530,1,0,"","","","",[],"[1178,1176]"
420,5,9,16821,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3]",0,69,1,1,[],[10413],1470,1470,17778,"",1,6531,1,0,"","","","",[],[1176]
421,5,10,16822,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3]",0,69,1,1,[],[10420],1470,1470,17778,"",1,6531,1,0,"","","","",[],"[1178,1176]"
422,5,11,16823,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3]",0,69,1,1,[],[10420],1470,1470,17778,"",1,6531,1,0,"","","","",[],"[1178,1176]"
423,5,12,16846,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,42,1,1,[],[10413],1470,1470,17787,"",1,6535,1,0,"","","","",[],"[1176,1190]"
424,5,13,16847,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,42,1,1,[],[10420],1470,1470,17787,"",1,6535,1,0,"","","","",[],"[1178,1176,1190]"
425,5,14,16848,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,42,1,1,[],[10420],1470,1470,17787,"",1,6535,1,0,"","","","",[],"[1178,1176,1190]"
426,5,15,16843,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,42,1,1,[],[10413],1470,1470,17786,"",1,6535,1,0,"","","","",[],"[1176,1190]"
427,5,16,16844,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,42,1,1,[],[10420],1470,1470,17786,"",1,6535,1,0,"","","","",[],"[1178,1176,1190]"
428,5,17,16845,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,42,1,1,[],[10420],1470,1470,17786,"",1,6535,1,0,"","","","",[],"[1178,1176,1190]"
429,5,18,16852,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,19,1,1,[],[10413],1470,1470,17789,"",1,6536,1,0,"","","","",[],"[1176,1191]"
430,5,19,16853,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,19,1,1,[],[10420],1470,1470,17789,"",1,6536,1,0,"","","","",[],"[1178,1176,1191]"
431,5,20,16854,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,19,1,1,[],[10420],1470,1470,17789,"",1,6536,1,0,"","","","",[],"[1178,1176,1191]"
432,5,21,16849,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,19,1,1,[],[10413],1470,1470,17788,"",1,6536,1,0,"","","","",[],"[1176,1191]"
433,5,22,16850,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,19,1,1,[],[10420],1470,1470,17788,"",1,6536,1,0,"","","","",[],"[1178,1176,1191]"
434,5,23,16851,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,19,1,1,[],[10420],1470,1470,17788,"",1,6536,1,0,"","","","",[],"[1178,1176,1191]"
435,5,24,16858,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,59,1,1,[],[10413],1470,1470,17791,"",1,6537,1,0,"","","","",[],"[1176,1189]"
436,5,25,16859,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,59,1,1,[],[10420],1470,1470,17791,"",1,6537,1,0,"","","","",[],"[1178,1176,1189]"
437,5,26,16860,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,59,1,1,[],[10420],1470,1470,17791,"",1,6537,1,0,"","","","",[],"[1178,1176,1189]"
438,5,27,16855,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,59,1,1,[],[10413],1470,1470,17790,"",1,6537,1,0,"","","","",[],"[1176,1189]"
439,5,28,16856,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,59,1,1,[],[10420],1470,1470,17790,"",1,6537,1,0,"","","","",[],"[1178,1176,1189]"
440,5,29,16857,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,59,1,1,[],[10420],1470,1470,17790,"",1,6537,1,0,"","","","",[],"[1178,1176,1189]"
441,5,30,16864,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,16,1,1,[],[10413],1470,1470,17793,"",1,6538,1,0,"","","","",[],"[1176,1192]"
442,5,31,16865,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,16,1,1,[],[10420],1470,1470,17793,"",1,6538,1,0,"","","","",[],"[1178,1176,1192]"
443,5,32,16866,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,16,1,1,[],[10420],1470,1470,17793,"",1,6538,1,0,"","","","",[],"[1178,1176,1192]"
444,5,33,16861,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,16,1,1,[],[10413],1470,1470,17792,"",1,6538,1,0,"","","","",[],"[1176,1192]"
445,5,34,16862,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,16,1,1,[],[10420],1470,1470,17792,"",1,6538,1,0,"","","","",[],"[1178,1176,1192]"
446,5,35,16863,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,16,1,1,[],[10420],1470,1470,17792,"",1,6538,1,0,"","","","",[],"[1178,1176,1192]"
447,5,36,16870,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,103,1,1,[],[10409],1470,1470,17795,"",1,6539,1,0,"","","","",[],[1176]
448,5,37,16871,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,103,1,1,[],[10420],1470,1470,17795,"",1,6539,1,0,"","","","",[],"[1178,1176]"
449,5,38,16872,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,103,1,1,[],[10420],1470,1470,17795,"",1,6539,1,0,"","","","",[],"[1178,1176]"
450,5,39,16867,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,103,1,1,[],[10409],1470,1470,17794,"",1,6539,1,0,"","","","",[],[1176]
451,5,40,16868,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,103,1,1,[],[10420],1470,1470,17794,"",1,6539,1,0,"","","","",[],"[1178,1176]"
452,5,41,16869,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,103,1,1,[],[10420],1470,1470,17794,"",1,6539,1,0,"","","","",[],"[1178,1176]"
453,5,42,16876,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,104,1,1,[],[10420],1470,1470,17797,"",1,6540,1,0,"","","","",[],"[1178,1176,1192]"
454,5,43,16877,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,104,1,1,[],[10420],1470,1470,17797,"",1,6540,1,0,"","","","",[],"[1178,1176,1192]"
455,5,44,16878,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,104,1,1,[],[10421],1470,1470,17797,"",1,6540,1,0,"","","","",[],"[1177,1176,1192]"
456,5,45,16873,[2],[1],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,104,1,1,[],[10420],1470,1470,17796,"",1,6540,1,0,"","","","",[],"[1178,1176,1192]"
457,5,46,16874,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,104,1,1,[],[10420],1470,1470,17796,"",1,6540,1,0,"","","","",[],"[1178,1176,1192]"
458,5,47,16875,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,104,1,1,[],[10421],1470,1470,17796,"",1,6540,1,0,"","","","",[],"[1177,1176,1192]"
459,5,48,16882,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,83,1,1,[],[10411],1470,1470,17799,"",1,6541,1,0,"","","","",[],[1176]
460,5,49,16883,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,83,1,1,[],[10413],1470,1470,17799,"",1,6541,1,0,"","","","",[],[1176]
461,5,50,16884,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,83,1,1,[],[10420],1470,1470,17799,"",1,6541,1,0,"","","","",[],"[1178,1176]"
462,5,51,16879,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,83,1,1,[],[10411],1470,1470,17798,"",1,6541,1,0,"","","","",[],[1176]
463,5,52,16880,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,83,1,1,[],[10413],1470,1470,17798,"",1,6541,1,0,"","","","",[],[1176]
464,5,53,16881,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,83,1,1,[],[10420],1470,1470,17798,"",1,6541,1,0,"","","","",[],"[1178,1176]"
465,5,54,16888,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,82,1,1,[],[10411],1470,1470,17801,"",2,439,1,0,"","","","",[],[1176]
466,5,55,16889,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,82,1,1,[],[10413],1470,1470,17801,"",2,439,1,0,"","","","",[],[1176]
467,5,56,16890,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,82,1,1,[],[10420],1470,1470,17801,"",2,439,1,0,"","","","",[],"[1178,1176]"
468,5,57,16885,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,82,1,1,[],[10411],1470,1470,17800,"",2,439,1,0,"","","","",[],[1176]
469,5,58,16886,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,82,1,1,[],[10413],1470,1470,17800,"",2,439,1,0,"","","","",[],[1176]
470,5,59,16887,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,82,1,1,[],[10420],1470,1470,17800,"",2,439,1,0,"","","","",[],"[1178,1176]"
471,5,60,16915,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[10411],1470,1470,17810,"",2,6661,1,0,"","","","",[],"[1176,1192]"
472,5,61,16916,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[10413],1470,1470,17810,"",2,6661,1,0,"","","","",[],"[1176,1192]"
473,5,62,16917,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[10420],1470,1470,17810,"",2,6661,1,0,"","","","",[],"[1178,1176,1192]"
474,5,63,16918,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[10411],1470,1470,17811,"",2,6661,1,0,"","","","",[],"[1176,1192]"
475,5,64,16919,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[10413],1470,1470,17811,"",2,6661,1,0,"","","","",[],"[1176,1192]"
476,5,65,16920,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[10420],1470,1470,17811,"",2,6661,1,0,"","","","",[],"[1178,1176,1192]"
477,5,66,16921,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[10411],1470,1470,17812,"",2,6660,1,0,"","","","",[],[1176]
478,5,67,16922,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[10413],1470,1470,17812,"",2,6660,1,0,"","","","",[],[1176]
479,5,68,16923,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[10420],1470,1470,17812,"",2,6660,1,0,"","","","",[],"[1178,1176]"
480,5,69,16924,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[10411],1470,1470,17813,"",2,6660,1,0,"","","","",[],[1176]
481,5,70,16925,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[10413],1470,1470,17813,"",2,6660,1,0,"","","","",[],[1176]
482,5,71,16926,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[10420],1470,1470,17813,"",2,6660,1,0,"","","","",[],"[1178,1176]"
483,5,72,16927,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[10411],1470,1470,17814,"",2,6658,1,0,"","","","",[],"[1176,1191]"
484,5,73,16928,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[10413],1470,1470,17814,"",2,6658,1,0,"","","","",[],"[1176,1191]"
485,5,74,16929,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[10420],1470,1470,17814,"",2,6658,1,0,"","","","",[],"[1178,1176,1191]"
486,5,75,16930,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[10411],1470,1470,17815,"",2,6658,1,0,"","","","",[],"[1176,1191]"
487,5,76,16931,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[10413],1470,1470,17815,"",2,6658,1,0,"","","","",[],"[1176,1191]"
488,5,77,16932,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[10420],1470,1470,17815,"",2,6658,1,0,"","","","",[],"[1178,1176,1191]"
489,5,78,16933,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[10411],1470,1470,17816,"",2,6659,1,0,"","","","",[],"[1176,1190]"
490,5,79,16934,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[10413],1470,1470,17816,"",2,6659,1,0,"","","","",[],"[1176,1190]"
491,5,80,16935,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[10420],1470,1470,17816,"",2,6659,1,0,"","","","",[],"[1178,1176,1190]"
492,5,81,16936,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[10411],1470,1470,17817,"",2,6659,1,0,"","","","",[],"[1176,1190]"
493,5,82,16937,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[10413],1470,1470,17817,"",2,6659,1,0,"","","","",[],"[1176,1190]"
494,5,83,16938,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[10420],1470,1470,17817,"",2,6659,1,0,"","","","",[],"[1178,1176,1190]"
495,5,84,16824,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,39,1,1,[],[10413],1470,1470,17779,"",1,6430,1,0,"","","","",[],[1176]
496,5,85,16825,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,39,1,1,[],[10420],1470,1470,17779,"",1,6430,1,0,"","","","",[],"[1178,1176]"
497,5,86,16826,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,39,1,1,[],[10421],1470,1470,17779,"",1,6430,1,0,"","","","",[],"[1177,1176]"
498,5,87,16827,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,18,1,1,[],[10411],1470,1470,17780,"",1,6869,1,0,"","","","",[],"[1176,1192]"
499,5,88,16828,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,18,1,1,[],[10413],1470,1470,17780,"",1,6869,1,0,"","","","",[],"[1176,1192]"
500,5,89,16829,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,18,1,1,[],[10420],1470,1470,17780,"",1,6869,1,0,"","","","",[],"[1178,1176,1192]"
501,5,90,16830,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,36,1,1,[],[10420],1470,1470,17781,"",2,5959,1,0,"","","","",[],"[1178,1176]"
502,5,91,16831,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,36,1,1,[],[10420],1470,1470,17781,"",2,5959,1,0,"","","","",[],"[1178,1176]"
503,5,92,16832,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,36,1,1,[],[10420],1470,1470,17782,"",2,5959,1,0,"","","","",[],"[1178,1176]"
504,5,93,16833,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,36,1,1,[],[10420],1470,1470,17782,"",2,5959,1,0,"","","","",[],"[1178,1176]"
505,5,94,16939,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1470,1470,17818,"",1,67,1,0,"","","","",[],[1176]
506,5,95,16940,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1470,1470,17818,"",1,67,1,0,"","","","",[],[1176]
507,5,96,16941,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1470,1470,17818,"",1,67,1,0,"","","","",[],"[1178,1176]"
508,5,97,16942,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1470,1470,17819,"",1,68,1,0,"","","","",[],[1176]
509,5,98,16943,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1470,1470,17819,"",1,68,1,0,"","","","",[],[1176]
510,5,99,16944,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1470,1470,17819,"",1,68,1,0,"","","","",[],"[1178,1176]"
511,5,100,16945,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1470,1470,17820,"",1,69,1,0,"","","","",[],[1176]
512,5,101,16946,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1470,1470,17820,"",1,69,1,0,"","","","",[],[1176]
513,5,102,16947,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1470,1470,17820,"",1,69,1,0,"","","","",[],"[1178,1176]"
514,5,103,16948,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1470,1470,17821,"",1,70,1,0,"","","","",[],[1176]
515,5,104,16949,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1470,1470,17821,"",1,70,1,0,"","","","",[],[1176]
516,5,105,16950,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1470,1470,17821,"",1,70,1,0,"","","","",[],"[1178,1176]"
517,5,106,16951,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1470,1470,17822,"",1,71,1,0,"","","","",[],[1176]
518,5,107,16952,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1470,1470,17822,"",1,71,1,0,"","","","",[],[1176]
519,5,108,16953,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1470,1470,17822,"",1,71,1,0,"","","","",[],"[1178,1176]"
520,5,109,16954,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1470,1470,17823,"",1,72,1,0,"","","","",[],[1176]
521,5,110,16955,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1470,1470,17823,"",1,72,1,0,"","","","",[],[1176]
522,5,111,16956,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1470,1470,17823,"",1,72,1,0,"","","","",[],"[1178,1176]"
523,5,112,16957,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[10411],1470,1470,17824,"",1,73,1,0,"","","","",[],[1176]
524,5,113,16958,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[10413],1470,1470,17824,"",1,73,1,0,"","","","",[],[1176]
525,5,114,16959,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[10420],1470,1470,17824,"",1,73,1,0,"","","","",[],"[1178,1176]"
526,5,115,16960,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1470,1470,17825,"",1,67,1,0,"","","","",[],[1176]
527,5,116,16961,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1470,1470,17825,"",1,67,1,0,"","","","",[],[1176]
528,5,117,16962,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1470,1470,17825,"",1,67,1,0,"","","","",[],"[1178,1176]"
529,5,118,16963,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1470,1470,17826,"",1,68,1,0,"","","","",[],[1176]
530,5,119,16964,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1470,1470,17826,"",1,68,1,0,"","","","",[],[1176]
531,5,120,16965,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1470,1470,17826,"",1,68,1,0,"","","","",[],"[1178,1176]"
532,5,121,16966,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1470,1470,17827,"",1,69,1,0,"","","","",[],[1176]
533,5,122,16967,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1470,1470,17827,"",1,69,1,0,"","","","",[],[1176]
534,5,123,16968,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1470,1470,17827,"",1,69,1,0,"","","","",[],"[1178,1176]"
535,5,124,16969,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1470,1470,17828,"",1,70,1,0,"","","","",[],[1176]
536,5,125,16970,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1470,1470,17828,"",1,70,1,0,"","","","",[],[1176]
537,5,126,16971,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1470,1470,17828,"",1,70,1,0,"","","","",[],"[1178,1176]"
538,5,127,16972,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1470,1470,17829,"",1,71,1,0,"","","","",[],[1176]
539,5,128,16973,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1470,1470,17829,"",1,71,1,0,"","","","",[],[1176]
540,5,129,16974,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1470,1470,17829,"",1,71,1,0,"","","","",[],"[1178,1176]"
541,5,130,16975,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1470,1470,17830,"",1,72,1,0,"","","","",[],[1176]
542,5,131,16976,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1470,1470,17830,"",1,72,1,0,"","","","",[],[1176]
543,5,132,16977,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1470,1470,17830,"",1,72,1,0,"","","","",[],"[1178,1176]"
544,5,133,16978,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[10411],1470,1470,17831,"",1,73,1,0,"","","","",[],[1176]
545,5,134,16979,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[10413],1470,1470,17831,"",1,73,1,0,"","","","",[],[1176]
546,5,135,16980,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[10420],1470,1470,17831,"",1,73,1,0,"","","","",[],"[1178,1176]"
547,5,136,16981,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1470,1470,17832,"",1,67,1,0,"","","","",[],[1176]
548,5,137,16982,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1470,1470,17832,"",1,67,1,0,"","","","",[],[1176]
549,5,138,16983,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1470,1470,17832,"",1,67,1,0,"","","","",[],"[1178,1176]"
550,5,139,16984,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1470,1470,17833,"",1,68,1,0,"","","","",[],[1176]
551,5,140,16985,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1470,1470,17833,"",1,68,1,0,"","","","",[],[1176]
552,5,141,16986,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1470,1470,17833,"",1,68,1,0,"","","","",[],"[1178,1176]"
553,5,142,16987,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1470,1470,17834,"",1,69,1,0,"","","","",[],[1176]
554,5,143,16988,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1470,1470,17834,"",1,69,1,0,"","","","",[],[1176]
555,5,144,16989,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1470,1470,17834,"",1,69,1,0,"","","","",[],"[1178,1176]"
556,5,145,16990,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1470,1470,17835,"",1,70,1,0,"","","","",[],[1176]
557,5,146,16991,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[10413],1470,1470,17835,"",1,70,1,0,"","","","",[],[1176]
558,5,147,16992,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[10420],1470,1470,17835,"",1,70,1,0,"","","","",[],"[1178,1176]"
559,5,148,16993,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[10411],1470,1470,17836,"",1,71,1,0,"","","","",[],[1176]
