"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
2465,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",4,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3900,7800,0,0,16777473,"",1,"",1,"","",6,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2466,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",9,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3802,7605,0,0,16777473,"",1,"",1,"","",6,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2467,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",13,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3707,7414,0,0,16777473,"",1,"",1,"","",6,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2468,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",25,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3614,7229,0,0,16777473,"",1,"",1,"","",6,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2469,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",40,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3524,7048,0,0,16777473,"",1,"",1,"","",6,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2470,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",55,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3436,6872,0,0,16777473,"",1,"",1,"","",6,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2471,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",68,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3350,6700,0,0,16777473,"",1,"",1,"","",6,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2472,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",73,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3266,6533,0,0,16777473,"",1,"",1,"","",6,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2473,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromSideVentElevator_Reliquary",78,"[8657,8661,8668,8670,8676,8680,8684,8688,8692]",0,0,0,3184,6369,0,0,16777473,"",1,"",1,"","",6,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );",1,"","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,3,3
2474,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",1,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2475,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",4,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2476,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",9,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2477,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",13,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2478,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",25,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2479,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",40,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2480,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",55,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2481,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",68,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2482,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",73,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2483,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerLow",78,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge3 );",1,"","",[],0,0,0,0,1,1,1,1
2484,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",1,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2485,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",4,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2486,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",9,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2487,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",13,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2488,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",25,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2489,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",40,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2490,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",55,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2491,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",68,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2492,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",73,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2493,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerMid",78,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge2 );",1,"","",[],0,0,0,0,1,1,1,1
2494,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",1,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2495,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",4,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2496,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",9,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2497,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",13,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2498,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",25,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2499,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",40,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2500,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",55,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2501,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",68,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2502,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",73,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2503,"Metadata/Terrain/Leagues/Heist/Objects/Level/HeistRobotDroneTowerHigh",78,[8665],0,0,0,0,0,0,0,16777472,"",1,"","","","",0,0,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( fight, 2 ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );",1,"","",[],0,0,0,0,1,1,1,1
2504,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/FriedrichSlaveSpawner",1,"[8528,8529]",0,0,0,1500,3000,0,0,16777473,"",1,1,1,"","",4,0,0,0,"",1,"","triggerer.DoAction( WalkEmerge );",1,"","","[4,1]",0,750,0,0,1000,1000,2,2
2505,"Metadata/Terrain/EndGame/MapColdRiver/Objects/SolarisCelestialSpawner",1,[5509],500,0,0,750,2500,0,0,256,"","","","","","",0,0,0,0,"","","","triggerer.DoAction( Emerge );",1,1,"",[],0,0,0,0,1,1,1,1
2506,"Metadata/Terrain/EndGame/MapColdRiver/Objects/LunarisCelestialSpawner",1,[5485],500,0,0,750,2500,0,0,256,"","","","","","",0,0,0,0,"","","","triggerer.DoAction( Emerge );",1,1,"",[],0,0,0,0,1,1,1,1
2507,"Metadata/Monsters/Vilenta/VilentaSkeletonSpawner",1,"[797,798]",0,0,0,1500,2500,0,0,16777473,"",1,"","","","",0,0,30,3,"","","","triggerer.DoAction( Emerge );",1,"","",[],0,1500,0,0,12,12,1,1
2508,"Metadata/Monsters/LeagueUltimatum/Spawners/BloodApeSpawnerMixed",1,"[8850,8851,8858]",0,15,80,6516,8145,0,0,65792,"",1,"","","","",0,0,12,20,"","","","","","","","[6,3,1]",0,0,5,730,1000,1000,7,7
2509,"Metadata/Monsters/LeagueUltimatum/Spawners/BloodApeSpawnerNoBoom",1,"[8850,8858]",0,15,80,6516,8145,0,0,65792,"",1,"","","","",0,0,12,20,"","","","","","","","[9,1]",0,0,5,730,1000,1000,7,7
2510,"Metadata/Monsters/LeagueUltimatum/Spawners/PaleApeSpawnerMixed",1,"[8854,8855,8858]",0,15,80,6516,8145,0,0,65792,"",1,"","","","",0,0,12,29,"","","","","","","","[6,3,1]",0,0,3,730,1000,1000,5,5
2511,"Metadata/Monsters/LeagueUltimatum/Spawners/PaleApeSpawnerNoBoom",1,"[8854,8858]",0,15,80,6516,8145,0,0,65792,"",1,"","","","",0,0,12,29,"","","","","","","","[9,1]",0,0,3,730,1000,1000,5,5
2512,"Metadata/Monsters/LeagueUltimatum/Spawners/GolemSpawnerFire",1,"[8861,8892]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,29,"","","","","","","","[9,1]",0,0,3,730,1000,1000,5,5
2513,"Metadata/Monsters/LeagueUltimatum/Spawners/GolemSpawnerCold",1,"[8865,8892]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,29,"","","","","","","","[9,1]",0,0,3,730,1000,1000,5,5
2514,"Metadata/Monsters/LeagueUltimatum/Spawners/GolemSpawnerLightning",1,"[8869,8892]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,29,"","","","","","","","[9,1]",0,0,3,730,1000,1000,5,5
2515,"Metadata/Monsters/LeagueUltimatum/Spawners/GolemSpawnerChaos",1,"[8873,8892]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,29,"","","","","","","","[9,1]",0,0,3,730,1000,1000,5,5
2516,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBow",1,"[8801,8807,8813,8804,8810,8817,8829,8834]",0,40,100,6516,8145,0,0,65792,"",1,"","","","",0,0,12,27,"","","","","","","","[3,3,3,8,8,8,2,2]",0,0,3,730,1000,1000,5,5
2517,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixed",1,"[8801,8807,8813,8794,8819,8804,8810,8817,8797,8822,8829,8834]",0,25,100,6516,8145,0,0,65792,"",1,"","","","",0,0,12,32,"","","","","","","","[2,2,2,8,6,3,3,3,20,16,3,3]",0,0,3,730,1000,1000,5,5
2518,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpear",1,"[8794,8797,8829,8834]",0,15,100,6516,8145,0,0,65792,"",1,"","","","",0,0,12,15,"","","","","","","","[2,12,1,1]",0,0,3,730,1000,1000,5,5
2519,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerBowWeak",1,"[8804,8810,8817,8829,8834]",0,40,100,6516,8145,0,0,65792,"",1,"","","","",0,0,12,36,"","","","","","","","[6,6,6,1,1]",0,0,3,730,1000,1000,4,4
2520,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerMixedWeak",1,"[8804,8810,8817,8797,8822,8829,8834]",0,25,100,6516,8145,0,0,65792,"",1,"","","","",0,0,12,36,"","","","","","","","[2,2,2,10,7,1,1]",0,0,3,730,1000,1000,5,5
2521,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerSpearWeak",1,"[8797,8829,8834]",0,15,80,6516,8145,0,0,65792,"",1,"","","","",0,0,12,24,"","","","","","","","[15,1,1]",0,0,3,730,1000,1000,5,5
2522,"Metadata/Monsters/LeagueUltimatum/Spawners/GuardSpawnerLeaders",1,"[8829,8834]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,22,"","","","","","","","[2,1]",0,0,1,730,1000,1000,2,2
2523,"Metadata/Monsters/LeagueUltimatum/Spawners/WraithSpawnerMixed",1,"[8839,8847]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,22,"","","","","","","","[4,1]",0,0,1,730,1000,1000,2,2
2524,"Metadata/Monsters/LeagueUltimatum/Spawners/SnakeHeadSpawner",1,"[8887,8889]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,22,"","","","","","","",[],0,0,1,730,1000,1000,2,2
2525,"Metadata/Monsters/LeagueUltimatum/Spawners/CrystalTotemSpawner",1,[8892],0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,22,"","","","","","","",[],0,0,1,730,1000,1000,2,2
2526,"Metadata/Monsters/LeagueUltimatum/Spawners/SkitterbotSpawner",1,"[8903,8905,8913,8914,8892]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,13,"","","","","","","","[1,1,4,4,1]",0,0,2,730,1000,1000,4,4
2527,"Metadata/Monsters/LeagueUltimatum/Spawners/DrakelingSpawner",1,"[8901,8887,8889]",0,25,90,6516,8145,0,0,65792,"",1,"","","","",0,0,12,18,"","","","","","","","[15,1,1]",0,0,5,730,1000,1000,7,7
2528,"Metadata/Monsters/LeagueUltimatum/Spawners/SabreSpiderSpawner",1,"[8894,8896,8899,8839,8847]",0,15,80,6516,8145,0,0,65792,"",1,"","","","",0,0,12,12,"","","","","","","","[26,3,6,2,2]",0,0,5,730,1000,1000,7,7
2529,"Metadata/Monsters/LeagueUltimatum/Spawners/CrawlerSpawner",1,"[8877,8892]",0,40,100,6516,8145,0,0,65792,"",1,"","","","",0,0,12,32,"","","","","","","","[10,1]",0,0,3,730,1000,1000,5,5
2530,"Metadata/Monsters/LeagueUltimatum/Spawners/SpookySupplement",1,"[8894,8896,8899,8901,8839,8847]",0,15,80,6516,8145,0,0,65792,"",1,"","","","",0,0,12,17,"","","","","","","","[8,2,4,8,1,1]",0,0,5,730,1000,1000,7,7
2531,"Metadata/Terrain/Act1/Area5/Objects/GoatmanLedgeSpawner",6,[220],0,0,0,0,0,0,0,65536,"","",1,"","",1,0,0,0,0,"","","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2532,"Metadata/Terrain/Act1/Area8/Objects/GoatmanPrisonersGateSpawner",10,[234],0,0,0,0,0,0,0,65536,"","",1,"","",1,0,0,0,0,"","","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2533,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/VaalChamberSpawner1_1",2,"[8854,8855]",0,15,45,8000,10000,0,0,65792,"",1,"","","","",0,0,3,2,"","","","","","","","[12,3]",0,0,2,730,1000,1000,3,3
2534,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/VaalChamberSpawner2_1",2,[8873],0,5,10,8000,10000,0,0,65792,"",1,"","","","",0,0,3,2,"","","","","","","",[],0,0,1,730,1000,1000,1,1
2535,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/VaalChamberSpawner3_1",2,"[8801,8807,8813,8794,8819,8804,8810,8817,8797,8822]",0,10,30,8000,10000,0,0,65792,"",1,"","","","",0,0,3,2,"","","","","","","","[2,2,2,8,6,4,4,4,18,12]",0,0,2,730,1000,1000,2,2
2536,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawner",1,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,1,"","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,3,3,1,1
2537,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawner",20,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,1,"","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,4,4,1,1
2538,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawner",55,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,1,"","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,5,5,1,1
2539,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawner",70,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,1,"","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,6,6,1,1
2540,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawnerProximity",1,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,"","","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,3,3,1,1
2541,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawnerProximity",20,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,"","","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,4,4,1,1
2542,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawnerProximity",55,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,"","","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,5,5,1,1
2543,"Metadata/Terrain/Leagues/Expedition/Objects/Spawners/MummySpawnerProximity",70,[1266],200,10,15,300,600,0,0,256,1,"",1,"","","",0,0,0,0,"","","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,6,6,1,1
2544,"Metadata/Monsters/LeagueExpedition/ApparitionBoss/Spawner/ExpeditionApparitionSpawner",1,"[9022,9039]",0,0,0,500,0,0,0,256,"",1,"","","","",0,0,0,0,1,"","","triggerer.AddBuff( hidden_monster, infinity, 1, 1, 1, 0 ); triggerer.DoAction( Emerge2 ); triggerer.MoveRelative( Random( -4, 4), Random( -4, 0 ), force ); triggerer.AddStat( hide_buff_visuals, 1 );",1,1,"","[1,1]",3,0,0,0,1000,1000,1,1
2545,"Metadata/Monsters/LeagueExpedition/ApparitionBoss/Spawner/ExpeditionApparitionSpawnerFodder",1,"[8986,8993]",0,0,0,500,0,0,0,256,"",1,1,"","","",0,0,0,0,"","","","triggerer.AddBuff( hidden_monster, infinity, 1, 1, 1, 0 ); triggerer.DoAction( Emerge2 ); triggerer.MoveRelative( Random( -4, 4), Random( -4, 0 ), force ); triggerer.AddStat( hide_buff_visuals, 1 );",1,1,"","[1,1]",25,0,0,0,1000,1000,1,1
2546,"Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/CryptSarcophagi/SarcophagusTrapSkeletonSpawner",1,"[9064,9065]",300,0,0,500,1500,0,0,16777472,"",1,"","","","",0,0,15,3,"","","","triggerer.DoAction( Emerge );",1,"","","[4,1]",0,0,0,0,15,15,1,1
2547,"Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/SpiderNest/SpiderNestSpawner",1,[5543],200,10,50,200,500,0,0,16777472,"",1,"","","","",0,0,15,3,"","","","triggerer.DoAction( Emerge );","","","",[],0,0,0,0,30,30,1,1
2548,"Metadata/Terrain/Leagues/Expedition/UndergroundFeatures/Bait/CrabSpawner",1,[6253],200,0,3,200,500,0,0,16777472,"",1,"","","","",0,0,15,3,"","","","triggerer.DoAction( WalkEmerge ); triggerer.MatchOrientation( spawner );","","","",[],0,0,0,0,15,15,1,1
