"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
6259,"InfluenceStatConditionPresenceCelestialBoss","While a Pinnacle Atlas Boss is in your Presence, {0}","","",3539258225,"",""
6260,"ModStatJewelAddToSmall","[SmallPassive|Small Passive] Skills in Radius also grant {0}","","",2665337061,"",""
6261,"ModStatJewelAddToNotable","Notable Passive Skills in Radius also grant {0}","","",1501902256,"",""
6262,"BattlePassOnAtlasButtonLabel","Kirac's Vault Pass","","",3470328717,"",""
6263,"BattlePassOutOfLeagueText","Players playing in the current challenge league can purchase Kirac's Vault Pass, which unlocks exclusive cosmetic rewards for you as you complete the bonus objective of maps.","","",2501698096,"",""
6264,"ObjectDisplayTextTradeMarket","Trade Market","","",4062259878,"",""
6265,"HUDBattlePassUnclaimedReward","{0} Unclaimed Kirac's Vault Pass Reward","","",825345820,"",""
6266,"HUDBattlePassUnclaimedRewards","{0} Unclaimed Kirac's Vault Pass Rewards","","",1941711558,"",""
6267,"KiracMapMissionGenericIntroduction","We've a few missions that could use your special skills, Godslayer.","","",3233278809,"",""
6268,"ItemFunctionTangleBossMap","Open portals to Absence of Symmetry and Harmony by using this item in a personal Map Device.","","",1778336927,"",""
6269,"ItemFunctionCleansingFireBossMap","Open portals to Absence of Patience and Wisdom by using this item in a personal Map Device.","","",3459183828,"",""
6270,"ArchnemesisModSelectionPanelShowHelpLegend","","Show Help","",324498923,"",""
6271,"AtlasPassiveSkillTreeShowStats","Show Stats","","",1336708895,"",""
6272,"AtlasPassiveSkillTreeHideStats","Hide Stats","","",1341943859,"",""
6273,"StashEditorPromoteMapStashButton","Promote","","",2152348224,"",""
6274,"StashEditorPromoteMapStashHover","Set this stash tab to active, replacing an existing empty stash tab of the same type.","","",2489241360,"",""
6275,"StashEditorPromoteMapStashErrorHover","You must have an empty stash of this type loaded.","","",1290884445,"",""
6276,"BattlePassRewardUnlockedToastTitle","New Kirac's Vault Pass Reward Unlocked!","","",2540550768,"",""
6277,"BattlePassRewardUnlockedToastText","Click here to open the Kirac's Vault Pass window","Visit Kirac's Vault to claim your reward","",3231375175,"",""
6278,"BattlePassRewardComingSoonDesc","Coming Soon","","",4164524927,"",""
6279,"EldritchCurrencyTier1","Lesser","","",2900635066,"",""
6280,"EldritchCurrencyTier2","Greater","","",2418695939,"",""
6281,"EldritchCurrencyTier3","Grand","","",1333708008,"",""
6282,"EldritchCurrencyTier4","Exceptional","","",1490872513,"",""
6283,"EldritchCurrencyTier5","Exquisite","","",3381396278,"",""
6284,"EldritchCurrencyTier6","Perfect","","",2987294294,"",""
6285,"CurrencyStashSubTabInfluence","Exotic","","",82734688,"",""
6286,"RewardLevelText","Reward Level: {0}","","",1778352840,"",""
6287,"ErrorBlightEncounterAlreadyActive","Another Blight encounter is already in progress.","","",3458821395,"",""
6288,"ItemFunctionCleansingFireAlteration","Allows you to pursue The Searing Exarch by adding its influence to a map from your Map Device.","","",2054393859,"",""
6289,"ItemFunctionTangleAlteration","Allows you to pursue The Eater of Worlds by adding its influence to a map from your Map Device.","","",1850958455,"",""
6290,"ItemDescriptionCleansingFireAlteration","Use this item on the Map Device in your Hideout to attach the Luminous Astrolabe.","Use this item on the Map Device in your Hideout to attach the Luminous Astrolabe.","",4008762117,"",""
6291,"ItemDescriptionTangleAlteration","Use this item on the Map Device in your Hideout to attach the Flesh Compass.","Use this item on the Map Device in your Hideout to attach the Flesh Compass.","",3476520108,"",""
6292,"ArchnemesisModSelectionDisabledInvalidUser","Mod selection disabled.  Only the player who started the first Archnemesis encounter may select further mods","","",911471726,"",""
6293,"ItemErrorCannotBeChancedWithEldritchImplicit","You can't use Orbs of Chance on items with Searing Exarch modifiers or Eater of Worlds modifiers.","","",2725417004,"",""
6294,"QuestSirusDefeated","kill Sirus, Awakener of Worlds","","",1366871511,"",""
6295,"QuestCleansingBossDefeated","kill The Searing Exarch","","",4050394821,"",""
6296,"QuestConsumeBossDefeated","kill The Eater of Worlds","","",1621623011,"",""
6297,"ArchnemesisBossKillEventComplete","kill all bosses for the Siege of the Atlas Boss Kill Event","","",4223626212,"",""
6298,"ArchnemesisPrimaryModSelectorError","Only the player who started the first Archnemesis encounter may start any more in this instance","","",1524704701,"",""
6299,"ArchnemesisModAlreadyUsedWarning","This Archnemesis Modifier has already been used in this instance.","","",2778413016,"",""
6300,"ItemErrorItemHasNoAnoints","There are no Instilled Notables on this item","","",3068252838,"",""
6301,"ArchnemesisModUsedInRecipe","Used in {0} recipe","","",3493953892,"",""
6302,"ArchnemesisModUsedInRecipes","Used in {0} and {1} recipes","","",1962211210,"",""
6303,"ArchnemesisModUsedInUndiscovered","Used in 1 undiscovered recipe","","",2521523925,"",""
6304,"ArchnemesisModUsedInUndiscovereds","Used in {0} undiscovered recipes","","",303876070,"",""
6305,"ArchnemesisModUsedInRecipesUndiscovered","Used in {0} and 1 undiscovered recipe","","",127053534,"",""
6306,"ArchnemesisModUsedInRecipesUndiscovereds","Used in {0} and {1} undiscovered recipes","","",278900021,"",""
6307,"ItemPopupSearingExarchItem","Searing Exarch Item","","",403337129,"",""
6308,"ItemPopupEaterofWorldsItem","Eater of Worlds Item","","",632861806,"",""
6309,"AtlasPassEntranceDoor","Kirac's Vault","","",1108095358,"",""
6310,"AtlasPassVaultDoor01","Vault 1","","",830642961,"",""
6311,"AtlasPassVaultDoor02","Vault 2","","",304619982,"",""
6312,"AtlasPassVaultDoor03","Vault 3","","",2651653401,"",""
6313,"AtlasPassVaultDoor04","Vault 4","","",994850818,"",""
6314,"AtlasPassVaultDoor05","Vault 5","","",1250596927,"",""
6315,"AtlasPassVaultDoor06","Vault 6","","",4204461387,"",""
6316,"AtlasPassVaultDoor07","Vault 7","","",712834598,"",""
6317,"AtlasPassVaultDoor08","Vault 8","","",807634019,"",""
6318,"BattlePassWatchTrailerButton","Rewards Video","","",1873284614,"",""
6319,"BattlePassRewardReceivedTitle","Reward Received","","",106652726,"",""
6320,"BattlePassWarpToVaultOutOfTown","This can only be used from Town or your Hideout","","",1994243506,"",""
6321,"BattlePassPurchasingOutOfLeagueWarningText","The Kirac's Vault Pass only tracks progress in Challenge Leagues. If you purchase it, you must play in a Challenge League to unlock its rewards.","","",2438557899,"",""
6322,"BattlePassViewingOutOfLeagueWarningText","Kirac's Vault Pass only tracks progress in Challenge Leagues. You must play in a Challenge League to unlock its rewards.","","",2315288755,"",""
6323,"MtxCategoryNewlyReceived","Just Received","","",3269711457,"",""
6324,"NumberSelectedText","Filtering {0} Recipes","","",3331476623,"",""
6325,"OneUndiscoveredRecipe","1 Undiscovered Recipe","","",845008635,"",""
6326,"MultipleUndiscoveredRecipes","{0} Undiscovered Recipes","","",764810513,"",""
6327,"VoidstoneFunctionText","Maps Dropped in Areas have 25% chance to be 1 tier higher","","",385872633,"",""
6328,"ItemErrorCannotBeBestiarySplit","Item cannot be split by Bestiary recipes","","",2780787563,"",""
6329,"ClearFavourRecipesHover","Clear selected recipes","","",1980288439,"",""
6330,"OneSelectedRecipeText","Filtering 1 Recipe","","",2890227591,"",""
6331,"NoSelectedRecipeText","Click here to filter by recipe","Filter by recipe","",1929015825,"",""
6332,"FragmentStashSubTabEldritch","Eldritch/Maven","","",277026499,"",""
6333,"FragmentStashSubTabEldritchButtonHover","Eldritch Fragments","","",3016922059,"",""
6334,"FragmentStashSubTabMavenButtonHover","Maven Fragments","","",1377278328,"",""
6335,"MapStashConvertSeriesReqAltError","You cannot convert this Map Stash because you must have at least 1 non-remove-only Map Stash set to the current map series.","","",3928252553,"",""
6336,"ReportWindowOther","Other","","",1366186266,"",""
6337,"ReportWindowInflammatoryTopic","Inflammatory Topic","","",190670775,"",""
6338,"ReportWindowIllegalMaterial","Illegal Material","","",2764378050,"",""
6339,"ReportWindowStaffImpersonation","Staff Impersonation","","",3034577494,"",""
6340,"ReportWindowScamming","Scamming","","",1903048825,"",""
6341,"DeliveryDetailsEditorForcedOptOutNotice","We are temporarily not able to include physical goods with this purchase. You will receive {0} points instead of the physical goods.","","",3874190569,"",""
6342,"TradeMarketLegacyItem","<grey>{(Legacy)}","","",1270186208,"",""
6343,"GameInputTypeNone","None","","",2426172248,"",""
6344,"GameInputTypeMouseAndKeyboard","Mouse & Keyboard","","",3336414533,"",""
6345,"GameInputTypeGamepad","Controller","","",539321566,"",""
6346,"GameInputTypeTouch","Touchscreen","","",2867688519,"",""
6347,"OptionsGameInputMode","Input Method","","",2612662806,"",""
6348,"OptionsGameInputModeCannotChangeInGameText","This setting can only be changed from the main menu or character selection screen, while you are out of the game.","","",1333547346,"",""
6349,"GameInputModeChanged","Input method set to {0}","","",720610655,"",""
6350,"GameInputModeChangedReasonGamepadDisconnected","Controller disconnected","","",2985667495,"",""
6351,"GameInputModeChangedReasonKeyboardDisconnected","Keyboard disconnected","","",655622485,"",""
6352,"OptionsInputRebindingNotSupported","Action rebinding is currently unsupported for the selected input method","","",4243473118,"",""
6353,"OptionsSectionTitleGamepad","Controller #{0}","","",2073629122,"",""
6354,"AtlasSkillTreePointsCollectedObjectives","Atlas Objectives: {0}/{1}","","",1914770843,"",""
6355,"AtlasSkillTreePointsCollectedInvitations","Maven Invitations: {0}/{1}","","",2036353847,"",""
6356,"AtlasSkillTreePointsCollectedBosses","Pinnacle Eldritch Bosses: {0}/{1}","","",4059350494,"",""
6357,"AtlasSkillTreePointsCollectedTitle","<size:+5>{<mavenfightpopuptitle>{<outlinecolour:mavenfightpopupglow>{Atlas Skill Points Acquired}}}\r\n<grey>{Complete a Nexus of Corruption to earn points in this tree.\nAdditional points are earned for completing Nexus' of Corruption at higher Waystone Tiers.\n10 Additional points are also earned for completing different Unique Maps.\nYou must be the [MapOwner|Map Owner] to earn points.}","","",235846147,"",""
6358,"LeagueStandardSentinel","Harness ancient Sentinels to control the risk and reward of combat.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",1575022960,"",""
6359,"LeagueHardcoreSentinel","Harness ancient Sentinels to control the risk and reward of combat.\n\n<colour:red>{A character killed in Hardcore Sentinel becomes a Standard character.}","","",3791662625,"",""
6360,"LeagueStandardSSFSentinel","SSF Sentinel","","",2894489002,"",""
6361,"LeagueHardcoreSSFSentinel","SSF HC Sentinel","","",2649695022,"",""
6362,"GamepadBetaRoyaleNotSupported","Controller input is currently not supported in Royale. Please change to Keyboard and Mouse input and try again.","","",321688619,"",""
6363,"HealthyGamingStatutoryDeclaration","[DNT-UNUSED] Healthy gaming statutory declaration text","","",3117931039,"",""
6364,"ActionScourgeUseDrone1","Use Stalker Sentinel","","",131472529,"",""
6365,"ActionScourgeUseDrone2","Use Pandemonium Sentinel","","",1603711757,"",""
6366,"ActionScourgeUseDrone3","Use Apex Sentinel","","",2568833982,"",""
6367,"UIOptionsGamepadDeadzoneMultiplierLabel","Controller Deadzone Size","","",1932097319,"",""
6368,"UIOptionsGamepadDeadzoneMultiplierDescription","Increases or Decreases the amount a controller's analog sticks can move before being detected.","","",2347830747,"",""
6369,"OptionsPanelGamepadNavigationUnsupported","At this stage of the controller support beta you must use the mouse to interact with the options panel.","","",3589981307,"",""
6370,"MtxOptionClassAscendancyMismatch","Cannot Apply Microtransaction - Character Class/Ascendancy Mismatch","","",2680796701,"",""
6371,"InputOptionsAutoChangeInputMethodLabel","Auto Input Method Detection","","",573252091,"",""
6372,"InputOptionsAutoChangeInputMethodDescription","Allows the game to automatically switch input methods while in the main menu or character selection screens.\nIt is recommended to leave this option enabled unless you experience issues.","","",1905629332,"",""
6373,"PrimordialAltarSelect","Select","","",3078354586,"",""
6374,"PrimordialAltarView","Expand","","",179333102,"",""
6375,"PrimordialAltarClose","Close","","",2820452323,"",""
6376,"PrimordialAltarCancel","Cancel","","",933999696,"",""
6377,"ItemPopupTradeMarketUnlistedDueToSocketedItems","Item cannot be listed on the trade market due to having one or more items socketed","","",1209424813,"",""
6378,"ItemDisplaySentinelDroneDurability","Charge","","",71922877,"",""
6379,"ItemDisplaySentinelDroneDuration","Duration: {0} seconds","","",729424421,"",""
6380,"ItemDisplaySentinelDroneTagLimit","Empowers: {0} enemies","","",2852857642,"",""
6381,"ItemDisplaySentinelDroneTagLimitOne","Empowers: {0} enemy","","",4007625660,"",""
6382,"ItemDisplaySentinelDroneDifficulty","Empowerment: {0}","","",2681864564,"",""
6383,"ErrorHideoutTeleportHasNoMatchingTelepad","No matching Warp Destination. Warp Runes can only connect to Warp Destinations with a matching Variation number.","","",1658749978,"",""
6384,"ErrorHideoutTeleportDestinationsAreBlocked","All matching Warp Destinations are blocked. Please move a Warp Destination or other nearby blocking decorations to make space.","","",4231833374,"",""
6385,"BetrayalReleaseButton","Release","","",558318412,"",""
6386,"ItemDisplaySentinelDroneSkillUseLimit","Use Limit: {0}","","",2765871799,"",""
6387,"SentinelPanelTitle","Sentinel Controller","","",3738839793,"",""
6388,"SentinelPanelInfo","Place and remove Filaments on the Sentinel Controller to control the flow of power between Runic Nodes. You can change your Controller layout as much as you want without any cost.\r\n\r\nAs you kill enemies empowered by your Sentinels, you gain progress towards unlocking additional power units, which will automatically flow through the Filaments you have placed.\r\n\r\nPower additional Sentinel Slots to gain access to multiple Sentinels per area. You must have at least one Sentinel Slot powered at all times.\r\n\r\nSentinel Slots and some powerful Runic Nodes require multiple Filaments and hence multiple power units to activate.","","",2421778179,"",""
6389,"LeavePartyConfirmationTitle","Leave Party","","",3457534072,"",""
6390,"LeavePartyConfirmationText","Are you sure you want to leave the party?","","",2233549443,"",""
6391,"DisplayTextNowPlaying","Now playing: {0}","","",2450659774,"",""
6392,"DisplayTextNowPlayingNone","None","","",3139238500,"",""
6393,"GamepadFriendInviteQuickAccept","Press <<xbox_button_menu>> to show the Friends panel","","",2276946386,"",""
6394,"GamepadPartyInviteQuickAccept","Press <<xbox_button_menu>> to view invitations","","",1715719834,"",""
6395,"GamepadPartyInvitesSidebarTitle","Invites","","",4047013839,"",""
6396,"GamepadCurrentPartySidebarTitle","Current Party","","",335177743,"",""
6397,"DefaultOption","{0} (Default)","","",2294266980,"",""
6398,"MapPortalOptionParty","All Party Members","","",1835764564,"",""
6399,"MapPortalOptionPartyDescription","Everyone in your Party can use your Map Portals. This is the default option.","","",399743070,"",""
6400,"MapPortalOptionGuild","Only Friends or Guild","","Only Guildmates",3199379519,"Only Guildmates",""
6401,"MapPortalOptionGuildDescription","Only Friends or Guildmates in your Party can use your Map Portals.","","Only Guildmates in your Party can use your Map Portals.",3968062729,"Only Guildmates in your Party can use your Map Portals.",""
6402,"MapPortalOptionFriends","Only Friends","","",1812144933,"",""
6403,"MapPortalOptionFriendsDescription","Only Friends in your Party can use your Map Portals.","","",3542278738,"",""
6404,"MapPortalOptionSelf","Only You","","",649651233,"",""
6405,"MapPortalOptionSelfDescription","Only you can use your Map Portals.","","",569437616,"",""
6406,"ObjectDisplayTextLightHideoutController","Chronosphere","","",4131456975,"",""
6407,"ObjectDisplayTextDarkHideoutController","Brazier","","",2134453996,"",""
6408,"SentinelCraftMissingDrone","Must input two Sentinels","","",3476715131,"",""
6409,"SentinelCraftMissingCurrency","Must input a Power Core or a Recombinator","","",215860076,"",""
6410,"SentinelCraftMismatchedDroneTypes","Input Sentinels must be the same Type","","",1826166063,"",""
6411,"HideoutOptionsTitle","Hideout Options","","",2031641175,"",""
6412,"HideoutOptionsExpandButtonHover","Show/Hide Hideout Options","","",336968533,"",""
6413,"HideoutPortalAccessSectionText","Portal Access","","",2475647633,"",""
6414,"HideoutPortalAccessOptionAllPartyMembers","All Party Members (default)","All Party Members","",3145351690,"",""
6415,"HideoutPortalAccessOptionOnlyFriends","Only Friends","","",2307746204,"",""
6416,"HideoutPortalAccessOptionOnlyFriendsOrGuildmates","Only Friends or Guildmates","","",498246648,"",""
6417,"HideoutPortalAccessOptionOnlyGuildmates","Only Guildmates","","",779655412,"",""
6418,"HideoutPortalAccessOptionOnlyMyself","Only You","","",4230129942,"",""
6419,"UniqueStashFilterAll","All","","",1421803682,"",""
6420,"UniqueStashFilterOwned","Owned","","",1010593458,"",""
6421,"UniqueStashFilterUnowned","Unowned","","",516344197,"",""
6422,"UniqueStashFilterEquipable","Equipable","","",3415888150,"",""
6423,"SocialPanelGuildPageInitiate","{0} Initiate","","",4131395801,"",""
6424,"SocialPanelGuildPageInitiates","{0} Initiates","","",203366027,"",""
6425,"GuildMemberTypeInitiate","Initiate","","",576025951,"",""
6426,"PlayerContextMenuGuildPromoteMember","Promote to Member","","",2408273907,"",""
6427,"PlayerContextMenuGuildDemoteFromMember","Demote from Member","","",1850704185,"",""
6428,"ItemDisplaySentinelTagRarity","Can only Empower {0} enemies","","",3785010100,"",""
6429,"ItemDisplaySentinelTagRarities","Can only Empower {0} or {1} enemies","","",52789872,"",""
6430,"ItemDisplaySentinelTagSpecificVariety","Can only Empower {0}","","",1800795608,"",""
6431,"ItemDisplaySentinelTagSpecificVarietyLevel","Can only Empower {0} (Level {1})","","",4020860417,"",""
6432,"OptionsInputGamepadDeviceLabel","Controller Device","","",3534314526,"",""
6433,"OptionsInputGamepadDeviceDesc","Select a supported device to use for controller input","","",1415849923,"",""
6434,"OptionsInputGamepadDeviceNoSupportedDevicesDetected","No supported devices were detected.","","",1380984119,"",""
6435,"OptionsInputGamepadDeviceAuto","Auto-select","","",1652573252,"",""
6436,"OptionsInputGamepadDeviceAutoSelectedOption","{0} (Auto-selected)","","",3002007637,"",""
6437,"OptionsInputGamepadArtLabel","Controller Prompt Art","","",3799481738,"",""
6438,"OptionsInputGamepadArtDesc","Select the style of glyphs to display for controller input prompts. May not take effect until you exit to character select or enter the game.","","",1562265465,"",""
6439,"OptionsInputGamepadArtAutoOption","Auto-select","","",3076530992,"",""
6440,"OptionsInputGamepadArtAutoOptionSelected","{0} (Auto-selected)","","",4228714854,"",""
6441,"OptionsGameInputModeNoDetectedGamepads","No supported game controllers were detected, please connect a supported device to enable this input method.","","",2556121467,"",""
6442,"SentinelCraftingTitle","Sentinel Assembly","","",3513575847,"",""
6443,"SentinelCraftButton","Assemble","","",63897347,"",""
6444,"SentinelCraftInsufficientLevel","Level requirements not met","","",171771520,"",""
6445,"SentinelDeployButtonHoverInUse","Sentinel active","","",1703923039,"",""
6446,"SentinelDeployButtonHoverUsed","Sentinel already deployed in this area","","",3577875859,"",""
6447,"ObjectDisplayTextBlackStarHideoutController","Stellar Core","","",3740044425,"",""
6448,"SentinelDeployButtonHoverNoCharge","Sentinel has no Charge","","",783430409,"",""
6449,"ObjectDisplayTextInfiniteHungerHideoutController","Remnant of Hunger","","",4061201738,"",""
6450,"GamepadLegendChangeChatChannel","Change Channel","","",140464904,"",""
6451,"SentinelCraftMismatchedItemClasses","Input items must be the same Class","","",109413831,"",""
6452,"SentinelCraftMissingArmour","Must input two Armour items","","",2023421108,"",""
6453,"SentinelCraftMissingWeapon","Must input two Weapon or Quiver items","","",1623523154,"",""
6454,"SentinelCraftMissingJewellery","Must input two Jewellery items","","",2267983657,"",""
6455,"SentinelOpenControllerPanel","Sentinel Controller","","",3230991246,"",""
6456,"SentinelStorageTitle","Sentinel Locker","","",192015312,"",""
6457,"SentinelPanelLegendPlaceWire","Place Filament","","",2525538522,"",""
6458,"SentinelPanelLegendRemoveWire","Remove Filament","","",3837769671,"",""
6459,"GamepadLegendShowHelpPopup","Show Help","","",745771920,"",""
6460,"SentinelDeployButtonHoverDroneSlotNotAllocated","Sentinel Slot not allocated","","",4097585553,"",""
6461,"SentinelCraftingInfoHover","Consume a Power Core to Assemble a new, fully-charged Sentinel from two depleted ones.\r\n\r\nThe base type and properties of the new Sentinel are randomly picked from those of the two input Sentinels.\r\n\r\nThere's a chance of special permutations occurring, such as the base type or modifiers being exclusive new ones, or even a Unique Sentinel being created. Certain Power Cores raise the chance of these permutations occurring.","","",2871735649,"",""
6462,"SentinelRecombinatorTitle","Recombination","","",827750183,"",""
6463,"SentinelRecombineButton","Recombine","","",4250217101,"",""
6464,"SentinelControllerErrorInvRequired","At least one Sentinel Slot must be allocated","","",3109960080,"",""
6465,"SentinelLevelUp","Your Sentinel Controller now has {} total power units","","",3722854725,"",""
6466,"SentinelControllerSnapshotWarning","Sentinel Configuration locked in until next area","","",2140717356,"",""
6467,"SentinelDeployButtonHoverDismiss","Dismiss Sentinel","","",3731763896,"",""
6468,"SentinelCraftGamepadSelectLeftItem","Select Left","","",2363947373,"",""
6469,"SentinelCraftGamepadSelectRightItem","Select Right","","",108625987,"",""
6470,"SentinelCraftGamepadSelectItem","Select","","",1968150276,"",""
6471,"SentinelCraftGamepadShowInventory","Show Inventory Panel","","",1349904617,"",""
6472,"SentinelCraftGamepadShowLocker","Show Sentinel Locker","","",607079962,"",""
6473,"SentinelCraftGamepadShowStash","Show Stash Panel","","",2943774556,"",""
6474,"SentinelPanelLegendNavigateNodes","Navigate Nodes","","",3949624524,"",""
6475,"SentinelRecombinatorInfoHover","Consume a Recombinator to combine two items of the same class together, creating a new item whose properties are randomly picked from the two input items.\r\n\r\nThere's a chance of the resultant item gaining exclusive modifiers that don't normally occur on that item type.","","",109182902,"",""
6476,"ShowMainInventoryButtonHover","Show Main Inventory","","",808088310,"",""
6477,"ShowSentinelLockerButtonHover","Show Sentinel Locker","","",3522534559,"",""
6478,"ShowStashButtonHover","Show Stash","","",1710862115,"",""
6479,"SentinelPowerBarHover","Power Units: {0} ({1}% towards next)","","",4243277196,"",""
6480,"ItemErrorCannotCombineSkinTransferItem","Items with Skin Transfers applied cannot be combined.","","",4115544876,"",""
6481,"SentinelPowerBarMaxHover","Power Units: {0} (Max)","","",51667053,"",""
6482,"GamepadActionAdjust","Adjust","","",2261472910,"",""
6483,"GamepadActionAdjustSlider","Adjust Slider","","",561312652,"",""
6484,"ItemPopupUnmodifiable","Unmodifiable","","",1646242200,"",""
6485,"UberUberBossKillEventComplete","kill all bosses for the Lake of Kalandra Boss Kill Event","","",303937592,"",""
6486,"QuestUberEaterDefeated","kill The Uber Eater of Worlds","","",1376322837,"",""
6487,"QuestUberExarchDefeated","kill The Uber Searing Exarch","","",3259864477,"",""
6488,"QuestUberMavenDefeated","kill The Uber Maven","","",1407701107,"",""
6489,"QuestUberSirusDefeated","kill Uber Sirus","","",2658687677,"",""
6490,"QuestUberVenariusDefeated","kill Uber Venarius","","",373105777,"",""
6491,"QuestUberUberElderDefeated","kill Uber Uber Elder","","",3596731299,"",""
6492,"QuestUberShaperDefeated","kill Uber Shaper","","",1931939699,"",""
6493,"ShopPanelHideoutItemsMustBeInHideout","Something missing? Hideout Decorations can only be purchased whilst in your hideout","","",3510791496,"",""
6494,"MicrotransactionPreviewWindowRequiresGuildButton","Requires a Guild","","",324539619,"",""
6495,"FavouredMapSlotCopyAbove","Copy Above Favour","","",4032948000,"",""
6496,"HideoutTeleportDisplayString","Warp Rune","","",3722211122,"",""
6497,"ItemErrorTargetUnmodifiable","Target is unmodifiable.","","",1064091705,"",""
6498,"SentinelDroneDurabilityLabel","Charge: {0}/{1}","","",2177853169,"",""
6499,"ConsolePaymentPackagesPurchasePreviousTierToUnlockLabel","","","",3926182285,"[DNT-UNUSED]Purchase previous tier to unlock",""
6500,"ConsolePaymentPackagesPurchasePreviousTierToUnlockDesc","","","",3597199241,"[DNT-UNUSED]This is an upgrade to to the previous tier in this Pack series. Purchase the previous tier in order to unlock purchasing.",""
6501,"LeagueStandardLake","Travel to the Lake of Kalandra and defeat reflections of Wraeclast.\n\n<colour:yellow>{This is the default Path of Exile league.}","","",715562715,"",""
6502,"LeagueHardcoreLake","Travel to the Lake of Kalandra and defeat reflections of Wraeclast.\n\n<colour:red>{A character killed in Hardcore Kalandra becomes a Standard character.}","","",897242384,"",""
6503,"LeagueStandardSSFLake","SSF Kalandra","","",3189135614,"",""
6504,"LeagueHardcoreSSFLake","SSF HC Kalandra","","",2405154541,"",""
6505,"MemoryLinesDescription","Right-click on this, then left click on a completed Map on your Atlas to apply this Memory.","<<xbox_button_a>> to select, then <<xbox_button_a>> on a completed Map on your Atlas to apply this Memory.","",1040042313,"",""
6506,"LakeTabletWindowTitle","Mirrored Tablet","","",3531436578,"",""
6507,"LakeTabletWindowInfo","Apply Reflections to empty Tiles on your Mirrored Tablet. Some options allow you to move or swap the Entrance, Water Tiles or Reflections you have placed.\nOnce the Tablet is full, you can travel to the Lake of Kalandra, which will manifest the Reflections you have chosen.\nThe difficulty and rewards of a Reflection are based on how far away it is from the Entrance.\nOnce you're in Maps, you can itemise a completed Mirrored Tablet to be stored for later or traded to other players.","","",1910066459,"",""
6508,"UIOptionsCentreHUDLabel","Centred UI","","",1283809236,"",""
6509,"UIOptionsCentreHUDPopup","On widescreen displays, this option moves various user interface elements such as the life/mana orbs closer to the centre of the screen so that they can more easily be seen in your peripheral vision while playing.","","",328763526,"",""
6510,"LakeTabletWindowOpenLakeMapButton","Open","","",3007580281,"",""
6511,"LakeTabletWindowOpenLakeMapButtonPopup","Open a portal to the Lake of Kalandra","","",429938044,"",""
6512,"LakeTabletWindowItemiseTabletValidHover","Itemise your Tablet","","",1645599358,"",""
6513,"MTXTierButtonPopupAuto","Use Highest Unlocked Tier","","",413650214,"",""
6514,"MTXTierButtonPopupSpecificTier","Use Tier {0}","","",700331763,"",""
6515,"MTXTierButtonPopupLocked","Locked","","",2950977477,"",""
6516,"MTXOpenTierSelectorButtonPopup","Select Microtransaction Tier","","",1764674682,"",""
6517,"ActionOpenAtlasPassivesScreen","Atlas Skill Tree","","",817296390,"",""
6518,"ItemErrorLakeTabletNotFinished","Tablet is not complete","","",800220789,"",""
6519,"ItemErrorLakeTabletNoBanishes","No Exiles remaining","","",2807008815,"",""
6520,"ItemErrorLakeTabletNoSkips","No Skips remaining","","",987863576,"",""
6521,"ItemErrorLakeTabletNoRerolls","No Rerolls remaining","","",1001373254,"",""
6522,"MarketExtraTypeInfoItemSizeFormat","{0}x{1}","","",516018437,"",""
6523,"LakeTabletRerollStampChoicesPopup","Reroll this list of choices to a new set.","","",888084032,"",""
6524,"LakeTabletSkipStampChoicesPopup","Skip this choice. At the next choice, you'll be offered a new set.","","",2871245459,"",""
6525,"LakeTabletBanishStampChoicePopup","Exile a Reflection. You won't be offered Reflections with this name again for this Tablet.","Exile a Reflection.\nYou won't be offered Reflections with this name again for\nthis Tablet.","",2226237030,"",""
6526,"LakeStampingDeviceWorldDescription","Mirrored Tablet","","",792924618,"",""
6527,"ShopItemPriceFree","Free","","",1203837415,"",""
6528,"HideoutEditUndo","Undo","","",2137263974,"",""
6529,"HideoutEditRedo","Redo","","",2661416808,"",""
6530,"MapDeviceMapStatsCategoryMemoryLines","Atlas Memory Modifiers","","",3873529449,"",""
6531,"MtxOptionItemDisabled","Cannot Apply Microtransaction - Item requirements not met","","",561989429,"",""
6532,"TradeMarketListingsFilterTypeBuyout","Buyout Price","","",661040006,"",""
6533,"TradeMarketListingsFilterTypeExactPrice","Listed Price","","",4209399841,"",""
6534,"TradeMarketListingsFilterTypeAny","All Listings","","",2883583692,"",""
6535,"TradeMarketListingsFilterPopupText","Listing Type","","",3665635341,"",""
6536,"TradeMarketListingsFilterMaxPricePopupText","Max Unit Price","","",3340806228,"",""
6537,"TradeMarketListingsFilterCurrencyTypePopupText","Currency Type","","",1543821950,"",""
6538,"ToggleLakeMapButtonHover","Open Lake Map","","",1083879685,"",""
6539,"LakeStampChoicesRemaining","Choices Remaining: {0}/{1}","","",1119050678,"",""
6540,"LakeTilePopupDifficulty","Difficulty: {0}","","",2594685875,"",""
6541,"LakeRerollTabletConfirmation","Are you sure you want to Destroy your Tablet?\nAll progress will be lost.","","",3475322834,"",""
6542,"ScarabFailureMapAlreadyHasExpeditionEncounter","Unable to open Map. The Map being opened already contains an Expedition encounter.","","",783801675,"",""
6543,"ItemErrorMemoryLineMapIsUnique","Memories cannot be used on Unique Maps","","",3822612360,"",""
