"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","RegularVariant","bool","i32","i32","i32","bool","StatSet","AdditionalStatSets","Audio","CostTypes","bool","[i32]","i32","SupportWeaponRestrictions"
4883,"DeliriumBeamMonsterTBLightning","",[],"",[],[],"",0,"",2,1000,346,"","",[],"","","","","",8,0,0,"",4650,[],"",[],1,[],-1,[]
4884,"DeliriumBeamMonsterTBCold","",[],"",[],[],"",0,"",2,1000,346,"","",[],"","","","","",7,0,0,"",4651,[],"",[],1,[],-1,[]
4885,"DeliriumBeamMonsterTBFire","",[],"",[],[],"",0,"",2,1000,346,"","",[],"","","","","",6,0,0,"",4652,[],"",[],1,[],-1,[]
4886,"DeliriumBeamMonsterTBPackTeleport","",[],"",[],[],"",0,"",2,1000,346,"","",[],"","","","","",8,0,0,"",4653,[],"",[],1,[],-1,[]
4887,"DeliriumBeamMonsterTBGeneric","",[],"",[],[],"",0,"",2,1000,346,"","",[],"","","","","",5,0,0,"",4654,[],"",[],1,[],-1,[]
4888,"DeliriumBeamMonsterSSM1","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4655,[],"",[],1,[],-1,[]
4889,"DeliriumMonsterFireSlash","",[],"",[],[],"",0,"",2,4000,315,"","",[],13,"","","","",411,0,0,"",4656,[],"",[],1,[],-1,[]
4890,"DeliriumMonsterFireSlashUnique","",[],"",[],[],"",0,"",2,4000,315,"","",[],57,"","","","",411,0,0,"",4657,[],"",[],1,[],-1,[]
4891,"DeliriumMonsterSummonFireTornado","",[],"",[],[],"",0,"",2,4000,233,"","",[],33,"","","","",0,0,0,"",4658,[],"",[],1,[],-1,[]
4892,"DeliriumMonsterSummonFireTornadoUnique","",[],"",[],[],"",0,"",2,4000,233,"","",[],33,"","","","",0,0,0,"",4659,[],"",[],1,[],-1,[]
4893,"DeliriumMonsterChargedBlast","",[],"",[],[],"",0,"",2,4500,148,"","",[],23,"","","","",0,0,0,"",4660,[],"",[],1,[],-1,[]
4894,"DeliriumMonsterChargedBlastUnique","",[],"",[],[],"",0,"",2,4500,148,"","",[],23,"","","","",1,6,0,"",4661,[],"",[],1,[],-1,[]
4895,"HeistCasterFlameblast","",[],"",[],[],"",0,"",2,2500,148,"","",[],23,"","","","",1,8,0,"",4662,[],"",[],1,[],-1,[]
4896,"DeliriumBeamMonsterSSM2","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4663,[],"",[],1,[],-1,[]
4897,"DeliriumBeamMonsterSSM3","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4664,[],"",[],1,[],-1,[]
4898,"DeliriumBeamMonsterSSMPackTeleport","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4665,[],"",[],1,[],-1,[]
4899,"DeliriumBeamMonsterSSMSlamma","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4666,[],"",[],1,[],-1,[]
4900,"DeliriumBeamMonsterSSMCorpseDegen","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4667,[],"",[],1,[],-1,[]
4901,"DeliriumBeamMonsterSSMCorpseProjectile","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4668,[],"",[],1,[],-1,[]
4902,"DeliriumBeamMonsterSSMCorpseSpawn","",[],"",[],[],"",0,"",2,1000,183,"","",[],"","","","","",0,0,0,"",4669,[],"",[],1,[],-1,[]
4903,"DeliriumFireTornadoTick","",[],"",[],[],"",0,"",2,200,348,"","",[],"","","","","",0,7,0,"",4670,[],"",[],1,[],-1,[]
4904,"DeliriumFireTornadoBurningGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",4671,[],"",[],1,[],-1,[]
4905,"DeliriumLightningTeleportImpact","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",434,0,0,"",4672,[],"",[],1,[],-1,[]
4906,"DeliriumLightningBolt","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",412,0,0,"",4673,[],"",[],1,[],-1,[]
4907,"DeliriumLightningBoltNovaGT1","",[],"",[],[],"",0,"",2,500,391,"","",[],23,"","","","",154,0,0,"",4674,[],"",[],1,[],-1,[]
4908,"DeliriumLightningBoltNovaGT2","",[],"",[],[],"",0,"",2,500,391,"","",[],23,"","","","",163,0,0,"",4675,[],"",[],1,[],-1,[]
4909,"DeliriumLightningBoltNovaGT1Unique","",[],"",[],[],"",0,"",2,500,391,"","",[],23,"","","","",168,0,0,"",4676,[],"",[],1,[],-1,[]
4910,"DeliriumLightningBoltNovaGT2Unique","",[],"",[],[],"",0,"",2,500,391,"","",[],23,"","","","",169,0,0,"",4677,[],"",[],1,[],-1,[]
4911,"DeliriumLightningTeleport","",[],"",[],[],"",0,"",2,5000,291,"","",[],"","","","","",1,-1,0,"",4678,[],"",[],1,[],-1,[]
4912,"DeliriumPackTeleport","",[],"",[],[],"",0,"",2,2500,434,"","",[],23,"","","","",1,0,0,"",4679,[],"",[],1,[],-1,[]
4913,"DeliriumDaemonSlam","",[],"",[],[],"",0,"",2,2000,315,"","",[],13,"","","","",432,0,0,"",4680,[],"",[],1,[],-1,[]
4914,"DeliriumMinionKnockbackWave","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",433,0,0,"",4681,[],"",[],1,[],-1,[]
4915,"DeliriumVomitileDebuffExplosion","",[],"",[],[],"",0,"",2,1200,316,"","",[],"","","","","",435,0,0,"",4682,[],"",[],1,[],-1,[]
4916,"DeliriumDaemonTeleportExplodeKill","",[],"",[],[],"",0,"",2,3000,435,"","",[],65,"","","","",1,0,0,"",4683,[],"",[],1,[],-1,[]
4917,"DeliriumLightningStrike","",[],"",[],[],"",0,"",2,1000,390,"","",[],23,"","","","",29,0,0,"",4684,[],"",[],1,[],-1,[]
4918,"DeliriumLightningStrikeGT","",[],"",[],[],"",0,"",2,3000,391,"","",[],35,"","","","",156,0,0,"",4685,[],"",[],1,[],-1,[]
4919,"DeliriumFrostOrbs","",[],"",[],[],"",0,"",2,2500,392,"","",[],34,"","","","",0,2,0,"",4686,[],"",[],1,[],-1,[]
4920,"DeliriumTemporalAnomaly","",[],"",[],[],"",0,"",2,1500,324,"","",[],23,"","","","",0,2,0,"",4687,[],"",[],1,[],-1,[]
4921,"DeliriumatorSummonRareMonsters","",[],"",[],[],"",0,"",2,500,167,"","",[],"","","","","",0,5,0,"",4688,[],"",[],1,[],-1,[]
4922,"DeliriumatorSummonMagicMonsters","",[],"",[],[],"",0,"",2,500,167,"","",[],"","","","","",0,5,0,"",4689,[],"",[],1,[],-1,[]
4923,"DeliriumatorSummonNormalMonsters","",[],"",[],[],"",0,"",2,500,167,"","",[],"","","","","",0,5,0,"",4690,[],"",[],1,[],-1,[]
4924,"DeliriumatorVaporizeRoom","",[],"",[],[],"",0,"",2,1000,356,"","",[],"","","","","",56,0,0,"",4691,[],"",[],1,[],-1,[]
4925,"DeliriumatorVaporizeDoodads","",[],"",[],[],"",0,"",2,1000,356,"","",[],"","","","","",57,0,0,"",4692,[],"",[],1,[],-1,[]
4926,"DeliriumSkillDaemonMonsterCorpseSummonMonster","",[],"",[],[],"",0,"",2,1000,356,"","",[],"","","","","",58,0,0,"",4693,[],"",[],1,[],-1,[]
4927,"DeliriumSkillDaemonMonsterCorpseProjectileCascade","",[],"",[],[],"",0,"",2,1000,356,"","",[],"","","","","",59,0,0,"",4694,[],"",[],1,[],-1,[]
4928,"DeliriumSkillDaemonMonsterCorpseDegenZone","",[],"",[],[],"",0,"",2,1000,356,"","",[],"","","","","",60,0,0,"",4695,[],"",[],1,[],-1,[]
4929,"DeliriumDaemonDestroyCorpseSummonMonster","",[],"",[],[],"",0,"",2,1000,437,"","",[],53,"","","","",0,0,0,"",4696,[],"",[],1,[],-1,[]
4930,"DeliriumDaemonDestroyCorpseProjectileCascade","",[],"",[],[],"",0,"",2,1000,437,"","",[],53,"","","","",0,0,0,"",4697,[],"",[],1,[],-1,[]
4931,"DeliriumDaemonDestroyCorpseDegenZone","",[],"",[],[],"",0,"",2,1000,437,"","",[],53,"","","","",0,0,0,"",4698,[],"",[],1,[],-1,[]
4932,"DeliriumCascade","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",425,0,0,"",4699,[],"",[],1,[],-1,[]
4933,"DeliriumMinionSpawnNova","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",426,0,0,"",4700,[],"",[],1,[],-1,[]
4934,"DeliriumTriggerCascade","",[],"",[],[],"",0,"",2,1050,391,"","",[],23,"","","","",158,0,0,"",4701,[],"",[],1,[],-1,[]
4935,"DeliriumCorpseDegen","",[],"",[],[],"",0,"",2,1000,212,"","",[],"","","","","",0,11,0,"",4702,[],"",[],1,[],-1,[]
4936,"DeliriumWindDaemonGT","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","","","",173,0,0,"",4703,[],"",[],1,[],-1,[]
4937,"DeliriumWindDaemonSO","",[],"",[],[],"",0,"",2,0,364,"","",[],"","","","","",44,0,0,"",4704,[],"",[],1,[],-1,[]
4938,"HarvestSpawnExplodingPodRed","",[],"",[],[],"",0,"",2,100,364,"","",[],"","","","","",47,0,0,"",4705,[],"",[],1,[],-1,[]
4939,"HarvestSpawnExplodingPodRedExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",454,0,0,"",4706,[],"",[],1,[],-1,[]
4940,"HarvestFrogBiteAttack","",[],"",[],[],"",0,"",2,2230,315,"","",[],"","","","","",455,0,0,"",4707,[],"",[],1,[],-1,[]
4941,"HarvestSpikerSpike","",[],"",[],[],"",0,"",2,1000,193,"","",[],"","","","","",131,0,0,"",4708,[],"",[],1,[],-1,[]
4942,"HarvestRhoaCastGroundEffectChilledFootstep","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,1,0,"",4709,[],"",[],1,[],-1,[]
4943,"HeistPolearmMinibossBeam","",[],"",[],[],"",0,"",2,1000,314,"","",[],"","","","","",0,11,0,"",4710,[],"",[],1,[],-1,[]
4944,"HeistPolarmMinibossDashGT1","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","","","",216,0,0,"",4711,[],"",[],1,[],-1,[]
4945,"HeistPolarmMinibossDashGT2","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","","","",217,0,0,"",4712,[],"",[],1,[],-1,[]
4946,"HarvestBeastT3Slam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",486,0,0,"",4713,[],"",[],1,[],-1,[]
4947,"HarvestBeastT3Roar","",[],"",[],[],"",0,"",2,2500,356,"","",[],24,"","","","",71,0,0,"",4714,[],"",[],1,[],-1,[]
4948,"HarvestHellionT3Cleave","",[],"",[],[],"",0,"",2,1000,315,"","",[],9,"","","","",488,0,0,"",4715,[],"",[],1,[],-1,[]
4949,"RitualPlantVolatile","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",11050,0,0,"",4716,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
4950,"MonsterModPlantVolatile2","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",11155,0,0,"",4717,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
4951,"MonsterModPlantVolatile","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",11100,0,0,"",4719,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
4952,"CarnivorousPlantEaterTreeVolatile","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10816,0,0,"",4719,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
4953,"CarnivorousPlantOrbProjectile","",[],"",[],[],"",0,"",2,1000,447,"","",[],23,"","","","",1,1,0,"",4720,[4721],"Audio/Sound Effects/Combat/OnHit/Monster/Custom/Act1/CarnivorousPlantEater/OrbProjectileSG",[],1,[],-1,[]
4954,"DoLiterallyNothing","",[],"",[],[],"",0,"",2,1000,448,"","",[],"","","","","",1,0,0,"",4722,[],"",[],1,[],-1,[]
4955,"DoLiterallyNothingPlayer","",[],"",[],[],"",1236888418,"",2,1000,448,"","",[],"","","","","",0,0,0,"",4722,[],"",[],1,[],-1,[]
4956,"HeistCultistUndeadTeleport","",[],"",[],[],"",0,"",2,2670,296,"","",[],111,"","","","",0,0,0,"",4723,[],"",[],1,[],-1,[]
4957,"EGHeistPullLever","",[],"",[],[],"",0,"",2,2170,356,"","",[],96,"","","","",80,0,0,"",4724,[],"",[],1,[],-1,[]
4958,"EASHeistMindControlSuicide","",[],"",[],[],"",0,"",2,1000,320,"","",[],140,"","","","",0,0,0,"",4725,[],"",[],1,[],-1,[]
4959,"HeistSawbladeMortar","",[],"",[],[],"",0,"",2,2000,454,"","",[],"","","","","",0,0,0,"",4726,[],"",[],1,[],-1,[]
4960,"EAAHeistMilitaryPolearmDoubleSpin","",[],"",[],[],"",0,"",2,2670,334,"","",[],36,"","","","",0,0,0,"",4727,[],"",[],1,[],-1,[]
4961,"HeistSkeletonSnipe","",[],"",[],[],"",0,"",2,1000,458,"","",[],53,"","","","",0,0,13,"",4728,[],"",[],1,[],-1,[]
4962,"HeistThugVolatileExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",575,0,0,"",4729,[],"",[],1,[],-1,[]
4963,"SanctumDanaiTeleportStrike","",[],"",[],[],"",0,"",2,2000,291,"","",[],111,"","","","",4,-1,0,"",4730,[],"",[],1,[],-1,[]
4964,"SanctumDanaiFlickerAttack","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",954,0,0,"",4731,[],"",[],1,[],-1,[]
4965,"ChangeToStance1Heist","",[],"",[],[],"",0,"",2,1000,259,"","",[],"","","","","",0,0,0,"",4732,[],"",[],1,[],-1,[]
4966,"HeistThugEliteGroundSlamLong","",[],"",[],[],"",0,"",2,800,466,"","",[],107,"","","","",626,0,0,"",4733,[],"",[],1,[],-1,[]
4967,"HeistThugMinibossLeapSlamWeapon","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",628,0,0,"",4734,[],"",[],1,[],-1,[]
4968,"HeistThugMinibossLeapSlamWeaponEnraged","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",629,0,0,"",4735,[],"",[],1,[],-1,[]
4969,"HeistThugEliteLeapSlamTGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",630,0,0,"",4736,[],"",[],1,[],-1,[]
4970,"VoodooDollTaunt","",[],"",[],[],"",0,"",2,1200,460,"","",[],73,"","","","",0,0,0,"",4737,[],"",[],1,[],-1,[]
4971,"MudBurrowerDaemonAcidGround","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,2,0,"",4738,[],"",[],1,[],-1,[]
4972,"MudBurrowerTailEmergeSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10025,0,0,"",4739,[],"",[],1,[],-1,[]
4973,"MudBurrowerTailEmergeSlamTriggerAcidGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10026,0,0,"",4740,[],"",[],1,[],-1,[]
4974,"MudBurrowerEpicBurrowTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10028,0,0,"",4741,[],"",[],1,[],-1,[]
4975,"DemonBurrowerEpicBurrow","",[],"",[],[],"",0,"",2,4500,291,"","",[],111,"","","","",0,-1,0,"",4742,[],"",[],1,[],-1,[]
4976,"MudBurrowerEpicBurrowNoRetarget","",[],"",[],[],"",0,"",2,4500,291,"","",[],111,"","","","",0,-1,0,"",4743,[],"",[],1,[],-1,[]
4977,"RustKingBossSummonSkeletonsGT","",[],"",[],[],"",0,"",2,3000,391,"","",[],63,"","","","",1013,0,0,"",4744,[],"",[],1,[],-1,[]
4978,"RustKingSwordRainEAA","",[],"",[],[],"",0,"",2,2500,333,"","",[],53,"","","","",0,0,0,"",4745,[],"",[],1,[],-1,[]
4979,"RustKingSwordRainTriggerGS","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10015,0,0,"",4746,[],"",[],1,[],-1,[]
4980,"RustKingClawCascadeGTMedium","",[],"",[],[],"",0,"",2,3000,391,"","",[],13,"","","","",1015,0,0,"",4747,[],"",[],1,[],-1,[]
4981,"RustKingClawCascadeGTFar","",[],"",[],[],"",0,"",2,3000,391,"","",[],13,"","","","",1016,0,0,"",4748,[],"",[],1,[],-1,[]
4982,"RustKingComboGTNear","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","","","",1019,0,0,"",4749,[],"",[],1,[],-1,[]
4983,"RustKingComboGTMedium","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","","","",1020,0,0,"",4750,[],"",[],1,[],-1,[]
4984,"RustKingComboGTFar","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","","","",1021,0,0,"",4751,[],"",[],1,[],-1,[]
4985,"RustKingComboGTExtended","",[],"",[],[],"",0,"",2,1000,391,"","",[],"","","","","",1022,0,0,"",4752,[],"",[],1,[],-1,[]
4986,"RustKingHurricaneTriggerGS","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10055,0,0,"",4753,[],"",[],1,[],-1,[]
4987,"RustKingClawCascadeEAA","",[],"",[],[],"",0,"",2,3000,333,"","",[],13,"","","","",0,0,0,"",4754,[],"",[],1,[],-1,[]
4988,"RustKingClawCascadeGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",10045,0,0,"",4755,[],"",[],1,[],-1,[]
4989,"RustKingClawCascadeEDS","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","","","",1001,0,0,"",4756,[],"",[],1,[],-1,[]
4990,"RustKingClawCascadeEDSMedium","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","","","",1004,0,0,"",4757,[],"",[],1,[],-1,[]
4991,"RustKingClawCascadeEDSFar","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","","","",1005,0,0,"",4758,[],"",[],1,[],-1,[]
4992,"RustKingComboEDSNear","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","","","",1008,0,0,"",4759,[],"",[],1,[],-1,[]
4993,"RustKingComboEDSMedium","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","","","",1009,0,0,"",4760,[],"",[],1,[],-1,[]
4994,"RustKingComboEDSFar","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","","","",1010,0,0,"",4761,[],"",[],1,[],-1,[]
4995,"RustKingComboEDSExtended","",[],"",[],[],"",0,"",2,1670,389,"","",[],25,"","","","",1011,0,0,"",4762,[],"",[],1,[],-1,[]
4996,"RustKingHurricaneProjectile","",[],"",[],[],"",0,"",2,4000,387,"","",[],7,"","","","",1036,0,0,"",4763,[],"",[],1,[],-1,[]
4997,"RustKingHurricaneEAS","",[],"",[],[],"",0,"",2,4000,296,"","",[],7,"","","","",0,0,0,"",4764,[],"",[],1,[],-1,[]
4998,"BearerOfPenitenceSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4765,[],"",[],1,[],-1,[]
4999,"BearerOfPenitenceSlam2","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4766,[],"",[],1,[],-1,[]
5000,"BearerOfPenitenceSlam3","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4767,[],"",[],1,[],-1,[]
5001,"BearerOfPenitenceSlam4","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4768,[],"",[],1,[],-1,[]
5002,"BearerOfPenitenceSlam5","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4769,[],"",[],1,[],-1,[]
5003,"BearerOfPenitenceSlam6","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4770,[],"",[],1,[],-1,[]
5004,"BearerOfPenitenceSlam7","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4771,[],"",[],1,[],-1,[]
5005,"BearerOfPenitenceSlam8","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10057,0,0,"",4772,[],"",[],1,[],-1,[]
5006,"UrchinCollectorDelayedBlast","",[],"",[],[],"",0,"",2,2500,135,"","",[],23,"","","","",1,10,0,"",4773,[],"",[],1,[],-1,[]
5007,"SwollenMillerChargeNear","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",4774,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[]
5008,"SwollenMillerChargeMediumNear","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",4775,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[]
5009,"SwollenMillerChargeFar","",[],"",[],[],"",0,"",2,1000,5,"","",[],"","","","","",1,0,0,"",4776,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[]
5010,"SwollenMillerEmptyActionEngage","",[],"",[],[],"",0,"",2,2000,296,"","",[],24,"","","","",0,0,0,"",4777,[],"",[],1,[],-1,[]
5011,"SwollenMillerMeleeCombo2","",[],"",[],[],"",0,"",2,1000,42,"","",[],16,"","","","",0,0,0,"",4778,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5012,"SwollenMillerMeleeSlap","",[],"",[],[],"",0,"",2,1000,42,"","",[],61,"","","","",0,0,0,"",4779,[],"",[],1,[],-1,[]
5013,"SwollenMillerMeleeBackhand","",[],"",[],[],"",0,"",2,1000,42,"","",[],67,"","","","",0,0,0,"",4780,[],"",[],1,[],-1,[]
5014,"SwollenMillerMeleeTrampleCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],52,"","","","",0,0,0,"",4781,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HSharpMetalSG",[],1,[],-1,[]
5015,"SwollenMillerSlam","",[],"",[],[],"",0,"",2,1000,315,"","",[],13,"","","","",10798,0,0,"",4782,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5016,"SwollenMillerSlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10023,0,0,"",4783,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5017,"SwollenMillerComboTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10029,0,0,"",4784,[],"",[],1,[],-1,[]
5018,"SwollenMillerChargeFootstep","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10030,0,0,"",4785,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[]
5019,"SwollenMillerChargeTrample","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10031,0,0,"",4786,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[]
5020,"SwollenMillerChargeEnd","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10032,0,0,"",4787,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_2HBluntMetalSG",[],1,[],-1,[]
5021,"SwollenMillerBodySlamTriggerGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],"","","","","",10031,0,0,"",4788,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5022,"FungusZombieCausticOnDeathMedium","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,38,0,"",4789,[],"",[],1,[],-1,[]
5023,"FungusZombieCausticOnDeathLarge","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,38,0,"",4790,[],"",[],1,[],-1,[]
5024,"FungusZombieExplodeOnDeathMedium","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10024,0,0,"",4791,[],"",[],1,[],-1,[]
5025,"FungusZombieExplodeOnDeathLarge","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10024,0,0,"",4792,[],"",[],1,[],-1,[]
5026,"CGEFungusBehemothCentralGoop","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,38,0,"",4793,[],"",[],1,[],-1,[]
5027,"FungalMineCaustic","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,38,0,"",4794,[],"",[],1,[],-1,[]
5028,"FungalMineExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10654,0,0,"",4795,[],"",[],1,[],-1,[]
5029,"FungalMineExplodeBoss","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",10820,0,0,"",4795,[],"",[],1,[],-1,[]
5030,"BloodBurstExplode","",[],"",[],[],"",0,"",2,1000,316,"","",[],"","","","","",11008,0,0,"",4796,[],"",[],1,[],-1,[]
5031,"FungalCascade","",[],"",[],[],"",0,"",2,3000,391,"","",[],23,"","","","",1007,0,0,"",4797,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
5032,"FungalCascadeSpawn","",[],"",[],[],"",0,"",2,1000,364,"","",[],"","","","","",1003,0,0,"",4798,[],"",[],1,[],-1,[]
5033,"FungalArtilleryFungalGroundFromMortar","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,38,0,"",4799,[],"",[],1,[],-1,[]
5034,"HagEmptyActionCommand","",[],"",[],[],"",0,"",2,1500,296,"","",[],82,"","","","",0,0,0,"",4800,[],"",[],1,[],-1,[]
5035,"HagRaiseDeadAoE","",[],"",[],[],"",0,"",2,1670,357,"","",[],24,"","","","",1001,0,0,"",4801,[],"",[],1,[],-1,[]
5036,"HagBossDetonateDead","",[],"",[],[],"",0,"",2,1170,330,"","",[],"","","","","",1,1000,0,"",4802,[],"",[],1,[],-1,[]
5037,"HagBossIceSpear","",[],"",[],[],"",0,"",2,3500,173,"","",[],"","","","","",0,0,0,"",4803,[],"",[],1,[],-1,[]
5038,"HagBossIceShard","",[],"",[],[],"",0,"",2,1000,173,"","",[],96,"","","","",0,0,0,"",4804,[],"",[],1,[],-1,[]
5039,"HagBossIceSpearBarrage","",[],"",[],[],"",0,"",2,3500,296,"","",[],26,"","","","",0,0,0,"",4805,[],"",[],1,[],-1,[]
5040,"HagBossSummonWolves","",[],"",[],[],"",0,"",2,1670,390,"","",[],25,"","","","",1000,0,0,"",4806,[],"",[],1,[],-1,[]
5041,"UrchinLeapGeometryAttack","",[],"",[],[],"",0,"",2,1000,315,"","",[],96,"","","","",10017,0,0,"",4807,[],"",[],1,[],-1,[]
5042,"RustKingMeleeClawSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],9,"","","","",0,0,0,"",4808,[],"",[],1,[],-1,[]
5043,"RustKingMeleeWeaponSlash","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",4809,[],"",[],1,[],-1,[]
5044,"RustKingMeleeCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",4810,[],"",[],1,[],-1,[]
