"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
3914,"DeliriumDemonColdIceGroundUnique","","[603,18671]","[5553,2019,16719]","[35,100,100]",1,0.1,0.0175,[],""
3915,"EDSHarvestSpikerBreath","",[603],[],[],1.2,0.1,0.0175,[],""
3916,"EDSHarvestHoundFlamethrowerLeft","",[603],[],[],1.5,0.1,0.0175,[],""
3917,"EDSHarvestHoundFlamethrowerRight","",[603],[],[],1.5,0.1,0.0175,[],""
3918,"EDSHeistScienceUnarmedGas","","[603,11762]",[],[],0.4,0.1,0.0175,[],""
3919,"EDAArchnemesisTriggeredReckoning","","[603,6502]",[],[],1,0.055,0,[],""
3920,"EDASanctumTriggeredRainOfArrows","",[488],"[1066,5553]","[30,50]",1,0.1,0,[],""
3921,"EDSSanctumBoneBlast","",[603],[],[],1,0.1,0.0175,[],""
3922,"EDAAncestralMoltenHulkSlam","",[603],"[1065,5553]","[50,100]",1,0.055,0,[],""
3923,"EDSSpittingSnakeSpray","","[603,11885,6698,11762]","[645,1193,3246,13256]","[-70,20,35,1002]",0.6,0.1,0.0175,[],""
3924,"EDSVaalArchivistColdRune","",[603],[645],[-40],4,0.1,0.0175,[],""
3925,"EDSRiverTaniwhaCloudSpray","",[],[645],[-65],1,0.055,0.0175,[],""
3926,"EDSVaalZealotFireStorm","","[11885,603,18672,18658]",[],[],7,0.1,0.0175,[],""
3927,"EDSVaalZealotChaosSnap","",[11885],[645],[-40],4.2,0.1,0.0175,[],""
3928,"EDSAnchoriteMushroomBlast","","[603,11885,18671,18658]",[],[],4.2,0.1,0.0175,[],""
3929,"EDSCenobiteLeashImpact","","[603,488]",[],[],6,0.1,0.0175,[],""
3930,"EDSPyramidHandLightningLance","","[603,11885]",[645],[-65],2,0.1,0.0175,[],""
3931,"EDSPrisonNecromancerDelayedBlast","","[603,11885]",[645],[-45],5.35,0.1,0.0175,[],""
3932,"EDSSwarmHostGasSpray","","[603,11885,11762,2231,18671,18659]",[645],[-50],1,0.1,0.0175,[],""
3933,"EDSSirenBossScreech","","[603,11885]",[645],[-50],1.15,0.1,0.0175,[],""
3934,"EDSSirenBossDoubleWaveSmash","","[603,11885]",[645],[-30],1.95,0.1,0.0175,[],""
3935,"EDSSirenBossTripleWaveSmash","","[603,11885]",[645],[-30],1,0.055,0,[],""
3936,"EDSGoblinGiantBossSulphiteBurp","","[603,11885]",[645],[-50],3.5,0.1,0.0175,[],""
3937,"EDSYamaChaosCloud","","[603,11885]",[],[],2.5,0.1,0.0175,[],""
3938,"EDSBloodFeverDrunkFlySpray","","[603,11885]",[645],[-50],2.15,0.1,0.0175,[],""
3939,"EDSBloodFeverDrunkSelfVomit","","[603,11885]",[645],[-50],2.15,0.1,0.0175,[],""
3940,"EDSOctopusParasiteInkSpray","","[603,11885]",[645],[-50],1.5,0.1,0.0175,[],""
3941,"EDSSpiritTurtleFireSpray","","[603,11885,12824]",[645],[-50],1.5,0.1,0.0175,[],""
3942,"EDSBloodClanCasterWave","",[603],[],[],2.5,0.1,0.0175,[],""
3943,"EDSIceHoundBreath","","[603,11885]",[],[],0.5,0.1,0.0175,[],""
3944,"EDSBeachheadCatapultDaemonCatapultAlly","","[603,12824,11885]",[],[],5,0.1,0.0175,[],""
3945,"EDSBeachheadCatapultDaemonCatapultEnemy","","[603,12824,11885]",[],[],5,0.1,0.0175,[],""
3946,"EDSImperialGraveyardKnightThrustSummon","","[603,11885]",[],[],2.5,0.1,0.0175,[],""
3947,"EDSScientist4IceWall","",[11885],[1065],[60],2.5,0.1,0.0175,[],""
3948,"EDAMutantBirdVomitSpray","","[603,11885,1886]","[423,645]","[100,-33]",3,0.1,0.0175,[],""
3949,"EDSChimeraBossFireSpray","","[603,11885]",[645],[-50],1.5,0.1,0.0175,[],""
3950,"EDSChimeraBossPoisonSpray","","[603,11885]",[645],[-50],1.5,0.1,0.0175,[],""
3951,"EDSChimeraBossFrozenHalfpipe","","[603,192]",[],[],1.5,0.1,0.0175,[],""
3952,"EDSPrisonerBossGigaCleave","","[603,11885]",[1193],[16],1,0.055,0,[],""
3953,"EDSHarborBossFlamewall","",[603],[],[],2.5,0.1,0.0175,[],""
3954,"EDSTwilightOverseerLightningStorm","",[603],[],[],1,0.055,0,[],""
3955,"EDSTwilightClericDelayedBlast","","[603,11885]",[645],[-45],5.35,0.1,0.0175,[],""
3956,"EDSEssieDelayedBlast","",[603],[],[],2.5,0.1,0.0175,[],""
3957,"EDSEssieDelayedBlastDonut","",[603],[],[],7,0.1,0.0175,[],""
3958,"EDSTwilightOrderHighPriestPizzaStrike","",[603],[],[],7,0.1,0.0175,[],""
3959,"EDSTwilightOrderHighPriestDemonicFlameblast","","[603,11885]",[],[],6,0.1,0.0175,[],""
3960,"EDSRatKingVomitBreath","","[603,11885]",[],[],3.5,0.1,0.0175,[],""
3961,"EDSDwarvenPipeBossForward","","[603,11885]",[],[],2,0.1,0.0175,[],""
3962,"EDSDwarvenPipeBossLeft","","[603,11885]",[],[],2,0.1,0.0175,[],""
3963,"EDSDwarvenPipeBossRight","","[603,11885]",[],[],2,0.1,0.0175,[],""
3964,"EDABaronWolfBloodBurst","","[603,11885]",[],[],1,0.055,0,[],""
3965,"EDSCorruptedMageFlamethrower","","[603,11885]","[2615,18257]","[-40,200]",1.5,0.1,0.0175,[],""
3966,"EDSDoryaniHumanBossFlameblast","","[603,11885,18622]","[18615,18676]","[-100,-100]",17.5,0.1,0.0175,[],""
3967,"EDSDoryaniHumanBossFlameblastSelf","","[603,11885,18622,6897]","[18615,18676]","[-100,-200]",17.5,0.1,0.0175,[],""
3968,"EDSDoryaniHumanBossFlameblastTriggered","","[603,11885,18622]",[],[],17.5,0.1,0.0175,[],""
3969,"EDSDoryaniHumanBossFlameblastTriggeredSelf","","[603,11885,18622]",[],[],17.5,0.1,0.0175,[],""
3970,"EDSPerennialKingBeaconLightningBolt","","[603,11885]",[2615],[150],15.5,0.1,0.0175,[],""
3971,"EDADoryaniCrabClawSlam","","[603,11885]",[1066],[65],1,0.055,0,[],""
3972,"EDSDoryaniHumanBossBeamBlastCone","","[603,11885]",[],[],4.5,0.1,0.0175,[],""
3973,"EDSUltimatumDelayedBlastDonut","",[603],[],[],20,0.1,0.0175,[],""
3974,"EDSUltimatumDelayedBlastCircle","",[603],[],[],20,0.1,0.0175,[],""
3975,"EDABreachBossHandSlamLeft","",[603],[],[],1,0.055,0,[],""
3976,"EDSChaosLizardBreathe","",[603],[],[],5,0.1,0.0175,[],""
3977,"EDSShellMonsterFlamethrowerSanctum","","[603,18671,18658]","[645,2615,18257]","[-65,-40,100]",1.5,0.1,0.0175,[],""
3978,"EDABreachBossHandSlamRight","",[603],[],[],1,0.055,0,[],""
3979,"EDSFireEssenceFlameblastTriggered","","[603,11885]",[],[],10,0.1,0.0175,[],""
3980,"EDSFireEssenceFlameblastTriggeredSelf","","[603,11885]",[],[],10,0.1,0.0175,[],""
3981,"EDSFireEssenceFlameblast","","[603,11885]",[],[],13,0.1,0.0175,[],""
3982,"EDSFireEssenceFlameblastSelf","","[603,11885,6897]",[],[],13,0.1,0.0175,[],""
3983,"EDSAttackEssenceWeaponStormNear","","[603,11885]",[1067],[35],4.15,0.1,0.0175,[],""
3984,"EDSAttackEssenceWeaponStormMid","","[603,11885]",[1067],[35],4.15,0.1,0.0175,[],""
3985,"EDSAttackEssenceWeaponStormFar","","[603,11885]",[1067],[35],4.15,0.1,0.0175,[],""
3986,"EDSUltimatumDelayedBlastDonut2","",[603],[],[],20,0.1,0.0175,[],""
3987,"EDSMarakethPriestSanctumFlameBlast","","[603,11885]",[645],[-60],17.5,0.1,0.0175,[],""
3988,"EDSqwe_EDAqwe_NEW_ENTRIES_GO_ABOVE_ME","","[603,11885]",[],[],1,0.055,0,[],""
3989,"GhoulCommanderVomit","",[603],[],[],1.5,0.1,0.0175,[],""
3990,"GhoulCommanderVomitBoss","",[603],[5553],[50],1.5,0.1,0.0175,[],""
3991,"LegionKaruiDashToTarget","",[],[6151],[-10],1,0.055,0,[],""
3992,"HarvestCrabDashSlam","",[],[6151],[-5],1,0.055,0,[],""
3993,"DTTHarvestVultureLeapSlam","",[],[6151],[-5],1,0.055,0,[],""
3994,"DTTHeistThugMinibossLeap","",[],[6151],[-10],1,0.055,0,[],""
3995,"DTTHeistRobotDroneBreath","","[682,6895]",[6151],[15],1,0.055,0,[],""
3996,"DTTHeistRobotSkitterbot","","[682,6895]",[6151],[30],1,0.055,0,[],""
3997,"DTTHeistThugMelee2Leap","","[682,6895]",[6151],[-10],1,0.055,0,[],""
3998,"DTTExpeditionScytheHand","",[],"[6151,11004]","[-9,40]",1,0.055,0,[],""
3999,"DTTExpeditionVorana","",[],"[6151,11004]","[-9,40]",1,0.055,0,[],""
4000,"DTTExpeditionMedved","",[],"[11004,13757]","[47,47]",1,0.055,0,[],""
4001,"DTTExpeditionMedvedMobility","",[],"[11004,13757,645]","[45,60,-50]",1,0.055,0,[],""
4002,"DTTHellscapeStabbySkyStab","",[],"[6151,11004,13757,645]","[-10,20,60,-40]",1,0.055,0,[],""
4003,"DTTHellscapeStabWeb","",[],"[6151,11004,645]","[20,40,-50]",1,0.055,0,[],""
4004,"DTTCarrionWingDodgeLeft","",[12824],[],[],1,0.055,0,[],""
4005,"DTTCarrionWingDodgeRight","",[12824],[],[],1,0.055,0,[],""
4006,"DTTSanctumIzaroGargoyleLeapSlam","",[],"[11004,645]","[40,-40]",1,0.1,0,[],""
4007,"DTTSanctumCandleGargoyleLeapSlam","",[],"[11004,645]","[30,-30]",1,0.1,0,[],""
4008,"DTTManorGargoyleLeapSlam","",[],[17546],[55],1,0.055,0,[],""
4009,"DTTAncestralJadeHulkLeapSlam","",[11885],"[11004,645,6151,13757]","[20,-40,0,80]",1,0.055,0,[],""
4010,"DTTBloodDroneDashAttach","",[],"[11004,645]","[5,-80]",1,0.055,0,[],""
4011,"DTTVaalSavageDaggerDashSlash","",[],"[6151,11004,645]","[-7,16,-82]",1,0.055,0,[],""
4012,"DTTArmadilloDemonRolling","",[11885],"[6151,11004,645]","[20,100,-30]",1,0.055,0,[],""
4013,"DTTTaniwhaRiverEmerge","",[],"[11004,645]","[30,-50]",1,0.055,0,[],""
4014,"DTTBlackJawLeap","",[11885],"[6151,11004,645]","[-15,20,-45]",1,0.055,0,[],""
4015,"DTTProwlingShadeDash","",[11885],"[6151,11004,645]","[-15,20,-50]",1,0.055,0,[],""
4016,"DTTVaalGuardSpearLeap","",[11885],"[6151,11004,645]","[-15,15,-65]",1,0.055,0,[],""
4017,"DTTVaalGuardClawLeap","",[11885],"[6151,11004,645]","[-12,20,-40]",1,0.055,0,[],""
4018,"DTTVaalJaguarMinionLeap","",[],"[6151,11004,645]","[-10,15,-50]",1,0.055,0,[],""
4019,"DTTDrownedCrawlerLeap","",[],"[6151,11004,645]","[-6,35,-50]",1,0.055,0,[],""
4020,"DTTViperLegionnaireWhirlingBlades","",[11885],"[6151,11004,645]","[10,40,-40]",1,0.055,0,[],""
4021,"DTTVaalShapeshifterDash","",[11885],"[6151,11004,645]","[30,40,-70]",1,0.055,0,[],""
4022,"DTTGoliathLeapSlam","",[11885],"[6151,11004,645]","[-10,40,-50]",1,0.055,0,[],""
4023,"DTTHarpyLedgeLeap","",[11885],[],[],1,0.055,0,[],""
4024,"DTTBirdRetreat","","[11885,12824]","[2419,2554]","[3,37]",1,0.055,0,[],""
4025,"DTTPrisonNecromancerDodge","",[11885],"[2419,2554]","[3,30]",1,0.055,0,[],""
4026,"DTTPaleFishman","",[11885],"[6151,11004,645]","[-10,15,-50]",1,0.055,0,[],""
4027,"DTTYamaJumpBackwards","",[11885],"[2419,2554]","[3,80]",1,0.055,0,[],""
4028,"DTTYamaJumpForwards","",[11885],"[6151,11004,645]","[-25,0,-50]",1,0.055,0,[],""
4029,"DTTYamaJumpLeft","",[11885],"[2419,2554]","[0,40]",1,0.055,0,[],""
4030,"DTTYamaJumpRight","",[11885],"[2419,2554]","[1,40]",1,0.055,0,[],""
4031,"DTTKaruiBloodFever2HLeap","",[11885],"[6151,11004,645]","[-10,25,-50]",1,0.055,0,[],""
4032,"DTTParasiteSwarmLeap","",[],"[6151,11004]","[20,40]",1,0.055,0,[],""
4033,"DTTParasiteSwarmLeapAttach","",[],[],[],1,0.055,0,[],""
4034,"DTTBloodFeverCaptainLeap","",[11885],"[6151,11004,645]","[-15,15,-65]",1,0.055,0,[],""
4035,"DTTBloodFeverCaptainLeapCharged","",[11885],"[6151,11004,645]","[-15,15,-65]",1,0.055,0,[],""
4036,"DTTTwilightGuardBossLeap","",[11885],"[6151,11004,645]","[-15,15,-50]",1,0.055,0,[],""
4037,"DTTVaalHumanoidStalkerLeap","",[11885],"[6151,11004,645]","[-15,15,-50]",1,0.055,0,[],""
4038,"DTTScarecrowLeap","",[11885],"[6151,11004,645]","[-15,15,-50]",1,0.055,0,[],""
4039,"DTTBloodClanPoleVaultSingle","",[11885],"[11004,645]","[40,-85]",1,0.055,0,[],""
4040,"DTTBirdSwoopin","",[11885],"[6151,11004,645]","[15,35,30]",1,0.055,0,[],""
4041,"DTTMantisRatLeap","",[11885],"[6151,11004,645]","[-7,40,-32]",1,0.055,0,[],""
4042,"DTTPrimordialBeast3LeapAttack","",[11885],"[6151,11004,645,16416]","[-10,25,-40,2]",1,0.055,0,[],""
4043,"DTTIceWendigoForward","",[11885],"[6151,11004,645,16416]","[0,0,0,2]",1,0.055,0,[],""
4044,"DTTIceWendigoParkour","",[11885],"[6151,11004,645,16416]","[0,0,0,2]",1,0.055,0,[],""
4045,"DTTIceWendigoLeft","",[11885],"[6151,11004,645,16416]","[0,0,0,2]",1,0.055,0,[],""
4046,"DTTIceWendigoRight","",[11885],"[6151,11004,645,16416]","[0,0,0,2]",1,0.055,0,[],""
4047,"DTTGemlingArcherBossDodgeLeft","",[11885],"[6151,11004,645,16416]","[0,0,0,2]",1,0.055,0,[],""
4048,"DTTGemlingArcherBossDodgeRight","",[11885],"[6151,11004,645,16416]","[0,0,0,2]",1,0.055,0,[],""
4049,"DTTPrisonerBossSpearLeap","",[11885],"[6151,11004,645,16416]","[-20,10,-50,0]",1,0.055,0,[],""
4050,"DTTPrisonerBossUnarmedLeap","",[11885],"[6151,11004,645,16416]","[-20,10,-50,0]",1,0.055,0,[],""
4051,"DTTScientist3Engage","",[11885],"[6151,11004,645]","[-10,15,-50]",1,0.055,0,[],""
4052,"DTTScientist3Disengage","",[11885],"[2419,2554]","[3,40]",1,0.055,0,[],""
4053,"DTTIgnagdukBogWitchDashBone","",[11885],"[6151,11004,645]","[-15,15,0]",1,0.055,0,[],""
4054,"DTTIgnagdukBogWitchDashFlame","",[11885],"[6151,11004,645]","[-10,15,0]",1,0.055,0,[],""
4055,"DTTChimeraBossLeap","",[11885],"[6151,11004,645]","[-15,15,0]",1,0.055,0,[],""
4056,"DTTQuadrillaCommandoRoll","","[603,18671,18658]","[17546,2615]","[45,150]",1,0.055,0,[],""
4057,"DTTHyenaCentaurCliffJump","",[11885],"[6151,11004,645]","[0,30,0]",1,0.055,0,[],""
4058,"DTTExecutionerMinionsJumpToArena","",[11885],"[6151,11004,645]","[0,30,150]",1,0.055,0,[],""
4059,"DTTUrchinKid","",[11885],"[11004,645]","[29,-62]",1,0.055,0,[],""
4060,"DTTFallenHookDash","",[11885],"[11004,645,6151]","[23,-62,-8]",1,0.055,0,[],""
4061,"DTTExecratusExecutionerDash","",[11885],"[6151,11004,10080]","[-17,32,85]",1,0.055,0,[],""
4062,"DTTExecratusExecutionerDash2","",[11885],"[6151,11004,10080]","[-10,32,85]",1,0.055,0,[],""
4063,"DTTMinotaurGladiatorLeapSlam","",[11885],"[6151,11004,13757,645]","[-10,40,80,-33]",1,0.055,0,[],""
4064,"DTTExecratusBlackPrinceDash1","",[11885],"[6151,11004,13757,645]","[-5,35,55,0]",1,0.055,0,[],""
4065,"DTTBaronWolfBloodPortalIn","",[11885],[],[],1,0.055,0,[],""
4066,"DTTBaronWolfBloodPortalOut","",[11885],[],[],1,0.055,0,[],""
4067,"DTTWingedFiendToGround","",[11885],"[6151,11004,13757,645]","[-5,10,30,0]",1,0.055,0,[],""
4068,"DTTHusbandDash","",[11885],"[6151,11004,13757,645]","[-11,46,64,0]",1,0.055,0,[],""
4069,"DTTCountsGuardSpearLeap","",[11885],"[6151,11004,13757,645]","[-10,25,60,-40]",1,0.055,0,[],""
4070,"DTTBaronBossCorruptWolfJump","",[11885],"[6151,11004]","[-15,25]",1,0.055,0,[],""
4071,"DTTForgeBossLeap","","[11885,2840]","[6151,11004,13757,645]","[-15,33,60,-25]",1,0.055,0,[],""
4072,"DTTSunWorshipperEnrageDash","","[11885,2840,19136]","[6151,11004,13757,17546]","[-7,45,90,80]",1,0.055,0,[],""
4073,"DTTDoryaniHumanBossJumpToArenaMiddle","",[11885],[],[],1,0.055,0,[],""
4074,"DTTBreachFodderHellscapePaleDogmanDash","",[],"[6151,11004,645]","[-9,37,-60]",1,0,0,[],""
4075,"DTTBreachEliteHellscapeStabbySkyStab","",[],"[6151,11004,13757,645]","[-10,20,60,-40]",1,0.055,0,[],""
4076,"DTTBreachEliteHellscapeStabWeb","",[],"[6151,11004,645]","[20,40,-50]",1,0.055,0,[],""
4077,"DTTBreachEliteHellscapeStabCombo","",[],"[6151,11004,645]","[20,40,-50]",1,0.055,0,[],""
4078,"DTTDoryaniHumanBossJumpAround","",[11885],[],[],1,0.055,0,[],""
4079,"DTTDoryaniHumanBossDeathJumpShort","",[11885],[],[],1,0.055,0,[],""
4080,"DTTDoryaniHumanBossDeathJumpMedium","",[11885],[],[],1,0.055,0,[],""
4081,"DTTDoryaniHumanBossDeathJumpLong","",[11885],[],[],1,0.055,0,[],""
4082,"DTTCrowbellLeapSlam","",[11885],"[6151,11004,13757,645]","[-7,0,0,0]",1,0.055,0,[],""
4083,"DTTCrowbellLeapSlamEnraged","",[11885],"[6151,11004,13757,645]","[-7,0,0,0]",1,0.055,0,[],""
4084,"DTTMutewindManDualSwordGrimLeapslam","","[682,6895,11885]","[6151,11004,13757,645]","[10,30,90,-35]",1,0.055,0,[],""
4085,"DTTPlagueBringerDash","",[11885],"[6151,11004]","[5,50]",1,0.055,0,[],""
4086,"DTTMutewindWomanDualDaggerGrimSmokeDash","",[11885],"[6151,11004]","[5,50]",1,0.055,0,[],""
4087,"DTTHellscapePaleBossLeap","",[],"[6151,11004,645]","[-10,40,-35]",1,0.055,0,[],""
4088,"DTTHellscapePaleBossDashStab","",[],"[6151,11004,645]","[-12,32,-50]",1,0.055,0,[],""
4089,"DTTqwe_NEW_ENTRIES_GO_ABOVE_ME","",[11885],"[6151,11004,13757,645]","[0,0,0,0]",1,0.055,0,[],""
4090,"GraveyardGhostDashToTarget","",[11885],[],[],1,0.055,0,[],""
4091,"GraveyardGhostDashToTargetFar","",[11885],[6151],[-15],1,0.055,0,[],""
4092,"GhoulCommanderDash","",[],"[6151,11004,10080,645]","[-6,30,50,-50]",1,0.055,0,[],""
4093,"LegionnaireDodgeLeft","",[11885],"[2419,2554]","[1,25]",1,0.055,0,[],""
4094,"LegionnaireDodgeRight","",[11885],[2554],[25],1,0.055,0,[],""
4095,"HeistRobotStormcallerShockRifleSingle","","[4415,603]","[1065,760,2591,645,349]","[50,300,100,-45,200]",0.8,0.1,0.0175,[],""
4096,"LioneyeTriggeredProjectileSanctum","","[488,6698,4385]","[762,1065]","[159,50]",1,0.1,0,[],""
4097,"SanctumLioneyeFireCircleBombard","",[603],[1065],[75],1,0.1,0,[],""
4098,"TombStalkerMultiAttack","",[],"[9379,9380]","[150,20]",1,0.055,0,[],""
4099,"HeistThugTrapperEnsnaringArrow","","[1746,822,816,9919]","[9910,9918,10044,830,828,1184]","[0,-25,3,80,8000,13]",6.5,0.1,0.0175,[],""
4100,"ExpeditionVoranaDeathZone","",[],[2615],[-75],0.3,0.1,0.0175,[],""
4101,"MonsterModManaSiphoner","",[],[],[],10,0.1,0.0175,[],""
4102,"DeliriumDemonOrbDetonation","","[6896,6897]",[],[],1,0.1,0.0175,[],""
4103,"DeliriumDemonBeam","","[6896,6897]",[349],[10000],4.5,0.1,0.0175,[],""
4104,"EAADeliriumDemonSlashCastComboFire","","[6896,6897]",[],[],1,0.1,0.0175,[],""
4105,"EAADeliriumDemonSlashCastComboLightning","","[6896,6897]",[],[],1,0.1,0.0175,[],""
4106,"GADeliriumDemonSlashLeftTriggered","","[603,104,10079]","[1068,619]","[50,-20]",1,0.1,0.0175,[],""
4107,"GADeliriumDemonSlashRightTriggered","","[603,104,10079]","[4784,4783,3731]","[1,4000,200]",1,0.1,0.0175,[],""
4108,"DeliriumDemonMeleeLeft","","[603,104,10079]","[10043,4784,4783,3731]","[150,1,4000,200]",1,0.1,0.0175,[],""
4109,"DeliriumDemonMeleeRight","","[603,104,10079]","[10043,1068,619]","[150,25,-20]",1,0.1,0.0175,[],""
4110,"DeliriumDemonTeleportAttack","","[6896,6897]",[10342],[14],1,0.1,0.0175,[],""
4111,"GADeliriumDemonTeleportAttackTriggeredCone","","[603,104,10079]","[4784,4783,3731]","[1,4000,200]",1,0.1,0.0175,[],""
4112,"GADeliriumDemonTeleportAttackTriggeredCone2","","[603,104,10079]","[1068,619]","[50,-20]",1,0.1,0.0175,[],""
4113,"MPSDeliriumDemonProjectileSpammableFire","","[488,4415,6698]",[762],[1377],4.5,0.1,0.0175,[],""
4114,"MPSDeliriumDemonProjectileSpammableLightning","","[488,4415,6698]","[762,18693]","[1378,50]",4.5,0.1,0.0175,[],""
4115,"MPSDeliriumDemonFlurryProjectileFire","","[488,4415,6698,2876]","[762,2428]","[1377,25]",2.5,0.1,0.0175,[],""
4116,"GSDeliriumDemonFlurryProjectileFireImpact","","[603,488,18658,18671]",[],[],1.5,0.1,0.0175,[],""
4117,"MPSDeliriumDemonFlurryProjectileFireSmall","","[488,4415,6698,2876]","[762,2428]","[1377,25]",1.5,0.1,0.0175,[],""
4118,"MPSDeliriumDemonFlurryProjectileLightning","","[488,4415,6698,2876]","[762,2428]","[1378,10]",1.2,0.1,0.0175,[],""
4119,"DeliriumDemonLightningGigaBall","","[488,4415,6698]","[3085,5834,14424]","[30,1,100]",1,0.1,0.0175,[],""
4120,"DeliriumDemonLightningGigaBallUnique","","[488,4415,6698,190]","[3085,5834,14424]","[30,1,100]",1,0.1,0.0175,[],""
4121,"MPWDeliriumDemonWeaponThrowLeft","","[488,4385,4415,6698,6480]","[762,5834]","[99,1]",1,0.1,0.0175,[],""
4122,"MPWDeliriumDemonWeaponThrowRight","","[488,4385,4415,6698,6480]","[762,5834]","[104,1]",1,0.1,0.0175,[],""
4123,"GADeliriumDemonWeaponThrowLeftImpact","",[603],[],[],1,0.1,0.0175,[],""
4124,"GADeliriumDemonWeaponThrowRightImpact","",[603],[],[],1,0.1,0.0175,[],""
4125,"DeliriumDeathZoneExplosion1","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4126,"DeliriumDeathZoneExplosion2","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4127,"DeliriumDeathZoneExplosion3","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4128,"DeliriumDeathZoneExplosion4","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4129,"DeliriumDeathZoneExplosion5","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4130,"DeliriumDeathZoneExplosion6","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4131,"DeliriumDeathZoneExplosion7","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4132,"DeliriumDeathZoneExplosion8","","[603,6895,6896,6897]","[1066,1067]","[40,40]",7.8,0.1,0.0175,[],""
4133,"DeliriumDemonColdSpear","","[488,4415,6698,4385,2876]","[762,1878,1066,6466]","[100,-72,75,100]",1,0.1,0.0175,[],""
4134,"DeliriumDemonColdSpearGroundTarget","","[488,4415,6698,4385,2876]","[762,1878,3085,5834]","[101,-72,30,1]",1,0.1,0.0175,[],""
4135,"DeliriumDemonColdSpearImpact","",[603],[1066],[70],1,0.1,0.0175,[],""
4136,"DeliriumDemonColdSpearImpactUnique","",[603],"[1066,5553]","[70,15]",1,0.1,0.0175,[],""
4137,"DeliriumDemonColdSpearGroundDegen","",[],[5553],[100],2.2,0.1,0.0175,[],""
4138,"DeliriumDemonColdSpearGroundDegenUnique","",[],"[16719,5553]","[100,150]",2.2,0.1,0.0175,[],""
4139,"TBDeliriumDemonLeftLightningBeam","",[],[6457],[1],1.5,0.1,0.0175,[],""
4140,"TBDeliriumDemonRightLightningBeam","",[],[6457],[1],1.5,0.1,0.0175,[],""
4141,"DeliriumDemonSummonDeathZone","",[],[349],[10000],3.5,0.1,0.0175,[],""
4142,"SODeliriumDemonSpawnLightningVolatile","",[],[6458],[1],1,0.1,0.0175,[],""
4143,"GSDeliriumDemonLightningVolatileExplosion","","[603,190,1886]","[7002,349]","[20,2000]",2,0.1,0.0175,[],""
4144,"DeliriumGroundWeaponRightAttack","","[603,1886]","[4784,4783,3731]","[1,3000,200]",1,0.055,0,[],""
4145,"DeliriumGroundWeaponLeftAttack","","[603,1886]","[1068,619,9241]","[50,-30,100]",1,0.055,0,[],""
4146,"DeliriumSoulMortar","","[488,603,4415]","[2428,5553]","[8,-40]",2,0.1,0.0175,[],""
4147,"DeliriumBeamMonsterGTLightning","",[],[],[],1,0.1,0.0175,[],""
4148,"DeliriumBeamMonsterGTCold","",[],[],[],1,0.1,0.0175,[],""
4149,"DeliriumBeamMonsterGTFire","",[],[],[],1,0.1,0.0175,[],""
4150,"DeliriumBeamMonsterGTPackTeleport","",[],[],[],1,0.1,0.0175,[],""
4151,"DeliriumBeamMonsterGTGeneric","",[],[],[],1,0.055,0,[],""
4152,"DeliriumBeamMonsterGTSlamma","",[],[],[],1,0.1,0.0175,[],""
4153,"DeliriumMinionSpikeExplosionGT","",[],[],[],1,0.1,0.0175,[],""
4154,"DeliriumBeamMonsterTBLightning","",[],[6457],[1],1,0.1,0.0175,[],""
4155,"DeliriumBeamMonsterTBCold","",[],[6457],[1],1,0.1,0.0175,[],""
4156,"DeliriumBeamMonsterTBFire","",[],[6457],[1],1,0.1,0.0175,[],""
4157,"DeliriumBeamMonsterTBPackTeleport","",[],[6457],[1],1,0.1,0.0175,[],""
4158,"DeliriumBeamMonsterTBGeneric","",[],[6457],[1],1,0.1,0.0175,[],""
4159,"DeliriumBeamMonsterSSM1","",[2386],"[850,2096,6458,4596]","[1067,1,1,-95]",1,0.1,0.0175,[],""
4160,"DeliriumMonsterFireSlash","","[603,1078,18671]","[1065,596]","[70,100]",1,0.1,0.0175,[],""
4161,"DeliriumMonsterFireSlashUnique","","[603,1078,18671]","[1065,596]","[70,100]",1,0.1,0.0175,[],""
4162,"DeliriumMonsterSummonFireTornado","","[2386,854]","[2096,850,4596,5825]","[1,1070,-99,120]",1,0.1,0.0175,[],""
4163,"DeliriumMonsterSummonFireTornadoUnique","","[2386,854]","[2096,850,4596,5825]","[1,1071,-99,120]",1,0.1,0.0175,[],""
4164,"DeliriumMonsterChargedBlast","",[603],[],[],1,0.1,0.0175,[],""
4165,"DeliriumMonsterChargedBlastUnique","","[603,189]",[580],[10],1,0.1,0.0175,[],""
4166,"HeistCasterFlameblast","",[603],[645],[-50],4.2,0.1,0.0175,[],""
