"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
1729,"Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCasterFire",814,32,3,5,14,"[""Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.act""]","[""Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.ao""]","Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster",[6410],1,"","",100,2,6,5,8,0,"[122,34,715,754,51,1025,73]",100,[],105,105,700,500,0,[1470],"Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.ais",[],"stance2",4,"Risen Rattler",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,33717,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1091584,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,3
1730,"Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCasterCold",814,32,3,5,14,"[""Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.act""]","[""Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.ao""]","Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster",[6410],1,"","",100,2,6,5,8,0,"[122,34,716,754,51,1025,73]",100,[],105,105,700,500,0,[1472],"Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.ais",[],"stance2",4,"Risen Rattler",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,31282,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1091870,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,3
1731,"Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCasterLightning",814,32,3,5,14,"[""Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.act""]","[""Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.ao""]","Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster",[6410],1,"","",100,2,6,5,8,0,"[122,34,717,754,51,1025,73]",100,[],105,105,700,500,0,[1471],"Metadata/Monsters/Skeletons/Essence/EssenceSkeletonCaster.ais",[],"stance2",4,"Risen Rattler",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,58078,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1092166,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,3
1732,"Metadata/Monsters/EssenceModDaemons/EssenceModDefense1/EssenceBoneWall",815,32,2,5,14,"[""Metadata/Monsters/EssenceModDaemons/EssenceModDefense1/EssenceBoneWall.act""]","[""Metadata/Monsters/EssenceModDaemons/EssenceModDefense1/EssenceBoneWall.ao""]","Metadata/Monsters/EssenceModDaemons/EssenceModDefense1/EssenceBoneWall",[6410],1,"","",100,2,3,5,8,0,"[122,74,754,1025,73]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",4,"Bone Wall",100,33,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,47425,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1092724,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",3,33,0.05,0,1,4,"",30,2
1733,"Metadata/Monsters/MarakethSanctumTrial/Hazards/GroundSpike",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/GroundSpike.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Hazards/GroundSpike.ao""]","Metadata/Monsters/MarakethSanctumTrial/GroundSpike",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,[2684],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,43350,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1093282,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1734,"Metadata/Monsters/MarakethSanctumTrial/Hazards/LaserCrossBeamTurret",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/LaserCrossBeamTurret.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Hazards/LaserCrossBeamTurret.ao""]","Metadata/Monsters/MarakethSanctumTrial/Hazards/LaserCrossBeamTurret",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,[3017],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,23406,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1093790,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1735,"Metadata/Monsters/MarakethSanctumTrial/Hazards/BulletHellTurret",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/BulletHellSpinner.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Hazards/BulletHellSpinnerTurret_01.ao""]","Metadata/Monsters/MarakethSanctumTrial/Hazards/BulletHellTurret",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,"[1443,2613]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,42386,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1094312,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1736,"Metadata/Monsters/MarakethSanctumTrial/Hazards/ProxMine",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/ProxMine.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Hazards/ProxMine.ao""]","Metadata/Monsters/MarakethSanctumTrial/Hazards/ProxMine",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,[5513],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,61383,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1094748,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1737,"Metadata/Monsters/MarakethSanctumTrial/Hazards/PressurePlate_PoisonGas",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/PressurePlate_PoisonGas.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Hazards/PressurePlate_PoisonGas.ao""]","Metadata/Monsters/MarakethSanctumTrial/Hazards/PressurePlate_PoisonGas",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,"[1859,1860]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,21223,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1095290,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1738,"Metadata/Monsters/MarakethSanctumTrial/Hazards/QuicksandPit",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/QuicksandPit.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Hazards/QuicksandPit.ao""]","Metadata/Monsters/MarakethSanctumTrial/Hazards/QuicksandPit",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,"[1855,1856]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,28481,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1095766,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1739,"Metadata/Monsters/MarakethSanctumTrial/Hazards/ProjectilePortal",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/ProjectilePortal.act""]","[""Metadata/Effects/Spells/monsters_effects/League_Sanctum/SilentSpiresApparition/PS_Portal_01.ao""]","Metadata/Monsters/MarakethSanctumTrial/Hazards/ProjectilePortal",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,[1584],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,45733,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1096306,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1740,"Metadata/Monsters/MarakethSanctumTrial/Hazards/TimeRewindTrap",27,8,3,6,6,"[""Metadata/Monsters/MarakethSanctumTrial/Hazards/TimeRewindTrap.act""]","[""Metadata/Monsters/MarakethSanctumTrial/Hazards/TimeRewindTrap.ao""]","Metadata/Monsters/MarakethSanctumTrial/Hazards/TimeRewindTrap",[],1,"","",100,2,3,5,9,0,"[1015,1025,752]",100,[],105,105,700,500,0,[2860],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,7975,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1096778,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1741,"Metadata/Monsters/Daemon/ChestDaemonFreeze",28,8,0,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/UseSkillOnceDaemon",[],1,"","",100,2,6,5,9,0,"[765,769,742,1025,752]",100,[],105,105,700,500,0,[3046],"Metadata/Monsters/Strongbox/Daemon/FreezeOnceDaemon.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,30981,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1097092,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",0,""
1742,"Metadata/Monsters/Strongbox/Daemon/StrongboxLightningDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/ShrineDaemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Strongbox/Daemon/StrongboxLightningDaemon",[],1,"","",100,5,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,"[4531,2987]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52690,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1097294,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1743,"Metadata/Monsters/Strongbox/Daemon/StrongboxIceSpikeDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/ShrineDaemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Strongbox/Daemon/StrongboxIceSpikeDaemon",[],1,"","",100,5,6,5,9,0,"[1025,752]",100,[],105,105,700,500,0,"[4253,4566,3073]","Metadata/Monsters/Strongbox/Daemon/StrongboxIceSpikeDaemon.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,30608,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1097638,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1744,"Metadata/Monsters/Strongbox/Daemon/StrongboxFlameVolatileDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/ShrineDaemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Strongbox/Daemon/StrongboxFlameVolatileDaemon",[],1,"","",100,5,6,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3074],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,53983,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1097832,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1745,"Metadata/Monsters/Strongbox/Daemon/StrongboxChaosProjectileDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/ShrineDaemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Strongbox/Daemon/StrongboxChaosDaemon",[],1,"","",100,5,6,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[1597],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,21477,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1098144,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1746,"Metadata/Monsters/Strongbox/Daemon/Ezomyte/StrongboxUnstableProjectile",27,8,3,6,6,"[""Metadata/Monsters/Daemon/ShrineDaemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Strongbox/Daemon/StrongboxUnstableProjectileDaemon",[],1,"","",100,5,6,5,9,0,"[1025,752]",100,[],105,105,700,500,0,"[4601,1715]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,56917,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1098508,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1747,"Metadata/Monsters/SummonRagingSpirit/RagingFireSpirit",817,23,3,5,14,"[""Metadata/Monsters/SummonRagingSpirit/RagingFireSpirit.act""]","[""Metadata/Monsters/SummonRagingSpirit/SummonedSanctumSpirit.ao""]","Metadata/Monsters/SummonRagingSpirit/RagingFireSpirit",[],1,"","",100,2,6,5,8,0,"[309,140,753,1025,73]",100,[],105,105,700,500,0,[3067],"Metadata/Monsters/SummonRagingSpirit/RagingFireSpirit.ais",[],"",31,"Raging Fire Spirit",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,9818,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1099132,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,3
1748,"Metadata/Monsters/SummonRagingSpirit/RagingTimeSpirit",818,23,3,5,14,"[""Metadata/Monsters/SummonRagingSpirit/RagingTimeSpirit.act""]","[""Metadata/Monsters/SummonRagingSpirit/SummonedSanctumSpiritTime.ao""]","Metadata/Monsters/SummonRagingSpirit/RagingTimeSpirit",[],1,"","",100,2,6,5,8,0,"[140,753,1025,73]",100,[],105,105,700,500,0,[3070],"Metadata/Monsters/SummonRagingSpirit/RagingTimeSpirit.ais",[],"",29,"Raging Time Spirit",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,27813,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1099748,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,3
1749,"Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersBloodExpedition",443,52,2,4,10,"[""Metadata/Monsters/VaalMonsters/Zealots/Dagger/VaalZealotDagger.act""]","[""Metadata/Monsters/VaalMonsters/Zealots/Dagger/Blood/VaalZealotDaggerBlood.ao""]","Metadata/Monsters/VaalMonsters/Zealots/Dagger/VaalZealotDaggerExpedition",[],1,"","",112,2,6,1,1,0,"[1021,224,71,48,713,31,29,714,118,756]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/VaalMonsters/Zealots/Dagger/VaalZealotDagger.ais","[5865,5865,5865,5865,13241]","stance5",0,"Blood Zealot",100,100,1245,[15387],[15388],"",7,7,"",0,[],[],[],"",1,6,135,0,0,135,45654,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1100482,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,100,0.05,0,1,0,"",40,5
1750,"Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersColdExpedition",445,52,2,4,10,"[""Metadata/Monsters/VaalMonsters/Zealots/Dagger/VaalZealotDagger.act""]","[""Metadata/Monsters/VaalMonsters/Zealots/Dagger/Cold/VaalZealotDaggerCold.ao""]","Metadata/Monsters/VaalMonsters/Zealots/Dagger/VaalZealotDaggerExpedition",[],1,"","",112,2,6,1,1,0,"[1021,716,224,71,48,713,31,29,118,756]",100,[],105,105,700,500,0,[735],"Metadata/Monsters/VaalMonsters/Zealots/Dagger/VaalZealotDagger.ais","[5865,5865,5865,5865,13241]","stance5",0,"Gelid Zealot",100,100,1245,[15387],[15388],"",7,7,"",0,[],[],[],"",1,6,135,0,0,135,64890,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1100938,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,100,0.05,0,1,0,"",40,5
1751,"Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickBloodExpedition",449,44,2,4,13,"[""Metadata/Monsters/VaalMonsters/Zealots/Knifestick/VaalZealotKnifestick.act""]","[""Metadata/Monsters/VaalMonsters/Zealots/Knifestick/Blood/VaalZealotKnifestickBlood.ao""]","Metadata/Monsters/VaalMonsters/Zealots/Knifestick/VaalZealotKnifestickExpedition",[],1,"","",112,2,6,1,1,0,"[1021,724,224,755,71,48,713,31,29,714,118]",115,[],105,105,700,500,0,"[735,2765]","Metadata/Monsters/VaalMonsters/Zealots/Knifestick/VaalZealotKnifestick.ais","[5865,5865,5865,5865,13241]","stance5",0,"Blood Zealot",115,115,1425,[15385],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,14249,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1101582,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,108,0.05,0,1,0,"",40,5
1752,"Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickColdExpedition",451,44,2,4,13,"[""Metadata/Monsters/VaalMonsters/Zealots/Knifestick/VaalZealotKnifestick.act""]","[""Metadata/Monsters/VaalMonsters/Zealots/Knifestick/Cold/VaalZealotKnifestickCold.ao""]","Metadata/Monsters/VaalMonsters/Zealots/Knifestick/VaalZealotKnifestickExpedition",[],1,"","",112,2,6,1,1,0,"[1021,724,716,224,755,71,48,713,31,29,118]",115,[],105,105,700,500,0,"[735,5581]","Metadata/Monsters/VaalMonsters/Zealots/Knifestick/VaalZealotKnifestick.ais","[5865,5865,5865,5865,13241]","stance5",0,"Gelid Zealot",115,115,1425,[15385],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,885,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1102060,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,108,0.05,0,1,0,"",40,5
1753,"Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearBloodExpedition",454,52,2,4,20,"[""Metadata/Monsters/VaalMonsters/Zealots/Spear/VaalZealotSpear.act""]","[""Metadata/Monsters/VaalMonsters/Zealots/Spear/Blood/VaalZealotSpearBlood.ao""]","Metadata/Monsters/VaalMonsters/Zealots/Spear/VaalZealotSpearExpedition",[],1,"","",112,2,6,3,1,0,"[723,724,34,224,71,48,713,29,714,118,1023,756]",115,[],105,105,700,500,0,"[1692,1776,735]","Metadata/Monsters/VaalMonsters/Zealots/Spear/VaalZealotSpear.ais","[5865,5865,5865,5865,13241]","stance5",0,"Blood Zealot",115,115,1245,[15383],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,12923,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1102706,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,108,0.05,0,1,0,"",40,5
1754,"Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearColdExpedition",456,52,2,4,20,"[""Metadata/Monsters/VaalMonsters/Zealots/Spear/VaalZealotSpear.act""]","[""Metadata/Monsters/VaalMonsters/Zealots/Spear/Cold/VaalZealotSpearCold.ao""]","Metadata/Monsters/VaalMonsters/Zealots/Spear/VaalZealotSpearExpedition",[],1,"","",112,2,6,3,1,0,"[723,724,34,716,224,71,48,713,29,118,1023,756]",115,[],105,105,700,500,0,"[5577,5580,748]","Metadata/Monsters/VaalMonsters/Zealots/Spear/VaalZealotSpear.ais","[5865,5865,5865,5865,13241]","stance5",0,"Gelid Zealot",115,115,1245,[15383],[],"",77,"","",0,[],[],[],"",1,6,135,0,0,135,39495,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1103206,0,-5,5,"","",7,"",0,-5,5,1,"","",1,1,"",[],52,4,108,0.05,0,1,0,"",40,5
1755,"Metadata/Monsters/LeagueRitual/RitualWispDaemon",819,16,3,6,6,"[""Metadata/Monsters/Daemon/RitualWisp.act""]","[""Metadata/Monsters/Daemon/RitualWisp.ao""]","Metadata/Monsters/LeagueRitual/RitualWispDaemon",[],1,"","",100,1,6,5,9,0,"[765,769,742,781,1025,752]",100,[],105,105,700,500,0,[4952],"Metadata/Monsters/Daemon/RitualWisp.ais",[],"",3,"Ritual Wisp",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,59168,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,1103710,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1756,"Metadata/Monsters/RogueExiles/Str/ExileMarauder1",820,37,3,4,12,"[""Metadata/Characters/Str/StrFour.act""]","[""Metadata/Characters/Str/StrFour.ao""]","Metadata/Monsters/RogueExiles/Str/ExileMarauder1",[],0,"","",100,2,6,8,3,0,"[1028,71,48,754,30,31,118]",250,[],135,135,700,500,0,"[862,5874]","Metadata/Monsters/RogueExiles/Str/ExileMarauder1.ais",[],"",0,"[DNT] Todo",175,125,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,47639,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,1104102,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",0,156,0.05,0,1,0,"",30,5
1757,"Metadata/Monsters/RogueExiles/Str/ExileWarrior1",821,37,3,4,12,"[""Metadata/Characters/Str/StrFour.act""]","[""Metadata/Characters/Str/StrFourB.ao""]","Metadata/Monsters/RogueExiles/Str/ExileWarrior1",[],100,"","",100,2,6,8,5,0,"[1028,71,48,754,30,31,118]",250,[],135,135,700,500,0,"[866,882,879,5733,880,5874]","Metadata/Monsters/RogueExiles/Str/ExileWarrior1.ais",[],"",0,"Taua, the Ruthless",200,125,1005,[],[],"",17,"","",0,[],[],[],"",1,6,135,0,0,135,15248,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,1104570,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",0,156,0.05,0,1,0,"",30,5
1758,"Metadata/Monsters/RogueExiles/Str/ExileWarrior2",822,33,3,4,12,"[""Metadata/Characters/Str/StrFour.act""]","[""Metadata/Characters/Str/StrFourB.ao""]","Metadata/Monsters/RogueExiles/Str/ExileWarrior2",[6304],100,"","",100,2,6,8,5,0,"[1028,71,48,754,30,31,118]",250,[],135,135,700,500,0,"[864,5913,5914,5915,5918,881,5874]","Metadata/Monsters/RogueExiles/Str/ExileWarrior2.ais",[],"",0,"Raok, the Bloodthirsty",175,125,1005,[],[],"",12,26,"",0,[],[],[],"",1,6,135,0,0,135,33393,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,1105078,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",0,156,0.05,0,1,0,"",30,5
