"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted"
4571,"AscendancyMarauder1Notable1_","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,34881,"[DNT] Marauder1Notable1",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4572,"AscendancyMarauder1Notable2","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,8532,"[DNT] Marauder1Notable2",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4573,"AscendancyMarauder1Notable3","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,31553,"[DNT] Marauder1Notable3",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4574,"AscendancyMarauder1Notable4_","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,12389,"[DNT] Marauder1Notable4",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4575,"AscendancyMarauder1Notable5_","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,14199,"[DNT] Marauder1Notable5",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4576,"AscendancyMarauder1Notable6","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,42816,"[DNT] Marauder1Notable6",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4577,"AscendancyMarauder1Notable7","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,62672,"[DNT] Marauder1Notable7",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4578,"AscendancyMarauder1Notable8___","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,13434,"[DNT] Marauder1Notable8",[],"",1,"","","","",0,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4579,"AscendancyMarauder2Small1","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,14143,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4580,"AscendancyMarauder2Small2_","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,36598,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4581,"AscendancyMarauder2Small3","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,6799,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4582,"AscendancyMarauder2Small4","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,40358,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4583,"AscendancyMarauder2Small5","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,12261,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4584,"AscendancyMarauder2Small6","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,43012,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4585,"AscendancyMarauder2Small7","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,21651,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4586,"AscendancyMarauder2Small8","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,25495,"",[],"","","","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4587,"AscendancyMarauder2Notable1","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,40246,"[DNT] Marauder2Notable1",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4588,"AscendancyMarauder2Notable2","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,28539,"[DNT] Marauder2Notable2",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4589,"AscendancyMarauder2Notable3","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,31425,"[DNT] Marauder2Notable3",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4590,"AscendancyMarauder2Notable4","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,21343,"[DNT] Marauder2Notable4",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4591,"AscendancyMarauder2Notable5","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,4615,"[DNT] Marauder2Notable5",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4592,"AscendancyMarauder2Notable6","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,65098,"[DNT] Marauder2Notable6",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4593,"AscendancyMarauder2Notable7","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,44561,"[DNT] Marauder2Notable7",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4594,"AscendancyMarauder2Notable8","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,6207,"[DNT] Marauder2Notable8",[],"",1,"","","","",1,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4595,"AscendancyMarauder3Small1","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,21773,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4596,"AscendancyMarauder3Small2","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,12411,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4597,"AscendancyMarauder3Small3","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,30817,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4598,"AscendancyMarauder3Small4","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,47642,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4599,"AscendancyMarauder3Small5","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,38626,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4600,"AscendancyMarauder3Small6","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,11674,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4601,"AscendancyMarauder3Small7","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,52088,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4602,"AscendancyMarauder3Small8","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,61057,"",[],"","","","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4603,"AscendancyMarauder3Notable1","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,31558,"[DNT] Marauder3Notable1",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4604,"AscendancyMarauder3Notable2","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,18654,"[DNT] Marauder3Notable2",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4605,"AscendancyMarauder3Notable3","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,47952,"[DNT] Marauder3Notable3",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4606,"AscendancyMarauder3Notable4","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,63748,"[DNT] Marauder3Notable4",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4607,"AscendancyMarauder3Notable5","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,12826,"[DNT] Marauder3Notable5",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4608,"AscendancyMarauder3Notable6","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,18068,"[DNT] Marauder3Notable6",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4609,"AscendancyMarauder3Notable7","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,23860,"[DNT] Marauder3Notable7",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4610,"AscendancyMarauder3Notable8","Art/2DArt/SkillIcons/passives/plusstrength.dds",[],0,0,0,0,23647,"[DNT] Marauder3Notable8",[],"",1,"","","","",2,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4611,"AscendancyWitch1Small1","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[118],3,0,0,0,19482,"Life",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4612,"AscendancyWitch1Small2","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[118],3,0,0,0,46016,"Life",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4613,"AscendancyWitch1Small3","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[118],3,0,0,0,8854,"Life",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4614,"AscendancyWitch1Small4","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[118],3,0,0,0,7793,"Life",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4615,"AscendancyWitch1Small5","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[25],12,0,0,0,64379,"Spell Damage",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4616,"AscendancyWitch1Small6","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[25],12,0,0,0,63894,"Spell Damage",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4617,"AscendancyWitch1Small7","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[122],4,0,0,0,23880,"Mana",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4618,"AscendancyWitch1Small8","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[122],4,0,0,0,63484,"Mana",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4619,"AscendancyWitch1Small9","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[541],12,0,0,0,24135,"Critical Chance",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4620,"AscendancyWitch1Small10","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[153],12,0,0,0,39470,"Minion Life",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4621,"AscendancyWitch1Small11","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistNode.dds",[122],4,0,0,0,770,"Mana",[],"","","","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4622,"AscendancyWitch1Notable1","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistConvertLifeToMana.dds","[20253,1029]",6,25,0,0,36564,"Beidat's Gaze",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4623,"AscendancyWitch1Notable2","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistConvertLifeToEnergyShield.dds","[20254,1029]",8,25,0,0,24039,"Beidat's Hand",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4624,"AscendancyWitch1Notable3","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistConvertLifeToSpirit.dds","[20255,1029]",25,25,0,0,46644,"Beidat's Will",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4625,"AscendancyWitch1Notable4","Art/2DArt/SkillIcons/passives/Infernalist/MoltenFury.dds","[20922,14884,14883]",20,20,20,0,18348,"Altered Flesh",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4626,"AscendancyWitch1Notable5","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistTransformIntoDemon1.dds",[],0,0,0,0,25239,"Demonic Possession",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",448,0
4627,"AscendancyWitch1Notable6","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistTransformIntoDemon2.dds",[20113],10,0,0,0,61267,"Mastered Darkness",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4628,"AscendancyWitch1Notable7","Art/2DArt/SkillIcons/passives/Infernalist/Fireblood.dds","[19419,19427,20551,19429]",1,600,100,100,13174,"Pyromantic Pact",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4629,"AscendancyWitch1Notable8","Art/2DArt/SkillIcons/passives/Infernalist/FuryManifest.dds",[20920],1,0,0,0,18158,"Bringer of Flame",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4630,"AscendancyWitch1Notable9","Art/2DArt/SkillIcons/passives/Infernalist/ScorchTheEarth.dds","[19179,19180]",30,15,0,0,34419,"Grinning Immolation",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4631,"AscendancyWitch1Notable10","Art/2DArt/SkillIcons/passives/Infernalist/InfernalFamiliar.dds","[13632,20055]",1,20,0,0,17754,"Loyal Hellhound",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",443,0
4632,"AscendancyWitch1Notable11_","Art/2DArt/SkillIcons/passives/Infernalist/InfernalistInfernalHeat.dds",[20919],20,0,0,0,10694,"Seething Body",[],"",1,"","","","",12,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4633,"AscendancyWitch2Small1","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[543],12,0,0,0,30117,"Spell Critical Chance",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4634,"AscendancyWitch2Small2","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[543],12,0,0,0,48551,"Spell Critical Chance",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4635,"AscendancyWitch2Small3","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[118],3,0,0,0,7656,"Life",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4636,"AscendancyWitch2Small4_","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[20914],15,0,0,0,62388,"Bleed on Critical Chance",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4637,"AscendancyWitch2Small5","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[1348],6,0,0,0,30071,"Curse Effect",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4638,"AscendancyWitch2Small6","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[19295],12,0,0,0,59342,"Life Leech",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4639,"AscendancyWitch2Small7","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[118],3,0,0,0,3165,"Life",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4640,"AscendancyWitch2Small8","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageNode.dds",[118],3,0,0,0,50192,"Life",[],"","","","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4641,"AscendancyWitch2Notable1","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageCritDamagePerLife.dds",[19409],40,0,0,0,52703,"Gore Spike",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4642,"AscendancyWitch2Notable2_","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageHigherSpellBaseCritStrike.dds",[19384],1500,0,0,0,26383,"Sunder the Flesh",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4643,"AscendancyWitch2Notable3","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageLeaveBloodOrbs.dds","[19402,19403]",1,1,0,0,8415,"Sanguimancy",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","",434,0
4644,"AscendancyWitch2Notable4","Art/2DArt/SkillIcons/passives/Bloodmage/BloodPhysicalDamageExtraGore.dds","[18130,20915]",10,1,0,0,26282,"Blood Barbs",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4645,"AscendancyWitch2Notable5","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageCurseInfiniteDuration.dds",[671],1,0,0,0,27667,"Open Sores",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4646,"AscendancyWitch2Notable6","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageDamageLeechedLife.dds",[19406],1000,0,0,0,23416,"Vitality Siphon",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4647,"AscendancyWitch2Notable7","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageLifeLoss.dds",[19355],25,0,0,0,56162,"Grasping Wounds",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4648,"AscendancyWitch2Notable8","Art/2DArt/SkillIcons/passives/Bloodmage/BloodMageGainLifeEnergyShield.dds",[19385],100,0,0,0,31223,"Crimson Power",[],"",1,"","","","",13,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4649,"AscendancyWitch3Small1","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,8611,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4650,"AscendancyWitch3Small2","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,62797,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4651,"AscendancyWitch3Small3","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,20772,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4652,"AscendancyWitch3Small4","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,51142,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4653,"AscendancyWitch3Small5","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,36696,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4654,"AscendancyWitch3Small6_","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,33141,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4655,"AscendancyWitch3Small7","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,39241,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4656,"AscendancyWitch3Small8","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,2995,"",[],"","","","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4657,"AscendancyWitch3Notable1","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,17788,"[DNT] Witch3Notable1",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4658,"AscendancyWitch3Notable2","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,23352,"[DNT] Witch3Notable2",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4659,"AscendancyWitch3Notable3","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,26085,"[DNT] Witch3Notable3",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4660,"AscendancyWitch3Notable4","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,2877,"[DNT] Witch3Notable4",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4661,"AscendancyWitch3Notable5","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,33570,"[DNT] Witch3Notable5",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4662,"AscendancyWitch3Notable6","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,28431,"[DNT] Witch3Notable6",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4663,"AscendancyWitch3Notable7","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,2516,"[DNT] Witch3Notable7",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4664,"AscendancyWitch3Notable8","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[],0,0,0,0,58932,"[DNT] Witch3Notable8",[],"",1,"","","","",14,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4665,"AscendancySorceress1Small1","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[122],4,0,0,0,64789,"Mana",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4666,"AscendancySorceress1Small2","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[122],4,0,0,0,7246,"Mana",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
4667,"AscendancySorceress1Small3","Art/2DArt/SkillIcons/passives/Stormweaver/StormweaverNode.dds",[543],12,0,0,0,65413,"Spell Critical Chance",[],"","","","","","",15,"",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
