"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52"
6649,7833,3573722123,"Art/2DItems/Hideout/ShipwreckFishingSupplies.dds",20,[],0,[]
6650,7834,279324330,"Art/2DItems/Hideout/ShipwreckFishingStorage.dds",20,[],0,[]
6651,7835,3646493357,"Art/2DItems/Hideout/ShipwreckHammock.dds",20,[],0,[]
6652,7836,955914068,"Art/2DItems/Hideout/ShipwreckMarineFrames.dds",20,[],0,[]
6653,7837,2429860138,"Art/2DItems/Hideout/ShipwreckMutineerCages.dds",20,[],0,[]
6654,7838,2440215747,"Art/2DItems/Hideout/ShipwreckMutineersTree.dds",20,[],0,[]
6655,7839,872296190,"Art/2DItems/Hideout/ShipwreckBarrels.dds",20,[],0,[]
6656,7840,3434916654,"Art/2DItems/Hideout/ShipwreckCrateCluster.dds",20,[],0,[]
6657,7841,3723841918,"Art/2DItems/Hideout/ShipwreckCrates.dds",20,[],0,[]
6658,7842,4010199968,"Art/2DItems/Hideout/ShipwreckLanterns.dds",20,[],0,[]
6659,7843,3770824213,"Art/2DItems/Hideout/ShipwreckSeat.dds",20,[],0,[]
6660,7844,3810956003,"Art/2DItems/Hideout/ShipwreckStorageCluster.dds",20,[],0,[]
6661,7845,2806835304,"Art/2DItems/Hideout/ShipwreckTable.dds",20,[],0,[]
6662,7847,1229913724,"Art/2DItems/Hideout/BloodPots.dds",20,[],0,[]
6663,7848,3536417725,"Art/2DItems/Hideout/SacrificeAltar.dds",20,[],0,[]
6664,7849,202189302,"Art/2DItems/Hideout/SacrificeBasin.dds",20,[],0,[]
6665,7850,1655216808,"Art/2DItems/Hideout/SacrificeBed.dds",20,[],0,[]
6666,7851,2347581179,"Art/2DItems/Hideout/SacrificeBench.dds",20,[],0,[]
6667,7852,1700123462,"Art/2DItems/Hideout/SacrificedBody.dds",20,[],0,[]
6668,7853,332739882,"Art/2DItems/Hideout/SacrificePileLarge.dds",20,[],0,[]
6669,7854,300975950,"Art/2DItems/Hideout/SacrificePileSmall.dds",20,[],0,[]
6670,7855,4267238039,"Art/2DItems/Hideout/SacrificePillar.dds",20,[],0,[]
6671,7856,3685505791,"Art/2DItems/Hideout/SacrificeTable.dds",20,[],0,[]
6672,7857,941842107,"Art/2DItems/Hideout/SacrificeThrone.dds",20,[],0,[]
6673,7859,2617162198,"Art/2DItems/Hideout/OvergrownVaalArtifactLarge.dds",20,[],0,[]
6674,7860,1413275759,"Art/2DItems/Hideout/OvergrownVaalArtifactMid.dds",20,[],0,[]
6675,7861,1002241594,"Art/2DItems/Hideout/OvergrownVaalArtifactSmall.dds",20,[],0,[]
6676,7862,1265001785,"Art/2DItems/Hideout/OvergrownVaalArtifactTrim.dds",20,[],0,[]
6677,7863,507625393,"Art/2DItems/Hideout/OvergrownVaalArtifactTrimCorner.dds",20,[],0,[]
6678,7864,3234524067,"Art/2DItems/Hideout/RootBoundStatue.dds",20,[],0,[]
6679,7865,3122343416,"Art/2DItems/Hideout/RootBoundStatueSmall.dds",20,[],0,[]
6680,7866,616002016,"Art/2DItems/Hideout/VaalBonePile.dds",20,[],0,[]
6681,7867,698231741,"Art/2DItems/Hideout/VaalCratesLarge.dds",20,[],0,[]
6682,7868,546024165,"Art/2DItems/Hideout/VaalCratesSmall.dds",20,[],0,[]
6683,7869,2282124000,"Art/2DItems/Hideout/WebbedVaalCrates.dds",20,[],0,[]
6684,7870,2420583666,"Art/2DItems/Hideout/JunglePlantCluster.dds",20,[],0,[]
6685,7876,4201056651,"Art/2DItems/Hideout/VaalBrazier.dds",20,[],0,[]
6686,7913,551638625,"Art/2DItems/Hideout/TitanApexAloevera.dds",20,[],0,[]
6687,7914,3634570565,"Art/2DItems/Hideout/TitanApexCactusLarge.dds",20,[],0,[]
6688,7915,3656595490,"Art/2DItems/Hideout/TitanApexCactusSmall.dds",20,[],0,[]
6689,7916,3215264076,"Art/2DItems/Hideout/TitanApexAltar.dds",20,[],0,[]
6690,7917,2314949342,"Art/2DItems/Hideout/TitanApexGate.dds",20,[],0,[]
6691,7918,2423074060,"Art/2DItems/Hideout/TitanApexWall.dds",20,[],0,[]
6692,7919,2570740515,"Art/2DItems/Hideout/TitanApexOasis.dds",20,[],0,[]
6693,7920,3767877971,"Art/2DItems/Hideout/TitanApexTurret.dds",20,[],0,[]
6694,7921,1564433234,"Art/2DItems/Hideout/TitanApexTree.dds",20,[],0,[]
6695,7405,663834358,"Art/2DItems/Effects/MysteryChest/ClassicMysteryBox.dds",19,[],0,[]
6696,7406,3619707255,"Art/2DItems/Effects/MysteryChest/DarknessMysteryBox.dds",19,[],0,[]
6697,7407,4148873379,"Art/2DItems/Effects/MysteryChest/DarknessMysteryBox.dds",19,[],0,[]
6698,7408,630207349,"Art/2DItems/Effects/MysteryChest/ArcticMysteryBox.dds",19,[],0,[]
6699,7409,1341627728,"Art/2DItems/Effects/MysteryChest/ArcticMysteryBox.dds",19,[],0,[]
6700,7410,3636555302,"Art/2DItems/Effects/MysteryChest/CarnageMysteryBox.dds",19,[],0,[]
6701,7411,1902488564,"Art/2DItems/Effects/MysteryChest/CarnageMysteryBox.dds",19,[],0,[]
6702,7412,1151503023,"Art/2DItems/Effects/MysteryChest/EmberMysteryBox.dds",19,[],0,[]
6703,7413,920164777,"Art/2DItems/Effects/MysteryChest/EmberMysteryBox.dds",19,[],0,[]
6704,7414,1498615455,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[]
6705,7415,506648229,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[]
6706,7416,1649920681,"Art/2DItems/Effects/MysteryChest/RadiantMysteryBox.dds",19,[],0,[]
6707,7417,2114676824,"Art/2DItems/Effects/MysteryChest/RadiantMysteryBox.dds",19,[],0,[]
6708,7418,131394547,"Art/2DItems/Effects/MysteryChest/SolarisMysteryBox.dds",19,[],0,[]
6709,7419,1941185619,"Art/2DItems/Effects/MysteryChest/SolarisMysteryBox.dds",19,[],0,[]
6710,7420,2702312435,"Art/2DItems/Effects/MysteryChest/StormCallerMysteryBox.dds",19,[],0,[]
6711,7421,1186804061,"Art/2DItems/Effects/MysteryChest/StormCallerMysteryBox.dds",19,[],0,[]
6712,7422,2409753204,"Art/2DItems/Effects/MysteryChest/StPattyMysteryBox.dds",19,[],0,[]
6713,7423,1338765294,"Art/2DItems/Effects/MysteryChest/StPattyMysteryBox.dds",19,[],0,[]
6714,7424,3411288446,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[]
6715,7425,4235517376,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[]
6716,7426,2513805284,"Art/2DItems/Effects/MysteryChest/LightChaosMysteryBox.dds",19,[],0,[]
6717,7427,2414922920,"Art/2DItems/Effects/MysteryChest/FireIceMysteryBox.dds",19,[],0,[]
6718,7428,2651943162,"Art/2DItems/Effects/MysteryChest/FireIceMysteryBox.dds",19,[],0,[]
6719,7429,402991909,"Art/2DItems/Effects/MysteryChest/FireIceMysteryBox.dds",19,[],0,[]
6720,7430,172246631,"Art/2DItems/Effects/MysteryChest/SinInnocenceMysteryBox.dds",19,[],0,[]
6721,7431,1778802228,"Art/2DItems/Effects/MysteryChest/SinInnocenceMysteryBox.dds",19,[],0,[]
6722,7432,213090040,"Art/2DItems/Effects/MysteryChest/SinInnocenceMysteryBox.dds",19,[],0,[]
6723,7433,2710945462,"Art/2DItems/Effects/MysteryChest/ApocalypseMysteryBox.dds",19,[],0,[]
6724,7434,2289331623,"Art/2DItems/Effects/MysteryChest/ApocalypseMysteryBox.dds",19,[],0,[]
6725,7435,4011434650,"Art/2DItems/Effects/MysteryChest/ApocalypseMysteryBox.dds",19,[],0,[]
6726,7436,3882533798,"Art/2DItems/Effects/MysteryChest/OriathMysteryBox.dds",19,[],0,[]
6727,7437,833413947,"Art/2DItems/Effects/MysteryChest/OriathMysteryBox.dds",19,[],0,[]
6728,7438,2075238047,"Art/2DItems/Effects/MysteryChest/OriathMysteryBox.dds",19,[],0,[]
6729,7439,868813651,"Art/2DItems/Effects/MysteryChest/FairgravesMysteryBox.dds",19,[],0,[]
6730,7440,515753618,"Art/2DItems/Effects/MysteryChest/FairgravesMysteryBox.dds",19,[],0,[]
6731,7441,1241987736,"Art/2DItems/Effects/MysteryChest/FairgravesMysteryBox.dds",19,[],0,[]
6732,7442,2270554628,"Art/2DItems/Effects/MysteryChest/DarkwoodMysteryBox.dds",19,[],0,[]
6733,7443,3686201324,"Art/2DItems/Effects/MysteryChest/DarkwoodMysteryBox.dds",19,[],0,[]
6734,7444,4199271960,"Art/2DItems/Effects/MysteryChest/DarkwoodMysteryBox.dds",19,[],0,[]
6735,7445,627056625,"Art/2DItems/Effects/MysteryChest/FrontierMysteryBox.dds",19,[],0,[]
6736,7446,598986670,"Art/2DItems/Effects/MysteryChest/FrontierMysteryBox.dds",19,[],0,[]
6737,7447,3729748643,"Art/2DItems/Effects/MysteryChest/FrontierMysteryBox.dds",19,[],0,[]
6738,7448,1820002584,"Art/2DItems/Effects/MysteryChest/CarnevalMysteryBox.dds",19,[],0,[]
6739,7449,3190202725,"Art/2DItems/Effects/MysteryChest/CarnevalMysteryBox.dds",19,[],0,[]
6740,7450,2943956442,"Art/2DItems/Effects/MysteryChest/CarnevalMysteryBox.dds",19,[],0,[]
6741,7451,1050811381,"Art/2DItems/Effects/MysteryChest/AltDeicideMysteryBox.dds",19,[],0,[]
6742,7452,262800518,"Art/2DItems/Effects/MysteryChest/AltDeicideMysteryBox.dds",19,[],0,[]
6743,7453,2089397099,"Art/2DItems/Effects/MysteryChest/ChiyouMysteryBox.dds",19,[],0,[]
6744,7454,3959605260,"Art/2DItems/Effects/MysteryChest/GoddessMysteryBox.dds",19,[],0,[]
6745,7455,2068389431,"Art/2DItems/Effects/MysteryChest/JingweiMysteryBox.dds",19,[],0,[]
6746,7456,1312475141,"Art/2DItems/Effects/MysteryChest/GodOfThunderMysteryBox.dds",19,[],0,[]
6747,7457,1365267025,"Art/2DItems/Effects/MysteryChest/LunarMysteryBox.dds",19,[],0,[]
6748,7458,54581317,"Art/2DItems/Effects/MysteryChest/WaterGoblinMysteryBox.dds",19,[],0,[]
6749,7459,2490016002,"Art/2DItems/Effects/MysteryChest/RecycleBox.dds",19,[],0,[]
6750,7460,3873067631,"Art/2DItems/Effects/MysteryChest/PolarisBox_itemart.dds",19,[],0,[]
6751,7461,533064054,"Art/2DItems/Effects/MysteryChest/PolarisBox_itemart.dds",19,[],0,[]
6752,7462,3752316741,"Art/2DItems/Effects/MysteryChest/PolarisBox_itemart.dds",19,[],0,[]
6753,7463,473747409,"Art/2DItems/Effects/MysteryChest/ThaumaturgyBox_itemart.dds",19,[],0,[]
6754,7464,2270345913,"Art/2DItems/Effects/MysteryChest/ThaumaturgyBox_itemart.dds",19,[],0,[]
6755,7465,3632465183,"Art/2DItems/Effects/MysteryChest/ThaumaturgyBox_itemart.dds",19,[],0,[]
6756,7466,249715014,"Art/2DItems/Effects/MysteryChest/AngelsandDemonsMysteryBox.dds",19,[],0,[]
6757,7467,136552311,"Art/2DItems/Effects/MysteryChest/AngelsandDemonsMysteryBox.dds",19,[],0,[]
6758,7468,3421666040,"Art/2DItems/Effects/MysteryChest/AngelsandDemonsMysteryBox.dds",19,[],0,[]
6759,7469,1092064198,"Art/2DItems/Effects/MysteryChest/TwilightMysteryBox.dds",19,[],0,[]
6760,7470,100012597,"Art/2DItems/Effects/MysteryChest/TwilightMysteryBox.dds",19,[],0,[]
6761,7471,3598748741,"Art/2DItems/Effects/MysteryChest/TwilightMysteryBox.dds",19,[],0,[]
6762,7472,1031851167,"Art/2DItems/Effects/MysteryChest/WarlordBox_itemart.dds",19,[],0,[]
6763,7473,1063087767,"Art/2DItems/Effects/MysteryChest/WarlordBox_itemart.dds",19,[],0,[]
6764,7474,3252336445,"Art/2DItems/Effects/MysteryChest/WarlordBox_itemart.dds",19,[],0,[]
6765,7475,4207964855,"Art/2DItems/Effects/MysteryChest/ApollyonMysteryBox.dds",19,[],0,[]
6766,7476,3954345462,"Art/2DItems/Effects/MysteryChest/ApollyonMysteryBox.dds",19,[],0,[]
6767,7477,279168469,"Art/2DItems/Effects/MysteryChest/ApollyonMysteryBox.dds",19,[],0,[]
6768,7478,1812946550,"Art/2DItems/Effects/MysteryChest/MidnightPactMysteryBox.dds",19,[],0,[]
6769,7479,4139187781,"Art/2DItems/Effects/MysteryChest/MidnightPactMysteryBox.dds",19,[],0,[]
6770,7480,638759200,"Art/2DItems/Effects/MysteryChest/MidnightPactMysteryBox.dds",19,[],0,[]
6771,7481,3481533604,"Art/2DItems/Effects/MysteryChest/AtlantisMysteryBox.dds",19,[],0,[]
6772,7482,2361325081,"Art/2DItems/Effects/MysteryChest/AtlantisMysteryBox.dds",19,[],0,[]
6773,7483,2619977281,"Art/2DItems/Effects/MysteryChest/AtlantisMysteryBox.dds",19,[],0,[]
6774,7484,178757419,"Art/2DItems/Effects/MysteryChest/HarmonyMysteryBox.dds",19,[],0,[]
6775,7485,2172737364,"Art/2DItems/Effects/MysteryChest/HarmonyMysteryBox.dds",19,[],0,[]
6776,7486,1221744612,"Art/2DItems/Effects/MysteryChest/HarmonyMysteryBox.dds",19,[],0,[]
6777,7487,2749812840,"Art/2DItems/Effects/MysteryChest/SentinelMysteryBox.dds",19,[],0,[]
6778,7488,4108525723,"Art/2DItems/Effects/MysteryChest/SentinelMysteryBox.dds",19,[],0,[]
6779,7489,2933390287,"Art/2DItems/Effects/MysteryChest/LakeOfKalandraMysteryBox.dds",19,[],0,[]
6780,7490,3186787018,"Art/2DItems/Effects/MysteryChest/LakeOfKalandraMysteryBox.dds",19,[],0,[]
6781,7491,3955990603,"Art/2DItems/Effects/MysteryChest/SanctumMysteryBox.dds",19,[],0,[]
6782,7492,2788685147,"Art/2DItems/Effects/MysteryChest/SanctumMysteryBox.dds",19,[],0,[]
6783,7493,557837472,"Art/2DItems/Effects/MysteryChest/CrucibleMysteryBox.dds",19,[],0,[]
6784,7494,916088665,"Art/2DItems/Effects/MysteryChest/CrucibleMysteryBox.dds",19,[],0,[]
6785,7495,4290113031,"Art/2DItems/Effects/MysteryChest/AncestorsMysteryBox.dds",19,[],0,[]
6786,7496,3002930552,"Art/2DItems/Effects/MysteryChest/AncestorsMysteryBox.dds",19,[],0,[]
6787,7497,2928252645,"Art/2DItems/Effects/MysteryChest/AfflictionMysteryBox.dds",19,[],0,[]
6788,7498,3903634813,"Art/2DItems/Effects/MysteryChest/AfflictionMysteryBox.dds",19,[],0,[]
6789,7499,1515843783,"Art/2DItems/Effects/MysteryChest/NecropolisMysteryBox.dds",19,[],0,[]
6790,7500,2426778375,"Art/2DItems/Effects/MysteryChest/NecropolisMysteryBox.dds",19,[],0,[]
6791,7501,661535060,"Art/2DItems/Effects/MysteryChest/SettlersMysteryBox.dds",19,[],0,[]
6792,7502,1942445168,"Art/2DItems/Effects/MysteryChest/SettlersMysteryBox.dds",19,[],0,[]
6793,7509,296760919,"Art/2DItems/Effects/MysteryChest/FreyaPouchBox.dds",19,[],0,[]
6794,7510,180001054,"Art/2DItems/Effects/MysteryChest/FreyaChestBox.dds",19,[],0,[]
6795,7511,183740862,"Art/2DItems/Effects/MysteryChest/HasinaSachet.dds",19,[],0,[]
6796,7512,3017249647,"Art/2DItems/Effects/MysteryChest/SkadiFoodBowl.dds",19,[],0,[]
6797,7513,4274158456,"Art/2DItems/Effects/MysteryChest/BladeSoulBox.dds",19,[],0,[]
6798,7514,72631151,"Art/2DItems/Effects/Consumerables/ArcticAuroraSingleX10.dds",19,[],0,[]
6799,7515,2809670830,"Art/2DItems/Effects/Consumerables/FireworksClassicX20.dds",19,[],0,[]
6800,7516,1555365018,"Art/2DItems/Effects/Consumerables/FireworksDarkSoulercoasterX15.dds",19,[],0,[]
6801,7517,2379819979,"Art/2DItems/Effects/Consumerables/GarenaPassiveRefundX10.dds",19,[],0,[]
6802,7518,2931046908,"Art/2DItems/Effects/Consumerables/GarenaPassiveRefundX50.dds",19,[],0,[]
6803,7519,3457330806,"Art/2DItems/Effects/Consumerables/SkinTransferX5.dds",19,[],0,[]
6804,7520,434814007,"Art/2DItems/Effects/Consumerables/SkinTransferX5.dds",19,[],0,[]
6805,7521,1776724196,"Art/2DItems/Effects/Consumerables/SkinTransferX10.dds",19,[],0,[]
6806,7522,1401967467,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[]
6807,7523,3994349545,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[]
6808,7524,96363970,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[]
6809,7525,2610974470,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[]
6810,7526,1225785022,"Art/2DItems/Effects/RegularStashTab.dds",19,[],0,[]
6811,7527,4036489161,"Art/2DItems/Effects/Cursors/MarakethCursor.dds",23,[18],0,[23]
6812,7528,723719497,"Art/2DItems/Effects/Cursors/VaalCursor.dds",23,[18],0,[23]
6813,7529,1508363013,"Art/2DItems/Effects/Cursors/EternalsCursor.dds",23,[18],0,[23]
6814,7530,1274523833,"Art/2DItems/Effects/Cursors/KaruiCursor.dds",23,[18],0,[23]
6815,7531,3314704124,"Art/2DItems/Effects/Cursors/EzomyteCursor.dds",23,[18],0,[23]
6816,7532,3383513520,"Art/2DItems/Effects/Belts/HighTemplarsCoinPurse.dds",29,[23],0,[33]
6817,7533,4167524651,"Art/2DItems/Effects/Belts/CadirosCoinPurse.dds",29,[23],0,[33]
6818,7534,2696035952,"Art/2DItems/Effects/Belts/SinsCoinPurse.dds",29,[23],0,[33]
6819,7535,2581404539,"Art/2DItems/Effects/Belts/NavalisCoinPurse.dds",29,[23],0,[33]
6820,7536,1696648494,"Art/2DItems/Effects/Weapon/SaqawalsFateRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6821,7537,1419162753,"Art/2DItems/Effects/Weapon/PurifierSwordstormRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6822,7538,2422610491,"Art/2DItems/Effects/Weapon/KaomsDesireRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6823,7539,3761868012,"Art/2DItems/Effects/Weapon/MalachaisDemiseRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6824,7540,4104240000,"Art/2DItems/Hideout/HideoutPlaceholder.dds",30,[24],0,[34]
6825,7541,1491206359,"Art/2DItems/Effects/Character/LuminaryChargeEffect.dds",30,[24],0,[34]
6826,7542,4147905181,"Art/2DItems/Hideout/Exilecon23GoddessStatue.dds",20,[],0,[]
6827,7543,1360556589,"Art/2DItems/Hideout/Exilecon23KethProp.dds",20,[],0,[]
6828,7544,997879166,"Art/2DItems/Hideout/Exilecon23PillowSet.dds",20,[],0,[]
6829,7545,666947394,"Art/2DItems/Hideout/Exilecon23Rug.dds",20,[],0,[]
6830,7546,2078978570,"Art/2DItems/Hideout/Exilecon23Rubble.dds",20,[],0,[]
6831,7547,494131988,"Art/2DItems/Hideout/Exilecon23Shade.dds",20,[],0,[]
6832,7548,3438934599,"Art/2DItems/Hideout/Exilecon23VaalStatue.dds",20,[],0,[]
6833,7549,462751509,"Art/2DItems/Hideout/Exilecon23Carving.dds",20,[],0,[]
6834,7550,2272495908,"Art/2DItems/Hideout/Exilecon23Fence.dds",20,[],0,[]
6835,7551,328089643,"Art/2DItems/Hideout/Exilecon23Chair.dds",20,[],0,[]
6836,7552,2905168814,"Art/2DItems/Rings/Ring1.dds",20,[],0,[]
6837,7553,911988280,"Art/2DItems/Rings/Ring1.dds",19,[],0,[]
6838,7554,3331628416,"Art/2DItems/Effects/Jewellery/PaintRingCelestialItem.dds",28,[22],0,"[31,32]"
6839,7555,3740134854,"Art/2DItems/Effects/Jewellery/PaintRingMagmaticItem.dds",28,[22],0,"[31,32]"
6840,7556,3160269079,"Art/2DItems/Effects/Jewellery/PaintRingBloodItem.dds",28,[22],0,"[31,32]"
6841,7557,2180222433,"Art/2DItems/Effects/Wings/SilverRelinkquaryBackAttachment.dds",5,[7],0,[10]
6842,7558,1357559701,"Art/2DItems/Effects/Wings/GoldRelinkquaryBackAttachment.dds",5,[7],0,[10]
6843,7559,1901992849,"Art/2DItems/Pets/MimicStashPet.dds",14,[15],0,"[18,19]"
6844,7560,4226193380,"Art/2DItems/Effects/Character/BaseWaterOrbLife.dds",16,[12],0,[15]
6845,7561,270807543,"Art/2DItems/Effects/Character/BaseWaterOrbMana.dds",16,[12],0,[15]
6846,7562,1081677960,"Art/2DItems/Effects/Character/BaseWaterOrbES.dds",16,[12],0,[15]
6847,7563,2533585667,"Art/2DItems/Effects/Character/WaterOrbLifeMana.dds",16,[12],0,[15]
6848,7564,3685263056,"Art/2DItems/Effects/Character/WaterOrbLifeES.dds",16,[12],0,[15]
6849,7565,1855020272,"Art/2DItems/Effects/Character/WaterOrbManaES.dds",16,[12],0,[15]
6850,7566,3282235045,"Art/2DItems/Effects/Character/WaterOrbLifeManaES.dds",16,[12],0,[15]
6851,7567,2372287356,"Art/2DItems/Effects/Character/TriskelionRadarCharacterEffect.dds",16,[12],0,[15]
6852,7568,3148939699,"Art/2DItems/Hideout/FaridunChains.dds",20,[],0,[]
6853,7569,3225797304,"Art/2DItems/Hideout/FaridunCargo.dds",20,[],0,[]
6854,7570,920858563,"Art/2DItems/Hideout/FaridunBallista.dds",20,[],0,[]
6855,7571,2233574719,"Art/2DItems/Hideout/FaridunTools.dds",20,[],0,[]
6856,7572,1675705915,"Art/2DItems/Hideout/FaridunRopes.dds",20,[],0,[]
6857,7573,2061030970,"Art/2DItems/Hideout/FaridunWeapons.dds",20,[],0,[]
6858,7574,3954940097,"Art/2DItems/Hideout/FaridunLights.dds",20,[],0,[]
6859,7575,1242587291,"Art/2DItems/Hideout/FaridunBarricade.dds",20,[],0,[]
6860,7576,840948425,"Art/2DItems/Hideout/FaridunGazebo.dds",20,[],0,[]
6861,7577,3368507950,"Art/2DItems/Hideout/FaridunThrone.dds",20,[],0,[]
6862,7578,84313841,"Art/2DItems/Hideout/FaridunBurner.dds",20,[],0,[]
6863,7579,3972091508,"Art/2DItems/Hideout/FaridunCloth.dds",20,[],0,[]
6864,7580,4201908741,"Art/2DItems/Hideout/FaridunCages.dds",20,[],0,[]
6865,7695,3259897844,"Art/2DItems/Hideout/BOSPottedTree.dds",20,[],0,[]
6866,7696,612222906,"Art/2DItems/Hideout/BOSPottedPlant.dds",20,[],0,[]
6867,7697,3597157905,"Art/2DItems/Hideout/BOSPlanter.dds",20,[],0,[]
6868,7698,1437195902,"Art/2DItems/Hideout/BOSTree.dds",20,[],0,[]
6869,7699,307499307,"Art/2DItems/Hideout/BOSMarketStall.dds",20,[],0,[]
6870,7700,2729450162,"Art/2DItems/Hideout/BOSTelescope.dds",20,[],0,[]
6871,7701,2425870968,"Art/2DItems/Hideout/BOSIndoorChair.dds",20,[],0,[]
6872,7702,2614044548,"Art/2DItems/Hideout/BOSOutdoorChair.dds",20,[],0,[]
6873,7703,2774720832,"Art/2DItems/Hideout/BOSBanquetTable.dds",20,[],0,[]
6874,7705,1966892346,"Art/2DItems/Hideout/BOSBench.dds",20,[],0,[]
6875,7706,2060445277,"Art/2DItems/Hideout/BOSCarpet.dds",20,[],0,[]
6876,7707,2462607797,"Art/2DItems/Hideout/BOSContainer.dds",20,[],0,[]
6877,7708,4197893750,"Art/2DItems/Hideout/BOSStockpile.dds",20,[],0,[]
6878,7704,2207778579,"Art/2DItems/Hideout/BOSTable.dds",20,[],0,[]
6879,4680,3907694682,"Art/2DItems/Effects/Hats/WitchhunterHelmet.dds",6,[4],0,[7]
6880,4681,526667534,"Art/2DItems/Effects/shoes/WitchhunterBoots.dds",9,[9],0,[12]
6881,4682,3498750875,"Art/2DItems/Effects/gloves/WitchhunterGloves.dds",8,[8],0,[11]
6882,4683,3364072995,"Art/2DItems/Effects/BodyArmour/WitchhunterBodyArmour.dds",4,[6],0,[9]
6883,4684,845874133,"Art/2DItems/Effects/Wings/WitchhunterBackAttachment.dds",5,[7],0,[10]
6884,4685,1826543845,"Art/2DItems/Effects/Hats/WhiteWitchhunterHelmet.dds",6,[4],0,[7]
6885,4686,1162866612,"Art/2DItems/Effects/shoes/WhiteWitchhunterBoots.dds",9,[9],0,[12]
6886,4687,4186439460,"Art/2DItems/Effects/gloves/WhiteWitchhunterGloves.dds",8,[8],0,[11]
6887,4688,3537700596,"Art/2DItems/Effects/BodyArmour/WhiteWitchhunterBodyArmour.dds",4,[6],0,[9]
6888,4689,879553246,"Art/2DItems/Effects/Wings/WhiteWitchhunterBackAttachment.dds",5,[7],0,[10]
6889,5827,2606365965,"Art/2DItems/Pets/SpittingSnakePet.dds",14,[15],0,"[18,19]"
6890,4692,1939595593,"Art/2DItems/Effects/Wings/ArbiterofAshWings.dds",5,[7],0,[10]
6891,4693,13291563,"Art/2DItems/Effects/Wings/BreachArbiterofAshWings.dds",5,[7],0,[10]
6892,4694,24629299,"Art/2DItems/Effects/Wings/PaleArbiterofAshWings.dds",5,[7],0,[10]
6893,4696,4255436775,"Art/2DItems/Effects/Weapon/XeshtClapRareFinisherEffect.dds",3,[3],0,"[3,6,38,41,44,47]"
6894,4699,3581570960,"Art/2DItems/Effects/Weapon/BrambleghastTentacleFinisher.dds",3,[3],0,"[3,6,38,41,44,47]"
6895,4707,436851559,"Art/2DItems/Effects/Character/RisingArbiterofAshCharacterFX.dds",16,[12],0,[15]
6896,4708,4121330983,"Art/2DItems/Effects/Character/OrbitingArbiterofAshCharacterFX.dds",16,[12],0,[15]
6897,4709,2753506156,"Art/2DItems/Effects/Character/GatheringArbiterofAshCharacterFX.dds",16,[12],0,[15]
6898,4710,617283575,"Art/2DItems/Hideout/HideoutPlaceholder.dds",11,[16],0,[20]
6899,4711,1556210280,"Art/2DItems/Effects/BreachChargeFlames.dds",30,[24],0,[34]
6900,4712,2840186720,"Art/2DItems/Effects/BreachChargeImps.dds",30,[24],0,[34]
6901,4713,2350446827,"Art/2DItems/Effects/BreachChargeFairies.dds",30,[24],0,[34]
6902,4772,110968972,"Art/2DItems/Hideout/HideoutPlaceholder.dds",31,[25],0,[35]
6903,4767,569878623,"Art/2DItems/Hideout/HideoutPlaceholder.dds",5,[7],0,[10]
6904,4773,1172013951,"Art/2DItems/Effects/Hats/AutumnKnightHelmet.dds",6,[4],0,[7]
6905,4774,3505548072,"Art/2DItems/Effects/shoes/AutumnKnightBoots.dds",9,[9],0,[12]
6906,4775,3622091197,"Art/2DItems/Effects/gloves/AutumnKnightGloves.dds",8,[8],0,[11]
6907,4776,615340114,"Art/2DItems/Effects/BodyArmour/AutumnKnightBody.dds",4,[6],0,[9]
6908,4777,1611799979,"Art/2DItems/Effects/Hats/HallowedKeeperHelmet.dds",6,[4],0,[7]
6909,4778,4094997137,"Art/2DItems/Effects/shoes/HallowedKeeperBoots.dds",9,[9],0,[12]
6910,4779,861296929,"Art/2DItems/Effects/gloves/HallowedKeeperGloves.dds",8,[8],0,[11]
6911,4780,559551646,"Art/2DItems/Effects/BodyArmour/HallowedKeeperBodyArmour.dds",4,[6],0,[9]
6912,4781,2960042970,"Art/2DItems/Effects/Hats/FleshwardenHelmet.dds",6,[4],0,[7]
6913,4782,896213262,"Art/2DItems/Effects/shoes/FleshwardenBoots.dds",9,[9],0,[12]
6914,4783,2976952963,"Art/2DItems/Effects/gloves/FleshwardenGloves.dds",8,[8],0,[11]
6915,4784,1558041302,"Art/2DItems/Effects/BodyArmour/FleshwardenBodyArmour.dds",4,[6],0,[9]
6916,5841,321336380,"Art/2DItems/Hideout/HideoutPlaceholder.dds",14,[15],0,"[18,19]"
