"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
4520,"Monster4520",2800,1,50,1282,""
4521,"Monster4521",2800,1,50,1285,""
4522,"Monster4522",2802,1,70,6051,""
4523,"Monster4523",2802,1,30,6058,""
4524,"Monster4524",2805,1,40,565,""
4525,"Monster4525",2805,1,60,718,""
4526,"Monster4526",2806,1,40,4000,""
4527,"Monster4527",2806,1,30,3982,""
4528,"Monster4528",2806,1,30,3963,""
4529,"Monster4529",2797,1,50,9313,""
4530,"Monster4530",2797,1,50,9314,""
4531,"Monster4531",2801,1,33,4679,""
4532,"Monster4532",2801,1,33,4681,""
4533,"Monster4533",2801,1,33,4677,""
4534,"Monster4534",2807,1,40,4004,""
4535,"Monster4535",2807,1,30,3990,""
4536,"Monster4536",2807,1,30,3977,""
4537,"Monster4537",2798,1,50,9311,""
4538,"Monster4538",2798,1,50,9312,""
4539,"Monster4539",2808,1,40,4002,""
4540,"Monster4540",2808,1,30,3988,""
4541,"Monster4541",2808,1,30,3975,""
4542,"Monster4542",2799,1,35,4092,""
4543,"Monster4543",2799,1,15,4115,""
4544,"Monster4544",2799,1,35,4104,""
4545,"Monster4545",2799,1,15,4134,""
4546,"Monster4546",2793,1,100,4149,""
4547,"Monster4547",2811,1,100,3824,""
4548,"Monster4548",2794,1,20,1986,""
4549,"Monster4549",2794,1,20,1988,""
4550,"Monster4550",2794,1,20,1984,""
4551,"Monster4551",2794,1,40,2123,""
4552,"Monster4552",2795,1,35,1992,""
4553,"Monster4553",2795,1,35,1990,""
4554,"Monster4554",2795,1,30,2119,""
4555,"Monster4555",2809,1,40,563,""
4556,"Monster4556",2809,1,60,720,""
4557,"Monster4557",2810,1,50,4304,""
4558,"Monster4558",2810,1,50,4309,""
4559,"Monster4559",2812,1,50,3826,""
4560,"Monster4560",2812,1,50,3828,""
4561,"Monster4561",2791,1,50,1947,""
4562,"Monster4562",2791,1,50,1945,""
4563,"Monster4563",2816,1,50,5935,""
4564,"Monster4564",2816,1,50,5937,""
4565,"Monster4565",2818,1,33,5867,""
4566,"Monster4566",2818,1,33,5872,""
4567,"Monster4567",2818,1,33,5870,""
4568,"Monster4568",2826,1,100,2230,""
4569,"Monster4569",2825,1,100,5144,""
4570,"Monster4570",2829,1,50,5151,""
4571,"Monster4571",2829,1,50,5154,""
4572,"Monster4572",2817,1,50,5554,""
4573,"Monster4573",2817,1,50,5556,""
4574,"Monster4574",2830,1,33,5546,""
4575,"Monster4575",2830,1,33,5257,""
4576,"Monster4576",2830,1,34,5255,""
4577,"Monster4577",2819,1,33,5874,""
4578,"Monster4578",2819,1,33,5878,""
4579,"Monster4579",2819,1,33,5876,""
4580,"Monster4580",2831,1,50,5132,""
4581,"Monster4581",2831,1,50,5134,""
4582,"Monster4582",2832,1,33,1430,""
4583,"Monster4583",2832,1,33,5257,""
4584,"Monster4584",2832,1,34,5255,""
4585,"Monster4585",2820,1,100,4382,""
4586,"Monster4586",2822,1,25,5496,""
4587,"Monster4587",2822,1,25,5500,""
4588,"Monster4588",2822,1,25,5477,""
4589,"Monster4589",2822,1,25,5481,""
4590,"Monster4590",2823,1,25,5498,""
4591,"Monster4591",2823,1,25,5502,""
4592,"Monster4592",2823,1,25,5479,""
4593,"Monster4593",2823,1,25,5483,""
4594,"Monster4594",2833,1,50,5508,""
4595,"Monster4595",2833,1,50,5510,""
4596,"Monster4596",2827,1,60,713,""
4597,"Monster4597",2827,1,40,642,""
4598,"Monster4598",2821,1,12,5947,""
4599,"Monster4599",2821,1,12,5949,""
4600,"Monster4600",2821,1,12,5955,""
4601,"Monster4601",2821,1,12,5957,""
4602,"Monster4602",2821,1,12,5943,""
4603,"Monster4603",2821,1,12,5945,""
4604,"Monster4604",2821,1,12,5951,""
4605,"Monster4605",2821,1,12,5953,""
4606,"Monster4606",2815,1,25,3151,""
4607,"Monster4607",2815,1,25,3153,""
4608,"Monster4608",2815,1,25,3155,""
4609,"Monster4609",2815,1,25,3157,""
4610,"Monster4610",2828,1,40,644,""
4611,"Monster4611",2828,1,30,689,""
4612,"Monster4612",2828,1,30,691,""
4613,"Monster4613",2824,1,33,5967,""
4614,"Monster4614",2824,1,33,5969,""
4615,"Monster4615",2824,1,33,5971,""
4616,"Monster4616",2834,"",2,9448,""
4617,"Monster4617",2834,1,80,9454,""
4618,"Monster4618",2835,1,100,9451,""
4619,"Monster4619",2836,1,100,9454,""
4620,"Monster4620",2837,1,100,9457,""
4621,"Monster4621",2838,1,100,9433,""
4622,"Monster4622",2839,1,30,9435,""
4623,"Monster4623",2839,1,70,9438,""
4624,"Monster4624",2840,1,100,9442,""
4625,"Monster4625",2841,1,100,9444,""
4626,"Monster4626",2842,1,100,9414,""
4627,"Monster4627",2843,1,100,9416,""
4628,"Monster4628",2844,1,100,9418,""
4629,"Monster4629",2845,1,100,9420,""
4630,"Monster4630",2846,1,100,9422,""
4631,"Monster4631",2847,1,100,9424,""
4632,"Monster4632",2848,1,100,9429,""
4633,"Monster4633",2849,"",2,9427,""
4634,"Monster4634",2849,1,100,1278,""
4635,"Monster4635",2850,1,14,8684,""
4636,"Monster4636",2850,1,14,8686,""
4637,"Monster4637",2850,1,14,8688,""
4638,"Monster4638",2850,1,14,8690,""
4639,"Monster4639",2850,1,14,8692,""
4640,"Monster4640",2850,1,14,8694,""
4641,"Monster4641",2850,1,5,8696,""
4642,"Monster4642",2850,1,5,8698,""
4643,"Monster4643",2850,1,6,8700,""
4644,"Monster4644",2852,1,6,8715,""
4645,"Monster4645",2852,1,12,8717,""
4646,"Monster4646",2852,1,12,8719,""
4647,"Monster4647",2852,1,12,8721,""
4648,"Monster4648",2852,1,12,8724,""
4649,"Monster4649",2852,1,12,8726,""
4650,"Monster4650",2852,1,12,8733,""
4651,"Monster4651",2852,1,12,8739,""
4652,"Monster4652",2852,1,5,8745,""
4653,"Monster4653",2852,1,5,8750,""
4654,"Monster4654",2851,1,12,8757,""
4655,"Monster4655",2851,1,12,8759,""
4656,"Monster4656",2851,1,12,8761,""
4657,"Monster4657",2851,1,12,8763,""
4658,"Monster4658",2851,1,12,8765,""
4659,"Monster4659",2851,1,12,8767,""
4660,"Monster4660",2851,1,12,8769,""
4661,"Monster4661",2851,1,4,8779,""
4662,"Monster4662",2851,1,4,8781,""
4663,"Monster4663",2851,1,4,8783,""
4664,"Monster4664",2851,1,4,8785,""
4665,"Monster4665",2853,1,15,8797,""
4666,"Monster4666",2853,1,15,8801,""
4667,"Monster4667",2853,1,27,8805,""
4668,"Monster4668",2853,1,27,8808,""
4669,"Monster4669",2853,1,4,8816,""
4670,"Monster4670",2853,1,4,8820,""
4671,"Monster4671",2853,1,4,8824,""
4672,"Monster4672",2853,1,4,8828,""
4673,"Monster4673",2854,1,100,164,""
4674,"Monster4674",2855,1,100,5039,""
4675,"Monster4675",2856,1,100,4682,""
4676,"Monster4676",2857,1,100,1121,""
4677,"Monster4677",2858,1,100,5040,""
4678,"Monster4678",2859,1,100,1309,""
4679,"Monster4679",2860,1,100,1376,""
4680,"Monster4680",2861,1,100,1457,""
4681,"Monster4681",2862,1,100,2831,""
4682,"Monster4682",2863,1,100,1306,""
4683,"Monster4683",2864,1,100,1379,""
4684,"Monster4684",2865,1,100,1922,""
4685,"Monster4685",2866,1,100,5525,""
4686,"Monster4686",2867,1,100,984,""
4687,"Monster4687",2868,1,100,5617,""
4688,"Monster4688",2869,1,100,985,""
4689,"Monster4689",2870,1,100,4407,""
4690,"Monster4690",2871,1,50,6675,""
4691,"Monster4691",2871,1,25,6687,""
4692,"Monster4692",2871,1,25,6700,""
4693,"Monster4693",2871,"",1,6689,""
4694,"Monster4694",2872,1,50,6677,""
4695,"Monster4695",2872,1,25,6683,""
4696,"Monster4696",2872,1,25,6702,""
4697,"Monster4697",2872,"",1,6685,""
4698,"Monster4698",2873,1,50,6679,""
4699,"Monster4699",2873,1,25,6691,""
4700,"Monster4700",2873,1,25,6704,""
4701,"Monster4701",2873,"",1,6693,""
4702,"Monster4702",2874,1,50,6681,""
4703,"Monster4703",2874,1,25,6696,""
4704,"Monster4704",2874,1,25,6706,""
4705,"Monster4705",2874,"",1,6698,""
4706,"Monster4706",2875,1,30,6875,""
4707,"Monster4707",2875,1,40,6880,""
4708,"Monster4708",2875,1,30,6889,""
4709,"Monster4709",2876,1,100,6870,""
4710,"Monster4710",2877,1,75,6865,""
4711,"Monster4711",2877,1,25,6894,""
4712,"Monster4712",2878,1,35,9240,""
4713,"Monster4713",2878,1,65,9243,""
4714,"Monster4714",2879,1,50,9243,""
4715,"Monster4715",2879,1,50,9246,""
4716,"Monster4716",2880,1,35,9240,""
4717,"Monster4717",2880,1,65,9246,""
4718,"Monster4718",2881,1,35,9240,""
4719,"Monster4719",2881,1,65,9243,""
4720,"Monster4720",2882,1,50,9243,""
4721,"Monster4721",2882,1,50,9246,""
4722,"Monster4722",2883,1,50,5251,""
4723,"Monster4723",2883,1,50,5253,""
4724,"Monster4724",2884,1,50,5424,""
4725,"Monster4725",2884,1,50,5426,""
4726,"Monster4726",2885,1,50,5550,""
4727,"Monster4727",2885,1,50,5552,""
4728,"Monster4728",2886,1,50,1422,""
4729,"Monster4729",2886,1,50,5245,""
4730,"Monster4730",2887,1,25,9123,""
4731,"Monster4731",2887,1,25,9126,""
4732,"Monster4732",2887,1,25,9130,""
4733,"Monster4733",2887,1,25,9133,""
4734,"Monster4734",2888,1,25,9123,""
4735,"Monster4735",2888,1,25,9126,""
4736,"Monster4736",2888,1,25,9130,""
4737,"Monster4737",2888,1,25,9133,""
4738,"Monster4738",2889,1,25,9123,""
4739,"Monster4739",2889,1,25,9126,""
4740,"Monster4740",2889,1,25,9130,""
4741,"Monster4741",2889,1,25,9133,""
4742,"Monster4742",2890,1,25,9123,""
4743,"Monster4743",2890,1,25,9126,""
4744,"Monster4744",2890,1,25,9130,""
4745,"Monster4745",2890,1,25,9133,""
4746,"Monster4746",2891,1,25,9123,""
4747,"Monster4747",2891,1,25,9126,""
4748,"Monster4748",2891,1,25,9130,""
4749,"Monster4749",2891,1,25,9133,""
4750,"Monster4750",2892,1,25,9123,""
4751,"Monster4751",2892,1,25,9126,""
4752,"Monster4752",2892,1,25,9130,""
4753,"Monster4753",2892,1,25,9133,""
4754,"Monster4754",2893,1,25,9123,""
4755,"Monster4755",2893,1,25,9126,""
4756,"Monster4756",2893,1,25,9130,""
4757,"Monster4757",2893,1,25,9133,""
4758,"Monster4758",2894,1,25,9123,""
4759,"Monster4759",2894,1,25,9126,""
4760,"Monster4760",2894,1,25,9130,""
4761,"Monster4761",2894,1,25,9133,""
4762,"Monster4762",2895,1,100,9627,""
4763,"Monster4763",2896,1,50,9611,""
4764,"Monster4764",2896,1,50,9614,""
4765,"Monster4765",2897,1,50,9612,""
4766,"Monster4766",2897,1,50,9615,""
4767,"Monster4767",2898,1,50,9613,""
4768,"Monster4768",2898,1,50,9616,""
4769,"Monster4769",2899,"",1,9956,""
4770,"Monster4770",2899,1,50,9959,""
4771,"Monster4771",2899,1,50,9962,""
4772,"Monster4772",2900,1,33,9949,""
4773,"Monster4773",2900,1,33,9962,""
4774,"Monster4774",2900,1,33,9966,""
4775,"Monster4775",2901,1,33,9953,""
4776,"Monster4776",2901,1,33,9966,""
4777,"Monster4777",2901,1,33,9970,""
4778,"Monster4778",2902,1,100,9912,""
4779,"Monster4779",2903,1,100,9912,""
4780,"Monster4780",2904,1,100,9903,""
4781,"Monster4781",2905,1,100,9917,""
4782,"Monster4782",2906,1,100,9992,""
4783,"Monster4783",2907,1,100,9992,""
4784,"Monster4784",2908,1,100,9935,""
4785,"Monster4785",2909,1,100,9935,""
4786,"Monster4786",2910,1,100,9939,""
4787,"Monster4787",2911,1,100,9982,""
4788,"Monster4788",2912,1,100,9982,""
4789,"Monster4789",2913,1,100,9888,""
4790,"Monster4790",2914,1,100,9892,""
4791,"Monster4791",2915,1,50,9895,""
4792,"Monster4792",2915,1,50,9898,""
4793,"Monster4793",2916,1,100,9895,""
4794,"Monster4794",2917,"",1,9946,""
4795,"Monster4795",2918,1,100,9924,""
4796,"Monster4796",2919,1,100,9924,""
4797,"Monster4797",2920,1,100,9973,""
4798,"Monster4798",2921,"",1,9942,""
4799,"Monster4799",2922,"",1,9945,""
4800,"Monster4800",2923,"",1,9922,""
4801,"Monster4801",2924,"",1,9975,""
4802,"Monster4802",2925,1,50,9982,""
4803,"Monster4803",2925,1,50,9987,""
4804,"Monster4804",2926,1,50,9982,""
4805,"Monster4805",2926,1,50,9987,""
4806,"Monster4806",2927,1,100,9982,""
4807,"Monster4807",2928,"",1,9877,""
4808,"Monster4808",2928,1,50,9959,""
4809,"Monster4809",2928,1,50,9962,""
4810,"Monster4810",2929,"",1,9877,""
4811,"Monster4811",2929,1,50,9959,""
4812,"Monster4812",2929,1,50,9962,""
4813,"Monster4813",2930,"",1,9880,""
4814,"Monster4814",2930,1,33,9949,""
4815,"Monster4815",2930,1,33,9962,""
4816,"Monster4816",2930,1,33,9966,""
4817,"Monster4817",2931,"",1,9880,""
4818,"Monster4818",2931,1,33,9949,""
4819,"Monster4819",2931,1,33,9962,""
4820,"Monster4820",2931,1,33,9966,""
4821,"Monster4821",2932,"",1,9885,""
4822,"Monster4822",2932,1,33,9953,""
4823,"Monster4823",2932,1,33,9966,""
4824,"Monster4824",2932,1,33,9970,""
4825,"Monster4825",2933,"",1,9885,""
4826,"Monster4826",2933,1,33,9953,""
4827,"Monster4827",2933,1,33,9966,""
4828,"Monster4828",2933,1,33,9970,""
4829,"Monster4829",2934,1,100,9903,""
4830,"Monster4830",2935,1,100,9907,""
4831,"Monster4831",2936,1,100,9907,""
4832,"5887",3081,"",1,9878,""
4833,"5886",3081,1,50,9950,""
4834,"5885",3081,1,50,9957,""
4835,"Monster4832",2937,"",1,9878,""
4836,"Monster4833",2937,1,50,9960,""
4837,"Monster4834",2937,1,50,9963,""
4838,"Monster4835",2938,"",1,9881,""
4839,"Monster4836",2938,1,33,9950,""
4840,"Monster4837",2938,1,34,9963,""
4841,"Monster4838",2938,1,33,9967,""
4842,"Monster4839",2939,1,33,9954,""
4843,"Monster4840",2939,1,33,9967,""
4844,"Monster4841",2939,1,34,9971,""
4845,"Monster4842",2939,"",1,9886,""
4846,"Monster4843",2940,1,100,9936,""
4847,"Monster4844",2941,1,100,9983,""
4848,"Monster4845",2942,1,100,9988,""
4849,"Monster4846",2943,1,100,9913,""
4850,"Monster4847",2944,1,100,9904,""
4851,"Monster4848",2945,1,33,9993,""
4852,"6027",2946,1,60,9889,""
4853,"6028",2946,1,40,9893,""
4854,"6032",2947,1,100,9925,""
4855,"6030",2948,1,100,9943,""
4856,"6031",2949,1,100,9896,""
4857,"Monster4849",2992,1,100,9276,""
4858,"Monster4850",2993,1,100,9281,""
4859,"Monster4851",2994,1,100,9265,""
4860,"Monster4852",2995,1,50,9256,""
4861,"Monster4853",2995,1,50,9262,""
4862,"Monster4854",2996,1,100,9238,""
4863,"Monster4855",2997,1,50,9241,""
4864,"Monster4856",2997,1,50,9244,""
4865,"Monster4857",1850,1,60,685,""
4866,"Monster4858",1850,1,40,777,""
4867,"Monster4859",1851,1,70,647,""
4868,"Monster4860",1851,1,30,685,""
4869,"Monster4861",1852,1,60,665,""
4870,"Monster4862",1852,1,40,685,""
4871,"Monster4863",1853,1,60,619,""
4872,"Monster4864",1853,1,40,685,""
4873,"Monster4865",1854,1,50,472,""
4874,"Monster4866",1854,1,50,464,""
4875,"Monster4867",1855,1,60,554,""
4876,"Monster4868",1855,1,40,574,""
4877,"Monster4869",1856,1,40,554,""
4878,"Monster4870",1856,1,60,568,""
4879,"Monster4871",2950,1,100,5434,""
4880,"Monster4872",2951,1,100,5434,""
4881,"Monster4873",2952,1,100,5998,""
4882,"Monster4874",2953,1,100,5998,""
4883,"Monster4875",2954,1,70,7181,""
4884,"Monster4876",2954,1,30,7182,""
4885,"Monster4877",2955,1,100,114,""
4886,"Monster4878",2956,1,40,387,""
4887,"Monster4879",2956,1,60,396,""
4888,"Monster4880",2957,1,100,452,""
4889,"Monster4881",2958,1,100,483,""
4890,"Monster4882",2959,1,100,1523,""
4891,"Monster4883",2960,1,100,1538,""
4892,"Monster4884",2961,1,100,2793,""
4893,"Monster4885",2962,"",1,3756,""
4894,"Monster4886",2963,"",1,9890,""
4895,"Monster4887",2963,"",1,9892,""
4896,"Monster4888",2963,"",1,9897,""
4897,"Monster4889",2965,1,100,7184,""
4898,"Monster4890",2966,1,50,9748,""
4899,"Monster4891",2966,1,50,9787,""
4900,"Monster4892",2967,1,50,9748,""
4901,"Monster4893",2967,1,50,9787,""
4902,"Monster4894",2968,1,30,9754,""
4903,"Monster4895",2968,1,70,9812,""
4904,"Monster4896",2968,"",1,9771,""
4905,"Monster4897",2969,1,30,9754,""
4906,"Monster4898",2969,1,70,9812,""
4907,"Monster4899",2969,"",1,9771,""
4908,"Monster4900",2970,1,50,9766,""
4909,"Monster4901",2970,1,50,9781,""
4910,"Monster4902",2971,1,50,9766,""
4911,"Monster4903",2971,1,50,9781,""
4912,"Monster4904",2972,1,20,9773,""
4913,"Monster4905",2972,1,40,9804,""
4914,"Monster4906",2972,1,40,9839,""
4915,"Monster4907",2973,1,20,9773,""
4916,"Monster4908",2973,1,40,9804,""
4917,"Monster4909",2973,1,40,9839,""
4918,"Monster4910",2974,1,66,9797,""
4919,"Monster4911",2974,1,33,9810,""
4920,"Monster4912",2975,1,66,9797,""
4921,"Monster4913",2975,1,33,9810,""
4922,"Monster4914",2976,1,66,9816,""
4923,"Monster4915",2977,1,100,9816,""
4924,"Monster4916",2978,1,33,9740,""
4925,"Monster4917",2978,1,66,9785,""
4926,"Monster4918",2979,1,33,9740,""
4927,"Monster4919",2979,1,66,9785,""
4928,"Monster4920",2980,1,66,9746,""
4929,"Monster4921",2980,1,33,9756,""
4930,"Monster4922",2981,1,66,9746,""
4931,"Monster4923",2981,1,33,9756,""
4932,"Monster4924",2982,1,100,9806,""
4933,"Monster4925",2982,"",1,9760,""
4934,"Monster4926",2983,1,100,9806,""
4935,"Monster4927",2983,"",1,9760,""
4936,"Monster4928",2984,1,50,9778,""
4937,"Monster4929",2984,1,50,9764,""
4938,"Monster4930",2985,1,50,9778,""
4939,"Monster4931",2985,1,50,9764,""
4940,"5893",3083,1,33,6251,""
4941,"5892",3083,1,33,6255,""
4942,"5891",3083,1,33,6262,""
4943,"Monster4932",2986,1,34,6227,""
4944,"Monster4933",2986,1,33,6233,""
4945,"Monster4934",2986,1,33,6229,""
4946,"Monster4935",2988,1,33,6228,""
4947,"Monster4936",2988,1,34,6234,""
4948,"Monster4937",2988,1,33,6229,""
4949,"Monster4938",2987,1,100,6241,""
4950,"Monster4939",2989,1,100,6244,""
4951,"Monster4940",2990,1,50,6247,""
4952,"Monster4941",2990,1,50,6238,""
4953,"Monster4942",2991,"",1,6358,""
4954,"Monster4943",2964,1,30,9437,""
4955,"Monster4944",2964,1,70,9440,""
4956,"Monster4945",0,1,20,1173,""
4957,"Monster4946",0,1,20,1174,""
4958,"Monster4947",0,1,20,1175,""
4959,"Monster4948",0,1,15,1180,""
4960,"Monster4949",0,1,15,1182,""
4961,"Monster4950",0,1,15,1184,""
4962,"Monster4951",1,1,100,484,""
4963,"Monster4952",2,1,50,4435,""
4964,"Monster4953",2,1,20,4442,""
4965,"Monster4954",2,1,10,6346,""
4966,"Monster4955",2,1,10,6347,""
4967,"Monster4956",2,1,10,6348,""
4968,"Monster4957",2,1,10,6349,""
4969,"Monster4958",3,1,33,1161,""
4970,"Monster4959",3,1,33,1163,""
4971,"Monster4960",3,1,33,1165,""
4972,"Monster4961",45,1,100,507,""
4973,"Monster4962",4,1,100,507,""
4974,"Monster4963",8,1,50,2845,""
4975,"Monster4964",8,1,50,2806,""
4976,"Monster4965",5,1,100,1102,""
4977,"Monster4966",6,1,100,1102,""
4978,"Monster4967",7,1,33,1198,""
4979,"Monster4968",7,1,33,1201,""
4980,"Monster4969",7,1,33,1204,""
4981,"Monster4970",9,1,100,445,""
4982,"Monster4971",10,1,100,455,""
4983,"Monster4972",11,1,33,1192,""
4984,"Monster4973",11,1,33,1194,""
4985,"Monster4974",11,1,33,1196,""
4986,"Monster4975",12,1,100,463,""
4987,"Monster4976",13,1,100,683,""
4988,"Monster4977",14,1,100,553,""
4989,"Monster4978",16,1,100,934,""
4990,"Monster4979",17,1,100,532,""
4991,"Monster4980",18,1,100,3192,""
4992,"Monster4981",19,1,100,931,""
4993,"Monster4982",20,1,100,529,""
4994,"Monster4983",21,1,100,961,""
4995,"Monster4984",22,1,100,1119,""
4996,"Monster4985",23,1,100,694,""
4997,"Monster4986",24,1,33,2846,""
4998,"Monster4987",24,1,33,2807,""
4999,"Monster4988",24,1,33,2875,""
5000,"Monster4989",15,1,100,553,""
5001,"Monster4990",25,1,100,227,""
5002,"Monster4991",26,1,100,227,""
5003,"Monster4992",27,1,100,1612,""
5004,"Monster4993",28,1,100,274,""
5005,"Monster4994",29,1,100,567,""
5006,"Monster4995",30,1,100,5513,""
5007,"Monster4996",31,1,100,5517,""
5008,"Monster4997",32,1,100,692,""
5009,"Monster4998",33,1,100,692,""
5010,"Monster4999",34,1,100,576,""
5011,"Monster5000",35,1,100,9197,""
5012,"Monster5001",36,1,33,1266,""
5013,"Monster5002",36,1,33,1268,""
5014,"Monster5003",36,1,33,1270,""
5015,"Monster5004",37,1,33,1270,""
5016,"Monster5005",37,1,33,1270,""
5017,"Monster5006",37,1,33,1270,""
5018,"Monster5007",38,1,100,9198,""
5019,"Monster5008",39,1,100,584,""
5020,"Monster5009",40,1,100,618,""
5021,"Monster5010",41,1,100,664,""
5022,"Monster5011",42,1,100,338,""
5023,"Monster5012",43,1,100,246,""
5024,"Monster5013",44,1,100,290,""
5025,"Monster5014",46,1,100,456,""
5026,"Monster5015",47,1,100,1275,""
5027,"Monster5016",48,1,100,174,""
5028,"Monster5017",49,1,100,1093,""
5029,"Monster5018",50,1,100,951,""
5030,"Monster5019",51,1,100,178,""
5031,"Monster5020",52,1,100,1109,""
5032,"Monster5021",53,1,100,185,""
5033,"Monster5022",54,1,100,932,""
5034,"Monster5023",55,1,100,528,""
5035,"Monster5024",56,1,100,182,""
5036,"Monster5025",57,1,100,523,""
5037,"Monster5026",58,1,25,6346,""
5038,"Monster5027",58,1,25,6347,""
5039,"Monster5028",58,1,25,6348,""
5040,"Monster5029",58,1,25,6349,""
5041,"Monster5030",59,1,100,516,""
5042,"Monster5031",60,1,50,936,""
5043,"Monster5032",60,1,50,934,""
5044,"Monster5033",61,1,100,517,""
5045,"Monster5034",62,1,100,955,""
5046,"Monster5035",63,1,100,495,""
5047,"Monster5036",64,1,100,5039,""
5048,"Monster5037",65,1,75,365,""
5049,"Monster5038",65,1,25,378,""
5050,"Monster5039",66,1,100,919,""
5051,"Monster5040",67,1,100,1593,""
5052,"Monster5041",68,1,100,407,""
5053,"Monster5042",69,1,100,124,""
5054,"Monster5043",70,1,16,885,""
5055,"Monster5044",70,1,16,887,""
5056,"Monster5045",70,1,16,889,""
5057,"Monster5046",70,1,16,891,""
5058,"Monster5047",70,1,16,893,""
5059,"Monster5048",70,1,16,895,""
5060,"Monster5049",71,1,100,392,""
5061,"Monster5050",72,1,100,4051,""
5062,"Monster5051",73,1,100,227,""
5063,"Monster5052",74,1,100,5,""
5064,"Monster5053",75,1,100,107,""
5065,"Monster5054",76,1,100,1001,""
5066,"Monster5055",77,1,100,398,""
5067,"Monster5056",78,1,100,394,""
5068,"Monster5057",79,1,100,59,""
5069,"Monster5058",80,1,100,6,""
5070,"Monster5059",81,1,100,573,""
5071,"Monster5060",82,1,100,400,""
5072,"Monster5061",83,1,100,56,""
5073,"Monster5062",84,1,100,399,""
5074,"Monster5063",85,1,100,9478,""
5075,"Monster5064",86,1,100,686,""
5076,"Monster5065",87,1,100,655,""
5077,"Monster5066",88,1,100,997,""
5078,"Monster5067",89,1,100,182,""
5079,"Monster5068",90,1,50,626,""
5080,"Monster5069",90,1,50,630,""
5081,"Monster5070",91,1,100,697,""
5082,"Monster5071",92,1,100,651,""
5083,"Monster5072",93,1,50,624,""
5084,"Monster5073",93,1,50,630,""
5085,"Monster5074",94,1,33,1251,""
5086,"Monster5075",94,1,33,1253,""
5087,"Monster5076",94,1,33,1255,""
5088,"Monster5077",95,1,100,998,""
5089,"Monster5078",96,1,100,1002,""
5090,"Monster5079",97,1,100,579,""
5091,"Monster5080",98,1,100,822,""
5092,"Monster5081",99,1,100,680,""
5093,"Monster5082",100,1,100,995,""
5094,"Monster5083",101,1,100,664,""
5095,"Monster5084",106,1,100,370,""
5096,"Monster5085",102,1,100,9475,""
5097,"Monster5086",103,1,100,3246,""
5098,"Monster5087",104,1,100,3248,""
5099,"Monster5088",105,1,50,53,""
5100,"Monster5089",105,1,50,60,""
5101,"Monster5090",107,1,100,908,""
5102,"Monster5091Copy",108,1,100,2781,""
5103,"Monster5091",109,1,100,2781,""
5104,"Monster5092",110,1,100,991,""
5105,"Monster5093",111,1,100,991,""
5106,"Monster5094",112,1,100,52,""
5107,"Monster5095",113,1,100,45,""
5108,"Monster5096",114,1,100,11,""
5109,"Monster5097",115,1,100,54,""
5110,"Monster5098",116,1,100,9474,""
5111,"Monster5099",117,1,100,970,""
5112,"Monster5100",118,1,100,1006,""
5113,"Monster5101",119,1,100,979,""
5114,"Monster5102",120,1,100,911,""
5115,"Monster5103",121,1,100,299,""
5116,"Monster5104",122,1,100,9481,""
5117,"Monster5105",123,1,100,9482,""
5118,"Monster5106",124,1,100,9483,""
5119,"Monster5107",125,1,100,9484,""
5120,"Monster5108",126,1,50,840,""
5121,"Monster5109",126,1,50,836,""
5122,"Monster5110",127,1,100,9488,""
5123,"Monster5111",128,1,100,61,""
5124,"Monster5112",129,1,75,445,""
5125,"Monster5113",129,1,25,455,""
5126,"Monster5114",130,1,75,4439,""
5127,"Monster5115",130,1,25,4445,""
5128,"Monster5116",131,1,100,8,""
5129,"Monster5117",132,1,100,9477,""
5130,"Monster5118",133,1,100,368,""
5131,"Monster5119",134,1,100,126,""
5132,"Monster5120",135,1,100,927,""
5133,"Monster5121",136,1,100,125,""
5134,"Monster5122",137,1,100,189,""
5135,"Monster5123",138,1,100,959,""
5136,"Monster5124",139,1,100,669,""
5137,"Monster5125",140,1,100,622,""
5138,"Monster5126",141,1,100,649,""
5139,"Monster5127",142,1,100,827,""
5140,"Monster5128",143,1,100,790,""
5141,"Monster5129",144,1,100,801,""
5142,"Monster5130",145,1,100,303,""
5143,"Monster5131",146,1,100,142,""
5144,"Monster5132",147,1,100,4087,""
5145,"Monster5133",148,1,100,833,""
5146,"Monster5134",149,1,100,796,""
5147,"Monster5135",150,1,100,809,""
5148,"Monster5136",151,1,100,9485,""
5149,"Monster5137",152,1,100,669,""
5150,"Monster5138",153,1,100,622,""
5151,"Monster5139",154,1,100,649,""
5152,"Monster5140",155,1,100,683,""
5153,"Monster5141",156,1,100,553,""
5154,"Monster5142",157,1,33,1227,""
5155,"Monster5143",157,1,33,1230,""
5156,"Monster5144",157,1,33,1236,""
5157,"Monster5145",158,1,100,9477,""
5158,"Monster5146",159,1,100,2128,""
5159,"Monster5147",160,1,100,1593,""
5160,"Monster5148",161,1,100,1673,""
5161,"Monster5149",162,1,100,1676,""
5162,"Monster5150",163,1,100,1591,""
5163,"Monster5151",164,1,100,1693,""
5164,"Monster5152",165,1,100,1631,""
5165,"Monster5153",166,1,100,798,""
5166,"Monster5154",167,1,100,1683,""
5167,"Monster5155",168,1,100,1648,""
5168,"Monster5156",169,1,100,2000,""
5169,"Monster5157",170,1,100,1983,""
5170,"Monster5158",171,1,100,2062,""
5171,"Monster5159",172,1,100,2130,""
