"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","EffectHASH32","i32_36","ObjectHASH32"
1410,"MTXCrabArmourCrabsOnKillNimble","Metadata/Effects/Microtransactions/on_kill/CrabArmour/NimbleCrabsOnKill",[],2033683741,4,1715286464
1411,"MTXCrabArmourCrabsOnKillKelp","Metadata/Effects/Microtransactions/on_kill/CrabArmour/KelpCrabsOnKill",[],2756063060,4,859746284
1412,"MTXCrabArmourCrabsOnKillKelpBleached","Metadata/Effects/Microtransactions/on_kill/CrabArmour/KelpBleachedCrabsOnKill",[],49696754,4,2785049749
1413,"MTXCrabArmourCrabsOnKillCoconut","Metadata/Effects/Microtransactions/on_kill/CrabArmour/CoconutCrabsOnKill",[],71468581,4,2680345038
1414,"AzmeriGolemTurret","Metadata/Monsters/LeagueAzmeri/SpecialCorpses/SynthesisGolem/SynthesisGolemVTurret",[],2590982231,4,124012623
1415,"AfflictionStash","Metadata/MiscellaneousObjects/StashSkins/AfflictionStash",[],4203238018,4,3074577098
1416,"AfflictionGuildStash","Metadata/MiscellaneousObjects/StashSkins/AfflictionGuildStash",[],3104878260,4,3715000555
1417,"PreloadMapSupporterBeyond","Metadata/MiscellaneousObjects/MapStatPreloading/MapSupporterBeyond",[],172100218,4,2574855969
1418,"PreloadMapSupporterRareMonsterSpawnBoss","Metadata/MiscellaneousObjects/MapStatPreloading/MapSupporterRareMonsterSpawnBoss",[],135239069,4,1863685237
1419,"FirstLegionInitiator","Metadata/Terrain/Leagues/Legion/Objects/ForcedLegionInitiator",[48],3033728267,4,3176368868
1420,"EldritchFightApparitionEffect","Metadata/Effects/Microtransactions/Aura/EldritchFight/FightController",[],1968529799,4,2076423636
1421,"NecropolisCorpseMarker","Metadata/Terrain/Leagues/Necropolis/Objects/NecropolisCorpseMarker",[70],2813564604,4,2432479233
1422,"MTXSkeletonLevelUp","Metadata/Effects/Microtransactions/char_level_up/Supernova/level_up",[],3449921718,4,2124787604
1423,"NecropolisLocker","Metadata/MiscellaneousObjects/Necropolis/NecropolisLocker_Hideout",[],3830156957,4,3895993931
1424,"MTXHeadhunterOnKillController","Metadata/Effects/Microtransactions/Character_FX/Headhunter/SkullController",[],3992316175,4,3902769299
1425,"NecropolisNPCWild","Metadata/NPC/League/Necropolis/GraveyardKeeperWild",[70],1091931083,4,2054400910
1426,"MicrotransactionTreeMapDevice","Metadata/MapDevices/TreeMapDevice/TreeMapDevice",[],433815140,4,2798416548
1427,"MicrotransactionTreeMapDeviceBlood","Metadata/MapDevices/TreeMapDevice/blood/TreeMapDevice",[],3312415536,4,1320602600
1428,"MicrotransactionTreeMapDeviceNightlotus","Metadata/MapDevices/TreeMapDevice/nightlotus/TreeMapDevice",[],3425105801,4,820513025
1429,"MicrotransactionEldritchMapDevice","Metadata/MapDevices/EldritchMapDevice/EldritchMapDevice",[],534268559,4,2256390789
1430,"NecropolisCraftBeam","Metadata/Effects/Spells/monsters_effects/League_Necropolis/NecropolisCraftBeam",[70],5919297,4,1746490261
1431,"EldritchMapDeviceButton","Metadata/MapDevices/EldritchMapDevice/MapDeviceButton",[],2700311183,4,1904305179
1432,"TreeMapDeviceButton","Metadata/MapDevices/TreeMapDevice/MapDeviceButton",[],3719757077,4,3674846653
1433,"TreeMapDeviceButtonBlood","Metadata/MapDevices/TreeMapDevice/blood/MapDeviceButton",[],1677889544,4,394430138
1434,"TreeMapDeviceButtonNightLotus","Metadata/MapDevices/TreeMapDevice/nightlotus/MapDeviceButton",[],4243048212,4,3570953060
1435,"MTXLegionCommanderPaleBoss","Metadata/Items/Armours/BodyArmours/LegionCommander/PaleBoss",[],3041682784,4,914230011
1436,"MTXLegionCommanderPaleElite","Metadata/Items/Armours/BodyArmours/LegionCommander/PaleElite",[],3392329159,4,3664739144
1437,"MTXLegionCommanderPaleFodder1","Metadata/Items/Armours/BodyArmours/LegionCommander/PaleFodder1",[],808811028,4,3532160275
1438,"MTXLegionCommanderPaleFodder2","Metadata/Items/Armours/BodyArmours/LegionCommander/PaleFodder2",[],3808826549,4,1719992141
1439,"MTXLegionCommanderDemonBoss","Metadata/Items/Armours/BodyArmours/LegionCommander/DemonBoss",[],3062537210,4,2613384093
1440,"MTXLegionCommanderDemonElite","Metadata/Items/Armours/BodyArmours/LegionCommander/DemonElite",[],1022879031,4,1828141397
1441,"MTXLegionCommanderDemonFodder1","Metadata/Items/Armours/BodyArmours/LegionCommander/DemonFodder1",[],2692945043,4,1684236540
1442,"MTXLegionCommanderDemonFodder2","Metadata/Items/Armours/BodyArmours/LegionCommander/DemonFodder2",[],4215304300,4,3775616578
1443,"NecropolisStash","Metadata/MiscellaneousObjects/StashSkins/NecropolisStash",[],2687307268,4,989965674
1444,"NecropolisGuildStash","Metadata/MiscellaneousObjects/StashSkins/NecropolisGuildStash",[],3492268347,4,3062121728
1445,"SnakeOilVendor","Metadata/NPC/Epilogue/SnakeOilVendor",[],3111164041,4,200569182
1446,"IncursionPortal","Metadata/Terrain/Leagues/Incursion/Objects/IncursionPortal1",[],4090683684,4,3412818660
1447,"IncursionAlvaSpawn","Metadata/Terrain/Leagues/Incursion/Objects/TreasureHunterSpawn",[],52449344,4,3534575305
1448,"DelveNikoSpawn","Metadata/Terrain/Leagues/Delve/Objects/DelveMinerTelepad",[],2998178023,4,1830537305
1449,"DelveMineralChest","Metadata/Terrain/Leagues/Delve/Objects/DelveMineralChest",[],423023993,4,2470814762
1450,"DelveMineralVein","Metadata/Terrain/Leagues/Delve/Objects/DelveMineralVein",[],745275647,4,1783143607
1451,"PerchedGargoylePortal","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortal",[],396140190,4,3810191312
1452,"PerchedGargoylePortalGold","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortalGold",[],1543790577,4,1852958379
1453,"PerchedGargoylePortalMarble","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortalMarble",[],176480765,4,4098439859
1454,"PerchedGargoylePortalOvergrown","Metadata/Effects/Microtransactions/Town_Portals/PerchedGargoylePortal/GargoylePortalOvergrown",[],813980266,4,1669877366
1455,"OreCrimsonIron","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/CrimsonIron",[],3090400666,4,948078000
1456,"OreDemonCopper","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/DemonCopper",[],2086937263,4,2578377558
1457,"OrePetrifiedWood","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/PetrifiedWood",[],3486904138,4,3351096454
1458,"OreBismuth","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/Bismuth",[],1322994473,4,1964896348
1459,"OreVerisium","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/Verisium",[],2299760588,4,539939871
1460,"Hourglass","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/Hourglass",[],983970609,4,3457662881
1461,"Hourglass_altar","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/hourglass_altar",[],3294238169,4,2466531562
1462,"PathCrimsonIron","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/CrimsonIronObjects/Path",[],1037400749,4,1097864649
1463,"SpawnerCrimsonIron","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/CrimsonIronObjects/SmallGrowth",[],1760098411,4,4224769468
1464,"CauldronMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/CauldronMapDevice",[],3631139020,4,1839203512
1465,"CauldronMapDevicButton","Metadata/MapDevices/CauldronMapDevice/MapDeviceButton",[],1436013015,4,1767872045
1466,"RitualBossPortal","Metadata/MiscellaneousObjects/RitualBossPortal",[],3835954442,4,523122391
1467,"KalguurCannonballMarker","Metadata/Monsters/LeagueKalguur/DarnawPirateRaider/CannoballMarker",[],192643494,4,1396452292
1468,"KalguurFireRing","Metadata/Monsters/LeagueKalguur/BanditArcher/FireCircle",[],4119531034,4,3975507140
1469,"MicrotransactionVerisiumFinsherObject","Metadata/Effects/Microtransactions/on_kill/VerisiumKnight/VerisiumKnightFinisherObject",[],3841482815,4,663580435
1470,"HideoutTrialmaster","Metadata/Terrain/Doodads/Hideouts/UltimatumAltar/HideoutTrialmaster",[],2328349066,4,3121486408
1471,"MicrotransactionFatesMadnessPortal","Metadata/Effects/Microtransactions/Town_Portals/FatesMadness/FatesMadnessPortal",[],507375727,4,1036738646
1472,"PetrifiedWoodSpawner1","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/PetrifiedWoodObjects/FungalSpawner1",[],2289923155,4,279612871
1473,"PetrifiedWoodSpawner2","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/PetrifiedWoodObjects/FungalSpawner2",[],3594559935,4,2163336522
1474,"PetrifiedWoodSpawner3","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/PetrifiedWoodObjects/FungalSpawner3",[],2669308385,4,860960733
1475,"PetrifiedWoodSpawner4","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/PetrifiedWoodObjects/FungalSpawner4",[],2366664915,4,1516146805
1476,"PetrifiedWoodSpawner5","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/PetrifiedWoodObjects/FungalSpawner5",[],2547479010,4,1031166553
1477,"CopperSpawner1","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/DemonCopperObjects/CopperSpawner1",[],1519875230,4,2108060919
1478,"CopperSpawner2","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/DemonCopperObjects/CopperSpawner2",[],2148560794,4,926667030
1479,"CopperAltar","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/DemonCopperObjects/copper_altar",[],3734322053,4,315033355
1480,"KaalguuranMapDevice1","Metadata/MapDevices/KalguuranMapDevice/KalguuranMapDevice1",[],2555312027,4,678058266
1481,"KaalguuranMapDevice2","Metadata/MapDevices/KalguuranMapDevice/KalguuranMapDevice2",[],910839169,4,366966479
1482,"KaalguuranMapDevice3","Metadata/MapDevices/KalguuranMapDevice/KalguuranMapDevice3",[],479847305,4,1999013680
1483,"KaalguuranMapDeviceButton","Metadata/MapDevices/KalguuranMapDevice/KalguuranMapDeviceButton",[],3928789882,4,2035169721
1484,"KalguurGuardPillar","Metadata/Monsters/LeagueKalguur/VerisiumGuardBoss/VerisiumGuardBossPillar",[],3788276895,4,2862304723
1485,"RhoaRaceMarker","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceMarker1",[],662685225,4,3828967905
1486,"RacingRhoa","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RacingRhoa",[],2581216398,4,874701952
1487,"MTXFlyingParadeLevelUp","Metadata/Effects/Microtransactions/char_level_up/FlyingParade/level_up",[],1214340601,4,1301119691
1488,"NavPathMarker","Metadata/MiscellaneousObjects/NavPathMarker",[],269240611,4,1238359107
1489,"RhoaRaceFlag0","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceRhoaFlag0",[],430527529,4,3652759806
1490,"RhoaRaceFlag1","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceRhoaFlag1",[],1022529893,4,4033460114
1491,"RhoaRaceFlag2","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceRhoaFlag2",[],4143318961,4,4096123931
1492,"RhoaRaceFlag3","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceRhoaFlag3",[],971847053,4,1320587270
1493,"RhoaRaceFlag4","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceRhoaFlag4",[],3692300222,4,533244192
1494,"RhoaRaceFlag5","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceRhoaFlag5",[],3811664792,4,421513610
1495,"RhoaRaceFlag","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceRhoaFlagBase",[],3023056063,4,4046034940
1496,"RhoaRaceStarter","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceStarter",[],2775633565,4,3728187396
1497,"RhoaRaceSpectate","Metadata/Terrain/Missions/Hideouts/Racetrack/Objects/RaceSpectate",[],2455152511,4,1757842446
1498,"KalguurPetrifiedWoodFungus","Metadata/Terrain/Leagues/Settlers/Node/Objects/NodeTypes/PetrifiedWoodObjects/FungalSpawnerFungus",[],2958518637,4,2519009019
1499,"PuzzleCubeMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/PuzzleCubeMapDevice",[],3226873524,4,2256162882
1500,"PuzzleCubeMapDeviceButton","Metadata/MapDevices/PuzzleCubeMapDevice/PuzzleCubeMapDeviceButton",[],655044320,4,4267132189
1501,"PuzzleCubeMapDeviceButtonMagma","Metadata/MapDevices/PuzzleCubeMapDevice/PuzzleCubeMapDeviceButtonMagma",[],14902117,4,983521984
1502,"PuzzleCubeMapDeviceButtonWater","Metadata/MapDevices/PuzzleCubeMapDevice/PuzzleCubeMapDeviceButtonWater",[],4218606481,4,2145043662
1503,"MtxBaseDisguiseObject","Metadata/Items/MicrotransactionItemEffects/MicrotransactionDisguiseRing/MicrotransactionDisguiseRing",[],1890903803,4,4120714267
1504,"SentinelRandomEncounterObject","Metadata/MiscellaneousObjects/Sentinel/SentinelRandomEncounterObject",[],1743469866,4,4151445195
1505,"PuzzleCubeMapDeviceGrabber","Metadata/MapDevices/PuzzleCubeMapDevice/PuzzleCubeMapDeviceGrabber",[],3784818297,4,2987824520
1506,"PuzzleCubeMapDeviceGrabberF","Metadata/MapDevices/PuzzleCubeMapDevice/PuzzleCubeMapDeviceGrabberF",[],1762087566,4,1779873724
1507,"PuzzleCubeMapDeviceGrabberL","Metadata/MapDevices/PuzzleCubeMapDevice/PuzzleCubeMapDeviceGrabberL",[],1312114650,4,1423005283
1508,"PuzzleCubeMapDeviceGrabberU","Metadata/MapDevices/PuzzleCubeMapDevice/PuzzleCubeMapDeviceGrabberU",[],3512130567,4,3976215195
1509,"KalguurArcherFlare","Metadata/Monsters/LeagueKalguur/BanditArcher/BanditArcherFlare",[],1443886836,4,2232969046
1510,"KalguurArcherFireWake","Metadata/Monsters/LeagueKalguur/BanditArcher/KalguurArcherFireWake",[],2253795489,4,4032493808
1511,"KalguurAdmiralGeyser","Metadata/Monsters/LeagueKalguur/DarnawPirateRaider/PirateGeyser",[],1905752370,4,3783970672
1512,"KalguurMiningParty","Metadata/NPC/League/Kalguur/MiningIntro/MiningIntro",[],3398508667,4,3541467171
1513,"KalguurMiningPartyMiner","Metadata/NPC/League/Kalguur/MiningIntro/MiningIntroMiner",[],2865854854,4,4223660002
1514,"KalguurMiningPartyCrate","Metadata/NPC/League/Kalguur/MiningIntro/MiningIntroMinerCrate",[],1016935546,4,879102675
1515,"KalguurMiningPartyPortal","Metadata/NPC/League/Kalguur/MiningIntro/MiningIntroPortal",[],2267535353,4,2082126625
1516,"VerisiumBossSubAreaTransition","Metadata/Terrain/Leagues/Settlers/Objects/VerisiumBossSubAreaTransition",[],2959218571,4,2947317286
1517,"VerisiumBossSubAreaEntrance","Metadata/Terrain/Leagues/Settlers/Objects/VerisiumBossSubAreaEntrance",[],4261796772,4,602891751
1518,"KalguurDeathKnightLaserSpire","Metadata/Monsters/LeagueKalguur/VerisiumGuardBoss/VerisiumGuardBossPillarLaserPhase",[],830813890,4,2809630863
1519,"KalguurArcherstickyBomb","Metadata/Projectiles/KalguurArcherStickyBomb",[],255272208,4,2433425556
1520,"MtxRotShamanFollowingMaggot","Metadata/Effects/Microtransactions/gloves/AtlasPass/RotShaman/RotShamanFollowingMaggot",[],2397085227,4,646888175
1521,"KalguurKnightPillars","Metadata/Monsters/LeagueKalguur/VerisiumGuardBoss/VerisiumGuardBossPillarLaserPhase",[],830813890,4,2614695411
1522,"MicrotransactionWuzhiqiPortal","Metadata/MiscellaneousObjects/Portals/WuzhiqiPortal",[],3766202810,4,1384873708
1523,"MicrotransactionSettlersStash","Metadata/MiscellaneousObjects/StashSkins/SettlersStash",[],2577026726,4,2739221327
1524,"MicrotransactionSettlersGuildStash","Metadata/MiscellaneousObjects/StashSkins/SettlersGuildStash",[],402051061,4,3166657534
1525,"PietyBloodBallGauntlet","Metadata/Monsters/Axis/Piety/GAUNTLET/PietyBloodballsGauntlet",[],3958997645,4,3704879208
1526,"BrainMalachaiGauntlet","Metadata/Monsters/Malachai/Gauntlet/Brain",[],4222258816,4,2512327165
1527,"ThroneoftheRulerMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/ThroneoftheRulerMapDevice",[],411283485,4,2646649794
1528,"ThroneoftheRulerMapDeviceButton","Metadata/MapDevices/LumeriusMapDevice/MapDeviceButton",[],3866158521,4,2349085187
1529,"AncestralCanoeCraftingBench","Metadata/Terrain/Missions/Hideouts/Objects/HideoutCraftingBenchAncestralCanoe",[],1888736639,4,2631350894
1530,"ZodiacDragonMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/ZodiacDragonMapDevice",[],2443774005,4,3723967285
1531,"ZodiacDragonMapDeviceButton","Metadata/MapDevices/ZodiacDragonMapDevice/MapDeviceButton",[],3959410660,4,3475463051
1532,"MicrotransactionWindowtoTwilightPortal","Metadata/Effects/Microtransactions/Town_Portals/TwilightWindowPortal/TwilightWindowPortal",[],120347751,4,398904323
1533,"ThroneOfTheRulerChair","Metadata/MapDevices/LumeriusMapDevice/LumeriusMapDeviceChair",[],497953001,4,3683367579
1534,"MicrotransactionRustKingPortal","Metadata/Effects/Microtransactions/Town_Portals/RustKingPortal/RustKingPortal",[],2174651095,4,1930496079
1535,"EmptyPlayerRowBoat","Metadata/Terrain/Hideouts/BeaconOfSalvation/Objects/EmptyRowBoat",[],3937633325,4,3607964259
1536,"MicrotransactionTemporalLordPortal","Metadata/MiscellaneousObjects/Portals/TemporalLordPortal",[],3701133916,4,2202604245
1537,"MicrotransactionPerennialKingPortal","Metadata/Effects/Microtransactions/Town_Portals/PerennialKingPortal/PerennialKingPortal",[],1061966768,4,2184331206
1538,"MicrotransactionSekhemaPortal","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortal",[],1820882521,4,2115044492
1539,"MicrotransactionSekhemaPortalPearly","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortalPearly",[],2768515645,4,401377588
1540,"MicrotransactionSekhemaPortalDjinn","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortalDjinn",[],3425665761,4,3830493427
1541,"MicrotransactionSekhemaPortalDjinnTime","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortalDjinnTime",[],3452169008,4,3611210093
1542,"BenevolenceBossCollectable1","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/Collectable1",[],2194935173,4,4035911766
1543,"BenevolenceBossCollectable2","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/Collectable2",[],421401997,4,2672432485
1544,"TorGulMapDeviceButton","Metadata/MapDevices/TorGulMapDevice/MapDeviceButton",[],3464182021,4,3363602886
1545,"IgnoranceMovingLaser","Metadata/Monsters/AtlasMemory/IgnoranceBoss/Objects/IgnoranceMovingLasers",[],834887464,4,2183599679
1546,"IgnoranceMovingLaserPartner","Metadata/Monsters/AtlasMemory/IgnoranceBoss/Objects/IgnoranceMovingLasersPartner",[],291120742,4,2940156472
1547,"BenevolenceBossChaosPortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/chaosportal",[],2614765381,4,1354790442
1548,"BenevolenceBossFirePortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/fireportal",[],517256064,4,1766548090
1549,"BenevolenceBossColdPortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/coldportal",[],2377125780,4,811962376
1550,"BenevolenceBossLightningPortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/lightningportal",[],4019962984,4,3970290921
1551,"BenevolenceBossEmberTendrils","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Projectiles/EmberTendrils",[],3178898672,4,2514352166
1552,"BenevolenceBossIceOrb","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Projectiles/IceOrb",[],10923097,4,4188952391
1553,"ShaperApparition","Metadata/MiscellaneousObjects/TheShaperApparition",[],4280595298,4,731933375
1554,"FrgamentOfIgnoranceThrone","Metadata/Monsters/AtlasMemory/FragmentOfIgnorance/Objects/FragmentOfIgnoranceThrone",[],2429422120,4,4283954601
1555,"FrgamentOfIgnoranceClone","Metadata/Monsters/AtlasMemory/FragmentOfIgnorance/Objects/FragmentOfIngnoranceClone",[],2283227394,4,4079077918
1556,"MercenaryMarker","Metadata/MiscellaneousObjects/MercenaryMarker",[],1285951471,4,1570550797
1557,"CatarinaChoiceMarker","Metadata/Terrain/Leagues/Betrayal/Objects/BetrayalMakeChoiceCatarina",[],2033039941,4,2713514451
1558,"BenevolenceBossFireLocation1","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/FirePortalLocations/FirePortalLocation1",[],1836426832,4,2150576218
1559,"BenevolenceBossFireLocation2","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/FirePortalLocations/FirePortalLocation2",[],3411454990,4,3387294111
1560,"BenevolenceBossFireLocation3","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/FirePortalLocations/FirePortalLocation3",[],2159310856,4,872173493
1561,"BenevolenceBossFireLocation4","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/FirePortalLocations/FirePortalLocation4",[],1300884177,4,3505609305
1562,"BenevolenceBossColdLocation1","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ColdPortalLocations/ColdPortalLocation1",[],2315531177,4,2636972335
1563,"BenevolenceBossColdLocation2","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ColdPortalLocations/ColdPortalLocation2",[],4250649342,4,4206172768
1564,"BenevolenceBossColdLocation3","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ColdPortalLocations/ColdPortalLocation3",[],326720382,4,2776651742
1565,"BenevolenceBossColdLocation4","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ColdPortalLocations/ColdPortalLocation4",[],2944959458,4,1085745154
1566,"BenevolenceBossChaosLocation1","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ChaosPortalLocations/ChaosPortalLocation1",[],2797767409,4,2542519436
1567,"BenevolenceBossChaosLocation2","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ChaosPortalLocations/ChaosPortalLocation2",[],490113299,4,1902568512
1568,"BenevolenceBossChaosLocation3","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ChaosPortalLocations/ChaosPortalLocation3",[],2166133565,4,2499878422
1569,"BenevolenceBossChaosLocation4","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/ChaosPortalLocations/ChaosPortalLocation4",[],3340204835,4,1629671962
1570,"BenevolenceBossSuperLightningPortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/BulletHellSuperPortals/superlightningportal",[],3365705757,4,664762642
1571,"BenevolenceBossSuperColdPortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/BulletHellSuperPortals/supercoldportal",[],2711740435,4,3945473356
1572,"BenevolenceBossSuperChaosPortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/BulletHellSuperPortals/superchaosportal",[],1731819460,4,1555605959
1573,"BenevolenceBossSuperFirePortal","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Arena/BulletHellSuperPortals/superfireportal",[],3735563385,4,4231410972
1574,"BenevolenceBossChaosGround","Metadata/Monsters/AtlasMemories/BenevolenceBoss/Projectiles/ChaosGroundSpawner",[],1996701705,4,1945829119
1575,"ZanaPetalPickup","Metadata/MiscellaneousObjects/Memories_of_Zana/Petals",[74],2551238489,4,2762624508
1576,"HallowedLibraryMapDeviceButton","Metadata/MapDevices/HallowedLibraryMapDevice/MapDeviceButton",[],1197775844,4,761455469
1577,"MicrotransactionHusbandWifeFinisher","Metadata/Effects/Microtransactions/on_kill/HusbandWife/HusbandWifeFinisher",[],3127016750,4,776797229
1578,"MicrotransactionQueenofFilthDrop","Metadata/Effects/Microtransactions/on_kill/QueenOfFilthDrop/QueenofFilthFinisher",[],2110179006,4,2170742648
1579,"MicrotransactionBrambleghastSlamFinisher","Metadata/Effects/Microtransactions/on_kill/BrambleghastSlam/BrambleghastSlam",[],295301535,4,4003482292
1580,"MemoryLineAltar","Metadata/MiscellaneousObjects/Memories_of_Zana/MemoryAltar",[74],3605927582,4,58112752
1581,"MicrotransactionDeathSoulstealerFinisher","Metadata/Effects/Microtransactions/on_kill/DeathSoulstealer/Deathsoulstealer",[],1143911426,4,411120179
1582,"LostShipment","Metadata/Chests/LostShipmentChest/LostShipmentChest",[],3860079410,4,2441696588
1583,"MinibossMemoryFragment","Metadata/Monsters/AtlasMemories/MemoryFragment",[],3552256640,4,73832342
1584,"MemoryBossPortal","Metadata/MiscellaneousObjects/Portals/MemoryBossPortal",[],2357724786,4,3040717440
1585,"PhrecianMagistrateTombstone","Metadata/Items/Armours/Capes/FoliateDeathBackAttachment/Tombstones/PlayerTombstoneHeld",[],2130357140,4,3133219427
1586,"MemoryInfluenceRosePetalDoodad","Metadata/MiscellaneousObjects/Memories_of_Zana/PetalDoodad",[74],2367141569,4,1341160389
1587,"MemoryInfluenceInertDoodad","Metadata/MiscellaneousObjects/Memories_of_Zana/InertDoodad",[74],7316229,4,950161321
1588,"ZanaInfleunceDoodadGhostZana","Metadata/MiscellaneousObjects/Memories_of_Zana/ZanaGhostDoodad",[74],3156964377,4,1584497514
1589,"IgnoranceBlastBeamer","Metadata/Monsters/AtlasMemory/IgnoranceBoss/Objects/IgnoranceBlastBeam",[],2528241316,4,2203907512
1590,"IgnoranceBlastBeamerTarget","Metadata/Monsters/AtlasMemory/IgnoranceBoss/Objects/IgnoranceBlastBeamTarget",[],2907022332,4,4030387354
1591,"MtxBrambleBashMalletStand","Metadata/Terrain/Doodads/Mtx/WhackAMole/WhackAMoleMalletStand",[],608550235,4,667242883
1592,"IgnoranceBeamConveyorBelt","Metadata/Monsters/AtlasMemory/IgnoranceBoss/Objects/MovingLaserConveyor",[],1959536591,4,3512575255
1593,"AngerBossShield","Metadata/Monsters/AtlasMemories/FragmentOfAnger/AngerShatterShield",[],3398936323,4,411298629
1594,"DjinnMapDeviceButton1","Metadata/MapDevices/DjinnMapDevice/DjinnMapDevice01/DjinnMapDeviceButton01",[],2578458075,4,1700419305
1595,"DjinnMapDeviceButton2","Metadata/MapDevices/DjinnMapDevice/DjinnMapDevice02/DjinnMapDeviceButton02",[],2169141089,4,3062096951
1596,"DjinnMapDeviceButton3","Metadata/MapDevices/DjinnMapDevice/DjinnMapDevice03/DjinnMapDeviceButton03",[],1374094016,4,4099268651
1597,"IgnoranceBeamCubeSource","Metadata/Monsters/AtlasMemory/IgnoranceBoss/Objects/BeamCubeSource",[],3675279825,4,542104784
1598,"AngerBossStuckArrow","Metadata/Monsters/AtlasMemories/FragmentOfAnger/FragmentOfAngerExplosiveArrow",[],2611667742,4,2703125006
1599,"CrueltyGambler","Metadata/Terrain/HideoutDecorations/Microtransactions/CrueltyGambler/CrueltyAltGambler",[],3071162574,4,3456101575
1600,"GauntletBossRushOrbSpawnerA1","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A1",[],3337199800,4,3974949964
1601,"GauntletBossRushOrbSpawnerA2","Metadata/Monsters/LeagueEvents/Gauntlet/GauntletEvent_BossRushSpawner_A2",[],2289806805,4,683901015
