"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues"
61885,10538,11,47,400,0,0,-1000,"[117,175]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61886,10538,12,50,400,0,0,-1000,"[138,207]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61887,10538,13,53,400,0,0,-1000,"[162,243]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61888,10538,14,56,400,0,0,-1000,"[190,285]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61889,10538,15,59,400,0,0,-1000,"[222,333]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61890,10538,16,62,400,0,0,-1000,"[259,389]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61891,10538,17,64,400,0,0,-1000,"[287,431]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61892,10538,18,66,400,0,0,-1000,"[318,477]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61893,10538,19,68,400,0,0,-1000,"[351,527]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61894,10538,20,70,400,0,0,-1000,"[388,583]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61895,10538,21,72,400,0,0,-1000,"[429,644]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61896,10538,22,74,400,0,0,-1000,"[474,711]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61897,10538,23,76,400,0,0,-1000,"[523,784]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61898,10538,24,78,400,0,0,-1000,"[576,865]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61899,10538,25,80,400,0,0,-1000,"[635,953]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61900,10538,26,82,400,0,0,-1000,"[700,1050]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61901,10538,27,84,400,0,0,-1000,"[771,1156]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61902,10538,28,86,400,0,0,-1000,"[848,1272]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61903,10538,29,88,400,0,0,-1000,"[933,1400]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61904,10538,30,90,400,0,0,-1000,"[1026,1539]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61905,10538,31,91,400,0,0,-1000,"[1076,1614]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61906,10538,32,92,400,0,0,-1000,"[1128,1692]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61907,10538,33,93,400,0,0,-1000,"[1183,1774]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61908,10538,34,94,400,0,0,-1000,"[1240,1859]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61909,10538,35,95,400,0,0,-1000,"[1299,1949]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61910,10538,36,96,400,0,0,-1000,"[1362,2042]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61911,10538,37,97,400,0,0,-1000,"[1427,2140]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61912,10538,38,98,400,0,0,-1000,"[1495,2243]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61913,10538,39,99,400,0,0,-1000,"[1566,2350]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61914,10538,40,100,400,0,0,-1000,"[1641,2462]",[],[10586],[],"[1478,1479]","[0,0]",[],"[3,3]","[0.8,1.2]"
61915,10533,1,1,600,0,0,2000,"[3,8]",[0],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61916,10533,2,2,600,0,0,2000,"[3,9]",[0],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61917,10533,3,4,600,0,0,2000,"[4,11]",[1],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61918,10533,4,7,600,0,0,2000,"[5,15]",[1],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61919,10533,5,11,600,0,0,2000,"[8,23]",[1],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61920,10533,6,16,600,0,0,2000,"[12,35]",[1],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61921,10533,7,20,600,0,0,2000,"[16,48]",[2],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61922,10533,8,24,600,0,0,2000,"[21,64]",[2],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61923,10533,9,28,600,0,0,2000,"[29,86]",[2],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61924,10533,10,32,600,0,0,2000,"[37,112]",[3],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61925,10533,11,36,600,0,0,2000,"[49,146]",[3],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61926,10533,12,40,600,0,0,2000,"[63,189]",[3],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61927,10533,13,44,600,0,0,3000,"[81,242]",[3],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61928,10533,14,48,600,0,0,3000,"[103,309]",[4],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61929,10533,15,52,600,0,0,3000,"[131,393]",[4],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61930,10533,16,56,600,0,0,3000,"[166,497]",[4],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61931,10533,17,60,600,0,0,3000,"[209,626]",[4],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61932,10533,18,64,600,0,0,3000,"[262,787]",[5],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61933,10533,19,67,600,0,0,3000,"[311,932]",[5],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61934,10533,20,70,600,0,0,3000,"[367,1102]",[5],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61935,10533,21,72,600,0,0,3000,"[410,1231]",[6],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61936,10533,22,74,600,0,0,3000,"[458,1374]",[6],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61937,10533,23,76,600,0,0,3000,"[511,1534]",[6],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61938,10533,24,78,600,0,0,3000,"[570,1711]",[6],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61939,10533,25,80,600,0,0,3000,"[636,1907]",[7],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61940,10533,26,82,600,0,0,3000,"[708,2125]",[7],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61941,10533,27,84,600,0,0,3000,"[789,2366]",[7],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61942,10533,28,86,600,0,0,3000,"[878,2634]",[8],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61943,10533,29,88,600,0,0,3000,"[977,2931]",[8],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61944,10533,30,90,600,0,0,3000,"[1087,3260]",[8],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61945,10533,31,91,600,0,0,3000,"[1146,3437]",[8],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61946,10533,32,92,600,0,0,3000,"[1208,3624]",[8],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61947,10533,33,93,600,0,0,3000,"[1274,3821]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61948,10533,34,94,600,0,0,3000,"[1343,4028]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61949,10533,35,95,600,0,0,3000,"[1415,4246]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61950,10533,36,96,600,0,0,3000,"[1492,4475]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61951,10533,37,97,600,0,0,3000,"[1572,4716]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61952,10533,38,98,600,0,0,3000,"[1656,4969]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61953,10533,39,99,600,0,0,3000,"[1745,5236]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61954,10533,40,100,600,0,0,3000,"[1839,5517]",[9],[10581],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61955,10534,1,1,600,0,0,1000,"[3,8]",[0],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61956,10534,2,2,600,0,0,1000,"[3,9]",[0],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61957,10534,3,4,600,0,0,1000,"[4,11]",[1],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61958,10534,4,7,600,0,0,1000,"[5,15]",[1],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61959,10534,5,11,600,0,0,1000,"[8,23]",[1],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61960,10534,6,16,600,0,0,1000,"[12,35]",[1],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61961,10534,7,20,600,0,0,1000,"[16,48]",[2],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61962,10534,8,24,600,0,0,1000,"[21,64]",[2],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61963,10534,9,28,600,0,0,1000,"[29,86]",[2],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61964,10534,10,32,600,0,0,1000,"[37,112]",[3],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61965,10534,11,36,600,0,0,1000,"[49,146]",[3],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61966,10534,12,40,600,0,0,1000,"[63,189]",[3],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61967,10534,13,44,600,0,0,1000,"[81,242]",[3],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61968,10534,14,48,600,0,0,1000,"[103,309]",[4],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61969,10534,15,52,600,0,0,1000,"[131,393]",[4],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61970,10534,16,56,600,0,0,1000,"[166,497]",[4],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61971,10534,17,60,600,0,0,1000,"[209,626]",[4],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61972,10534,18,64,600,0,0,1000,"[262,787]",[5],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61973,10534,19,67,600,0,0,1000,"[311,932]",[5],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61974,10534,20,70,600,0,0,1000,"[367,1102]",[5],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61975,10534,21,72,600,0,0,1000,"[410,1231]",[6],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61976,10534,22,74,600,0,0,1000,"[458,1374]",[6],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61977,10534,23,76,600,0,0,1000,"[511,1534]",[6],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61978,10534,24,78,600,0,0,1000,"[570,1711]",[6],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61979,10534,25,80,600,0,0,1000,"[636,1907]",[7],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61980,10534,26,82,600,0,0,1000,"[708,2125]",[7],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61981,10534,27,84,600,0,0,1000,"[789,2366]",[7],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61982,10534,28,86,600,0,0,1000,"[878,2634]",[8],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61983,10534,29,88,600,0,0,1000,"[977,2931]",[8],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61984,10534,30,90,600,0,0,1000,"[1087,3260]",[8],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61985,10534,31,91,600,0,0,1000,"[1146,3437]",[8],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61986,10534,32,92,600,0,0,1000,"[1208,3624]",[8],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61987,10534,33,93,600,0,0,1000,"[1274,3821]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61988,10534,34,94,600,0,0,1000,"[1343,4028]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61989,10534,35,95,600,0,0,1000,"[1415,4246]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61990,10534,36,96,600,0,0,1000,"[1492,4475]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61991,10534,37,97,600,0,0,1000,"[1572,4716]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61992,10534,38,98,600,0,0,1000,"[1656,4969]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61993,10534,39,99,600,0,0,1000,"[1745,5236]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61994,10534,40,100,600,0,0,1000,"[1839,5517]",[9],[10582],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61995,10535,1,1,600,0,0,1000,"[3,8]",[0],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61996,10535,2,2,600,0,0,1000,"[3,9]",[0],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61997,10535,3,4,600,0,0,1000,"[4,11]",[1],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61998,10535,4,7,600,0,0,1000,"[5,15]",[1],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
61999,10535,5,11,600,0,0,1000,"[8,23]",[1],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62000,10535,6,16,600,0,0,1000,"[12,35]",[1],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62001,10535,7,20,600,0,0,1000,"[16,48]",[2],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62002,10535,8,24,600,0,0,1000,"[21,64]",[2],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62003,10535,9,28,600,0,0,1000,"[29,86]",[2],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62004,10535,10,32,600,0,0,1000,"[37,112]",[3],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62005,10535,11,36,600,0,0,1000,"[49,146]",[3],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62006,10535,12,40,600,0,0,1000,"[63,189]",[3],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62007,10535,13,44,600,0,0,1000,"[81,242]",[3],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62008,10535,14,48,600,0,0,1000,"[103,309]",[4],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62009,10535,15,52,600,0,0,1000,"[131,393]",[4],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62010,10535,16,56,600,0,0,1000,"[166,497]",[4],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62011,10535,17,60,600,0,0,1000,"[209,626]",[4],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62012,10535,18,64,600,0,0,1000,"[262,787]",[5],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62013,10535,19,67,600,0,0,1000,"[311,932]",[5],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62014,10535,20,70,600,0,0,1000,"[367,1102]",[5],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62015,10535,21,72,600,0,0,1000,"[410,1231]",[6],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62016,10535,22,74,600,0,0,1000,"[458,1374]",[6],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62017,10535,23,76,600,0,0,1000,"[511,1534]",[6],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62018,10535,24,78,600,0,0,1000,"[570,1711]",[6],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62019,10535,25,80,600,0,0,1000,"[636,1907]",[7],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62020,10535,26,82,600,0,0,1000,"[708,2125]",[7],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62021,10535,27,84,600,0,0,1000,"[789,2366]",[7],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62022,10535,28,86,600,0,0,1000,"[878,2634]",[8],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62023,10535,29,88,600,0,0,1000,"[977,2931]",[8],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62024,10535,30,90,600,0,0,1000,"[1087,3260]",[8],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62025,10535,31,91,600,0,0,1000,"[1146,3437]",[8],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62026,10535,32,92,600,0,0,1000,"[1208,3624]",[8],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62027,10535,33,93,600,0,0,1000,"[1274,3821]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62028,10535,34,94,600,0,0,1000,"[1343,4028]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62029,10535,35,95,600,0,0,1000,"[1415,4246]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62030,10535,36,96,600,0,0,1000,"[1492,4475]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62031,10535,37,97,600,0,0,1000,"[1572,4716]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62032,10535,38,98,600,0,0,1000,"[1656,4969]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62033,10535,39,99,600,0,0,1000,"[1745,5236]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62034,10535,40,100,600,0,0,1000,"[1839,5517]",[9],[10583],[],"[1480,1481]","[0,0]",[5816],"[3,3,1]","[0.5,1.5]"
62035,10539,1,16,0,0,0,0,[],"[0,0,0]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62036,10539,2,20,0,0,0,0,[],"[1,1,4]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62037,10539,3,24,0,0,0,0,[],"[2,2,8]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62038,10539,4,28,0,0,0,0,[],"[3,3,12]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62039,10539,5,31,0,0,0,0,[],"[4,4,16]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62040,10539,6,34,0,0,0,0,[],"[5,5,20]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62041,10539,7,37,0,0,0,0,[],"[6,6,24]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62042,10539,8,40,0,0,0,0,[],"[7,7,28]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62043,10539,9,43,0,0,0,0,[],"[8,8,32]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62044,10539,10,46,0,0,0,0,[],"[9,9,36]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62045,10539,11,49,0,0,0,0,[],"[10,10,40]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62046,10539,12,52,0,0,0,0,[],"[11,11,44]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62047,10539,13,55,0,0,0,0,[],"[12,12,48]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62048,10539,14,58,0,0,0,0,[],"[13,13,52]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62049,10539,15,60,0,0,0,0,[],"[14,14,56]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62050,10539,16,62,0,0,0,0,[],"[15,15,60]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62051,10539,17,64,0,0,0,0,[],"[16,16,64]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62052,10539,18,66,0,0,0,0,[],"[17,17,68]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62053,10539,19,68,0,0,0,0,[],"[18,18,72]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62054,10539,20,70,0,0,0,0,[],"[19,19,76]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62055,10539,21,72,0,0,0,0,[],"[20,20,80]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62056,10539,22,74,0,0,0,0,[],"[21,21,84]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62057,10539,23,76,0,0,0,0,[],"[22,22,88]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62058,10539,24,78,0,0,0,0,[],"[23,23,92]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62059,10539,25,80,0,0,0,0,[],"[24,24,96]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62060,10539,26,82,0,0,0,0,[],"[25,25,100]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62061,10539,27,84,0,0,0,0,[],"[26,26,104]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62062,10539,28,86,0,0,0,0,[],"[27,27,108]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62063,10539,29,88,0,0,0,0,[],"[28,28,112]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62064,10539,30,90,0,0,0,0,[],"[29,29,116]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62065,10539,31,91,0,0,0,0,[],"[30,30,120]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62066,10539,32,92,0,0,0,0,[],"[31,31,124]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62067,10539,33,93,0,0,0,0,[],"[32,32,128]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62068,10539,34,94,0,0,0,0,[],"[33,33,132]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62069,10539,35,95,0,0,0,0,[],"[34,34,136]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62070,10539,36,96,0,0,0,0,[],"[35,35,140]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62071,10539,37,97,0,0,0,0,[],"[36,36,144]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62072,10539,38,98,0,0,0,0,[],"[37,37,148]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62073,10539,39,99,0,0,0,0,[],"[38,38,152]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62074,10539,40,100,0,0,0,0,[],"[39,39,156]",[10587],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62075,10540,1,16,0,0,0,0,[],"[0,0,0]",[10588],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62076,10540,2,20,0,0,0,0,[],"[1,1,4]",[10588],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62077,10540,3,24,0,0,0,0,[],"[2,2,8]",[10588],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62078,10540,4,28,0,0,0,0,[],"[3,3,12]",[10588],[],[],[],"[3619,3618,619]","[1,1,1]",[]
62079,10540,5,31,0,0,0,0,[],"[4,4,16]",[10588],[],[],[],"[3619,3618,619]","[1,1,1]",[]
