"rownum","Id","BaseItem","UniqueCraft","bool_40","i32_41","CraftItemType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","CraftTag","bool_85"
735,"Metadata/Items/Armours/Boots/BootsDexRitual1",1200,"",1,0,3,"","","","","","","","","","",20380,1
736,"Metadata/Items/Armours/Boots/BootsDexRitual2",1201,"",1,0,3,"","","","","","","","","","",20380,1
737,"Metadata/Items/Armours/Boots/BootsDexRitual3",1202,"",1,0,3,"","","","","","","","","","",20380,1
738,"Metadata/Items/Armours/Boots/BootsIntRitual1",1214,"",1,0,3,"","","","","","","","","","",20380,1
739,"Metadata/Items/Armours/Boots/BootsIntRitual2",1215,"",1,0,3,"","","","","","","","","","",20380,1
740,"Metadata/Items/Armours/Boots/BootsIntRitual3",1216,"",1,0,3,"","","","","","","","","","",20380,1
741,"Metadata/Items/Armours/Gloves/GlovesStrRitual1",1268,"",1,0,2,"","","","","","","","","","",20380,1
742,"Metadata/Items/Armours/Gloves/GlovesStrRitual2",1269,"",1,0,2,"","","","","","","","","","",20380,1
743,"Metadata/Items/Armours/Gloves/GlovesStrRitual3",1270,"",1,0,2,"","","","","","","","","","",20380,1
744,"Metadata/Items/Armours/Gloves/GlovesDexRitual1",1282,"",1,0,2,"","","","","","","","","","",20380,1
745,"Metadata/Items/Armours/Gloves/GlovesDexRitual2",1283,"",1,0,2,"","","","","","","","","","",20380,1
746,"Metadata/Items/Armours/Gloves/GlovesDexRitual3",1284,"",1,0,2,"","","","","","","","","","",20380,1
747,"Metadata/Items/Armours/Gloves/GlovesIntRitual1",1296,"",1,0,2,"","","","","","","","","","",20380,1
748,"Metadata/Items/Armours/Gloves/GlovesIntRitual2",1297,"",1,0,2,"","","","","","","","","","",20380,1
749,"Metadata/Items/Armours/Gloves/GlovesIntRitual3",1298,"",1,0,2,"","","","","","","","","","",20380,1
750,"Metadata/Items/Armours/Helmets/HelmetExpedition1",1047,"",1,0,0,"","","","","","","","","","",20381,1
751,"Metadata/Items/Armours/Helmets/HelmetExpedition2",1048,"",1,0,0,"","","","","","","","","","",20381,1
752,"Metadata/Items/Armours/Helmets/HelmetExpedition3",1049,"",1,0,0,"","","","","","","","","","",20381,1
753,"Metadata/Items/Armours/Boots/BootsExpedition1",1254,"",1,0,3,"","","","","","","","","","",20381,1
754,"Metadata/Items/Armours/Boots/BootsExpedition2",1255,"",1,0,3,"","","","","","","","","","",20381,1
755,"Metadata/Items/Armours/Boots/BootsExpedition3",1256,"",1,0,3,"","","","","","","","","","",20381,1
756,"Metadata/Items/Armours/Gloves/GlovesExpedition1",1334,"",1,0,2,"","","","","","","","","","",20381,1
757,"Metadata/Items/Armours/Gloves/GlovesExpedition2",1335,"",1,0,2,"","","","","","","","","","",20381,1
758,"Metadata/Items/Armours/Gloves/GlovesExpedition3",1336,"",1,0,2,"","","","","","","","","","",20381,1
759,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE1",600,"",1,0,13,"","","","","","","","","","",20382,1
760,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE2",396,"",1,0,22,"","","","","","","","","","",20382,1
761,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE2",431,"",1,0,8,"","","","","","","","","","",20382,1
762,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE2",434,"",1,0,9,"","","","","","","","","","",20382,1
763,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE2",462,"",1,0,21,"","","","","","","","","","",20382,1
764,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE2",490,"",1,0,15,"","","","","","","","","","",20382,1
765,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE2",520,"",1,0,17,"","","","","","","","","","",20382,1
766,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE2",573,"",1,0,12,"","","","","","","","","","",20382,1
767,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE2",601,"",1,0,13,"","","","","","","","","","",20382,1
768,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE2",629,"",1,0,10,"","","","","","","","","","",20382,1
769,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE2",655,"",1,0,19,"","","","","","","","","","",20382,1
770,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE2",658,"",1,0,20,"","","","","","","","","","",20382,1
771,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE2",683,"",1,0,16,"","","","","","","","","","",20382,1
772,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE2",708,"",1,0,18,"","","","","","","","","","",20382,1
773,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE2",733,"",1,0,14,"","","","","","","","","","",20382,1
774,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandE3",397,"",1,0,22,"","","","","","","","","","",20382,1
775,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerE3",432,"",1,0,8,"","","","","","","","","","",20382,1
776,"Metadata/Items/Weapons/OneHandWeapons/Daggers/RuneDaggerE3",435,"",1,0,9,"","","","","","","","","","",20382,1
777,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawE3",463,"",1,0,21,"","","","","","","","","","",20382,1
778,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeE3",491,"",1,0,15,"","","","","","","","","","",20382,1
779,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordE3",521,"",1,0,17,"","","","","","","","","","",20382,1
780,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/OneHandMaceE3",574,"",1,0,12,"","","","","","","","","","",20382,1
781,"Metadata/Items/Weapons/OneHandWeapons/OneHandMaces/SceptreE3",602,"",1,0,13,"","","","","","","","","","",20382,1
782,"Metadata/Items/Weapons/TwoHandWeapons/Bows/BowE3",630,"",1,0,10,"","","","","","","","","","",20382,1
783,"Metadata/Items/Weapons/TwoHandWeapons/Staves/StaffE3",656,"",1,0,19,"","","","","","","","","","",20382,1
784,"Metadata/Items/Weapons/TwoHandWeapons/Staves/WarstaffE3",659,"",1,0,20,"","","","","","","","","","",20382,1
785,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE3",684,"",1,0,16,"","","","","","","","","","",20382,1
786,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE3",709,"",1,0,18,"","","","","","","","","","",20382,1
787,"Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE3",734,"",1,0,14,"","","","","","","","","","",20382,1
788,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt2",1173,"",1,0,1,"","","","","","","","","","","",1
789,"Metadata/Items/Armours/BodyArmours/BodyStrDexInt1",1171,"",1,0,1,"","","","","","","","","","","",1
