"rownum","Id","AOFile","PreloadGroupsKeys","EffectCategory","i32_36","HASH32"
7856,"GraftSkillXophFlamePillar","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Xoph_03/explode.ao",[],4,150,988660031
7857,"GraftSkillEshLightningHand","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Esh_03/breach_arm_01.ao",[],4,0,3753380435
7858,"GraftSkillEshLightningHandBurst","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Esh_03/orb_explosion_01.ao",[],4,100,3728483557
7859,"GraftUulNetolSpire","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_UulNetol_02/bone_spike.ao",[],4,100,1653884818
7860,"GraftSkillXophMoltenShellProjectileExplode","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Xoph_01/explode.ao",[],4,0,490850132
7861,"GraftSkillXophMoltenShellDiscarge","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Xoph_01/spinner_hit.ao",[],4,0,3040552953
7862,"GraftSkillXophMoltenShellSpinner","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Xoph_01/spinner_Xoph.ao",[],4,0,2111732486
7863,"BreachWildBossWarcry","Metadata/Effects/Spells/monsters_effects/Breach/WildBreachBoss/ao/warcry.ao",[],4,500,1833792242
7864,"BreachWildBossWarcryExplosion","Metadata/Effects/Spells/monsters_effects/Breach/WildBreachBoss/ao/warcry_explosion.ao",[],4,140,3364516023
7865,"BreachWildBossHandSlam","Metadata/Effects/Spells/monsters_effects/Breach/WildBreachBoss/ao/groundslam_BreachArm.ao",[],4,200,335758046
7866,"WildBreachBossGroundSlam","Metadata/Effects/Spells/monsters_effects/Breach/WildBreachBoss/ao/groundslam_BreachBoss_impact.ao",[],4,200,4206626490
7867,"WildBreachBossLeapSlam","Metadata/Effects/Spells/monsters_effects/Breach/WildBreachBoss/ao/leapslam_impact.ao",[],4,380,2407522924
7868,"WildBreachBossBellNova","Metadata/Effects/Spells/monsters_effects/Breach/WildBreachBoss/ao/bell_wbb_hit.ao",[],4,300,2724278571
7869,"GraftSkillXophGeyserExplosion","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Xoph_02/ao/main_explosion.ao",[],4,400,1234177867
7870,"GraftSkillXophGeyserVolcano","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Xoph_02/ao/volcano.ao",[],4,0,4138687401
7871,"GraftSkillXophGeyserProjectileExplosion","Metadata/Effects/Spells/monsters_effects/League_Chayula/GraftSystem/Active_Xoph_02/ao/projectile_explosion.ao",[],4,200,136058886
7872,"LivingLightning","Metadata/Effects/Spells/supports/living_lightning/beamAttack_01.ao",[],4,0,1957357273
7873,"BreachHandMageEnergyEruption","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/energy_eruption.ao",[],4,325,3165853460
7874,"BreachHandMageChaosMarker","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/chestSummon_chaos_marker.ao",[],4,0,434138474
7875,"BreachHandMageLightningMarker","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/chestSummon_lightning_marker.ao",[],4,0,2735470060
7876,"BreachHandMageChaosImpact","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/chestSummon_explosion_chaos.ao",[],4,140,2914779006
7877,"BreachHandMageLightningImpact","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/chestSummon_lightning_impact.ao",[],4,180,2926725296
7878,"BreachHandMageSpiderMines","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/spiderdash_explode.ao",[],4,100,1311691785
7879,"BreachHandMageChaosOrbExplosion","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/volatile_chaos_orb_explosion.ao",[],4,140,4022892331
7880,"BreachHandMageLightningOrbExplosion","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/volatile_lightning_orb_explosion.ao",[],4,240,882692886
7881,"BreachHandMagePortalCone","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/portal_detonate_cone.ao",[],4,650,711254188
7882,"BrequelSiphonAuraBeam","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/DoodadBurner/AOs/BreachBeam_FWD.ao",[75],4,0,2156317426
7883,"BrequelSiphonAuraBeamNoDelay","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/DoodadBurner/AOs/BreachBeam_FWD_no_delay.ao",[],4,0,2157809515
7884,"BrequelChayulaSkillAilithBeam","Metadata/Effects/Spells/monsters_effects/League_Chayula/AilithShield/AilithShieldBeam.ao",[],4,0,1338930452
7885,"BrequelChayulaSkillSpawnBeam","Metadata/Effects/Spells/NPC/League/Chayula/chayula_skillspawner/spawn_beam.ao",[],4,400,4162107010
7886,"BrequelScatterDoodad1","Metadata/Terrain/Leagues/Breach/Doodads/Hands12.ao",[],4,0,2257002694
7887,"BrequelScatterDoodad2","Metadata/Terrain/Leagues/Breach/Doodads/Hands13.ao",[],4,0,3226763866
7888,"BrequelScatterDoodad3","Metadata/Terrain/Leagues/Breach/Doodads/Medallion02.ao",[],4,0,992265579
7889,"BrequelScatterDoodad4","Metadata/Terrain/Leagues/Breach/Doodads/Viscera01.ao",[],4,0,418590557
7890,"BrequelScatterDoodad5","Metadata/Terrain/Leagues/Breach/Doodads/Viscera02.ao",[],4,0,848238713
7891,"BrequelScatterDoodad6","Metadata/Terrain/Leagues/Breach/Doodads/Viscera03.ao",[],4,0,2138500754
7892,"ArrowSwarmSummonedArrow","Metadata/Effects/Spells/arrowswarm/ao/spectral_projectile.ao",[],4,0,3718190680
7893,"ArrowSwarmSummonedArrowMuzzleflash","Metadata/Effects/Spells/arrowswarm/ao/muzzle_flash.ao",[],4,0,3704729602
7894,"MicrotransactionMonarchOfTrathusLionFinisher","Metadata/Effects/Microtransactions/on_kill/MonarchOfTrarthus/Lion_Finisher.ao",[],4,0,3372821424
7895,"FallenKnightCorruptingSlam","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/corruptingSlam_impact.ao",[],4,325,2548446590
7896,"FallenKnightShieldSlam","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/shieldThrow_groundSlam.ao",[],4,1000,522408886
7897,"FallenKnightShieldStab","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/shieldStab_cone.ao",[],4,1000,486089747
7898,"FallenKnightIceRainMarker","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/ice_rain_marker.ao",[],4,100,1575395969
7899,"FallenKnightIceRainImpact","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/ice_rain_impact.ao",[],4,130,3145904343
7900,"FallenKnightIceRainSlam","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/ice_rain_slam.ao",[],4,325,2776328991
7901,"FallenKnightShieldAura","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/knight_breach_wave.ao",[],4,325,4259964638
7902,"FallenKnightGroundHands","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/breach_wave_ArmAttachment.ao",[],4,0,2944407514
7903,"KineticBarrierImpact","Metadata/Effects/Spells/wall_of_force/wall_imp.ao",[],4,0,3230412267
7904,"WindstormStorm","Metadata/Effects/Spells/windstorm/Storm.ao",[],4,200,2751886277
7905,"VoidstormStorm","Metadata/Effects/Spells/supports/voidstorm/voidstorm.ao",[],4,225,1322304523
7906,"NapalmArrowsExplosion","Metadata/Effects/Spells/Napalm_Arrows/NapalmArrows_explosion.ao",[],4,150,56443945
7907,"NapalmArrowsArrow","Metadata/Effects/Spells/Napalm_Arrows/NapalmArrows_proj.ao",[],4,0,240791997
7908,"NapalmArrowsProjectile","Metadata/Effects/Spells/Napalm_Arrows/NapalmArrows_proj_up.ao",[],4,0,3341637838
7909,"NapalmArrowsLandingNotScaled","Metadata/Effects/Spells/Napalm_Arrows/NapalmArrows_impact.ao",[],4,0,718553349
7910,"NapalmArrowsLandingScaled","Metadata/Effects/Spells/Napalm_Arrows/NapalmArrows_impact.ao",[],4,150,3219882044
7911,"BrequelSpawner","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/MonsterSpawners/AOs/MonsterSpawner.ao",[75],4,0,150762988
7912,"KineticFusilladeExplosion","Metadata/Effects/Spells/kinetic_fusillade/explode.ao",[],4,125,2128888613
7913,"WindstormDetonation","Metadata/Effects/Spells/windstorm/Detonate.ao",[],4,200,2787170152
7914,"VoidstormDetonation","Metadata/Effects/Spells/supports/voidstorm/voidstorm_explode.ao",[],4,200,135223595
7915,"WindstormArrowImpact","Metadata/Effects/Spells/windstorm/Arrow_Impact.ao",[],4,200,1006263332
7916,"KineticRainProjectile","Metadata/Effects/Spells/kinetic_rain/Projectile.ao",[],4,100,3621182494
7917,"KineticRainRune","Metadata/Effects/Spells/kinetic_rain/Runic_Marker.ao",[],4,100,2122431155
7918,"KineticShellExplosion","Metadata/Effects/Spells/kinetic_shell/explode.ao",[],4,100,3974344
7919,"KineticBarrierAudio","Metadata/Effects/Spells/wall_of_force/wall_segment_audio.ao",[],4,0,4023895417
7920,"KineticFusilladeCast","Metadata/Effects/Spells/kinetic_fusillade/beam.ao",[],4,0,2792920193
7921,"LightningCloneSuicideExplosionGraft","Metadata/Effects/Spells/monsters_effects/aura/nemesis_mod/static_discharge/discharge/lightningblast.ao",[],4,150,1665389565
7922,"KineticShell","Metadata/Effects/Spells/kinetic_shell/shield.ao",[],4,0,1916019928
7923,"BrequelSpawnerCover01","Metadata/Terrain/Leagues/Breach/Doodads/BreachSpawneBlocker01.ao",[75],4,0,1773016295
7924,"BrequelWavePulseEasy","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/Wave/AOs/Wave_Easy.ao",[75],4,2000,3857323613
7925,"BrequelWavePulseHard","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/Wave/AOs/Wave_Hard.ao",[75],4,2000,1277226195
7926,"BrequelChayulaSkillFreezePulse","Metadata/Effects/Spells/monsters_effects/League_Chayula/FreezePulse/freeze_pulse.ao",[],4,1500,81415979
7927,"BrequelChayulaSkillMeteorSmall","Metadata/Effects/Spells/NPC/League/Chayula/spawnedskill_meteor/150_meteor.ao",[],4,150,1225737327
7928,"BrequelChayulaSkillMeteorLarge","Metadata/Effects/Spells/NPC/League/Chayula/spawnedskill_meteor/250_meteor.ao",[],4,250,2075320730
7929,"WindstormArrowDown","Metadata/Effects/Spells/windstorm/DownArrow_static.ao",[],4,0,2390243256
7930,"BreachHandMageChargeBeam","Metadata/Effects/Spells/monsters_effects/Breach/TulAndAshBoss/esh_charge_beam.ao",[],4,0,80933780
7931,"MonasteryPortal","Metadata/Effects/Spells/NPC/League/Chayula/portal/ao/BreachHedronPortal.ao",[75],4,0,2845924973
7932,"BrequelEndExplosion","Metadata/Effects/Spells/NPC/League/Chayula/ao/explosion_end.ao",[75],4,0,1451621651
7933,"HandOfXeshtFinisher","Metadata/Effects/Microtransactions/on_kill/HandOfXesht/HandOfXesht_Finsiher.ao",[],4,0,1270481599
7934,"BreachElitePaleLightningBeam","Metadata/Effects/Spells/monsters_effects/Breach/pale_elite_01/pale_lightning_strike.ao",[],4,480,3081865008
7935,"BreachElitePaleLightningBeamImpact","Metadata/Effects/Spells/monsters_effects/Breach/pale_elite_01/pale_lightning_strike_impact.ao",[],4,45,4253348343
7936,"KineticRainProjectileBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_rain/Keepers/Projectile.ao",[],4,100,3626414868
7937,"KineticRainRuneBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_rain/Keepers/Runic_Marker.ao",[],4,100,2134384151
7938,"KineticFusilladeExplosionBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_fusillade/Keepers/explode.ao",[],4,125,1189352656
7939,"KineticFusilladeCastBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_fusillade/Keepers/beam.ao",[],4,0,2803910864
7940,"ClusterBurstLargeBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_blast/keepers/ao/keepers_explosion_big.ao",[],4,0,514826250
7941,"ClusterBurstSmallBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_blast/keepers/ao/keepers_explosion_mini.ao",[],4,125,3621527509
7942,"WandMuzzleFlashPhysicalBreachSwarm","Metadata/Effects/Microtransactions/Spells/kinetic_blast/keepers/ao/keepers_wand_cast.ao",[],4,0,1922528069
7943,"MtxKnightLordPodiumAppearEffect","Metadata/Effects/Microtransactions/Rings/KnightLordRing/KnightLordPodium_fx.ao",[],4,0,1762597174
7944,"MtxAfkMarbleStatuePodium","Metadata/Effects/Microtransactions/Character_FX/AFKMarble/AfkMarbleplinth01.ao",[],4,0,1491642468
7945,"BreaquelBurnWave","Metadata/Effects/Spells/monsters_effects/League_Chayula/Environment/DoodadBurner/AOs/BreachBurn_Wave.ao",[75],4,600,2299092712
7946,"HolySweepHammerFall","Metadata/Effects/Spells/holy_sweep/falling_hammer_sweep.ao",[],4,200,1981961598
7947,"AstralGolemancerFireballImpact","Metadata/Effects/Spells/monsters_effects/League_Faridun/FarudinGolemancer/astral_bolt_impact.ao",[],4,100,3012158060
7948,"AstralGolemancerTimeMineExplosion","Metadata/Effects/Spells/monsters_effects/League_Faridun/FarudinGolemancer/timetrap_explode.ao",[],4,200,1286952390
7949,"FaridunWarlockPustuleExplosion","Metadata/Effects/Spells/monsters_effects/League_Faridun/FaridunWarlock/SwarmPustules/pustule_explode.ao",[],4,85,2194168175
7950,"FaridunHulkFleshBoulderExplosion","Metadata/Effects/Spells/monsters_effects/League_Faridun/FleshHulk/fleshboulder_explode.ao",[],4,200,3552656865
7951,"SolartwineNova","Metadata/Effects/Microtransactions/Misc/uniques/Solartwine/sun_nova.ao",[],4,200,3237043936
7952,"BitingBraidNova","Metadata/Effects/Microtransactions/Misc/uniques/BitingBraid/nova.ao",[],4,200,3985159995
7953,"HolyHammersAoe","Metadata/Effects/Spells/holy_hammers/holy_slam.ao",[],4,275,2814886004
7954,"HolyHammersFallingHammer","Metadata/Effects/Spells/holy_hammers/falling_hammer_slam.ao",[],4,275,3517371091
7955,"HolyHammersAoeAncestral","Metadata/Effects/Spells/slam_support/holy_hammers/holy_slam.ao",[],4,275,2860092942
7956,"HolyHammersFallingHammerAncestral","Metadata/Effects/Spells/slam_support/holy_hammers/falling_hammer_slam.ao",[],4,275,481765624
7957,"FaridunEssenceDaemon","Metadata/Effects/Spells/monsters_effects/League_Faridun/FaridunEssence/fleshboulderEssence.ao",[],4,0,2117492047
7958,"FaridunEssenceDaemonBoulderExplosion","Metadata/Effects/Spells/monsters_effects/League_Faridun/FleshHulk/fleshboulder_explode.ao",[],4,200,2184624232
7959,"MtxTimeFreezeLevelUp","Metadata/Effects/Microtransactions/char_level_up/TimeFreeze/TimeFreeze_Levelup.ao",[],4,0,1999337358
7960,"FaridunMinibossLeapSlamImpact","Metadata/Effects/Spells/monsters_effects/League_Faridun/FaridunWildBoss/leap_slam.ao",[],4,225,2713327446
7961,"FaridunMinorDjinnChainOrbImpact","Metadata/Effects/Spells/monsters_effects/League_Faridun/ZarokhCasterDjinn/chain_ball_impact.ao",[],4,150,3368996873
7962,"FaridunDjinnPortal","Metadata/Effects/Microtransactions/Town_Portals/SekhemaPortal/SekhemaPortal_Time.ao",[76],4,0,1509100193
7963,"FaridunMinibossLeapSunderImpact","Metadata/Effects/Spells/discharge_03/discharge_core.ao",[],4,200,383149161
7964,"MicrotransactionGhostlyCannons","Metadata/Effects/Microtransactions/on_kill/GhostlyCannons/GhostlyFinisher.ao",[],4,0,3882057121
7965,"FaridunMinibossFleshProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Faridun/FaridunWildBoss/meaty_ball_explode.ao",[],4,100,1849086303
7966,"BeastHeartSubAreaSummonEmerge","Metadata/Effects/Spells/monsters_effects/act10/Kitava/heart_exposed/minion_emerge/minionemerge.ao",[],4,0,2069949634
7967,"ExplodingPoisonToad","Metadata/Monsters/LeagueAzmeri/GiantUglyToadCritter/GiantUglyToadCritterSupport.ao",[],4,0,1921392917
7968,"FaridunBeetleSunderWave","Metadata/Effects/Spells/discharge_03/discharge_core.ao",[],4,200,315395116
7969,"SareshBloodCleaveOrbExplosion","Metadata/Effects/Spells/monsters_effects/League_Faridun/Saresh/sand_orb_impact.ao",[],4,150,901513944
7970,"HolyStrikeRefresh","Metadata/Effects/Spells/holy_strike/holy_mace_refresh.ao",[],4,50,4118242031
7971,"HolyStrikeWeaponSubstitute","Metadata/Effects/Spells/holy_strike/holy_mace.ao",[],4,0,1891457269
7972,"GoldenVolatileSpawnIn","Metadata/Effects/Spells/monsters_effects/League_Faridun/GoldenVolatile/golden_volatile_emerge.ao",[],4,0,2746885077
7973,"HallowingFlameOrb","Metadata/Effects/Spells/supports/hallowing_flame/holy_flame_charge.ao",[],4,0,3363303961
7974,"VaalTemptation","Metadata/Effects/Spells/supports/vaal_temptation/vaal_temtation_charge.ao",[],4,0,2098891781
7975,"PlummetingChandelierFinisher","Metadata/Effects/Microtransactions/on_kill/Chandelier/ChandelierFinisher.ao",[],4,0,583725424
7976,"OrbOfStormsTeleport","Metadata/Effects/Spells/storm_cloud/storm_teleport_marker.ao",[],4,250,1724658600
7977,"OrbOfStormsTeleportDemonic","Metadata/Effects/Microtransactions/Spells/storm_cloud/demonic/storm_teleport_marker.ao",[],4,250,1401588637
7978,"OrbOfStormsTeleportCelestial","Metadata/Effects/Microtransactions/Spells/orb_celestial/storm_teleport_marker.ao",[],4,250,604604888
7979,"PhoenixFireFinisher","Metadata/Effects/Microtransactions/on_kill/Phoenix/PhoenixFinisher.ao",[],4,0,3631486352
7980,"GiantCentipedeFinisher","Metadata/Effects/Microtransactions/on_kill/GiantCentipede/GiantCentipede.ao",[],4,0,2036594178
7981,"CasterDjinnBoltImpact","Metadata/Effects/Spells/monsters_effects/League_Faridun/ZarokhCasterDjinn/astral_bolt_impact_small.ao",[],4,50,1409018057
7982,"FaridunWispMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Faridun/AstralWisp/astral_bolt_impact.ao",[],4,100,1121029950
7983,"FaridunAcolyteCentralImpact","Metadata/Effects/Spells/monsters_effects/League_Faridun/FaridunAstralAcolyte/small_hit.ao",[],4,250,943877418
7984,"MinionSacrificeBeam","Metadata/Effects/Spells/supports/minion_pact/minion_beam.ao",[],4,0,1077039464
7985,"MtxPhoenixPetRevivePlayerEffectRed","Metadata/Effects/Microtransactions/pets/Phoenix/Revive.ao",[],4,0,3385538613
7986,"MtxPhoenixPetRevivePlayerEffectGreen","Metadata/Effects/Microtransactions/pets/Phoenix/Revive_green.ao",[],4,0,722947789
7987,"MtxPhoenixPetRevivePlayerEffectBlue","Metadata/Effects/Microtransactions/pets/Phoenix/Revive_blue.ao",[],4,0,4156263875
7988,"MTXGhostLevelUp","Metadata/Effects/Microtransactions/char_level_up/GhostWarriors/ao/ghost_lvl_up.ao",[],4,0,1389171482
7989,"DiscusSlamBeam","Metadata/Effects/Spells/discus_slam/holy_firebeam_02.ao",[],4,0,3251189245
7990,"DiscusSlamImplosion","Metadata/Effects/Spells/discus_slam/holy_implosion.ao",[],4,200,582398670
7991,"DiscusSlamExplosion","Metadata/Effects/Spells/discus_slam/holy_explode.ao",[],4,400,2564605623
7992,"DiscusSlamCrack","Metadata/Effects/Spells/discus_slam/holy_orb.ao",[],4,200,3632979742
7993,"RingsOfLightExplosion","Metadata/Effects/Spells/supports/ring_of_light/holy_explode.ao",[],4,400,3134218995
7994,"ConversionStrikeConvertZana","Metadata/Effects/Spells/dominating_blow/monster_covert/monster_convert.ao",[],4,0,1430375218
7995,"HolyStrikeRefreshZana","Metadata/Effects/Microtransactions/Spells/zana/HolyStrike/AOs/holy_mace_refresh.ao",[],4,50,313828809
7996,"HolyStrikeWeaponSubstituteZana","Metadata/Effects/Microtransactions/Spells/zana/HolyStrike/AOs/holy_mace.ao",[],4,0,1152507482
7997,"HolyHammersAoeZana","Metadata/Effects/Microtransactions/Spells/zana/HolyHammers/AOs/holy_slam.ao",[],4,275,246531394
7998,"HolyHammersFallingHammerZana","Metadata/Effects/Microtransactions/Spells/zana/HolyHammers/AOs/falling_hammer_slam.ao",[],4,275,2960608017
7999,"HolyHammersAoeAncestralZana","Metadata/Effects/Microtransactions/Spells/zana/HolyHammers/AOs/holy_slam_FoW.ao",[],4,275,3485762994
8000,"HolyHammersFallingHammerAncestralZana","Metadata/Effects/Microtransactions/Spells/zana/HolyHammers/AOs/falling_hammer_slam_FoW.ao",[],4,275,3227933462
8001,"RetaliationLightningWaveZana","Metadata/Effects/Microtransactions/Spells/zana/ShieldOfLight/AOs/light_wave.ao",[],4,320,2794592431
8002,"RetaliationLightningWaveMinionZana","Metadata/Effects/Microtransactions/Spells/zana/ShieldOfLight/AOs/light_wave.ao",[],4,550,257899714
8003,"RetaliationLightningWaveAddedEffectZana","Metadata/Effects/Microtransactions/Spells/zana/ShieldOfLight/AOs/light_cone_secondary.ao",[],4,0,3114269674
8004,"TheEndFinisherEffect","Metadata/Effects/Microtransactions/on_kill/TheEndFinisher/TheEndFinisher.ao",[],4,0,2381882797
8005,"HeraldOfAshExplosionZana","Metadata/Effects/Microtransactions/Spells/zana/HeraldOfAsh/AOs/flameherald_explode.ao",[],4,300,58501472
8006,"ZanaHeraldOfAshSurge","Metadata/Effects/Microtransactions/Spells/zana/HeraldOfAsh/AOs/flamesurge3.ao",[],4,0,929159966
8007,"HeraldOfPuritySpawnEffectZana","Metadata/Effects/Microtransactions/Spells/zana/HeraldOfPurity/AOs/appear.ao",[],4,100,3729265207
8008,"HeraldOfPurityDeathEffectZana","Metadata/Effects/Microtransactions/Spells/zana/HeraldOfPurity/AOs/disappear.ao",[],4,100,535384073
8009,"ZanaHeraldOfPuritySurge","Metadata/Effects/Microtransactions/Spells/zana/HeraldOfPurity/AOs/holysurge.ao",[],4,0,2649400517
8010,"HeraldOfPuritySlam1Zana","Metadata/Effects/Microtransactions/Spells/zana/HeraldOfPurity/AOs/slam_impact.ao",[],4,150,3366219296
8011,"HeraldOfPuritySlam2Zana","Metadata/Effects/Microtransactions/Spells/zana/HeraldOfPurity/AOs/slam_impact_2.ao",[],4,230,3697829715
8012,"CollapsingRingSmall","Metadata/Effects/Spells/supports/ring_of_light/ring_of_light_small.ao",[],4,75,3834005486
8013,"CollapsingRingMedium","Metadata/Effects/Spells/supports/ring_of_light/ring_of_light_medium.ao",[],4,120,3282233313
8014,"CollapsingRingLarge","Metadata/Effects/Spells/supports/ring_of_light/ring_of_light_large.ao",[],4,160,656392154
8015,"FaridunMirageBorderEffect","Metadata/Effects/Environment/League_Faridun/EdgeOfWorld/EoW_01.ao",[76],4,0,1213692547
8016,"FaridunMirageBorderEffectOutside","Metadata/Effects/Environment/League_Faridun/Postprocess/djinn_attachment.ao",[76],4,0,1663331198
8017,"SareshTeleportBeam","Metadata/Effects/Spells/monsters_effects/League_Faridun/Saresh/dash_beam.ao",[],4,0,1899704862
8018,"SandMirageBeam","Metadata/Effects/Microtransactions/Misc/uniques/StoppedHourglass/spawn_beam.ao",[],4,0,3499025914
8019,"SandMirageFade","Metadata/Effects/Microtransactions/Misc/uniques/StoppedHourglass/clone_fadeout.ao",[],4,0,4108701023
8020,"HolySweepHammerFallZana","Metadata/Effects/Microtransactions/Spells/zana/HolySweep/AOs/falling_hammer_sweep.ao",[],4,200,4150015075
8021,"HolySweepHammerFallSirius","Metadata/Effects/Microtransactions/Spells/Holy_Sweep/Sirus/sirus_falling_hammer_sweep.ao",[],4,200,3572831031
8022,"HolySweepHammerFallAbyssal","Metadata/Effects/Microtransactions/Spells/Holy_Sweep/abyssal/falling_hammer_slam.ao",[],4,200,2632513929
8023,"FaridunAstralChainSmall","Metadata/Terrain/Leagues/Faridun/AstralChains/astralChain_small.ao",[76],4,0,3980331867
8024,"FaridunAstralChainLarge","Metadata/Terrain/Leagues/Faridun/AstralChains/astralChain_large.ao",[76],4,0,1228907572
8025,"FaridunBorderScatterEffect","Metadata/Effects/Environment/League_Faridun/EdgeOfWorld/ScatterDoodad.ao",[76],4,0,4114535499
8026,"RetaliationLightningWaveSirius","Metadata/Effects/Microtransactions/Spells/shield_of_Light/Sirus/sirus_light_wave.ao",[],4,320,812510221
8027,"RetaliationLightningWaveMinionSirius","Metadata/Effects/Microtransactions/Spells/shield_of_Light/Sirus/sirus_light_wave.ao",[],4,550,1076833446
8028,"RetaliationLightningWaveAddedEffectSirius","Metadata/Effects/Microtransactions/Spells/shield_of_Light/Sirus/sirus_light_cone_secondary.ao",[],4,0,2534633040
8029,"ConversionStrikeConvertSirius","Metadata/Effects/Spells/dominating_blow/monster_covert/monster_convert.ao",[],4,0,3408045406
8030,"HolyStrikeRefreshSirius","Metadata/Effects/Microtransactions/Spells/Holy_Strike/Sirus/sirus_ holy_mace_refresh.ao",[],4,50,3426788691
8031,"HolyStrikeWeaponSubstituteSirius","Metadata/Effects/Microtransactions/Spells/Holy_Strike/Sirus/sirus_holy_mace.ao",[],4,0,1214232774
8032,"FaridunMirageTeleportPoof","Metadata/Effects/Environment/League_Faridun/MirageArea/teleport_poof.ao",[76],4,0,2772175076
8033,"MTXChainPowerCharge","Metadata/Effects/Microtransactions/Spells/skill_charges/Chain/possessedchain_power.ao",[],4,0,2558655405
8034,"MTXChainEnduranceCharge","Metadata/Effects/Microtransactions/Spells/skill_charges/Chain/possessedchain.ao",[],4,0,2950954354
8035,"MTXChainFrenzyCharge","Metadata/Effects/Microtransactions/Spells/skill_charges/Chain/possessedchain_frenzy.ao",[],4,0,3586232830
8036,"HeraldOfThunderStrikeSirius","Metadata/Effects/Microtransactions/Spells/heralds/lightning/Sirus/sirus_lightning_strike_herald.ao",[],4,0,1234683532
8037,"SiriusHeraldOfThunderSurge","Metadata/Effects/Microtransactions/Spells/heralds/lightning/Sirus/sirus_herald_surge.ao",[],4,0,3322750077
8038,"HeraldOfThunderStrikeAbyssal","Metadata/Effects/Microtransactions/Spells/heralds/holy_skills_abyssal/lightning/lightning_strike_herald.ao",[],4,0,1522943200
8039,"AbyssalHeraldOfThunderSurge","Metadata/Effects/Microtransactions/Spells/heralds/holy_skills_abyssal/lightning/lightsurge.ao",[],4,0,2831021379
8040,"FaridunAstralChainBolt","Metadata/Effects/Environment/League_Faridun/GiantAstralChain/reward_bolt.ao",[],4,0,2012836010
8041,"HolyHammersAoeSirius","Metadata/Effects/Microtransactions/Spells/holy_hammers/sirus/sirus_holy_slam.ao",[],4,275,2344712723
8042,"HolyHammersFallingHammerSirius","Metadata/Effects/Microtransactions/Spells/holy_hammers/sirus/sirus_holy_slam_hammer_.ao",[],4,275,3167199066
8043,"HolyHammersAoeAncestralSirius","Metadata/Effects/Microtransactions/Spells/holy_hammers/sirus/sirus_holy_slam.ao",[],4,275,4144363407
8044,"HolyHammersFallingHammerAncestralSirius","Metadata/Effects/Microtransactions/Spells/holy_hammers/sirus/sirus_holy_slam_hammer_.ao",[],4,275,1521466612
8045,"ConversionStrikeConvertAbyssal","Metadata/Effects/Spells/dominating_blow/monster_covert/monster_convert.ao",[],4,0,942048313
8046,"HolyStrikeRefreshAbyssal","Metadata/Effects/Microtransactions/Spells/Holy_Strike/Holy_skills_abyssal/holy_mace_refresh.ao",[],4,50,1273180813
8047,"HolyStrikeWeaponSubstituteAbyssal","Metadata/Effects/Microtransactions/Spells/Holy_Strike/Holy_skills_abyssal/holy_mace.ao",[],4,0,518542141
