"rownum","Id","bool_8","IsLocal","IsWeaponLocal","Semantics","bool_15","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool_33","HASH32","BelongsActiveSkillsKey","Category","bool_70","bool_71","IsScalable","ContextFlags","DotFlag"
18538,"local_display_socketed_gems_supported_by_level_x_prismatic_burst","",1,"",3,"","","","","",-386782086,[],"","","","",[],[]
18539,"mtx_dark_king_boots",1,"","",4,1,"","","",1,-1531075615,[],"","","",1,[],[]
18540,"support_momentum_buff_duration_ms","","","",3,"",1,"","",1,-903562835,[],"","","","",[1],[]
18541,"support_momentum_stack_while_channelling_ms","","","",3,"",1,"","",1,63099319,[],"","","","",[1],[]
18542,"current_momentum",1,"","",3,"",1,"","","",970251461,[],"","","","",[],[]
18543,"count_as_momentum_+_if_not_channelled","","","",3,"","","","",1,488706514,[],"","","",1,[],[]
18544,"spell_damage_+%_final_from_being_stunned_while_casting_recently","","","",1,"","","","","",-781389508,[],"","","",1,[],[]
18545,"recoup_life_effects_apply_over_3_seconds_instead","","","",4,"","","","","",1192548962,[],"","","",1,[],[]
18546,"is_max_power_metamorph","","","",4,"","","","","",-594317827,[],"","","",1,[],[]
18547,"non_melee_hit_damage_stun_multiplier_+%_final","","","",1,"","","","","",1410171937,[],"","","",1,[],[]
18548,"cannot_be_stunned_by_hits_of_only_physical_damage","","","",4,"","","","","",-941418291,[],"","","",1,[],[]
18549,"maximum_physical_attack_damage_+%_final","","","",1,"","","","","",-2035042248,[],"","","",1,[],[]
18550,"hits_ignore_enemy_monster_physical_damage_reduction_%_chance","","","",1,"","","","","",-1619797132,[],6,"","",1,[],[]
18551,"bleed_dot_multiplier_+_per_impale_on_enemy","","","",3,"","","","","",-285935537,[],"","","",1,[],[]
18552,"link_effect_+%_when_50%_expired","","","",1,"","","","","",-1037228828,[],18,"","",1,[],[]
18553,"movement_speed_+%_while_you_have_two_linked_targets","","","",1,"","","","","",1213576398,[],18,"","",1,[],[]
18554,"defences_+%_while_you_have_four_linked_targets","","","",1,"","","","","",-1018921310,[],9,"","",1,[],[]
18555,"always_pierce_burning_enemies","","","",4,1,"","","",1,-1160789394,[],"","","","",[],[]
18556,"minimum_arrow_fire_damage_added_for_each_pierce","","","",3,"","","","",1,505255054,[],"","","",1,[],[]
18557,"maximum_arrow_fire_damage_added_for_each_pierce","","","",3,"","","","",1,-1535037901,[],"","","",1,[],[]
18558,"minion_life_increased_by_overcapped_fire_resistance","","","",4,"","","","",1,1357675414,[],"","","","",[],[]
18559,"totem_life_increased_by_overcapped_fire_resistance","","","",4,"","","","","",-1857414122,[],"","","","",[],[]
18560,"local_display_nearby_enemies_are_covered_in_ash","",1,"",4,"","","","","",-627597440,[],"","","","",[],[]
18561,"critical_strike_chance_+%_per_25_intelligence","","","",1,"","","","",1,425550342,[],"","","",1,[],[]
18562,"bleeding_on_self_expire_speed_+%_while_moving","","","",1,"","","","",1,1374584328,[],"","","",1,[],[]
18563,"cannot_be_stunned_while_bleeding","","","",4,"","","","",1,-2077336145,[],"","","","",[],[]
18564,"cannot_be_poisoned_while_bleeding","","","",4,"","","","",1,521822823,[],"","","","",[],[]
18565,"minions_have_%_chance_to_inflict_wither_on_hit","","","",1,"","","","",1,582519503,[],"","","",1,[],[]
18566,"minions_have_+%_critical_strike_multiplier_per_wither_on_enemies","","","",1,"","","","",1,923793481,[],"","","",1,[],[]
18567,"main_hand_claw_life_gain_on_hit","","","",3,"","","","","",-800834871,[],"","","",1,[],[]
18568,"off_hand_claw_mana_gain_on_hit","","","",3,"","","","","",1875714089,[],"","","",1,[],[]
18569,"claw_damage_against_enemies_on_low_life_+%","","","",1,"","","","","",-440742328,[],"","","",1,[],[]
18570,"life_leech_%_is_instant_per_equipped_claw","","","",1,"","","","","",1752815224,[],"","","",1,[],[]
18571,"dual_wield_inherent_attack_speed_is_doubled_while_dual_wielding_claws","","","",4,"","","","","",-1840152058,[],"","","",1,[],[]
18572,"explode_from_owner_on_death_for_%_life_as_physical",1,"","",1,"","","","","",1778773674,[],"","","",1,[],[]
18573,"area_damage_+%_final_from_saboteur","","","",1,"","","","","",517387255,[],"","","",1,[],[]
18574,"energy_shield_+%_if_both_rings_have_evasion_mod","","","",1,"","","","","",-1910741964,[],"","","",1,[],[]
18575,"energy_shield_recharge_+%_if_amulet_has_evasion_mod","","","",1,"","","","","",1628607266,[],"","","",1,[],[]
18576,"gain_no_inherent_evasion_rating_+%_from_dexterity","","","",4,"","","","","",-804851518,[],"","","",1,[],[]
18577,"evasion_rating_+%_if_energy_shield_recharge_started_in_past_2_seconds","","","",1,"","","","","",-1444860835,[],"","","",1,[],[]
18578,"regenerate_energy_shield_equal_to_%_evasion_rating_over_1_second_every_4_seconds",1,"","",1,"","","","","",385862402,[],"","","",1,[],[]
18579,"evasion_rating_+%_per_10_intelligence","","","",1,"","","","","",1103198191,[],"","","",1,[],[]
18580,"local_unique_can_have_two_handed_sword_weapon_passive_tree","",1,"",4,"","","","","",967678610,[],"","","",1,[],[]
18581,"track_link_expiration","","","",4,"",1,"","","",537744298,[],"","","","",[],[]
18582,"link_50%_expired","","","",4,"","","","","",2136046773,[],"","","",1,[],[]
18583,"arcane_surge_on_you_spell_damage_+%_final_from_hierophant","","","",1,"","","","","",135143367,[],"","","",1,[],[]
18584,"arcane_surge_on_you_life_regeneration_rate_+%","","","",1,"","","","","",71150062,[],"","","",1,[],[]
18585,"stealth_+%_if_have_hit_with_claw_recently","","","",1,"","","","","",-907851152,[],"","","",1,[],[]
18586,"manaforged_arrows_total_mana_threshold","","","",3,"",1,"","",1,1414892130,[],"","","","",[],[]
18587,"virtual_bleeding_on_self_expire_speed_+%",1,"","",1,1,1,"","",1,-310468868,[],"","","","",[],[]
18588,"maximum_life_increased_from_overcapped_fire_resistance","","","",4,"","","","","",-261558955,[],"","","",1,[],[]
18589,"map_weapon_and_shields_drop_fully_linked_%_chance","","","",1,"","","","","",1727135927,[],"","","",1,[],[]
18590,"map_weapon_and_shields_drop_fully_socketed_%_chance","","","",1,"","","","","",908074002,[],"","","",1,[],[]
18591,"map_weapon_and_shields_drop_fractured_%_chance","","","",1,"","","","","",-1711124307,[],"","","",1,[],[]
18592,"map_weapon_and_shields_drop_corrupted_with_implicit_%_chance","","","",1,"","","","","",1287281493,[],"","","",1,[],[]
18593,"map_crucible_unique_monsters_+%","","","",1,"","","","","",-317261406,[],"","","",1,[],[]
18594,"regenerate_%_life_over_1_second_when_stunned","","","",1,"","","","","",425550999,[],7,"","",1,[],[]
18595,"regenerate_%_energy_shield_over_1_second_when_stunned","","","",1,"","","","","",-709230954,[],9,"","",1,[],[]
18596,"critical_strike_multiplier_+%_per_wither_on_enemies","","","",1,"","","","",1,1010974391,[],"","","",1,[],[]
18597,"lightning_tendrils_channelled_larger_pulse_always_crit","","","",4,"","","","",1,-982152511,[],"","","",1,[],[]
18598,"flask_throw_charges_used_per_projectile","","","",3,"","","","","",707935702,[],"","","",1,[],[]
18599,"flask_throw_total_charges_used","","","",3,"",1,"","",1,-171624704,[],"","","","",[],[]
18600,"number_of_magic_abyss_jewels",1,"","",3,"","","","","",-544832451,[],"","","",1,[],[]
18601,"number_of_rare_abyss_jewels",1,"","",3,"","","","","",-444435962,[],"","","",1,[],[]
18602,"number_of_unique_abyss_jewels",1,"","",3,"","","","","",164815618,[],"","","",1,[],[]
18603,"mtx_chaos_orb_armour_effects",1,"","",4,1,"","","",1,1521450546,[],"","","",1,[],[]
18604,"map_crucible_monster_damage_+%_final","","","",1,"","","","","",1243602483,[],"","","",1,[],[]
18605,"map_crucible_monster_damage_taken_+%_final","","","",1,"","","","","",335789591,[],"","","",1,[],[]
18606,"snipe_attack_speed_+%",1,"","",1,"","","","",1,254803964,"[""channelled_snipe""]","","","",1,[],[]
18607,"avoid_stun_%_while_channeling_snipe",1,"","",1,"","","","",1,-1955002461,"[""channelled_snipe""]","","","",1,[],[]
18608,"left_ring_has_evasion_mod","","","",4,"","","","","",513671510,[],"","","",1,[],[]
18609,"right_ring_has_evasion_mod","","","",4,"","","","","",2117056500,[],"","","",1,[],[]
18610,"ring_3_has_evasion_mod","","","",4,"","","","","",1271201762,[],"","","",1,[],[]
18611,"amulet_has_evasion_mod","","","",4,"","","","","",-467402935,[],"","","",1,[],[]
18612,"energy_shield_has_started_recharging_in_past_2_seconds","","","",4,"","","","","",1285485749,[],"","","",1,[],[]
18613,"map_total_scarab_tiers","","","",3,"","","","","",227985274,[],"","","",1,[],[]
18614,"attack_minimum_added_lightning_damage_per_10_dex","",1,1,3,"","",18616,18618,"",1587505663,[],"","","",1,[],[]
18615,"attack_maximum_added_lightning_damage_per_10_dex","",1,1,3,"","",18617,18619,"",-266245923,[],"","","",1,[],[]
18616,"main_hand_attack_minimum_added_lightning_damage_per_10_dex","","","",3,"","","","","",708258346,[],"","","",1,[],[]
18617,"main_hand_attack_maximum_added_lightning_damage_per_10_dex","","","",3,"","","","","",1218671647,[],"","","",1,[],[]
18618,"off_hand_attack_minimum_added_lightning_damage_per_10_dex","","","",3,"","","","","",-894038900,[],"","","",1,[],[]
18619,"off_hand_attack_maximum_added_lightning_damage_per_10_dex","","","",3,"","","","","",917735655,[],"","","",1,[],[]
18620,"prismatic_burst_unchosen_type_damage_-100%_final","","","",4,"","","","",1,-252371770,[],"","","",1,[],[]
18621,"track_energy_shield_has_started_recharging_in_past_2_seconds","","","",4,"",1,"","","",2055084534,[],"","","","",[],[]
18622,"map_number_of_eldritch_altar_downsides_applied","","","",3,"","","","","",-2024007302,[],"","","",1,[],[]
18623,"killed_a_metamorph_in_the_last_10_seconds","","","",4,"","","","","",-1531789467,[],"","","",1,[],[]
18624,"flask_throw_display_also_sulphur_flask","","","",4,"",1,"","",1,-1544711344,[],"","","","",[],[]
18625,"totem_scale_pluspercent","","","",1,"","","","","",-779845716,[],"","","",1,[],[]
18626,"memory_line_npcmaster_type","","","",3,"","","","","",-824895842,[],"","","","",[],[]
18627,"shock_proliferation_radius_is_at_least_15","","","",4,"","","","","",-265081999,[],"","","",1,[],[]
18628,"amulet_freeze_proliferation_radius","","","",3,"","","","","",-546893426,[],"","","",1,[],[]
18629,"passive_notable_ignite_proliferation_radius","","","",3,"","","","","",1210230576,[],2,"","",1,[],[]
18630,"display_triggerbots_do_their_job","","","",4,"","","","",1,-2105400064,[],"","","","",[],[]
18631,"local_unique_can_have_crucible_unique_staff_passive_tree_mods","",1,"",4,"","","","","",-383924957,[],"","","",1,[],[]
18632,"map_crucible_combining_item_has_30_quality","","","",4,"","","","","",1324100325,[],"","","",1,[],[]
18633,"map_crucible_combining_item_has_corruption_implicit","","","",4,"","","","","",403765850,[],"","","",1,[],[]
18634,"map_crucible_combining_item_is_fully_linked","","","",4,"","","","","",452693281,[],"","","",1,[],[]
18635,"map_crucible_combining_item_has_mod_values_rerolled","","","",4,"","","","","",-373561196,[],"","","",1,[],[]
18636,"mtx_thrillsteel_alt_onslaught",1,"","",4,1,"","","",1,784121006,[],"","","",1,[],[]
18637,"map_crucible_combining_tiers_cannot_be_downgraded","","","",4,"","","","","",1206666936,[],"","","",1,[],[]
18638,"map_crucible_combining_+_chance_%_for_upgraded_tiers","","","",1,"","","","","",2140611882,[],"","","",1,[],[]
18639,"map_crucible_combining_more_likely_skills_are_kept","","","",4,"","","","","",-1937117723,[],"","","",1,[],[]
18640,"remove_damaging_ailments_on_swapping_stance",1,"","",4,"","","","","",775130116,[],"","","",1,[],[]
18641,"stance_swap_cooldown_modifier_ms",1,"","",3,"","","","","",2053458935,[],"","","",1,[],[]
18642,"map_crucible_combining_additional_sell_node","","","",3,"","","","","",-706988661,[],"","","",1,[],[]
18643,"mtx_vampiric_carnage_heart_bats",1,"","",4,"","","","","",1458203132,[],"","","",1,[],[]
18644,"fishing_chance_to_catch_boots_+%","","","",1,"","","","","",-762338793,[],"","","",1,[],[]
18645,"fishing_chance_to_catch_divine_orb_+%","","","",1,"","","","","",1067738851,[],"","","",1,[],[]
18646,"fishing_can_catch_divine_fish","","","",4,"","","","","",-1558953805,[],"","","",1,[],[]
18647,"fishing_ghastly_fisherman_cannot_spawn","","","",4,"","","","","",-3221149,[],"","","",1,[],[]
18648,"fishing_ghastly_fisherman_spawns_behind_you","","","",4,"","","","","",-241442973,[],"","","",1,[],[]
18649,"fishing_tasalio_ire_per_fish_caught_+%","","","",1,"","","","","",-1161750524,[],"","","",1,[],[]
18650,"fishing_valako_aid_per_stormy_day_+%","","","",1,"","","","","",-1663401455,[],"","","",1,[],[]
18651,"fishing_bestiary_lures_at_fishing_holes","","","",4,"","","","","",-1968937189,[],"","","",1,[],[]
18652,"fishing_corrupted_fish_cleansed_chance_%","","","",1,"","","","","",-124073898,[],"","","",1,[],[]
18653,"fishing_krillson_affection_per_fish_gifted_+%","","","",1,"","","","","",1364384588,[],"","","",1,[],[]
18654,"fishing_life_of_fish_with_this_rod_+%","","","",1,"","","","","",-1005550867,[],"","","",1,[],[]
18655,"fishing_fish_always_tell_truth_with_this_rod","","","",4,"","","","","",1402745692,[],"","","",1,[],[]
18656,"fishing_wish_per_fish_+","","","",3,"","","","","",-1595262467,[],"","","",1,[],[]
18657,"fishing_wish_effect_of_ancient_fish_+%","","","",1,"","","","","",908105497,[],"","","",1,[],[]
18658,"fishing_magmatic_fish_are_cooked","","","",4,"","","","","",2055627485,[],"","","",1,[],[]
18659,"fishing_molten_one_confusion_+%_per_fish_gifted","","","",1,"","","","","",1054989244,[],"","","",1,[],[]
18660,"cooldown_recovery_rate_+%_when_a_unique_enemy_in_your_presence","","","",1,"","","","","",-517755905,[],"","","",1,[],[]
18661,"player_needs_to_track_unique_enemies_in_your_presence","","","",4,1,"","","",1,1572334716,[],"","","",1,[],[]
18662,"track_number_of_enemies_in_presence",1,"","",4,"",1,"","","",-988935090,[],"","","","",[],[]
18663,"player_needs_to_track_number_of_enemies_in_your_presence","","","",4,1,"","","",1,1461747866,[],"","","",1,[],[]
18664,"number_of_enemies_in_presence","","","",3,1,"","","",1,1141033401,[],"","","",1,[],[]
18665,"cooldown_recovery_rate_+%_if_no_enemies_in_your_presence","","","",1,"","","","","",-286690067,[],"","","",1,[],[]
18666,"map_crucible_rare_unique_monster_drop_melee_weapon_with_tree_%_chance","","","",1,"","","","","",918091638,[],"","","",1,[],[]
18667,"map_crucible_rare_unique_monster_drop_ranged_weapon_with_tree_%_chance","","","",1,"","","","","",-1865525070,[],"","","",1,[],[]
18668,"map_crucible_rare_unique_monster_drop_shield_with_tree_%_chance","","","",1,"","","","","",128956708,[],"","","",1,[],[]
18669,"map_crucible_unique_monster_drop_unique_with_weapon_tree_%_chance","","","",1,"","","","","",-753431564,[],"","","",1,[],[]
18670,"track_number_of_physical_hits_taken_recently","","","",4,"",1,"","","",-232241693,[],"","","","",[],[]
18671,"number_of_physical_hits_taken_recently","","","",3,"","","","","",-1305587658,[],"","","",1,[],[]
18672,"mtx_track_physical_hits","","","",4,"","","","","",1665535917,[],"","","",1,[],[]
18673,"map_crucible_unique_monster_drop_unique_melee_weapon_%_chance","","","",1,"","","","","",-853882135,[],"","","",1,[],[]
18674,"map_crucible_unique_monster_drop_unique_ranged_weapon_%_chance","","","",1,"","","","","",766363299,[],"","","",1,[],[]
18675,"map_crucible_unique_monster_drop_unique_shield_%_chance","","","",1,"","","","","",-827522594,[],"","","",1,[],[]
18676,"mtx_blood_golem_mace_track_kills",1,"","",4,1,"","","",1,-1579564181,[],"","","",1,[],[]
18677,"virtual_player_gain_mtx_killcounter_stacks","","","",4,"",1,"","","",-1987733158,[],"","","","",[],[]
18678,"mtx_max_killcounter_stacks",1,"","",3,1,"","","",1,-516628306,[],"","","",1,[],[]
18679,"mtx_current_killcounter_stacks",1,"","",3,1,"","","",1,-348220922,[],"","","",1,[],[]
18680,"spectral_throw_forget_hit_list_time_override","","","",3,1,"","","",1,-950515435,[],"","","",1,[],[]
18681,"mtx_annihilation_wand_track_enemies_killed_recently","","","",4,"","","","","",165112137,[],"","","",1,[],[]
18682,"mtx_annihilation_wand_track_killstreaks",1,"","",4,1,"","","",1,-50227948,[],"","","",1,[],[]
18683,"number_of_active_manifested_unique_weapons",1,"","",3,"","","","","",-1023409260,[],"","","",1,[],[]
18684,"harvest_monster_tier","","","",3,"","","","","",1204895061,[],"","","",1,[],[]
18685,"local_hidden_maximum_prefixes_allowed_+",1,1,"",3,"","","","","",-1303452168,[],"","","",1,[],[]
18686,"local_hidden_maximum_suffixes_allowed_+",1,1,"",3,"","","","","",-1703936248,[],"","","",1,[],[]
18687,"map_geode_drop_chance_+%","","","",1,"","","","","",2028618618,[],"","","",1,[],[]
18688,"gem_display_quality_has_no_effect","","","",3,"","","","","",-1732215405,[],"","","","",[],[]
18689,"flameblast_and_incinerate_base_cooldown_modifier_ms",1,"","",3,"","","","","",-1654362135,"[""incinerate"",""incinerate_alt_x"",""incinerate_alt_y"",""flameblast"",""flameblast_alt_x"",""flameblast_alt_y""]","","","",1,[],[]
18690,"is_in_town_or_hideout_or_heist_hub",1,"","",4,"","","","","",1704222209,[],"","","",1,[],[]
18691,"above_full_life","","","",4,"","","","","",700085629,[],"","","",1,[],[]
18692,"full_life_forgiveness_window","","","",3,"",1,"","","",-1369010719,[],"","","","",[],[]
18693,"mtx_cordycep_bow_hit_effect_variation","","","",4,1,"","","",1,1337308764,[],"","","",1,[],[]
18694,"map_sanctum_rare_monster_life_+%_final","","","",1,"","","","","",872782848,[],"","","",1,[],[]
18695,"ancestral_trial_immune_to_damage_interrupt","","","",4,1,"","","",1,285366198,[],"","","",1,[],[]
18696,"map_lycia2_drop_additional_sandstorm_visage","","","",4,"","","","","",-1776178398,[],"","","",1,[],[]
18697,"map_lycia2_drop_additional_eternal_damnation","","","",4,"","","","","",-1249104302,[],"","","",1,[],[]
18698,"map_lycia2_drop_additional_winds_of_fate","","","",4,"","","","","",1612982439,[],"","","",1,[],[]
18699,"cast_a_helmet_socketed_spell_on_channel_with_blade_flurry_or_charged_dash",1,"","",4,"","","","","",-59261748,"[""blade_flurry"",""blade_flurry_alt_x"",""blade_flurry_alt_y"",""vaal_blade_flurry"",""charged_dash_old"",""charged_dash"",""charged_dash_alt_x"",""charged_dash_alt_y""]","","","",1,[],[]
18700,"trigger_helmet_socketed_spell_on_channel_with_blade_flurry_or_charged_dash","","","",4,"","","","","",-373877693,[],"","","",1,[],[]
18701,"malevolence_skill_effect_duration_+%",1,"","",1,1,"","","",1,1432184781,[],"","","",1,[],[]
18702,"spectral_throw_and_spectral_helix_active_skill_projectile_speed_+%_variation_final_from_main_hand",1,"","",1,"","","","",1,-1334338134,"[""spectral_throw"",""spectral_throw_alt_x"",""spectral_throw_alt_y"",""vaal_spectral_throw"",""vaal_thrown_weapon"",""spectral_helix"",""spectral_helix_alt_x"",""spectral_helix_alt_y""]","","","",1,[],[]
18703,"spectral_throw_and_spectral_helix_active_skill_projectile_speed_+%_variation_final_from_off_hand",1,"","",1,"","","","",1,-2130086321,"[""spectral_throw"",""spectral_throw_alt_x"",""spectral_throw_alt_y"",""vaal_spectral_throw"",""vaal_thrown_weapon"",""spectral_helix"",""spectral_helix_alt_x"",""spectral_helix_alt_y""]","","","",1,[],[]
18704,"active_skill_projectile_speed_+%_variation_final_from_off_hand","","","",1,1,"","","",1,1315096043,[],"","","",1,[],[]
18705,"cannot_be_blocked_or_dodged_or_suppressed","","","",4,1,"","","",1,37379728,[],"","","",1,[],[]
18706,"mtx_rings_of_saturn_pickup",1,"","",4,"","","","","",795746510,[],"","","",1,[],[]
18707,"frozen_legion_and_generals_cry_weapon_tree_active_skill_cooldown_speed_+%_final_in_main_hand",1,"","",1,"","","","",1,2020974196,"[""generals_cry"",""generals_cry_alt_x"",""generals_cry_alt_y"",""frozen_legion"",""frozen_legion_alt_x"",""frozen_legion_alt_y""]","","","",1,[],[]
18708,"frozen_legion_and_generals_cry_weapon_tree_active_skill_cooldown_speed_+%_final_in_off_hand",1,"","",1,"","","","",1,1688103002,"[""generals_cry"",""generals_cry_alt_x"",""generals_cry_alt_y"",""frozen_legion"",""frozen_legion_alt_x"",""frozen_legion_alt_y""]","","","",1,[],[]
18709,"weapon_tree_active_skill_cooldown_speed_+%_final_in_main_hand","","","",1,"","","","","",-1815868703,[],"","","",1,[],[]
18710,"weapon_tree_active_skill_cooldown_speed_+%_final_in_off_hand","","","",1,"","","","","",-1523998861,[],"","","",1,[],[]
18711,"map_expedition_only_one_explosive","","","",4,1,"","","",1,1512210055,[],"","","",1,[],[]
18712,"map_ritual_offered_rewards_have_additional_variable_cost","","","",4,"","","","","",1251931964,[],"","","",1,[],[]
18713,"map_ritual_cannot_reroll_rewards","","","",4,1,"","","",1,969679804,[],"","","",1,[],[]
18714,"map_ritual_tribute_+%_final_from_atlas_keystone","","","",1,"","","","","",-1424256066,[],"","","",1,[],[]
18715,"map_tormented_spirits_possess_players_instead_of_monsters","","","",4,"","","","","",102387634,[],"","","",1,[],[]
18716,"sanctum_merchant_gold_cost_+%_final","","","",1,"","","","","",261909289,[],"","","",1,[],[]
18717,"map_harvest_seeds_are_tier_1","","","",4,"","","","","",-217808419,[],"","","",1,[],[]
18718,"map_harvest_seeds_of_other_colours_have_chance_to_upgrade_on_completing_plot","","","",4,"","","","","",-1864877407,[],"","","",1,[],[]
18719,"map_beyond_bosses_cannot_spawn","","","",4,"","","","","",1321268375,[],"","","",1,[],[]
18720,"map_legion_uses_alert_instead_of_timer","","","",4,"","","","","",-1353783284,[],"","","",1,[],[]
18721,"map_delirium_fog_never_dissipates","","","",4,"","","","","",-1101280061,[],"","","",1,[],[]
18722,"map_delirium_no_splinters","","","",4,"","","","","",-1304918846,[],"","","",1,[],[]
18723,"map_blight_monsters_damage_taken_from_player_sources_+%_final","","","",1,"","","","","",1126202184,[],"","","",1,[],[]
18724,"blight_monsters_damage_taken_from_player_sources_+%_final","","","",1,"","","","","",-403812669,[],"","","",1,[],[]
18725,"map_delirium_no_delirium_orbs","","","",4,"","","","","",-823573203,[],"","","",1,[],[]
18726,"link_skills_also_apply_to_allies_in_beam_aoe","","","",4,"","","","","",-412401833,[],"","","",1,[],[]
18727,"link_skills_enemies_in_beam_aoe_cannot_inflict_elemental_ailments","","","",4,"","","","","",1785008256,[],"","","",1,[],[]
18728,"is_direct_link_target","","","",4,"","","","","",1484647578,[],"","","",1,[],[]
18729,"map_beyond_portal_search_radius_+%_final","","","",1,"","","","","",824998637,[],"","","",1,[],[]
18730,"support_return_returning_projectiles_damage_+%_final","","","",1,"","","","",1,1460940496,[],"","","",1,[],[]
18731,"map_item_drop_quantity_instead_applies_to_map_item_drop_rarity_at_3_times_value","","","",4,"","","","","",1689347556,[],"","","",1,[],[]
18732,"guardian_reserved_mana_granted_to_you_and_allies_as_armour_%",1,"","",1,"","","","","",-236596116,[],"","","",1,[],[]
18733,"guardian_every_4_seconds_remove_elemental_ailments_on_you",1,"","",4,"","","","","",1472019831,[],"","","",1,[],[]
18734,"auras_grant_life_mana_es_recovery_rate_+%_to_you_and_your_allies",1,"","",1,"","","","","",-1701998139,[],"","","",1,[],[]
18735,"base_life_mana_es_recovery_rate_+%","","","",1,"","","","","",965928370,[],"","","",1,[],[]
18736,"combined_life_mana_es_recovery_rate_+%","","","",1,"",1,"","","",-1901903676,[],"","","","",[],[]
18737,"map_vaal_side_areas_are_normal_and_can_be_modified","","","",4,"","","","","",-154861924,[],"","","",1,[],[]
18738,"killing_blow_consumes_corpse_restore_x_life","","","",3,"","","","",1,1273259564,[],"","","",1,[],[]
18739,"killing_blow_consumes_corpse_restore_x_mana","","","",3,"","","","",1,-1869669458,[],"","","",1,[],[]
18740,"killing_blow_consumes_corpse_chance_to_gain_soul_per_power_permillage","","","",6,"","","","",1,-109742577,[],"","","",1,[],[]
18741,"link_skills_deal_cold_dot_to_enemies_in_beam_aoe","","","",4,1,"","","",1,94282107,[],"","","",1,[],[]
18742,"support_damaging_links_base_duration_ms","","","",3,"","","","","",-1410612954,[],"","","",1,[],[]
18743,"support_damaging_links_duration_ms","","","",3,"",1,"","",1,-1483885248,[],"","","","",[1],[]
18744,"map_master_encounter_chance_%","","","",1,"","","","","",-102387388,[],"","","",1,[],[]
18745,"atlas_keystone_all_kirac_crafts_unlocked_if_all_gateways_allocated","","","",4,"","","","","",135215335,[],"","","",1,[],[]
18746,"atlas_number_of_gateways_allocated","","","",3,"","","","","",-1756595081,[],"","","",1,[],[]
18747,"atlas_keystone_kirac_crafts_grant_notables","","","",4,"","","","","",1739438240,[],"","","",1,[],[]
18748,"atlas_keystone_fortune_favours_the_brave_doubled","","","",4,"","","","","",-1212136279,[],"","","",1,[],[]
18749,"sanctum_damage_taken_+%_final_from_armour","","","",1,"",1,"","",1,1805923709,[],"","","","",[38],[]
18750,"chance_to_avoid_sanctum_damage_%","","","",1,"",1,"","",1,458539420,[],"","","","",[38],[]
18751,"sanctum_damage_aegis_max_absorption","","","",3,"",1,"","",1,170416089,[],"","","","",[38],[]
18752,"sanctum_aegis_broken","","","",4,"","","","",1,1860258495,[],"","","",1,[],[]
18753,"map_ancestral_league","","","",4,"","","","","",-1938300982,[],"","","",1,[],[]
18754,"combined_sanctum_damage_taken_+%_final","","","",1,"",1,"","","",1571666229,[],"","","","",[0],[]
18755,"global_defences_+%_final_from_sanctum_boon","","","",1,"","","","","",1966583975,[],"","","",1,[],[]
18756,"sanctum_cannot_avoid_resolve_damage","","","",4,"","","","","",1336314775,[],"","","",1,[],[]
18757,"sanctum_enemies_ignore_all_resolve_damage_reduction","","","",4,"","","","","",768554618,[],"","","",1,[],[]
18758,"sanctum_no_resolve_aegis","","","",4,"","","","","",531939170,[],"","","",1,[],[]
18759,"sanctum_avoid_resolve_damage_from_projectile_hits_+%","","","",1,"","","","","",1389419136,[],"","","",1,[],[]
18760,"sanctum_avoid_resolve_damage_from_melee_hits_+%","","","",1,"","","","","",-265321373,[],"","","",1,[],[]
18761,"sanctum_resolve_damage_reduction_based_on_+%_of_armour","","","",1,"","","","","",-321994703,[],"","","",1,[],[]
18762,"sanctum_resolve_aegis_absorption_+%","","","",1,"","","","","",-538472818,[],"","","",1,[],[]
18763,"sanctum_avoid_resolve_damage_if_hit_recently_chance_%","","","",1,"","","","","",295962938,[],"","","",1,[],[]
18764,"sanctum_resolve_damage_reduction_doubled_when_hit_chance_%","","","",1,"","","","","",970069516,[],"","","",1,[],[]
18765,"sanctum_resolve_aegis_recovery_rate_+%","","","",1,"","","","","",-1208121052,[],"","","",1,[],[]
18766,"combined_armour_+%_final","","","",1,"",1,"","","",-1435312731,[],"","","","",[],[]
18767,"map_player_global_defences_+%_final_from_sanctum_boon","","","",1,"","","","","",1163151411,[],"","","",1,[],[]
18768,"map_sanctum_cannot_avoid_resolve_damage","","","",4,"","","","","",127189331,[],"","","",1,[],[]
18769,"map_sanctum_enemies_ignore_all_resolve_damage_reduction","","","",4,"","","","","",-11686405,[],"","","",1,[],[]
18770,"map_sanctum_no_resolve_aegis","","","",4,"","","","","",779509117,[],"","","",1,[],[]
18771,"map_sanctum_avoid_resolve_damage_from_projectile_hits_+%","","","",1,"","","","","",-1997324191,[],"","","",1,[],[]
18772,"map_sanctum_avoid_resolve_damage_from_melee_hits_+%","","","",1,"","","","","",120409047,[],"","","",1,[],[]
18773,"map_sanctum_resolve_damage_reduction_based_on_+%_of_armour","","","",1,"","","","","",1250755556,[],"","","",1,[],[]
18774,"map_sanctum_resolve_aegis_absorption_+%","","","",1,"","","","","",850211139,[],"","","",1,[],[]
18775,"map_sanctum_avoid_resolve_damage_if_hit_recently_chance_%","","","",1,"","","","","",1718941778,[],"","","",1,[],[]
18776,"map_sanctum_resolve_damage_reduction_doubled_when_hit_chance_%","","","",1,"","","","","",-30409025,[],"","","",1,[],[]
