"rownum","Id","Accuracy","IsPlayerMinion","Armour","Evasion","EnergyShield","DamageSpread","Resistances","AltLife1","AltLife2","BaseDamageIgnoresAttackSpeed"
2700,"CrusaderBlackguardInquisitor",100,"",75,0,25,20,3,"","",""
2701,"CrusaderBlackguardCleric",100,"",0,0,100,20,3,"","",""
2702,"CrusaderBlessedSister",100,"",0,0,100,20,3,"","",""
2703,"CrusaderTemplarJudge",100,"",0,0,50,20,3,"","",""
2704,"CrusaderFallenAngelWarrior",100,"",100,0,80,20,20,"","",""
2705,"CrusaderFallenAngelWarriorSpectre",100,"",100,0,80,20,20,"","",""
2706,"CrusaderManaPhantasm",100,"",0,0,100,20,20,"","",""
2707,"CrusaderArcaneOrb",100,"",0,0,50,20,3,"","",""
2708,"AtlasExiles2",100,"",100,0,100,20,36,"","",""
2709,"AtlasExiles2Apparition",100,"",100,0,100,20,36,"","",""
2710,"EyrieElementalFighter",100,"",0,40,0,20,2,"","",""
2711,"EyrieArcticCrystalCaster",100,"",0,40,40,20,19,"","",""
2712,"EyrieArcticCrystalCasterSpectre",100,"",0,40,40,20,19,"","",""
2713,"EyrieSeraphFighter",100,"",100,80,0,20,19,"","",""
2714,"EyrieSeraphFighterSpectre",100,"",100,80,0,20,19,"","",""
2715,"EyrieSeraphArcher",100,"",100,80,0,20,19,"","",""
2716,"EyrieSeraphArcherSpectre",100,"",100,80,0,20,19,"","",""
2717,"EyrieArmouredBird",100,"",50,25,0,20,19,"","",""
2718,"EyrieArmouredBirdSpectre",100,"",50,25,0,20,19,"","",""
2719,"EyrieEagleTotem",100,"",0,0,100,20,19,"","",""
2720,"EyrieKiweth",100,"",0,20,50,20,2,"","",""
2721,"EyrieSummonedRaven",100,"",0,0,0,20,2,"","",""
2722,"AtlasExiles3",100,"",100,0,100,20,36,"","",""
2723,"AtlasExiles3Apparition",100,"",100,0,100,20,36,"","",""
2724,"BasiliskSnake",100,"",0,15,0,20,5,"","",""
2725,"BasiliskScorpion",100,"",50,0,0,20,5,"","",""
2726,"BasiliskTaster",100,"",0,10,0,20,5,"","",1
2727,"BasiliskSpiderPlague",100,"",0,0,0,20,12,"","",""
2728,"BasiliskSpiderPlagueMinion",100,"",0,0,0,20,12,"","",""
2729,"BasiliskBurrowingViper",100,"",0,0,0,20,0,"","",""
2730,"BasiliskBurrowingViperBoss",100,"",0,0,0,20,0,"","",""
2731,"BasiliskBurrowingViperSpawner",100,"",0,0,0,20,0,"","",""
2732,"BasiliskIguana",100,"",0,20,50,20,16,"","",1
2733,"BasiliskFemaleViper",100,"",75,80,0,20,21,"","",""
2734,"BasiliskFemaleViperSpectre",100,"",75,80,0,20,21,"","",""
2735,"BasiliskFemaleGorgon",100,"",75,80,0,20,21,"","",""
2736,"BasiliskFemaleGorgonSpectre",100,"",75,80,0,20,21,"","",""
2737,"BasiliskFlyingViper",100,"",0,75,25,20,21,"","",""
2738,"AdjudicatorCockerel",100,"",0,50,0,20,3,"","",1
2739,"AdjudicatorCockerelBoss",100,"",0,50,0,20,3,"","",1
2740,"AdjudicatorCockerelBow",100,"",0,50,0,20,3,"","",1
2741,"AdjudicatorCockerelBowBoss",100,"",0,50,0,20,3,"","",1
2742,"AdjudicatorGladiator",100,"",50,50,0,20,0,"","",1
2743,"AdjudicatorGladiatorBoss",100,"",50,50,0,20,0,"","",1
2744,"AdjudicatorLionStatue",100,"",50,50,0,10,0,"","",""
2745,"AdjudicatorPitbull",100,"",25,20,0,20,1,"","",1
2746,"AdjudicatorPitbullBoss",100,"",25,20,0,20,1,"","",1
2747,"AdjudicatorFemaleStatue",100,"",50,0,0,20,0,"","",""
2748,"AdjudicatorMaleStatue",100,"",50,0,0,20,0,"","",""
2749,"AdjudicatorMaster",100,"",100,80,0,20,48,"","",""
2750,"AdjudicatorMasterSpectre",100,"",100,80,0,20,48,"","",""
2751,"AdjudicatorGrandMaster",100,"",100,80,0,20,48,"","",""
2752,"AdjudicatorGrandMasterSpectre",100,"",100,80,0,20,48,"","",""
2753,"AdjudicatorBanner",100,"",0,0,0,20,35,"","",""
2754,"AdjudicatorBannerInfluence",100,"",0,0,0,20,35,"","",""
2755,"AtlasExiles4",100,"",100,0,100,20,36,"","",""
2756,"AtlasExiles4Apparition",100,"",100,0,100,20,36,"","",""
2757,"AtlasExiles5",100,"",100,0,100,20,36,"","",""
2758,"AtlasExiles5Throne",100,"",100,0,100,20,36,"","",""
2759,"AtlasExiles5Apparition",100,"",100,0,100,20,36,"","",""
2760,"AtlasExiles5ApparitionInfluence",100,"",100,0,100,20,36,"","",""
2761,"AtlasExiles5CivilianMale",100,"",0,0,0,20,0,"","",""
2762,"AtlasExiles5CivilianFemale",100,"",0,0,0,20,0,"","",""
2763,"AtlasExiles5Standalone",100,"",100,0,100,20,36,"","",""
2764,"AtlasQuestBlackguardRanged",100,"",25,20,0,20,2,"",1,""
2765,"AtlasQuestBlackguardChampion",100,"",25,30,0,20,37,1,"",""
2766,"AtlasQuestStatueSmall",100,"",100,100,0,20,48,"","",""
2767,"AtlasQuestStatueLarge",100,"",100,0,0,20,48,"","",""
2768,"AtlasQuestKitavaCultist",100,"",25,40,0,20,11,"","",""
2769,"AtlasQuestKitavaCultistSpear",100,"",25,40,0,20,11,"","",""
2770,"AtlasQuestTemplarJudgeCultist",100,"",0,0,25,20,11,"","",""
2771,"AtlasQuestReligiousTemplar2hCultist",100,"",75,0,40,20,17,"","",""
2772,"AtlasQuestReligiousTemplarCultist",100,"",75,0,40,20,17,"","",""
2773,"AfflictionMonster",100,"",0,0,0,20,0,"","",""
2774,"AfflictionMinion1",100,"",50,0,0,20,48,"","",""
2775,"AfflictionMinion2",100,"",0,0,50,20,11,"","",""
2776,"AfflictionMinion3",100,"",50,0,0,20,48,"","",""
2777,"AfflictionMinion4",100,"",0,50,0,20,10,"","",""
2778,"AfflictionMinion5",100,"",50,0,0,20,48,"","",""
2779,"AfflictionMinion6",100,"",0,50,0,20,9,"","",""
2780,"AfflictionMonsterBoss",100,"",50,50,50,20,35,"","",""
2781,"AfflictionMonsterBossWild",100,"",50,50,50,20,35,"","",""
2782,"AfflictionMonsterBossPhys",100,"",50,50,500,20,35,"","",""
2783,"AfflictionMonsterBossWildPhys",100,"",50,50,500,20,35,"","",""
2784,"AfflictionMonsterBossWildPhysOakGauntlet",100,"",50,50,0,20,35,"","",""
2785,"AfflictionDaemon",100,1,0,0,0,20,0,"","",""
2786,"Tangmazu",100,"",0,0,0,20,0,"","",""
2787,"SaplingIced",100,"",0,33,33,20,35,"","",""
2788,"SaplingIcedOrb",100,"",0,33,33,20,0,"","",""
2789,"DragonGrey",100,"",50,10,30,20,26,"","",""
2790,"BeehiveBehemoth",100,"",75,10,10,20,35,"","",""
2791,"BeehiveBehemothAtlasUber",100,"",75,10,10,20,35,"","",""
2792,"BeehiveBehemothAllflame",100,"",75,10,10,20,37,"","",""
2793,"BeehiveBehemothVine",100,"",75,0,0,20,0,"","",""
2794,"BurnBoss",100,"",0,0,100,20,35,"","",""
2795,"BurnBossSanctum",100,"",0,0,100,20,35,"","",""
2796,"CrimsonPriest",100,"",50,10,30,20,35,"","",""
2797,"CrimsonPriestStandalone",100,"",50,10,30,20,35,"","",""
2798,"CrimsonPriestClone",100,"",50,10,30,20,35,"","",""
2799,"CrimsonPriestSanctum",100,"",50,10,30,20,35,"","",""
2800,"CrimsonPriestCloneSanctum",100,"",50,10,30,20,35,"","",""
2801,"SpikerBull",100,"",50,0,0,20,35,"","",1
2802,"SpikerBullAtlasUber",100,"",50,0,0,20,35,"","",1
2803,"Barghest",100,"",0,10,30,20,26,"","",""
2804,"Thaumaturgist",100,"",0,0,100,20,35,"","",""
2805,"LavaTentacleSquid",100,"",0,0,25,20,8,"","",""
2806,"PirateLordBrutal",100,"",25,0,0,30,35,"","",""
2807,"PirateLordBrutalAtlasUber",100,"",25,0,0,30,35,"","",""
2808,"PirateLordBrutalAllFlame",100,"",25,0,0,30,35,"","",""
2809,"PirateLordFigurehead",100,"",25,0,0,30,35,"","",""
2810,"PirateLordBrutalShipmate",100,"",25,0,0,30,35,"","",""
2811,"PirateLordBrutalShipmateRoyale",100,"",25,0,0,30,35,"","",""
2812,"HarvestDropBear",100,"",0,50,0,20,1,1,"",1
2813,"HarvestHellion",100,"",0,10,0,20,1,1,"",""
2814,"HarvestHellionT3",100,"",0,10,0,20,17,"",1,""
2815,"HarvestWolf",100,"",0,10,0,20,2,1,"",""
2816,"HarvestMonkey",100,"",0,15,0,20,1,1,"",""
2817,"HarvestInsect",100,"",0,0,0,20,0,1,"",""
2818,"HarvestInsectSpawned",100,"",0,0,0,20,0,1,"",""
2819,"HarvestBeast",100,"",0,0,0,20,0,1,"",""
2820,"HarvestBeastSpectre",100,"",0,0,0,20,0,1,"",""
2821,"HarvestBeastT3",100,"",0,0,0,20,17,"",1,""
2822,"HarvestBeastT3Spectre",100,"",0,0,0,20,17,"",1,""
2823,"HarvestHound",100,"",0,10,0,20,1,1,"",1
2824,"HarvestChieftain",100,"",0,0,0,20,18,1,"",""
2825,"HarvestChieftainSpectre",100,"",0,0,0,20,18,1,"",""
2826,"HarvestMinerHammer",100,"",0,0,0,20,2,1,"",1
2827,"HarvestSpiker",100,"",25,15,0,20,2,1,"",1
2828,"HarvestBirddog",100,"",0,10,0,20,17,"",1,""
2829,"HarvestBrambleHulk",100,"",0,10,0,20,17,"",1,""
2830,"HarvestInsectSpawner",100,"",0,0,0,20,17,"",1,1
2831,"HarvestInsectSpawnerSpectre",100,"",0,0,0,20,17,"",1,1
2832,"HarvestMeleeSpider",100,"",0,0,0,20,3,1,"",""
2833,"HarvestWeta",100,"",0,50,0,20,2,1,"",""
2834,"HarvestWetaSpawnling",100,"",0,50,0,20,2,1,"",""
2835,"HarvestParasite",100,"",0,0,0,20,2,1,"",""
2836,"HarvestScorpion",100,"",50,0,0,20,5,1,"",""
2837,"HarvestThornSpider",100,"",0,0,0,20,3,1,"",""
2838,"HarvestSabreSpider",100,"",0,0,0,20,3,1,"",""
2839,"HarvestHuhuGrub",100,"",0,50,0,20,2,1,"",""
2840,"HarvestPlagueSpider",100,"",0,0,0,20,12,1,"",""
2841,"HarvestPlagueSpiderSpectre",100,"",0,0,0,20,12,1,"",""
2842,"HarvestPlagueSpiderSpawnling",100,"",0,50,0,20,2,1,"",""
2843,"HarvestBlackstrider",100,"",0,0,0,20,17,"",1,""
2844,"HarvestSquid",100,"",0,40,60,20,17,"",1,1
2845,"HarvestVultureParasite",100,"",0,0,0,20,17,"",1,""
2846,"HarvestPlatedScorpion",100,"",0,0,0,20,17,"",1,""
2847,"HarvestPlatedScorpionSpectre",100,"",0,0,0,20,17,"",1,""
2848,"HarvestDevourer",100,"",0,0,0,20,17,"",1,""
2849,"HarvestRhoa",100,"",25,0,0,20,2,1,"",""
2850,"HarvestRhoaSpectre",100,"",25,0,0,20,2,1,"",""
2851,"HarvestSandspitter",100,"",0,0,0,20,3,1,"",1
2852,"HarvestRegurgitator",100,"",0,0,0,20,7,1,"",""
2853,"HarvestFrog",100,"",0,20,0,20,3,1,"",""
2854,"HarvestAnt",100,"",0,50,0,20,6,1,"",""
2855,"HarvestRhex",100,"",0,50,0,20,3,1,"",""
2856,"HarvestRhexSpectre",100,"",0,50,0,20,3,1,"",""
2857,"HarvestRhexLarge",100,"",0,50,0,20,17,"",1,""
2858,"HarvestRhexLargeSpectre",100,"",0,50,0,20,17,"",1,""
2859,"HarvestShieldcrab",100,"",25,0,0,20,1,1,"",1
2860,"HarvestDevourerSnake",100,"",0,0,0,20,0,1,"",""
2861,"HarvestIguana",100,"",0,20,50,20,22,1,"",1
2862,"HarvestIguanaSpectre",100,"",0,20,50,20,22,1,"",1
2863,"HarvestSandleaper",100,"",0,50,0,20,3,1,"",1
2864,"HarvestNessaCrab",100,"",100,0,0,20,17,"",1,""
2865,"HarvestNessaCrabSpectre",100,"",100,0,0,20,17,"",1,""
2866,"HarvestKitavaDemon",100,"",50,40,0,20,17,"",1,""
2867,"HarvestKitavaDemonSpectre",100,"",50,40,0,20,17,"",1,""
2868,"HarvestGoatman",100,"",0,0,50,20,17,"",1,""
2869,"HarvestLanternMiner",100,"",0,20,0,20,17,"",1,1
2870,"HarvestBossBear",100,"",0,0,0,20,35,"","",""
2871,"HarvestBossCat",100,"",0,100,0,20,35,"","",""
2872,"HarvestBossBird",100,"",0,0,100,20,35,"","",""
2873,"HarvestBossBearMapBoss",100,"",0,0,0,20,35,"","",""
2874,"HarvestBossCatMapBoss",100,"",0,100,0,20,35,"","",""
2875,"HarvestBossBirdMapBoss",100,"",0,0,100,20,35,"","",""
2876,"HarvestOshabiTreeWalk",100,"",0,0,100,20,35,"","",""
2877,"HarvestOshabiBoss",100,"",0,0,50,20,36,"","",""
2878,"HarvestOshabiCombatVine",100,"",0,0,0,20,"","","",""
2879,"HarvestOshabiCombatVineSmall",100,"",0,0,0,20,"","","",""
2880,"HarvestOshabiHammerVine",200,"",0,0,0,20,"","","",""
2881,"HarvestOshabiBattleVine",100,"",0,0,0,20,35,"","",""
2882,"HarvestOshabiCyanBattleVine",100,"",0,0,0,20,36,"","",""
2883,"HarvestOshabiVineBarrier",100,"",100,0,0,20,36,"","",""
2884,"HarvestOshabiCyanBloomVolatile",100,"",0,0,0,20,0,"","",""
2885,"HeistAlliedNPC",100,"",33,33,33,20,35,"","",""
2886,"HeistAlliedNPCKurai",100,"",33,33,33,20,35,"","",""
2887,"HeistAlliedNPCAdiyah",100,"",33,33,33,20,35,"","",""
2888,"HeistAlliedNPCHuck",100,"",33,33,33,20,35,"","",""
2889,"HeistAlliedNPCTibbs",100,"",33,33,33,20,35,"","",""
2890,"HeistAlliedNPCTullina",100,"",33,33,33,20,35,"","",""
2891,"HeistBossUnbreakableMk1",100,"",100,0,100,20,36,"","",""
2892,"HeistBossUnbreakableMk1Map",100,"",100,0,100,20,36,"","",""
2893,"HeistBossDanai",100,"",25,100,0,20,36,"","",""
2894,"HeistBossFreidrich",100,"",0,50,0,20,36,"","",""
2895,"HeistBossFreidrichSlave",100,"",0,0,0,20,24,"","",""
2896,"HeistBossJamanra",100,"",100,0,50,20,36,"","",""
2897,"HeistBossAdmiralDarnaw",100,"",0,50,0,20,36,"","",""
2898,"HeistBossTwinsVic",100,"",0,33,33,20,36,"","",""
2899,"HeistBossTwinsVin",100,"",0,33,33,20,36,"","",""
2900,"HeistBossTwinsTotems",100,"",50,0,0,20,36,"","",""
2901,"HeistMilitaryMelee1",100,"",100,0,0,20,3,1,"",""
2902,"HeistMilitaryMelee2",100,"",100,0,0,20,3,1,"",""
2903,"HeistMilitaryMelee3",100,"",100,0,0,20,3,1,"",""
2904,"HeistMilitaryMelee4",100,"",100,0,0,20,17,1,"",""
2905,"HeistMilitaryRanged1",100,"",100,50,0,20,3,1,"",""
2906,"HeistMilitaryCaster1",100,"",25,0,100,20,3,1,"",""
2907,"HeistMilitaryMelee1Elite",100,"",100,0,0,20,3,"",1,""
2908,"HeistMilitaryMelee1EliteSpectre",100,"",100,0,0,20,3,"",1,""
2909,"HeistMilitaryMelee4Elite",100,"",100,0,0,20,17,"",1,""
2910,"HeistMilitaryMelee4EliteSpectre",100,"",100,0,0,20,17,"",1,""
2911,"HeistMilitaryCaster1Elite",100,"",25,0,100,20,3,"",1,""
2912,"HeistMilitaryCaster1EliteSpectre",100,"",25,0,100,20,3,"",1,""
2913,"HeistMilitaryMelee1Miniboss",100,"",100,0,0,20,37,"",1,""
2914,"HeistMilitaryMelee4Miniboss",100,"",100,0,0,20,37,"",1,""
2915,"HeistThaumaturgistMiniBossStaff",100,"",50,0,100,20,37,"",1,""
2916,"HeistThaumaturgistMiniBossAxe",100,"",50,50,0,20,37,"",1,""
2917,"HeistProjectUnarmedElite",100,"",50,50,0,20,37,"",1,""
2918,"HeistProjectUnarmedEliteAtlasUber",100,"",50,50,0,20,37,"",1,""
2919,"HeistProjectUnarmedEliteSpectre",100,"",50,50,0,20,37,"",1,""
2920,"HeistProjectZombie",100,"",0,0,0,30,2,1,"",""
2921,"HeistProjectSkeletonMelee",100,"",25,0,0,30,3,1,"",""
2922,"HeistProjectSkeletonRanged",100,"",50,50,0,20,3,1,"",""
2923,"HeistProjectSkeletonMeleeRoyale",100,"",0,0,0,30,3,1,"",""
2924,"HeistProjectSkeletonRangedRoyale",100,"",50,50,0,20,3,1,"",""
2925,"HeistScienceLabrador",100,"",50,50,0,20,17,1,"",""
2926,"HeistScientistWand",100,"",50,0,100,20,21,1,"",""
2927,"HeistProjectWand",100,"",50,0,100,20,21,1,"",""
2928,"HeistProjectCasterElite",100,"",50,0,100,20,37,"",1,""
2929,"HeistProjectCasterEliteAtlasUber",100,"",50,0,100,20,37,"",1,""
2930,"HeistProjectCasterEliteSpectre",100,"",50,0,100,20,37,"",1,""
2931,"HeistScientistCasterElite",100,"",50,0,100,20,37,"",1,""
2932,"HeistScientistCasterEliteSpectre",100,"",50,0,100,20,37,"",1,""
2933,"HeistScientistLabRat",100,"",0,25,0,20,3,1,"",""
2934,"ThaumaturgyLabRat",100,"",0,25,0,20,3,1,"",""
2935,"HeistThugMelee1",100,"",100,0,0,20,2,1,"",""
2936,"HeistThugMelee2",100,"",0,0,0,20,2,1,"",""
2937,"HeistThugMelee3",100,"",100,0,0,20,2,1,"",""
2938,"HeistThugMelee4",100,"",0,0,0,20,2,1,"",""
2939,"HeistThugRanged1",100,"",0,100,0,20,2,1,"",""
2940,"HeistThugTorch1",100,"",50,50,0,20,2,1,"",""
2941,"HeistThugTrapper1",100,"",50,50,50,20,2,1,"",""
2942,"HeistThugMelee2Elite",100,"",75,0,0,20,19,"",1,""
2943,"HeistThugMelee2EliteSpectre",100,"",75,0,0,20,19,"",1,""
2944,"HeistThugMelee4Elite",100,"",0,0,0,20,19,"",1,""
2945,"HeistThugMelee4EliteSpectre",100,"",0,0,0,20,19,"",1,""
2946,"HeistThugRanged1Elite",100,"",0,100,0,20,19,"",1,""
2947,"HeistThugRanged1EliteSpectre",100,"",0,100,0,20,19,"",1,""
2948,"HeistThugTorch1Elite",100,"",50,50,0,20,19,"",1,""
2949,"HeistThugTorch1EliteSpectre",100,"",50,50,0,20,19,"",1,""
2950,"HeistThugTrapper1Elite",100,"",0,50,50,20,19,"",1,""
2951,"HeistThugMelee1Miniboss",100,"",100,0,0,20,37,"",1,""
2952,"HeistThugMelee2Miniboss",100,"",100,0,0,20,37,"",1,""
2953,"HeistThugTrapper1Miniboss",100,"",50,50,50,20,37,"",1,""
2954,"HeistRobotClockworkGolem",100,"",100,0,0,20,1,1,"",""
2955,"HeistRobotClockworkGolemAtlasUber",100,"",100,0,0,20,1,1,"",""
2956,"HeistRobotDrone",100,"",0,100,0,20,1,1,"",""
2957,"HeistRobotSkitterbot",100,"",0,100,0,20,1,1,"",""
2958,"HeistRobotSpider",100,"",50,50,0,20,1,1,"",""
2959,"HeistRobotMannequin",100,"",100,0,0,20,1,1,"",""
2960,"HeistRobotMannequinAtlasUber",100,"",100,0,0,20,1,1,"",""
2961,"HeistRobotTotem",100,"",0,0,100,20,1,1,"",""
2962,"HeistRobotPyreKnightElite",100,"",100,50,50,20,19,"",1,""
2963,"HeistRobotPyreKnightEliteSpectre",100,"",100,50,50,20,19,"",1,""
2964,"HeistRobotPyreKnightEliteAtlasUber",100,"",100,50,50,20,19,"",1,""
2965,"HeistRobotAutomatonElite",100,"",100,0,50,20,18,"",1,""
2966,"HeistRobotAutomatonEliteSpectre",100,"",100,0,50,20,18,"",1,""
2967,"HeistRobotAutomatonEliteAtlasUber",100,"",100,0,50,20,18,"",1,""
2968,"HeistRobotStormcallerGolemElite",100,"",100,0,0,20,20,"",1,""
2969,"HeistRobotStormcallerGolemEliteSpectre",100,"",100,0,0,20,20,"",1,""
2970,"HeistRobotStormcallerGolemEliteAtlasUber",100,"",100,0,0,20,20,"",1,""
2971,"HeistRobotForgeHoundElite",100,"",100,0,0,20,18,"",1,""
2972,"HeistRobotForgeHoundEliteSpectre",100,"",100,0,0,20,18,"",1,""
2973,"HeistRobotForgeHoundEliteAtlasUber",100,"",100,0,0,20,18,"",1,""
2974,"HeistRobotCrucibleElite",100,"",0,0,100,20,18,"",1,""
2975,"HeistRobotArgusMiniboss",100,"",100,0,0,20,37,"",1,""
2976,"HeistRobotForgeHoundMiniboss",100,"",100,0,0,20,37,"",1,""
2977,"HeistRoboMapLightBot",100,"",0,0,100,20,18,"",1,""
2978,"IvoryTempleMilitaryBoss1",100,"",100,0,0,20,35,"","",1
2979,"IvoryTempleMilitaryBoss2",100,"",100,0,0,20,35,"","",1
2980,"SecretDesecrateMonster",100,"",0,0,50,20,0,"","",""
2981,"TauntingContraption",100,1,0,0,0,0,42,"","",""
2982,"DjinnDemon",100,"",0,33,33,20,35,"","",""
2983,"DjinnDemonAtlasUber",100,"",0,33,33,20,35,"","",""
2984,"TheMaven",100,"",25,0,100,20,36,"","",""
2985,"TheMavenEnraged",100,"",25,0,100,20,36,"","",""
2986,"TheMavenMap",100,"",25,0,100,20,36,"","",""
2987,"TheMavenMapSupporter",100,"",25,0,100,20,36,"","",""
2988,"MavenBrainBoss",100,"",25,0,100,20,36,"","",""
2989,"MavenOrbMonster",100,"",0,0,0,20,17,"","",""
2990,"VaalGuardRanged",100,"",25,30,0,20,2,"","",1
2991,"VaalGuardFast",100,"",25,60,0,20,2,"","",1
2992,"VaalGuardOverseer",100,"",75,0,0,20,1,"","",1
2993,"VaalGuard",100,"",75,0,0,20,1,"","",1
2994,"VaalSpinner",100,"",50,0,60,20,3,"","",1
2995,"VaalSkitterConstruct",100,"",50,0,60,20,3,"","",1
2996,"TrialMasterBoss",100,"",100,0,50,20,36,"","",""
2997,"TrialMasterBossStandalone",100,"",100,0,50,20,36,"","",""
2998,"VaalSpinnerUltimatum",100,"",50,0,60,20,12,1,"",""
2999,"VaalSkitterConstructUltimatum",100,"",50,0,60,20,7,1,"",""
3000,"VaalSkitterConstructUltimatumSpectre",100,"",50,0,60,20,7,1,"",""
3001,"VaalApparitionUltimatum",100,"",0,0,100,20,48,"","",""
3002,"VaalSabreSpiderUltimatum",100,"",0,60,0,20,2,1,"",""
3003,"VaalSabreSpiderUltimatumSpectre",100,"",0,60,0,20,2,1,"",""
3004,"VaalBulbSpiderUltimatum",100,"",0,60,0,20,0,1,"",""
3005,"VaalGuardUltimatum",100,"",75,0,0,20,0,1,"",""
3006,"VaalGuardUltimatumAtlasUber",100,"",75,0,0,20,0,1,"",""
3007,"VaalGuardUltimatumSpectre",100,"",75,0,0,20,0,1,"",""
3008,"VaalGuardRareUltimatum",100,"",75,0,0,20,9,1,"",""
3009,"VaalGuardRangedUltimatum",100,"",75,30,0,20,0,1,"",""
3010,"VaalGuardFastUltimatum",100,"",75,60,0,20,0,1,"",""
3011,"VaalRollingGolemUltimatum",100,"",100,0,0,20,20,"","",""
3012,"VaalGoliathUltimatum",100,"",50,0,0,20,48,1,"",""
3013,"VaalGoliathUltimatumAtlasUber",100,"",50,0,0,20,48,1,"",""
3014,"VaalBeastUltimatum",100,"",50,0,0,0,20,"","",""
3015,"NeedleDrakelingUltimatum",100,"",0,75,0,20,3,1,"",""
3016,"UltimatumSerpent",100,"",0,0,0,20,0,1,"",""
3017,"ExpeditionApparition",100,"",75,0,0,20,36,"","",1
3018,"ExpeditionApparitionMap",100,"",75,0,0,20,36,"","",1
3019,"ExpeditionApparitionMapStandalone",100,"",75,0,0,20,36,"","",1
3020,"ExpeditionReaperBoss",100,"",50,0,0,20,36,"","",1
3021,"ExpeditionReaperBossMap",100,"",50,0,0,20,36,"","",1
3022,"ExpeditionReaperVolatile",100,"",0,0,0,20,17,"","",""
3023,"ExpeditionSkeletonSword",100,"",25,0,0,20,3,"","",1
3024,"ExpeditionSkeletonSwordShield",100,"",25,0,0,20,3,"","",1
3025,"ExpeditionSkeletonBow",100,"",0,10,0,20,3,"","",1
3026,"ExpeditionZombie",100,"",0,0,0,20,2,"","",1
3027,"ExpeditionZombieLarge",100,"",0,0,0,20,2,"","",1
3028,"ExpeditionZombieTorso",100,"",0,0,0,20,2,"","",1
3029,"ExpeditionMercurialArmourCaster",100,"",50,0,0,20,18,"","",1
3030,"ExpeditionMercurialArmourAxeShield",100,"",50,0,0,20,18,"","",1
3031,"ExpeditionUrchin",100,"",0,50,0,20,0,"","",1
3032,"ExpeditionArbalest",100,"",50,0,0,20,20,"","",1
3033,"ExpeditionDeathKnight",100,"",100,0,0,20,19,"","",1
3034,"ExpeditionArmourCaster",100,"",100,0,0,20,20,"","",1
3035,"ExpeditionGolemancer",100,"",0,25,0,20,24,"","",1
3036,"ExpeditionBoneCultist",100,"",0,0,0,20,18,"","",1
3037,"ExpeditionBoneCultistBoss",100,"",0,0,0,20,35,"","",1
3038,"ExpeditionRat",100,"",0,50,0,20,19,"","",1
3039,"ExpeditionRatBoss",100,"",0,50,0,20,35,"","",1
3040,"ExpeditionRatMinion",100,"",0,0,0,20,0,"","",1
3041,"ExpeditionScytheHand",100,"",0,50,0,20,18,"","",1
3042,"ExpeditionMegaSkeleton",100,"",50,0,0,20,19,"","",1
3043,"ExpeditionMegaSkeletonBoss",100,"",50,0,0,20,35,"","",1
3044,"ExpeditionOlroth",100,"",100,0,0,20,36,"","",1
3045,"ExpeditionOlrothRelic",100,"",0,0,0,20,0,"","",1
3046,"ExpeditionMedvedBoss",100,"",50,0,0,20,36,"","",1
3047,"ExpeditionMedvedBossMap",100,"",50,0,0,20,36,"","",1
3048,"ExpeditionMedvedCultist",100,"",0,0,0,20,18,"","",1
3049,"ExpeditionMedvedSpider",100,"",0,15,0,20,4,"","",1
3050,"SummonedReaper",340,1,50,100,0,20,42,"","",""
3051,"ExpeditionApparitionOrb",100,"",0,0,0,20,0,"","",1
3052,"SummonedArbalest",340,1,50,50,0,20,42,"","",""
3053,"PrisonStalker",100,"",0,15,0,20,2,"","",""
3054,"PrisonSpider",100,"",0,15,0,20,4,"","",""
3055,"TestSkeletonsShield",100,"",25,0,0,20,27,"","",1
3056,"TestSkeletonsBow",100,"",0,10,0,20,28,"","",1
3057,"ExpeditionDannig",500,"",50,50,0,20,0,"","",1
3058,"ExpeditionGwennen",500,"",100,0,0,20,0,"","",1
3059,"ExpeditionRog",100,"",50,0,50,20,0,"","",1
3060,"ExpeditionTujen",500,"",0,50,50,20,0,"","",1
3061,"VaalSmallGolem",100,"",50,0,60,20,12,"","",""
3062,"HellscapeDemonFodder1",100,"",0,33,0,20,1,"","",1
3063,"HellscapeDemonFodder2",100,"",0,50,0,20,1,"","",1
3064,"HellscapeDemonFodder3",100,"",0,0,100,20,2,"","",1
3065,"HellscapeDemonElite1",100,"",0,50,0,20,18,"","",1
3066,"HellscapeDemonElite2",100,"",0,0,100,20,20,"","",1
3067,"HellscapeDemonBoss",100,"",100,0,0,20,36,"","",1
3068,"HellscapeFleshFodder1",100,"",0,0,0,20,1,"","",1
3069,"HellscapeFleshFodder2",100,"",0,0,0,20,1,"","",1
3070,"HellscapeFleshFodder3",100,"",0,66,33,20,2,"","",1
3071,"HellscapeFleshFodder4",100,"",0,0,100,20,3,"","",1
3072,"HellscapeFleshElite1",100,"",50,0,50,20,18,"","",1
3073,"HellscapeFleshElite2",100,"",0,0,0,20,19,"","",1
3074,"HellscapeFleshBoss",100,"",0,0,0,20,36,"","",1
3075,"HellscapePaleFodder1",100,"",0,0,100,20,2,"","",1
3076,"HellscapePaleFodder2",100,"",0,50,0,20,3,"","",1
3077,"HellscapePaleFodder3",100,"",0,50,0,20,2,"","",1
3078,"HellscapePaleElite1",100,"",0,0,100,20,20,"","",1
3079,"HellscapePaleElite2",100,"",0,33,0,20,19,"","",1
3080,"HellscapePaleBoss",100,"",50,0,50,20,36,"","",1
