"rownum","RewardOffer","i32_16","Characters","Reward","RewardLevel","rid_56","i32_72","string_76","[rid]_84","RewardStack","bool_104","bool_105","[rid]_106","i32_122","i32_126","[rid]_130","i32_146","rid_150","i32_166","[rid]_170"
923,38,60,[5],446,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
924,38,61,[5],415,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
925,38,62,[5],386,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
926,38,63,[5],613,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
927,38,64,[5],1407,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
928,38,65,[5],945,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
929,38,66,[1],386,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
930,38,67,[1],642,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
931,38,68,[1],585,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
932,38,69,[1],415,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
933,38,70,[1],446,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
934,38,71,[1],901,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
935,38,72,[6],642,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
936,38,73,[6],585,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
937,38,74,[6],557,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
938,38,75,[6],720,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
939,38,76,[6],386,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
940,38,77,[6],932,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
941,38,78,[2],642,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
942,38,79,[2],386,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
943,38,80,[2],474,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
944,38,81,[2],695,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
945,38,82,[2],613,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
946,38,83,[2],1407,44,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
947,39,0,[],1516,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
948,40,0,[0],960,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
949,40,1,[0],1016,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
950,40,2,[0],1000,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
951,40,3,[6],960,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
952,40,4,[6],1016,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
953,40,5,[6],987,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
954,40,6,[1],987,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
955,40,7,[1],1033,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
956,40,8,[1],1016,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
957,40,9,[5],973,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
958,40,10,[5],987,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
959,40,11,[5],1033,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
960,40,12,[3],973,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
961,40,13,[3],1000,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
962,40,14,[3],1033,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
963,40,15,[4],960,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
964,40,16,[4],973,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
965,40,17,[4],1000,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
966,40,18,[2],960,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
967,40,19,[2],973,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
968,40,20,[2],987,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
969,40,21,[2],1000,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
970,40,22,[2],1016,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
971,40,23,[2],1033,47,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
972,40,24,[0],960,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
973,40,25,[0],1016,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
974,40,26,[0],1000,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
975,40,27,[6],960,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
976,40,28,[6],1016,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
977,40,29,[6],987,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
978,40,30,[1],987,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
979,40,31,[1],1033,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
980,40,32,[1],1016,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
981,40,33,[5],973,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
982,40,34,[5],987,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
983,40,35,[5],1033,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
984,40,36,[3],973,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
985,40,37,[3],1000,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
986,40,38,[3],1033,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
987,40,39,[4],960,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
988,40,40,[4],973,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
989,40,41,[4],1000,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
990,40,42,[2],960,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
991,40,43,[2],973,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
992,40,44,[2],987,47,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
993,41,0,[],1520,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
994,42,0,[],1521,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
995,44,0,[],1522,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
996,45,0,[],1523,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
997,43,0,[],840,45,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
998,43,1,[],841,45,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
999,43,2,[],842,45,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1000,43,3,[],843,45,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1001,43,4,[],792,45,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1002,43,5,[],793,45,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1003,43,6,[],794,45,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1004,43,7,[],840,45,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1005,43,8,[],841,45,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1006,43,9,[],842,45,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1007,43,10,[],843,45,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1008,43,11,[],844,45,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1009,43,12,[],845,45,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1010,46,0,[],1537,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1011,47,0,[0],1180,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1012,47,1,[0],1232,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1013,47,2,[0],1222,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1014,47,3,[6],1180,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1015,47,4,[6],1232,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1016,47,5,[6],1209,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1017,47,6,[1],1209,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1018,47,7,[1],1243,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1019,47,8,[1],1232,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1020,47,9,[5],1195,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1021,47,10,[5],1243,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1022,47,11,[5],1209,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1023,47,12,[3],1195,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1024,47,13,[3],1243,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1025,47,14,[3],1222,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1026,47,15,[4],1180,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1027,47,16,[4],1222,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1028,47,17,[4],1195,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1029,47,18,[2],1180,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1030,47,19,[2],1195,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1031,47,20,[2],1209,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1032,47,21,[2],1222,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1033,47,22,[2],1232,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1034,47,23,[2],1243,53,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1035,47,24,[0],1180,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1036,47,25,[0],1232,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1037,47,26,[0],1222,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1038,47,27,[6],1180,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1039,47,28,[6],1232,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1040,47,29,[6],1209,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1041,47,30,[1],1209,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1042,47,31,[1],1243,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1043,47,32,[1],1232,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1044,47,33,[5],1195,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1045,47,34,[5],1243,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1046,47,35,[5],1209,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1047,47,36,[3],1195,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1048,47,37,[3],1243,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1049,47,38,[3],1222,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1050,47,39,[4],1180,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1051,47,40,[4],1222,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1052,47,41,[4],1195,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1053,47,42,[2],1180,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1054,47,43,[2],1195,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1055,47,44,[2],1209,53,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1056,48,0,[],1525,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1057,49,0,[],1370,54,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1058,49,1,[],1374,54,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1059,49,2,[],1378,54,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1060,49,3,[],1382,54,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1061,49,4,[],1377,54,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1062,49,5,[],1380,54,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1063,49,6,[],1386,54,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1064,49,7,[],1377,54,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1065,49,8,[],1380,54,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1066,49,9,[],1386,54,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1067,50,0,[],1539,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1068,51,0,[],790,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1069,51,1,[],791,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1070,51,2,[],792,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1071,51,3,[],793,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1072,51,4,[],794,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1073,51,5,[],792,57,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1074,51,6,[],793,57,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1075,51,7,[],794,57,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1076,52,0,[],1528,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1077,53,0,[],1540,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1078,54,0,[],748,59,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1079,54,1,[],749,59,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1080,54,2,[],750,59,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1081,54,3,[],751,59,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1082,54,4,[0],1263,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1083,54,5,[0],1304,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1084,54,6,[0],1314,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1085,54,7,[6],1263,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1086,54,8,[6],1314,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1087,54,9,[6],1291,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1088,54,10,[1],1291,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1089,54,11,[1],1314,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1090,54,12,[1],1324,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1091,54,13,[5],1277,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1092,54,14,[5],1324,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1093,54,15,[5],1291,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1094,54,16,[3],1277,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1095,54,17,[3],1304,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1096,54,18,[3],1324,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1097,54,19,[4],1263,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1098,54,20,[4],1304,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1099,54,21,[4],1277,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1100,54,22,[2],1263,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1101,54,23,[2],1277,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1102,54,24,[2],1291,59,1,0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1103,56,0,[],2349,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1104,56,1,[],2350,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1105,56,2,[],2351,57,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1106,56,3,[],748,57,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1107,56,4,[],749,57,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1108,56,5,[],750,57,1,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1109,55,0,[],1545,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1110,57,0,[],1546,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1111,58,0,[],1547,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1112,59,0,[],1554,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1113,60,0,[0],483,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1114,60,1,[0],676,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1115,60,2,[0],566,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1116,60,3,[0],727,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1117,60,4,[0],513,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1118,60,5,[0],869,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1119,60,6,[4],622,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1120,60,7,[4],513,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1121,60,8,[4],702,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1122,60,9,[4],566,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1123,60,10,[4],483,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1124,60,11,[4],923,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1125,60,12,[3],622,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1126,60,13,[3],1409,61,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1127,60,14,[3],540,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1128,60,15,[3],424,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1129,60,16,[3],513,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1130,60,17,[3],888,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1131,60,18,[5],454,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1132,60,19,[5],424,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1133,60,20,[5],387,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1134,60,21,[5],622,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1135,60,22,[5],1409,61,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1136,60,23,[5],949,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1137,60,24,[1],387,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1138,60,25,[1],648,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1139,60,26,[1],594,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1140,60,27,[1],424,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1141,60,28,[1],454,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1142,60,29,[1],400,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1143,60,30,[1],907,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1144,60,31,[6],648,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1145,60,32,[6],594,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1146,60,33,[6],566,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1147,60,34,[6],727,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1148,60,35,[6],387,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1149,60,36,[6],936,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1150,60,37,[2],648,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1151,60,38,[2],387,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1152,60,39,[2],483,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1153,60,40,[2],702,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1154,60,41,[2],622,61,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1155,60,42,[2],1409,61,2,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1156,60,43,[2],400,61,2,0,"3",[],1,"","",[],1646,0,[],1,"",0,[]
1157,60,44,[0],1062,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1158,60,45,[0],1122,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1159,60,46,[0],1142,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1160,60,47,[4],1122,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1161,60,48,[4],1062,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1162,60,49,[4],1083,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1163,60,50,[3],1083,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1164,60,51,[3],1122,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1165,60,52,[3],1162,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1166,60,53,[5],1162,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1167,60,54,[5],1083,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1168,60,55,[5],1103,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1169,60,56,[1],1103,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1170,60,57,[1],1162,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1171,60,58,[1],1142,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1172,60,59,[6],1142,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1173,60,60,[6],1062,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1174,60,61,[6],1103,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1175,60,62,[2],1062,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1176,60,63,[2],1083,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1177,60,64,[2],1103,61,2,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1178,61,0,[],1555,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1179,62,0,[],1556,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1180,63,0,[],1553,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1181,64,0,[],1347,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1182,64,1,[],1362,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1183,64,2,[],1383,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1184,64,3,[],1382,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1185,64,4,[],1379,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1186,64,5,[],1381,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1187,64,6,[],1377,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1188,64,7,[],1380,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1189,64,8,[],1386,65,1,0,"",[],1,"","",[],1646,0,[],1,"",0,[]
1190,64,9,[],1379,65,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1191,64,10,[],1381,65,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1192,64,11,[],1382,65,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1193,64,12,[],1383,65,0,0,"",[],1,"","",[],1646,0,[],2,"",0,[]
1194,65,0,[0],1065,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1195,65,1,[0],1126,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1196,65,2,[0],1145,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1197,65,3,[6],1065,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1198,65,4,[6],1106,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1199,65,5,[6],1145,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1200,65,6,[1],1106,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1201,65,7,[1],1145,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1202,65,8,[1],1165,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1203,65,9,[5],1086,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1204,65,10,[5],1106,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1205,65,11,[5],1165,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1206,65,12,[3],1086,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1207,65,13,[3],1126,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1208,65,14,[3],1165,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1209,65,15,[4],1065,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1210,65,16,[4],1086,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1211,65,17,[4],1126,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1212,65,18,[2],1065,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1213,65,19,[2],1086,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1214,65,20,[2],1106,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1215,65,21,[2],1126,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1216,65,22,[2],1145,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1217,65,23,[2],1165,66,2,0,"4",[],1,"","",[],1646,0,[],1,"",0,[]
1218,65,24,[],334,1,"",0,"",[],1,"",1,[],1646,0,[],2,"",0,[]
1219,66,0,[],1560,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1220,67,0,[],1561,1,"",0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1221,68,0,[],840,66,2,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1222,68,1,[],841,66,2,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1223,68,2,[],842,66,2,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1224,68,3,[],843,66,2,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
1225,68,4,[],844,66,2,0,"",[],1,"","",[],1646,0,[],0,"",0,[]
