"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","Stat6Value","i32","Stat6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","HeistAchievements","Heist_SubStatValue1","Heist_SubStatValue2","Heist_Stat0","Heist_Stat1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceType","ImplicitTags","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]","RadiusJewelType","IsEssenceOnlyModifier"
11002,"MapMonstersPenetrateResistancesSynthesis",25998,6468,1,1042,1237,1027,7963,19,"",15,[3221],19,19,11,11,7,7,6,6,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",67,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318]",1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,"","",1424830819,[],0,[],3,""
11003,"MapMonstersPenetrateResistancesSynthesis2_",63557,6468,68,1042,1237,1027,7963,19,"",15,[3221],19,19,11,11,7,7,9,9,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",78,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318]",1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,"","",885509250,[],0,[],3,""
11004,"MapMonstersPenetrateResistancesSynthesis3___",59223,6468,79,1042,1237,1027,7963,19,"",15,[3221],19,19,11,11,7,7,12,12,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318]",1,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,"","",3530437945,[],0,[],3,""
11005,"MapMonstersRemoveChargesOnHitSynthesis",46998,6469,1,1042,1237,1027,4765,19,"",15,[3222],16,16,9,9,6,6,10,10,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",67,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,"","",1371596374,[],0,[],3,""
11006,"MapMonstersRemoveChargesOnHitSynthesis2__",17197,6469,68,1042,1237,1027,4765,19,"",15,[3222],16,16,9,9,6,6,20,20,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",78,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,"","",3520238335,[],0,[],3,""
11007,"MapMonstersRemoveChargesOnHitSynthesis3_",45700,6469,79,1042,1237,1027,4765,19,"",15,[3222],16,16,9,9,6,6,30,30,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],1,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,"","",2256876545,[],0,[],3,""
11008,"MapSynthesisedRareMonsterAdditionalCurrencyDrops1",35650,7004,1,8789,"","","",20,"",16,[3399],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4166873887,[],1,[],3,""
11009,"MapSynthesisedMagicMonsterAdditionalCurrencyDrops1",48406,7005,1,8468,"","","",20,"",16,[3399],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",109362066,[],1,[],3,""
11010,"MapSynthesisedMonsterAdditionalCurrencyDrops1",24206,7007,1,8469,"","","",20,"",16,[3399],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1594294665,[],1,[],3,""
11011,"MapSynthesisedRareMonsterAdditionalQualityCurrencyDrops1",20701,7009,1,8791,"","","",20,"",16,[3400],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1045917322,[],1,[],3,""
11012,"MapSynthesisedMagicMonsterAdditionalQualityCurrencyDrops1_",32775,7010,1,8471,"","","",20,"",16,[3400],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3485290426,[],1,[],3,""
11013,"MapSynthesisedMonsterAdditionalQualityCurrencyDrops1_",64384,7012,1,8472,"","","",20,"",16,[3400],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1845532032,[],1,[],3,""
11014,"MapSynthesisedRareMonsterIncreasedFracturedItemDrops1",63092,7013,1,8473,"","","",20,"",16,[3401],400,400,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1815452225,[],1,[],3,""
11015,"MapSynthesisedMagicMonsterIncreasedFracturedItemDrops1__",46604,7014,1,8474,"","","",20,"",16,[3401],200,200,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1337260472,[],1,[],3,""
11016,"MapSynthesisedMonsterIncreasedFracturedItemDrops1",14160,7015,1,8475,"","","",20,"",16,[3401],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",960368238,[],1,[],3,""
11017,"MapSynthesisedRareMonsterCorruptDrops1_",13438,7016,1,8476,"","","",20,"",16,[3402],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",364061133,[],0,[],3,""
11018,"MapSynthesisedMagicMonsterCorruptDrops1",56387,7017,1,8477,"","","",20,"",16,[3402],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",913828404,[],0,[],3,""
11019,"MapSynthesisedMonsterCorruptDrops1",10630,7018,1,8478,"","","",20,"",16,[3402],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",356596935,[],0,[],3,""
11020,"MapSynthesisedRareMonsterIncreasedMapDrops1",44014,7019,68,8479,"","","",20,"",16,[3403],150,150,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3582033519,[],0,[],3,""
11021,"MapSynthesisedMagicMonsterIncreasedMapDrops1__",11871,7020,68,8480,"","","",20,"",16,[3403],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1529967982,[],0,[],3,""
11022,"MapSynthesisedMonsterIncreasedMapDrops1_",47380,7021,68,8481,"","","",20,"",16,[3403],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3892924701,[],0,[],3,""
11023,"MapSynthesisedRareMonsterAdditionalDivinationCardDrops1",35655,7022,40,8482,"","","",20,"",16,[3406],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",154436211,[],1,[],3,""
11024,"MapSynthesisedMagicMonsterAdditionalDivinationCardDrops1",33927,7023,40,8483,"","","",20,"",16,[3406],7,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1542184812,[],1,[],3,""
11025,"MapSynthesisedMonsterAdditionalDivinationCardDrops1",40882,7024,40,8484,"","","",20,"",16,[3405],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1608040554,[],1,[],3,""
11026,"MapSynthesisedRareMonsterIncreasedUniqueItemDrops1",61588,7025,1,8485,"","","",20,"",16,[3407],150,150,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3020768409,[],0,[],3,""
11027,"MapSynthesisedMagicMonsterIncreasedUniqueItemDrops1",64488,7026,1,8486,"","","",20,"",16,[3407],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2706332327,[],0,[],3,""
11028,"MapSynthesisedMonsterIncreasedUniqueItemDrops1",14922,7027,1,8487,"","","",20,"",16,[3407],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",278604497,[],0,[],3,""
11029,"MapSynthesisedRareMonsterDroppedItemQuantity1",25109,7028,1,8488,"","","",20,"",16,[3408],500,500,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4094662170,[],0,[],3,""
11030,"MapSynthesisedMagicMonsterDroppedItemQuantity1_",43881,7029,1,8489,"","","",20,"",16,[3408],200,200,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3706681222,[],0,[],3,""
11031,"MapSynthesisedMonsterDroppedItemQuantity1__",45938,7030,1,8490,"","","",20,"",16,[3408],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3188198778,[],0,[],3,""
11032,"MapSynthesisedRareMonsterDroppedItemRarity1_",49500,7031,1,8491,"","","",20,"",16,[3409],500,500,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2565429685,[],0,[],3,""
11033,"MapSynthesisedMagicMonsterDroppedItemRarity1",29199,7032,1,8492,"","","",20,"",16,[3409],200,200,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4042621690,[],0,[],3,""
11034,"MapSynthesisedMonsterDroppedItemRarity1",34937,7033,1,8493,"","","",20,"",16,[3409],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1006941309,[],0,[],3,""
11035,"MapSynthesisedRareMonsterIncreasedExperience1",37673,7034,1,8494,"","","",20,"",16,[3410],500,500,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4258361080,[],0,[],3,""
11036,"MapSynthesisedMagicMonsterIncreasedExperience1",60002,7035,1,8495,"","","",20,"",16,[3410],200,200,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4291761581,[],0,[],3,""
11037,"MapSynthesisedMonsterIncreasedExperience1",30579,7036,1,8496,"","","",20,"",16,[3410],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3741100431,[],0,[],3,""
11038,"MapSynthesisedRareMonsterAdditionalCurrencyShardDrops1",52017,7038,1,8793,"","","",20,"",16,[3411],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3505462208,[],1,[],3,""
11039,"MapSynthesisedMagicMonsterAdditionalCurrencyShardDrops1",50413,7039,1,8498,"","","",20,"",16,[3411],25,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2103884171,[],1,[],3,""
11040,"MapSynthesisedMonsterAdditionalCurrencyShardDrops1",14056,7041,1,8499,"","","",20,"",16,[3411],5,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",982649978,[],1,[],3,""
11041,"MapSynthesisedRareMonsterAdditionalShaperItemDrops1_",63803,7042,68,8500,"","","",20,"",16,[3412],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3124118285,[],1,[],3,""
11042,"MapSynthesisedMagicMonsterAdditionalShaperItemDrops1",749,7043,68,8501,"","","",20,"",16,[3412],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2727583870,[],1,[],3,""
11043,"MapSynthesisedMonsterAdditionalShaperItemDrops1______",50664,7044,68,8502,"","","",20,"",16,[3412],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",500750384,[],1,[],3,""
11044,"MapSynthesisedRareMonsterAdditionalElderItemDrops1",41542,7045,68,8503,"","","",20,"",16,[3413],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4170341076,[],1,[],3,""
11045,"MapSynthesisedMagicMonsterAdditionalElderItemDrops1_",59317,7046,68,8504,"","","",20,"",16,[3413],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2814525559,[],1,[],3,""
11046,"MapSynthesisedMonsterAdditionalElderItemDrops1_",1130,7047,68,8505,"","","",20,"",16,[3413],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3089087605,[],1,[],3,""
11047,"MapSynthesisedRareMonsterAdditionalBreachSplinterDrops1",51583,7049,1,8795,"","","",20,"",16,[3414],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",647360490,[],1,[],3,""
11048,"MapSynthesisedMagicMonsterAdditionalBreachSplinterDrops1",40809,7050,1,8507,"","","",20,"",16,[3414],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2990746922,[],1,[],3,""
11049,"MapSynthesisedMonsterAdditionalBreachSplinterDrops1_",46342,7051,1,8508,"","","",20,"",16,[3414],2,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2873761356,[],1,[],3,""
11050,"MapSynthesisedRareMonsterAdditionalFossilDrops1",36939,7052,1,8509,"","","",20,"",16,[3415],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2185695756,[],1,[],3,""
11051,"MapSynthesisedMagicMonsterAdditionalFossilDrops1",57862,7053,1,8510,"","","",20,"",16,[3415],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1951241803,[],1,[],3,""
11052,"MapSynthesisedMonsterAdditionalFossilDrops1",57433,7054,1,8511,"","","",20,"",16,[3415],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",336458836,[],1,[],3,""
11053,"MapSynthesisedRareMonsterAdditionalJewelDrops1",36125,7055,1,8512,"","","",20,"",16,[3416],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3082762914,[],1,[],3,""
11054,"MapSynthesisedRareMonsterAdditionalAbyssJewelDrops1_",25198,7056,1,8513,"","","",20,"",16,[3417],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2826881552,[],1,[],3,""
11055,"MapSynthesisedRareMonsterAdditionalMapDrop1",57797,7057,68,8514,"","","",20,"",16,[3404],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2591849401,[],1,[],3,""
11056,"MapSynthesisedRareMonsterAdditionalTalismanDrops1",57538,7058,68,8515,"","","",20,"",16,[3418],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1753385024,[],1,[],3,""
11057,"MapSynthesisedRareMonsterAdditionalEssenceDrops1",10330,7059,1,8516,"","","",20,"",16,[3419],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",101330512,[],1,[],3,""
11058,"MapSynthesisedRareMonsterResurrectAsAlly1",4326,7060,1,8517,"","","",20,"",16,[3422],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",456330197,[],0,[],3,""
11059,"MapSynthesisedRareMonsterGiveModsToKiller1",53828,7061,1,8518,"","","",20,"",16,[3423],100,100,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2303089410,[],0,[],3,""
11060,"MapSynthesisedRareMonsterAdditionalVaalFragmentDrops1",58161,7062,1,8519,"","","",20,"",16,[3420],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",578273606,[],1,[],3,""
11061,"MapSynthesisedRareMonsterAdditionalVeiledItemDrops1",41212,7063,1,8520,"","","",20,"",16,[3421],30,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3233833020,[],1,[],3,""
11062,"MapSynthesisedRareMonsterDuplicated1",21293,7064,1,8526,"","","",20,"",16,[3424],3,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2615658698,[],0,[],3,""
11063,"MapSynthesisedRareMonsterDuplicated2__",15913,7064,1,8526,"","","",20,"",16,[3424],6,6,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2384506889,[],0,[],3,""
11064,"MapSynthesisedRareMonsterDuplicated3",8905,7064,1,8526,"","","",20,"",16,[3424],10,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1532918167,[],0,[],3,""
11065,"MapSynthesisedUpgradePackToMagic1",38401,7065,1,8528,"","","",20,"",16,[3425],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1710879736,[],0,[],3,""
11066,"MapSynthesisedUpgradePackToRare1",49317,7066,1,8529,"","","",20,"",16,[3426],20,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1290767434,[],0,[],3,""
11067,"MapSynthesisedAdditionalRareInPack1",52515,7067,1,8527,"","","",20,"",16,[3427],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3448176804,[],0,[],3,""
11068,"MapSynthesisedSynthesisPackSize1__",48100,7068,1,8762,"","","",20,"",16,[3428],15,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",981107102,[],0,[],3,""
11069,"MapSynthesisedSynthesisPackSize2_",62388,7068,1,8762,"","","",20,"",16,[3428],30,30,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2281403471,[],0,[],3,""
11070,"MonsterTagSynthesised",19011,7069,1,"","","","",3,"",3,[3429],0,0,0,0,0,0,0,0,[],[],[414],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1596462443,[],0,[],3,""
11071,"SynthesisMapDoubleGlobalMods",7372,7072,1,8531,"","","",21,"",17,[3430],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1632533890,[],0,[],3,""
11072,"SynthesisMapTripleGlobalMods1",62523,7073,1,8532,"","","",21,"",17,[3430],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1964540195,[],0,[],3,""
