"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantic","Text","bool","IsVirtual","MainHandAlias_Stat","OffHandAlias_Stat","bool","HASH32","BelongsActiveSkills","Category","bool","bool","IsScalable","ContextFlags","DotFlag","WeaponHandCheck"
19479,"total_self_physical_damage_taken_per_minute","","","",3,"","",1,"","","",4112991266,[],"","","",1,[0],[],""
19480,"total_self_physical_damage_taken_per_minute_innately_bypassing_es","","","",3,"","",1,"","","",3264917037,[],"","","",1,[0],[],""
19481,"total_fire_damage_taken_per_minute_innately_bypassing_es","","","",3,"","",1,"","","",2590478638,[],"","","",1,[0],[],""
19482,"total_self_fire_damage_taken_per_minute","","","",3,"","",1,"","","",988718026,[],"","","",1,[0],[],""
19483,"total_self_fire_damage_taken_per_minute_innately_bypassing_es","","","",3,"","",1,"","","",4098867564,[],"","","",1,[0],[],""
19484,"total_lightning_damage_taken_per_minute_innately_bypassing_es","","","",3,"","",1,"","","",2551733582,[],"","","",1,[0],[],""
19485,"total_self_lightning_damage_taken_per_minute","","","",3,"","",1,"","","",3926806430,[],"","","",1,[0],[],""
19486,"total_self_lightning_damage_taken_per_minute_innately_bypassing_es","","","",3,"","",1,"","","",3849701229,[],"","","",1,[0],[],""
19487,"total_chaos_damage_taken_per_minute_innately_bypassing_es","","","",3,"","",1,"","","",1745858211,[],"","","",1,[0],[],""
19488,"total_self_chaos_damage_taken_per_minute","","","",3,"","",1,"","","",1522174760,[],"","","",1,[0],[],""
19489,"total_self_chaos_damage_taken_per_minute_innately_bypassing_es","","","",3,"","",1,"","","",3189080656,[],"","","",1,[0],[],""
19490,"self_physical_damage_taken_per_minute_damaging_es","","","",3,"","",1,"","","",3231514409,[],"","","",1,[0],[],""
19491,"self_physical_damage_taken_per_minute_bypassing_es","","","",3,"","",1,"","","",3730291053,[],"","","",1,[0],[],""
19492,"self_physical_damage_taken_per_minute_towards_mana_bypassing_es","","","",3,"","",1,"","","",1860256236,[],"","","",1,[0],[],""
19493,"self_physical_damage_taken_per_minute_towards_life_bypassing_es","","","",3,"","",1,"","","",3688438934,[],"","","",1,[0],[],""
19494,"self_physical_damage_taken_per_minute_towards_mana_damaging_es","","","",3,"","",1,"","","",1003112720,[],"","","",1,[0],[],""
19495,"self_physical_damage_taken_per_minute_towards_life_damaging_es","","","",3,"","",1,"","","",2229456640,[],"","","",1,[0],[],""
19496,"self_fire_damage_taken_per_minute_damaging_es","","","",3,"","",1,"","","",2218836462,[],"","","",1,[0],[],""
19497,"self_fire_damage_taken_per_minute_bypassing_es","","","",3,"","",1,"","","",2472450750,[],"","","",1,[0],[],""
19498,"self_fire_damage_taken_per_minute_towards_mana_bypassing_es","","","",3,"","",1,"","","",3808883952,[],"","","",1,[0],[],""
19499,"self_fire_damage_taken_per_minute_towards_life_bypassing_es","","","",3,"","",1,"","","",3337323491,[],"","","",1,[0],[],""
19500,"self_fire_damage_taken_per_minute_towards_mana_damaging_es","","","",3,"","",1,"","","",321696737,[],"","","",1,[0],[],""
19501,"self_fire_damage_taken_per_minute_towards_life_damaging_es","","","",3,"","",1,"","","",1257456083,[],"","","",1,[0],[],""
19502,"self_lightning_damage_taken_per_minute_damaging_es","","","",3,"","",1,"","","",1225759678,[],"","","",1,[0],[],""
19503,"self_lightning_damage_taken_per_minute_bypassing_es","","","",3,"","",1,"","","",967329310,[],"","","",1,[0],[],""
19504,"self_lightning_damage_taken_per_minute_towards_mana_bypassing_es","","","",3,"","",1,"","","",1103131481,[],"","","",1,[0],[],""
19505,"self_lightning_damage_taken_per_minute_towards_life_bypassing_es","","","",3,"","",1,"","","",2546985224,[],"","","",1,[0],[],""
19506,"self_lightning_damage_taken_per_minute_towards_mana_damaging_es","","","",3,"","",1,"","","",3709399469,[],"","","",1,[0],[],""
19507,"self_lightning_damage_taken_per_minute_towards_life_damaging_es","","","",3,"","",1,"","","",315598089,[],"","","",1,[0],[],""
19508,"self_chaos_damage_taken_per_minute_damaging_es","","","",3,"","",1,"","","",4063108485,[],"","","",1,[0],[],""
19509,"self_chaos_damage_taken_per_minute_bypassing_es","","","",3,"","",1,"","","",3418451953,[],"","","",1,[0],[],""
19510,"self_chaos_damage_taken_per_minute_towards_mana_bypassing_es","","","",3,"","",1,"","","",441769705,[],"","","",1,[0],[],""
19511,"self_chaos_damage_taken_per_minute_towards_life_bypassing_es","","","",3,"","",1,"","","",130727460,[],"","","",1,[0],[],""
19512,"self_chaos_damage_taken_per_minute_towards_mana_damaging_es","","","",3,"","",1,"","","",3041969433,[],"","","",1,[0],[],""
19513,"self_chaos_damage_taken_per_minute_towards_life_damaging_es","","","",3,"","",1,"","","",3657213125,[],"","","",1,[0],[],""
19514,"total_self_damage_taken_per_minute_towards_life_bypassing_es","","","",3,"","",1,"","","",2528679848,[],"","","",1,[0],[],""
19515,"total_self_damage_taken_per_minute_towards_life_damaging_es_normally","","","",3,"","",1,"","","",3140872449,[],"","","",1,[0],[],""
19516,"total_self_damage_taken_per_minute_towards_life_damaging_es_extra_hard","","","",3,"","",1,"","","",714240825,[],"","","",1,[0],[],""
19517,"total_self_damage_taken_per_minute_towards_mana_bypassing_es","","","",3,"","",1,"","","",3772480279,[],"","","",1,[0],[],""
19518,"total_self_damage_taken_per_minute_towards_mana_damaging_es_normally","","","",3,"","",1,"","","",2674381247,[],"","","",1,[0],[],""
19519,"total_self_damage_taken_per_minute_towards_mana_damaging_es_extra_hard","","","",3,"","",1,"","","",4291831000,[],"","","",1,[0],[],""
19520,"total_self_damage_taken_per_minute_to_energy_shield_excess_to_life","","","",3,"",1,1,"","",1,2862726789,[],"","","",1,[0],[],""
19521,"total_self_damage_taken_per_minute_to_energy_shield_excess_to_mana","","","",3,"",1,1,"","",1,863936285,[],"","","",1,[0],[],""
19522,"total_self_damage_taken_per_minute_to_life","","","",3,"",1,1,"","",1,4051731577,[],"","","",1,[0],[],""
19523,"total_self_damage_taken_per_minute_to_mana","","","",3,"",1,1,"","",1,1281869814,[],"","","",1,[0],[],""
19524,"total_damage_taken_per_minute_to_energy_shield_extra_hard_excess_to_life","","","",3,"",1,1,"","",1,218300809,[],"","","",1,[0],[],""
19525,"total_damage_taken_per_minute_to_energy_shield_extra_hard_excess_to_mana","","","",3,"",1,1,"","",1,2628158494,[],"","","",1,[0],[],""
19526,"total_self_damage_taken_per_minute_to_energy_shield_extra_hard_excess_to_life","","","",3,"",1,1,"","",1,1020670401,[],"","","",1,[0],[],""
19527,"total_self_damage_taken_per_minute_to_energy_shield_extra_hard_excess_to_mana","","","",3,"",1,1,"","",1,1283457725,[],"","","",1,[0],[],""
19528,"total_self_nonlethal_damage_taken_per_minute_to_energy_shield_extra_hard_excess_to_life","","","",3,"",1,1,"","",1,1426019767,[],"","","",1,[0],[],""
19529,"total_self_nonlethal_damage_taken_per_minute_to_energy_shield_extra_hard_excess_to_mana","","","",3,"",1,1,"","",1,3002015325,[],"","","",1,[0],[],""
19530,"expected_energy_shield_lost_per_minute_to_damage","","","",3,"","",1,"","","",2030034185,[],"","","",1,[0],[],""
19531,"expected_life_lost_per_minute_to_excess_energy_shield_damage","","","",3,"","",1,"","","",869769138,[],"","","",1,[0],[],""
19532,"expected_mana_lost_per_minute_to_excess_energy_shield_damage","","","",3,"","",1,"","","",2645693017,[],"","","",1,[0],[],""
19533,"minimum_rage","","","",3,"","","","","",1,998077267,[],"","","",1,[],[],""
19534,"number_of_rage_masteries","","","",3,"","","","","",1,1348855350,[],"","","",1,[],[],""
19535,"effective_rage_for_per_rage_effects","","","",3,"","",1,"","",1,448833141,[],"","","",1,[],[],""
19536,"rage_grants_spell_damage_instead","","","",4,"","","","","",1,148849251,[],"","","",1,[],[],""
19537,"attack_damage_+%_final_from_rage","","","",1,"","",1,"","",1,3469032401,[],"","","",1,[],[],""
19538,"gain_x_rage_on_hit","","","",3,"","",1,"","",1,3349495336,[],"","","",1,[],[],""
19539,"gain_x_rage_on_attack_hit","","","",3,"","","","","",1,3090479247,[],"","","",1,[],[],""
19540,"gain_x_rage_on_melee_hit","","","",3,"","","","","",1,2597182932,[],18,"","",1,[],[],""
19541,"is_at_maximum_rage","","","",4,"","",1,"","",1,1841889016,[],"","","",1,[],[],""
19542,"rage_effect_+%","","","",1,"","","","","",1,2900045621,[],"","","",1,[],[],""
19543,"attack_speed_+%_per_rage","","","",1,"","","","","",1,1342637227,[],"","","",1,[],[],""
19544,"virtual_rage_loss_delay_ms","","","",3,"","",1,"","",1,1537711792,[],"","","",1,[],[],""
19545,"rage_loss_delay_ms","","","",3,"","","","","",1,1809335185,[],18,"","",1,[],[],""
19546,"rage_loss_delay_recovery_rate_+%","","","",1,"","","","","",1,500358944,[],"","","",1,[],[],""
19547,"should_not_lose_rage","","","",4,"","","","","",1,3597197556,[],"","","",1,[],[],""
19548,"no_inherent_rage_loss","","","",4,"","","","","",1,1024201632,[],"","","",1,[],[],""
19549,"enemy_grant_X_rage_on_stun","","","",3,"","","","","",1,1910954156,[],"","","",1,[],[],""
19550,"gain_x_rage_on_skill_use","","","",3,"","","","","",1,715229096,[],"","","",1,[],[],""
19551,"gain_x_rage_when_hit","","","",3,"","","","","",1,387837596,[],18,"","",1,[],[],""
19552,"gain_max_rage_on_rage_gain_from_hit_%_chance","","","",1,"","","","","",1,1625894653,[],6,"","",1,[],[],""
19553,"gain_x_rage_on_attack_crit","","","",3,"","","","","",1,3421235699,[],"","","",1,[],[],""
19554,"gain_x_rage_on_melee_crit","","","",3,"","","","","",1,2530477309,[],"","","",1,[],[],""
19555,"gain_x_rage_on_hit_with_axes_swords","","","",3,"","","","","",1,2979601129,[],"","","",1,[],[],""
19556,"gain_x_rage_on_hit_with_axes","","","",3,"","","","","",1,2704430902,[],6,"","",1,[],[],""
19557,"warcry_grant_X_rage_per_5_power","","","",3,"","","","","",1,29805757,[],"","","",1,[],[],""
19558,"trigger_on_reaching_maximum_rage_in_presence_of_unique","","","",4,"","","","","",1,4258706,[],"","","",1,[],[],""
19559,"has_trigger_on_reaching_maximum_rage_in_presence_of_unique","","","",4,"","","","","",1,1433208235,[],"","","",1,[],[],""
19560,"local_block_chance_+%","",1,"",1,"",1,"","","",1,3149833675,[],"","","",1,[],[],""
19561,"armour_break_duration_+%","","","",1,"","","","","",1,1694833193,[],6,"","",1,[],[],""
19562,"attack_area_damage_+%","","","",1,"","","","","",1,1719406927,[],1,"","",1,[],[],""
19563,"jagged_ground_enemy_damage_taken_+%","","","",1,"",1,"","","",1,1918686338,[],6,"","",1,[],[],""
19564,"slam_skill_area_of_effect_+%","","","",1,"",1,"","","",1,2236830992,[],6,"","",1,[],[],""
19565,"recover_%_life_per_endurance_charge_consumed","","","",1,"","","","","",1,1987816369,[],7,"","",1,[],[],""
19566,"refresh_endurance_charges_duration_when_hit_chance_%","","","",1,"","","","","",1,4182630962,[],16,"","",1,[],[],""
19567,"armour_+%_if_consumed_endurance_charge_recently","","","",1,"","","","","",1,1065230391,[],9,"","",1,[],[],""
19568,"track_have_consumed_endurance_charge_recently","","","",4,"","",1,"","","",861677363,[],"","","",1,[36],[],""
19569,"have_consumed_endurance_charge_recently","","","",4,"","","","","",1,223702826,[],"","","",1,[],[],""
19570,"gain_endurance_charge_on_heavy_stunning_rare_or_unique_enemy","","","",4,"","","","","",1,1866233652,[],16,"","",1,[],[],""
19571,"guard_flask_effect_+%","","","",1,"","","","","",1,3132476175,[],17,"","",1,[],[],""
19572,"gain_guard_flask_charge_when_hit_by_enemy_chance_%","","","",1,"","","","","",1,3905249177,[],17,"","",1,[],[],""
19573,"recover_%_life_on_heavy_stunning_rare_or_unique_enemy","","","",1,"","","","","",1,4157037726,[],7,"","",1,[],[],""
19574,"heavy_stuns_have_culling_strike","","","",4,"","","","","",1,331977472,[],6,"","",1,[],[],""
19575,"armour_break_%_of_armour_on_heavy_stunning","","","",1,"","","","","",1,43622703,[],6,"","",1,[],[],""
19576,"warcry_damage_+%","","","",1,"","","","","",1,2728178719,[],1,"","",1,[],[],""
19577,"empowered_attack_hit_damage_stun_multiplier_+%","","","",1,"","","","","",1,3139723003,[],6,"","",1,[],[],""
19578,"stun_threshold_+%_during_empowered_attacks","","","",1,"","","","","",1,2516617401,[],11,"","",1,[],[],""
19579,"number_of_active_undead_minions",1,"","",3,"","","","","",1,1095110825,[],"","","",1,[],[],""
19580,"non_skill_base_all_damage_%_to_gain_as_chaos_per_active_undead_minion","","","",1,"","","","","",1,2836713692,[],"","","",1,[],[],""
19581,"local_apply_X_armour_break_on_hit","",1,1,3,"","","",19582,19583,1,3185565862,[],"","","",1,[],[],""
19582,"main_hand_apply_X_armour_break_on_hit","","","",3,"","","","","",1,1098471505,[],"","","",1,[],[],""
19583,"off_hand_apply_X_armour_break_on_hit","","","",3,"","","","","",1,2413380658,[],"","","",1,[],[],""
19584,"local_apply_fire_exposure_on_full_armour_break","",1,1,4,"","","",19585,19586,1,1642429365,[],"","","",1,[],[],""
19585,"main_hand_apply_fire_exposure_on_full_armour_break","","","",4,"","","","","",1,2329427798,[],"","","",1,[],[],""
19586,"off_hand_apply_fire_exposure_on_full_armour_break","","","",4,"","","","","",1,3162019505,[],"","","",1,[],[],""
19587,"virtual_main_hand_apply_X_armour_break_on_hit","","","",3,"","",1,"","",1,195350385,[],"","","",1,[],[],""
19588,"virtual_off_hand_apply_X_armour_break_on_hit","","","",3,"","",1,"","",1,1711537134,[],"","","",1,[],[],""
19589,"poison_as_though_dealing_X_damage_on_block","","","",3,"","","","","",1,2959858722,[],"","","",1,[],[],""
19590,"unique_you_count_as_on_low_life_while_at_%_of_maximum_mana_or_below","","","",1,"","","","","",1,3683823581,[],"","","",1,[],[],""
19591,"unique_you_count_as_on_low_mana_while_at_%_of_maximum_health_or_below","","","",1,"","","","","",1,1315831936,[],"","","",1,[],[],""
19592,"low_life_from_mana_threshold","","","",3,"","",1,"","","",2611474794,[],"","","",1,[],[],""
19593,"low_mana_from_life_threshold","","","",3,"","",1,"","","",3233986161,[],"","","",1,[],[],""
19594,"is_active_blocking","","","",4,"","","","","",1,2754655984,[],"","","",1,[],[],""
19595,"local_shield_double_stun_threshold_while_active_blocking","","","",4,"","","","","",1,928353563,[],"","","",1,[],[],""
19596,"local_double_hit_damage_stun_build_up","","",1,4,"","","",19597,19598,1,977947569,[],"","","",1,[],[],""
19597,"main_hand_double_hit_damage_stun_build_up","","","",4,"","","","","",1,791465430,[],"","","",1,[],[],""
19598,"off_hand_double_hit_damage_stun_build_up","","","",4,"","","","","",1,677192578,[],"","","",1,[],[],""
19599,"virtual_main_hand_hit_damage_stun_multiplier_pluspercent_final","","","",1,"","",1,"","",1,2405667056,[],"","","",1,[],[],""
19600,"virtual_off_hand_hit_damage_stun_multiplier_pluspercent_final","","","",1,"","",1,"","",1,1192372004,[],"","","",1,[],[],""
19601,"strength_can_satisfy_dexterity_and_intelligence_requirements_of_melee_weapons_and_skills","","","",4,"","","","","",1,1149006213,[],"","","",1,[],[],""
19602,"stun_threshold_+%_per_rage","","","",1,"","","","","",1,2960014290,[],18,"","",1,[],[],""
19603,"armour_+%_per_rage","","","",1,"","","","","",1,1347503530,[],18,"","",1,[],[],""
19604,"cannot_perform_skills_while_moving","","","",4,"",1,"","","",1,2131171327,[],"","","",1,[],[],""
19605,"support_hinder_dots_also_apply_hinder","","","",4,"","","","","",1,2404288613,[],"",1,"",1,[],[],""
19606,"support_chaotic_freeze_dots_allow_enemies_to_be_frozen_by_chaos_damage","","","",4,"","","","","",1,531326872,[],"",1,"",1,[],[],""
19607,"base_chaos_damage_taken_can_freeze","","","",4,"","","","","",1,797021838,[],"","","",1,[],[],""
19608,"support_chaotic_assassination_damage_over_time_+%_final_against_full_life_enemies","","","",1,"","","","","",1,2882804908,[],"","","",1,[],[],""
19609,"support_chaotic_assassination_skill_effect_duration_+%_final","","","",1,"",1,"","","",1,3600097379,[],"","","",1,[],[],""
19610,"support_chaotic_assassination_damage_over_time_+%_final","","","",1,"","","","","",1,1141051533,[],"","","",1,[],[],""
19611,"pvp_skill_dot_attack_time_override_ms","","","",3,"","","","","",1,3191231663,[],"","","",1,[],[],""
19612,"full_mana_threshold_%_override","","","",1,"","","","","",1,735854859,[],"","","",1,[],[],""
19613,"full_mana_threshold_%","","","",1,"",1,"","","",1,4220536147,[],"","","",1,[],[],""
19614,"full_mana_forgiveness_window","","","",3,"","",1,"","","",3362603126,[],"","","",1,[],[],""
19615,"attack_speed_+%_while_on_full_mana","","","",1,"","","","","",1,666456896,[],"","","",1,[],[],""
19616,"virtual_minion_attack_minimum_added_cold_damage",1,"","",3,"","",1,"","",1,2104901523,[],"","","",1,[],[],""
19617,"virtual_minion_attack_maximum_added_cold_damage",1,"","",3,"","",1,"","",1,3505777694,[],"","","",1,[],[],""
19618,"minion_attack_added_cold_damage_as_%_parent_maximum_life","","","",1,"","","","","",1,975227885,[],"","","",1,[],[],""
19619,"share_charges_with_allies_in_your_presence","","","",4,"","","","","",1,1604647570,[],"","","",1,[],[],""
19620,"deathgrip_presence",1,"","",4,"","","","","",1,2126373605,[],"","","",1,[],[],""
19621,"ignite_as_though_dealing_X_damage_in_your_presence",1,"","",3,"","","","","",1,2435244956,[],"","","",1,[],[],""
19622,"local_always_crit_heavy_stunned_enemies","",1,1,4,"","","",19623,19624,1,2456578168,[],"","","",1,[],[],""
19623,"main_hand_always_crit_heavy_stunned_enemies","","","",4,"","","","","",1,2976586659,[],"","","",1,[],[],""
19624,"off_hand_always_crit_heavy_stunned_enemies","","","",4,"","","","","",1,653729188,[],"","","",1,[],[],""
19625,"can_block_all_hits","","","",4,"","","","","",1,3846345647,[],"","","",1,[],[],""
19626,"your_shield_skills_are_disabled",1,"","",4,"","","","","",1,2917937146,[],"","","",1,[],[],""
19627,"object_inherent_base_maximum_block_%_from_ot","","","",1,"","","","","",1,886643106,[],"","","",1,[],[],""
19628,"maximum_block_modifiers_apply_to_maximum_resistances_instead","","","",4,"","","","","",1,2417807737,[],"","","",1,[],[],""
19629,"support_drained_ailment_damage_over_time_+%_final_if_ailment_consumed","","","",1,"","","","","",1,1388177962,[],"","","",1,[],[],""
19630,"support_drained_ailment_damage_over_time_+%_final","","","",1,"","","","","",1,476350054,[],"","","",1,[],[],""
19631,"gain_x_rage_per_200_mana_spent",1,"","",3,"","","","","",1,1462692672,[],"","","",1,[],[],""
19632,"lightning_strike_damage_+%_final_when_charged","","","",1,"","","","","",1,2547778794,[],"","","",1,[],[],""
19633,"virtual_lightning_strike_all_damage_+%_final","","","",1,"","",1,"","",1,3830291702,[],"","","",1,[],[],""
19634,"critical_hit_damage_bonus_+%_if_consumed_power_charge_recently","","","",1,"","","","","",1,2359717391,[],4,"","",1,[],[],""
19635,"track_have_consumed_power_charge_recently","","","",4,"","",1,"","","",1961338472,[],"","","",1,[36],[],""
19636,"have_consumed_power_charge_recently","","","",4,"","","","","",1,1827285611,[],"","","",1,[],[],""
19637,"track_have_consumed_frenzy_charge_recently","","","",4,"","",1,"","","",909044940,[],"","","",1,[36],[],""
19638,"have_consumed_frenzy_charge_recently","","","",4,"","","","","",1,3676657054,[],"","","",1,[],[],""
19639,"hits_ignore_elemental_resistances_vs_frozen_enemies","","","",4,"","","","","",1,3941963811,[],1,"","",1,[],[],""
19640,"mana_regeneration_rate_+%_while_not_on_low_mana","","","",1,"","","","","",1,3713134373,[],8,"","",1,[],[],""
19641,"energy_shield_delay_-%_if_stunned_recently","","","",1,"","","","","",1,1579685372,[],9,"","",1,[],[],""
19642,"track_have_triggered_skill_recently","","","",4,"","",1,"","","",1087098029,[],"","","",1,[36],[],""
19643,"have_triggered_skill_recently","","","",4,"","","","","",1,614440730,[],"","","",1,[],[],""
19644,"spell_damage_+%_while_wielding_melee_weapon","","","",1,"","","","","",1,2300841535,[],1,"","",1,[],[],""
19645,"damage_+%_if_triggered_skill_recently","","","",1,"","","","","",1,946585047,[],1,"","",1,[],[],""
19646,"hinder_duration_+%","","","",1,"","","","","",1,2494627950,[],18,"","",1,[],[],""
19647,"passive_tree_damage_taken_+%_final_from_hindered_enemies","","","",1,"","","","","",1,1508600706,[],11,"","",1,[],[],""
19648,"unaffected_by_chill_during_dodge_roll","","","",4,"","","","","",1,2101813961,[],2,"","",1,[],[],""
19649,"is_dodge_rolling",1,"","",4,"",1,"","","",1,3617917243,[],"","","",1,[],[],""
19650,"gain_%_maximum_energy_shield_as_freeze_threshold_+","","","",1,"","","","","",1,2047598345,[],2,"","",1,[],[],""
19651,"energy_shield_delay_-%_when_not_on_full_life","","","",1,"","","","","",1,1971281791,[],9,"","",1,[],[],""
19652,"maximum_energy_shield_+1_per_x_body_armour_evasion_rating","","","",3,"","","","","",1,1001704,[],9,"","",1,[],[],""
19653,"cannot_be_blinded_while_on_full_life","","","",4,"","","","","",1,2425960718,[],11,"","",1,[],[],""
19654,"reapply_enemy_shock_on_consuming_enemy_shock_chance_%","","","",1,"","","","","",1,128521583,[],2,"","",1,[],[],""
19655,"accuracy_rating_+%_vs_rare_or_unique_enemy","","","",1,"","","","","",1,430316602,[],5,"","",1,[],[],""
19656,"ailment_chance_+%_vs_rare_or_unique_enemy","","","",1,"","","","","",1,1028102674,[],2,"","",1,[],[],""
19657,"attack_damage_+%_vs_rare_or_unique_enemy","","","",1,"","","","","",1,3380771849,[],1,"","",1,[],[],""
19658,"lightning_skill_additional_chain_chance_%","","","",1,"",1,"","","",1,3067765640,[],6,"","",1,[],[],""
19659,"chance_to_poison_on_hit_+%_vs_non_poisoned_enemies","","","",1,"","","","","",1,1480135529,[],2,"","",1,[],[],""
19660,"critical_strike_chance_+%_with_unarmed_attacks","","","",1,"","","","","",1,3579975561,[],4,"","",1,[],[],""
19661,"quarterstaff_hit_damage_freeze_multiplier_+%","","","",1,"","","","","",1,2321767672,[],2,"","",1,[],[],""
19662,"quarterstaff_shock_chance_+%","","","",1,"","","","","",1,1130437638,[],2,"","",1,[],[],""
19663,"quarterstaff_hit_damage_stun_multiplier_+%","","","",1,"","","","","",1,1141958732,[],11,"","",1,[],[],""
19664,"movement_speed_+%_if_pinned_enemy_recently","","","",1,"","","","","",1,926468891,[],18,"","",1,[],[],""
19665,"track_have_pinned_an_enemy_recently","","","",4,"","",1,"","","",579209625,[],"","","",1,[36],[],""
19666,"have_pinned_an_enemy_recently","","","",4,"","","","","",1,1762865808,[],"","","",1,[],[],""
19667,"virtual_freeze_threshold_+","","","",3,"","",1,"","",1,871129609,[],"","","",1,[],[],""
19668,"base_armour_on_equipment","","","",3,"","",1,"","",1,2446376763,[],"","","",1,[],[],""
19669,"perfectly_timed","","","",4,"","","","","",1,2398849491,[],"","","",1,[],[],""
19670,"support_eternal_flame_chance_to_ignite_+%_final","","","",1,"","","","","",1,3489110852,[],"","","",1,[],[],""
19671,"support_lasting_shock_chance_to_shock_+%_final","","","",1,"","","","","",1,3728505431,[],"","","",1,[],[],""
19672,"support_critical_damage_critical_strike_chance_+%_final","","","",1,"","","","","",1,2358064671,[],"","","",1,[],[],""
19673,"local_always_maim_on_crit","",1,1,4,"","","",19674,19675,1,112586967,[],"","","",1,[],[],""
19674,"main_hand_always_maim_on_crit","","","",4,"","","","","",1,2524555830,[],"","","",1,[],[],""
19675,"off_hand_always_maim_on_crit","","","",4,"","","","","",1,2446812287,[],"","","",1,[],[],""
19676,"unique_%_maximum_mana_to_sacrifice_to_party_members_in_your_presence_when_they_cast_a_spell",1,"","",1,"","","","","",1,3328979102,[],"","","",1,[],[],""
19677,"no_movement_penalty_while_shield_is_raised","","","",4,"",1,"","","",1,1440333020,[],"","","",1,[],[],""
19678,"override_block_chance_for_allies_in_your_presence",1,"","",4,"","","","","",1,4008592395,[],"","","",1,[],[],""
19679,"unique_merit_of_service_block_%_override","","","",1,"","","","","",1,3922397762,[],"","","",1,[],[],""
19680,"intermediate_total_base_life_regeneration_rate_per_minute","","","",3,"","",1,"","",1,2800914821,[],"","","",1,[],[],""
19681,"total_base_life_regeneration_rate_per_minute_%_granted_to_allies_in_your_presence","","","",1,"","","","","",1,2796078326,[],"","","",1,[],[],""
19682,"unique_base_life_regeneration_rate_per_minute_from_presence","","","",3,"","","","","",1,1332045539,[],"","","",1,[],[],""
19683,"unique_allies_in_presence_granted_life_regeneration_rate_per_minute",1,"","",3,"","",1,"","",1,21307507,[],"","","",1,[],[],""
19684,"aggravate_bleeding_on_attack_crit_chance_%","","","",1,"","","","","",1,3618453773,[],2,"","",1,[],[],""
19685,"base_aggravate_bleeding_on_attack_hit_chance_%","","","",1,"","","","","",1,4227957908,[],2,"","",1,[],[],""
19686,"aggravate_inflicted_bleeding","","","",4,"","","","","",1,181300498,[],"","","",1,[],[],""
19687,"aggravate_bleeding_on_attack_hit_chance_%","","","",1,"","",1,"","","",1070980294,[],"","","",1,[],[],""
19688,"aggravate_bleeding_on_exerted_attack_hit_chance_%","","","",1,"","","","","",1,535316192,[],2,"","",1,[],[],""
19689,"aggravate_bleeding_on_attack_knockback_chance_%","","","",1,"","","","","",1,4209931226,[],"","","",1,[],[],""
19690,"enemy_aggravate_bleeding_on_attack_hit_chance_%_against_self","","","",1,"","","","","",1,1943744716,[],"","","",1,[],[],""
19691,"aggravate_bleeding_older_than_ms_on_hit","","","",3,"","","","","",1,1071936820,[],2,"","",1,[],[],""
19692,"support_combo_finisher_damage_+%_final","","","",1,"","","","","",1,1855859059,[],"","","",1,[],[],""
19693,"support_combo_finisher_required_number_of_combo_stacks","","","",3,"","","","","",1,2233387693,[],"","","",1,[],[],""
19694,"base_combo_stacks_decay_delay_ms","","","",3,"","","","","",1,3026176810,[],"","","",1,[],[],""
19695,"support_precision_accuracy_rating_+%","","","",1,"","","","","",1,2530458228,[],"","","",1,[],[],""
19696,"support_clarity_mana_regeneration_rate_+%","","","",1,"","","","","",1,4020293735,[],"","","",1,[],[],""
19697,"support_vitality_life_regeneration_rate_per_minute_%","","","",1,"","","","","",1,3686032145,[],"","","",1,[],[],""
19698,"support_herbalism_life_recovery_+%_from_life_flasks","","","",1,"","","","","",1,2599842339,[],"","","",1,[],[],""
19699,"support_cannibalism_recover_%_maximum_life_on_kill","","","",1,"","","","","",1,3297690059,[],"","","",1,[],[],""
19700,"base_chance_to_poison_on_hit_%_vs_non_poisoned_enemies","","","",1,"","","","","",1,2356124114,[],2,"","",1,[],[],""
19701,"critical_strikes_ignore_positive_elemental_resistances","","","",4,"","","","","",1,4164197286,[],"","","",1,[],[],""
19702,"map_atlas_x","","","",3,"","","","","",1,1011471124,[],"","","","",[],[],""
19703,"map_atlas_y","","","",3,"","","","","",1,595485507,[],"","","","",[],[],""
19704,"cannot_gain_spirit_from_equipment","","","",4,"","","","","",1,53037919,[],"","","",1,[],[],""
19705,"+1_spirit_per_X_evasion_rating_on_body_armour","","","",3,"","","","","",1,2247892206,[],"","","",1,[],[],""
19706,"+1_spirit_per_X_energy_shield_on_body_armour","","","",3,"","","","","",1,2889978431,[],"","","",1,[],[],""
19707,"active_skill_buff_stack_gain_frequency_ms","","","",3,"","",1,"","",1,1042568847,[],"","","",1,[],[],""
19708,"base_active_skill_buff_stack_gain_frequency_ms","","","",3,"","","","","",1,763869568,[],"","","",1,[],[],""
19709,"active_skill_buff_stack_gain_frequency_+%","","","",1,"","","","","",1,2385118585,[],"","","",1,[],[],""
19710,"overkill_damage_%_as_physical_to_nearby_enemies","","","",1,"","","","","",1,3023142737,[],"","","",1,[],[],""
19711,"maximum_channel_time_affected_by_cast_speed","","","",4,"",1,"","","",1,3416968394,[],"","","",1,[],[],""
19712,"maximum_channel_time_affected_by_attack_speed","","","",4,"",1,"","","",1,2225683223,[],"","","",1,[],[],""
19713,"base_spirit_from_equipment","","","",3,"","","","","",1,4190652408,[],"","","",1,[],[],""
