"rownum","Id","Base_ENVFile","Corrupted_ENVFile","rid","rid","[rid]","EnvironmentTransitionsKey","PreloadGroup"
834,"EndGameScepter1_synthesis","Metadata/EnvironmentSettings/EndGameScepter1_synthesis.env","","","",[],"",""
835,"EndGameScepter1_tower","Metadata/EnvironmentSettings/EndGameScepter1_tower.env","","","",[],"",""
836,"EndGameScepter1_tower_demon","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon.env","","","",[],"",""
837,"EndGameScepter1_tower_demon_rain","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon_rain.env","","","",[],"",49
838,"EndGameScepter1_tower_silent","Metadata/EnvironmentSettings/no_music.env","","","",[],"",""
839,"EndGameScepter2","Metadata/EnvironmentSettings/EndGameScepter2.env","","","",[],"",""
840,"EndGameScepter3","Metadata/EnvironmentSettings/EndGameScepter3.env","","","",[],"",""
841,"EndGameGardens2","Metadata/EnvironmentSettings/EndGameGardens2.env","","","",[],"",""
842,"EndGameVinktarSquare","Metadata/EnvironmentSettings/EndGameVinktarSquare.env","","","",[],"",""
843,"EndGameGardens3","Metadata/EnvironmentSettings/EndGameGardens3.env","","","",[],"",""
844,"EndGameGardens3_synthesis","Metadata/EnvironmentSettings/EndGameGardens3_synthesis.env","","","",[],"",""
845,"EndGameIncaCorrupted","Metadata/EnvironmentSettings/EndGameIncaCorrupted.env","","","",[],"",""
846,"EndGameHallofGrandmasters","Metadata/EnvironmentSettings/EndGameGrandmasters.env","","","",[],"",""
847,"EndGameDesert","Metadata/EnvironmentSettings/EndGameDesert.env","","","",[],"",""
848,"EndGameDesertEvent","Metadata/EnvironmentSettings/EndGameDesertBoss.env","","","",[],"",""
849,"EndGameWastes","Metadata/EnvironmentSettings/EndGameWastes.env","","","",[],"",""
850,"EndGameWastes_synthesis","Metadata/EnvironmentSettings/EndGameWastes_synthesis.env","","","",[],"",""
851,"EndGameOasis","Metadata/EnvironmentSettings/EndGameOasis.env","","","",[],"",""
852,"EndGameOasis_synthesis","Metadata/EnvironmentSettings/EndGameOasis_synthesis.env","","","",[],"",""
853,"EndGameOasisNight","Metadata/EnvironmentSettings/EndgameOasisNight.env","","","",[],"",""
854,"EndGameHollowsExterior","Metadata/EnvironmentSettings/EndGameHollowsExterior1.env","","","",[],"",""
855,"EndGameHollowsInterior","Metadata/EnvironmentSettings/EndGameHollowsInterior1.env","","","",[],"",""
856,"EndGameHollowsBoss","Metadata/EnvironmentSettings/EndGameHollowsBoss.env","","","",[],"",""
857,"EndGameAcidLakes","Metadata/EnvironmentSettings/EndgameAcidLakes.env","","","",[],"",""
858,"EndGamePriomordialPool1","Metadata/EnvironmentSettings/EndgamePrimordialPool1.env","","","",[],"",""
859,"EndGameQuay","Metadata/EnvironmentSettings/EndGameQuay.env","","","",[],"",""
860,"EndGameInfest1","Metadata/EnvironmentSettings/EndGameInfestation.env","","","",[],"",""
861,"EndGameInfest_boss","Metadata/EnvironmentSettings/EndGameInfestation_boss.env","","","",[],"",""
862,"EndGameInfestboss_silent","Metadata/EnvironmentSettings/EndGameInfestation_boss.env","","","",[],"",""
863,"EndGameAntiquary","Metadata/EnvironmentSettings/EndGameAntiquary.env","","","",[],"",""
864,"EndGameAntiquary_synthesis","Metadata/EnvironmentSettings/EndGameAntiquary_synthesis.env","","","",[],"",""
865,"EndGameMushroomCavern","Metadata/EnvironmentSettings/EndGameMushroomCavern.env","","","",[],"",""
866,"EndGameMushroomCavern_synthesis","Metadata/EnvironmentSettings/EndGameMushroomCavern_synthesis.env","","","",[],"",""
867,"EndGameArena_inside","Metadata/EnvironmentSettings/EndGameDaressoArena_inside.env","","","",[],"",""
868,"EndGameArena_outside","Metadata/EnvironmentSettings/EndGameDaressoArena_outside.env","","","",[],"",""
869,"EndGameArena_bossarena","Metadata/EnvironmentSettings/EndGameDaressoArena_bossarena.env","","","",[],"",""
870,"CTFForest","Metadata/EnvironmentSettings/CTFForest.env","","","",[],"",""
871,"CTFCourtyard","Metadata/EnvironmentSettings/CTFCourtyard.env","","","",[],"",""
872,"ExileRoyale","Metadata/EnvironmentSettings/ExileRoyale.env","","","",[],"",""
873,"EndlessLedgeBeach","Metadata/EnvironmentSettings/EndlessLedgeBeach.env","","","",[],"",""
874,"EndlessLedgeForest","Metadata/EnvironmentSettings/EndlessLedgeForest.env","","","",[],"",""
875,"EndlessLedgeCity","Metadata/EnvironmentSettings/EndlessLedgeCity.env","","","",[],"",""
876,"CTFPrisonFort","Metadata/EnvironmentSettings/CTFPrisonFort.env","","","",[],"",""
877,"Credits","","","","",[],"",""
878,"CreditsMenu","","","","",[],"",""
879,"EndGameDeathAndTaxes","Metadata/EnvironmentSettings/EndGameDeathAndTaxes.env","","","",[],"",""
880,"EndGameCagansMap","Metadata/EnvironmentSettings/EndGameCagans.env","","","",[],"",""
881,"EndGameCagansMapInside","Metadata/EnvironmentSettings/EndGameCagansInside.env","","","",[],"",""
882,"Atziri1","Metadata/EnvironmentSettings/AtziriBoss.env","","","",[],"",""
883,"AtziriBoss1","Metadata/EnvironmentSettings/AtziriBoss1.env","","","",[],"",""
884,"AtziriBoss2","Metadata/EnvironmentSettings/AtziriBoss2.env","","","",[],"",""
885,"AtziriBoss3","Metadata/EnvironmentSettings/AtziriBoss3.env","","","",[],"",""
886,"HideoutArchaeological","Metadata/EnvironmentSettings/HideoutArchaeological1.env","","","",[],"",""
887,"HideoutBattleground1","Metadata/EnvironmentSettings/HideoutBattlefield.env","","","",[],"",""
888,"HideoutSins1","Metadata/EnvironmentSettings/HideoutSins.env","","","",[],"",""
889,"HideoutSewer1","Metadata/EnvironmentSettings/HideoutSewers.env","","","",[],"",""
890,"HideoutSpace1","Metadata/EnvironmentSettings/HideoutSpace.env","","","",[],"",""
891,"HideoutArenaGraveyardTrio","Metadata/EnvironmentSettings/HideoutArenaGraveyardTrio.env","","","",[],"",""
892,"HideoutDen1","Metadata/EnvironmentSettings/HideoutDen.env","","","",[],"",""
893,"HideoutCatacomb1","Metadata/EnvironmentSettings/HideoutCatacombs.env","","","",[],"",""
894,"HideoutLibrary1","Metadata/EnvironmentSettings/HideoutLibrary.env","","","",[],"",""
895,"HideoutBeach1","Metadata/EnvironmentSettings/HideoutBeach.env","","","",[],"",""
896,"HideoutForest1","Metadata/EnvironmentSettings/HideoutForest.env","Metadata/EnvironmentSettings/corrupted/HideoutForest.env",85,88,[],"",""
897,"HideoutGardens1","Metadata/EnvironmentSettings/HideoutGardens.env","","","",[],"",""
898,"HideoutSolaris1","Metadata/EnvironmentSettings/HideoutSolaris.env","","","",[],"",""
899,"HideoutLunaris1","Metadata/EnvironmentSettings/HideoutLunaris.env","","","",[],"",""
900,"HideoutMarket1","Metadata/EnvironmentSettings/HideoutMarket.env","","","",[],"",""
901,"HideoutScepter1","Metadata/EnvironmentSettings/HideoutScepter.env","","","",[],"",""
902,"HideoutFellshrine1","Metadata/EnvironmentSettings/HideoutFellshrine.env","","","",[],"",""
903,"HideoutSlum1","Metadata/EnvironmentSettings/HideoutSlum1.env","","","",[],"",""
904,"HideoutWarehouse1","Metadata/EnvironmentSettings/HideoutWarehouse.env","","","",[],"",""
905,"HideoutDocks1","Metadata/EnvironmentSettings/HideoutDocks.env","","","",[],"",""
906,"HideoutShip1","Metadata/EnvironmentSettings/HideoutShip.env","","","",[],"",""
907,"HideoutCoral1","Metadata/EnvironmentSettings/HideoutCoral.env","","","",[],"",""
908,"HideoutCave","Metadata/EnvironmentSettings/HideoutCave.env","","","",[],"",""
909,"HideoutPrisonTower","Metadata/EnvironmentSettings/HideoutPrisonTower.env","","","",[],"",""
910,"HideoutPrisonBasement","Metadata/EnvironmentSettings/HideoutPrisonBasement.env","","","",[],"",""
911,"HideoutPrisonRoof","Metadata/EnvironmentSettings/HideoutPrisonRoof.env","","","",[],"",""
912,"HideoutBaths","Metadata/EnvironmentSettings/HideoutBaths.env","","","",[],"",""
913,"HideoutOssuary","Metadata/EnvironmentSettings/HideoutOssuary.env","","","",[],"",""
914,"HideoutCourts","Metadata/EnvironmentSettings/HideoutCourts.env","","","",[],"",""
915,"HideoutCauseway","Metadata/EnvironmentSettings/HideoutCauseway.env","","","",[],"",""
916,"HideoutHighGardens","Metadata/EnvironmentSettings/EndGameHighGardensHIdeout.env","","","",[],"",""
917,"HideoutCaveShipwreck","Metadata/EnvironmentSettings/HideoutCaveShipwreck.env","","","",[],"",""
918,"HideoutMine","Metadata/EnvironmentSettings/HideoutMine.env","","","",[],"",""
919,"HideoutTencentApocalypse","Metadata/EnvironmentSettings/HideoutMine.env","","","",[],"",""
920,"HideoutOasis","Metadata/EnvironmentSettings/HideoutOasis.env","","","",[],"",""
921,"HideoutRuinedTemple","Metadata/EnvironmentSettings/HideoutRuinedTemple.env","Metadata/EnvironmentSettings/corrupted/HideoutRuinedTemple.env",85,88,[],"",""
922,"HideoutPillars","Metadata/EnvironmentSettings/HideoutPillars.env","","","",[],"",""
923,"HideoutHaunted","Metadata/EnvironmentSettings/HideoutHaunt.env","","","",[],"",""
924,"HideoutDoomguard","Metadata/EnvironmentSettings/HideoutDoomguard.env","","","",[],"",""
925,"HideoutSunspire","Metadata/EnvironmentSettings/HideoutSunspire.env","","","",[],"",""
926,"HideoutDarkwood","Metadata/EnvironmentSettings/HideoutDarkwood.env","Metadata/EnvironmentSettings/HideoutDarkwood_cave.env","","",[],0,""
927,"HideoutElderArena","Metadata/EnvironmentSettings/HideoutArenaElder.env","","","",[],"",""
928,"HideoutAtziriArena1","Metadata/EnvironmentSettings/HideoutAtziriBoss1.env","","","",[],"",""
929,"HideoutAtziriArena2","Metadata/EnvironmentSettings/HideoutAtziriBoss2.env","","","",[],"",""
930,"HideoutAtziriArena3","Metadata/EnvironmentSettings/HideoutAtziriBoss3.env","","","",[],"",""
931,"HideoutInnocenceArena","Metadata/EnvironmentSettings/HideoutInnocenceArena.env","","","",[],"",""
932,"HideoutShaperArena","Metadata/EnvironmentSettings/HideoutShaperArena.env","","","",[],"",""
933,"HideoutShapersRealm","Metadata/EnvironmentSettings/HideoutShapersRealm.env","","","",[],"",""
934,"HideoutKaomArena1","Metadata/EnvironmentSettings/HideoutKaomArena1.env","","","",[],"",""
935,"HideoutKaomArena2","Metadata/EnvironmentSettings/HideoutKaomArena2.env","","","",[],"",""
936,"HideoutDaressoArena1","Metadata/EnvironmentSettings/HideoutDaressoArena1.env","","","",[],"",""
937,"HideoutDaressoArena2","Metadata/EnvironmentSettings/HideoutDaressoArena2.env","","","",[],"",""
938,"HideoutDominusArena","Metadata/EnvironmentSettings/HideoutDominusArena.env","","","",[],"",""
939,"HideoutPietyArena","Metadata/EnvironmentSettings/HideoutPietyArena.env","","","",[],"",""
940,"HideoutLunarisSolarisArena","Metadata/EnvironmentSettings/HideoutLunarisSolarisArena.env","","","",[],"",""
941,"HideoutLunarisCelestial","Metadata/EnvironmentSettings/HideoutLunarisCelestial.env","","","",[],"",31
942,"HideoutSolarisCelestial","Metadata/EnvironmentSettings/HideoutSolarisCelestial.env","","","",[],"",31
943,"HideoutKitavaArenaAct10","Metadata/EnvironmentSettings/HideoutKitavaArenaAct10.env","","","",[],"",""
944,"HideoutTemplarLab","Metadata/EnvironmentSettings/HideoutTemplarLab.env","","","",[],"",""
945,"HideoutIceberg","Metadata/EnvironmentSettings/HideoutGlacier.env","","","",[],"",""
946,"HideoutCrimsonTemple","Metadata/EnvironmentSettings/HideoutCrimsonTemple.env","","","",[],"",""
947,"HideoutTwilightTemple","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env","","",[],0,""
948,"HideoutTwilightTempleLunaris","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env","","","",[],"",""
949,"HideoutTwilightTempleSolaris","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","","","",[],"",""
950,"HideoutMountain","Metadata/EnvironmentSettings/HideoutMountain.env","","","",[],"",""
951,"HideoutMoonTemple","Metadata/EnvironmentSettings/HideoutMoonTemple.env","","","",[],"",""
952,"HideoutPrimeval","Metadata/EnvironmentSettings/HideoutPrimeval.env","","","",[],"",""
953,"HideoutPrimevalBasement","Metadata/EnvironmentSettings/HideoutPrimevalBasement.env","","","",[],"",""
954,"HideoutChiyou","Metadata/EnvironmentSettings/HideoutChiyou.env","","","",[],"",""
955,"HideoutBlankAbyss","Metadata/EnvironmentSettings/HideoutBlankAbyss.env","","","",[],"",""
956,"HideoutBlankCity","Metadata/EnvironmentSettings/HideoutBlankCity.env","","","",[],"",""
957,"HideoutBlankClouds","Metadata/EnvironmentSettings/HideoutBlankClouds.env","","","",[],"",""
958,"HideoutBlankDesert","Metadata/EnvironmentSettings/HideoutBlankDesert.env","","","",[],"",""
959,"HideoutBlankDirt","Metadata/EnvironmentSettings/HideoutBlankDirt.env","","","",[],"",""
960,"HideoutBlankGrass","Metadata/EnvironmentSettings/HideoutBlankGrass.env","","","",[],"",""
961,"HideoutBlankSea","Metadata/EnvironmentSettings/HideoutBlankSea.env","","","",[],"",""
962,"HideoutBlankSnow","Metadata/EnvironmentSettings/HideoutBlankSnow.env","","","",[],"",""
963,"HideoutThaumaturgy","Metadata/EnvironmentSettings/HideoutThaumatugy.env","","","",[],"",""
964,"HideoutYaochi","Metadata/EnvironmentSettings/HideoutYaochi.env","Metadata/EnvironmentSettings/HideoutYaochi_cave.env","","",[],0,""
965,"HideoutHumanoidPet","Metadata/EnvironmentSettings/HideoutHumanoidPet.env","","","",[],"",""
966,"HideoutRitualLeague","Metadata/EnvironmentSettings/HideoutRitual.env","","","",[],"",""
967,"HideoutArenaMaven","Metadata/EnvironmentSettings/HideoutArenaMaven.env","","","",[],"",""
968,"HideoutHasina","Metadata/EnvironmentSettings/HideoutHasina.env","","","",[],"",""
969,"HideoutAzuriteCave","Metadata/EnvironmentSettings/HideoutAzuriteCave.env","","","",[],"",""
970,"HideoutSynthesisHub","Metadata/EnvironmentSettings/HideoutSynthesisHub.env","","","",[],"",""
971,"HideoutVeritaniaArena","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env","","","",[],"",""
972,"HideoutBlankBlack","Metadata/EnvironmentSettings/HideoutBlankBlack.env","","","",[],"",""
973,"HideoutVeritaniaArena_Rotate","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env","Metadata/EnvironmentSettings/HideoutVeritaniaArenaEntrance.env","","",[],0,""
974,"HideoutOlrothArena","Metadata/EnvironmentSettings/HideoutOlrothArena.env","Metadata/EnvironmentSettings/HideoutOlrothArenaEntrance.env","","",[],0,""
975,"HideoutLight","Metadata/EnvironmentSettings/HideoutLight.env","","","",[],"",""
976,"HideoutLight2","Metadata/EnvironmentSettings/HideoutLight2.env","","","",[],"",""
977,"HideoutLight3","Metadata/EnvironmentSettings/HideoutLight3.env","","","",[],"",""
978,"HideoutLight3_2","Metadata/EnvironmentSettings/HideoutLight3_2.env","","","",[],"",""
979,"HideoutLight4","Metadata/EnvironmentSettings/HideoutLight4.env","","","",[],"",""
980,"HideoutDark","Metadata/EnvironmentSettings/HideoutDark.env","","","",[],"",""
981,"HideoutArenaBlackStar","Metadata/EnvironmentSettings/HideoutArenaBlackStar.env","","","",[],"",""
982,"HideoutArenaInfiniteHunger","Metadata/EnvironmentSettings/HideoutArenaInfiniteHunger.env","","","",[],"",""
983,"HideoutCosmicAtlas","Metadata/EnvironmentSettings/HideoutCosmicAtlas.env","","","",[],"",""
984,"HideoutArenaEaterOfWorlds","Metadata/EnvironmentSettings/HideoutArenaEaterOfWorlds.env","","","",[],"",""
985,"HideoutArenaSearingExarch","Metadata/EnvironmentSettings/HideoutArenaSearingExarch.env","","","",[],"",""
986,"HideoutExilecon23_Level1","Metadata/EnvironmentSettings/HideoutExilecon23_Level1.env","","","",[],"",""
987,"HideoutExilecon23_Level2","Metadata/EnvironmentSettings/HideoutExilecon23_Level2.env","","","",[],"",""
988,"HideoutExilecon23_Level3","Metadata/EnvironmentSettings/HideoutExilecon23_Level3.env","","","",[],"",""
989,"HideoutCrucible","Metadata/EnvironmentSettings/HideoutCrucible.env","","","",[],"",""
990,"HideoutAncestralTrial","Metadata/EnvironmentSettings/HideoutAncestralTrial.env","","","",[],"",""
991,"MissionCave1","Metadata/EnvironmentSettings/MissionCave1.env","","","",[],"",""
992,"MissionCave2","Metadata/EnvironmentSettings/MissionCave2.env","","","",[],"",""
993,"MissionCave3","Metadata/EnvironmentSettings/MissionCave3.env","","","",[],"",""
994,"MissionPrison1","Metadata/EnvironmentSettings/MissionPrison1.env","","","",[],"",""
995,"MissionChamber1","Metadata/EnvironmentSettings/MissionChamber1.env","","","",[],"",""
996,"MissionChurch1","Metadata/EnvironmentSettings/MissionChurch1.env","","","",[],"",""
997,"MissionDen1","Metadata/EnvironmentSettings/MissionDen1.env","","","",[],"",""
998,"MissionInca1","Metadata/EnvironmentSettings/MissionInca1.env","","","",[],"",""
999,"MissionSpider1","Metadata/EnvironmentSettings/MissionSpider1.env","","","",[],"",""
1000,"MissionChurch2","Metadata/EnvironmentSettings/MissionChurch2.env","","","",[],"",""
1001,"MissionJail1","Metadata/EnvironmentSettings/MissionJail1.env","","","",[],"",""
1002,"MissionLibrary1","Metadata/EnvironmentSettings/MissionLibrary1.env","","","",[],"",""
1003,"MissionScepter1","Metadata/EnvironmentSettings/MissionScepter1.env","","","",[],"",""
1004,"MissionSewers1","Metadata/EnvironmentSettings/MissionSewers1.env","","","",[],"",""
1005,"MissionTemple1","Metadata/EnvironmentSettings/MissionSolaris1.env","","","",[],"",""
1006,"MissionTemple2","Metadata/EnvironmentSettings/MissionLunaris1.env","","","",[],"",""
1007,"MissionWarehouse1","Metadata/EnvironmentSettings/MissionWarehouse1.env","","","",[],"",""
1008,"MissionBasement1","Metadata/EnvironmentSettings/MissionBasement1.env","","","",[],"",""
1009,"MissionSlavePens1","Metadata/EnvironmentSettings/MissionSlavePens1.env","","","",[],"",""
1010,"DenCave1","Metadata/EnvironmentSettings/DenWetCave.env","","","",[],"",""
1011,"DenPrison1","Metadata/EnvironmentSettings/DenPrison1.env","","","",[],"",""
1012,"DenChamber1","Metadata/EnvironmentSettings/DenChamber1.env","","","",[],"",""
1013,"DenChurch1","Metadata/EnvironmentSettings/DenChurch1.env","","","",[],"",""
1014,"DenDen1","Metadata/EnvironmentSettings/DenDen1.env","","","",[],"",""
1015,"DenInca1","Metadata/EnvironmentSettings/DenInca1.env","","","",[],"",""
1016,"DenSpider1","Metadata/EnvironmentSettings/DenSpider1.env","","","",[],"",""
1017,"DenChurch2","Metadata/EnvironmentSettings/DenChurch2.env","","","",[],"",""
1018,"DenJail1","Metadata/EnvironmentSettings/DenJail1.env","","","",[],"",""
1019,"DenLibrary1","Metadata/EnvironmentSettings/DenLibrary1.env","","","",[],"",""
1020,"DenScepter1","Metadata/EnvironmentSettings/DenScepter1.env","","","",[],"",""
1021,"DenSewers1","Metadata/EnvironmentSettings/DenSewers1.env","","","",[],"",""
1022,"DenTemple1","Metadata/EnvironmentSettings/DenSolaris1.env","","","",[],"",""
1023,"DenTemple2","Metadata/EnvironmentSettings/DenLunaris1.env","","","",[],"",""
1024,"DenWarehouse1","Metadata/EnvironmentSettings/DenWarehouse1.env","","","",[],"",""
1025,"DenBasement1","Metadata/EnvironmentSettings/DenBasement1.env","","","",[],"",""
1026,"DenSlavePens1","Metadata/EnvironmentSettings/DenSlavePens1.env","","","",[],"",""
1027,"ArenaCave1","Metadata/EnvironmentSettings/ArenaWetCave.env","","","",[],"",""
1028,"ArenaPrison1","Metadata/EnvironmentSettings/ArenaPrison1.env","","","",[],"",""
1029,"ArenaChamber1","Metadata/EnvironmentSettings/ArenaChamber1.env","","","",[],"",""
1030,"ArenaChurch1","Metadata/EnvironmentSettings/ArenaChurch1.env","","","",[],"",""
1031,"ArenaDen1","Metadata/EnvironmentSettings/ArenaDen1.env","","","",[],"",""
1032,"ArenaInca1","Metadata/EnvironmentSettings/ArenaInca1.env","","","",[],"",""
1033,"ArenaSpider1","Metadata/EnvironmentSettings/ArenaSpider1.env","","","",[],"",""
1034,"ArenaChurch2","Metadata/EnvironmentSettings/ArenaChurch2.env","","","",[],"",""
1035,"ArenaJail1","Metadata/EnvironmentSettings/ArenaJail1.env","","","",[],"",""
1036,"ArenaLibrary1","Metadata/EnvironmentSettings/ArenaLibrary1.env","","","",[],"",""
1037,"ArenaScepter1","Metadata/EnvironmentSettings/ArenaScepter1.env","","","",[],"",""
1038,"ArenaSewers1","Metadata/EnvironmentSettings/ArenaSewers1.env","","","",[],"",""
1039,"ArenaTemple1","Metadata/EnvironmentSettings/ArenaSolaris1.env","","","",[],"",""
1040,"ArenaTemple2","Metadata/EnvironmentSettings/ArenaLunaris1.env","","","",[],"",""
1041,"ArenaWarehouse1","Metadata/EnvironmentSettings/ArenaWarehouse1.env","","","",[],"",""
1042,"ArenaBasement1","Metadata/EnvironmentSettings/ArenaBasement1.env","","","",[],"",""
1043,"ArenaSlavePens1","Metadata/EnvironmentSettings/ArenaSlavePens1.env","","","",[],"",""
1044,"DailyCaveRiver","Metadata/EnvironmentSettings/DailyCaveRiver.env","","","",[],"",""
1045,"DailyCaveTunnels","Metadata/EnvironmentSettings/DailyCaveTunnels.env","","","",[],"",""
1046,"DailyChurch2","Metadata/EnvironmentSettings/DailyChurch2.env","","","",[],"",""
1047,"DailyChurchNecropolis","Metadata/EnvironmentSettings/DailyChurchNecropolis.env","","","",[],"",""
1048,"DailyDarkForest","Metadata/EnvironmentSettings/DailyDarkForest.env","","","",[],"",""
1049,"DailyDryForest2","Metadata/EnvironmentSettings/DailyDryForest2.env","","","",[],"",""
1050,"DailyDryForest","Metadata/EnvironmentSettings/DailyDryForest.env","","","",[],"",""
1051,"DailyForest2","Metadata/EnvironmentSettings/DailyForest2.env","","","",[],"",""
1052,"DailyGardens3","Metadata/EnvironmentSettings/DailyGardens3.env","","","",[],"",""
1053,"DailyGraveyard","Metadata/EnvironmentSettings/DailyGraveyard.env","","","",[],"",""
1054,"DailyIncaMaze","Metadata/EnvironmentSettings/DailyIncaMaze.env","","","",[],"",""
1055,"DailyIndustrialDocks2","Metadata/EnvironmentSettings/DailyIndustrialDocks2.env","","","",[],"",""
1056,"DailyJail2","Metadata/EnvironmentSettings/DailyJail2.env","","","",[],"",""
1057,"DailyLedge","Metadata/EnvironmentSettings/DailyLedge.env","","","",[],"",""
1058,"DailyLibrary2","Metadata/EnvironmentSettings/DailyLibrary2.env","","","",[],"",""
1059,"DailyLibrary","Metadata/EnvironmentSettings/DailyLibrary.env","","","",[],"",""
1060,"DailyLunaris","Metadata/EnvironmentSettings/DailyLunrais.env","","","",[],"",""
1061,"DailyMarketArcade","Metadata/EnvironmentSettings/DailyMarket.env","","","",[],"",""
1062,"DailyPoolsStreams","Metadata/EnvironmentSettings/DailyPoolsStreams.env","","","",[],"",""
1063,"DailyPortal","Metadata/EnvironmentSettings/DailyPortal.env","","","",[],"",""
1064,"DailyPrison2","Metadata/EnvironmentSettings/DailyPrison2.env","","","",[],"",""
1065,"DailyRuinedTempleForest2","Metadata/EnvironmentSettings/DailyRuinedTempleForest2.env","","","",[],"",""
1066,"DailyScepter3","Metadata/EnvironmentSettings/DailyScepter3.env","","","",[],"",""
1067,"DailySewers","Metadata/EnvironmentSettings/DailySewers.env","","","",[],"",""
1068,"DailyShipGraveyard","Metadata/EnvironmentSettings/DailyShipgraveyard.env","","","",[],"",""
1069,"DailySlumGhetto","Metadata/EnvironmentSettings/DailySlumGhetto.env","","","",[],"",""
1070,"DailySolaris","Metadata/EnvironmentSettings/DailySolaris.env","","","",[],"",""
1071,"DailySpiderForest","Metadata/EnvironmentSettings/DailySpiderForest.env","","","",[],"",""
1072,"DailySpiderGrove","Metadata/EnvironmentSettings/DailySpiderGrove.env","","","",[],"",""
1073,"DailySwampBog","Metadata/EnvironmentSettings/DailySwampBog.env","","","",[],"",""
1074,"DailyTerraces","Metadata/EnvironmentSettings/DailyTerraces.env","","","",[],"",""
1075,"DailyThicket","Metadata/EnvironmentSettings/DailyThicket.env","","","",[],"",""
1076,"DailyWarehouses","Metadata/EnvironmentSettings/DailyWarehouse.env","","","",[],"",""
1077,"DailyWaterfallCave","Metadata/EnvironmentSettings/DailyWaterfallCave.env","","","",[],"",""
1078,"DailyBeachSmall","Metadata/EnvironmentSettings/DailyBeachSmall.env","","","",[],"",""
1079,"DailyForestSmall","Metadata/EnvironmentSettings/DailyForestSmall.env","","","",[],"",""
1080,"DailySlumsSmall","Metadata/EnvironmentSettings/DailySlumsSmall.env","","","",[],"",""
1081,"DailyDriedLake","Metadata/EnvironmentSettings/DailyDriedLake.env","","","",[],"",""
1082,"Master_TH_shipgraveyard","Metadata/EnvironmentSettings/Master_TH_shipgraveyard.env","","","",[],"",""
1083,"Master_TH_shipgraveyard_cave","Metadata/EnvironmentSettings/Master_TH_shipgraveyard_cave.env","","","",[],"",""
1084,"Master_SP_volcano","Metadata/EnvironmentSettings/Master_SP_volcano.env","","","",[],"",""
1085,"MissionTemplarInca1","Metadata/EnvironmentSettings/MissionTemplarInca1.env","","","",[],"",""
1086,"MissionTemplarChamber1","Metadata/EnvironmentSettings/MissionTemplarChamber1.env","","","",[],"",""
1087,"MissionTemplarChurch1","Metadata/EnvironmentSettings/MissionTemplarChurch1.env","","","",[],"",""
1088,"MissionTemplarTemple1","Metadata/EnvironmentSettings/MissionTemplarTemple1.env","","","",[],"",""
1089,"MissionTemplarTemple2","Metadata/EnvironmentSettings/MissionTemplarTemple2.env","","","",[],"",""
1090,"MissionTemplarChurch2","Metadata/EnvironmentSettings/MissionTemplarChurch2.env","","","",[],"",""
1091,"MissionTemplarLibrary1","Metadata/EnvironmentSettings/MissionTemplarLibrary1.env","","","",[],"",""
1092,"MissionTemplarScepter1","Metadata/EnvironmentSettings/MissionTemplarScepter1.env","","","",[],"",""
1093,"MissionTemplarPrison1","Metadata/EnvironmentSettings/MissionTemplarPrison1.env","","","",[],"",""
1094,"testtown","Metadata/EnvironmentSettings/testtown.env","","","",[],"",""
1095,"pvpTown","Metadata/EnvironmentSettings/pvptown.env","","","",[],"",""
1096,"DarkshrineCorrupted","Metadata/EnvironmentSettings/1_3_14_1_prophecy.env","","","",[],"",""
1097,"EndGameSwampFetid_prophecy","Metadata/EnvironmentSettings/EndGameSwampFetid_prophecy.env","","","",[],"",""
1098,"anim_test","Metadata/EnvironmentSettings/anim_test.env","","","",[],"",""
1099,"allblack_test","Metadata/EnvironmentSettings/allblack_test.env","","","",[],"",""
1100,"physics_test","Metadata/EnvironmentSettings/physics_test.env","","","",[],"",""
1101,"new_login_test","Metadata/EnvironmentSettings/CharacterSelectOriath.env","","","",[],"",""
1102,"cinematic_kitava","Metadata/EnvironmentSettings/CharacterSelectOriath_Filming.env","","","",[],"",""
1103,"cinematic_cargohold","Metadata/EnvironmentSettings/cinematic_cargohold.env","","","",[],"",""
1104,"cinematic_cargohold2","Metadata/EnvironmentSettings/cinematic_cargohold2.env","","","",[],"",""
1105,"TimeStop","Metadata/EnvironmentSettings/TimeStop.env","","","",[],"",""
1106,"LunarisCelestial","Metadata/EnvironmentSettings/2_3_13_moon_celestial.env","","","",[],"",""
1107,"SolarisCelestial","Metadata/EnvironmentSettings/2_3_13_sun_celestial.env","","","",[],"",""
1108,"LegionLeague","Metadata/EnvironmentSettings/LegionLeague.env","","","",[],"",48
1109,"LegionLeagueWorld","Metadata/EnvironmentSettings/LegionLeagueWorld.env","","","",[],"",48
1110,"LegionLeagueWorldExposure","Metadata/EnvironmentSettings/LegionLeagueWorldExposure.env","","","",[],"",48
1111,"LegionLeagueWorldBattle","Metadata/EnvironmentSettings/LegionLeagueWorldBattle.env","","","",[],"",48
