"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
5179,"mastery_bow35","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,1659527144,5,0,0,1676804096,5,0,"",1,8709,"","","",[],0,1676804096,5,0,0,"","",184549376,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5180,"mastery_bow36","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,1659527941,5,0,0,1678770176,5,0,"",1,8709,"","","",[],0,1678770176,5,0,0,"","",184549376,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5181,"mastery_bow37","Art/2DArt/SkillIcons/passives/MasteryGroupBow.dds",[],0,0,0,0,1659540094,5,0,0,1680736256,5,0,"",1,8709,"","","",[],0,1680736256,5,0,0,"","",184549376,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5182,"mastery_brand38","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,1689296375,5,0,0,1691222016,5,0,"",1,8709,"","","",[],0,1691222016,5,0,0,"","",201326592,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5183,"mastery_brand39","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,1689277079,5,0,0,1693450240,5,0,"",1,8709,"","","",[],0,1693450240,5,0,0,"","",201326592,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5184,"mastery_brand40","Art/2DArt/SkillIcons/passives/MasteryBrand.dds",[],0,0,0,0,1689317279,5,0,0,1695678464,5,0,"",1,8709,"","","",[],0,1695678464,5,0,0,"","",201326592,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5185,"mastery_caster41","Art/2DArt/SkillIcons/passives/MasteryGroupLightning.dds",[],0,0,0,0,1705522986,5,0,0,1707999232,5,0,"",1,8709,"","","",[],0,1707999232,5,0,0,"","",771751936,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5186,"mastery_caster42","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,1718368033,5,0,0,1720451072,5,0,"",1,8709,"","","",[],0,1720451072,5,0,0,"","",218103808,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5187,"mastery_caster43","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,1718360508,5,0,0,1722810368,5,0,"",1,8709,"","","",[],0,1722810368,5,0,0,"","",218103808,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5188,"mastery_caster44","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,1718394116,5,0,0,1725169664,5,0,"",1,8709,"","","",[],0,1725169664,5,0,0,"","",218103808,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5189,"mastery_caster45","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,1718382600,5,0,0,1727528960,5,0,"",1,8709,"","","",[],0,1727528960,5,0,0,"","",218103808,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5190,"mastery_caster46","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,1605818302,5,0,0,1729888256,5,0,"",1,8709,"","","",[],0,1729888256,5,0,0,"","",721420288,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5191,"mastery_chaos47","Art/2DArt/SkillIcons/passives/MasteryChaos.dds",[],0,0,0,0,1738429737,5,0,0,1740374016,5,0,"",1,8709,"","","",[],0,1740374016,5,0,0,"","",234881024,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5192,"mastery_chaos48","Art/2DArt/SkillIcons/passives/MasteryChaos.dds",[],0,0,0,0,1738431483,5,0,0,1742602240,5,0,"",1,8709,"","","",[],0,1742602240,5,0,0,"","",234881024,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5193,"mastery_chaos49","Art/2DArt/SkillIcons/passives/MasteryChaos.dds",[],0,0,0,0,1738450297,5,0,0,1744830464,5,0,"",1,8709,"","","",[],0,1744830464,5,0,0,"","",234881024,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5194,"mastery_charges50","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,1755714147,5,0,0,1757806592,5,0,"",1,8709,"","","",[],0,1757806592,5,0,0,"","",285212672,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5195,"mastery_charges51","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,1755744163,5,0,0,1760296960,5,0,"",1,8709,"","","",[],0,1760296960,5,0,0,"","",285212672,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5196,"mastery_charges52","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,1755766305,5,0,0,1762787328,5,0,"",1,8709,"","","",[],0,1762787328,5,0,0,"","",285212672,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5197,"mastery_charges53","Art/2DArt/SkillIcons/passives/EnduranceFrenzyChargeMastery.dds",[],0,0,0,0,1755743118,5,0,0,1765277696,5,0,"",1,8709,"","","",[],0,1765277696,5,0,0,"","",285212672,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5198,"mastery_claw54","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,1774209642,5,0,0,1776025600,5,0,"",1,8709,"","","",[],0,1776025600,5,0,0,"","",369098752,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5199,"mastery_claw55","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,1774203110,5,0,0,1778122752,5,0,"",1,8709,"","","",[],0,1778122752,5,0,0,"","",369098752,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5200,"mastery_claw56","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,1774243957,5,0,0,1780219904,5,0,"",1,8709,"","","",[],0,1780219904,5,0,0,"","",369098752,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5201,"mastery_claw57","Art/2DArt/SkillIcons/passives/MasteryGroupClaw.dds",[],0,0,0,0,1774195380,5,0,0,1782317056,5,0,"",1,8709,"","","",[],0,1782317056,5,0,0,"","",369098752,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5202,"mastery_cold58","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,1791247332,5,0,0,1793064960,5,0,"",1,8709,"","","",[],0,1793064960,5,0,0,"","",385875968,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5203,"mastery_cold59","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,1791290122,5,0,0,1795162112,5,0,"",1,8709,"","","",[],0,1795162112,5,0,0,"","",385875968,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5204,"mastery_cold60","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,1791274131,5,0,0,1797259264,5,0,"",1,8709,"","","",[],0,1797259264,5,0,0,"","",385875968,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5205,"mastery_cold61","Art/2DArt/SkillIcons/passives/MasteryGroupCold.dds",[],0,0,0,0,1791236975,5,0,0,1799356416,5,0,"",1,8709,"","","",[],0,1799356416,5,0,0,"","",385875968,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5206,"mastery_criticals62","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,1808988533,5,0,0,1811283968,5,0,"",1,8709,"","","",[],0,1811283968,5,0,0,"","",419430400,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5207,"mastery_criticals63","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,1808958495,5,0,0,1814036480,5,0,"",1,8709,"","","",[],0,1814036480,5,0,0,"","",419430400,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5208,"mastery_criticals64","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,1808976255,5,0,0,1816788992,5,0,"",1,8709,"","","",[],0,1816788992,5,0,0,"","",419430400,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5209,"mastery_criticals65","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,1808955711,5,0,0,1819541504,5,0,"",1,8709,"","","",[],0,1819541504,5,0,0,"","",419430400,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5210,"mastery_criticals66","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,1808959757,5,0,0,1822294016,5,0,"",1,8709,"","","",[],0,1822294016,5,0,0,"","",419430400,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5211,"mastery_criticals67","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,1808940795,5,0,0,1825046528,5,0,"",1,8709,"","","",[],0,1825046528,5,0,0,"","",419430400,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5212,"mastery_criticals68","Art/2DArt/SkillIcons/passives/MasteryGroupCrit.dds",[],0,0,0,0,1808934258,5,0,0,1827799040,5,0,"",1,8709,"","","",[],0,1827799040,5,0,0,"","",419430400,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5213,"mastery_curse69","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,1836369260,5,0,0,1838284800,5,0,"",1,8709,"","","",[],0,1838284800,5,0,0,"","",452984832,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5214,"mastery_curse70","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,1836325290,5,0,0,1840513024,5,0,"",1,8709,"","","",[],0,1840513024,5,0,0,"","",452984832,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5215,"mastery_curse71","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,1836342516,5,0,0,1842741248,5,0,"",1,8709,"","","",[],0,1842741248,5,0,0,"","",452984832,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5216,"mastery_mark72","Art/2DArt/SkillIcons/passives/MarkMastery.dds",[],0,0,0,0,1851061543,5,0,0,1852833792,5,0,"",1,8709,"","","",[],0,1852833792,5,0,0,"","",838860800,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5217,"mastery_curse73","Art/2DArt/SkillIcons/passives/MinionMastery.dds",[],0,0,0,0,1861532688,5,0,0,1863319552,5,0,"",1,8709,"","","",[],0,1863319552,5,0,0,"","",754974720,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5218,"mastery_mark74","Art/2DArt/SkillIcons/passives/MarkMastery.dds",[],0,0,0,0,1851057347,5,0,0,1865416704,5,0,"",1,8709,"","","",[],0,1865416704,5,0,0,"","",838860800,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5219,"mastery_curse75","Art/2DArt/SkillIcons/passives/MasteryCurse.dds",[],0,0,0,0,1836341679,5,0,0,1867644928,5,0,"",1,8709,"","","",[],0,1867644928,5,0,0,"","",452984832,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5220,"mastery_dagger76","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,1877089746,5,0,0,1879179264,5,0,"",1,8709,"","","",[],0,1879179264,5,0,0,"","",469762048,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5221,"mastery_dagger77","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,1877097521,5,0,0,1881538560,5,0,"",1,8709,"","","",[],0,1881538560,5,0,0,"","",469762048,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5222,"mastery_dagger78","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,1877113309,5,0,0,1883897856,5,0,"",1,8709,"","","",[],0,1883897856,5,0,0,"","",469762048,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5223,"mastery_dagger79","Art/2DArt/SkillIcons/passives/MasteryGroupDagger.dds",[],0,0,0,0,1877144965,5,0,0,1886257152,5,0,"",1,8709,"","","",[],0,1886257152,5,0,0,"","",469762048,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5224,"mastery_dagger80","Art/2DArt/SkillIcons/passives/MasteryGroupLife.dds",[],0,0,0,0,1895456673,5,0,0,1897791488,5,0,"",1,8709,"","","",[],0,1897791488,5,0,0,"","",989855744,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5225,"mastery_bleeding81","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,1631385822,5,0,0,1900412928,5,0,"",1,8709,"","","",[],0,1900412928,5,0,0,"","",134217728,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5226,"mastery_damageovertime82","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,1903878749,5,0,0,1907228672,5,0,"",1,8709,"","","",[],0,1907228672,5,0,0,"","",486539264,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5227,"mastery_damageovertime83","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,1903868094,5,0,0,1910636544,5,0,"",1,8709,"","","",[],0,1910636544,5,0,0,"","",486539264,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5228,"mastery_damageovertime84","Art/2DArt/SkillIcons/passives/BloodMastery.dds",[],0,0,0,0,1903881634,5,0,0,1914044416,5,0,"",1,8709,"","","",[],0,1914044416,5,0,0,"","",486539264,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5229,"mastery_dualwield85","Art/2DArt/SkillIcons/passives/MasteryGroupDualWield.dds",[],0,0,0,0,1924276904,5,0,0,1927282688,5,0,"",1,8709,"","","",[],0,1927282688,5,0,0,"","",503316480,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5230,"mastery_dualwield86","Art/2DArt/SkillIcons/passives/MasteryGroupDualWield.dds",[],0,0,0,0,1924319793,5,0,0,1930035200,5,0,"",1,8709,"","","",[],0,1930035200,5,0,0,"","",503316480,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5231,"mastery_block87","Art/2DArt/SkillIcons/passives/MasteryGroupShield.dds",[],0,0,0,0,1648907084,5,0,0,1932263424,5,0,"",1,8709,"","","",[],0,1932263424,5,0,0,"","",167772160,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5232,"mastery_dualwield88","Art/2DArt/SkillIcons/passives/MasteryGroupDualWield.dds",[],0,0,0,0,1924318103,5,0,0,1935015936,5,0,"",1,8709,"","","",[],0,1935015936,5,0,0,"","",503316480,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5233,"mastery_dualwield89","Art/2DArt/SkillIcons/passives/AreaofEffectSpellsMastery.dds",[],0,0,0,0,1718371331,5,0,0,1937768448,5,0,"",1,8709,"","","",[],0,1937768448,5,0,0,"","",218103808,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5234,"mastery_dualwield90","Art/2DArt/SkillIcons/passives/AttackBlindMastery.dds",[],0,0,0,0,945739828,4,0,0,1940520960,5,0,"",1,8709,"","","",[],0,1940520960,5,0,0,"","",67108864,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5235,"mastery_duration91","Art/2DArt/SkillIcons/passives/MasteryDuration.dds",[],0,0,0,0,1949857065,5,0,0,1952186368,5,0,"",1,8709,"","","",[],0,1952186368,5,0,0,"","",520093696,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5236,"mastery_duration92","Art/2DArt/SkillIcons/passives/MasteryDuration.dds",[],0,0,0,0,1949868594,5,0,0,1954807808,5,0,"",1,8709,"","","",[],0,1954807808,5,0,0,"","",520093696,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5237,"mastery_elemental93","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,1965206794,5,0,0,1967652864,5,0,"",1,8709,"","","",[],0,1967652864,5,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5238,"mastery_elemental94","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,1965168222,5,0,0,1970405376,5,0,"",1,8709,"","","",[],0,1970405376,5,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5239,"mastery_elemental95","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,1965175883,5,0,0,1973157888,5,0,"",1,8709,"","","",[],0,1973157888,5,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5240,"mastery_elemental96","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,1965211156,5,0,0,1975910400,5,0,"",1,8709,"","","",[],0,1975910400,5,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5241,"mastery_elemental97","Art/2DArt/SkillIcons/passives/MasteryGroupLightning.dds",[],0,0,0,0,1705546396,5,0,0,1978662912,5,0,"",1,8709,"","","",[],0,1978662912,5,0,0,"","",771751936,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5242,"mastery_elemental98","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,1965167844,5,0,0,1981415424,5,0,"",1,8709,"","","",[],0,1981415424,5,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5243,"mastery_elemental99","Art/2DArt/SkillIcons/passives/MasteryElementalDamage.dds",[],0,0,0,0,1965196813,5,0,0,1984167936,5,0,"",1,8709,"","","",[],0,1984167936,5,0,0,"","",536870912,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5244,"mastery_energyshield100","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,1995327296,5,0,0,1998323712,5,0,"",1,8709,"","","",[],0,1998323712,5,0,0,"","",553648128,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5245,"mastery_energyshield101","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,2001611544,5,0,0,2006188032,5,0,"",1,8709,"","","",[],0,2006188032,5,0,0,"","",587202560,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5246,"mastery_energyshield102_","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,1995336363,5,0,0,2009595904,5,0,"",1,8709,"","","",[],0,2009595904,5,0,0,"","",553648128,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5247,"mastery_energyshield103","Art/2DArt/SkillIcons/passives/MasteryGroupLifeMana.dds",[],0,0,0,0,1605779213,5,0,0,2012872704,5,0,"",1,8709,"","","",[],0,2012872704,5,0,0,"","",721420288,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5248,"mastery_energyshield104","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,1995312527,5,0,0,2016149504,5,0,"",1,8709,"","","",[],0,2016149504,5,0,0,"","",553648128,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5249,"mastery_energyshield105","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,1995315394,5,0,0,2019426304,5,0,"",1,8709,"","","",[],0,2019426304,5,0,0,"","",553648128,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5250,"mastery_energyshield106","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,2001601727,5,0,0,2022703104,5,0,"",1,8709,"","","",[],0,2022703104,5,0,0,"","",587202560,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5251,"mastery_energyshield107","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShield.dds",[],0,0,0,0,1529378489,5,0,0,2025979904,5,0,"",1,8709,"","","",[],0,2025979904,5,0,0,"","",50331648,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5252,"mastery_evasion108","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,2035861061,5,0,0,2038038528,5,0,"",1,8709,"","","",[],0,2038038528,5,0,0,"","",570425344,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5253,"mastery_evasion109","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,2040722203,5,0,0,2044329984,5,0,"",1,8709,"","","",[],0,2044329984,5,0,0,"","",33554432,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5254,"mastery_evasion110","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,1571591848,5,0,0,2046951424,5,0,"",1,8709,"","","",[],0,2046951424,5,0,0,"","",150994944,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5255,"mastery_evasion111","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,2035851467,5,0,0,2049572864,5,0,"",1,8709,"","","",[],0,2049572864,5,0,0,"","",570425344,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5256,"mastery_evasion112","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,2035837675,5,0,0,2052194304,5,0,"",1,8709,"","","",[],0,2052194304,5,0,0,"","",570425344,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5257,"mastery_evasion113","Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.dds",[],0,0,0,0,2035814187,5,0,0,2054815744,5,0,"",1,8709,"","","",[],0,2054815744,5,0,0,"","",570425344,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
5258,"mastery_evasion114","Art/2DArt/SkillIcons/passives/MasteryGroupEnergyShieldMana.dds",[],0,0,0,0,1554044045,5,0,0,2057437184,5,0,"",1,8709,"","","",[],0,2057437184,5,0,0,"","",1140850688,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
