"rownum","Id","DGRFile","i32","i32","i32","[i32]","[i32]"
593,"MapBloomingField_02_NoBoss","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_02_NoBoss.dgr",100,50,50,[],[8]
594,"MapBloomingField_03_NoBoss","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_03_NoBoss.dgr",100,50,50,[],[8]
595,"MapBloomingField_04_NoBoss","Metadata/Terrain/Maps/BloomingField/Graphs/BloomingField_04_NoBoss.dgr",100,50,50,[],[8]
596,"MapWetlands_01","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_01.tgr",100,50,50,[],[8]
597,"MapWetlands_02","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_02.tgr",100,50,50,[],[8]
598,"MapWetlands_03","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_03.tgr",100,50,50,[],[8]
599,"MapWetlands_04","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_04.tgr",100,50,50,[],[8]
600,"MapWetlands_01_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_01_NoBoss.tgr",100,50,50,[],[8]
601,"MapWetlands_02_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_02_NoBoss.tgr",100,50,50,[],[8]
602,"MapWetlands_03_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_03_NoBoss.tgr",100,50,50,[],[8]
603,"MapWetlands_04_NoBoss","Metadata/Terrain/Maps/Wetlands/Graphs/Wetlands_04_NoBoss.tgr",100,50,50,[],[8]
604,"MapKingdomsEdge_01","Metadata/Terrain/Maps/KingdomsEdge/Graphs/KingdomsEdge_01.dgr",100,50,50,[],[0]
605,"MapCrimsonShores_01","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_N.tgr",100,50,50,[],[8]
606,"MapCrimsonShores_02","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_S.tgr",100,50,50,[],[8]
607,"MapCrimsonShores_03","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_W.tgr",100,50,50,[],[8]
608,"MapCrimsonShores_04","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_E.tgr",100,50,50,[],[8]
609,"MapCrimsonShores_05","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_S.tgr",100,50,50,[],[8]
610,"MapCrimsonShores_06","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_W.tgr",100,50,50,[],[8]
611,"MapCrimsonShores_07","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_E.tgr",100,50,50,[],[8]
612,"MapCrimsonShores_08","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_N.tgr",100,50,50,[],[8]
613,"MapCrimsonShores_09","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_W.tgr",100,50,50,[],[8]
614,"MapCrimsonShores_10","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_E.tgr",100,50,50,[],[8]
615,"MapCrimsonShores_11","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_N.tgr",100,50,50,[],[8]
616,"MapCrimsonShores_12","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_S.tgr",100,50,50,[],[8]
617,"MapCrimsonShores_01_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_N_NoBoss.tgr",100,50,50,[],[8]
618,"MapCrimsonShores_02_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_S_NoBoss.tgr",100,50,50,[],[8]
619,"MapCrimsonShores_03_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_E_W_NoBoss.tgr",100,50,50,[],[8]
620,"MapCrimsonShores_04_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_E_NoBoss.tgr",100,50,50,[],[8]
621,"MapCrimsonShores_05_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_S_NoBoss.tgr",100,50,50,[],[8]
622,"MapCrimsonShores_06_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_N_W_NoBoss.tgr",100,50,50,[],[8]
623,"MapCrimsonShores_07_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_E_NoBoss.tgr",100,50,50,[],[8]
624,"MapCrimsonShores_08_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_N_NoBoss.tgr",100,50,50,[],[8]
625,"MapCrimsonShores_09_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_S_W_NoBoss.tgr",100,50,50,[],[8]
626,"MapCrimsonShores_10_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_E_NoBoss.tgr",100,50,50,[],[8]
627,"MapCrimsonShores_11_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_N_NoBoss.tgr",100,50,50,[],[8]
628,"MapCrimsonShores_12_NoBoss","Metadata/Terrain/Maps/CrimsonShores/Graphs/CrimsonShores_W_S_NoBoss.tgr",100,50,50,[],[8]
629,"MapCenotes_01","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_01.dgr",100,50,50,[],[8]
630,"MapCenotes_02","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_02.dgr",100,50,50,[],[8]
631,"MapCenotes_03","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_03.dgr",100,50,50,[],[8]
632,"MapCenotes_04","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_04.dgr",100,50,50,[],[8]
633,"MapCenotes_01_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_01_NoBoss.dgr",100,50,50,[],[8]
634,"MapCenotes_02_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_02_NoBoss.dgr",100,50,50,[],[8]
635,"MapCenotes_03_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_03_NoBoss.dgr",100,50,50,[],[8]
636,"MapCenotes_04_NoBoss","Metadata/Terrain/Maps/Cenotes/Graphs/Cenotes_04_NoBoss.dgr",100,50,50,[],[8]
637,"MapSavanna_01","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_01.dgr",100,50,50,[],"[0,7]"
638,"MapSavanna_02","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_02.dgr",100,50,50,[],"[0,7]"
639,"MapSavanna_03","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_03.dgr",100,50,50,[],"[0,7]"
640,"MapSavanna_04","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_04.dgr",100,50,50,[],"[0,7]"
641,"MapSavanna_05","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_05.dgr",100,50,50,[],"[0,7]"
642,"MapSavanna_06","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_06.dgr",100,50,50,[],"[0,7]"
643,"MapSavanna_07","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_07.dgr",100,50,50,[],"[0,7]"
644,"MapSavanna_08","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_08.dgr",100,50,50,[],"[0,7]"
645,"MapSavanna_01_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_01_NoBoss.dgr",100,50,50,[],"[0,7]"
646,"MapSavanna_02_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_02_NoBoss.dgr",100,50,50,[],"[0,7]"
647,"MapSavanna_03_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_03_NoBoss.dgr",100,50,50,[],"[0,7]"
648,"MapSavanna_04_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_04_NoBoss.dgr",100,50,50,[],"[0,7]"
649,"MapSavanna_05_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_05_NoBoss.dgr",100,50,50,[],"[0,7]"
650,"MapSavanna_06_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_06_NoBoss.dgr",100,50,50,[],"[0,7]"
651,"MapSavanna_07_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_07_NoBoss.dgr",100,50,50,[],"[0,7]"
652,"MapSavanna_08_NoBoss","Metadata/Terrain/Maps/Savannah/Graphs/Savanna_08_NoBoss.dgr",100,50,50,[],"[0,7]"
653,"MapTohunga_01","Metadata/Terrain/Maps/Tohunga/Graphs/tohunga.dgr",100,50,50,[],[0]
654,"MapFortress_01","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_01.dgr",100,50,50,[],"[0,1,2,3]"
655,"MapFortress_02","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_02.dgr",100,50,50,[],"[0,1,2,3]"
656,"MapFortress_03","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_03.dgr",100,50,50,[],"[0,1,2,3]"
657,"MapFortress_04","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_04.dgr",100,50,50,[],"[0,1,2,3]"
658,"MapFortress_01_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_01_NoBoss.dgr",100,50,50,[],[8]
659,"MapFortress_02_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_02_NoBoss.dgr",100,50,50,[],[8]
660,"MapFortress_03_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_03_NoBoss.dgr",100,50,50,[],[8]
661,"MapFortress_04_NoBoss","Metadata/Terrain/Maps/Fortress/Graphs/Fortress_04_NoBoss.dgr",100,50,50,[],[8]
662,"MapDepths_01","Metadata/Terrain/Maps/Depths/Graphs/Depths.dgr",100,50,50,[],[0]
663,"MapPenitentiary_01","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_01.dgr",100,50,50,[],[0]
664,"MapPenitentiary_02","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_02.dgr",100,50,50,[],[0]
665,"MapPenitentiary_03","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_03.dgr",100,50,50,[],[0]
666,"MapPenitentiary_04","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_04.dgr",100,50,50,[],[0]
667,"MapPenitentiary_05","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_05.dgr",100,50,50,[],[0]
668,"MapPenitentiary_01_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_01_NoBoss.dgr",100,50,50,[],[8]
669,"MapPenitentiary_02_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_02_NoBoss.dgr",100,50,50,[],[8]
670,"MapPenitentiary_03_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_03_NoBoss.dgr",100,50,50,[],[8]
671,"MapPenitentiary_04_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_04_NoBoss.dgr",100,50,50,[],[8]
672,"MapPenitentiary_05_NoBoss","Metadata/Terrain/Maps/Penitentiary/Graphs/Penitentiary_05_NoBoss.dgr",100,50,50,[],[8]
673,"MapLostTowers_01","Metadata/Terrain/Maps/LostTowers/Graphs/LostTowers.dgr",100,50,75,[],"[0,1,6,7]"
674,"MapBloodwood_01","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_01.dgr",100,50,50,[],[8]
675,"MapBloodwood_02","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_02.dgr",100,50,50,[],[8]
676,"MapBloodwood_03","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_03.dgr",100,50,50,[],[8]
677,"MapBloodwood_04","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_04.dgr",100,50,50,[],[8]
678,"MapBloodwood_01_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_01_NoBoss.dgr",100,50,50,[],[8]
679,"MapBloodwood_02_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_02_NoBoss.dgr",100,50,50,[],[8]
680,"MapBloodwood_03_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_03_NoBoss.dgr",100,50,50,[],[8]
681,"MapBloodwood_04_NoBoss","Metadata/Terrain/Maps/Bloodwood/Graphs/Bloodwood_04_NoBoss.dgr",100,50,50,[],[8]
682,"MapPetrescence_01","Metadata/Terrain/Maps/Petrescence/Graphs/Petrescence_01.dgr",100,50,50,[],[0]
683,"MapSandspit_01","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_01.dgr",100,50,50,[],[8]
684,"MapSandspit_02","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_02.dgr",100,50,50,[],[8]
685,"MapSandspit_03","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_03.dgr",100,50,50,[],[8]
686,"MapSandspit_04","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_04.dgr",100,50,50,[],[8]
687,"MapSandspit_01_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_01_NoBoss.dgr",100,50,50,[],[8]
688,"MapSandspit_02_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_02_NoBoss.dgr",100,50,50,[],[8]
689,"MapSandspit_03_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_03_NoBoss.dgr",100,50,50,[],[8]
690,"MapSandspit_04_NoBoss","Metadata/Terrain/Maps/Sandspit/Graphs/Sandspit_04_NoBoss.dgr",100,50,50,[],[8]
691,"MapForge_01","Metadata/Terrain/Maps/Forge/Graphs/Forge_01.dgr",100,50,50,[],[0]
692,"MapForge_02","Metadata/Terrain/Maps/Forge/Graphs/Forge_02.dgr",100,50,50,[],[0]
693,"MapForge_03","Metadata/Terrain/Maps/Forge/Graphs/Forge_03.dgr",100,50,50,[],[0]
694,"MapForge_04","Metadata/Terrain/Maps/Forge/Graphs/Forge_04.dgr",100,50,50,[],[0]
695,"MapForge_01_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_01_NoBoss.dgr",100,50,50,[],[8]
696,"MapForge_02_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_02_NoBoss.dgr",100,50,50,[],[8]
697,"MapForge_03_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_03_NoBoss.dgr",100,50,50,[],[8]
698,"MapForge_04_NoBoss","Metadata/Terrain/Maps/Forge/Graphs/Forge_04_NoBoss.dgr",100,50,50,[],[8]
699,"MapSulphuricCaverns_01","Metadata/Terrain/Maps/SulphuricCaverns/Graphs/SulphuricCaverns_01.dgr",100,50,50,[],[8]
700,"MapSulphuricCaverns_01_NoBoss","Metadata/Terrain/Maps/SulphuricCaverns/Graphs/SulphuricCaverns_01_NoBoss.dgr",100,50,50,[],[8]
701,"MapGlacialRoad_01","Metadata/Terrain/Maps/Glacial/Graphs/glacial_EW.dgr",100,50,50,[],[0]
702,"MapMire_01","Metadata/Terrain/Maps/Mire/Graphs/Mire_01.dgr",100,50,50,[],[8]
703,"MapMire_02","Metadata/Terrain/Maps/Mire/Graphs/Mire_02.dgr",100,50,50,[],[8]
704,"MapMire_03","Metadata/Terrain/Maps/Mire/Graphs/Mire_03.dgr",100,50,50,[],[8]
705,"MapMire_04","Metadata/Terrain/Maps/Mire/Graphs/Mire_04.dgr",100,50,50,[],[8]
706,"MapMire_01_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_01_NoBoss.dgr",100,50,50,[],[8]
707,"MapMire_02_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_02_NoBoss.dgr",100,50,50,[],[8]
708,"MapMire_03_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_03_NoBoss.dgr",100,50,50,[],[8]
709,"MapMire_04_NoBoss","Metadata/Terrain/Maps/Mire/Graphs/Mire_04_NoBoss.dgr",100,50,50,[],[8]
710,"MapPatch_01","Metadata/Terrain/Maps/Patch/Graphs/Patch.dgr",100,50,50,[],[0]
711,"MapAugury_01","Metadata/Terrain/Maps/Augury/Graphs/Augury_01.dgr",100,50,50,[],[8]
712,"MapAugury_01_NoBoss","Metadata/Terrain/Maps/Augury/Graphs/Augury_01_NoBoss.dgr",100,50,50,[],[8]
713,"MapExpanse_01","Metadata/Terrain/Maps/Expanse/Graphs/Expanse_01.tgr",100,50,50,[],[0]
714,"MapWoodland_01","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_01.tgr",100,50,50,[],[8]
715,"MapWoodland_02","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_02.tgr",100,50,50,[],[8]
716,"MapWoodland_03","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_03.tgr",100,50,50,[],[8]
717,"MapWoodland_04","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_04.tgr",100,50,50,[],[8]
718,"MapWoodland_05","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_05.tgr",100,50,50,[],[8]
719,"MapWoodland_06","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_06.tgr",100,50,50,[],[8]
720,"MapWoodland_01_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_01_NoBoss.tgr",100,50,50,[],[8]
721,"MapWoodland_02_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_02_NoBoss.tgr",100,50,50,[],[8]
722,"MapWoodland_03_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_03_NoBoss.tgr",100,50,50,[],[8]
723,"MapWoodland_04_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_04_NoBoss.tgr",100,50,50,[],[8]
724,"MapWoodland_05_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_05_NoBoss.tgr",100,50,50,[],[8]
725,"MapWoodland_06_NoBoss","Metadata/Terrain/Maps/Woodland/Graphs/Woodland_06_NoBoss.tgr",100,50,50,[],[8]
726,"MapSump_01","Metadata/Terrain/Maps/Sump/Graphs/Sump_01.dgr",100,50,50,[],[8]
727,"MapSump_02","Metadata/Terrain/Maps/Sump/Graphs/Sump_02.dgr",100,50,50,[],[8]
728,"MapSump_03","Metadata/Terrain/Maps/Sump/Graphs/Sump_03.dgr",100,50,50,[],[8]
729,"MapSump_04","Metadata/Terrain/Maps/Sump/Graphs/Sump_04.dgr",100,50,50,[],[8]
730,"MapSump_01_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_01_NoBoss.dgr",100,50,50,[],[8]
731,"MapSump_02_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_02_NoBoss.dgr",100,50,50,[],[8]
732,"MapSump_03_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_03_NoBoss.dgr",100,50,50,[],[8]
733,"MapSump_04_NoBoss","Metadata/Terrain/Maps/Sump/Graphs/Sump_04_NoBoss.dgr",100,50,50,[],[8]
734,"MapWillow_01","Metadata/Terrain/Maps/Willow/Graphs/willow_01.dgr",100,50,50,[],[8]
735,"MapWillow_02","Metadata/Terrain/Maps/Willow/Graphs/willow_02.dgr",100,50,50,[],[8]
736,"MapWillow_03","Metadata/Terrain/Maps/Willow/Graphs/willow_03.dgr",100,50,50,[],[8]
737,"MapWillow_04","Metadata/Terrain/Maps/Willow/Graphs/willow_04.dgr",100,50,50,[],[8]
738,"MapWillow_01_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_01_NoBoss.dgr",100,50,50,[],[8]
739,"MapWillow_02_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_02_NoBoss.dgr",100,50,50,[],[8]
740,"MapWillow_03_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_03_NoBoss.dgr",100,50,50,[],[8]
741,"MapWillow_04_NoBoss","Metadata/Terrain/Maps/Willow/Graphs/willow_04_NoBoss.dgr",100,50,50,[],[8]
742,"MapHive_01","Metadata/Terrain/Maps/Hive/Graphs/Hive_01.dgr",100,50,50,[],[8]
743,"MapHive_01_NoBoss","Metadata/Terrain/Maps/Hive/Graphs/Hive_01_NoBoss.dgr",100,50,50,[],[8]
744,"MapCrossing_01","Metadata/Terrain/Maps/Crossing/Graphs/Crossing_01.dgr",100,50,50,[],[0]
745,"MapHeadland_01","Metadata/Terrain/Maps/Headland/Graphs/Headland_01.dgr",100,50,50,[],[8]
746,"MapHeadland_02","Metadata/Terrain/Maps/Headland/Graphs/Headland_02.dgr",100,50,50,[],[8]
747,"MapHeadland_03","Metadata/Terrain/Maps/Headland/Graphs/Headland_03.dgr",100,50,50,[],[8]
748,"MapHeadland_04","Metadata/Terrain/Maps/Headland/Graphs/Headland_04.dgr",100,50,50,[],[8]
749,"MapHeadland_05","Metadata/Terrain/Maps/Headland/Graphs/Headland_05.dgr",100,50,50,[],[8]
750,"MapHeadland_06","Metadata/Terrain/Maps/Headland/Graphs/Headland_06.dgr",100,50,50,[],[8]
751,"MapHeadland_01_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_01_NoBoss.dgr",100,50,50,[],[8]
752,"MapHeadland_02_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_02_NoBoss.dgr",100,50,50,[],[8]
753,"MapHeadland_03_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_03_NoBoss.dgr",100,50,50,[],[8]
754,"MapHeadland_04_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_04_NoBoss.dgr",100,50,50,[],[8]
755,"MapHeadland_05_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_05_NoBoss.dgr",100,50,50,[],[8]
756,"MapHeadland_06_NoBoss","Metadata/Terrain/Maps/Headland/Graphs/Headland_06_NoBoss.dgr",100,50,50,[],[8]
757,"MapLoftySummit_01","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_01.dgr",100,50,50,[],[8]
758,"MapLoftySummit_01_NoBoss","Metadata/Terrain/Maps/LoftySummit/Graphs/LoftySummit_01_NoBoss.dgr",100,50,50,[],[8]
759,"MapSlaugher_01","Metadata/Terrain/Maps/Slaughter/Graphs/Slaughter_01.dgr",100,50,50,[],[8]
760,"MapHiddenGrotto_01","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_01.dgr",100,50,50,[],[8]
761,"MapHiddenGrotto_02","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_02.dgr",100,50,50,[],[8]
762,"MapHiddenGrotto_03","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_03.dgr",100,50,50,[],[8]
763,"MapHiddenGrotto_04","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_04.dgr",100,50,50,[],[8]
764,"MapHiddenGrotto_01_NoBoss","Metadata/Terrain/Maps/HiddenGrotto/Graphs/HiddenGrotto_01_NoBoss.dgr",100,50,50,[],[8]
765,"MapSteamingSprings_01","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_01.dgr",100,50,50,[],[8]
766,"MapSteamingSprings_02","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_02.dgr",100,50,50,[],[8]
767,"MapSteamingSprings_03","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_03.dgr",100,50,50,[],[8]
768,"MapSteamingSprings_04","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_04.dgr",100,50,50,[],[8]
769,"MapSteamingSprings_05","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_05.dgr",100,50,50,[],[8]
770,"MapSteamingSprings_06","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_06.dgr",100,50,50,[],[8]
771,"MapSteamingSprings_01_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_01_NoBoss.dgr",100,50,50,[],[8]
772,"MapSteamingSprings_02_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_02_NoBoss.dgr",100,50,50,[],[8]
773,"MapSteamingSprings_03_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_03_NoBoss.dgr",100,50,50,[],[8]
774,"MapSteamingSprings_04_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_04_NoBoss.dgr",100,50,50,[],[8]
775,"MapSteamingSprings_05_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_05_NoBoss.dgr",100,50,50,[],[8]
776,"MapSteamingSprings_06_NoBoss","Metadata/Terrain/Maps/SteamingSprings/Graphs/Steaming_Springs_06_NoBoss.dgr",100,50,50,[],[8]
777,"MapSeepage_01","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_01.dgr",100,50,50,[],[8]
778,"MapSeepage_02","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_02.dgr",100,50,50,[],[8]
779,"MapSeepage_01_NoBoss","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_01_NoBoss.dgr",100,50,50,[],[8]
780,"MapSeepage_02_NoBoss","Metadata/Terrain/Maps/Seepage/Graphs/Seepage_02_NoBoss.dgr",100,50,50,[],[8]
781,"MapRiverside_01","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_01.dgr",100,50,50,[],[8]
782,"MapRiverside_02","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_02.dgr",100,50,50,[],[8]
783,"MapRiverside_03","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_03.dgr",100,50,50,[],[8]
784,"MapRiverside_04","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_04.dgr",100,50,50,[],[8]
785,"MapRiverside_01_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_01_NoBoss.dgr",100,50,50,[],[8]
786,"MapRiverside_02_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_02_NoBoss.dgr",100,50,50,[],[8]
787,"MapRiverside_03_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_03_NoBoss.dgr",100,50,50,[],[8]
788,"MapRiverside_04_NoBoss","Metadata/Terrain/Maps/Riverside/Graphs/Riverside_04_NoBoss.dgr",100,50,50,[],[8]
789,"MapDuel_01","Metadata/Terrain/Maps/Duel/Graphs/Duel_01.dgr",100,50,50,[],[0]
790,"MapHowlingHalls_01","Metadata/Terrain/Maps/HowlingHalls/Graphs/HowlingHalls_01.dgr",100,50,50,[],[0]
791,"MapCascade_01","Metadata/Terrain/Maps/Cascade/Graphs/Cascade_01.dgr",100,50,50,[],[0]
792,"MapFracture_01","Metadata/Terrain/Maps/Fracture/Graphs/fracture_01.dgr",100,50,50,[],[0]
793,"MapCrashing_01","Metadata/Terrain/Maps/CrashingIsles/Graphs/crashing_01.dgr",100,50,50,[],[0]
794,"MapPromenade_01","Metadata/Terrain/Maps/Promenade/Graphs/promenade_01.dgr",100,50,50,[],[0]
795,"MapNecropolis_01","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_01.dgr",100,50,50,[],[8]
796,"MapNecropolis_02","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_02.dgr",100,50,50,[],[8]
797,"MapNecropolis_03","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_03.dgr",100,50,50,[],[8]
798,"MapNecropolis_04","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_04.dgr",100,50,50,[],[8]
799,"MapNecropolis_05","Metadata/Terrain/Maps/Necropolis/Graphs/Necropolis_05.dgr",100,50,50,[],[8]
