"rownum","Id","i32","i32","i16"
1811,"UniqueRing75",-1757791010,6,0
1812,"UniqueAmulet72",-1740359884,6,0
1813,"UniqueTwoHandSword14",-1725510185,6,0
1814,"UniqueJewel176",-1717389318,6,0
1815,"UniqueHelmetInt27",-1697233926,6,0
1816,"UniqueRelic1",-1691816287,6,0
1817,"UniqueRelic2",-1675746138,6,0
1818,"UniqueRelic3",-1661551133,6,0
1819,"UniqueRelic4",-1642956685,6,0
1820,"UniqueRelic5",-1626577318,6,0
1821,"UniqueRelic6",-1614106380,6,0
1822,"UniqueRing76",-1591290981,6,0
1823,"UniqueHelmetStr11",-1575955725,6,0
1824,"UniqueAmulet73",-1567716675,6,0
1825,"UniqueJewel177",-1549096027,6,0
1826,"UniqueGlovesDexInt20",-1525246980,6,0
1827,"UniqueBow24",-1504301613,6,0
1828,"UniqueBelt45",-1475865694,6,0
1829,"UniqueGlovesStrDex15",-1454183728,6,0
1830,"UniqueBootsDex15",-1439238818,6,0
1831,"UniqueJewel178",-1412550557,6,0
1832,"UniqueBodyStrInt15",-1396145389,6,0
1833,"UniqueRing77_",-1380435297,6,0
1834,"UniqueAmulet74",-1353966061,6,0
1835,"UniqueBelt46",-1331627701,6,0
1836,"UniqueHelmetStrDex10",-1319467893,6,0
1837,"UniqueStaff32",-1288535122,6,0
1838,"UniqueOneHandSword34",-1269262536,6,0
1839,"IncursionVialTrap",-1256417632,6,0
1840,"IncursionVialHealing",-1245407097,6,0
1841,"IncursionVialPoison",-1237049272,6,0
1842,"IncursionVialLightning",-1226136329,6,0
1843,"IncursionVialFire",-1211567119,6,0
1844,"IncursionVialMinion",-1198389055,6,0
1845,"IncursionVialBossFlask",-1186690694,6,0
1846,"IncursionVialBossJewel",-1175165261,6,0
1847,"IncursionVialBossAmulet",-1158632572,6,0
1848,"TrialMasterFragment1",-1147888587,6,0
1849,"TrialMasterFragment2",-1135158348,6,0
1850,"TrialMasterFragment3",-1124156269,6,0
1851,"TrialMasterFragment4",-1104874784,6,0
1852,"ScarabBreach1",-1091030105,6,0
1853,"ScarabBreach2",-1070058723,6,0
1854,"ScarabBreach3",-1049473820,6,0
1855,"ScarabBreach4",-1034544642,6,0
1856,"ScarabMaps1",-1012746051,6,0
1857,"ScarabMaps2",-996741069,6,0
1858,"ScarabMaps3",-978430376,6,0
1859,"ScarabMaps4",-958252155,6,0
1860,"ScarabUniques1",-940420214,6,0
1861,"ScarabUniques2",-919856931,6,0
1862,"ScarabUniques3",-900063533,6,0
1863,"ScarabUniques4",-880647528,6,0
1864,"ScarabBeasts1",-854134897,6,0
1865,"ScarabBeasts2",-835188055,6,0
1866,"ScarabBeasts3",-815364874,6,0
1867,"ScarabBeasts4",-793498925,6,0
1868,"ScarabBeasts4a",-793463338,6,0
1869,"ScarabBeasts4b",-793509543,6,0
1870,"ScarabBeasts4c",-793493868,6,0
1871,"ScarabBeasts4d",-793469665,6,0
1872,"ScarabShaperRares1",-765409749,6,0
1873,"ScarabShaperRares2",-745782959,6,0
1874,"ScarabShaperRares3",-724169975,6,0
1875,"ScarabShaperRares4",-700131407,6,0
1876,"ScarabElderRares1_",-674323969,6,0
1877,"ScarabElderRares2_",-652336643,6,0
1878,"ScarabElderRares3",-634373069,6,0
1879,"ScarabElderRares4",-616114449,6,0
1880,"ScarabSulphite1",-598953418,6,0
1881,"ScarabSulphite2",-581387951,6,0
1882,"ScarabSulphite3",-563305725,6,0
1883,"ScarabSulphite4",-541161714,6,0
1884,"ScarabDivinationCards1",-520442065,6,0
1885,"ScarabDivinationCards2",-498810430,6,0
1886,"ScarabDivinationCards3",-476135995,6,0
1887,"ScarabDivinationCards4",-453977796,6,0
1888,"ScarabTorment1",-433423733,6,0
1889,"ScarabTorment2",-413261495,6,0
1890,"ScarabTorment3",-389801985,6,0
1891,"ScarabTorment4",-368144965,6,0
1892,"ScarabStrongbox1",-344972158,6,0
1893,"ScarabStrongbox2",-322260545,6,0
1894,"ScarabStrongbox3",-303291498,6,0
1895,"ScarabStrongbox4",-287010606,6,0
1896,"ScarabHarbinger1",-269080478,6,0
1897,"ScarabHarbinger2",-250470559,6,0
1898,"ScarabHarbinger3",-230769383,6,0
1899,"ScarabHarbinger4",-208364459,6,0
1900,"ScarabPerandus1",-186749950,6,0
1901,"ScarabPerandus2",-169967216,6,0
1902,"ScarabPerandus3",-151636882,6,0
1903,"ScarabPerandus4",-120841446,6,0
1904,"ScarabLegion1",-92606811,6,0
1905,"ScarabLegion2",-75195730,6,0
1906,"ScarabLegion3",-58301699,6,0
1907,"ScarabLegion4",-37044442,6,0
1908,"ScarabMetamorph1",-13623074,6,0
1909,"ScarabMetamorph2",9355273,7,0
1910,"ScarabMetamorph3",31626122,7,0
1911,"ScarabMetamorph4",54704583,7,0
1912,"ScarabBlight1",80640833,7,0
1913,"ScarabBlight2",102169065,7,0
1914,"ScarabBlight3",126790094,7,0
1915,"ScarabBlight4",149431014,7,0
1916,"ScarabAbyss1",176981531,7,0
1917,"ScarabAbyss2",205536722,7,0
1918,"ScarabAbyss3",235042868,7,0
1919,"ScarabAbyss4",266514539,7,0
1920,"MapWorldsLookout",288800447,7,0
1921,"MapWorldsBeach",298775773,7,0
1922,"MapWorldsGraveyard",310563470,7,0
1923,"MapWorldsDungeon",317651712,7,0
1924,"MapWorldsAlleyways",332048344,7,0
1925,"MapWorldsPen",342642036,7,0
1926,"MapWorldsDesert",355109045,7,0
1927,"MapWorldsAridLake",366242950,7,0
1928,"MapWorldsFloodedMine",376239705,7,0
1929,"MapWorldsMarshes",385787011,7,0
1930,"MapWorldsIceberg",397862604,7,0
1931,"MapWorldsCage",406982443,7,0
1932,"MapWorldsSprings",418023033,7,0
1933,"MapWorldsExcavation",427458817,7,0
1934,"MapWorldsLeyline",437531273,7,0
1935,"MapWorldsPeninsula",448192858,7,0
1936,"MapWorldsPort",459585520,7,0
1937,"MapWorldsBurialChambers",469805064,7,0
1938,"MapWorldsCells",478154431,7,0
1939,"MapWorldsArcade",486976739,7,0
1940,"MapWorldsCitySquare",497594074,7,0
1941,"MapWorldsRelicChambers",508594522,7,0
1942,"MapWorldsCourthouse",518439537,7,0
1943,"MapWorldsStrand",530589477,7,0
1944,"MapWorldsStrandUnique",539554883,7,0
1945,"MapWorldsChateau",549755427,7,0
1946,"MapWorldsChateauUnique",126233749,3,0
1947,"MapWorldsGrotto",561269724,7,0
1948,"MapWorldsGorge",570692080,7,0
1949,"MapWorldsVolcano",582645679,7,0
1950,"MapWorldsLighthouse",590260524,7,0
1951,"MapWorldsCanyon",602016032,7,0
1952,"MapWorldsConservatory",612112995,7,0
1953,"MapWorldsSulphurVents",623253434,7,0
1954,"MapWorldsHauntedMansion",639501503,7,0
1955,"MapWorldsMaze",652522940,7,0
1956,"MapWorldsMazeUnique",1762434092,5,0
1957,"MapWorldsChannel",667571974,7,0
1958,"MapWorldsToxicSewer",678192275,7,0
1959,"MapWorldsAncientCity",688916977,7,0
1960,"MapWorldsIvoryTemple",705053270,7,0
1961,"MapWorldsSpiderLair",715582655,7,0
1962,"MapWorldsBarrows",725139991,7,0
1963,"MapWorldsMausoleum",734061031,7,0
1964,"MapWorldsFields",744131951,7,0
1965,"MapWorldsJungleValley",757338019,7,0
1966,"MapWorldsPhantasmagoria",766949906,7,0
1967,"MapWorldsAcademy",776000815,7,0
1968,"MapWorldsThicket",786563809,7,0
1969,"MapWorldsWharf",793957343,7,0
1970,"MapWorldsAshenWood",803908503,7,0
1971,"MapWorldsAtoll",817909056,7,0
1972,"MapWorldsAtollUnique",828386969,7,0
1973,"MapWorldsCemetery",849228123,7,0
1974,"MapWorldsCemeteryUnique",857222193,7,0
1975,"MapWorldsUndergroundSea",882133105,7,0
1976,"MapWorldsTribunal",892736524,7,0
1977,"MapWorldsCoralRuins",900637075,7,0
1978,"MapWorldsLavaChamber",912661424,7,0
1979,"MapWorldsResidence",926290579,7,0
1980,"MapWorldsRamparts",932236800,7,0
1981,"MapWorldsDunes",945082236,7,0
1982,"MapWorldsDunesUnique",1770146436,5,0
1983,"MapWorldsBoneCrypt",960649941,7,0
1984,"MapWorldsBoneCryptUnique",972948228,7,0
1985,"MapWorldsUndergroundRiver",1000754936,7,0
1986,"MapWorldsUndergroundRiverUnique",-1149469486,2,0
1987,"MapWorldsGardens",1015164173,7,0
1988,"MapWorldsArachnidNest",1026330626,7,0
1989,"MapWorldsBazaar",1035898572,7,0
1990,"MapWorldsLaboratory",1042459177,7,0
1991,"MapWorldsInfestedValley",1056726878,7,0
1992,"MapWorldsOvergrownRuin",1072457836,7,0
1993,"MapWorldsVaalPyramid",1086483826,7,0
1994,"MapWorldsVaalPyramidUnique",986344201,0,0
1995,"MapWorldsGeode",1101588069,7,0
1996,"MapWorldsArmoury",1108359940,7,0
1997,"MapWorldsCourtyard",1118331674,7,0
1998,"MapWorldsCourtyardUnique",-645922472,1,0
1999,"MapWorldsMudGeyser",1133154386,7,0
2000,"MapWorldsShore",1142708289,7,0
2001,"MapWorldsShoreUnique",1153626551,7,0
2002,"MapWorldsTropicalIsland",1165891087,7,0
2003,"MapWorldsMineralPools",1178119449,7,0
2004,"MapWorldsMoonTemple",1190044439,7,0
2005,"MapWorldsMoonTempleUnique",1754934812,5,0
2006,"MapWorldsSepulchre",1204972612,7,0
2007,"MapWorldsTower",1213519022,7,0
2008,"MapWorldsWastePool",1222420028,7,0
2009,"MapWorldsPlateau",1229752336,7,0
2010,"MapWorldsEstuary",1241554737,7,0
2011,"MapWorldsVault",1251402223,7,0
2012,"MapWorldsTemple",1259909856,7,0
2013,"MapWorldsTempleUnique",1270654943,7,0
2014,"MapWorldsArena",1289487707,7,0
2015,"MapWorldsMuseum",1299743172,7,0
2016,"MapWorldsMuseumUnique",-2057522317,3,0
2017,"MapWorldsScriptorium",1314312019,7,0
2018,"MapWorldsSiege",1327763116,7,0
2019,"MapWorldsShipyard",1336290764,7,0
2020,"MapWorldsBelfry",1350363204,7,0
2021,"MapWorldsArachnidTomb",1363025193,7,0
2022,"MapWorldsWasteland",1375880317,7,0
2023,"MapWorldsPrecinct",1388372874,7,0
2024,"MapWorldsBog",1399503358,7,0
2025,"MapWorldsPier",1407905084,7,0
2026,"MapWorldsCursedCrypt",1420042592,7,0
2027,"MapWorldsCursedCryptUnique",1431720929,7,0
2028,"MapWorldsOrchard",1457690567,7,0
2029,"MapWorldsPromenade",1467930085,7,0
2030,"MapWorldsPromenadeUnique",1479590272,7,0
2031,"MapWorldsLair",1501569655,7,0
2032,"MapWorldsColonnade",1514568309,7,0
2033,"MapWorldsPrimordialPool",1523737302,7,0
2034,"MapWorldsSpiderForest",1532629547,7,0
2035,"MapWorldsCoves",1543684103,7,0
2036,"MapWorldsWaterways",1555721970,7,0
2037,"MapWorldsFactory",1566876451,7,0
2038,"MapWorldsMesa",1578389023,7,0
2039,"MapWorldsPit",1588997346,7,0
2040,"MapWorldsDefiledCathedral",1596504857,7,0
2041,"MapWorldsSummit",1604644058,7,0
2042,"MapWorldsOvergrownShrine",1620076388,7,0
2043,"MapWorldsOvergrownShrineUnique",-2135538779,0,0
2044,"MapWorldsCastleRuins",1633848837,7,0
2045,"MapWorldsCrystalOre_",1644195337,7,0
2046,"MapWorldsVilla",1655048288,7,0
2047,"MapWorldsTortureChamber",1666071787,7,0
2048,"MapWorldsTortureChamberUnique",1680388393,7,0
2049,"MapWorldsNecropolis",1697122535,7,0
2050,"MapWorldsNecropolisUnique",3178391,1,0
2051,"MapWorldsRacecourse_",1710547136,7,0
2052,"MapWorldsCaldera",1719729054,7,0
2053,"MapWorldsGhetto",1730165279,7,0
2054,"MapWorldsPark",1737916261,7,0
2055,"MapWorldsMalformation",1748372829,7,0
2056,"MapWorldsTerrace",1759815230,7,0
2057,"MapWorldsShrine",1770716460,7,0
2058,"MapWorldsArsenal",1777754738,7,0
2059,"MapWorldsDesertSpring",1788094435,7,0
2060,"MapWorldsCore",1797819036,7,0
2061,"MapWorldsColosseum",1811824611,7,0
2062,"MapWorldsAcidLakes",1824412425,7,0
2063,"MapWorldsDarkForest",1837270671,7,0
2064,"MapWorldsCrimsonTemple",1851700756,7,0
2065,"MapWorldsPlaza",1860208900,7,0
2066,"MapWorldsDig",1868605864,7,0
2067,"MapWorldsPalace",1879362214,7,0
2068,"MapWorldsLavaLake",1891127159,7,0
2069,"MapWorldsBasilica",1904766125,7,0
2070,"MapWorldsSunkenCity",1916152783,7,0
2071,"MapWorldsReef",1928254165,7,0
2072,"MapWorldsCarcass",1941719155,7,0
2073,"MapWorldsDrySea",1955254661,7,0
2074,"MapWorldsStagnation_",1969405054,7,0
2075,"MapWorldsBramblefall",1981571534,7,0
2076,"MapWorldsFrozenCabins",2000079051,7,0
2077,"MapWorldsBurn",2014731579,7,0
2078,"MapWorldsCrimsonTownship",2026908095,7,0
2079,"MapWorldsForkingRiver",2040427206,7,0
2080,"MapWorldsThaumaturgistsLair",2055391509,7,0
2081,"MapWorldsColdRiver",2068063879,7,0
2082,"MapWorldsForbiddenWoods",2080007724,7,0
2083,"MapWorldsSilo",2100846513,7,0
2084,"MapWorldsChimera",2111846576,7,0
2085,"MapWorldsHydra",2125511990,7,0
2086,"MapWorldsMinotaur",2141862502,7,0
2087,"MapWorldsPhoenix",-2134620998,7,0
2088,"MapWorldsVaalTemple",-2118063670,7,0
2089,"MapWorldsShapersRealm",-2104607608,7,0
2090,"UniqueChest13",-2095421032,7,0
2091,"UniqueChest14",-2087292705,7,0
2092,"UniqueMap21",-2079528680,7,0
2093,"UniqueMap22",-2062898159,7,0
2094,"UniqueMap23",-2043108466,7,0
2095,"UniqueMap24",-2020189550,7,0
2096,"UniqueMap25",-2002203507,7,0
2097,"UniqueMap25x",-1984427145,7,0
2098,"UniqueGlovesStrInt10",-1960904968,7,0
2099,"UniqueRing61",-1951354153,7,0
2100,"UniqueRing62",-1937242798,7,0
2101,"UniqueBodyStrInt11",-1917527238,7,0
2102,"UniqueAmulet57",-1906905685,7,0
2103,"UniqueBelt33_",-1895943633,7,0
2104,"UniqueBelt33x",-1887032691,7,0
2105,"UniqueBootsStr11",-1863681431,7,0
2106,"UniqueGlovesDexInt15",-1844124727,7,0
2107,"UniqueJewel134",-1826821248,7,0
2108,"UniqueJewel135",-1815468797,7,0
2109,"UniqueDagger19",-1804031246,7,0
2110,"UniqueDagger19x",-1792799666,7,0
2111,"UniqueHelmetStr7",-1767189717,7,0
2112,"UniqueHelmetDex9",-1747281116,7,0
2113,"UniqueHelmetInt23",-1727481589,7,0
2114,"UniqueBootsDexInt10",-1706020512,7,0
2115,"UniqueBootsDexInt10x",-1690633420,7,0
2116,"UniqueGlovesStrDex13",-1661575287,7,0
2117,"UniqueBodyStrInt12",-1646367668,7,0
2118,"UniqueAmulet58",-1626057273,7,0
2119,"UniqueAmulet59",-1609035457,7,0
2120,"UniqueHelmetStrInt17",-1597867456,7,0
2121,"UniqueBodyStrInt13",-1588810424,7,0
2122,"UniqueShieldInt15",-1578572985,7,0
2123,"UniqueBelt34",-1572434509,7,0
2124,"UniqueShieldDex8",-1559704623,7,0
2125,"UniqueShieldDex8x",-1551972410,7,0
2126,"UniqueDagger20",-1528909354,7,0
2127,"UniqueGlovesDex5",-1515977299,7,0
2128,"UniqueSceptre23",-1507425336,7,0
2129,"UniqueGlovesStrInt11",-1498660850,7,0
2130,"QuestDominusKey",-1489734854,7,0
2131,"Watchstone",-1481885640,7,0
2132,"PrimordialWatchstone1",-1466667615,7,0
2133,"PrimordialWatchstone2",-1455395333,7,0
2134,"PrimordialWatchstone3",-1440857854,7,0
2135,"PrimordialWatchstone4",-1422075408,7,0
2136,"UniqueBelt35",-1404138234,7,0
2137,"UniqueRing63",-1396771571,7,0
2138,"UniqueRing64",-1391322557,7,0
2139,"UniqueOneHandSword31",-1383175754,7,0
2140,"UniqueAmulet60_",-1365051936,7,0
2141,"UniqueJewel136",-1357461655,7,0
2142,"UniqueHelmetDexInt13",-1343431753,7,0
2143,"UniqueWatchstone1",-1327739251,7,0
2144,"UniqueWatchstone2",-1314758769,7,0
2145,"UniqueWatchstone3",-1292336109,7,0
2146,"UniqueWatchstone4",-1269893341,7,0
2147,"UniqueWatchstone5",-1262185714,7,0
2148,"UniqueWatchstone6",-1240558037,7,0
2149,"UniqueWatchstone7_",-1229699428,7,0
2150,"UniqueHelmetDex10",-1210933856,7,0
2151,"UniqueGlovesDexInt16_",-1200979879,7,0
2152,"UniqueBodyStr11",-1193751435,7,0
2153,"UniqueRing65",-1180107057,7,0
2154,"UniqueJewel137",-1170317983,7,0
2155,"UniqueJewel138",-1156935224,7,0
2156,"UniqueJewel139",-1128736530,7,0
2157,"UniqueJewel140",-1115018457,7,0
2158,"UniqueJewel141",-1100559302,7,0
2159,"UniqueJewel142",-1084591652,7,0
2160,"UniqueJewel143",-1060978980,7,0
2161,"UniqueJewel144",-1047870265,7,0
2162,"UniqueJewel145",-1029636653,7,0
2163,"UniqueJewel146",-1021391704,7,0
2164,"UniqueJewel147",-1008554386,7,0
2165,"UniqueBootsAtlas1",-999527177,7,0
2166,"AfflictionFragment",-991673440,7,0
2167,"UniqueHelmetStr8",-982875494,7,0
2168,"UniqueRing66",-977221677,7,0
2169,"UniqueAmulet61",676122504,2,0
2170,"UniqueGlovesDexInt17",-967155343,7,0
2171,"UniqueBodyStrInt14",-951688112,7,0
2172,"UniqueHelmetStrInt18",-933462453,7,0
2173,"UniqueHelmetStrInt18x",-921776594,7,0
2174,"UniqueGlovesDex6",-894650601,7,0
2175,"UniqueQuiver16",-871054719,7,0
2176,"UniqueBodyInt20",-860826132,7,0
2177,"UniqueShieldStrInt13",-850354360,7,0
2178,"UniqueAmulet62",-833822061,7,0
2179,"UniqueClaw19",-829399239,7,0
2180,"UniqueStaff25",-821806168,7,0
2181,"UniqueOneHandSword32",-812719415,7,0
2182,"UniqueBelt36",-790572924,7,0
2183,"UniqueShieldStrInt14",-766589686,7,0
2184,"UniqueQuiver17",-746667191,7,0
2185,"UniqueHelmetDexInt14",-727295237,7,0
2186,"UniqueStaff26",-706711376,7,0
2187,"UniqueAmulet63",-685345975,7,0
2188,"UniqueHelmetInt24",-676282468,7,0
2189,"UniqueBelt37",-671203382,7,0
2190,"UniqueOneHandSword33",-664349647,7,0
2191,"UniqueBodyDexInt12",-659403463,7,0
2192,"UniqueAmulet64",-643272100,7,0
2193,"UniqueBootsDexInt11",-630167338,7,0
2194,"UniqueGlovesDex7",-620318310,7,0
2195,"UniqueBelt38",-611711878,7,0
2196,"UniqueOneHandAxe10",-602788947,7,0
2197,"OfferingGift",-592808338,7,0
2198,"OfferingTribute",-580343919,7,0
2199,"OfferingDedication",-565178693,7,0
2200,"RitualBossFragment",-550363547,7,0
2201,"UniqueHelmetStrInt19",-541181274,7,0
2202,"UniqueBelt39",-526745443,7,0
2203,"UniqueJewel148",-512213349,7,0
2204,"UniqueRing67",-482554075,7,0
2205,"UniqueRing68",-476414365,7,0
2206,"UniqueDagger1000",-468910814,7,0
2207,"UniqueSpear1000",-461486044,7,0
2208,"UniqueStaff1000",-448756375,7,0
2209,"UniqueShieldStrInt1000",-438952204,7,0
2210,"UniqueBodyDexInt13",-430697394,7,0
2211,"UniqueBodyStr12",-412840980,7,0
2212,"UniqueHelmetStrDex8",-405516445,7,0
2213,"UniqueStaff27",-395400542,7,0
2214,"UniqueHelmetDexInt15",-381138331,7,0
2215,"UniqueShieldDexInt7",-369589400,7,0
2216,"UniqueJewel152",-362761838,7,0
2217,"UniqueJewel153",-355068157,7,0
2218,"UniqueShieldStrDex5",-344925960,7,0
2219,"UniqueShieldStrDex6",-337505330,7,0
2220,"UniqueHelmetStrDex9",-320284110,7,0
2221,"UniqueBelt40",-304951027,7,0
2222,"UniqueAmulet65",-294075026,7,0
2223,"HeistUrnOfFarud",-274969282,7,0
2224,"HeistBoxofTripyxis",-260681624,7,0
2225,"HeistIncenseofKeth",-245885912,7,0
2226,"HeistCrestofEzomyr",-224214905,7,0
2227,"HeistEzMyraeTome",-205893646,7,0
2228,"HeistHandofArimor",-181735468,7,0
2229,"HeistAbberathine Horns",-151203378,7,0
2230,"ThiefsTrinketSculptureFlavour",-129865059,7,0
2231,"UniqueHeistContract1",-118441327,7,0
2232,"UniqueHeistContract2",-94066219,7,0
2233,"UniqueHeistContract3",-71903378,7,0
2234,"UniqueHeistContract4",-41002176,7,0
2235,"UniqueHeistContract5",-31166836,7,0
2236,"UniqueHeistContract6",-8850162,7,0
2237,"UniqueJewel149",1448747,8,0
2238,"UniqueJewel150",21016634,8,0
2239,"UniqueJewel151",39870456,8,0
2240,"UniqueShieldDexInt8",66364999,8,0
2241,"UniqueRing69",77514930,8,0
2242,"UniqueGlovesStrInt12",90585731,8,0
2243,"UniqueBelt41",104472130,8,0
2244,"UniqueHelmetStrInt20",117751338,8,0
2245,"UniqueDagger21",138465620,8,0
2246,"UniqueBodyDexInt14",152315522,8,0
2247,"UniqueBelt42a",167045822,8,0
2248,"UniqueBelt42b_",177755496,8,0
2249,"UniqueBelt42c",186953576,8,0
2250,"UniqueRing70",196875825,8,0
2251,"UniqueHelmetStrInt21",208958221,8,0
2252,"UniqueBootsStrDex7",224005894,8,0
2253,"UniqueOneHandSwordDemigods1",236622540,8,0
2254,"HeistGoldenIdol1",249607795,8,0
2255,"HeistGoldenIdol2",269886273,8,0
2256,"HeistGoldenIdol3",295586770,8,0
2257,"HeistGoldenIdol4",316951370,8,0
2258,"HeistGoldenIdol5",343168374,8,0
2259,"HeistGoldenIdol6",363635015,8,0
2260,"HeistGoldenIdol7_",391682851,8,0
2261,"HeistGoldenIdol8",403342739,8,0
2262,"HeistGoldenIdol9",412096875,8,0
2263,"HeistGoldenIdol10",424185236,8,0
2264,"HeistGoldenIdol11",434129604,8,0
2265,"HeistGoldenIdol12",446362641,8,0
2266,"HeistGoldenIdol13",460609195,8,0
2267,"HeistIsla1",469399829,8,0
2268,"HeistIsla2",478593733,8,0
2269,"HeistNenet1",495251759,8,0
2270,"HeistNiles1",518439272,8,0
2271,"HeistNiles2",541224920,8,0
2272,"HeistAdiyah1",566253500,8,0
2273,"HeistAdiyah2",594713033,8,0
2274,"HeistKarst1",617630015,8,0
2275,"HeistKarst2",632610734,8,0
2276,"HeistKarst3_",653192223,8,0
2277,"HeistTibbs1",660771390,8,0
2278,"HeistTibbs2",672454918,8,0
2279,"HeistHuck1",682280402,8,0
2280,"HeistHuck2",698889411,8,0
2281,"HeistVinderi1",708192736,8,0
2282,"HeistVinderi2",722529194,8,0
2283,"HeistGianna1",755939579,8,0
2284,"HeistGianna2",771623444,8,0
2285,"HeistTullina1",793385971,8,0
2286,"HeistTullina2",804959707,8,0
2287,"Whakano1",814252681,8,0
2288,"Whakano2",834565273,8,0
2289,"Faustus1",847559981,8,0
2290,"Faustus2",859968218,8,0
2291,"Kurai1",875358557,8,0
2292,"Kurai2",890554752,8,0
2293,"Kurai3",894569678,8,0
2294,"HeistAdmiralProclarsPipe",904196173,8,0
2295,"HeistAlchemicalChalice",930650710,8,0
2296,"HeistAncientSeal",953563331,8,0
2297,"HeistBloodOfInnocence",976106847,8,0
2298,"HeistCelestialStone",1004319203,8,0
2299,"HeistDekharasResolve",1029226161,8,0
2300,"HeistHeartCoil",1049421116,8,0
2301,"HeistEnigmaticAssemblyA",1071779035,8,0
2302,"HeistEnigmaticAssemblyB",1093930361,8,0
2303,"HeistEnigmaticAssemblyC",1114376284,8,0
2304,"HeistEnigmaticAssemblyD",1134345253,8,0
2305,"HeistEldritchBlade",1155149209,8,0
2306,"HeistEmperorCaspiro",1179578295,8,0
2307,"HeistEssenceBurner",1205372574,8,0
2308,"HeistFlaskOfWelakath",1229878039,8,0
2309,"HeistForbiddenLamp",1255603647,8,0
2310,"HeistGoddessOfWater",1279667060,8,0
2311,"HeistGoldenToucan",1303255515,8,0
2312,"HeistImpossibleCrystal",1330551098,8,0
2313,"HeistLivingIce",1355331153,8,0
2314,"HeistSealOfLunaris",1379835364,8,0
2315,"HeistOrbalasFifthAdventure",1405385268,8,0
2316,"HeistSeaPearlHeirloom",1434383330,8,0
2317,"HeistSealOfSolaris",1453504968,8,0
2318,"HeistStaffOfTheFirstSinEater",1483634761,8,0
2319,"HeistOghamCandelabra",1507093897,8,0
2320,"HeistSwordOfTheInverseRelic",1531061251,8,0
2321,"HeistTuskedHominidSkull",1555048523,8,0
2322,"HeistUrnOfTheOriginalAshes",1581262407,8,0
2323,"WatchstoneMaven",1607270124,8,0
2324,"MavenKey",1622958910,8,0
2325,"MavenTrial",1635520758,8,0
2326,"MavenKeyFragment",1652440252,8,0
2327,"UniqueWatchstone11a",1661866919,8,0
2328,"UniqueWatchstone11b",1682100594,8,0
2329,"UniqueWatchstone11c",1710492940,8,0
2330,"UniqueWatchstone11d",1731995409,8,0
2331,"UniqueWatchstone11e",1758747156,8,0
2332,"UniqueWatchstone11f",1786020236,8,0
2333,"UniqueWatchstone11g",1803846251,8,0
2334,"UniqueWatchstone11h",1838086256,8,0
2335,"IncursionItemisedTempleDefault",1869771127,8,0
2336,"UniqueShieldStrInt15",1898736931,8,0
2337,"UniqueGlovesStr10",1914203587,8,0
2338,"UniqueSceptre24",1929668870,8,0
2339,"UniqueBootsDex14",1939079619,8,0
2340,"UniqueHelmetDexInt16",1958118062,8,0
2341,"UniqueWand20",1972401866,8,0
2342,"UniqueStaff28",1983837498,8,0
2343,"UniqueRing71",1994290814,8,0
2344,"UniqueStaff29",2007683783,8,0
2345,"UniqueJewel154",2013723492,8,0
2346,"UniqueJewel155",2022502290,8,0
2347,"UniqueJewel156",2032162953,8,0
2348,"UniqueJewel157",2041467342,8,0
2349,"UniqueQuiver18",2052736055,8,0
2350,"UniqueShieldInt16",2060772020,8,0
2351,"OrbOfVeiledChaosFlavour",2077028810,8,0
2352,"IncursionItemisedTempleT3Corruption",2105706179,8,0
2353,"IncursionItemisedTempleT3Sacrifice",2130056221,8,0
2354,"IncursionItemisedTempleT3Currency",-2134086304,8,0
2355,"IncursionItemisedTempleT3Gem",-2110075952,8,0
2356,"IncursionItemisedTempleT3Museum",-2080729490,8,0
2357,"IncursionItemisedTempleT3Atziri",-2050876549,8,0
2358,"IncursionItemisedTempleT3Breach",-2020469945,8,0
2359,"IncursionItemisedTempleT3Legion",-1990416651,8,0
2360,"IncursionItemisedTempleT3Jewellery",-1958698987,8,0
2361,"IncursionItemisedTempleT3Map",-1927254540,8,0
2362,"IncursionItemisedTempleT3Strongbox",-1892253456,8,0
2363,"IncursionItemisedTempleT3Tempest",-1859461362,8,0
2364,"IncursionItemisedTempleT3Fire",-1828677296,8,0
2365,"IncursionItemisedTempleT3Lightning_",-1803355825,8,0
2366,"IncursionItemisedTempleT3Workshop",-1777683508,8,0
2367,"IncursionItemisedTempleT3PackSize",-1746226416,8,0
2368,"IncursionItemisedTempleT3Hatchery",-1715061079,8,0
2369,"IncursionItemisedTempleT3Damage",-1685789453,8,0
2370,"IncursionItemisedTempleT3Nexus",-1651085432,8,0
2371,"IncursionItemisedTempleT3Trap",-1629078596,8,0
2372,"IncursionItemisedTempleT3Ghost",-1591817053,8,0
2373,"IncursionItemisedTempleT3Poison",-1563922454,8,0
2374,"IncursionItemisedTempleT3Restoration",-1527619801,8,0
2375,"IncursionItemisedTempleT3Explosives",-1503358237,8,0
2376,"IncursionItemisedTempleT3Armour",-1483023156,8,0
2377,"GraspingMailFlavourText",-1463791226,8,0
2378,"CurrencyHarvestBossKey",-1449072543,8,0
2379,"BloodCrucibleFlavourText",-1428916160,8,0
2380,"DreamFurnaceFlavourText",-1415689247,8,0
2381,"VisceraCauldronFlavourText",-1403761712,8,0
2382,"TangleKeyFlavourText",-1393502224,8,0
2383,"TangleBossKeyFlavourText",-1376208736,8,0
