"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
9162,"LegionMarakethSergeantMelee","[849,850,7079]",[4817],[24],0,0,0
9163,"OozebackBloomEnrageScreech",[],[357],[1000],1,0,0
9164,"WaterElementalCleave",[618],"[1101,324]","[20,5]",1,0,0
9165,"SummonBoneRhoa","[2460,2459]","[883,2154]","[390,5]",1,0,0
9166,"HailrakeColdBeacon",[618],"[2474,357,5751,455]","[1,2500,-50,100]",1.5,0.04,0
9167,"HailrakeColdBeaconGeometryTrigger1",[],[],[],1,0,0
9168,"HailrakeColdBeaconGeometryTrigger2",[],[],[],1,0,0
9169,"HailrakeColdBeaconGeometryTrigger3",[],[],[],1,0,0
9170,"KudukuStormCallForGeometry1","[618,196]","[357,216,5751]","[3000,20,-68]",5,0.0335,0
9171,"KudukuStormCallGeometryTrigger1",[],[],[],1,0,0
9172,"KudukuStormCallForGeometry2","[618,196]","[357,216,5751]","[3000,20,-68]",5,0.0335,0
9173,"KudukuStormCallGeometryTrigger2",[],[],[],1,0,0
9174,"KudukuStormCallForGeometry3","[618,196]","[357,216,5751]","[3000,20,-68]",5,0.0335,0
9175,"KudukuStormCallGeometryTrigger3",[],[],[],1,0,0
9176,"BroodPrincessSummonExplodeyForGeometry","[2460,2459]","[883,2154]","[391,1]",1,0,0
9177,"BroodPrincessSummonExplodeyGeometryTrigger",[],[],[],1,0,0
9178,"TheFaunTectonicSlam",[618],"[1100,324]","[60,35]",1.5,0,0
9179,"CrabCoconutEmergeCleave",[618],[],[],1,0,0
9180,"LegionRevive",[],[],[],1,0,0
9181,"SupportPulverise",[],[9641],[-15],1,0,0
9182,"BurningMenaceSummonBurningDog",[2460],"[883,2154,4768]","[395,3,30]",1,0,0
9183,"BurningMenaceScorchedEarth",[618],"[5751,357]","[150,10000]",4,0.04,0
9184,"EmptyActionSpellStranglecharm",[],[],[],1,0,0
9185,"StranglecharmWaterPool","[2460,2459]","[883,2154]","[397,1]",1,0,0
9186,"LegionMarakethSergeantMortar","[618,499,4578,7079]","[6152,3208,660]","[1,15,-50]",2,0.0375,0
9187,"LegionMarakethSergeantMortarArrow","[499,4578,2970,7079]",[6152],[1],1,0,0
9188,"LegionMarakethSergeantMortarExplode",[618],[],[],2,0.04,0
9189,"LegionMarakethSergeantSpawnMortar",[],[],[],1,0,0
9190,"LegionMarakethGeneralCleave","[618,196]",[1102],[75],1,0,0
9191,"LegionMarakethGeneralLacerateLeft",[618],[],[],1,0,0
9192,"LegionMarakethGeneralLacerateRight",[618],[],[],1,0,0
9193,"LegionMarakethGeneralReave",[],[],[],1,0,0
9194,"LegionMarakethGeneralDash",[618],[],[],1,0,0
9195,"LegionMarakethGeneralLacerateStar",[618],[],[],1,0,0
9196,"LegionMarakethGeneralEmptyActionCleave",[],[1920],[-25],1,0,0
9197,"LegionMarakethGeneralEmptyActionDash",[],[1920],[-25],1,0,0
9198,"LegionMarakethGeneralDinosaurExplosion","[618,195]",[],[],3.8889,0.062,0
9199,"LegionMarakethGeneralLandingBurningGround",[],"[357,5751]","[10000,30]",4.1556,0.045,0
9200,"LegionMarakethGeneralMortar","[618,499,4578,7079,8863]","[6152,2501,3208]","[1,5,15]",1,0,0
9201,"LegionMarakethGeneralTornadoProjectiles",[499],[],[],2,0.04,0
9202,"LegionMarakethGeneralTornadoPulse","[618,1928]",[973],[25],0.3,0.04,0
9203,"LegionMarakethGeneralFlurrySlice","[618,1928]",[1102],[75],1,0,0
9204,"LegionMarakethGeneralLightningBolt",[618],[],[],1,0.04,0
9205,"LegionMarakethGeneralTriggerLightningBolts",[],[],[],1,0,0
9206,"LegionMarakethGeneralTriggerReave",[618],[],[],1,0,0
9207,"LegionMarakethSergeantRangedDeceleratingProjectileExplode",[618],[],[],1,0,0
9208,"ShockAndHorrorSummonLightningWarpTotem","[2460,2459,2496]","[883,2154,4768]","[398,3,30]",1,0,0
9209,"LegionSummonSpectralVipers","[2460,2459,2496,4870]","[883,2154,4768]","[399,1,-95]",1,0,0
9210,"BlightSummonSpectralViper","[2460,2459,2496,4870]","[883,2154,4768]","[417,1,-95]",1,0,0
9211,"BlightSummonKitavaDemon","[2460,2459,2496,4870]","[883,2154,4768]","[418,1,100]",1,0,0
9212,"LegionMarakethGeneralScreechSnipe","[499,4578,7079,4547]","[1920,3208,1102]","[-25,30,75]",1,0.04,0
9213,"LegionMarakethGeneralScreechSnipeImpact",[618],[],[],2,0.04,0
9214,"LegionMarakethGeneralMultishot","[499,7079]","[783,634]","[77,-25]",1,0,0
9215,"LegionMarakethGeneralScreechGeometrySpell",[618],[],[],0.3,0.04,0
9216,"SupportRage",[],[9767],[400],0.18,0.035,0
9217,"SupportRageRoyale",[],"[9767,9771]","[400,2]",0.18,0.035,0
9218,"FireWakeArrowCombo","[499,849,1928,7079,4547]",[1920],[-25],1.5,0.035,0
9219,"LegionLioneyeFireCircleBombard",[],[1100],[75],1,0,0
9220,"SanctumLioneyeFireCircleBombard",[618],"[1100,16979]","[75,10]",1,0,0
9221,"LegionLioneyeFireCircleFire","[618,1928]",[1100],[100],1,0,0
9222,"LegionLioneyeSnipeMedium","[499,9576,7079,4547]","[783,1100]","[78,50]",1,0,0
9223,"LegionLioneyeSnipeLarge","[499,9576,7079,4547]","[783,1100]","[79,50]",1,0,0
9224,"BlightTowerChillingBeams",[],"[357,7746,3887]","[4000,9,-30]",2,0.06,0
9225,"BlightTowerChillingBeams2",[],"[357,7746,3887]","[5000,12,-50]",7.5,0.06,0
9226,"BlightTowerChillingBeams3",[],"[357,7746,3887]","[6000,15,-75]",20,0.06,0
9227,"BlightTowerChillingBeams_buff1",[],"[357,7746,3887]","[5000,11,-30]",2,0.06,0
9228,"BlightTowerChillingBeams2_buff1",[],"[357,7746,3887]","[6000,13,-50]",7.5,0.06,0
9229,"BlightTowerChillingBeams3_buff1",[],"[357,7746,3887]","[7000,16,-75]",20,0.06,0
9230,"BlightTowerChillingBeams_buff2",[],"[357,7746,3887]","[7000,13,-30]",2,0.06,0
9231,"BlightTowerChillingBeams2_buff2",[],"[357,7746,3887]","[7000,16,-50]",7.5,0.06,0
9232,"BlightTowerChillingBeams3_buff2",[],"[357,7746,3887]","[7000,19,-75]",20,0.06,0
9233,"BlightTowerChillingBeams_buff3",[],"[357,7746,3887]","[7000,16,-30]",2,0.06,0
9234,"BlightTowerChillingBeams2_buff3",[],"[357,7746,3887]","[7000,19,-50]",7.5,0.06,0
9235,"BlightTowerChillingBeams3_buff3",[],"[357,7746,3887]","[7000,22,-75]",20,0.06,0
9236,"BlightTowerChillingBlast",[618],"[7410,15069]","[30,400]",1,0.03,0
9237,"BlightTowerFreezingBlast","[618,499,4578,198]",[3208],[10],1,0.03,0
9238,"BlightTowerFreezingBlast2","[618,499,4578,198]","[3208,5751]","[10,100]",1,0.03,0
9239,"BlightTowerShocking","[618,196]","[7411,15071]","[25,400]",1,0.03,0
9240,"BlightTowerShocking2","[618,196]","[7411,15071]","[50,400]",1,0.03,0
9241,"BlightTowerTemporal",[],"[357,346,10062]","[4000,70,1]",1,0,0
9242,"BlightTowerTemporal_buff1",[],"[357,346,10062]","[4000,80,1]",1,0,0
9243,"BlightTowerTemporal_buff2",[],"[357,346,10062]","[4000,90,1]",1,0,0
9244,"BlightTowerTemporal_buff3",[],"[357,346,10062]","[4000,100,1]",1,0,0
9245,"BlightTowerStunning","[618,197]","[7738,7740,357]","[3,700,7500]",0.4,0.06,0
9246,"BlightTowerStunning2","[618,197]","[7738,7740,357]","[3,350,7500]",0.4,0.06,0
9247,"BlightTowerStunning3","[618,197]","[7738,7740,357]","[3,250,7500]",0.4,0.06,0
9248,"BlightTowerStunning_buff1","[618,197]","[7738,7740,341,357]","[4,700,50,7500]",0.4,0.06,0
9249,"BlightTowerStunning2_buff1","[618,197]","[7738,7740,341,357]","[4,350,50,7500]",0.4,0.06,0
9250,"BlightTowerStunning3_buff1","[618,197]","[7738,7740,341,357]","[4,250,50,7500]",0.4,0.06,0
9251,"BlightTowerStunning_buff2","[618,197]","[7738,7740,341,357]","[5,700,100,7500]",0.4,0.06,0
9252,"BlightTowerStunning2_buff2","[618,197]","[7738,7740,341,357]","[5,350,100,7500]",0.4,0.06,0
9253,"BlightTowerStunning3_buff2","[618,197]","[7738,7740,341,357]","[5,250,100,7500]",0.4,0.06,0
9254,"BlightTowerStunning_buff3","[618,197]","[7738,7740,341,357]","[6,700,150,7500]",0.4,0.06,0
9255,"BlightTowerStunning2_buff3","[618,197]","[7738,7740,341,357]","[6,350,150,7500]",0.4,0.06,0
9256,"BlightTowerStunning3_buff3","[618,197]","[7738,7740,341,357]","[6,250,150,7500]",0.4,0.06,0
9257,"CobraLash","[499,9605,12419]","[1103,3209,6817,10284,3365,7659]","[60,15,8,50,40,5]",1,0.0233,0
9258,"CobraLashRoyale","[499,9605,12419]","[1103,3209,6817,10284,3365,7659]","[60,15,8,50,60,5]",1,0.023,0
9259,"SummonBoneGolem",[18664],"[2888,9908,9909,458]","[1,5,50,7]",0.28,0.021,0
9260,"BoneGolemCascade",[618],"[2105,5709]","[4,1]",1,0,0
9261,"BoneGolemMultiAttack",[],"[9910,9911]","[200,20]",1,0,0
9262,"Slither","[1852,9843,10506,2970]",[8354],[3000],0,0,0
9263,"CorrosiveShroud",[2970],"[9942,9944,10055]","[40,12,-20]",31.92,0.1067,0
9264,"BoneArmour","[2970,9843,15075]","[9346,357]","[70,3000]",10,0.03,0
9265,"SupportMinionOffensiveStance",[9953],[],[],1,0,0
9266,"SupportMinionFocusFire",[10000],[],[],1,0,0
9267,"MinionFocusFire",[2970],[357],[8000],1,0,0
9268,"SerpentStrike","[1847,1995,9762,12419]","[1103,9976,10023,357]","[50,3,-66,6000]",0.7,0.0233,0
9269,"BurrowingViperHide","[7293,7294]",[357],[500],1,0,0
9270,"SupportPuncturingWeapon","[10004,15315]",[10003],[100],1,0,0
9271,"SupportMinionDefensiveStance",[10008],[10011],[20],1,0,0
9272,"CoilingAssault",[788],"[10268,10269]","[-33,75]",0.67,0.0233,0
9273,"MortarBarrageMine","[1784,1995,873,618,499,11764,18174]","[875,10014,173]","[5000,350,2]",0.9049,0.0361,0
9274,"LightningExplosionMine","[1784,1995,873,618]","[875,10014,10053,659]","[5000,250,3,20]",1.1905,0.044,0
9275,"ColdProjectileMine","[1784,1995,873,499,1777,10505]","[875,10014,10294,173,3209,318]","[5000,300,10,4,10,50]",1.6929,0.0381,0
9276,"Skitterbots","[10510,10511,18664]","[10086,10509]","[10,1]",1,0,0
9277,"SkitterbotDetonateMines",[],[],[],1,0,0
9278,"BlightTowerAuraBuffTowers",[],"[10087,10088,10089]","[50,20,1]",1,0,0
9279,"BlightTowerAuraBuffTowers2",[],"[10087,10088,10089]","[100,30,2]",1,0,0
9280,"BlightTowerAuraBuffTowers3",[],"[10087,10088,10089]","[150,40,3]",1,0,0
9281,"BlightTowerAuraBuffPlayers",[],"[10087,10088]","[25,30]",1,0,0
9282,"BlightTowerAuraBuffPlayers_buff1",[],"[10087,10088,10090]","[25,30,30]",1,0,0
9283,"BlightTowerAuraBuffPlayers_buff2",[],"[10087,10088,10089,10090]","[25,30,30,30]",1,0,0
9284,"BlightTowerAuraBuffPlayers_buff3",[],"[10087,10088,10089,10090,10091]","[25,30,30,30,600]",1,0,0
9285,"BlightTowerAuraWeakenEnemies",[],[10087],[25],1,0,0
9286,"BlightTowerAuraWeakenEnemies_buff1",[],"[10087,10089]","[25,-20]",1,0,0
9287,"BlightTowerAuraWeakenEnemies_buff2",[],"[10087,10089,10090]","[25,-20,-20]",1,0,0
9288,"BlightTowerAuraWeakenEnemies_buff3",[],"[10087,10089,10090,10091]","[25,-20,-20,-15]",1,0,0
9289,"BlightTowerPetrify",[],"[357,7948,7949,10095,10258]","[2000,20,5000,7,10]",1,0,0
9290,"BlightTowerPetrify_buff1",[],"[357,7948,7949,10095,10258]","[2000,20,5000,8,12]",1,0,0
9291,"BlightTowerPetrify_buff2",[],"[357,7948,7949,10095,10258]","[2000,20,5000,9,14]",1,0,0
9292,"BlightTowerPetrify_buff3",[],"[357,7948,7949,10095,10258]","[2000,20,5000,10,16]",1,0,0
9293,"SupportRemoteMine2","[1784,873,1199,1995,14042]","[10100,10103,10101,10099,14528]","[5000,2,250,250,-60]",1,0,0
9294,"SupportBurningMinions",[],[10114],[2400],5.9083,0.0565,0
9295,"MonsterQuickDodgeRunUnarmed","[2970,7293,7295,7294,9756]",[],[],1,0,0
9296,"MambaStrike",[12419],"[10256,3190,3365,1103,10397,357]","[3000,1000,60,60,30,1000]",1,0.0233,0
9297,"SnappingAdder","[499,10323,1127,12419,13200]","[10289,1103,3365,3209,10401,10417,10370,357]","[30,60,40,15,30,-75,40,12000]",1,0,0
9298,"SnappingAdderRoyale","[499,10323,1127,12419,13200]","[10289,1103,3209,10401,10417,10370,357]","[30,60,15,30,-75,40,12000]",1,0,0
9299,"CreateFungalGroundOnKill","[2970,1827]","[5688,357]","[100,5000]",1,0,0
9300,"SupportChargedMines",[],"[10353,10354]","[10,25]",1,0,0
9301,"SupportAdditionalTrapMine",[],"[2287,11553]","[20,4]",1,0,0
9302,"MonsterQuickDodgeRun","[2970,7293,7295,7294,9756]",[],[],1,0,0
9303,"CelestialZombieSlam","[618,684]","[357,5751]","[280,25]",1,0,0
9304,"ProjectRaisedZombieSlam","[618,684]","[357,5751]","[280,25]",1,0,0
9305,"ProjectRaisedZombieSlamThaumaturgy",[618],"[357,5751]","[280,25]",1,0,0
9306,"SummonRagingSpiritCelestialVaalSummonedSkeletons",[],"[357,2101,216,214,883]","[6000,50,35,2,1]",1,0,0
9307,"RainOfArrowsCelestialVaalSummonedSkeleton","[618,499]",[634],[-20],0,0,0
9308,"GroundSlamCelestialSkeletonBossVaalSummonedSkeletons","[618,693]","[1100,634,1920]","[50,180,-40]",1,0,0
9309,"MonsterFireballCelestialVaalSummonedSkeleton",[499],[660],[-50],0.9749,0.0475,0
9310,"ShrapnelBallista","[499,1785,855,849,2804,10532]","[863,861,174]","[40,8000,2]",0.5,0.0233,0
9311,"SupportArrowNova","[1777,10547,10652,10974]",[173],[4],0,0,0
9312,"SupportArrowNovaRoyale","[1777,10547,10652,10974]",[173],[4],0,0,0
9313,"SupportBarrage","[10542,10651]","[173,10630,10777]","[3,5,5]",0,0,0
9314,"EnsnaringArrow",[849],"[10523,10530,10531,10658]","[-40,-30,-25,3]",6.5,0.052,0
9315,"EnsnaringArrowRoyale",[849],"[10523,10530,10531,10658]","[-40,-30,-25,3]",6.5,0.052,0
9316,"ExileEnsnaringArrowBallista","[1785,855,849,10532]","[10523,10530,10531,10658,863,861]","[-40,-30,-25,3,80,8000]",6.5,0.052,0
9317,"SanctumEnsnaringArrowBallista","[1785,855,849,10532]","[10523,10530,10531,10658,863,861,16979,1221]","[-40,-30,-25,3,50,8000,10,13]",1,0,0
9318,"HarvestCatBossDaemonEnsnare",[849],"[10523,10530,10531,10548,10658]","[-40,-30,-25,15,10]",6.5,0.052,0
9319,"HeistThugTrapperEnsnaringArrow","[1785,855,849,10532]","[10523,10530,10531,10658,863,861,1221]","[-40,-30,-25,3,80,8000,13]",6.5,0.052,0
9320,"AncestralSpearEnsnare","[849,12545]","[10523,10530,10531,1753]","[-40,-30,-25,50]",6.5,0.052,0
9321,"ArtilleryBallista","[499,1785,855,849,618,10532]","[863,861,174,1100]","[80,8000,5,100]",1,0,0
9322,"ArtilleryBallistaRoyale","[499,1785,855,849,618,10532]","[863,861,174,10533,1100]","[50,8000,4,1,100]",1,0,0
9323,"SupportAddedFireDamagePlus",[],[],[],1,0,0
9324,"SupportAncestralCallPlus",[],[6880],[3],1,0,0
9325,"SupportBrutalityPlus","[4911,1712]",[],[],1,0,0
9326,"SupportBurningDamagePlus",[],[],[],1,0,0
9327,"SupportWeaponElementalDamagePlus",[],[],[],1,0,0
9328,"SupportFirePenetrationPlus",[],[],[],1,0,0
9329,"SupportGenerosityPlus",[2410],[],[],1,0,0
9330,"SupportMeleePhysicalDamagePlus",[],[14571],[-10],1,0,0
9331,"SupportMeleeSplashPlus","[1247,13197]",[],[],1,0,0
9332,"SupportMultistrikePlus",[],"[1251,9625,9626,10609,1261,9816]","[3,22,44,66,-20,3]",1,0,0
9333,"SupportAddedColdDamagePlus",[],[],[],5.14,0.0044,0
9334,"SupportArrowNovaPlus","[1777,10547,10652,10974]",[173],[5],0,0,0
9335,"SupportCastOnCritPlus",[],[1825],[100],1,0,0
9336,"SupportCastOnCritTriggeredPlus","[1827,9205,9303]",[],[],1,0,0
9337,"SupportChainPlus",[],"[172,10724]","[3,150]",1,0,0
9338,"SupportColdPenetrationPlus",[],[],[],1,0,0
9339,"SupportDeadlyAilmentsPlus",[],[6089],[-80],1,0,0
9340,"SupportForkPlus",[1114],"[10606,10724]","[1,150]",1,0,0
9341,"SupportGreaterMultipleProjectilesPlus",[],"[173,10724]","[5,250]",1,0,0
9342,"SupportSwiftAfflictionPlus",[],[14579],[-25],1,0,0
9343,"SupportVoidManipulationPlus",[4911],[],[],1,0,0
9344,"SupportViciousProjectilesPlus",[],[2041],[-10],1,0,0
9345,"SupportAddedChaosDamagePlus",[],[],[],5.4256,0.0038,0
9346,"SupportAddedLightningDamagePlus",[],[],[],4.6672,0.0057,0
9347,"SupportBlasphemyPlus","[2675,8139]",[17328],[-25],1,0,0
9348,"SupportCastWhileChannellingPlus",[],[],[],1,0,0
9349,"SupportCastWhileChannellingTriggeredPlus","[1827,9305]",[5299],[-30],1,0,0
9350,"SupportControlledDestructionPlus",[],[14441],[-80],1,0,0
9351,"SupportCurseOnHitPlus",[],[1613],[100],1,0,0
9352,"SupportCurseOnHitCursePlus","[1614,13423]",[17329],[-35],1,0,0
9353,"SupportElementalFocusPlus",[2755],[],[],1,0,0
9354,"SupportIncreasedAreaOfEffectPlus",[],[],[],1,0,0
9355,"SupportLightningPenetrationPlus",[],[],[],1,0,0
9356,"SupportMinionDamagePlus",[],[14572],[-25],1,0,0
9357,"SupportSpellCascadePlus",[10664],[6850],[1],1,0,0
9358,"SupportSpellEchoPlus",[],"[2272,2358,10608]","[1,-10,20]",1,0,0
9359,"SupportUnboundAilmentsPlus",[],[],[],1,0,0
9360,"SupportUnleashPlus",[],[],[],1,0,0
9361,"MetamorphosisFIXME",[],[],[],1,0,0
9362,"MetamorphosisFIXMEShortCooldown",[],[],[],1,0,0
9363,"MetamorphosisFIXMEMediumCooldown",[],[],[],1,0,0
9364,"MetamorphosisFIXMELongCooldown",[],[],[],1,0,0
9365,"MetamorphosisFIXMEAreaDenial",[],[],[],1,0,0
9366,"MetamorphosisMelee",[],[],[],1,0,0
9367,"MetamorphosisMeleeShortCooldown",[],[],[],1,0,0
9368,"MetamorphosisMeleeShortCooldownMediumNear",[],[],[],1,0,0
9369,"MetamorphosisMeleeMediumCooldown",[],[],[],1,0,0
9370,"MetamorphosisMeleeMediumCooldownMediumNear",[],[],[],1,0,0
9371,"MetamorphosisMeleeLongCooldown",[],[],[],1,0,0
9372,"MetamorphosisMeleeLongCooldownMediumNear",[],[],[],1,0,0
9373,"MetamorphosisMeleeAreaDenial",[],[],[],1,0,0
9374,"MetamorphosisMeleeAreaDenialMediumNear",[],[],[],1,0,0
9375,"MetamorphosisRanged",[],[],[],1,0,0
9376,"MetamorphosisRangedShortCooldown",[],[],[],1,0,0
9377,"MetamorphosisRangedMediumCooldown",[],[],[],1,0,0
9378,"MetamorphosisRangedLongCooldown",[],[],[],1,0,0
9379,"MetamorphosisRangedLongCooldownSelfTarget",[],[],[],1,0,0
9380,"MetamorphosisQueuedSkillShortCooldown",[],[],[],1,0,0
9381,"MetamorphosisQueuedSkillMediumCooldown",[],[],[],1,0,0
9382,"MetamorphosisQueuedSkillLongCooldown",[],[],[],1,0,0
9383,"MetamorphosisQueuedSkillAreaDenial",[],[],[],1,0,0
9384,"MetamorphosisBuffShortCooldownSelfTarget",[],[],[],1,0,0
9385,"MetamorphosisBuffMediumCooldownSelfTarget",[],[],[],1,0,0
9386,"MetamorphosisBuffLongCooldownSelfTarget",[],[],[],1,0,0
9387,"MetamorphosisAreaDenialSelfTarget",[],[],[],1,0,0
9388,"MetamorphosisAreaDenialRanged",[],[],[],1,0,0
9389,"MetamorphosisTargetPastTarget",[],[],[],1,0,0
9390,"MetamorphosisTargetPastTargetMediumCooldown",[],[],[],1,0,0
9391,"MetamorphosisTargetPastTargetLongCooldown",[],[],[],1,0,0
9392,"MetamorphosisTargetPastTargetAreaDenial",[],[],[],1,0,0
9393,"MetamorphosisTargetInFrontTargetMediumCooldown",[],[],[],1,0,0
9394,"MetamorphosisProjectile",[],[],[],1,0,0
9395,"MetamorphosisProjectileSpammable",[],[],[],1,0,0
9396,"MetamorphosisProjectileMediumCooldown",[],[],[],1,0,0
9397,"MetamorphosisProjectileAreaDenial",[],[],[],1,0,0
9398,"MetamorphosisProjectileCloseRange",[],[],[],1,0,0
9399,"MetamorphosisMeleeThrust",[],[],[],1,0,0
9400,"MetamorphosisMassProjectileInCone",[],[],[],1,0,0
9401,"MetamorphosisMassProjectileInDonut",[],[],[],1,0,0
9402,"MetamorphosisBarrage",[],[],[],1,0,0
9403,"MetamorphosisBarrageTimed",[],[],[],1,0,0
9404,"MetamorphosisBarrageMediumCooldown",[],[],[],1,0,0
9405,"MetamorphosisBarrageLongCooldown",[],[],[],1,0,0
9406,"MetamorphosisTrackingBarrage",[],[],[],1,0,0
9407,"MetamorphosisTrackingBarrageFastTurnback",[],[],[],1,0,0
9408,"MetamorphosisTrackingBarrageShortDuration",[],[],[],1,0,0
9409,"MetamorphosisTrackingBarrageShortDurationMediumCooldown",[],[],[],1,0,0
9410,"MetamorphosisTrackingBarrageMortarShortDurationMediumCooldown",[],[],[],1,0,0
9411,"MetamorphosisTrackingBarrageShortDurationAreaDenial",[],[],[],1,0,0
9412,"MetamorphosisTrackingBarrage6EventsLongCooldown",[],[],[],1,0,0
9413,"MetamorphosisSnipeProjectile",[],[],[],1,0,0
9414,"MetamorphosisGTAOEDonut",[],[],[],1,0,0
9415,"MetamorphosisGTAOEWaveOutRectangle",[],[],[],1,0,0
9416,"MetamorphosisGTAOEWaveOutRectangleFromSelf",[],[],[],1,0,0
9417,"MetamorphosisGTAOEWaveOutRectangleShort",[],[],[],1,0,0
9418,"MetamorphosisSummonMinion",[2970],[4768],[120],1,0,0
9419,"MetamorphosisHalfNovaMirrored",[],[],[],1,0,0
9420,"MetamorphosisFirestormMoveDaemon",[],[],[],1,0,0
9421,"MetamorphosisTargetAroundTarget",[],[],[],1,0,0
9422,"MetamorphosisTargetAroundTargetLongCooldown",[],[],[],1,0,0
9423,"MetamorphosisTargetAroundTargetAreaDenial",[],[],[],1,0,0
9424,"MetamorphosisTrackingBarrageCannibalFire",[],[],[],1,0,0
9425,"MetamorphosisDefaultTriggeredMediumNear",[],[],[],1,0,0
9426,"MetamorphosisDefaultRepeatSelf",[],[],[],1,0,0
9427,"MetamorphosisTargetAroundTargetSeawitch",[],[],[],1,0,0
9428,"MetamorphosisTargetSelfMediumCooldown",[],[],[],1,0,0
9429,"MetamorphosisTargetSelfLongCooldown",[],[],[],1,0,0
9430,"MetamorphosisTravelSkillShortCooldown",[],[],[],1,0,0
9431,"MetamorphosisTravelSkillMediumCooldown",[],[],[],1,0,0
9432,"MetamorphosisTravelSkillLongCooldown",[],[],[],1,0,0
9433,"MetamorphosisTravelSkillAreaDenial",[],[],[],1,0,0
9434,"MetamorphosisLongCooldownCurseCast",[],[],[],1,0,0
9435,"MetamorphosisAreaDenialCurseCast",[],[],[],1,0,0
9436,"MetamorphosisAreaDenialLong",[],[],[],1,0,0
9437,"MetamorphosisTargetMediumNear",[],[],[],1,0,0
9438,"MetamorphosisBeamTeleport",[],[],[],1,0,0
9439,"MetamorphosisBeamTeleportShortCooldown",[],[],[],1,0,0
9440,"MetamorphosisBeamTeleportMediumCooldown",[],[],[],1,0,0
9441,"MetamorphosisBeamTeleportLongCooldown",[],[],[],1,0,0
9442,"MetamorphosisBeamTeleportAreaDenial",[],[],[],1,0,0
9443,"MetamorphosisFaunSunder",[],[],[],1,0,0
9444,"MetamorphosisAoECircle",[],[],[],1,0,0
9445,"MetamorphosisProjectileSpray",[],[],[],1,0,0
9446,"MetamorphosisProjectileLeftToRightSpray",[],[],[],1,0,0
9447,"MetamorphosisProjectileLeftToRightSprayShortCooldown",[],[],[],1,0,0
9448,"MetamorphosisProjectileLeftToRightSprayLongCooldown",[],[],[],1,0,0
9449,"MetamorphosisMultiSlamNear",[],[],[],1,0,0
9450,"MetamorphosisTargetAroundSelfSquare",[],[],[],1,0,0
9451,"MetamorphosisTriggerOnTargetLongCooldown",[],[],[],1,0,0
9452,"MetamorphosisTargetAroundTargetStrong",[],[],[],1,0,0
9453,"MetamorphosisTargetAroundSelf",[],[],[],1,0,0
9454,"MetamorphosisAheadMoveDaemon",[],[],[],1,0,0
9455,"MetamorphosisDeathnut",[],[],[],1,0,0
9456,"MetamorphosisMultiprojSpray",[],[],[],1,0,0
9457,"MetamorphosisTripleCastMediumCooldown",[],[],[],1,0,0
9458,"MetamorphosisMultiProjInCone",[],[],[],1,0,0
9459,"MetamorphosisTrackingBarrageMortarMediumCooldown",[],[],[],1,0,0
9460,"MetamorphosisTrackingBarrageMortar",[],[],[],1,0,0
9461,"MetamorphosisTrackingBarrageMortarAreaDenial",[],[],[],1,0,0
9462,"MetamorphosisMassTarGroundTrigger",[],[],[],1,0,0
9463,"MetamorphosisAreaDenialCircle10Seconds",[],[],[],1,0,0
9464,"MetamorphosisAreaDenialTrigger5AroundSelf",[],[],[],1,0,0
9465,"MetamorphosisGATriggeredDonut",[618],[],[],1,0,0
9466,"MetamorphosisSummonInvisibleFires","[2459,2496,4870]","[2154,883,4768]","[1,421,30]",1,0,0
9467,"MetamorphosisSummonMetaVolatiles","[2460,2459,2496,4870]","[883,2154]","[423,1]",1,0,0
9468,"MetamorphSummonRighteousFireDaemons",[2460],"[883,2154]","[445,6]",1,0,0
9469,"MetamorphosisSummonAnimateWeapons",[],"[357,1211,70,634]","[30000,200,200,50]",1,0,0
9470,"MetamorphMeleeTriggerMediumCooldown",[],[],[],1,0,0
9471,"MetamorphosisTriggerRectangleGA1",[618],[],[],1,0,0
9472,"MetamorphosisTriggerRectangleGS1",[618],[],[],0.4,0.05,0
9473,"MetamorphosisTriggerCircleGA1",[618],[],[],1,0,0
9474,"MetamorphosisTriggerCircleGS1",[618],[],[],0.4,0.05,0
9475,"MetamorphosisTriggerCircleGA2",[618],[],[],1,0,0
9476,"MetamorphosisTriggerCircleGS2",[618],[],[],0.4,0.05,0
9477,"MetamorphosisTriggerCircleGA3",[618],[],[],1,0,0
9478,"MetamorphosisTriggerCircleGS3",[618],[],[],0.4,0.05,0
9479,"MetamorphosisTriggerCleaveGA1",[618],[],[],1,0,0
9480,"MetamorphosisTriggerCleaveGA1Flipped",[618],[],[],1,0,0
9481,"MetamorphosisTriggerCleaveGS1",[618],[],[],0.4,0.05,0
9482,"MetamorphosisHellfireBarrage",[618],[],[],4.2222,0.04,0
9483,"MetamorphKitavaXNukeExplosion",[618],[2694],[-90],3.15,0.04,0
9484,"MetamorphKitavaXNukeGeometryTrigger",[],[],[],1,0,0
9485,"MetamorphosisMetaProjectile","[499,4578,6842]",[783],[84],1,0,0
9486,"MetamorphosisMetaProjectileSpell","[499,4578,6842]",[783],[133],1.2,0.04,0
9487,"MetamorphosisMetaProjectileSpell2",[499],[783],[133],1.2,0.04,0
9488,"MetamorphosisIceShotVortex","[499,4578]",[783],[89],1,0,0
9489,"MetamorphosisLightningArrowShockNova","[499,4578]","[783,1102]","[94,50]",1,0,0
