"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
6120,8552,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],398,"","",""
6121,8553,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6122,8554,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6123,8555,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6124,8556,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6125,8557,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6126,8558,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468,"","",""
6127,8559,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468,"","",""
6128,8560,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468,"","",""
6129,8561,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],468,"","",""
6130,8562,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],377,"","",""
6131,8563,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],377,"","",""
6132,8564,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6133,8565,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],350,"","",""
6134,8566,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419,"","",""
6135,8567,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],533,"","",""
6136,8568,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],533,"","",""
6137,8569,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],533,"","",""
6138,8570,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],533,"","",""
6139,8571,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],533,"","",""
6140,8572,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],533,"","",""
6141,8573,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],478,"","",""
6142,8574,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],459,"","",""
6143,8575,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],402,"","",""
6144,8576,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420,"","",""
6145,8577,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],392,"","",""
6146,8578,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433,"","",""
6147,8579,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6148,8580,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6149,8581,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6150,8582,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6151,8583,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6152,8584,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6153,8585,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6154,8586,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6155,8587,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6156,8588,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6157,8589,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6158,8590,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6159,8591,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6160,8592,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6161,8593,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6162,8594,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],465,"","",""
6163,8595,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],465,"","",""
6164,8596,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],543,"","",""
6165,8597,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],543,"","",""
6166,8598,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],543,"","",""
6167,8599,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],543,"","",""
6168,8600,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],543,"","",""
6169,8601,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],543,"","",""
6170,8602,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],514,"","",""
6171,8603,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],368,"","",""
6172,8605,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],398,"","",""
6173,8604,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],363,"","",""
6174,8606,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],344,"","",""
6175,8607,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],466,"","",""
6176,8608,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387,"","",""
6177,8609,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],398,"","",""
6178,8610,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],348,"","",""
6179,8611,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],348,"","",""
6180,8612,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],514,"","",""
6181,8613,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],514,"","",""
6182,8614,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],431,"","",""
6183,8615,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420,"","",""
6184,8616,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],514,"","",""
6185,8617,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],445,"","",""
6186,8618,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],514,"","",""
6187,8619,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],411,"","",""
6188,8620,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],454,"","",""
6189,8621,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6190,8622,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6191,8623,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6192,8624,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6193,8625,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6194,8626,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6195,8627,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6196,8628,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],536,"","",""
6197,8629,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],550,"","",""
6198,8630,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],550,"","",""
6199,8631,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],550,"","",""
6200,8632,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],550,"","",""
6201,8633,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],550,"","",""
6202,8634,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],550,"","",""
6203,8635,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],398,"","",""
6204,8636,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387,"","",""
6205,8637,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],344,"","",""
6206,8638,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],363,"","",""
6207,8639,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],419,"","",""
6208,8648,20,5,"hideout_doodad","","","Creates an object in your hideout. This Map Device blossoms with greater intensity as you open higher tier Maps.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],562,"","",""
6209,8649,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],562,"","",""
6210,8650,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6211,8651,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6212,8652,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6213,8653,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6214,8654,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6215,8655,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6216,8656,20,5,"hideout_doodad","","","This rune warps you to a destination in your hideout that you can place separately.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6217,8657,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],586,"","",""
6218,8658,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],586,"","",""
6219,8659,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],586,"","",""
6220,8660,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],586,"","",""
6221,8661,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],586,"","",""
6222,8662,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],586,"","",""
6223,8664,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6224,8663,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],379,"","",""
6225,8674,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","",""
6226,8675,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","",""
6227,8676,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],363,"","",""
6228,8677,20,5,"hideout_doodad","","","Creates an object in your hideout. Variations control the sacrifice frequency.",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","",""
6229,8678,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6230,8679,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6231,8680,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6232,8681,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6233,8682,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6234,8683,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6235,8684,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6236,8685,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6237,8686,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6238,8687,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6239,8688,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6240,8689,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6241,8690,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6242,8691,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6243,8692,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],379,"","",""
6244,8693,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],"","","",""
6245,8694,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],607,"","",""
6246,8695,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
6247,8696,20,5,"hideout_doodad","","","Awarded for 1st Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
6248,8697,20,5,"hideout_doodad","","","Awarded for 2nd Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
6249,8698,20,5,"hideout_doodad","","","Awarded for 3rd Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
6250,8699,20,5,"hideout_doodad","","","Awarded for 4th to 10th Place in a March 2023 Group SSF Event",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
6251,8700,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],451,"","",""
6252,8701,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
6253,8702,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],608,"","",""
6254,8703,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],609,"","",""
6255,8704,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],609,"","",""
6256,8705,20,5,"hideout_doodad","","","Creates an object in your hideout. This map device tracks how long you've been in an area.",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],609,"","",""
6257,8013,1,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],607,"","",""
6258,8712,7,3,"","","","<currencyitem>{3x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6259,8713,8,3,"","","","<uniqueitem>{Headhunter}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6260,8714,9,3,"","","","<uniqueitem>{Lifesprig}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6261,8715,7,3,"","","","<rareitem>{Two-Stone Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6262,8716,6,3,"","","","<whiteitem>{Prismatic Ring}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6263,8717,5,3,"","","","<uniqueitem>{Axe}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6264,8718,5,3,"","","","<uniqueitem>{Nightmare Bascinet}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6265,8719,3,3,"","","","<currencyitem>{40x Scroll of Wisdom}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6266,8720,8,3,"","","","<uniqueitem>{Voll's Devotion}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6267,8721,9,3,"","","","<uniqueitem>{Blood of Corruption}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6268,8722,4,3,"","","","<magicitem>{Life Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6269,8723,5,3,"","","","<uniqueitem>{Prismatic Ring}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6270,8724,11,3,"","","","<uniqueitem>{Headhunter}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6271,8725,3,3,"","","","<uniqueitem>{The Goddess Bound}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6272,8726,5,3,"","","","<currencyitem>{10x Orb of Regret}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6273,8727,6,3,"","","","<gemitem>{Minion Gem}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6274,8728,13,3,"","","","<gemitem>{Level 21 Spell Gem}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6275,8729,9,3,"","","","<uniqueitem>{Taste of Hate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6276,8730,12,3,"","","","<currencyitem>{Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6277,8731,8,3,"","","","<uniqueitem>{Divination Distillate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6278,8732,7,3,"","","","<uniqueitem>{Rise of the Phoenix}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6279,8733,4,3,"","","","<rareitem>{Amulet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6280,8734,9,3,"","","","<uniqueitem>{Wake of Destruction}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6281,8735,6,3,"","","","<whiteitem>{Six-Link Staff}\r\n<default>{Item Level:} <normal>{55}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6282,8736,3,3,"","","","<currencyitem>{Gemcutter's Prism}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6283,8737,5,3,"","","","<divination>{Divination Card}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6284,8738,2,3,"","","","<rareitem>{Jewellery}\r\n<default>{Item Level:} <normal>{79}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6285,8739,1,3,"","","","<currencyitem>{5x Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6286,8740,7,3,"","","","<magicitem>{Runic One-Hand Weapon}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6287,8741,12,3,"","","","<uniqueitem>{Mjölner}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6288,8742,5,3,"","","","<currencyitem>{5x Currency}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6289,8743,10,3,"","","","<uniqueitem>{League-Specific Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6290,8744,7,3,"","","","<currencyitem>{20x Orb of Fusing}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6291,8745,5,3,"","","","<uniqueitem>{Romira's Banquet}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6292,8746,8,3,"","","","<currencyitem>{Chaos Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6293,8747,12,3,"","","","<uniqueitem>{Crown of Eyes}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6294,8748,4,3,"","","","<uniqueitem>{The Whispering Ice}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6295,8749,9,3,"","","","<currencyitem>{5x Regal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6296,8750,8,3,"","","","<uniqueitem>{Kaom's Heart}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6297,8751,5,3,"","","","<currencyitem>{3x Exalted Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6298,8752,7,3,"","","","<uniqueitem>{Windripper}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6299,8753,9,3,"","","","<uniqueitem>{Pledge of Hands}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6300,8754,3,3,"","","","<gemitem>{Gem}\r\n<default>{Quality:} <augmented>{+20%}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6301,8755,6,3,"","","","<whiteitem>{Six-Link Astral Plate}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6302,8756,11,3,"","","","<whiteitem>{Six-Link Body Armour}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6303,8757,11,3,"","","","<gemitem>{Level 4 Enhance}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6304,8758,6,3,"","","","<currencyitem>{10x Vaal Orb}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6305,8759,6,3,"","","","<uniqueitem>{Alpha's Howl}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6306,8760,4,3,"","","","<uniqueitem>{Item}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6307,8761,7,3,"","","","<currencyitem>{10x Gemcutter's Prism}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6308,8762,16,3,"","","","<uniqueitem>{Atziri's Acuity}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6309,8763,9,3,"","","","<uniqueitem>{Tabula Rasa}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6310,8764,6,3,"","","","<rareitem>{Map}\r\n<corrupted>{Corrupted}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6311,8765,4,3,"","","","<magicitem>{Dictator's Prophecy Wand}\r\n<default>{Item Level:} <normal>{100}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6312,8766,9,3,"","","","<uniqueitem>{Maligaro's Virtuosity}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
6313,8767,5,3,"","","","<whiteitem>{Five-Link Staff}\r\n<default>{Item Level:} <normal>{66}",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],"","","",""
