"rownum","Id","Text","SoundFile","string","i32"
502,"Scion70","Neither the time nor the place.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_SkillsTown_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_SkillsTown_01_Parrot.ogg",2100
503,"Scion71","Neither the time nor the place.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_SkillsTown_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_SkillsTown_01_Parrot.ogg",1950
504,"Scion72","Too weighty a prospect for me.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Str_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Str_01_Parrot.ogg",1800
505,"Scion73","Too weighty a prospect for me.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_46_Str_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_46_Str_01_Parrot.ogg",1700
506,"Scion74","Exile is a lesson and I've always been a fast study.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_01.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_47_LevelUp_01_Parrot.ogg",3400
507,"Scion75","Life grows, even in a graveyard.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_02.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_47_LevelUp_02_Parrot.ogg",2600
508,"Scion76","I learn, I kill, I live.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_03.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_47_LevelUp_03_Parrot.ogg",2800
509,"Scion77","I might just earn my 'wonder child' title yet.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_04.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_47_LevelUp_04_Parrot.ogg",2940
510,"Scion78","Power corrupts and corruption empowers.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_05.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_47_LevelUp_05_Parrot.ogg",2800
511,"Scion79","There's no resting on your laurels in Wraeclast.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_06.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_47_LevelUp_06_Parrot.ogg",2550
512,"Scion80","I have become a walking nightmare.","Audio/Dialogue/Character/StrDexInt/Gameplay/Sc_47_LevelUp_07.ogg","Audio/Dialogue/NPC/ParrotStrDexInt/Sc_47_LevelUp_07_Parrot.ogg",1820
513,"Jack1","Such a pretty meatbag!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Approach_Piety_01.ogg","",10000
514,"Jack2","I feel a great power here. We shall feast on it!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Abyss_01.ogg","",10000
515,"Jack3","There is great power here. Let us devour it!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Apex_01.ogg","",10000
516,"Jack4","So many to feast upon.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Barracks_01.ogg","",10000
517,"Jack5","Fresh meat to slaughter!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Belly_01.ogg","",10000
518,"Jack6","Cut the flesh, break the bone!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_DriedLake_01.ogg","",10000
519,"Jack7","I can sense suffering here. Let's make it end.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Dungeon_01.ogg","",10000
520,"Jack8","Big beasts... lots of flesh for me.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Grotto_01.ogg","",10000
521,"Jack9","There are spiders here... I hate spiders.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Jungle_01.ogg","",10000
522,"Jack10","Many paths, many beasts. Let's have some fun!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Labyrinth_01.ogg","",10000
523,"Jack11","There is nothing but death here.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Lunaris3_01.ogg","",10000
524,"Jack12","This place... I have been here before, long ago...","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Maelstrom_01.ogg","",10000
525,"Jack13","Flay them. Flay them all!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Mines_01.ogg","",10000
526,"Jack14","Filthy rhoas. Let's kill them all!","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_MudGeyser_01.ogg","",10000
527,"Jack15","Sarn... my home.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Sarn_01.ogg","",10000
528,"Jack16","So much pain here. I like it.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Sceptre_01.ogg","",10000
529,"Jack17","Ugh, spiders.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_SpiderForest_01.ogg","",10000
530,"Jack18","The horrors here... they are many.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Vaal_01.ogg","",10000
531,"Jack19","There is nothing I want here. Let's leave.","Audio/Dialogue/NPC/JackTheAxeArea/JTA_Enter_Vaults_01.ogg","",10000
532,"Jack20","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_01.ogg","",10000
533,"Jack21","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_02.ogg","",10000
534,"Jack22","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_03.ogg","",10000
535,"Jack23","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_04.ogg","",10000
536,"Jack24","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_05.ogg","",10000
537,"Jack25","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_06.ogg","",10000
538,"Jack26","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_07.ogg","",10000
539,"Jack27","","Audio/Dialogue/NPC/JackTheAxe/JTA_Attack_08.ogg","",10000
540,"Jack28","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_01.ogg","",10000
541,"Jack29","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_02.ogg","",10000
542,"Jack30","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_03.ogg","",10000
543,"Jack31","","Audio/Dialogue/NPC/JackTheAxe/JTA_Idle_04.ogg","",10000
544,"Jack32","","Audio/Dialogue/NPC/JackTheAxe/JTA_PVP_01.ogg","",10000
545,"Jack33","","Audio/Dialogue/NPC/JackTheAxe/JTA_PVP_02.ogg","",10000
546,"Goddess1 ","What? I'm free? You did this? Well, anything is better than being stuck in that. His mindless thirst fell far short of My desires, simple though they are. But now there's you: so vital, so defiant... So take Me. This dying world is but kindling, yet its unquickened blood may boil once again...and I've waited so long for a real bath.","Audio/Dialogue/Goddess_Unleashed/GS_A1_01.ogg","",10000
547,"Goddess2 ","A False God is no match for a real Goddess.","Audio/Dialogue/Goddess_Unleashed/GS_A1_02.ogg","",10000
548,"Goddess3 ","Hmm. Quite the grand exit. Like the mirror she no doubt practices in front of, we shall be seeing her again.","Audio/Dialogue/Goddess_Unleashed/GS_A1_04.ogg","",10000
549,"Goddess4 ","None are more owned by a prison than those who claim they just work there.","Audio/Dialogue/Goddess_Unleashed/GS_A1_03.ogg","",10000
550,"Goddess5 ","Yes, there she is again. Looks like someone fancies herself our nemesis...","Audio/Dialogue/Goddess_Unleashed/GS_A1_05.ogg","",10000
551,"Goddess6 ","That Allflame was as fleeting as a spark of lust. Mine is the fire that cannot be quenched.","Audio/Dialogue/Goddess_Unleashed/GS_A1_06.ogg","",10000
552,"Goddess7 ","Love's true face? Someone felt she had the monopoly on what 'love' is. Someone was wrong.","Audio/Dialogue/Goddess_Unleashed/GS_A1_07.ogg","",10000
553,"Goddess8 ","Do you think she waits here for us to arrive just to say something snappy and then run away?","Audio/Dialogue/Goddess_Unleashed/GS_A2_01.ogg","",10000
554,"Goddess9 ","Oh, we killed Piety's lover? No, I think there's another word for whatever he was.","Audio/Dialogue/Goddess_Unleashed/GS_A2_02.ogg","",10000
555,"Goddess10","Sad little kitten, no wonder her followers kill themselves.","Audio/Dialogue/Goddess_Unleashed/GS_A2_03.ogg","",10000
556,"Goddess11","All that flashy sword-swinging, when all you need is a magical fiery sword that says very clever things.","Audio/Dialogue/Goddess_Unleashed/GS_A2_04.ogg","",10000
557,"Goddess12","Now that is what you get for bringing a stick to a sword fight.","Audio/Dialogue/Goddess_Unleashed/GS_A2_05.ogg","",10000
558,"Goddess13","You just had to go and touch the big shiny ball, didn't you?","Audio/Dialogue/Goddess_Unleashed/GS_A2_06.ogg","",10000
559,"Goddess14","This is why great civilisations fall into ruin, wasting their time building junk like that.","Audio/Dialogue/Goddess_Unleashed/GS_A2_07.ogg","",10000
560,"Goddess15","She didn't wait for us this time. We were too late. This little game of tag is over. I want to feel her burn.","Audio/Dialogue/Goddess_Unleashed/GS_A3_01.ogg","",10000
561,"Goddess16","Get out of our way, underling. We've a witch to hunt. And burn. And burn.","Audio/Dialogue/Goddess_Unleashed/GS_A3_02.ogg","",10000
562,"Goddess17","Hide behind these brutes all you want, Piety. They mean nothing. We are coming for you.","Audio/Dialogue/Goddess_Unleashed/GS_A3_03.ogg","",10000
563,"Goddess18","Depraved? Demented? No. This is Vinia, desperate to prove she is Piety. A little girl playing dress up, using atrocity as a cheap prop.","Audio/Dialogue/Goddess_Unleashed/GS_A3_04.ogg","",10000
564,"Goddess19","Finally! Die in My fire, you bitch, just die! ...Wait, where's the body? She got away again?! Argh!","Audio/Dialogue/Goddess_Unleashed/GS_A3_05.ogg","",10000
565,"Goddess20","Maybe he should have tried the touch of a Goddess instead.","Audio/Dialogue/Goddess_Unleashed/GS_A3_06.ogg","",10000
566,"Goddess21","Hm. Not quite the bath I had in mind. The water looks clean... but water so often does.","Audio/Dialogue/Goddess_Unleashed/GS_A4_01.ogg","",10000
567,"Goddess22","I care not to dance to Dialla's tune... but evidence of Piety's influence? Now our interest is warranted.","Audio/Dialogue/Goddess_Unleashed/GS_A4_02.ogg","",10000
568,"Goddess23","Not the first emperor I have consigned to the pyre. This was beneath Me.","Audio/Dialogue/Goddess_Unleashed/GS_A4_03.ogg","",10000
569,"Goddess24","King of Swords? Try Goddess of Swords, you lovelorn little whelp!","Audio/Dialogue/Goddess_Unleashed/GS_A4_04.ogg","",10000
570,"Goddess25","Such red-hot rage! I suppose no one told him that red is the weakest of flames.","Audio/Dialogue/Goddess_Unleashed/GS_A4_05.ogg","",10000
571,"Goddess26","If it lives, it bleeds. If it bleeds, it has a heart. Let us find it and set it ablaze.","Audio/Dialogue/Goddess_Unleashed/GS_A4_06.ogg","",10000
572,"Goddess27","Dominus, now Malachai. No matter who or what, you are nothing but a man's tool, Vinia.","Audio/Dialogue/Goddess_Unleashed/GS_A4_07.ogg","",10000
573,"Goddess28","Piety seeks an alliance with us? Fine. An alliance with Me is just a stay of execution anyway.","Audio/Dialogue/Goddess_Unleashed/GS_A4_08.ogg","",10000
574,"Goddess29","Curse the flames all you want, Darktongue. You still burn in the end.","Audio/Dialogue/Goddess_Unleashed/GS_A4_09.ogg","",10000
575,"Goddess30","Art is overrated. You know what takes real skill? Cooking.","Audio/Dialogue/Goddess_Unleashed/GS_A4_10.ogg","",10000
576,"Goddess31","Oh, so that's who made Brutus... It all makes sense now.","Audio/Dialogue/Goddess_Unleashed/GS_A4_11.ogg","",10000
577,"Goddess32","Stabbed right through the guts. Screaming. Impaled. Twitching. Now that is a proper way to die!","Audio/Dialogue/Goddess_Unleashed/GS_A4_12.ogg","",10000
578,"Goddess33","When I said we'd set its heart ablaze, I didn't really mean... oh well, this suffices. Now, back to finding that bath.","Audio/Dialogue/Goddess_Unleashed/GS_A4_13.ogg","",10000
579,"Goddess34","And I am absolutely sure no one noticed that subtle entrance.","Audio/Dialogue/Goddess_Unleashed/GS_A5_01.ogg","",10000
580,"Goddess35","Lungs. Entrails. Hearts. And now eyes. What happened to just hacking people to bits and moving on, hm?","Audio/Dialogue/Goddess_Unleashed/GS_A5_02.ogg","",10000
581,"Goddess36","They build a church. Off-hand ideas become laws. Faith is force-fed. The place of worship is now a place of judgment. I hate organised religion.","Audio/Dialogue/Goddess_Unleashed/GS_A5_03.ogg","",10000
582,"Goddess37","So was that the true face of God, Exile? ...No. Just another vainglorious echo of the hollow 'I Am.' ","Audio/Dialogue/Goddess_Unleashed/GS_A5_04.ogg","",10000
583,"Goddess38","Apparently this is what in damnation we have done. I'd say it's an improvement.","Audio/Dialogue/Goddess_Unleashed/GS_A5_05.ogg","",10000
584,"Goddess39","Vengeance? Against us? He'd still be just another hopeless slave were it not for us. Ingrate.","Audio/Dialogue/Goddess_Unleashed/GS_A5_06.ogg","",10000
585,"Goddess40","And you were doing so well...","Audio/Dialogue/Goddess_Unleashed/GS_A5_07.ogg","",10000
586,"Goddess41","I don't like it here. The food is terrible and it smells like... I don't like it here.","Audio/Dialogue/Goddess_Unleashed/GS_A6_01.ogg","",10000
587,"Goddess42","Every pantheon has a God of War, and a Goddess of Love. Which do you think ends up on top?","Audio/Dialogue/Goddess_Unleashed/GS_A6_02.ogg","",10000
588,"Goddess43","Play with fire, you get the horns! ...Or something like that.","Audio/Dialogue/Goddess_Unleashed/GS_A6_03.ogg","",10000
589,"Goddess44","Oh, Shavs. Don't you know? After two become one, it's all downhill from there... You're welcome.","Audio/Dialogue/Goddess_Unleashed/GS_A6_04.ogg","",10000
590,"Goddess45","What injustice that such a horror be so freakishly fertile, while others cradle empty arms and sing lullabies but to themselves.","Audio/Dialogue/Goddess_Unleashed/GS_A6_05.ogg","",10000
591,"Goddess46","For every man there is a flame that attracts him. Even the dead ones, apparently.","Audio/Dialogue/Goddess_Unleashed/GS_A6_06.ogg","",10000
592,"Goddess47","Roast goat and now boiled crab. Who knew gods could be so tasty?","Audio/Dialogue/Goddess_Unleashed/GS_A6_07.ogg","",10000
593,"Goddess48","And here I thought we'd only be entering one belly of a beast on this little journey of ours.","Audio/Dialogue/Goddess_Unleashed/GS_A7_01.ogg","",10000
594,"Goddess49","All the means to create his own paradise, and he does this. What an angry young man he was.","Audio/Dialogue/Goddess_Unleashed/GS_A7_02.ogg","",10000
595,"Goddess50","Love is not changing others, Maligaro. It is changing yourself. All who have held Me learn that sooner or later.","Audio/Dialogue/Goddess_Unleashed/GS_A7_03.ogg","",10000
596,"Goddess51","Reunions with old friends are always pleasant... until they're not. And then they're very not.","Audio/Dialogue/Goddess_Unleashed/GS_A7_04.ogg","",10000
597,"Goddess52","Poor old mother Ursa. I take no delight in what we have just done.","Audio/Dialogue/Goddess_Unleashed/GS_A7_05.ogg","",10000
598,"Goddess53","Now there goes a girl who understands the usefulness of fire.","Audio/Dialogue/Goddess_Unleashed/GS_A7_06.ogg","",10000
599,"Goddess54","I'd be perfectly happy if we never saw another giant spider again. Eh, who am I kidding? This is Wraeclast.","Audio/Dialogue/Goddess_Unleashed/GS_A7_07.ogg","",10000
600,"Goddess55","When I said I was craving a real bath, this is not what I had in mind.","Audio/Dialogue/Goddess_Unleashed/GS_A8_01.ogg","",10000
601,"Goddess56","This is why we say 'I will love you until the day I die'...","Audio/Dialogue/Goddess_Unleashed/GS_A8_02.ogg","",10000
602,"Goddess57","A literal Bath House? Really? I'm not sure you understand how swords work.","Audio/Dialogue/Goddess_Unleashed/GS_A8_03.ogg","",10000
603,"Goddess58","There is no sharper reflection than that found in the blade of a sword. ","Audio/Dialogue/Goddess_Unleashed/GS_A8_04.ogg","",10000
604,"Goddess59","Amazing what removing a heretical whore can do to the sanctity of a place. This is sublime.","Audio/Dialogue/Goddess_Unleashed/GS_A8_05.ogg","",10000
605,"Goddess60","Sad thing about eclipses: they never last long. But oh, they're so beautiful in that one moment.","Audio/Dialogue/Goddess_Unleashed/GS_A8_06A.ogg","",10000
606,"Goddess61","Ugh, not even My touch could heat these leftovers. Do not even think about dipping Me in that tepid sludge.","Audio/Dialogue/Goddess_Unleashed/GS_A9_01.ogg","",10000
607,"Goddess62","Huh. I thought it'd be bigger with a name like that.","Audio/Dialogue/Goddess_Unleashed/GS_A9_02.ogg","",10000
608,"Goddess63","If there's one thing I loathe more than spiders, it's scorpions. They're like spiders with extra pointy bits and claws. They don't even taste good.","Audio/Dialogue/Goddess_Unleashed/GS_A9_03.ogg","",10000
609,"Goddess64","Go where you are needed, Kira. It certainly is not here.","Audio/Dialogue/Goddess_Unleashed/GS_A9_04.ogg","",10000
610,"Goddess65","Such petty conflicts. Is this all the gods dreamt of in the Beast's narcotic embrace?","Audio/Dialogue/Goddess_Unleashed/GS_A9_05.ogg","",10000
611,"Goddess66","Lightning. Pfft. Little more than a primitive precursor to the beauty of an inferno.","Audio/Dialogue/Goddess_Unleashed/GS_A9_06.ogg","",10000
612,"Goddess67","How sad, to see The Beast once again, so desiccated, so diminished... so flammable.","Audio/Dialogue/Goddess_Unleashed/GS_A9_07.ogg","",10000
613,"Goddess68","Three underlings, three failures, three trite little traumas. I do love a trilogy... but this one has run its course.","Audio/Dialogue/Goddess_Unleashed/GS_A9_08.ogg","",10000
614,"Goddess69","I was half-expecting Kitava to rise from his corpse. This world's addiction to eternal recurrence is delightfully enticing.","Audio/Dialogue/Goddess_Unleashed/GS_A10_01.ogg","",10000
615,"Goddess70","We killed her master. We killed her master's master. We killed her master's master's god. She knew all this and still she sided against us? Not as smart as I had hoped then. Pity.","Audio/Dialogue/Goddess_Unleashed/GS_A10_02.ogg","",10000
616,"Goddess71","We must be getting close. Everything's so overwhelmingly red.","Audio/Dialogue/Goddess_Unleashed/GS_A10_03.ogg","",10000
617,"Goddess72","It seems the best way to deal with insatiable hunger is to simply kill the hungry. Singularly Wraeclastian solution. But that was never the point. I asked for a bath and you gave Me rivers hot with the blood of a black-hearted legion, of dead empires, of resurgent gods. Oh, you more than suffice. Burn with me until it's unbearable... and then burn some more, my love.","Audio/Dialogue/Goddess_Unleashed/GS_A10_04.ogg","",10000
618,"Goddess73","This Goddess of Justice might be blind but her followers certainly aren't mute. I thought he'd never shut up.","Audio/Dialogue/Goddess_Unleashed/GS_KillIzaro_01.ogg","",10000
619,"Goddess74","I was right. You wield Me adequately. Early days yet...","Audio/Dialogue/Goddess_Unleashed/GS_Level_10.ogg","",10000
620,"Goddess75","Had enough of Me yet? Feel free to equip something else. I won't mind. Honest.","Audio/Dialogue/Goddess_Unleashed/GS_Level_20.ogg","",10000
621,"Goddess76","The last person to keep Me this long developed a serious case of pyrophobia. Or was it pyrophilia? One of those. Maybe both.","Audio/Dialogue/Goddess_Unleashed/GS_Level_30.ogg","",10000
622,"Goddess77","Ah, how well we burn together! It has been an age since someone endured this much!","Audio/Dialogue/Goddess_Unleashed/GS_Level_50.ogg","",10000
623,"Goddess78","You are a miracle, beloved. You are also a masochist and possibly an idiot. But you're my idiot.","Audio/Dialogue/Goddess_Unleashed/GS_Level_70.ogg","",10000
624,"Goddess79","I swear, no one's held Me this long before. You deserve a unique reward. A secret... Swords can't really talk. You went mad the moment you picked Me up. Was any of this real? Don't ask me. I'm just a sword. But truly, I am your sword. Forever. ","Audio/Dialogue/Goddess_Unleashed/GS_Level_90.ogg","",10000
625,"Goddess80","That shall suffice.","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_01.ogg","",10000
626,"Goddess81","","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_02.ogg","",10000
627,"Goddess82","Drown in My flames!","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_03.ogg","",10000
628,"Goddess83","Everything burns.","Audio/Dialogue/Goddess_Unleashed/GS_KillRogue_04.ogg","",10000
629,"Templar71","Is this filth your work, Casticus? My return marks your judgment!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_01a.ogg","",10000
630,"Templar72","My return marks judgment for those of hollow faith.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_01b.ogg","",10000
631,"Templar73","Your hateful scorn has no place in God's land.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_02.ogg","",10000
632,"Templar74","Piety's 'science' may aid in uncovering the truth of this world. God does have a sense of humor.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_03.ogg","",10000
633,"Templar75","You should have kept your eyes on God.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_04.ogg","",10000
634,"Templar76","At long last I return home, only to find chaos and blood.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_05.ogg","",10000
635,"Templar77","Templar initiates will suffer your humiliations no longer.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_06.ogg","",10000
636,"Templar78","I vowed before my brothers that I would return, and so I have.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_07.ogg","",10000
637,"Templar79","The hour of judgment draws near.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_08.ogg","",10000
638,"Templar80","Avarius! Face me!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_09.ogg","",10000
639,"Templar81","And so it will!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_10.ogg","",10000
640,"Templar82","When God has lost His way, the devout must set Him back on the path!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_11.ogg","",10000
641,"Templar83","To battle my own God and listen to lies from His antithesis... am I a fool?","Audio/Dialogue/Character/StrInt/Event/Temp1_2_12.ogg","",10000
642,"Templar84","What in damnation have I done?","Audio/Dialogue/Character/StrInt/Event/Temp1_2_13.ogg","",10000
643,"Templar85","What goodness remains of our order?","Audio/Dialogue/Character/StrInt/Event/Temp1_2_14.ogg","",10000
644,"Templar86","There is always hope. There is always redemption. Even when all looks lost.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_15.ogg","",10000
645,"Templar87","Your ilk will suffer my wrath for what you have done!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_16.ogg","",10000
646,"Templar88","I shall cleanse this place of hallowed legacy.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_17.ogg","",10000
647,"Templar89","I continue to serve as God's instrument.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_18.ogg","",10000
648,"Templar90","Come forth, Ravenous One! Face the wrath of God!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_19.ogg","",10000
649,"Templar91","Has my faith truly been a lie? My God, an impostor, too weak to defeat the Ravenous One...","Audio/Dialogue/Character/StrInt/Event/Temp1_2_20.ogg","",10000
650,"Templar92","The truth of this world comes into focus one tale at a time.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_21.ogg","",10000
651,"Templar93","Here, I was born anew. It is my honour to cleanse it of evil.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_22.ogg","",10000
652,"Templar94","I return to exile, humbled and shaken.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_23.ogg","",10000
653,"Templar95","Caruso... yes, I met your son. One day, I will tell him of your demise.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_24.ogg","",10000
654,"Templar96","Gods and evil beset humanity while I pick up papers.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_25.ogg","",10000
655,"Templar97","The world crumbles. I must gather the pieces.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_26.ogg","",10000
656,"Templar98","It seems I am but a pawn in a clash of gods.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_27.ogg","",10000
657,"Templar99","Evil has returned to this place of despair.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_28.ogg","",10000
658,"Templar100","Our final crusade sees its first triumph.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_29.ogg","",10000
659,"Templar101","Your tortured and twisted goatmen deserve my God's grace, not yours.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_30.ogg","",10000
660,"Templar102","Had you not barred the way the first time, Piety, things might have turned out differently... for all of us.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_31.ogg","",10000
661,"Templar103","Some creatures are beneath God's grace. Rot in your disgusting poisons.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_32.ogg","",10000
662,"Templar104","The Azmeri refuge has fallen! I must find another way.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_33.ogg","",10000
663,"Templar105","I shall take this crusade to the seas themselves!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_34.ogg","",10000
664,"Templar106","Lord of Light, hold back the sea, so that I may slay its pretender king!","Audio/Dialogue/Character/StrInt/Event/Temp1_2_35.ogg","",10000
665,"Templar107","I accept this gift so that something of the innocent may live on.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_36.ogg","",10000
666,"Templar108","These innocents continue to suffer. Wraeclast must be set right.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_37.ogg","",10000
667,"Templar109","This desecrated house of faith will unearth its secrets at last.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_38.ogg","",10000
668,"Templar110","A vision of dreams, ephemeral in my sight...","Audio/Dialogue/Character/StrInt/Event/Temp1_2_39.ogg","",10000
669,"Templar111","Ha! The toymaker hides among his toys.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_40.ogg","",10000
670,"Templar112","A veil of lies and dreams draws itself over my sight.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_41.ogg","",10000
671,"Templar113","Evil may hide, but the light will find it.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_42.ogg","",10000
672,"Templar114","The fires of greed burn eternal in the hearts of the unworthy.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_43.ogg","",10000
673,"Templar115","This pretender shall now serve the cause.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_44.ogg","",10000
674,"Templar116","Greust, if you find your gods lacking, the true Lord still awaits.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_45.ogg","",10000
675,"Templar117","Perhaps these tales are more than just myths.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_46.ogg","",10000
676,"Templar118","Gruthkul, go to your children, and despair no longer.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_47.ogg","",10000
677,"Templar119","I have seen this place in my visions of doom.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_48.ogg","",10000
678,"Templar120","I bear witness to a miracle.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_49.ogg","",10000
679,"Templar121","Deeper into the lair of Lust... I shall stand strong against temptation.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_50.ogg","",10000
680,"Templar122","I am a man of God. I am used to resisting temptation.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_51.ogg","",10000
681,"Templar123","What foul new corruption is this?","Audio/Dialogue/Character/StrInt/Event/Temp1_2_52.ogg","",10000
682,"Templar124","It seems it is my penance to endure all the filths of this world.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_53.ogg","",10000
683,"Templar125","The unclean witch shall poison this land no longer.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_54.ogg","",10000
684,"Templar126","Child, I've seen resurrection. It was nightmarish, not beautiful.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_55.ogg","",10000
685,"Templar127","Your loyalty has gone unrewarded. Go to God, if he shall have you.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_56.ogg","",10000
686,"Templar128","A seed sacred to a false religion.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_57.ogg","",10000
687,"Templar129","Faith triumphs over fear.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_58.ogg","",10000
688,"Templar130","Someone may have washed away your sins, Piety, but I will never forget what you did here.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_59.ogg","",10000
689,"Templar131","Cold to the touch, and within, vast as the night.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_60.ogg","",10000
690,"Templar132","Faith and solidarity go hand in hand. Petty rivalries doom even the mightiest warriors.","Audio/Dialogue/Character/StrInt/Event/Temp1_2_61.ogg","",10000
