"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","string"
1855,"ProxyKey1563",945,1,70,3533,""
1856,"ProxyKey1564",946,1,50,3534,""
1857,"ProxyKey1565",946,1,50,3535,""
1858,"ProxyKey1566",947,1,30,3536,""
1859,"ProxyKey1567",947,1,70,3537,""
1860,"ProxyKey1568",948,1,20,3538,""
1861,"ProxyKey1569",948,1,40,3539,""
1862,"ProxyKey1570",948,1,40,3540,""
1863,"ProxyKey5",949,1,100,1540,""
1864,"ProxyKey8000",950,"",1,4281,""
1865,"ProxyKey10",950,"",1,4282,""
1866,"ProxyKey11",950,"",1,4287,""
1867,"ProxyKey12",950,"",1,4292,""
1868,"ProxyKey13",950,"",1,4295,""
1869,"ProxyKey87",951,"",1,4349,""
1870,"ProxyKey88",951,"",1,4345,""
1871,"ProxyKey89",951,"",1,4341,""
1872,"ProxyKey90",951,"",1,4335,""
1873,"ProxyKey91",951,"",1,4336,""
1874,"ProxyKey92",952,"",1,4352,""
1875,"ProxyKey93",952,"",1,4346,""
1876,"ProxyKey94",952,"",1,4342,""
1877,"ProxyKey95",952,"",1,4339,""
1878,"ProxyKey96",952,"",1,4340,""
1879,"ProxyKey1112",953,"",1,4354,""
1880,"ProxyKey1113",953,"",1,4347,""
1881,"ProxyKey1114",953,"",1,4343,""
1882,"ProxyKey1115",953,"",1,4337,""
1883,"ProxyKey1116",953,"",1,4338,""
1884,"ProxyKey1117",954,"",1,4356,""
1885,"ProxyKey1118",954,"",1,4348,""
1886,"ProxyKey1119",954,"",1,4344,""
1887,"ProxyKey1120",954,"",1,4335,""
1888,"ProxyKey1121",954,"",1,4339,""
1889,"ProxyKey1122",955,"",1,4345,""
1890,"ProxyKey1123",955,"",1,4343,""
1891,"ProxyKey1124",955,"",1,4336,""
1892,"ProxyKey1125",955,"",1,4338,""
1893,"ProxyKey1127",956,"",1,4346,""
1894,"ProxyKey1128",956,"",1,4344,""
1895,"ProxyKey1129",956,"",1,4340,""
1896,"ProxyKey1130",956,"",1,4337,""
1897,"ProxyKey1126",957,"",1,4347,""
1898,"ProxyKey1131",957,"",1,4341,""
1899,"ProxyKey1132",957,"",1,4335,""
1900,"ProxyKey1133",957,"",1,4340,""
1901,"ProxyKey1134",958,"",1,4348,""
1902,"ProxyKey1135",958,"",1,4342,""
1903,"ProxyKey1136",958,"",1,4339,""
1904,"ProxyKey1137",958,"",1,4338,""
1905,"ProxyKey1138",959,"",1,4341,""
1906,"ProxyKey1139",959,"",1,4339,""
1907,"ProxyKey1140",959,"",1,4337,""
1908,"ProxyKey1141",960,"",1,4342,""
1909,"ProxyKey1142",960,"",1,4336,""
1910,"ProxyKey1143",960,"",1,4338,""
1911,"ProxyKey74",961,"",1,4323,""
1912,"ProxyKey1048",961,"",1,4318,""
1913,"ProxyKey1049",961,"",1,4315,""
1914,"ProxyKey1050",961,"",1,4310,""
1915,"ProxyKey1051",961,"",1,4311,""
1916,"ProxyKey1052",962,"",1,4326,""
1917,"ProxyKey1053",962,"",1,4319,""
1918,"ProxyKey1054",962,"",1,4317,""
1919,"ProxyKey1055",962,"",1,4307,""
1920,"ProxyKey1056",962,"",1,4309,""
1921,"ProxyKey1057",963,"",1,4329,""
1922,"ProxyKey1058",963,"",1,4321,""
1923,"ProxyKey1059",963,"",1,4314,""
1924,"ProxyKey1060",963,"",1,4308,""
1925,"ProxyKey1061",963,"",1,4306,""
1926,"ProxyKey1062",964,"",1,4323,""
1927,"ProxyKey1063",964,"",1,4319,""
1928,"ProxyKey1064",964,"",1,4317,""
1929,"ProxyKey1065",964,"",1,4310,""
1930,"ProxyKey1066",964,"",1,4309,""
1931,"ProxyKey1067",965,"",1,4326,""
1932,"ProxyKey1068",965,"",1,4320,""
1933,"ProxyKey1069",965,"",1,4315,""
1934,"ProxyKey1070",965,"",1,4306,""
1935,"ProxyKey1071",965,"",1,4307,""
1936,"ProxyKey1072",966,"",1,4329,""
1937,"ProxyKey1073",966,"",1,4321,""
1938,"ProxyKey1074",966,"",1,4316,""
1939,"ProxyKey1075",966,"",1,4308,""
1940,"ProxyKey1076",966,"",1,4311,""
1941,"ProxyKey1077",967,"",1,4318,""
1942,"ProxyKey1078",967,"",1,4315,""
1943,"ProxyKey1079",967,"",1,4310,""
1944,"ProxyKey1080",967,"",1,4311,""
1945,"ProxyKey1081",968,"",1,4319,""
1946,"ProxyKey1082",968,"",1,4317,""
1947,"ProxyKey1083",968,"",1,4307,""
1948,"ProxyKey1084",968,"",1,4309,""
1949,"ProxyKey1085",969,"",1,4321,""
1950,"ProxyKey1086",969,"",1,4314,""
1951,"ProxyKey1087",969,"",1,4308,""
1952,"ProxyKey1088",969,"",1,4306,""
1953,"ProxyKey1089",970,"",1,4319,""
1954,"ProxyKey1090",970,"",1,4317,""
1955,"ProxyKey1091",970,"",1,4310,""
1956,"ProxyKey1092",970,"",1,4309,""
1957,"ProxyKey1093",971,"",1,4320,""
1958,"ProxyKey1094",971,"",1,4315,""
1959,"ProxyKey1095",971,"",1,4306,""
1960,"ProxyKey1096",971,"",1,4307,""
1961,"ProxyKey1097",972,"",1,4321,""
1962,"ProxyKey1098",972,"",1,4316,""
1963,"ProxyKey1099",972,"",1,4308,""
1964,"ProxyKey1100",972,"",1,4311,""
1965,"ProxyKey1101",101,1,60,3981,""
1966,"ProxyKey1102",101,1,20,3983,""
1967,"ProxyKey1103",101,1,20,3984,""
1968,"ProxyKey1144",70,1,50,4261,""
1969,"ProxyKey1145",70,1,50,4263,""
1970,"ProxyKey1146",100,1,50,562,""
1971,"ProxyKey1147",100,1,50,722,""
1972,"ProxyKey1156",973,"",5,4650,""
1973,"ProxyKey1157",974,"",5,4651,""
1974,"ProxyKey1158",975,"",5,4652,""
1975,"ProxyKey1159",976,"",1,4653,""
1976,"ProxyKey1178",977,1,35,4663,""
1977,"ProxyKey1181",977,1,35,4664,""
1978,"ProxyKey1182",977,1,30,4671,""
1979,"ProxyKey1179",978,1,35,4666,""
1980,"ProxyKey1183",978,1,35,4667,""
1981,"ProxyKey1184",978,1,30,4670,""
1982,"ProxyKey1180",979,1,35,4668,""
1983,"ProxyKey1185",979,1,35,4669,""
1984,"ProxyKey1186",979,1,30,4672,""
1985,"ProxyKey1187",980,"",1,4705,""
1986,"ProxyKey1188",981,1,35,4708,""
1987,"ProxyKey1190",981,1,65,4709,""
1988,"ProxyKey1189",982,1,100,4710,""
1989,"ProxyKey1191",983,1,80,4696,""
1990,"ProxyKey1193",983,1,20,4697,""
1991,"ProxyKey1192",984,1,50,4692,""
1992,"ProxyKey1194",984,1,50,4693,""
1993,"ProxyKey1195",985,"",1,4695,""
1994,"ProxyKey1196",986,1,50,4678,""
1995,"ProxyKey1197",986,1,50,4679,""
1996,"ProxyKey1199",987,1,25,4702,""
1997,"ProxyKey1200",987,1,25,4703,""
1998,"ProxyKey1201",987,1,50,4704,""
1999,"ProxyKey1462",988,1,100,4712,""
2000,"ProxyKey1463",989,1,100,4609,""
2001,"ProxyKey1464",990,1,100,4605,""
2002,"ProxyKey1465",991,1,100,4606,""
2003,"ProxyKey1466",622,1,100,297,""
2004,"ProxyKey1475",623,1,50,78,""
2005,"ProxyKey1476",623,1,50,79,""
2006,"ProxyKey1477",624,1,30,79,""
2007,"ProxyKey1478",624,1,30,78,""
2008,"ProxyKey1491",624,1,40,297,""
2009,"ProxyKey1599",625,1,30,2036,""
2010,"ProxyKey1600",625,1,35,1921,""
2011,"ProxyKey1632",625,1,35,1965,""
2012,"ProxyKey1637",626,1,30,1994,""
2013,"ProxyKey1638",626,1,30,2036,""
2014,"ProxyKey1639",626,1,40,1896,""
2015,"ProxyKey1640",627,1,35,1921,""
2016,"ProxyKey1641",627,1,35,1991,""
2017,"ProxyKey1642",627,1,30,2036,""
2018,"ProxyKey1643",628,"",2,1930,""
2019,"ProxyKey1644",628,1,100,1940,""
2020,"ProxyKey1645",628,"",2,1971,""
2021,"ProxyKey1646",628,1,100,1975,""
2022,"ProxyKey1647",629,1,40,1481,""
2023,"ProxyKey1648",629,1,30,1940,""
2024,"ProxyKey1649",629,1,30,1975,""
2025,"ProxyKey1467",992,1,100,4607,""
2026,"ProxyKey1468",993,1,100,4610,""
2027,"ProxyKey1469",994,1,100,4611,""
2028,"ProxyKey1470",995,1,100,4613,""
2029,"ProxyKey1471",996,1,100,4614,""
2030,"ProxyKey1472",997,1,100,4615,""
2031,"ProxyKey1473",998,1,100,4616,""
2032,"ProxyKey1474",999,1,100,4617,""
2033,"ProxyKey1650",1000,1,100,518,""
2034,"ProxyKey1651",1001,1,40,4633,""
2035,"ProxyKey1652",1001,1,40,4636,""
2036,"ProxyKey1653",1001,1,30,4634,""
2037,"ProxyKey1654",1002,1,40,4638,""
2038,"ProxyKey1655",1002,1,40,4640,""
2039,"ProxyKey1656",1002,1,30,4634,""
2040,"ProxyKey1657",1003,"",8,770,""
2041,"ProxyKey1672",1004,1,30,64,""
2042,"ProxyKey1658",1004,1,40,66,""
2043,"ProxyKey1659",1004,1,40,68,""
2044,"ProxyKey1662",1005,1,30,64,""
2045,"ProxyKey1663",1005,1,40,66,""
2046,"ProxyKey1664",1005,1,40,68,""
2047,"ProxyKey1667",1006,1,30,64,""
2048,"ProxyKey1668",1006,1,40,66,""
2049,"ProxyKey1669",1006,1,40,68,""
2050,"ProxyKey1673",1007,1,75,892,""
2051,"ProxyKey1674",1007,1,25,493,""
2052,"ProxyKey1675",1008,1,60,834,""
2053,"ProxyKey1676",1008,1,40,837,""
2054,"ProxyKey1677",1009,1,60,835,""
2055,"ProxyKey1678",1009,1,40,838,""
2056,"ProxyKey1679",1010,1,60,836,""
2057,"ProxyKey1680",1010,1,40,839,""
2058,"ProxyKey1681",1011,"",2,1538,""
2059,"ProxyKey1682",1011,1,100,1539,""
2060,"ProxyKey1683",1012,1,20,3417,""
2061,"ProxyKey1684",1012,1,20,3418,""
2062,"ProxyKey1685",1012,1,20,3419,""
2063,"ProxyKey1686",1012,1,5,3420,""
2064,"ProxyKey1687",1012,1,5,3421,""
2065,"ProxyKey1688",1012,1,5,3422,""
2066,"ProxyKey1689",1012,1,5,3423,""
2067,"ProxyKey1690",1012,1,5,3424,""
2068,"ProxyKey1691",1012,1,5,3425,""
2069,"ProxyKey1692",1012,1,5,3426,""
2070,"ProxyKey1693",1012,1,5,3427,""
2071,"ProxyKey1694",1013,1,20,3417,""
2072,"ProxyKey1695",1013,1,20,3418,""
2073,"ProxyKey1696",1013,1,20,3419,""
2074,"ProxyKey1697",1013,1,5,3420,""
2075,"ProxyKey1698",1013,1,5,3421,""
2076,"ProxyKey1699",1013,1,5,3422,""
2077,"ProxyKey1700",1013,1,5,3423,""
2078,"ProxyKey1701",1013,1,5,3424,""
2079,"ProxyKey1702",1013,1,5,3425,""
2080,"ProxyKey1703",1013,1,5,3426,""
2081,"ProxyKey1704",1013,1,5,3427,""
2082,"ProxyKey1705",1014,1,20,3417,""
2083,"ProxyKey1706",1014,1,20,3418,""
2084,"ProxyKey1707",1014,1,20,3419,""
2085,"ProxyKey1708",1014,1,5,3420,""
2086,"ProxyKey1709",1014,1,5,3421,""
2087,"ProxyKey1710",1014,1,5,3422,""
2088,"ProxyKey1711",1014,1,5,3423,""
2089,"ProxyKey1712",1014,1,5,3424,""
2090,"ProxyKey1713",1014,1,5,3425,""
2091,"ProxyKey1714",1014,1,5,3426,""
2092,"ProxyKey1715",1014,1,5,3427,""
2093,"ProxyKey1716",1015,1,20,3417,""
2094,"ProxyKey1717",1015,1,20,3418,""
2095,"ProxyKey1718",1015,1,20,3419,""
2096,"ProxyKey1719",1015,1,5,3420,""
2097,"ProxyKey1720",1015,1,5,3421,""
2098,"ProxyKey1721",1015,1,5,3422,""
2099,"ProxyKey1722",1015,1,5,3423,""
2100,"ProxyKey1723",1015,1,5,3424,""
2101,"ProxyKey1724",1015,1,5,3425,""
2102,"ProxyKey1725",1015,1,5,3426,""
2103,"ProxyKey1726",1015,1,5,3427,""
2104,"ProxyKey1727",1016,1,20,3417,""
2105,"ProxyKey1728",1016,1,20,3418,""
2106,"ProxyKey1729",1016,1,20,3419,""
2107,"ProxyKey1730",1016,1,5,3420,""
2108,"ProxyKey1731",1016,1,5,3421,""
2109,"ProxyKey1732",1016,1,5,3422,""
2110,"ProxyKey1733",1016,1,5,3423,""
2111,"ProxyKey1734",1016,1,5,3424,""
2112,"ProxyKey1735",1016,1,5,3425,""
2113,"ProxyKey1736",1016,1,5,3426,""
2114,"ProxyKey1737",1016,1,5,3427,""
2115,"ProxyKey1738",1017,1,25,1393,""
2116,"ProxyKey1739",1017,1,25,1410,""
2117,"ProxyKey1740",1017,1,25,1430,""
2118,"ProxyKey1741",1017,1,25,1445,""
2119,"ProxyKey1742",1018,1,40,46,""
2120,"ProxyKey1743",1018,1,40,47,""
2121,"ProxyKey1744",1018,1,20,412,""
2122,"ProxyKey1745",1019,1,25,1934,""
2123,"ProxyKey1746",1019,1,25,1948,""
2124,"ProxyKey1747",1019,1,25,1973,""
2125,"ProxyKey1748",1019,1,25,1983,""
2126,"ProxyKey1749",1020,"",4,4851,""
2127,"ProxyKey1769",1021,1,7,2667,""
2128,"ProxyKey1660",1021,1,7,2669,""
2129,"ProxyKey1661",1021,1,8,2671,""
2130,"ProxyKey1665",1021,1,8,2673,""
2131,"ProxyKey1770",1021,1,7,2705,""
2132,"ProxyKey1666",1021,1,7,2707,""
2133,"ProxyKey1670",1021,1,8,2709,""
2134,"ProxyKey1671",1021,1,8,2711,""
2135,"ProxyKey1771",1021,1,5,2675,""
2136,"ProxyKey1753",1021,1,5,2677,""
2137,"ProxyKey1754",1021,1,5,2679,""
2138,"ProxyKey1755",1021,1,5,2681,""
2139,"ProxyKey1772",1021,1,5,2713,""
2140,"ProxyKey1756",1021,1,5,2715,""
2141,"ProxyKey1757",1021,1,5,2717,""
2142,"ProxyKey1758",1021,1,5,2719,""
2143,"ProxyKey1773",1022,1,20,709,""
2144,"ProxyKey1774",1022,1,20,710,""
2145,"ProxyKey1775",1022,1,20,711,""
2146,"ProxyKey1776",1022,1,20,712,""
2147,"ProxyKey1777",1022,1,20,713,""
2148,"ProxyKey1778",1023,1,100,4716,""
2149,"ProxyKey1779",1024,1,50,4727,""
2150,"ProxyKey1780",1024,1,50,4725,""
2151,"ProxyKey1790",1025,"",6,4847,""
2152,"ProxyKey1814",1025,"",4,4848,""
2153,"ProxyKey1818",1025,"",4,4849,""
2154,"ProxyKey1806",1025,"",3,4850,""
2155,"ProxyKey1807",1026,1,75,4698,""
2156,"ProxyKey1808",1026,1,25,4699,""
2157,"ProxyKey1809",1027,1,100,1359,""
2158,"ProxyKey1812",1028,"",1,2535,""
2159,"ProxyKey1813",1028,"",1,2565,""
2160,"ProxyKey1819",1028,"",1,2547,""
2161,"ProxyKey1820",1028,"",1,2557,""
2162,"ProxyKey1821",1028,"",1,2587,""
2163,"ProxyKey1823",1029,1,30,4732,""
2164,"ProxyKey1824",1029,1,70,4734,""
2165,"ProxyKey1825",1030,"",3,2969,""
2166,"ProxyKey1826",1030,"",3,2971,""
2167,"ProxyKey1827",1030,"",3,2973,""
2168,"ProxyKey1831",1031,1,100,4866,""
2169,"ProxyKey1832",1032,1,8,749,""
2170,"ProxyKey1833",1032,1,8,762,""
2171,"ProxyKey1834",1032,1,8,786,""
2172,"ProxyKey1835",1032,1,25,750,""
2173,"ProxyKey1835_",1032,1,25,763,""
2174,"ProxyKey1836",1032,1,25,787,""
2175,"ProxyKey1838",1033,1,50,4842,""
2176,"ProxyKey1839",1033,1,50,4843,""
2177,"ProxyKey1840",1034,1,100,4841,""
2178,"ProxyKey1842",1035,1,33,4842,""
2179,"ProxyKey1843",1035,1,33,4843,""
2180,"ProxyKey1844",1035,1,33,4841,""
2181,"ProxyKey1845",1036,1,50,65,""
2182,"ProxyKey1846",1036,"",2,67,""
2183,"ProxyKey1847",1036,1,50,69,""
2184,"ProxyKey1848",1037,1,100,3853,""
2185,"ProxyKey1164",1038,1,100,1443,""
2186,"ProxyKey1165",1039,1,100,1427,""
2187,"ProxyKey1167",1040,1,50,1427,""
2188,"ProxyKey1168",1040,1,50,1443,""
2189,"ProxyKey1169",1041,1,75,1443,""
2190,"ProxyKey1170",1041,1,25,1932,""
2191,"ProxyKey1166",1042,1,20,1932,""
2192,"ProxyKey1171",1042,1,40,1443,""
2193,"ProxyKey1172",1042,1,40,1427,""
2194,"ProxyKey1173",1043,1,100,1428,""
2195,"ProxyKey1752",1044,1,50,1428,""
2196,"ProxyKey1761",1045,1,33,1428,""
2197,"ProxyKey1762",1044,1,5,1444,""
2198,"ProxyKey1763",1045,1,33,1444,""
2199,"ProxyKey1764",1045,1,34,1933,""
2200,"ProxyKey1765",1046,1,50,1911,""
2201,"ProxyKey1766",1046,1,50,1989,""
2202,"ProxyKey1766a",1047,1,50,1922,""
2203,"ProxyKey1766b",1047,1,50,1991,""
2204,"ProxyKey1766c",1048,1,50,1921,""
2205,"ProxyKey1766d",1048,1,50,1993,""
2206,"ProxyKey1921",1049,1,100,1928,""
2207,"ProxyKey1981",1050,1,50,1911,""
2208,"ProxyKey1982",1050,1,50,1989,""
2209,"ProxyKey2001",1051,1,100,1928,""
2210,"ProxyKey2010",1052,1,50,1921,""
2211,"ProxyKey2011",1052,1,50,1993,""
2212,"ProxyKey2013",1053,1,50,4692,""
2213,"ProxyKey2014",1053,1,50,4693,""
2214,"ProxyKey1767",1054,1,100,4706,""
2215,"ProxyKey1974",1055,1,100,2048,""
2216,"ProxyKey1983",1056,1,100,2050,""
2217,"ProxyKey1768",1057,1,100,3912,""
2218,"ProxyKey1791",1058,1,40,3786,""
2219,"ProxyKey1810",1058,1,40,3804,""
2220,"ProxyKey1815",1058,1,20,3822,""
2221,"ProxyKey1822",1059,1,100,339,""
2222,"ProxyKey1927",1178,1,100,364,""
2223,"ProxyKey1937",1179,1,100,366,""
2224,"ProxyKey2019",1180,1,100,344,""
2225,"ProxyKey1912",1162,1,100,1557,""
2226,"ProxyKey2038",1163,1,100,1559,""
2227,"ProxyKey1828",1060,1,30,4238,""
2228,"ProxyKey1829",1060,1,40,4243,""
2229,"ProxyKey1830",1060,1,30,4250,""
2230,"ProxyKey2042",1061,1,60,4246,""
2231,"ProxyKey2043",1061,1,40,4252,""
2232,"ProxyKey1837",1062,1,100,1566,""
2233,"ProxyKey2005",1063,1,100,1568,""
2234,"ProxyKey1849",1064,1,100,1529,""
2235,"ProxyKey1984",1065,1,100,1529,""
2236,"ProxyKey1850",1066,1,100,1626,""
2237,"ProxyKey1851",1067,1,30,1142,""
2238,"ProxyKey1852",1067,1,40,1144,""
2239,"ProxyKey1853",1067,1,30,1146,""
2240,"ProxyKey2035",1068,1,30,1148,""
2241,"ProxyKey2036",1068,1,40,1151,""
2242,"ProxyKey2037",1068,1,30,1154,""
2243,"ProxyKey1853a",1069,1,30,1201,""
2244,"ProxyKey1853b",1069,1,40,1203,""
2245,"ProxyKey1853c",1069,1,30,1205,""
2246,"ProxyKey1898",1070,1,30,1126,""
2247,"ProxyKey1899",1070,1,40,1127,""
2248,"ProxyKey1900",1070,1,30,1128,""
2249,"ProxyKey1901",1071,1,30,1142,""
2250,"ProxyKey1902",1071,1,40,1144,""
2251,"ProxyKey1903",1071,1,30,1146,""
2252,"ProxyKey1975",1072,1,100,3761,""
2253,"ProxyKey2049",1073,1,50,1237,""
2254,"ProxyKey2050",1073,1,50,1240,""
2255,"ProxyKey1854",1074,1,60,171,""
2256,"ProxyKey1855",1074,1,40,174,""
2257,"ProxyKey1952",1075,1,50,174,""
2258,"ProxyKey1953",1075,1,50,167,""
2259,"ProxyKey2006",1076,1,100,171,""
2260,"ProxyKey2033",1077,1,100,153,""
2261,"ProxyKey1856",1078,1,100,3761,""
2262,"ProxyKey1857",1079,1,100,120,""
2263,"ProxyKey1857a",1080,1,100,122,""
2264,"ProxyKey1978",1081,1,100,126,""
2265,"ProxyKey1874",1082,1,100,119,""
2266,"ProxyKey1918",1083,1,100,118,""
2267,"ProxyKey1979",1084,1,100,136,""
2268,"ProxyKey1997",1085,1,100,105,""
2269,"ProxyKey2053",1086,1,100,105,""
2270,"ProxyKey1858",1087,1,60,416,""
2271,"ProxyKey1859",1087,1,40,425,""
2272,"ProxyKey1977",1089,1,100,436,""
2273,"ProxyKey1859a",1088,1,100,432,""
2274,"ProxyKey1860",1090,1,100,278,""
2275,"ProxyKey1980",1091,1,100,279,""
2276,"ProxyKey1993",1092,1,100,274,""
2277,"ProxyKey1861",1093,1,100,866,""
2278,"ProxyKey1906",1094,1,100,882,""
2279,"ProxyKey1951",1095,1,100,873,""
2280,"ProxyKey2004",1096,1,100,863,""
2281,"ProxyKey1862",1097,1,100,649,""
2282,"ProxyKey1863",1098,1,60,641,""
2283,"ProxyKey1864",1098,1,40,519,""
2284,"ProxyKey1886",1099,1,100,755,""
2285,"ProxyKey1887",1100,1,100,1616,""
2286,"ProxyKey1907",1101,1,40,821,""
2287,"ProxyKey1908",1101,1,60,795,""
2288,"ProxyKey1919",1102,1,60,1620,""
2289,"ProxyKey1920",1102,1,40,1619,""
2290,"ProxyKey1955",1103,1,60,643,""
2291,"ProxyKey1956",1103,1,20,614,""
2292,"ProxyKey1957",1103,1,20,537,""
2293,"ProxyKey1958",1104,1,20,732,""
2294,"ProxyKey1959",1104,1,40,633,""
2295,"ProxyKey1960",1104,1,40,539,""
2296,"ProxyKey1985",1105,1,60,4663,""
2297,"ProxyKey1986",1105,1,40,4671,""
2298,"ProxyKey1987",1106,1,60,4666,""
2299,"ProxyKey1988",1106,1,40,4670,""
2300,"ProxyKey1989",1107,1,60,4668,""
2301,"ProxyKey1990",1107,1,40,4672,""
2302,"ProxyKey1994",1108,1,100,546,""
2303,"ProxyKey1995",1109,1,100,579,""
2304,"ProxyKey1996",1110,1,100,623,""
2305,"ProxyKey2007",1111,1,100,586,""
2306,"ProxyKey2013a",1112,1,60,2068,""
2307,"ProxyKey2014a",1112,1,40,2066,""
2308,"ProxyKey2015",1113,1,80,4696,""
2309,"ProxyKey2016",1113,1,20,4697,""
2310,"ProxyKey2017",1114,1,50,832,""
2311,"ProxyKey2018",1114,1,50,833,""
2312,"ProxyKey2021",1115,1,60,651,""
2313,"ProxyKey2022",1115,1,40,519,""
2314,"ProxyKey2028",1116,1,20,641,""
2315,"ProxyKey2029",1116,1,20,588,""
2316,"ProxyKey25366",1116,1,20,590,""
2317,"ProxyKey2030",1116,1,40,732,""
2318,"ProxyKey2051",1117,1,30,560,""
2319,"ProxyKey2052",1117,1,50,719,""
2320,"ProxyKey2054",1117,1,10,562,""
2321,"ProxyKey2055",1117,1,10,722,""
2322,"ProxyKey2060",1118,1,100,777,""
2323,"ProxyKey2061",1119,1,100,638,""
2324,"ProxyKey2062",1120,1,100,623,""
2325,"ProxyKey2063",1121,1,100,539,""
2326,"ProxyKey2065",1122,1,100,755,""
2327,"ProxyKey2066",1123,1,40,607,""
2328,"ProxyKey2067",1123,1,60,760,""
2329,"ProxyKey2068",1124,1,40,581,""
2330,"ProxyKey2069",1124,1,60,747,""
2331,"ProxyKey2070",1125,1,40,626,""
2332,"ProxyKey2071",1125,1,60,784,""
2333,"ProxyKey1865",1126,1,40,4120,""
2334,"ProxyKey1866",1126,1,60,4112,""
2335,"ProxyKey1867",1127,1,100,4125,""
2336,"ProxyKey1868",1128,1,100,4095,""
2337,"ProxyKey1868a",1129,1,100,4095,""
2338,"ProxyKey1869",1130,1,100,1468,""
2339,"ProxyKey1870",1131,1,100,1481,""
2340,"ProxyKey1871",1132,1,100,1604,""
2341,"ProxyKey1872",1133,1,100,3039,""
2342,"ProxyKey1873",1134,1,100,378,""
2343,"ProxyKey1915",1135,1,100,373,""
2344,"ProxyKey1992",1136,1,100,369,""
2345,"ProxyKey2024",1137,1,100,4695,""
2346,"ProxyKey2026",1138,1,100,4710,""
2347,"ProxyKey1875",1139,1,30,2697,""
2348,"ProxyKey1876",1139,1,20,2700,""
2349,"ProxyKey1877",1139,1,30,2660,""
2350,"ProxyKey1878",1139,1,20,2665,""
2351,"ProxyKey1941",1140,1,50,2697,""
2352,"ProxyKey1942",1140,1,50,2660,""
2353,"ProxyKey1944",1141,1,30,2697,""
2354,"ProxyKey1945",1141,1,20,2700,""
2355,"ProxyKey1946",1141,1,30,2660,""
2356,"ProxyKey1947",1141,1,20,2665,""
2357,"ProxyKey1879",1142,1,100,1542,""
2358,"ProxyKey1940",1192,1,100,1547,""
2359,"ProxyKey1880",1143,1,100,4029,""
2360,"ProxyKey1881",1144,1,60,4041,""
2361,"ProxyKey1882",1144,1,40,4044,""
2362,"ProxyKey1883",1145,1,50,937,""
2363,"ProxyKey1884",1145,1,50,959,""
2364,"ProxyKey1885",1146,1,100,933,""
2365,"ProxyKey1897",1147,1,100,944,""
2366,"ProxyKey1913",1148,1,60,950,""
2367,"ProxyKey1914",1148,1,40,955,""
2368,"ProxyKey1931",1185,1,100,954,""
2369,"ProxyKey1963",1201,1,30,951,""
2370,"ProxyKey1964",1201,1,40,955,""
2371,"ProxyKey1965",1201,1,30,948,""
2372,"ProxyKey1991",1186,1,100,4676,""
2373,"ProxyKey2012",1187,1,100,969,""
2374,"ProxyKey1888",1149,1,100,256,""
2375,"ProxyKey1933",1150,1,100,229,""
2376,"ProxyKey1939",1191,1,100,215,""
2377,"ProxyKey2008",1151,1,100,267,""
2378,"ProxyKey1889",1152,1,100,3899,""
2379,"ProxyKey1890",1153,1,50,4067,""
2380,"ProxyKey1891",1153,1,50,4071,""
2381,"ProxyKey1892",1154,1,100,4072,""
2382,"ProxyKey1893",1155,1,50,1321,""
2383,"ProxyKey1894",1155,1,30,1251,""
2384,"ProxyKey1895",1155,1,10,1278,""
2385,"ProxyKey1896",1155,1,10,1308,""
2386,"ProxyKey1922",1156,1,40,1321,""
2387,"ProxyKey1923",1156,1,40,1308,""
2388,"ProxyKey1924",1156,1,20,1315,""
2389,"ProxyKey1967",1157,1,20,1253,""
2390,"ProxyKey1781",1157,1,80,1321,""
2391,"ProxyKey1972",1158,1,50,1278,""
2392,"ProxyKey1973",1158,1,50,1308,""
2393,"ProxyKey1904",1159,1,100,3094,""
2394,"ProxyKey1905",1160,1,100,3096,""
2395,"ProxyKey1909",1161,1,30,2055,""
2396,"ProxyKey1910",1161,1,30,2057,""
2397,"ProxyKey1911",1161,1,40,2059,""
2398,"ProxyKey1916",1164,1,60,57,""
2399,"ProxyKey1917",1164,1,40,6,""
2400,"ProxyKey2044",1165,1,100,59,""
2401,"ProxyKey2056",1166,1,60,52,""
2402,"ProxyKey2057",1166,1,40,11,""
2403,"ProxyKey2058",1167,1,100,50,""
2404,"ProxyKey2059",1168,1,100,43,""
2405,"ProxyKey1925",1169,1,100,1385,""
2406,"ProxyKey1966",1170,1,100,1406,""
2407,"ProxyKey2039",1171,1,100,1399,""
2408,"ProxyKey2040",1172,1,100,1403,""
2409,"ProxyKey2041",1173,1,100,1436,""
2410,"ProxyKey1926",1174,1,100,317,""
2411,"ProxyKey1998",1175,1,100,313,""
2412,"ProxyKey2009",1176,1,100,315,""
2413,"ProxyKey2003",1177,1,100,3990,""
2414,"ProxyKey1930",1181,1,100,886,""
2415,"ProxyKey1935",1182,1,100,906,""
2416,"ProxyKey1936",1183,1,100,910,""
2417,"ProxyKey1943",1184,1,100,913,""
2418,"ProxyKey1934",1188,1,100,482,""
2419,"ProxyKey1948",1189,1,100,475,""
2420,"ProxyKey1938",1190,1,100,1458,""
2421,"ProxyKey1954",1193,1,100,1066,""
2422,"ProxyKey1968",1194,1,100,1054,""
2423,"ProxyKey2027",1195,1,100,4712,""
2424,"ProxyKey2032",1196,1,100,1045,""
2425,"ProxyKey2064",1197,1,100,1061,""
