"rownum","BaseItemType","StrengthRequirementPercent","DexterityRequirementPercent","IntelligenceRequirementPercent","VaalVariant_BaseItemType","IsVaalVariant","MinionGlobalSkillLevelStat","GemType","bool_65","bool_66","Awakened","GemColour","MinLevelReq","ItemExperienceType","CraftingTypes","MtxSlotTypes","bool_139","GemEffects","bool_156","TutorialVideo","UI_Image","i32_173","CraftingLevel","bool_181","i32_182","bool_186","[rid]_187"
545,3277,100,0,0,"","","",0,1,1,"",1,59,0,[6],[0],"",[542],"","","",0,14,"",2,"",[]
546,3278,0,100,0,"","","",0,1,1,"",2,27,0,[2],[0],"",[543],"","","",1,8,"",2,"",[]
547,3279,50,50,0,"","","",0,1,1,"",4,11,0,[8],[0],"",[544],"","","",0,4,"",2,"",[]
548,3280,0,0,100,"","","",0,1,1,"",3,10,0,[1],[0],"",[545],"","","",0,4,"",2,"",[]
549,3282,0,100,0,"","","",0,1,1,"",2,27,0,"[2,8]",[0],"",[546],"","","",0,8,"",2,"",[]
550,3283,50,0,50,"","","",2,1,1,"",4,59,0,[],[0],"",[547],"","","",0,0,"",2,"",[]
551,3284,0,50,50,"","","",0,1,1,"",4,53,0,[10],[0],"",[548],"","Art/Videos/SkillTutorials/GatheringStorm.bk2","",0,13,"",2,"",[]
552,3285,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[549],"","","",0,3,"",0,"",[0]
553,3286,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[550],"","","",0,3,"",0,"",[0]
554,3287,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[551],"","","",0,2,"",0,"",[1]
555,3288,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[552],"","","",0,2,"",0,"",[0]
556,3289,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[553],"","","",0,3,"",0,"",[0]
557,3290,0,100,0,"","","",1,1,1,"",2,1,17,[9],[0],"",[554],"","","",0,3,"",0,"",[1]
558,3291,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[555],"","","",0,2,"",0,"",[4]
559,3292,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[556],"","","",0,2,"",0,"",[0]
560,3293,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[557],"","","",0,2,"",0,"",[4]
561,3294,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[558],"","","",0,3,"",0,"","[4,2,3]"
562,3295,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[559],"","","",0,2,"",0,"",[4]
563,3296,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[560],"","","",0,2,"",0,"",[4]
564,3297,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[561],"","","",0,3,"",0,"","[0,2,3]"
565,3298,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[562],"","","",0,2,"",0,"","[4,2,3]"
566,3299,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[563],"","","",0,3,"",0,"",[4]
567,3300,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[564],"","","",0,3,"",0,"",[4]
568,3301,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[565],"","","",0,2,"",0,"",[1]
569,3302,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[566],"","","",0,1,"",0,"",[1]
570,3303,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[567],"","","",0,3,"",0,"",[1]
571,3304,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[568],"","","",0,2,"",0,"",[4]
572,3305,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[569],"","","",0,1,"",0,"",[4]
573,3306,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[570],"","","",0,2,"",0,"",[4]
574,3307,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[571],"","","",0,3,"",0,"",[4]
575,3308,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[572],"","","",0,3,"",0,"",[4]
576,3309,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[573],"","","",0,2,"",0,"",[1]
577,3310,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[574],"","","",0,3,"",0,"",[4]
578,3311,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[575],"","","",0,3,"",0,"",[4]
579,3312,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[576],"","","",0,3,"",0,"",[4]
580,3313,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[577],"","","",0,2,"",0,"",[4]
581,3314,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[578],"","","",0,2,"",0,"",[4]
582,3315,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[579],"","","",0,3,"",0,"","[4,13,14]"
583,3316,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[580],"","","",0,1,"",0,"","[4,13]"
584,3317,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[581],"","","",0,2,"",0,"","[4,15,16]"
585,3320,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[582],"","","",0,2,"",0,"","[4,15,16]"
586,3318,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[583],"","","",0,2,"",0,"",[1]
587,3319,0,100,0,"","","",1,1,1,"",2,1,17,[9],[0],"",[584],"","","",0,1,"",0,"","[1,17,18,19,20]"
588,3321,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[585],"","","",0,3,"",0,"","[0,21,22,23,24,25]"
589,3322,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[586],"","","",0,3,"",0,"",[0]
590,3323,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[587],"","","",0,3,"",0,"",[1]
591,3324,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[588],"","","",0,2,"",0,"",[1]
592,3325,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[589],"","","",0,2,"",0,"",[1]
593,3326,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[590],"","","",0,2,"",0,"",[4]
594,3327,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[591],"","","",0,3,"",0,"",[1]
595,3329,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[592],"","","",0,3,"",0,"",[4]
596,3328,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[593],"","","",0,0,"",0,"",[0]
597,3330,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[594],"","","",0,3,"",0,"",[1]
598,3331,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[595],"","","",0,1,"",0,"",[4]
599,3332,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[596],"","","",0,1,"",0,"",[4]
600,3333,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[597],"","","",0,2,"",0,"",[0]
601,3334,100,0,0,"","","",1,1,1,"",1,1,17,[2],[0],"",[598],"","","",0,2,"",0,"",[0]
602,3335,0,0,100,"","","",1,1,1,"",3,1,17,[2],[0],"",[599],"","","",0,2,"",0,"",[4]
603,3336,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[600],"","","",0,2,"",0,"",[1]
604,3337,0,0,100,"","","",1,1,1,"",3,1,17,[10],[0],"",[601],"","","",0,3,"",0,"",[4]
605,3338,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[602],"","","",0,2,"",0,"",[4]
606,3339,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[603],"","","",0,3,"",0,"",[0]
607,3340,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[604],"","","",0,0,"",0,"",[4]
608,3341,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[605],"","","",0,2,"",0,"",[4]
609,3342,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[606],"","","",0,2,"",0,"",[0]
610,3343,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[607],"","","",0,2,"",0,"",[4]
611,3344,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[608],"","","",0,3,"",0,"",[1]
612,3345,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[609],"","","",0,2,"",0,"",[0]
613,3346,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[610],"","","",0,0,"",0,"",[4]
614,3347,0,50,50,"","","",0,1,1,"",4,1,0,[],[0],"",[611],"","","",0,0,"",2,"",[]
615,3348,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[612],"","","",0,2,"",0,"",[4]
616,3349,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[613],"","","",0,0,"",0,"",[4]
617,3350,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[614],"","","",0,2,"",0,"",[4]
618,3351,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[615],"","","",0,2,"",0,"",[0]
619,3352,0,0,100,"","","",1,1,1,"",3,1,17,[2],[0],"",[616],"","","",0,2,"",0,"",[4]
620,3353,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[617],"","","",0,2,"",0,"",[0]
621,3354,100,0,0,"","","",1,1,1,"",1,1,17,[5],[0],"",[618],"","","",0,2,"",0,"",[0]
622,3355,100,0,0,"","","",1,1,1,"",1,1,17,[5],[0],"",[619],"","","",0,3,"",0,"",[0]
623,3356,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[620],"","","",0,3,"",0,"",[0]
624,3357,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[621],"","","",0,3,"",0,"",[0]
625,3358,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[622],"","","",0,3,"",0,"",[1]
626,3359,0,100,0,"","","",1,1,1,"",2,1,17,[10],[0],"",[623],"","","",0,2,"",0,"",[1]
627,3360,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[624],"","","",0,3,"",0,"",[0]
628,3361,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[625],"","","",0,1,"",0,"",[0]
629,3362,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[626],"","","",0,2,"",0,"",[0]
630,3363,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[627],"","","",0,2,"",0,"",[1]
631,3364,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[628],"","","",0,2,"",0,"",[1]
632,3365,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[629],"","","",0,1,"",0,"",[4]
633,3366,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[630],"","","",0,1,"",0,"",[1]
634,3367,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[631],"","","",0,1,"",0,"",[0]
635,3368,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[632],"","","",0,2,"",0,"",[1]
636,3369,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[633],"","","",0,2,"",0,"",[1]
637,3370,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[634],"","","",0,1,"",0,"",[1]
638,3371,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[635],"","","",0,2,"",0,"",[1]
639,3373,0,100,0,"","","",2,1,1,"",2,1,0,[],[0],"",[636],"","","",0,0,"",2,"","[26,1,27]"
640,3374,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[637],"","","",0,2,"",0,"",[4]
641,3372,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[638],"","","",0,3,"",0,"",[0]
642,3375,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[639],"","","",0,3,"",0,"",[4]
643,3376,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[640],"","","",0,2,"",0,"",[4]
644,3377,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[641],"","","",0,3,"",0,"",[4]
645,3378,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[642],"","","",0,3,"",0,"",[1]
646,3379,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[643],"","","",0,3,"",0,"",[0]
647,3380,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[644],"","","",0,2,"",0,"","[30,24]"
648,3381,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[645],"","","",0,3,"",0,"",[0]
649,3382,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[646],"","","",0,3,"",0,"",[4]
650,3383,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[647],"","","",0,2,"",0,"",[0]
651,3384,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[648],"","","",0,3,"",0,"",[0]
652,3385,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[649],"","","",0,3,"",0,"",[0]
653,3386,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[650],"","","",0,0,"",0,"",[0]
654,3387,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[651],"","","",0,2,"",0,"",[0]
655,3388,0,100,0,"","","",1,1,1,"",2,1,17,[],[0],"",[652],"","","",0,0,"",0,"",[1]
656,3389,0,100,0,"","","",1,1,1,"",2,1,17,[6],[0],"",[653],"","","",0,2,"",0,"",[1]
657,3390,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[654],"","","",0,3,"",0,"",[0]
658,3391,0,0,100,"","","",1,1,1,"",3,1,17,[10],[0],"",[655],"","","",0,2,"",0,"",[4]
659,3392,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[656],"","","",0,2,"",0,"",[0]
660,3393,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[657],"","","",0,3,"",0,"",[1]
661,3394,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[658],"","","",0,0,"",0,"",[4]
662,3395,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[659],"","","",0,2,"",0,"",[0]
663,3396,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[660],"","","",0,2,"",0,"","[4,28]"
664,3397,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[661],"","","",0,2,"",0,"","[0,28]"
665,3398,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[662],"","","",0,2,"",0,"","[4,28]"
666,3399,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[663],"","","",0,3,"",0,"","[1,28]"
667,3400,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[664],"","","",0,3,"",0,"","[0,28]"
668,3401,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[665],"","","",0,3,"",0,"","[4,28]"
669,3404,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[666],"","","",0,1,"",0,"","[1,31,32]"
670,3402,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[667],"","","",0,3,"",0,"","[0,29]"
671,3403,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[668],"","","",0,3,"",0,"",[0]
672,3405,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[669],"","","",0,1,"",0,"","[0,31,32]"
673,3406,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[670],"","","",0,0,"",0,"",[4]
674,3407,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[671],"","","",0,0,"",0,"",[0]
675,3408,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[672],"","","",0,3,"",0,"",[1]
676,3409,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[673],"","","",0,3,"",0,"",[0]
677,3410,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[674],"","","",0,3,"",0,"",[0]
678,3411,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[675],"","","",0,2,"",0,"",[0]
679,3412,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[676],"","","",0,1,"",0,"",[0]
680,3413,100,0,0,"","","",1,1,1,"",1,1,17,[6],[0],"",[677],"","","",0,3,"",0,"",[0]
681,3414,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[678],"","","",0,2,"",0,"",[0]
682,3415,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[679],"","","",0,2,"",0,"","[1,23]"
683,3416,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[680],"","","",0,1,"",0,"",[1]
684,3417,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[681],"","","",0,2,"",0,"",[1]
685,3418,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[682],"","","",0,3,"",0,"",[0]
686,3419,0,0,100,"","","",1,1,1,"",3,1,17,[7],[0],"",[683],"","","",0,2,"",0,"",[4]
687,3420,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[684],"","","",0,2,"",0,"",[1]
688,3421,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[685],"","","",0,2,"",0,"",[4]
689,3422,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[686],"","","",0,0,"",0,"",[4]
690,3423,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[687],"","","",0,0,"",0,"",[4]
691,3424,0,0,100,"","","",1,1,1,"",3,1,17,[],[0],"",[688],"","","",0,0,"",0,"",[4]
692,3425,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[689],"","","",0,0,"",0,"",[0]
693,3426,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[690],"","","",0,2,"",0,"",[1]
694,3427,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[691],"","","",0,3,"",0,"",[1]
695,3428,0,100,0,"","","",1,1,1,"",2,1,17,[],[0],"",[692],"","","",0,0,"",0,"",[1]
696,3429,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[693],"","","",0,3,"",0,"",[4]
697,3430,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[694],"","","",0,3,"",0,"",[1]
698,3431,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[695],"","","",0,2,"",0,"",[1]
699,3432,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[696],"","","",0,3,"",0,"",[1]
700,3433,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[697],"","","",0,3,"",0,"",[1]
701,3434,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[698],"","","",0,3,"",0,"",[1]
702,3435,100,0,0,"","","",1,1,1,"",1,1,17,[8],[0],"",[699],"","","",0,3,"",0,"",[0]
703,3436,100,0,0,"","","",1,1,1,"",1,1,17,[9],[0],"",[700],"","","",0,1,"",0,"",[0]
704,3437,100,0,0,"","","",1,1,1,"",1,1,17,[],[0],"",[701],"","","",0,0,"",0,"",[0]
705,3438,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[702],"","","",0,1,"",0,"",[1]
706,3439,0,100,0,"","","",1,1,1,"",2,1,17,[2],[0],"",[703],"","","",0,2,"",0,"",[1]
707,3440,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[704],"","","",0,3,"",0,"",[1]
708,3441,0,100,0,"","","",1,1,1,"",2,1,17,[8],[0],"",[705],"","","",0,2,"",0,"",[1]
709,3442,0,0,100,"","","",0,1,1,"",3,7,0,[],[0],"",[706],"","","",0,0,"",2,"",[]
710,3443,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[23],"","","",0,0,"",2,"",[]
711,3444,0,0,100,"","","",1,1,1,"",3,1,17,[1],[0],"",[707],"","","",0,2,"",0,"",[4]
712,3445,0,0,100,"","","",0,1,1,"",3,1,0,[],[0],"",[708],"","","",0,0,"",2,"",[]
713,3446,50,0,50,"","","",0,1,1,"",4,1,0,[],[0],"",[709],"","","",0,0,"",2,"",[]
714,3447,100,0,0,"","","",0,1,1,"",1,11,0,[],[0],"",[711],"","","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImageHeraldOfAsh.dds",0,0,"",2,"",[]
715,3448,0,50,50,"","","",0,1,1,"",4,11,0,[],[0],"",[712],"","","",0,0,"",2,"",[]
716,3449,0,100,0,"","","",0,1,1,"",2,11,0,[],[0],"",[713],"","","Art/Textures/Interface/2D/2DArt/UIImages/InGame/SmartHover/GemHoverImage/GemHoverImageHeraldOfThunder.dds",0,0,"",2,"",[]
717,3450,0,0,100,"","","",0,1,1,"",3,10,0,[],[0],"",[714],"","","",0,0,"",2,"",[]
718,3451,0,100,0,"","","",0,1,1,"",2,53,0,[],[0],"",[715],"","","",0,0,"",2,"",[]
719,3452,0,100,0,"","","",0,1,1,"",2,42,0,[8],[0],"",[716],"","Art/Videos/SkillTutorials/WhirlwindLance.bk2","",0,11,"",2,"",[]
720,3453,0,100,0,"","","",0,1,1,"",2,23,0,[8],[0],"",[717],"","","",0,7,"",2,"",[]
721,3454,0,100,0,"","","",0,1,1,"",2,7,0,[8],[0],"",[718],"","","",0,3,"",2,"",[]
722,3455,0,100,0,"","","",0,1,1,"",2,7,0,[8],[0],"",[719],"","Art/Videos/SkillTutorials/FangsOfFrost.bk2","",0,3,"",2,"",[]
723,3456,0,100,0,"","","",0,1,1,"",2,53,0,[8],[0],"",[720],"","Art/Videos/SkillTutorials/WindSerpentsFury.bk2","",0,13,"",2,"",[]
724,3457,0,100,0,"","","",0,1,1,"",2,7,0,[8],[0],"",[721],"","Art/Videos/SkillTutorials/Rake.bk2","",0,3,"",2,"",[]
725,3458,0,100,0,"","","",0,1,1,"",2,32,0,[8],[0],"",[722],"","","",0,9,"",2,"",[]
726,3459,0,100,0,"","","",0,1,1,"",2,32,0,[8],[0],"",[723],"","Art/Videos/SkillTutorials/TameBeast.bk2","",0,9,"",2,"",[]
727,3460,0,100,0,"","","",0,1,1,"",2,53,0,[8],[0],"",[724],"","Art/Videos/SkillTutorials/SpearOfSolaris.bk2","",0,13,"",2,"",[]
728,3461,0,100,0,"","","",0,1,1,"",2,15,0,[8],[0],"",[725],"","Art/Videos/SkillTutorials/StormLance.bk2","",0,5,"",2,"",[]
729,3462,0,0,0,"","","",0,1,1,"",4,1,31,[],[0],"",[726],"","","",0,0,"",2,"",[]
730,3463,0,100,0,"","","",0,1,1,"",2,42,0,[8],[0],"",[727],"","Art/Videos/SkillTutorials/ElementalSundering.bk2","",0,11,"",2,"",[]
731,3464,0,100,0,"","","",0,1,1,"",2,1,0,[],[0],"",[728],"","","",0,0,"",2,"",[]
732,3465,0,0,0,"","","",2,1,1,"",4,27,0,[],[0],"",[729],"","","",0,0,"",2,"",[]
733,3466,0,100,0,"","","",0,1,1,"",2,59,0,[8],[0],"",[730],"","","",3,14,"",2,"",[]
734,3468,0,100,0,"","","",0,1,1,"",2,27,0,[8],[0],"",[731],"","","",0,8,"",2,"",[]
735,3469,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[732],"","","",0,0,"",0,"",[]
736,3470,0,0,0,"","","",0,1,1,"",4,1,0,[],[0],"",[733],"","","",0,0,"",0,"",[]
737,3471,50,0,50,"","","",2,1,1,"",4,27,0,[],[0],"",[734],"","","",0,0,"",2,"",[]
738,3477,0,0,100,"","","",0,1,1,"",3,10,0,"[1,7]",[0],"",[739],"","","",0,4,"",2,"",[]
739,3478,0,0,0,"","","",0,1,1,"",4,1,31,[],[0],"",[740],"","","",0,0,"",0,"",[]
