"rownum","i32","rid","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","bool","i32","i32","bool","i32","[rid]","i32","bool","i32","bool","bool","i32","bool","bool","rid","bool","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","i32","i32","i32","i32","bool"
359,1015,4552,"",7,500,3,6,30,35,0,45,2,0,1,2,1,0,5,1,2,"",0,256,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
360,1016,4553,"",7,500,3,6,30,45,0,70,2,0,1,2,1,0,5,1,2,"",0,256,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
361,1017,"","",10,700,3,6,60,30,0,20,2,0,1,2,1,0,5,1,2,"",0,256,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
362,1018,"","",10,700,3,6,60,30,0,20,2,0,1,2,1,0,5,1,2,"",0,256,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
363,1019,4554,"",5,600,3,6,30,100,0,10,2,0,2,1,1,0,5,1,2,1,0,320,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
364,1020,4555,"",5,600,3,6,35,100,0,35,2,0,2,1,1,0,5,1,2,1,0,256,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
365,1021,4556,"",5,800,2,6,35,0,140,55,2,0,2,2,1,0,5,1,2,1,1,256,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
366,1022,4557,"",5,800,3,6,35,70,0,45,2,0,2,1,1,5,5,1,2,1,0,256,"",0,[],0,"",0,"","",0,1,"","",1,"","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
367,1023,"","",26,0,4,3,80,30,360,0,2,0,1,2,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,1,"","","","",0,0,0,872415232,1,0,0,134217728,0,-16777216,16777215,"",0,0,0,0,0,""
368,1024,"","",26,0,4,3,80,30,360,0,2,0,1,2,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,1,"","","","",0,0,0,872415232,1,0,0,134217728,0,-16777216,16777215,"",0,0,0,0,0,""
369,1025,4864,"",20,1000,1,4,120,0,0,0,4,0,2,4,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
370,1026,1377,"",8,0,1,4,10,0,0,0,4,0,1,1,1,0,0,"",3,"",0,256,"",0,[],0,1,0,"","",0,1,1,"","","","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
371,1027,4994,"",4,400,3,3,40,13,0,0,6,0,4,2,2,1,15,"",2,"",-2147483648,319,"",0,[],0,"",0,"","",0,"","","","","","",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
372,1028,5022,"",15,350,2,6,34,0,85,-5,6,0,1,1,1,0,20,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","",1,"",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
373,1029,5031,"",4,4500,4,5,62,10,360,0,2,0,2,1,1,0,5,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,872415232,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
374,1030,"","",8,650,4,2,55,5,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[5503],2600,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
375,1031,"","",1,0,1,4,20,0,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
376,1032,4869,"",7,0,3,6,48,41,0,20,2,0,1,2,1,0,4,"",3,"",-2147483648,319,"",0,[],0,"",0,"","",0,1,1,"","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
377,1033,5044,"",5,0,3,6,60,20,0,20,2,0,1,2,1,0,10,1,3,"",0,256,"",0,[],0,"",0,"","",0,"",1,"",1,1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
378,1034,5091,"",1,0,1,5,60,0,0,0,7,0,4,4,3,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"",1,"","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
379,1035,4962,"",20,1500,4,2,65,60,180,0,2,275,2,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
380,1036,4963,"",10,800,4,2,90,15,40,15,4,0,4,2,2,0,12,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",16256,0,0,0,0,""
381,1037,5092,"",20,350,4,4,75,26,360,0,7,0,2,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
382,1038,4962,"",20,1500,4,2,65,60,180,0,2,85,3,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
383,1039,4966,"",1,0,1,4,50,0,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
384,1040,4963,"",10,3000,4,2,90,15,40,15,4,0,4,2,2,0,12,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",16256,0,0,0,0,""
385,1041,"","",1,0,4,4,70,45,30,0,2,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
386,1042,"","",1,0,4,4,38,25,60,0,2,180,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
387,1043,"","",1,0,4,4,30,20,60,0,2,270,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
388,1044,"","",1,0,4,4,30,20,60,0,2,90,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
389,1045,4934,"",3,700,3,3,69,1,0,0,2,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
390,1046,4949,"",700,7000,2,4,150,140,90,0,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
391,1047,2423,"",9,8000,1,4,60,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
392,1048,1065,"",6,0,3,4,45,45,0,0,2,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
393,1049,1066,"",6,0,3,6,5,45,0,15,2,0,1,2,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
394,1050,1065,"",6,0,4,4,18,20,0,0,4,0,1,4,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
395,1051,1066,"",6,0,4,2,18,20,0,0,4,0,1,4,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
396,1052,1067,"",7,600,4,4,47,25,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
397,1053,1069,"",3,600,4,6,50,49,30,15,4,0,4,4,1,10,0,"",2,1,0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
398,1054,3826,"",10,1000,4,4,45,44,0,0,4,0,3,1,1,0,5,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
399,1055,3826,"",10,1000,4,4,45,44,180,0,4,0,2,1,1,0,5,"",2,1,0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
400,1056,3826,"",10,1000,3,4,1,60,0,0,4,0,3,1,1,0,5,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
401,1057,1958,"",20,5000,1,4,80,0,0,0,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
402,1058,1959,"",13,400,3,4,1,90,0,0,4,0,2,1,1,0,5,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
403,1059,1960,"",13,400,3,4,1,90,0,0,4,0,3,1,1,0,5,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
404,1060,3826,"",10,1000,3,2,90,1,0,100,6,270,2,1,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
405,1061,3826,"",20,1000,1,2,60,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,1,"","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
406,1062,1069,"",4,800,4,4,20,15,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
407,1063,1069,"",3,600,4,6,50,49,30,65,4,180,4,4,1,10,0,"",2,1,0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
408,1064,3668,"",4,1100,4,2,40,5,0,0,2,0,1,1,2,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
409,1065,3668,"",1,0,4,2,40,5,0,0,2,0,1,1,3,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
410,1066,3827,"",12,350,2,3,80,0,40,0,4,0,1,2,1,0,0,1,2,"",0,256,"",0,[],0,1,0,"","",0,"","","",1,1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
411,1067,1070,"",20,6000,4,2,60,5,0,0,7,0,1,1,2,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
412,1068,1071,"",8,6000,4,2,60,5,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
413,1069,"","",180,1500,3,4,200,40,0,0,9,180,1,2,1,0,0,"",2,"",0,512,"",0,[],0,"",0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
414,1070,"","",20,2000,3,12,200,1,0,0,4,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,1,"","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
415,1071,3831,"",12,600,4,4,21,20,0,0,4,180,4,4,1,15,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
416,1072,3831,"",12,600,4,4,21,20,0,0,4,0,4,4,1,15,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
417,1073,1072,"",2,0,3,2,1,32,0,0,2,0,2,4,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
418,1074,3837,"",5,500,3,4,38,20,0,0,2,0,2,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
419,1075,"","",4,800,3,3,60,1,0,0,2,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
420,1076,1073,"",1,0,3,6,16,27,0,22,9,0,1,1,1,0,0,"",3,"",0,256,"",0,[],0,1,0,"","",0,1,1,"","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
421,1077,3838,"",5,400,1,4,20,0,0,0,2,0,1,1,1,0,0,"",2,"",-1073741824,319,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
422,1078,3839,"",4,320,3,2,75,38,0,100,6,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,-301989888,16777215,0,""
423,1079,4213,"",2,450,4,4,30,5,0,0,7,0,1,1,1,0,0,1,2,"",1288490240,319,"",0,[],0,1,0,"","",0,"","","",1,1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,1
424,1080,"","",1,0,4,4,25,15,180,0,2,0,1,1,1,0,0,"",3,"",0,256,"",0,[],0,1,0,"","",0,"",1,"","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
425,1081,3840,"",1,0,4,4,14,6,0,0,2,0,1,1,1,0,0,"",3,"",0,256,"",0,[],0,1,0,"","",0,"",1,"","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
426,1082,4215,"",1,0,2,4,11,0,240,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
427,1083,4215,"",1,0,4,4,11,8,0,0,7,0,1,1,2,0,0,"",3,"",0,256,"",0,[],0,1,0,"","",0,"",1,"","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
428,1084,3670,"",1,0,2,2,40,11,60,10,6,-15,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
429,1085,3671,"",1,0,2,2,40,11,60,10,6,15,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
430,1086,"","",12,0,2,2,75,40,130,10,6,0,1,1,1,0,0,"",3,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
431,1087,3843,"",5,350,2,3,48,0,55,0,6,0,1,2,1,0,0,"",2,"",0,256,"",0,[],33,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",16256,0,0,0,0,""
432,1088,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,8,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
433,1089,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,9,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
434,1090,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,10,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
435,1091,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,11,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
436,1092,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,12,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
437,1093,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,13,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
438,1094,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,-8,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
439,1095,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,-9,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
440,1096,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,-10,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
441,1097,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,-11,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
442,1098,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,-12,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
443,1099,"","",30,1000,1,3,100,0,0,0,4,0,4,2,1,-13,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
444,1100,"","",16,100,4,2,80,20,70,0,6,-50,3,1,1,0,0,"",3,"",0,320,"",0,[],0,1,0,"","",0,"",1,"","",1,"",0,0,0,1140850688,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
445,1101,2044,"",1,500,1,4,15,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,"[7292,7293,7294,7295,7296,7297,7298,7299]",500,1,0,"","",0,"","","","",1,"",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
446,1102,"","",16,100,4,2,60,20,85,0,6,50,2,1,1,0,0,"",3,"",0,320,"",0,[],0,1,0,"","",0,"",1,"","",1,"",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
447,1103,2066,"",2,250,4,2,30,15,360,0,7,0,1,2,10,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",16256,0,0,0,0,""
448,1104,2066,"",3,250,4,2,40,15,360,0,7,0,1,2,10,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",16256,0,0,0,0,""
449,1105,2066,"",4,250,4,2,50,15,360,0,7,0,1,2,10,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",16256,0,0,0,0,""
450,1106,3844,"",3,660,4,4,26,5,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
451,1107,2079,"",100,650,2,3,70,0,110,10,6,0,1,2,1,0,0,"",2,"",0,256,"",0,[],33,1,0,"","",0,"","","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
452,1108,3844,"",2,440,4,4,24,5,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
453,1109,3844,"",4,880,4,4,26,5,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
454,1110,2080,"",25,0,2,3,50,0,1,10,6,0,2,1,1,0,0,"",3,"",0,256,"",0,[],0,1,35,1,1,0,"",1,"","",1,"",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
455,1111,"","",25,0,4,2,110,27,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
456,1112,1571,"",1,500,1,4,1,0,0,0,7,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,65536,0,167772160,0,""
457,1113,1081,"",5,500,4,2,13,10,0,0,7,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
458,1114,2090,"",20,5000,4,4,100,5,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1006632960,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
459,1115,2092,"",30,10000,3,2,150,100,0,0,2,0,1,2,1,0,0,"",2,"",0,256,"",0,[7636],1500,"",0,"","",0,"","","","","","",0,0,0,-738197504,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
460,1116,2092,"",60,10000,3,2,150,100,0,0,2,0,1,1,1,0,0,"",2,"",0,256,"",0,[7636],1500,"",0,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
461,1117,2104,"",3,0,2,2,35,0,120,0,6,0,2,2,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"",1,"","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
462,1118,2119,"",10,0,2,3,50,0,1,10,6,0,2,1,1,0,0,"",3,"",0,256,"",0,[],0,1,0,"","",0,"",1,"","",1,"",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
463,1119,2120,"",10,1000,2,3,50,0,1,10,6,0,2,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
464,1120,"","",10,500,3,12,40,5,0,0,4,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
465,1121,"","",4,444,3,3,52,5,0,0,4,0,4,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
466,1122,2145,"",5,2500,3,3,106,6,0,0,6,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
467,1123,2148,"",4,800,1,4,18,0,0,0,7,0,1,1,1,0,0,1,2,"",0,256,"",0,[],0,1,0,"","",0,1,"","",1,"","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
468,1124,1082,"",4,1000,4,4,25,24,180,0,4,135,2,4,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
469,1125,1082,"",4,1000,4,4,25,24,180,0,4,270,3,4,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
470,1126,3672,"",12,800,1,4,25,0,0,0,4,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,100,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
471,1127,"","",8,800,4,2,28,5,0,0,4,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
472,1128,2161,"",35,500,4,2,48,30,215,0,4,0,2,1,1,0,0,"",2,"",0,256,"",0,[],1500,1,0,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
473,1129,1198,"",25,0,4,3,75,25,360,0,2,0,1,2,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-469762048,1,0,0,134217728,0,-33554432,16777215,"",0,0,-117440512,16777215,0,""
474,1130,1203,"",6,200,3,3,30,15,0,0,2,0,2,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-469762048,1,0,0,134217728,0,-33554432,16777215,"",0,0,-335544320,16777215,0,""
475,1131,1083,"",4,400,3,6,1,16,0,20,6,0,2,1,1,4,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-469762048,1,0,0,134217728,0,0,0,"",0,0,0,0,0,""
