"rownum","Name","ModSellPriceTypesKeys","bool_24"
10007,"CleansingAltarUpsideMonsterOrbOfBinding",[],""
10008,"CleansingAltarUpsideMonsterOrbOfHorizons",[],""
10009,"CleansingAltarUpsideMonsterOrbOfUnmaking",[],""
10010,"CleansingAltarUpsideMonsterCartographersChisel",[],""
10011,"CleansingAltarUpsideMonsterLesserEldritchEmber",[],""
10012,"CleansingAltarUpsideMonsterGreaterEldritchEmber",[],""
10013,"CleansingAltarUpsideMonsterGrandEldritchEmber",[],""
10014,"CleansingAltarUpsideMonsterEldritchChaosOrb",[],""
10015,"CleansingAltarUpsideMonsterEldritchExaltedOrb",[],""
10016,"CleansingAltarUpsideMonsterEldritchOrbOfAnnulment",[],""
10017,"CleansingAltarUpsideMonsterOrbOfAnnulment",[],""
10018,"CleansingAltarUpsideMonsterVaalOrb",[],""
10019,"CleansingAltarUpsideMonsterEnkindlingOrb",[],""
10020,"CleansingAltarUpsideMonsterInstillingOrb",[],""
10021,"CleansingAltarUpsideMonsterOrbOfRegret",[],""
10022,"CleansingAltarUpsideMonsterGlassblowersBauble",[],""
10023,"CleansingAltarUpsideMonsterGemcuttersPrism",[],""
10024,"CleansingAltarUpsideMonsterChaosOrb",[],""
10025,"CleansingAltarUpsideMonsterScarabBeasts1",[],""
10026,"CleansingAltarUpsideMonsterScarabBeasts2",[],""
10027,"CleansingAltarUpsideMonsterScarabBeasts3",[],""
10028,"CleansingAltarUpsideMonsterScarabTorment1",[],""
10029,"CleansingAltarUpsideMonsterScarabTorment2",[],""
10030,"CleansingAltarUpsideMonsterScarabTorment3",[],""
10031,"CleansingAltarUpsideMonsterScarabMetamorph1",[],""
10032,"CleansingAltarUpsideMonsterScarabMetamorph2",[],""
10033,"CleansingAltarUpsideMonsterScarabMetamorph3",[],""
10034,"CleansingAltarUpsideMonsterScarabBlight1",[],""
10035,"CleansingAltarUpsideMonsterScarabBlight2",[],""
10036,"CleansingAltarUpsideMonsterScarabBlight3",[],""
10037,"CleansingAltarUpsideMonsterScarabUniques1",[],""
10038,"CleansingAltarUpsideMonsterScarabUniques2",[],""
10039,"CleansingAltarUpsideMonsterScarabUniques3",[],""
10040,"CleansingAltarUpsideMonsterScarabDivinationCards1",[],""
10041,"CleansingAltarUpsideMonsterScarabDivinationCards2",[],""
10042,"CleansingAltarUpsideMonsterScarabDivinationCards3",[],""
10043,"CleansingAltarUpsideMonsterScarabShaperRares1",[],""
10044,"CleansingAltarUpsideMonsterScarabShaperRares2",[],""
10045,"CleansingAltarUpsideMonsterScarabShaperRares3",[],""
10046,"CleansingAltarUpsideMonsterScarabMaps1",[],""
10047,"CleansingAltarUpsideMonsterScarabMaps2",[],""
10048,"CleansingAltarUpsideMonsterScarabMaps3",[],""
10049,"CleansingAltarUpsideMonsterDivinationCards",[],""
10050,"CleansingAltarUpsideMonsterDivinationCardsUnique",[],""
10051,"CleansingAltarUpsideMonsterDivinationCardsUniqueWeapon",[],""
10052,"CleansingAltarUpsideMonsterDivinationCardsUniqueArmour",[],""
10053,"CleansingAltarUpsideMonsterDivinationCardsUniqueJewellery",[],""
10054,"CleansingAltarUpsideMonsterDivinationCardsUniqueCorrupted",[],""
10055,"CleansingAltarUpsideMonsterDivinationCardsMap",[],""
10056,"CleansingAltarUpsideMonsterDivinationCardsMapUnique",[],""
10057,"CleansingAltarUpsideMonsterDivinationCardsCorrupted",[],""
10058,"CleansingAltarUpsideBossScarab",[],""
10059,"CleansingAltarUpsideBossScarabBeasts1",[],""
10060,"CleansingAltarUpsideBossScarabBeasts2",[],""
10061,"CleansingAltarUpsideBossScarabBeasts3",[],""
10062,"CleansingAltarUpsideBossScarabTorment1",[],""
10063,"CleansingAltarUpsideBossScarabTorment2",[],""
10064,"CleansingAltarUpsideBossScarabTorment3",[],""
10065,"CleansingAltarUpsideBossScarabMetamorph1",[],""
10066,"CleansingAltarUpsideBossScarabMetamorph2",[],""
10067,"CleansingAltarUpsideBossScarabMetamorph3",[],""
10068,"CleansingAltarUpsideBossScarabBlight1",[],""
10069,"CleansingAltarUpsideBossScarabBlight2",[],""
10070,"CleansingAltarUpsideBossScarabBlight3",[],""
10071,"CleansingAltarUpsideBossScarabUniques1",[],""
10072,"CleansingAltarUpsideBossScarabUniques2",[],""
10073,"CleansingAltarUpsideBossScarabUniques3",[],""
10074,"CleansingAltarUpsideBossScarabDivinationCards1",[],""
10075,"CleansingAltarUpsideBossScarabDivinationCards2",[],""
10076,"CleansingAltarUpsideBossScarabDivinationCards3",[],""
10077,"CleansingAltarUpsideBossScarabShaperRares1",[],""
10078,"CleansingAltarUpsideBossScarabShaperRares2",[],""
10079,"CleansingAltarUpsideBossScarabShaperRares3",[],""
10080,"CleansingAltarUpsideBossScarabMaps1",[],""
10081,"CleansingAltarUpsideBossScarabMaps2",[],""
10082,"CleansingAltarUpsideBossScarabMaps3",[],""
10083,"CleansingAltarUpsideBossDivinationCards",[],""
10084,"CleansingAltarUpsideBossDivinationCardsUnique",[],""
10085,"CleansingAltarUpsideBossDivinationCardsUniqueWeapon",[],""
10086,"CleansingAltarUpsideBossDivinationCardsUniqueArmour",[],""
10087,"CleansingAltarUpsideBossDivinationCardsUniqueJewellery",[],""
10088,"CleansingAltarUpsideBossDivinationCardsUniqueCorrupted",[],""
10089,"CleansingAltarUpsideBossDivinationCardsMap",[],""
10090,"CleansingAltarUpsideBossDivinationCardsMapUnique",[],""
10091,"CleansingAltarUpsideBossDivinationCardsCorrupted",[],""
10092,"CleansingAltarUpsidePlayerDuplicateDroppedCurrency",[],""
10093,"CleansingAltarUpsidePlayerDuplicateDroppedGems",[],""
10094,"CleansingAltarUpsidePlayerDuplicateDroppedUniques",[],""
10095,"CleansingAltarUpsidePlayerDuplicateDroppedScarabs",[],""
10096,"CleansingAltarUpsidePlayerDuplicateDroppedMaps",[],""
10097,"CleansingAltarUpsidePlayerDuplicateDroppedDivinationCards",[],""
10098,"CleansingAltarUpsidePlayerIncreasedQuantityAndQuality",[],""
10099,"CleansingAltarUpsidePlayerIncreasedQuantity",[],""
10100,"CleansingAltarUpsidePlayerIncreasedRarity",[],""
10101,"CleansingAltarUpsidePlayerIncreasedExperience",[],""
10102,"PinnacleAtlasBoss",[],""
10103,"MavenInvitation",[],""
10104,"UpgradedVaalSideArea",[],""
10105,"UpgradedLabyrinthTrial",[],""
10106,"CorruptingTempest",[],""
10107,"MonstrousTreasure",[],""
10108,"AlluringVaalSideArea",[],""
10109,"ImprovedLabyrinthTrial",[],""
10110,"BreachstoneAdditionalRewardAndModifierCrafted",[],""
10111,"DisplayLabyrinthTrial",[],""
10112,"SentinelTagBase",[],""
10113,"SentinelTagDrone3",[],""
10114,"MonsterTaggingSpecificMapBoss",[],""
10115,"SentinelTagOnlyRareOrUnique",[],""
10116,"SentinelOnlyOneUse",[],""
10117,"SentinelTagOnlyRare",[],""
10118,"ChaosDamageDoesNotBypassEnergyShieldPercent",[],""
10119,"DamageBypassEnergyShieldPercent",[],""
10120,"KillEnemyInstantlyExarchDominant",[],""
10121,"MalignantMadnessCritEaterDominant",[],""
10122,"SocketedWarcryCooldownCount",[],""
10123,"TakePhysicalDamagePerWarcryExerting",[],""
10124,"MoreDamagePerWarcryExerting",[],""
10125,"AllDamageCanChill",[7],""
10126,"AllDamageTakenCanChill",[7],""
10127,"AllDamageTakenCanIgnite",[7],""
10128,"ChillHitsCauseShattering",[],""
10129,"EnemiesChilledIncreasedDamageTaken",[],""
10130,"EnemiesChilledLessDamageDealt",[],""
10131,"SelfMaimHinderEffect",[0],""
10132,"RelicEffect",[2],""
10133,"SentinelLeague",[],""
10134,"SentinelDroneAggroRadius",[1],""
10135,"SentinelDroneDurationIncrease",[1],""
10136,"SentinelDroneAdditionalTags",[1],""
10137,"SentinelDroneLocalCharge",[1],""
10138,"SentinelTagIncreasedDamage",[],""
10139,"JewelUniqueAllocateDisconnectedPassivesAroundKeystone",[8],""
10140,"SentinelDroneTagSpecificUnique",[5],""
10141,"SentinelDroneDestroyOnTag",[],""
10142,"SentinelDroneTagMapQuantityAppliesToRewards",[],""
10143,"SentinelDroneTagDropsCurrencyRewards",[6],""
10144,"SentinelDroneTagDropsSentinel",[6],""
10145,"SentinelDroneTagDropsDivinationCards",[6],""
10146,"SentinelDroneTagDropsScarabs",[6],""
10147,"SentinelDroneTagDropsUniques",[6],""
10148,"SentinelDroneTagDropsMaps",[6],""
10149,"SentinelDroneTagDropsFragments",[6],""
10150,"SentinelDroneGrantModsToKiller",[7],""
10151,"SentinelTagDifficulty",[],""
10152,"SentinelDronePetrifyTaggedMonsters",[7],""
10153,"SentinelDronePlayerUnholyMightOnSummon",[2],""
10154,"SentinelDroneIncreasedDifficulty",[1],""
10155,"SentinelDroneReducedDifficulty",[1],""
10156,"SentinelDroneExtraChains",[1],""
10157,"SentinelDroneChainDistance",[1],""
10158,"SentinelDroneExtraBeams",[1],""
10159,"SentinelDroneBaseDuration",[1],""
10160,"SentinelDroneTagLimitPercentage",[1],""
10161,"SentinelDronePlayerTailwindOnSummon",[2],""
10162,"SentinelAcceleratingOnUse",[2],""
10163,"SentinelResonatingOnUse",[2],""
10164,"SentinelDiamondOnUse",[2],""
10165,"SentinelGloomOnUse",[2],""
10166,"SentinelResistanceOnUse",[2],""
10167,"SentinelMassiveOnUse",[2],""
10168,"SentinelEchoingOnUse",[2],""
10169,"SentinelImpenetrableOnUse",[2],""
10170,"SentinelAdrenalineOnUse",[2],""
10171,"SentinelEnduranceChargeOnUse",[2],""
10172,"SentinelPowerChargeOnUse",[2],""
10173,"SentinelFrenzyChargeOnUse",[2],""
10174,"SentinelDroneDebilitateMonster",[],""
10175,"SentinelDroneCurrencyRewardChance",[2],""
10176,"SentinelDroneEssenceRewardChance",[2],""
10177,"SentinelDroneUniqueRewardChance",[2],""
10178,"SentinelDroneGemsRewardChance",[2],""
10179,"SentinelDroneMapsRewardChance",[2],""
10180,"SentinelDroneTrinketsRewardChance",[2],""
10181,"SentinelDroneArmourRewardChance",[2],""
10182,"SentinelDroneWeaponRewardChance",[2],""
10183,"SentinelDroneFragmentsRewardChance",[2],""
10184,"SentinelDroneScarabsRewardChance",[2],""
10185,"SentinelDroneDivinationCardsRewardChance",[2],""
10186,"SentinelDroneAbyssRewardChance",[2],""
10187,"SentinelDroneHarbingerRewardChance",[2],""
10188,"SentinelDroneBreachRewardChance",[2],""
10189,"SentinelDroneFossilsRewardChance",[2],""
10190,"SentinelDroneLegionRewardChance",[2],""
10191,"SentinelDroneBlightRewardChance",[2],""
10192,"SentinelDroneMetamorphosisRewardChance",[2],""
10193,"SentinelDroneExpeditionRewardChance",[2],""
10194,"SentinelDroneHeistRewardChance",[2],""
10195,"SentinelDroneRitualRewardChance",[2],""
10196,"SentinelDroneDeliriumRewardChance",[2],""
10197,"SentinelDroneSentinelRewardChance",[2],""
10198,"SentinelDroneDuplicateRewardChance",[2],""
10199,"SentinelDroneRefreshOnUseChance",[2],""
10200,"SentinelDroneTaggedMonsterItemQuantity",[1],""
10201,"SentinelDroneTaggedMonsterItemRarity",[1],""
10202,"SentinelDroneTaggedMonsterExperience",[1],""
10203,"SentinelDroneRewardChance",[2],""
10204,"SentinelDroneRewardCount",[2],""
10205,"SentinelDroneAngerAura",[2],""
10206,"SentinelDroneDeterminationAura",[2],""
10207,"SentinelDroneFireResistAura",[2],""
10208,"SentinelDronePurityAura",[2],""
10209,"SentinelDroneHatredAura",[2],""
10210,"SentinelDroneGraceAura",[2],""
10211,"SentinelDroneColdReistAura",[2],""
10212,"SentinelDroneHasteAura",[2],""
10213,"SentinelDroneWrathAura",[2],""
10214,"SentinelDroneDisciplineAura",[2],""
10215,"SentinelDroneLightningResistAura",[2],""
10216,"SentinelDroneZealotryAura",[2],""
10217,"SentinelDroneMalevolenceAura",[2],""
10218,"SentinelDroneCannotTagEnemies",[6],""
10219,"SentinelDroneCannotAddRewards",[6],""
10220,"SentinelDroneEmpowermentPerMonsterTagged",[6],""
10221,"SentinelDroneRewardChancePerMonsterTagged",[6],""
10222,"SentinelDroneUpgradeToRareChance",[7],""
10223,"SentinelDroneSpawnWorms",[8],""
10224,"SentinelDroneCleanseFish",[8],""
10225,"SentinelDronePurifyCorruptedWater",[8],""
10226,"SentinelDroneNoDrops",[],""
10227,"SummonSkeletonsSkeletonIsMage",[],""
10228,"LakeLeague",[],""
10229,"GainSoulEaterStackOnHit",[8],""
10230,"SoulEaterMaximumStackCount",[5],""
10231,"LoseSoulEaterWhileNoUniqueInPresence",[5],""
10232,"LifeRegenerationNotApplied",[5],""
10233,"RageRegenerationPerLifeRegeneration",[7],""
10234,"GrantsTouchOfFireSkill",[7],""
10235,"GainAdrenalineFireTouchedGain",[6],""
10236,"LoseAdrenalineFireTouchedLoss",[6],""
10237,"FireDamageTakenFireTouched",[6],""
10238,"MinionPhysicalConvertToCold",[5],""
10239,"MinionOnlyDealColdDamage",[5],""
10240,"LifeRegenerationFlatOnLowLife",[5],""
10241,"TouchedByTormentedSpirits",[6],""
10242,"QuicksilverFlaskAppliesToAllies",[6],""
10243,"ColdAddedAsFireChilledEnemy",[5],""
10244,"ColdAddedAsFireFrozenEnemy",[5],""
10245,"DoubleDamageWith200Strength",[5],""
10246,"TripleDamageWith400Strength",[5],""
10247,"BlockChanceVersusCursedEnemies",[5],""
10248,"ApplyDecayOnCurse",[7],""
10249,"FrenzyChargeOnHitBlinded",[5],""
10250,"RecoverLifeOnSuppress",[5],""
10251,"PhasingOnLowLife",[5],""
10252,"ElusiveOnLowLife",[7],""
10253,"KnockbackDistance",[5],""
10254,"StrikeSkillKnockback",[5],""
10255,"AdrenalineOnKill",[7],""
10256,"LifeCostAsManaCost",[7],""
10257,"BowAttacksCullingStrike",[7],""
10258,"MovementVelocityPerNearbyCorpse",[6],""
10259,"FlatLifeRegenerationPerNearbyCorpse",[6],""
10260,"WeaponAddedLightningDamagePerEnergyShield",[7],""
10261,"SkillsExertAttacksDoNotCountChance",[7],""
10262,"CannotHaveNonSpectreMinions",[7],""
10263,"MinimumChargesEqualToMaximumWhileStationary",[7],""
10264,"TrapsCannotBeTriggeredByEnemies",[5],""
10265,"AdditionalTrapsThrown",[7],""
10266,"FreezeEnemiesWhenHitChance",[7],""
10267,"AddedChaosDamagePerCurse",[5],""
10268,"GolemsAddedPhysicalDamage",[5],""
10269,"GainMaximumEnduranceChargesWhenCrit",[5],""
10270,"ShareMaximumEnduranceChargesParty",[5],""
10271,"SkeletonWarriorsPermanentMinion",[7],""
10272,"LifeDegenerationGracePeriod",[0],""
10273,"LifeDegenerationPercentGracePeriod",[],""
10274,"ManaDegenerationGracePeriod",[0],""
10275,"SelfPhysicalDamageTaken",[1],""
10276,"SelfFireDamageTaken",[0],""
10277,"SelfColdDamageTaken",[0],""
10278,"SelfLightningDamageTaken",[0],""
10279,"SelfChaosDamageTaken",[0],""
10280,"EnemyLifeLeechPermyriad",[1],""
10281,"EnemyManaLeechPermyriad",[1],""
10282,"LifeDegenerationAndPercentGracePeriod",[0],""
10283,"EnergyShieldAndDegenGracePeriod",[1],""
10284,"FireResistanceEnemyLeech",[0],""
10285,"ColdResistanceEnemyLeech",[0],""
10286,"LightningResistanceEnemyLeech",[0],""
10287,"IncreasedManaAndDegenGracePeriod",[0],""
10288,"IncreasedManaAndBaseCost",[0],""
10289,"SelfPhysAsExtraFireTaken",[6],""
10290,"SelfColdDamageTakenPerFrenzy",[1],""
10291,"ChanceToLoseManaOnSkillUse",[1],""
10292,"EnemyPhysicalDamageLifeLeechPermyriad",[1],""
10293,"EnemyFireDamageLifeLeechPermyriad",[1],""
10294,"EnemyColdDamageLifeLeechPermyriad",[1],""
10295,"EnemyLightningDamageLifeLeechPermyriad",[1],""
10296,"EnemyChaosDamageLifeLeechPermyriad",[1],""
10297,"SelfFireAndColdDamageTaken",[1],""
10298,"SelfFireAndLightningDamageTaken",[1],""
10299,"SelfColdAndLightningDamageTaken",[1],""
10300,"MinimumEnduranceChargesAndOnKillLose",[1],""
10301,"MinimumPowerChargesAndOnKillLose",[1],""
10302,"MinimumFrenzyChargesAndOnKillLose",[1],""
10303,"EnemyLifeLeechPermyriadWhileFocusedAndVaalPact",[1],""
10304,"BaseLifeAndManaDegenGracePeriod",[1],""
10305,"BaseManaAndLifeDegenGracePeriod",[1],""
10306,"ManaCostBaseChannelled",[4],""
10307,"ManaCostBaseNonChannelled",[4],""
10308,"ShockYourselfOnFocus",[2],""
10309,"ShockYourselfOnFocusCDR",[1],""
10310,"MemoryLineAnarchy1",[],""
10311,"MemoryLineAnarchy2",[],""
10312,"MemoryLineDomination1",[],""
10313,"MemoryLineDomination2",[],""
10314,"MemoryLineEssence1",[],""
10315,"MemoryLineEssence2",[],""
10316,"MemoryLineAmbush1",[],""
10317,"MemoryLineAmbush2",[],""
10318,"MemoryLineBreach1",[],""
10319,"MemoryLineBreach2",[],""
10320,"MemoryLineTorment1",[],""
10321,"MemoryLineTorment2",[],""
10322,"MemoryLineHarbinger1",[],""
10323,"MemoryLineHarbinger2",[],""
10324,"MemoryLineBestiary1",[],""
10325,"MemoryLineBestiary2",[],""
10326,"MemoryLineIncursion1",[],""
10327,"MemoryLineBetrayal1",[],""
10328,"MemoryLineHarvest1",[],""
10329,"MemoryLineAbyss1",[],""
10330,"UltimatumUniqueMap",[],""
10331,"UltimatumUniqueMapChaosCloud",[],""
10332,"UltimatumUniqueMapLightningRune",[],""
10333,"UltimatumUniqueMapFlamespitter",[],""
10334,"UltimatumUniqueMapFrostInfection",[],""
10335,"UltimatumUniqueMapGraveyard",[],""
10336,"UltimatumUniqueMapRevenant",[],""
10337,"UltimatumUniqueMapSawblade",[],""
10338,"UltimatumUniqueMapPhysicalTotem",[],""
10339,"UltimatumUniqueMapElementalTotem",[],""
10340,"UltimatumUniqueMapRecoveryReduction",[],""
10341,"UltimatumUniqueMapAreaProjectileSpeed",[],""
10342,"UltimatumUniqueMapBuffExpiry",[],""
10343,"UltimatumUniqueMapCooldownSpeed",[],""
10344,"UltimatumUniqueMapVulnerability",[],""
10345,"UltimatumUniqueMapAcceleratingSpeed",[],""
10346,"UltimatumUniqueMapNonChaosAsExtraChaos",[],""
10347,"UltimatumUniqueMapExtraCriticalRolls",[],""
10348,"UltimatumUniqueMapHinderOnFlaskUse",[],""
10349,"UltimatumUniqueMapCancelFlaskOnFlaskUse",[],""
10350,"UltimatumUniqueMapReflectAilmentsAndCurses",[],""
10351,"UltimatumUniqueMapAurasAffectAllies",[],""
10352,"UltimatumUniqueMapDealNoDamagePeriodically",[],""
10353,"UltimatumUniqueMapLoseCharges",[],""
10354,"MemoryLineDomination2Map",[],""
10355,"MemoryLineEssence2Map",[],""
10356,"MemoryLineAmbush1Map",[],""
10357,"MemoryLineBreach1Map",[],""
10358,"MemoryLineBreach2Map",[],""
10359,"MemoryLineTorment2Map",[],""
10360,"MemoryLineHarbinger1Map",[],""
10361,"MemoryLineHarbinger2Map",[],""
10362,"MemoryLineBestiary1Map",[],""
10363,"MemoryLineIncursion1Map",[],""
10364,"MemoryLineHarvest1Map",[],""
10365,"MemoryLineAbyss1Map",[],""
10366,"MemoryLineMapBaseStats",[],""
10367,"MonsterTagMirrored",[],""
10368,"MonsterTagSanctumGuard",[],""
10369,"MonsterTagSanctumBraomBoss",[],""
10370,"MonsterTagSanctumUzarBoss",[],""
10371,"MonsterSanctumGuardDaemon",[],""
10372,"MonsterDroppedItemsInfluence",[],""
10373,"MonsterDroppedItemsElderShaper",[],""
10374,"MonsterDroppedItemsConqueror",[],""
10375,"DroppedItemsFractured",[],""
10376,"DroppedItemsWhiteSockets",[],""
10377,"DroppedItemsMaximumSockets",[],""
10378,"DroppedItemsFullyLinked",[],""
10379,"ConsecratedGroundStationarySTRHighest",[5],""
10380,"ProfaneGroundCriticalStrikeINTHighest",[5],""
10381,"ConsecratedGroundLingers",[5],""
10382,"ProfaneGroundLingers",[5],""
10383,"RandomProjectileDirection",[],""
10384,"SanctumLeague",[],""
10385,"LifeLossToPreventDuringFlaskEffectToLoseOverTime",[],""
10386,"EnemyExplosionRandomElementFlaskEffect",[8],""
10387,"CastSpeedAppliesToAttackSpeed",[8],""
10388,"SpellImpaleOnCritChance",[7],""
10389,"SpellImpaleEffect",[7],""
10390,"AncestorTotemBuffLingers",[7],""
10391,"OneAncestorTotemBuff",[6],""
10392,"AncestorTotemBuffEffect",[6],""
10393,"ElementalDamageReductionChaosResist",[7],""
10394,"MapGrantsLevel20Dash",[],""
10395,"SelfIgniteDurationAllElementalAilments",[5],""
10396,"ShockAvoidanceAllElementalAilments",[5],""
10397,"CurseLimitMaximumPowerCharges",[8],""
10398,"PowerChargeOnCurse",[5],""
10399,"ImmuneToCursesRemainingDuration",[7],""
10400,"SpellCritChanceEqualsWeaponCritChance",[8],""
10401,"AttacksCannotCrit",[5],""
10402,"CursedEnemiesCannotInflictElementalAilments",[8],""
10403,"MaximumCritChanceIs50",[5],""
10404,"DealNoElementalPhysicalDamage",[5],""
10405,"TemporalChainsCooldownRecovery",[7],""
10406,"TemporalChainsCannotBeSlowed",[7],""
10407,"DespairWitherOnHit",[7],""
10408,"DespairImmuneToCurses",[7],""
10409,"ElementalWeaknessPhysicalAsRandomElement",[7],""
10410,"ElementalWeaknessImmuneToExposure",[7],""
10411,"EnfeebleCriticalStrikeMultiplier",[7],""
10412,"EnfeebleNoExtraCritDamage",[7],""
10413,"ConductivityUnaffectedByShock",[7],""
10414,"ConductivityLightningExposureOnHit",[7],""
10415,"FlammabilityUnaffectedByIgnite",[7],""
10416,"FlammabilityFireExposureOnHit",[7],""
10417,"FrostbiteUnaffectedByFreeze",[7],""
10418,"FrostbiteColdExposureOnHit",[7],""
10419,"PunishmentImmuneToReflectedDamage",[7],""
10420,"PunishmentIntimidateOnHit",[7],""
10421,"VulnerabilityUnaffectedByBleed",[7],""
10422,"VulnerabilityDoubleDamage",[7],""
10423,"CannotRecoverLife",[],""
10424,"MonsterModOverwhelmPDR",[],""
10425,"MonsterModExtraFireDamage",[],""
10426,"MonsterModExtraColdDamage",[],""
10427,"MonsterModExtraLightningDamage",[],""
10428,"MonsterModExtraChaosDamage",[],""
10429,"MonsterModExtraElementalDamage",[],""
10430,"MonsterModPhysicalDamageReduction",[],""
10431,"MonsterModResistantToFire",[],""
10432,"MonsterModResistantToCold",[],""
10433,"MonsterModResistantToLightning",[],""
10434,"MonsterModResistantToChaos",[],""
10435,"MonsterModIncreasedEvasionRating",[],""
10436,"MonsterModFasterStartOfEnergyShield",[],""
10437,"MonsterModIncreasedLife",[],""
10438,"MonsterModIncreasedAccuracy",[],""
10439,"MonsterModIncreasedCriticalStrikeChance",[],""
10440,"MonsterModLifeRegeneration",[],""
10441,"MonsterModApplyIgnite",[],""
10442,"MonsterModApplyShock",[],""
10443,"MonsterModApplyPoison",[],""
10444,"MonsterModApplyBleed",[],""
10445,"MonsterModApplyFreeze",[],""
10446,"MonsterModApplyStun",[],""
10447,"MonsterModAreaOfEffect",[],""
10448,"MonsterModAttackCastMovementSpeed",[],""
10449,"MonsterModSkillRepeat",[],""
10450,"MonsterModAdditionalProjectiles",[],""
10451,"MonsterModDamageLeechedAsLife",[],""
10452,"MonsterModCannotLeech",[],""
10453,"MonsterModGainCharges",[],""
10454,"MonsterModEnduranceChargeGain",[],""
10455,"MonsterModFrenzyChargeGain",[],""
10456,"MonsterModPowerChargeGain",[],""
10457,"MonsterModCannotBeSlowed",[],""
10458,"MonsterModCannotBeStunned",[],""
10459,"MonsterModFrenzied",[],""
10460,"MonsterModAlwaysCrit",[],""
10461,"MonsterModApplyBlind",[],""
10462,"MonsterModReducedCritMulti",[],""
10463,"MonsterModHexproof",[],""
10464,"MonsterModAdditionalChain",[],""
10465,"MonsterModProjectilesGainDamage",[],""
10466,"MonsterModDamagePerMissingLife",[],""
10467,"MonsterModRemoveChargesOnHit",[],""
10468,"MonsterModCorruptedBlood",[],""
10469,"MonsterModSpellResistant",[],""
10470,"MonsterModAttackBlock",[],""
10471,"MonsterModReflectNonDamagingAilments",[],""
10472,"MonsterModReflectHexes",[],""
10473,"MonsterModSpeedAura",[],""
10474,"MonsterModEnergyShieldAura",[],""
10475,"MonsterModApplyRandomMark",[],""
10476,"MonsterModAccuracyAndCritAura",[],""
10477,"MonsterModFlameBeacon",[],""
10478,"MonsterModFrostBeacon",[],""
10479,"MonsterModLightningBeacon",[],""
10480,"MonsterMinionsTakeLifeInstead",[],""
10481,"MonsterModGraspingVines",[],""
10482,"MonsterModHinderAura",[],""
10483,"MonsterModPhysicalDamageAura",[],""
10484,"MonsterModSoulConduit",[],""
10485,"MonsterModStrongerMinions",[],""
10486,"MonsterModRevivesMinions",[],""
10487,"MonsterModSkeletonZombieSummons",[],""
10488,"MonsterModHealingAura",[],""
10489,"MonsterModPreventRecoveryAura",[],""
10490,"MonsterModTemporalAura",[],""
10491,"MonsterModSoulEater",[],""
10492,"MonsterModManaSiphonAura",[],""
10493,"MonsterModBenevolentGuardian",[],""
10494,"MonsterModRemoveFlaskChargeAura",[],""
10495,"MonsterModEmpoweringMinions",[],""
10496,"MonsterModAlwaysIgnite",[],""
10497,"MonsterModAlwaysChill",[],""
10498,"MonsterModAlwaysShock",[],""
10499,"MonsterModShockedGroundOnDeath",[],""
10500,"MonsterModBurningGroundOnDeath",[],""
10501,"MonsterModChilledGroundOnDeath",[],""
10502,"MonsterModConsecratedGround",[],""
10503,"MonsterModBurningGroundTrail",[],""
10504,"MonsterModChilledGroundTrail",[],""
10505,"MonsterModShockedGroundTrail",[],""
10506,"MonsterModEnergyShieldStunNova",[],""
10507,"MonsterModInfernoBolt",[],""
10508,"MonsterModSnowBolt",[],""
10509,"MonsterModLightningMirage",[],""
10510,"MonsterModIcePrison",[],""
10511,"MonsterModFlamewaller",[],""
10512,"MonsterModToxicVolatiles",[],""
10513,"MonsterModShroudWalker",[],""
10514,"MonsterModHexingEffigy",[],""
10515,"MonsterModMirrorImage",[],""
10516,"MonsterModFireMortar",[],""
10517,"MonsterModDetonateCorpses",[],""
10518,"MonsterModMagmaBarrier",[],""
10519,"MonsterModVolatileFlameblood",[],""
10520,"MonsterModStormHerald",[],""
10521,"MonsterModExplodingCrystals",[],""
10522,"MonsterVolatilePlants",[],""
10523,"MonsterVolatileRocks",[],""
10524,"MonsterProximalTangibility",[],""
10525,"MonsterModHeraldingMinionTotems",[],""
10526,"MonsterModFinalGasp",[],""
10527,"MonsterModBerserker",[],""
10528,"MonsterModDamageTypeCycling",[],""
10529,"MonsterModSummonEffigy",[],""
10530,"MonsterModFleeing",[],""
10531,"MonsterModLunarisTouched",[],""
10532,"MonsterModSolarisTouched",[],""
10533,"MonsterModArakaaliTouched",[],""
10534,"MonsterModBrineKingTouched",[],""
10535,"MonsterModTukohamaTouched",[],""
10536,"MonsterModAbberathTouched",[],""
10537,"MonsterModShakariTouched",[],""
10538,"MonsterModInnocenceTouched",[],""
10539,"MonsterModKitavaTouched",[],""
10540,"MonsterModSpiritWalkers",[],""
10541,"MonsterModUnionOfSouls",[],""
10542,"SanctumMaximumLife",[0],""
10543,"SanctumMaximumHonour",[0],""
10544,"SanctumResolveRecovery",[0],""
10545,"SanctumMonstersDoubleGoldChance",[0],""
10546,"SanctumFountainDoubleGoldChance",[0],""
10547,"SanctumMerchantReducedCosts",[0],""
10548,"SanctumMaximumResolvePercent",[0],""
10549,"SanctumRestoreHonourOnBossKill",[0],""
10550,"SanctumRestoreHonourOnFountainUse",[0],""
10551,"SanctumStartingGold",[0],""
10552,"SanctumGoldOnRoomCompletion",[0],""
10553,"SanctumStartingShield",[0],""
10554,"SanctumResolveOnRoomComplete",[0],""
10555,"SanctumRevealExtraRoomEachFloor",[0],""
