"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
5282,7639,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5283,7640,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5284,7641,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5285,7642,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5286,7643,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5287,7644,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],410
5288,7645,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],317
5289,7646,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5290,7647,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5291,7648,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],317
5292,7649,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],317
5293,7650,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],402
5294,7651,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],402
5295,7652,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],389
5296,7653,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5297,7654,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5298,7655,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5299,7656,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5300,7657,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5301,7658,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5302,7659,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5303,7660,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5304,7661,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5305,7662,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5306,7663,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5307,7664,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5308,7665,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5309,7666,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],311
5310,7667,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5311,7668,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5312,7669,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5313,7670,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5314,7671,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5315,7672,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5316,7673,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5317,7674,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],428
5318,7675,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5319,7676,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5320,7677,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5321,7678,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5322,7679,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5323,7680,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5324,7681,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414
5325,7682,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5326,7683,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5327,7684,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5328,7685,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],414
5329,7686,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5330,7687,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5331,7688,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5332,7689,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5333,7690,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],393
5334,7691,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],410
5335,7692,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],410
5336,7693,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],410
5337,7694,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5338,7695,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5339,7696,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5340,7697,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5341,7698,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5342,7699,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5343,7700,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5344,7701,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5345,7702,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5346,7703,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5347,7704,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5348,7705,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5349,7706,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5350,7707,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5351,7708,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5352,7709,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5353,7710,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5354,7712,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5355,7713,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5356,7714,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5357,7715,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5358,7716,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5359,7717,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5360,7718,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5361,7711,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5362,7719,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433
5363,7720,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],421
5364,7721,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5365,7722,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5366,7723,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5367,7724,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],319
5368,7725,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5369,7726,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],405
5370,7727,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5371,7728,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5372,7729,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5373,7730,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5374,7731,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5375,7732,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5376,7733,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],396
5377,7734,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],401
5378,7735,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5379,7736,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5380,7737,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5381,7738,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],421
5382,7739,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],428
5383,7740,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5384,7741,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5385,7742,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5386,7743,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5387,7744,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5388,7745,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5389,7746,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5390,7747,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5391,7748,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5392,7749,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],412
5393,7750,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5394,7751,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5395,7752,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5396,7753,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5397,7754,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5398,7755,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435
5399,7756,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],434
5400,7757,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],434
5401,7758,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],434
5402,7759,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],434
5403,7760,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],434
5404,7761,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],434
5405,7762,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],330
5406,7763,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],444
5407,7764,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],444
5408,7765,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],444
5409,7766,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],444
5410,7767,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],444
5411,7768,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],444
5412,7770,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],452
5413,7771,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],452
5414,7772,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],452
5415,7773,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],452
5416,7774,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],452
5417,7775,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],452
5418,7769,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5419,7776,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],448
5420,7777,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",3,[],[],[],20,[],448
5421,7778,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",3,[],[],[],20,[],448
5422,7779,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",3,[],[],[],20,[],448
5423,7780,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456
5424,7781,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456
5425,7782,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456
5426,7783,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456
5427,7784,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456
5428,7785,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456
5429,7786,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],467
5430,7787,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],467
5431,7788,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],467
5432,7789,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],467
5433,7790,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],467
5434,7791,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],467
5435,7792,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],467
5436,7793,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],394
5437,7794,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],394
5438,7795,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],482
5439,7796,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",1,[],[],[],20,[],482
5440,7797,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],488
5441,7798,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],488
5442,7799,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],498
5443,7800,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],498
5444,7801,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],500
5445,7802,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],500
5446,7803,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5447,7804,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],510
5448,7805,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5449,7806,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5450,7807,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5451,7808,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5452,7809,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5453,7810,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],311
5454,7811,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5455,7812,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5456,7813,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],311
5457,7814,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5458,7815,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],430
5459,7816,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],402
5460,7817,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],398
5461,7818,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],397
5462,7819,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5463,7820,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5464,7821,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],420
5465,7822,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],402
5466,7823,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],317
5467,7824,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
5468,7825,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],387
5469,7826,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],407
5470,7827,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],360
5471,7828,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],360
5472,7829,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],478
5473,7830,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],478
5474,7831,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],478
5475,7832,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],478
5476,7833,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],478
5477,7834,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],478
5478,7835,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],317
5479,7836,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],395
5480,7837,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],""
5481,7838,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],395
5482,7840,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],395
5483,7841,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],482
5484,7842,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],482
5485,7843,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],482
5486,7844,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],482
5487,7845,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],482
5488,7846,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],482
5489,7847,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],488
5490,7848,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],488
5491,7849,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],488
5492,7850,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],488
5493,7851,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],488
5494,7852,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],488
5495,7853,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],498
5496,7854,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],498
5497,7855,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],498
5498,7856,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],498
5499,7857,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],498
5500,7858,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],498
5501,7860,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],346
5502,7861,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],355
5503,7862,20,5,"hideout_doodad","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],365
