"rownum","Wordlist","Text","SpawnWeight_Tags","SpawnWeight_Values","i32","Text2","Inflection"
2081,3,"Granite","[74,54,0]","[1000,1000,0]",1151268179,"Granite",""
2082,3,"Grave","[56,53,73,51,52,0]","[1000,1000,1000,1000,1000,0]",1887821932,"Grave",""
2083,3,"Gravel","[74,54,0]","[1000,1000,0]",1723544492,"Gravel",""
2084,3,"Gray","[48,49,53,72,76,139,0]","[1000,1000,1000,1000,1000,1000,0]",262090107,"Gray",""
2085,3,"Green","[50,75,0]","[1000,1000,0]",278253374,"Green",""
2086,3,"Grey","[48,49,139,0]","[1000,1000,1000,0]",495473144,"Grey",""
2087,3,"Grim","[48,49,56,53,73,72,51,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",560665479,"Grim",""
2088,3,"Grime","[48,49,72,52,0]","[1000,1000,1000,1000,0]",-939211159,"Grime",""
2089,3,"Gristle","[49,56,72,52,0]","[1000,1000,1000,1000,0]",1941865587,"Gristle",""
2090,3,"Gruff","[49,72,138,0]","[1000,1000,1000,0]",-894920486,"Gruff",""
2091,3,"Hairy","[49,72,0]","[1000,1000,0]",320040853,"Hairy",""
2092,3,"Havoc","[56,54,55,139,0]","[1000,1000,1000,1000,0]",1255014209,"Havoc",""
2093,3,"Hollow","[74,53,54,51,0]","[1000,1000,1000,1000,0]",-590476856,"Hollow",""
2094,3,"Honour","[223,224,0]","[1000,1000,0]",1021826381,"Honour",""
2095,3,"Horror","[56,53,73,51,76,52,0]","[1000,1000,1000,1000,1000,1000,0]",-723174996,"Horror",""
2096,3,"Ichor","[50,76,75,140,0]","[1000,1000,1000,1000,0]",2044311525,"Ichor",""
2097,3,"Imperial","[74,0]","[1000,0]",-1406093572,"Imperial",""
2098,3,"Infernal","[56,0]","[1000,0]",1873410352,"Infernal",""
2099,3,"Inferno","[56,54,139,0]","[1000,1000,1000,0]",1089189377,"Inferno",""
2100,3,"Iron","[223,224,49,74,54,72,50,0]","[1000,1000,1000,1000,1000,1000,1000,0]",1405844113,"Iron",""
2101,3,"Just","[223,224,0]","[1000,1000,0]",-1009666490,"Just",""
2102,3,"Justice","[223,224,0]","[1000,1000,0]",1751978087,"Justice",""
2103,3,"Kelp","[53,55,0]","[1000,1000,0]",-561358970,"Kelp",""
2104,3,"Lava","[54,139,0]","[1000,1000,0]",961566587,"Lava",""
2105,3,"Light","[223,224,0]","[1000,1000,0]",-985041329,"Light",""
2106,3,"Luna","[223,224,0]","[1000,1000,0]",1385077650,"Luna",""
2107,3,"Magma","[54,139,0]","[1000,1000,0]",-1095701246,"Magma",""
2108,3,"Marble","[74,54,0]","[1000,1000,0]",534517410,"Marble",""
2109,3,"Marrow","[49,56,73,72,51,52,0]","[1000,1000,1000,1000,1000,1000,0]",-1115179694,"Marrow",""
2110,3,"Meat","[49,72,52,0]","[1000,1000,1000,0]",1714549429,"Meat",""
2111,3,"Might","[223,224,0]","[1000,1000,0]",369113983,"Might",""
2112,3,"Mist","[53,55,0]","[1000,1000,0]",-1785108168,"Mist",""
2113,3,"Moon","[223,224,56,53,55,0]","[1000,1000,1000,1000,1000,0]",293791475,"Moon",""
2114,3,"Moss","[53,51,55,52,0]","[1000,1000,1000,1000,0]",468746281,"Moss",""
2115,3,"Murder","[48,56,139,138,0]","[1000,1000,1000,1000,0]",-1187269035,"Murder",""
2116,3,"Night","[49,56,53,73,72,51,76,55,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",498195592,"Night",""
2117,3,"Noble","[74,139,0]","[1000,1000,0]",1623107512,"Noble",""
2118,3,"Noxious","[56,50,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,0]",1203671017,"Noxious",""
2119,3,"Ocher","[54,50,75,0]","[1000,1000,1000,0]",1424704004,"Ochre",""
2120,3,"Onyx","[56,74,54,76,139,0]","[1000,1000,1000,1000,1000,0]",-1010466717,"Onyx",""
2121,3,"Ooze","[50,76,55,75,0]","[1000,1000,1000,1000,0]",1848312612,"Ooze",""
2122,3,"Ore","[54,0]","[1000,0]",1124215890,"Ore",""
2123,3,"Pain","[48,49,56,72,51,76,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-194399871,"Pain",""
2124,3,"Pebble","[54,0]","[1000,0]",-2074691244,"Pebble",""
2125,3,"Pit","[49,56,54,72,50,76,52,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",213508151,"Pit",""
2126,3,"Poison","[50,76,75,140,0]","[1000,1000,1000,1000,0]",454980081,"Poison",""
2127,3,"Pummice","[74,54,0]","[1000,1000,0]",1680793809,"Pumice",""
2128,3,"Pure","[223,224,0]","[1000,1000,0]",1487975163,"Pure",""
2129,3,"Pus","[52,0]","[1000,0]",1550100860,"Pus",""
2130,3,"Quartz","[74,54,0]","[1000,1000,0]",1160430973,"Quartz",""
2131,3,"Rage","[223,224,48,49,56,74,54,72,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",440344624,"Rage",""
2132,3,"Razor","[56,72,76,140,0]","[1000,1000,1000,1000,0]",1048798735,"Razor",""
2133,3,"Regal","[74,0]","[1000,0]",-1224436004,"Regal",""
2134,3,"Relic","[74,54,0]","[1000,1000,0]",-1002275363,"Relic",""
2135,3,"Righteous","[223,224,0]","[1000,1000,0]",1396637341,"Righteous",""
2136,3,"Rock","[74,54,0]","[1000,1000,0]",-847499568,"Rock",""
2137,3,"Rot","[56,73,51,52,0]","[1000,1000,1000,1000,0]",-1483988182,"Rot",""
2138,3,"Rubble","[54,0]","[1000,0]",1108987340,"Rubble",""
2139,3,"Sand","[53,55,0]","[1000,1000,0]",1936769701,"Sand",""
2140,3,"Scarlet","[49,56,74,72,50,76,75,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-1209600667,"Scarlet",""
2141,3,"Scum","[48,56,72,75,52,138,0]","[1000,1000,1000,1000,1000,1000,0]",1312295347,"Scum",""
2142,3,"Sea","[53,55,0]","[1000,1000,0]",-1352769834,"Sea",""
2143,3,"Shadow","[48,49,56,53,73,72,76,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1604037782,"Shadow",""
2144,3,"Shaggy","[49,72,0]","[1000,1000,0]",1317319800,"Shaggy",""
2145,3,"Shale","[74,54,0]","[1000,1000,0]",-552741178,"Shale",""
2146,3,"Sharp","[49,54,72,76,140,0]","[1000,1000,1000,1000,1000,0]",1358533686,"Sharp",""
2147,3,"Shiver","[56,53,73,51,52,0]","[1000,1000,1000,1000,1000,0]",530890040,"Shiver",""
2148,3,"Silver","[223,224,49,74,54,72,50,0]","[1000,1000,1000,1000,1000,1000,1000,0]",2132761815,"Silver",""
2149,3,"Sin","[56,0]","[1000,0]",-652038373,"Sin",""
2150,3,"Slag","[54,139,0]","[1000,1000,0]",-1834183971,"Slag",""
2151,3,"Slate","[74,54,0]","[1000,1000,0]",120756636,"Slate",""
2152,3,"Slender","[48,56,51,76,0]","[1000,1000,1000,1000,0]",2056153671,"Slender",""
2153,3,"Slime","[50,76,75,140,0]","[1000,1000,1000,1000,0]",-2032277736,"Slime",""
2154,3,"Sol","[223,224,0]","[1000,1000,0]",613081119,"Sol",""
2155,3,"Soil","[54,75,52,0]","[1000,1000,1000,0]",1766051931,"Soil",""
2156,3,"Sorrow","[56,53,139,0]","[1000,1000,1000,0]",-1867852516,"Sorrow",""
2157,3,"Star","[223,224,0]","[1000,1000,0]",596304511,"Star",""
2158,3,"Steel","[223,224,0]","[1000,1000,0]",-578951093,"Steel",""
2159,3,"Stench","[73,51,52,140,0]","[1000,1000,1000,1000,0]",1985943673,"Stench",""
2160,3,"Stink","[48,49,73,51,52,140,0]","[1000,1000,1000,1000,1000,1000,0]",-316931596,"Stink",""
2161,3,"Stoic","[48,56,54,138,0]","[1000,1000,1000,1000,0]",394664116,"Stoic",""
2162,3,"Stone","[49,74,54,72,139,0]","[1000,1000,1000,1000,1000,0]",1479485042,"Stone",""
2163,3,"Storm","[53,55,0]","[1000,1000,0]",955994819,"Storm",""
2164,3,"Sun","[223,224,0]","[1000,1000,0]",-1649283505,"Sun",""
2165,3,"Swift","[49,72,50,138,140,0]","[1000,1000,1000,1000,1000,0]",-1365680798,"Swift",""
2166,3,"Talc","[54,0]","[1000,0]",1521007955,"Talc",""
2167,3,"Tempest","[56,53,55,0]","[1000,1000,1000,0]",-1224302926,"Tempest",""
2168,3,"Terror","[49,56,53,73,72,51,50,76,52,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1682364208,"Terror",""
2169,3,"Tidal","[53,55,0]","[1000,1000,0]",1819312911,"Tidal",""
2170,3,"Tide","[53,55,0]","[1000,1000,0]",1935717434,"Tide",""
2171,3,"Tomb","[73,51,76,52,0]","[1000,1000,1000,1000,0]",858427548,"Tomb",""
2172,3,"Tough","[48,49,139,0]","[1000,1000,1000,0]",-60964033,"Tough",""
2173,3,"Toxic","[50,76,75,140,0]","[1000,1000,1000,1000,0]",-1411184871,"Toxic",""
2174,3,"Toxin","[50,76,75,140,0]","[1000,1000,1000,1000,0]",1669806930,"Toxin",""
2175,3,"Vaal","[56,74,0]","[1000,1000,0]",-650817868,"Vaal",""
2176,3,"Vault","[74,51,76,52,0]","[1000,1000,1000,1000,0]",1978509307,"Vault",""
2177,3,"Venom","[50,76,75,140,0]","[1000,1000,1000,1000,0]",-970703270,"Venom",""
2178,3,"Vile","[48,56,50,76,75,52,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",874341149,"Vile",""
2179,3,"War","[48,56,74,54,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",166576342,"War",""
2180,3,"Wave","[53,55,0]","[1000,1000,0]",1393584133,"Wave",""
2181,3,"White","[48,49,53,72,50,76,75,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-2083188820,"White",""
2182,3,"Wind","[53,55,0]","[1000,1000,0]",-212724259,"Wind",""
2183,3,"Woe","[56,53,51,52,139,140,0]","[1000,1000,1000,1000,1000,1000,0]",-1343950084,"Woe",""
2184,3,"Wrath","[223,224,56,74,54,72,50,76,75,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1882529102,"Wrath",""
2185,3,"Yellow","[49,76,75,0]","[1000,1000,1000,0]",1418942912,"Yellow",""
2186,3,"Breeze","[140,0]","[1000,0]",1255592056,"Breeze",""
2187,3,"Gust","[140,0]","[1000,0]",-447003633,"Gust",""
2188,3,"Zephyr","[140,0]","[1000,0]",1845683785,"Zephyr",""
2189,3,"Cage","[138,0]","[1000,0]",377057851,"Cage",""
2190,4,"adder","[50,0]","[1000,0]",561135430,"adder",""
2191,4,"back","[49,72,0]","[1000,1000,0]",1486573449,"back",""
2192,4,"band","[49,72,76,75,140,0]","[1000,1000,1000,1000,1000,0]",-1697840257,"band",""
2193,4,"barb","[56,50,76,75,140,0]","[1000,1000,1000,1000,1000,0]",1619897390,"barb",""
2194,4,"barbs","[56,50,76,75,140,0]","[1000,1000,1000,1000,1000,0]",215763855,"barbs",""
2195,4,"beard","[225,223,224,0]","[0,1000,1000,0]",-1543379372,"beard",""
2196,4,"bellow","[223,224,49,56,72,139,0]","[1000,1000,1000,1000,1000,1000,0]",-386331938,"bellow",""
2197,4,"bite","[49,56,54,72,50,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",561492182,"bite",""
2198,4,"biter","[49,56,54,72,50,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",691652377,"biter",""
2199,4,"blade","[223,224,48,56,53,51,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",988823781,"blade",""
2200,4,"blood","[223,224,0]","[1000,1000,0]",1320951855,"blood",""
2201,4,"boil","[55,0]","[1000,0]",-53313566,"boil",""
2202,4,"boiler","[55,0]","[1000,0]",156405462,"boiler",""
2203,4,"bone","[73,51,0]","[1000,1000,0]",823364108,"bone",""
2204,4,"bones","[73,51,0]","[1000,1000,0]",-1635892359,"bones",""
2205,4,"bore","[74,54,50,75,0]","[1000,1000,1000,1000,0]",1167401418,"bore",""
2206,4,"break","[74,54,138,0]","[1000,1000,1000,0]",-1562200358,"break",""
2207,4,"brand","[223,224,0]","[1000,1000,0]",-1460643501,"brand",""
2208,4,"breaker","[74,54,139,138,0]","[1000,1000,1000,1000,0]",1514816320,"breaker",""
2209,4,"bringer","[56,53,55,52,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",-205819339,"bringer",""
2210,4,"brow","[223,224,48,53,138,0]","[1000,1000,1000,1000,1000,0]",-1831734009,"brow",""
2211,4,"brute","[49,74,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1949510685,"brute",""
2212,4,"cackle","[56,53,51,0]","[1000,1000,1000,0]",1677960108,"cackle",""
2213,4,"call","[223,224,0]","[1000,1000,0]",-583092826,"call",""
2214,4,"caller","[223,224,0]","[1000,1000,0]",-626931533,"caller",""
2215,4,"champion","[48,139,138,0]","[1000,1000,1000,0]",-1357918149,"champion",""
2216,4,"chew","[49,56,54,73,72,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-50370336,"chew",""
2217,4,"chewer","[49,56,54,73,72,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1878130301,"chewer",""
2218,4,"choke","[56,55,0]","[1000,1000,0]",1097568116,"choke",""
2219,4,"churn","[55,0]","[1000,0]",245972168,"churn",""
2220,4,"clack","[74,54,76,75,0]","[1000,1000,1000,1000,0]",-1949019494,"clack",""
2221,4,"clatter","[74,54,75,0]","[1000,1000,1000,0]",-1697166066,"clatter",""
2222,4,"claw","[49,56,72,75,52,0]","[1000,1000,1000,1000,1000,0]",1977327919,"claw",""
2223,4,"claws","[49,56,72,75,52,0]","[1000,1000,1000,1000,1000,0]",-867726715,"claws",""
2224,4,"click","[54,76,75,140,0]","[1000,1000,1000,1000,0]",-1070569681,"click",""
2225,4,"crawl","[49,73,72,76,75,0]","[1000,1000,1000,1000,1000,0]",-1788596441,"crawl",""
2226,4,"creak","[74,54,51,0]","[1000,1000,1000,0]",-662451931,"creak",""
2227,4,"crest","[55,0]","[1000,0]",-1056836030,"crest",""
2228,4,"crush","[49,56,74,54,72,138,0]","[1000,1000,1000,1000,1000,1000,0]",1070741525,"crush",""
2229,4,"crusher","[49,56,74,54,72,138,0]","[1000,1000,1000,1000,1000,1000,0]",156961800,"crusher",""
2230,4,"dart","[74,50,75,140,0]","[1000,1000,1000,1000,0]",724413253,"dart",""
2231,4,"darter","[74,50,75,140,0]","[1000,1000,1000,1000,0]",1855537580,"darter",""
2232,4,"drench","[53,55,0]","[1000,1000,0]",-1398700055,"drench",""
2233,4,"drifter","[53,55,140,0]","[1000,1000,1000,0]",1989306445,"drifter",""
2234,4,"drool","[49,72,52,0]","[1000,1000,1000,0]",204710552,"drool",""
2235,4,"drown","[53,55,0]","[1000,1000,0]",-276070975,"drown",""
2236,4,"dweller","[56,53,54,76,55,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-196444344,"dweller",""
2237,4,"eye","[223,224,48,49,56,53,54,73,72,51,50,76,75,52,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1072542868,"eye",""
2238,4,"eyes","[223,224,48,49,56,53,54,73,72,51,50,76,75,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1276352340,"eyes",""
2239,4,"face","[48,49,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-736866799,"face",""
2240,4,"fate","[223,224,0]","[1000,1000,0]",1617421807,"fate",""
2241,4,"fang","[49,56,72,50,76,75,140,0]","[1000,1000,1000,1000,1000,1000,1000,0]",950239071,"fang",""
2242,4,"fangs","[49,56,72,50,76,75,140,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1625162699,"fangs",""
2243,4,"fist","[223,224,48,56,54,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-142140961,"fist",""
2244,4,"fists","[48,56,54,52,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",-2065583949,"fists",""
2245,4,"flay","[48,56,53,51,52,0]","[1000,1000,1000,1000,1000,0]",1610279252,"flay",""
2246,4,"flayer","[48,56,53,51,52,0]","[1000,1000,1000,1000,1000,0]",-1858311421,"flayer",""
2247,4,"flutter","[74,140,0]","[1000,1000,0]",29198328,"flutter",""
2248,4,"frag","[54,0]","[1000,0]",624523739,"frag",""
2249,4,"frenzy","[49,56,74,72,50,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-918982943,"frenzy",""
2250,4,"froth","[55,0]","[1000,0]",-1871036295,"froth",""
2251,4,"fur","[49,72,0]","[1000,1000,0]",-1909552651,"fur",""
2252,4,"fury","[223,224,0]","[1000,1000,0]",-308093945,"fury",""
2253,4,"gasp","[48,56,53,72,52,0]","[1000,1000,1000,1000,1000,0]",1490680169,"gasp",""
2254,4,"gnash","[49,56,54,72,50,52,0]","[1000,1000,1000,1000,1000,1000,0]",-1337787917,"gnash",""
2255,4,"gnaw","[49,56,54,73,72,51,76,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-696188966,"gnaw",""
2256,4,"grind","[54,52,0]","[1000,1000,0]",-2087423378,"grind",""
2257,4,"grinder","[54,52,0]","[1000,1000,0]",-257608395,"grinder",""
2258,4,"grin","[48,53,51,52,139,0]","[1000,1000,1000,1000,1000,0]",-2003125764,"grin",""
2259,4,"grip","[56,54,0]","[1000,1000,0]",-1067463225,"grip",""
2260,4,"growl","[49,56,72,52,0]","[1000,1000,1000,1000,0]",-502868538,"growl",""
2261,4,"guard","[223,224,48,74,54,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",1586551285,"guard",""
2262,4,"guardian","[48,74,54,139,138,0]","[1000,1000,1000,1000,1000,0]",-721868805,"guardian",""
2263,4,"hackles","[49,72,0]","[1000,1000,0]",1781684048,"hackles",""
2264,4,"hammer","[223,224,0]","[1000,1000,0]",-937515020,"hammer",""
2265,4,"hand","[223,224,0]","[1000,1000,0]",-413117772,"hand",""
2266,4,"heart","[223,224,0]","[1000,1000,0]",-1598923079,"heart",""
2267,4,"helm","[223,224,0]","[1000,1000,0]",-2058394645,"helm",""
2268,4,"hilt","[223,224,0]","[1000,1000,0]",1078143103,"hilt",""
2269,4,"hiss","[56,50,76,75,140,0]","[1000,1000,1000,1000,1000,0]",-145599212,"hiss",""
2270,4,"howl","[49,53,72,0]","[1000,1000,1000,0]",-1492955406,"howl",""
2271,4,"jaw","[49,54,72,51,50,75,52,138,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",252020886,"jaw",""
2272,4,"jaws","[49,54,72,51,50,75,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-244272273,"jaws",""
2273,4,"joint","[54,51,76,75,140,0]","[1000,1000,1000,1000,1000,0]",-2015708734,"joint",""
2274,4,"jowls","[48,49,72,52,0]","[1000,1000,1000,1000,0]",717613923,"jowls",""
2275,4,"kill","[48,49,56,53,54,73,72,51,50,76,55,75,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",1421112124,"kill",""
2276,4,"killer","[48,49,56,53,54,73,72,51,50,76,55,75,52,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",319410758,"killer",""
2277,4,"knife","[48,56,53,51,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",947756603,"knife",""
2278,4,"knock","[74,54,51,0]","[1000,1000,1000,0]",1207993738,"knock",""
2279,4,"lash","[56,74,55,0]","[1000,1000,1000,0]",1852885247,"lash",""
2280,4,"lasher","[56,74,55,0]","[1000,1000,1000,0]",964955645,"lasher",""
2281,4,"laugh","[48,56,53,51,0]","[1000,1000,1000,1000,0]",-2113486894,"laugh",""
2282,4,"limp","[48,49,74,54,73,51,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",1716673959,"limp",""
2283,4,"lord","[48,56,51,0]","[1000,1000,1000,0]",775054903,"lord",""
2284,4,"lurch","[48,54,73,51,52,0]","[1000,1000,1000,1000,1000,0]",791427480,"lurch",""
2285,4,"mark","[223,224,0]","[1000,1000,0]",1629951134,"mark",""
2286,4,"maul","[48,49,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",548025320,"maul",""
2287,4,"mauler","[48,49,54,72,52,139,138,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-989484829,"mauler",""
2288,4,"maw","[49,56,54,73,72,50,76,52,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-301138396,"maw",""
2289,4,"mind","[223,224,0]","[1000,1000,0]",1357767459,"mind",""
2290,4,"moan","[56,53,51,52,0]","[1000,1000,1000,1000,0]",515634090,"moan",""
2291,4,"moil","[48,56,55,0]","[1000,1000,1000,0]",2047844913,"moil",""
2292,4,"muzzle","[49,72,0]","[1000,1000,0]",1896808555,"muzzle",""
2293,4,"needle","[50,76,75,0]","[1000,1000,1000,0]",-86237037,"needle",""
2294,4,"needles","[50,76,75,0]","[1000,1000,1000,0]",869106411,"needles",""
2295,4,"pelt","[49,72,0]","[1000,1000,0]",1519456555,"pelt",""
2296,4,"phantom","[53,55,0]","[1000,1000,0]",-1621022188,"phantom",""
2297,4,"pincers","[76,75,140,0]","[1000,1000,1000,0]",-1498911709,"pincers",""
2298,4,"pinch","[76,75,140,0]","[1000,1000,1000,0]",-2088890574,"pinch",""
2299,4,"prowl","[49,53,73,72,51,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",-1334889990,"prowl",""
2300,4,"prowler","[49,53,73,72,51,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,0]",957715453,"prowler",""
2301,4,"quill","[50,75,0]","[1000,1000,0]",-1419881744,"quill",""
2302,4,"rake","[49,72,75,52,0]","[1000,1000,1000,1000,0]",149402247,"rake",""
2303,4,"raker","[49,72,75,52,0]","[1000,1000,1000,1000,0]",777471608,"raker",""
2304,4,"rattle","[54,51,52,0]","[1000,1000,1000,0]",1545136719,"rattle",""
2305,4,"rattles","[54,51,52,0]","[1000,1000,1000,0]",-979391659,"rattles",""
2306,4,"razor","[138,0]","[1000,0]",-1730621158,"razor",""
2307,4,"render","[49,54,72,52,0]","[1000,1000,1000,1000,0]",-293523633,"render",""
2308,4,"ribbon","[74,0]","[1000,0]",-755027651,"ribbon",""
2309,4,"ribs","[48,49,54,73,72,51,0]","[1000,1000,1000,1000,1000,1000,0]",-1729367340,"ribs",""
2310,4,"ripper","[48,49,56,54,72,52,0]","[1000,1000,1000,1000,1000,1000,0]",-1401265951,"ripper",""
2311,4,"roar","[49,72,52,139,0]","[1000,1000,1000,1000,0]",-2039947053,"roar",""
2312,4,"rope","[55,0]","[1000,0]",-517773607,"rope",""
2313,4,"rot","[73,51,52,0]","[1000,1000,1000,0]",-524376151,"rot",""
2314,4,"rumble","[74,54,0]","[1000,1000,0]",-1198020956,"rumble",""
2315,4,"scale","[50,75,140,0]","[1000,1000,1000,0]",1017966121,"scale",""
2316,4,"scales","[50,75,140,0]","[1000,1000,1000,0]",1206510666,"scales",""
2317,4,"scalp","[48,49,72,139,138,0]","[1000,1000,1000,1000,1000,0]",253667179,"scalp",""
2318,4,"scar","[48,49,56,72,139,138,0]","[1000,1000,1000,1000,1000,1000,0]",680992006,"scar",""
2319,4,"scrabbler","[48,56,54,73,51,76,75,52,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-2031100203,"scrabbler",""
2320,4,"scrape","[74,54,51,52,0]","[1000,1000,1000,1000,0]",642182426,"scrape",""
2321,4,"scream","[48,56,53,51,52,139,0]","[1000,1000,1000,1000,1000,1000,0]",-492909037,"scream",""
2322,4,"screech","[48,49,56,53,72,140,0]","[1000,1000,1000,1000,1000,1000,0]",255761773,"screech",""
2323,4,"scuttle","[50,76,75,140,0]","[1000,1000,1000,1000,0]",1953200211,"scuttle",""
2324,4,"seethe","[55,0]","[1000,0]",-418997950,"seethe",""
2325,4,"sentinel","[74,54,55,0]","[1000,1000,1000,0]",-1777584040,"sentinel",""
2326,4,"sentry","[74,54,139,138,0]","[1000,1000,1000,1000,0]",836370767,"sentry",""
2327,4,"shamble","[49,54,73,72,52,0]","[1000,1000,1000,1000,1000,0]",-608434879,"shamble",""
2328,4,"shard","[54,0]","[1000,0]",-1669175185,"shard",""
2329,4,"shards","[54,0]","[1000,0]",-1252860883,"shards",""
2330,4,"shell","[74,76,75,0]","[1000,1000,1000,0]",-1031273893,"shell",""
2331,4,"shield","[223,224,0]","[1000,1000,0]",-1720736819,"shield",""
2332,4,"shiver","[56,53,55,0]","[1000,1000,1000,0]",-1000265179,"shiver",""
2333,4,"shriek","[48,49,56,53,72,51,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",1006657752,"shriek",""
2334,4,"shrieker","[48,49,56,53,72,51,139,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",-172081883,"shrieker",""
2335,4,"shuffle","[54,73,51,52,0]","[1000,1000,1000,1000,0]",808551968,"shuffle",""
2336,4,"skull","[48,49,54,72,51,139,0]","[1000,1000,1000,1000,1000,1000,0]",1013438670,"skull",""
2337,4,"slash","[48,49,56,53,72,51,75,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-1647260526,"slash",""
2338,4,"slasher","[48,49,56,53,72,51,75,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-580212209,"slasher",""
2339,4,"slice","[48,56,51,138,140,0]","[1000,1000,1000,1000,1000,0]",1820641718,"slice",""
2340,4,"slicer","[48,56,51,138,140,0]","[1000,1000,1000,1000,1000,0]",-1367607947,"slicer",""
2341,4,"slink","[48,0]","[1000,0]",-461337716,"slink",""
2342,4,"slip","[74,0]","[1000,0]",-1076182,"slip",""
2343,4,"slither","[74,50,0]","[1000,1000,0]",-1903589137,"slither",""
2344,4,"sliver","[54,0]","[1000,0]",93917806,"sliver",""
2345,4,"smash","[54,139,138,0]","[1000,1000,1000,0]",-1355440175,"smash",""
2346,4,"smasher","[54,139,138,0]","[1000,1000,1000,0]",-848544267,"smasher",""
2347,4,"smith","[48,54,0]","[1000,1000,0]",-1124076365,"smith",""
2348,4,"snarl","[49,56,73,72,52,0]","[1000,1000,1000,1000,1000,0]",1575536884,"snarl",""
2349,4,"soak","[55,0]","[1000,0]",-930502107,"soak",""
2350,4,"soul","[223,224,48,56,53,54,55,139,0]","[1000,1000,1000,1000,1000,1000,1000,1000,0]",490902007,"soul",""
2351,4,"specter","[53,0]","[1000,0]",180428629,"specter",""
2352,4,"spine","[49,56,54,73,72,51,50,0]","[1000,1000,1000,1000,1000,1000,1000,0]",886268450,"spine",""
2353,4,"spirit","[223,224,0]","[1000,1000,0]",-776046444,"spirit",""
2354,4,"splash","[55,0]","[1000,0]",1873082852,"splash",""
2355,4,"splinter","[54,75,0]","[1000,1000,0]",-172773420,"splinter",""
2356,4,"splinters","[54,75,0]","[1000,1000,0]",1396312063,"splinters",""
2357,4,"spool","[74,0]","[1000,0]",1617999023,"spool",""
2358,4,"spray","[55,75,0]","[1000,1000,0]",1746792135,"spray",""
2359,4,"spume","[55,75,0]","[1000,1000,0]",566882991,"spume",""
2360,4,"stalker","[48,49,56,53,72,51,139,138,140,0]","[1000,1000,1000,1000,1000,1000,1000,1000,1000,0]",-126232680,"stalker",""
