"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","CannotBeSupported","i32","CastTime","ActiveSkill","IgnoreMinionTypes","bool","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","SupportWeaponRestrictions","RegularVariant","i32","i32","i32","bool","StatSet","[rid]"
9106,"MetamorphosisGTAOEWaveOutRectangleFromSelf","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",84,0,0,"",9088,[]
9107,"MetamorphosisGTAOEWaveOutRectangleShort","",[],"",4,[],[],"",0,[],"",2,1750,1159,"","",[],"","","",[],"",87,0,0,"",9089,[]
9108,"MetamorphosisSummonMinion","",[],"",4,[],[],"",0,[],"",2,0,1235,"","",[],"","","",[],"",0,0,0,"",9090,[]
9109,"MetamorphosisHalfNovaMirrored","",[],"",4,[],[],"",0,[],"",2,1400,1159,"","",[],"","","",[],"",57,0,0,"",9091,[]
9110,"MetamorphosisFirestormMoveDaemon","",[],"",4,[],[],"",0,[],"",2,2500,935,"","",[],"","","",[],"",50,0,0,"",9092,[]
9111,"MetamorphosisTargetAroundTarget","",[],"",4,[],[],"",0,[],"",2,1400,1159,"","",[],"","","",[],"",58,0,0,"",9093,[]
9112,"MetamorphosisTargetAroundTargetLongCooldown","",[],"",4,[],[],"",0,[],"",2,3000,1159,"","",[],"","","",[],"",58,0,0,"",9094,[]
9113,"MetamorphosisTargetAroundTargetAreaDenial","",[],"",4,[],[],"",0,[],"",2,3000,1159,"","",[],"","","",[],"",98,0,0,"",9095,[]
9114,"MetamorphosisTrackingBarrageCannibalFire","",[],"",4,[],[],"",0,[],"",2,300,1159,"","",[],"","","",[],"",62,0,0,"",9096,[]
9115,"MetamorphosisDefaultTriggeredMediumNear","",[],"",4,[],[],"",0,[],"",2,3000,1159,"","",[],"","","",[],"",63,0,0,"",9097,[]
9116,"MetamorphosisDefaultRepeatSelf","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",64,0,0,"",9098,[]
9117,"MetamorphosisTargetAroundTargetSeawitch","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",65,0,0,"",9099,[]
9118,"MetamorphosisTargetSelfMediumCooldown","",[],"",4,[],[],"",0,[],"",2,2000,1159,"","",[],"","","",[],"",66,0,0,"",9100,[]
9119,"MetamorphosisTargetSelfLongCooldown","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",67,0,0,"",9101,[]
9120,"MetamorphosisTravelSkillShortCooldown","",[],"",4,[],[],"",0,[],"",2,1,1234,"","",[],"","","",[],"",0,0,0,"",9102,[]
9121,"MetamorphosisTravelSkillMediumCooldown","",[],"",4,[],[],"",0,[],"",2,1,1234,"","",[],"","","",[],"",0,0,0,"",9103,[]
9122,"MetamorphosisTravelSkillLongCooldown","",[],"",4,[],[],"",0,[],"",2,1,1234,"","",[],"","","",[],"",0,0,0,"",9104,[]
9123,"MetamorphosisTravelSkillAreaDenial","",[],"",4,[],[],"",0,[],"",2,1,1234,"","",[],"","","",[],"",0,0,0,"",9105,[]
9124,"MetamorphosisLongCooldownCurseCast","",[],"",4,[],[],"",0,[],"",2,1,1234,"","",[],"","","",[],"",0,0,0,"",9106,[]
9125,"MetamorphosisAreaDenialCurseCast","",[],"",4,[],[],"",0,[],"",2,1,1234,"","",[],"","","",[],"",0,0,0,"",9107,[]
9126,"MetamorphosisAreaDenialLong","",[],"",4,[],[],"",0,[],"",2,1,1234,"","",[],"","","",[],"",0,0,0,"",9108,[]
9127,"MetamorphosisTargetMediumNear","",[],"",4,[],[],"",0,[],"",2,2000,1159,"","",[],"","","",[],"",68,0,0,"",9109,[]
9128,"MetamorphosisBeamTeleport","",[],"",4,[],[],"",0,[],"",2,1,1237,"","",[],"","","",[],"",0,0,0,"",9110,[]
9129,"MetamorphosisBeamTeleportShortCooldown","",[],"",4,[],[],"",0,[],"",2,1,1237,"","",[],"","","",[],"",0,0,0,"",9111,[]
9130,"MetamorphosisBeamTeleportMediumCooldown","",[],"",4,[],[],"",0,[],"",2,1,1237,"","",[],"","","",[],"",0,0,0,"",9112,[]
9131,"MetamorphosisBeamTeleportLongCooldown","",[],"",4,[],[],"",0,[],"",2,1,1237,"","",[],"","","",[],"",0,0,0,"",9113,[]
9132,"MetamorphosisBeamTeleportAreaDenial","",[],"",4,[],[],"",0,[],"",2,1,1237,"","",[],"","","",[],"",0,0,0,"",9114,[]
9133,"MetamorphosisFaunSunder","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",70,0,0,"",9115,[]
9134,"MetamorphosisAoECircle","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",71,0,0,"",9116,[]
9135,"MetamorphosisProjectileSpray","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",72,0,0,"",9117,[]
9136,"MetamorphosisProjectileLeftToRightSpray","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",83,0,0,"",9118,[]
9137,"MetamorphosisProjectileLeftToRightSprayShortCooldown","",[],"",4,[],[],"",0,[],"",2,1750,1159,"","",[],"","","",[],"",124,0,0,"",9119,[]
9138,"MetamorphosisProjectileLeftToRightSprayLongCooldown","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],"","","",[],"",140,0,0,"",9120,[]
9139,"MetamorphosisMultiSlamNear","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",73,0,0,"",9121,[]
9140,"MetamorphosisTargetAroundSelfSquare","",[],"",4,[],[],"",0,[],"",2,3000,1159,"","",[],"","","",[],"",74,0,0,"",9122,[]
9141,"MetamorphosisTriggerOnTargetLongCooldown","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",75,0,0,"",9123,[]
9142,"MetamorphosisTargetAroundTargetStrong","",[],"",4,[],[],"",0,[],"",2,3000,1159,"","",[],"","","",[],"",76,0,0,"",9124,[]
9143,"MetamorphosisTargetAroundSelf","",[],"",4,[],[],"",0,[],"",2,2000,1159,"","",[],"","","",[],"",77,0,0,"",9125,[]
9144,"MetamorphosisAheadMoveDaemon","",[],"",4,[],[],"",0,[],"",2,2500,935,"","",[],"","","",[],"",55,0,0,"",9126,[]
9145,"MetamorphosisDeathnut","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",78,0,0,"",9127,[]
9146,"MetamorphosisMultiprojSpray","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",79,0,0,"",9128,[]
9147,"MetamorphosisTripleCastMediumCooldown","",[],"",4,[],[],"",0,[],"",2,3000,1159,"","",[],"","","",[],"",80,0,0,"",9129,[]
9148,"MetamorphosisMultiProjInCone","",[],"",4,[],[],"",0,[],"",2,1500,1159,"","",[],"","","",[],"",81,0,0,"",9130,[]
9149,"MetamorphosisTrackingBarrageMortarMediumCooldown","",[],"",4,[],[],"",0,[],"",2,2000,1159,"","",[],"","","",[],"",136,0,0,"",9131,[]
9150,"MetamorphosisTrackingBarrageMortar","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",82,0,0,"",9132,[]
9151,"MetamorphosisTrackingBarrageMortarAreaDenial","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",82,0,0,"",9133,[]
9152,"MetamorphosisMassTarGroundTrigger","",[],"",4,[],[],"",0,[],"",2,1000,1159,"","",[],"","","",[],"",86,0,0,"",9134,[]
9153,"MetamorphosisAreaDenialCircle10Seconds","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",88,0,0,"",9135,[]
9154,"MetamorphosisAreaDenialTrigger5AroundSelf","",[],"",4,[],[],"",0,[],"",2,4000,1159,"","",[],"","","",[],"",129,0,0,"",9136,[]
9155,"MetamorphosisGATriggeredDonut","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",328,0,0,"",9137,[]
9156,"MetamorphosisSummonInvisibleFires","",[],"",4,[],[],"",0,[],"",2,2000,359,"","",[],"","","",[],"",0,0,0,"",9138,[]
9157,"MetamorphosisSummonMetaVolatiles","",[],"",4,[],[],"",0,[],"",2,1000,359,"","",[],"","","",[],"",0,0,0,"",9139,[]
9158,"MetamorphSummonRighteousFireDaemons","",[],"",4,[],[],"",0,[],"",2,3000,359,"","",[],36,"","",[],"",0,8,0,"",9140,[]
9159,"MetamorphosisSummonAnimateWeapons","",[],"",4,[],[],"",0,[],"",2,2000,313,"","",[],"","","",[],"",0,0,0,"",9141,[]
9160,"MetamorphMeleeTriggerMediumCooldown","",[],"",4,[],[],"",0,[],"",2,2000,1159,"","",[],"","","",[],"",99,0,0,"",9142,[]
9161,"MetamorphosisTriggerRectangleGA1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",340,0,0,"",9143,[]
9162,"MetamorphosisTriggerRectangleGS1","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],22,"","",[],"",340,0,0,"",9144,[]
9163,"MetamorphosisTriggerCircleGA1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",364,0,0,"",9145,[]
9164,"MetamorphosisTriggerCircleGS1","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],22,"","",[],"",364,0,0,"",9146,[]
9165,"MetamorphosisTriggerCircleGA2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",366,0,0,"",9147,[]
9166,"MetamorphosisTriggerCircleGS2","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],22,"","",[],"",366,0,0,"",9148,[]
9167,"MetamorphosisTriggerCircleGA3","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",367,0,0,"",9149,[]
9168,"MetamorphosisTriggerCircleGS3","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],22,"","",[],"",367,0,0,"",9150,[]
9169,"MetamorphosisTriggerCleaveGA1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",376,0,0,"",9151,[]
9170,"MetamorphosisTriggerCleaveGA1Flipped","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",392,0,0,"",9152,[]
9171,"MetamorphosisTriggerCleaveGS1","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],22,"","",[],"",376,0,0,"",9153,[]
9172,"MetamorphosisHellfireBarrage","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",368,0,0,"",9154,[]
9173,"MetamorphKitavaXNukeExplosion","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",387,0,0,"",9155,[]
9174,"MetamorphKitavaXNukeGeometryTrigger","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],"","","",[],"",135,0,0,"",9156,[]
9175,"MetamorphosisMetaProjectile","",[],"",4,[],[],"",0,[],"",2,1000,66,"","",[],40,"","",[],"",0,0,0,"",9157,[]
9176,"MetamorphosisMetaProjectileSpell","",[],"",4,[],[],"",0,[],"",2,1000,333,"","",[],40,"","",[],"",0,0,0,"",9158,[]
9177,"MetamorphosisMetaProjectileSpell2","",[],"",4,[],[],"",0,[],"",2,1000,333,"","",[],"","","",[],"",0,0,0,"",9159,[]
9178,"MetamorphosisIceShotVortex","",[],"",4,[],[],"",0,[],"",2,1000,66,"","",[],1,"","",[],"",0,0,0,"",9160,[]
9179,"MetamorphosisLightningArrowShockNova","",[],"",4,[],[],"",0,[],"",2,1000,66,"","",[],1,"","",[],"",0,0,0,"",9161,[]
9180,"MetamorphosisEmptyActionAttack","",[],"",4,[],[],"",0,[],"",2,1000,1043,"","",[],"","","",[],"",0,0,0,"",9162,[]
9181,"MetamorphosisEmptyActionSpell","",[],"",4,[],[],"",0,[],"",2,1000,894,"","",[],"","","",[],"",0,0,0,"",9163,[]
9182,"MetamorphosisCreateShockedGround","",[],"",4,[],[],"",0,[],"",2,1000,609,"","",[],"","","",[],"",0,7,0,"",9164,[]
9183,"MetamorphosisCreateChilledGround","",[],"",4,[],[],"",0,[],"",2,1000,609,"","",[],"","","",[],"",0,1,0,"",9165,[]
9184,"MetamorphHalfCircleAreaDenial","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],"","","",[],"",120,0,0,"",9166,[]
9185,"MetamorphGeometryEarthquake","",[],"",4,[],[],"",0,[],"",2,1000,1159,"","",[],"","","",[],"",121,0,0,"",9167,[]
9186,"MetamorphGeometryMiniEarthquake","",[],"",4,[],[],"",0,[],"",2,1000,1159,"","",[],"","","",[],"",130,0,0,"",9168,[]
9187,"MetamorphTriSpinNovaLongCooldown","",[],"",4,[],[],"",0,[],"",2,3000,1159,"","",[],"","","",[],"",131,0,0,"",9169,[]
9188,"MetamorphosisGTAOEWaveOutRectangleAreaDenial","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],"","","",[],"",122,0,0,"",9170,[]
9189,"MetamorphShotgunBarrageLongCooldown","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],"","","",[],"",123,0,0,"",9171,[]
9190,"MetamorphosisEmptyActionSpellMediumCooldown","",[],"",4,[],[],"",0,[],"",2,1500,894,"","",[],22,"","",[],"",0,0,0,"",9172,[]
9191,"MetamorphosisEmptyActionSpellLongCooldown","",[],"",4,[],[],"",0,[],"",2,2500,894,"","",[],22,"","",[],"",0,0,0,"",9173,[]
9192,"MetamorphosisHellfireBarrageTrigger","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",125,0,0,"",9174,[]
9193,"MetamorphTriNovaAreaDenial","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",126,0,0,"",9175,[]
9194,"EmptyActionKiracCleave","",[],"",4,[],[],"",0,[],"",2,2000,1043,"","",[],9,"","",[],"",0,0,0,"",9176,[]
9195,"KiracCleave1","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",321,0,0,"",9177,[]
9196,"KiracCleave2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",322,0,0,"",9178,[]
9197,"KiracWhirlingCharge","",[],"",4,[],[],"",0,[],"",2,1000,670,"","",[],"","","",[],"",0,8,0,"",9179,[]
9198,"KiracGrantBuff","",[],"",4,[],[],"",0,[],"",2,1500,1041,"","",[],"","","",[],"",0,4,0,"",9180,[]
9199,"MeleeKirac","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",9181,[]
9200,"AtlasExilesBlackguardMelee","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",9182,[]
9201,"AtlasExilesBlackguardRanged","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],"","","",[],"",0,0,0,"",9183,[]
9202,"AtlasExilesBlackguardProjectilesShards","",[],"",4,[],[],"",0,[],"",2,1000,1144,"","",[],"","","",[],"",27,0,0,"",9184,[]
9203,"AtlasExilesBlackGuardDeceleratingProjectile","",[],"",4,[],[],"",0,[],"",2,1470,969,"","",[],20,"","",[],"",0,13,0,"",9185,[]
9204,"AtlasExilesBlackguardLightningBarrage","",[],"",4,[],[],"",0,[],"",2,1000,145,"","",[],"","","",[],"",0,1,14,"",9186,[]
9205,"AtlasExilesBlackguardCleave","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",323,0,0,"",9187,[]
9206,"AtlasExilesBlackguardSlam","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",324,0,0,"",9188,[]
9207,"EmptyActionBlackGuardComboAttack","",[],"",4,[],[],"",0,[],"",2,2000,1043,"","",[],13,"","",[],"",0,0,0,"",9189,[]
9208,"AtlasExilesBlackguardSunder","",[],"",1,[],[],"",0,[],"",2,1000,601,"","",[],1,"","",[],"",0,0,0,"",9190,[]
9209,"AtlasExileOrionMeteorGround","",[],"",4,[],[],"",0,[],"",2,1000,609,"","",[],"","","",[],"",0,17,0,"",9191,[]
9210,"AtlasOrionBeamSweep","",[],"",4,[],[],"",0,[],"",2,4200,1239,"","",[],51,"",1,[],"",1,0,0,"",9192,[]
9211,"AtlasOrionMeteor","",[],"",4,[],[],"",0,[],"",2,1000,1240,"","",[],"","",1,[],"",1,0,0,"",9193,[]
9212,"AtlasOrionMeteorInfluence","",[],"",4,[],[],"",0,[],"",2,1000,1240,"","",[],"","",1,[],"",0,0,0,"",9194,[]
9213,"AtlasOrionMeteorGroundEffect","",[],"",4,[],[],"",0,[],"",2,1000,1240,"","",[],"","",1,[],"",0,0,0,"",9195,[]
9214,"AtlasOrionMeteorGroundEffectTemp","",[],"",4,[],[],"",0,[],"",2,1000,1240,"","",[],"","",1,[],"",0,0,0,"",9196,[]
9215,"TemplarVaultTotemGeometryFireball","",[],"",4,[],[],"",0,[],"",2,1000,1143,"","",[],20,"","",[],"",28,0,0,"",9197,[]
9216,"AtlasExileOrionCorridorBlast","",[],"",4,[],[],"",0,[],"",2,7500,1241,"","",[],22,82,1,[],"",0,0,0,"",9198,[]
9217,"AtlasExileOrionCircleMazeBlast","",[],"",4,[],[],"",0,[],"",2,1500,1242,"","",[],36,"",1,[],"",0,0,0,"",9199,[]
9218,"AtlasExileOrionCircleMazeBlast2","",[],"",4,[],[],"",0,[],"",2,1500,1242,"","",[],36,"",1,[],"",0,0,0,"",9200,[]
9219,"AtlasExileOrionCircleMazeBlast3","",[],"",4,[],[],"",0,[],"",2,1500,1242,"","",[],36,"",1,[],"",0,0,0,"",9201,[]
9220,"AtlasExileOrionCircleMazeBlast4","",[],"",4,[],[],"",0,[],"",2,1500,1242,"","",[],36,"",1,[],"",0,0,0,"",9202,[]
9221,"AtlasExileOrionCircleMazeBlast5","",[],"",4,[],[],"",0,[],"",2,1500,1242,"","",[],36,"",1,[],"",0,0,0,"",9203,[]
9222,"MetamorphMegaProjectile","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],"","","",[],"",94,0,0,"",9204,[]
9223,"MetamorphMultiContactTrigger","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",95,0,0,"",9205,[]
9224,"MetamorphosisTrackingBarrageSlow","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",96,0,0,"",9206,[]
9225,"MetamorphTripleRepeatInfront","",[],"",4,[],[],"",0,[],"",2,1500,1159,"","",[],"","","",[],"",97,0,0,"",9207,[]
9226,"MetamorphTripleRepeatInfrontAreaDenial","",[],"",4,[],[],"",0,[],"",2,2500,1159,"","",[],"","","",[],"",97,0,0,"",9208,[]
9227,"AtlasExilesOrionCreateGeysersSmall","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],32,"","",[],"",133,0,0,"",9209,[]
9228,"AtlasExilesOrionCreateGeysersSmallInfluence","",[],"",4,[],[],"",0,[],"",2,3500,1159,"","",[],32,"","",[],"",274,0,0,"",9210,[]
9229,"AtlasExilesOrionCreateMeteorsSmall","",[],"",4,[],[],"",0,[],"",2,2170,1159,"","",[],34,"","",[],"",134,0,0,"",9211,[]
9230,"AtlasExilesOrionCreateMeteorsSmallDaemon","",[],"",4,[],[],"",0,[],"",2,2170,1159,"","",[],34,"","",[],"",139,0,0,"",9212,[]
9231,"UniqueMirageWarriors","",[],"",4,[],[],"",-863483284,[],"",2,0,1243,"","",[],"","","",[],"",0,0,0,"",9213,[]
9232,"MetamorphosisMortar","",[],"",4,[],[],"",0,[],"",2,1000,393,"","",[],"","","",[],"",108,0,0,"",9214,[]
9233,"AtlasExileBasiliskDodgeLeft","",[],"",4,[],[],"",0,[],"",2,1000,390,"","",[],84,"","",[],"",1,0,0,"",9215,[]
9234,"AtlasExileBasiliskDodgeRight","",[],"",4,[],[],"",0,[],"",2,1000,390,"","",[],85,"","",[],"",1,0,0,"",9216,[]
9235,"AtlasExileBasiliskDodgeBack","",[],"",4,[],[],"",0,[],"",2,1000,390,"","",[],87,"","",[],"",1,0,0,"",9217,[]
9236,"AtlasExileBasiliskDodgeForward","",[],"",4,[],[],"",0,[],"",2,1000,390,"","",[],86,"","",[],"",1,0,0,"",9218,[]
9237,"AtlasExileBasiliskDodgeLeftAttack","",[],"",4,[],[],"",0,[],"",2,1000,390,"","",[],51,"","",[],"",1,0,0,"",9219,[]
9238,"AtlasExileBasiliskDodgeRightAttack","",[],"",4,[],[],"",0,[],"",2,1000,390,"","",[],47,"","",[],"",1,0,0,"",9220,[]
9239,"AtlasExileBasiliskDodgeBackAttack","",[],"",4,[],[],"",0,[],"",2,1000,390,"","",[],58,"","",[],"",1,0,0,"",9221,[]
9240,"AtlasOrionBeamSweepNoFinalExplosionShort","",[],"",4,[],[],"",0,[],"",2,4200,1239,"","",[],15,"",1,[],"",1,1,0,"",9222,[]
9241,"AtlasOrionBeamSweepNoFinalExplosionMedium","",[],"",4,[],[],"",0,[],"",2,4200,1239,"","",[],15,"",1,[],"",1,2,0,"",9223,[]
9242,"AtlasOrionBeamSweepNoFinalExplosionLong","",[],"",4,[],[],"",0,[],"",2,4200,1239,"","",[],15,"",1,[],"",1,3,0,"",9224,[]
9243,"AtlasOrionBeamSweepNoFinalExplosionShortUber","",[],"",4,[],[],"",0,[],"",2,4200,1239,"","",[],51,"",1,[],"",1,1,0,"",9225,[]
9244,"AtlasOrionBeamSweepNoFinalExplosionMediumUber","",[],"",4,[],[],"",0,[],"",2,4200,1239,"","",[],51,"",1,[],"",1,2,0,"",9226,[]
9245,"AtlasOrionBeamSweepNoFinalExplosionLongUber","",[],"",4,[],[],"",0,[],"",2,4200,1239,"","",[],51,"",1,[],"",1,3,0,"",9227,[]
9246,"AtlasExileOrionBeamBomb","",[],"",4,[],[],"",0,[],"",2,3000,1244,"","",[],28,"",1,[],"",0,0,0,"",9228,[]
9247,"AtlasExileOrionBeamBombUber","",[],"",4,[],[],"",0,[],"",2,3000,1244,"","",[],39,"",1,[],"",0,0,0,"",9229,[]
9248,"AtlasExileEyrieHurricane100","",[],"",4,[],[],"",0,[],"",2,0,880,"","",[],"","","",[],"",18,0,0,"",9230,[]
9249,"AtlasExileEyrieHurricane85","",[],"",4,[],[],"",0,[],"",2,0,880,"","",[],"","","",[],"",19,0,0,"",9231,[]
9250,"AtlasExileEyrieHurricane70","",[],"",4,[],[],"",0,[],"",2,0,880,"","",[],"","","",[],"",20,0,0,"",9232,[]
9251,"AtlasExileEyrieHurricane55","",[],"",4,[],[],"",0,[],"",2,0,880,"","",[],"","","",[],"",21,0,0,"",9233,[]
9252,"AtlasExileEyrieHurricane35","",[],"",4,[],[],"",0,[],"",2,0,880,"","",[],"","","",[],"",22,0,0,"",9234,[]
9253,"AtlasOrionDeathZoneAuraMinion","",[],"",4,[],[],"",0,[],"",2,2000,880,"","",[],"","","",[],"",25,0,0,"",9235,[]
9254,"AtlasOrionDeathZoneAuraCoreMinion","",[],"",4,[],[],"",0,[],"",2,2000,880,"","",[],"","","",[],"",26,0,0,"",9236,[]
9255,"ExpeditionVoranaDeathZone","",[],"",4,[],[],"",0,[],"",2,2000,880,"","",[],"","","",[],"",46,0,0,"",9237,[]
9256,"ArchnemesisManaDonut","",[],"",4,[],[],"",0,[],"",2,1000,880,"","",[],"","","",[],"",47,0,0,"",9238,[]
9257,"SanctumVortexAura","",[],"",4,[],[],"",0,[],"",2,1000,880,"","",[],"","","",[],"",50,0,0,"",9239,[]
9258,"AtlasOrionTeleportToCentre","",[],"",4,[],[],"",0,[],"",2,1000,877,"","",[],97,"","",[],"",1,-1,0,"",9240,[]
9259,"ArcaneCloak","",[],"",3,[],[],"",-1923048259,[],"",2,0,1245,"","",[],"","","",[],"",0,0,0,"",9241,[]
9260,"ProjectilePortal","",[],"",2,[],[],"",-456401367,[],"",2,0,1246,"","",[],"","","",[],"",0,0,0,"",9242,[]
9261,"Stormbind","",[],"",3,[],[],"",2055383927,[],"",2,120,1247,"","",[],"","","",[],"",0,1,0,"",9243,[]
9262,"RuneBlast","",[],"",3,[],[],"",-1206870395,[],"",2,200,1248,"","",[],"","","",[],"",0,1,0,"",9244,[]
9263,"KineticBolt","",[],"",3,[],[],"",-413617409,[],"",2,1000,1249,"","",[],"","","",[],"",0,0,0,"",9245,[]
9264,"BladeBlast","",[],"",2,[],[],"",-2016621185,[],"",2,500,1250,"","",[],"","","",[],"",0,0,0,"",9246,[]
9265,"BladeBlastRoyale","",[],"",2,[],[],"",-36398729,[],"",2,500,1250,"","",[],"","","",[],"",0,0,0,"",9247,[]
9266,"BloodWhirl","",[],"",2,[],[],"",659668712,[],"",2,1000,1251,"","",[],"","","",[],"",0,0,0,"",9248,[]
9267,"SupportSpellslinger",1,"[31,1,73]","w",3,"[36,11,89]","[32,35,25,11,36,74,73,49]",1,633843947,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",9249,[]
9268,"Spellslinger","",[],"",3,[],[],"",-1922301841,[],"",2,0,1259,"","",[],"","","",[],"",0,0,0,"",9250,[]
9269,"SupportArchmage",1,"[6,1,73]","^",3,[],"[25,32,35,11,37,103]","",-1331267150,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",9251,[]
9270,"AfflictionDemonOrbDetonation","",[],"",4,[],[],"",0,[],"",2,2670,877,"","",[],13,"","",[],"",5,-1,0,"",9252,[]
9271,"AfflictionDemonBeam","",[],"",3,[],[],"",0,[],"",2,1500,1252,"","",[],77,"","",[],"",0,2,0,"",9253,[]
9272,"AfflictionDemonSlashCastComboFire","",[],"",4,[],[],"",0,[],"",2,7170,1043,"","",[],9,"","",[],"",0,0,0,"",9254,[]
9273,"AfflictionDemonSlashCastComboLightning","",[],"",4,[],[],"",0,[],"",2,7170,1044,"","",[],51,"","",[],"",0,0,0,"",9255,[]
9274,"AfflictionDemonSlashLeftTriggered","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",406,0,0,"",9256,[]
9275,"AfflictionDemonSlashRightTriggered","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",407,0,0,"",9257,[]
9276,"AfflictionDemonMeleeLeft","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],1,"","",[],"",0,0,0,"",9258,[]
9277,"AfflictionDemonMeleeRight","",[],"",4,[],[],"",0,[],"",2,1000,62,"","",[],19,"","",[],"",0,0,0,"",9259,[]
9278,"AfflictionDemonTeleportAttack","",[],"",4,[],[],"",0,[],"",2,1830,877,"","",[],"","","",[],"",5,-1,0,"",9260,[]
9279,"AfflictionDemonTeleportAttackTriggeredCone","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",408,0,0,"",9261,[]
9280,"AfflictionDemonTeleportAttackTriggeredCone2","",[],"",4,[],[],"",0,[],"",2,1000,992,"","",[],"","","",[],"",409,0,0,"",9262,[]
9281,"AfflictionDemonProjectileSpammableFire","",[],"",4,[],[],"",0,[],"",2,1500,333,"","",[],24,"","",[],"",0,0,0,"",9263,[]
9282,"AfflictionDemonProjectileSpammableLightning","",[],"",4,[],[],"",0,[],"",2,1500,333,"","",[],26,"","",[],"",0,0,0,"",9264,[]
9283,"AfflictionDemonFlurryProjectileFire","",[],"",4,[],[],"",0,[],"",2,2000,333,"","",[],"","","",[],"",0,0,0,"",9265,[]
9284,"AfflictionDemonFlurryProjectileFireImpact","",[],"",4,[],[],"",0,[],"",2,1000,993,"","",[],"","","",[],"",445,0,0,"",9266,[]
9285,"AfflictionDemonFlurryProjectileFireSmall","",[],"",4,[],[],"",0,[],"",2,1500,333,"","",[],24,"","",[],"",0,0,0,"",9267,[]
