"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid","[rid]"
2451,3267,"","","",[347],[],[6149],"",[1],[36],"",[],"",[],[],"",[]
2452,3268,"","",5586,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2453,3269,"","","","[347,9192,2676,1724,14227]",[],[6037],"","[2,72,9,5,2]",[36],"",[],"",[],[],"",[]
2454,3270,"","","",[347],[],[6036],"",[2],[36],"",[],"",[],[],"",[]
2455,3271,"","","",[347],[],"[5858,5859,5860,6183]","",[1],[36],"",[],"",[],[],"",[]
2456,3272,"","",5618,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2457,3273,"","","","[347,1301]",[],[5671],"","[1,1]",[36],"",[],"",[],[],"",[]
2458,3274,"","","",[347],[],[6067],"",[1],[36],"",[],"",[],[],"",[]
2459,3275,206,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2460,3277,"",5619,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2461,3278,"",5620,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2462,3279,"",5621,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2463,3280,"",5622,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2464,3283,"",5623,"",[],"[14,57,11,16,13,12,17,32,9,13,10]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2465,3285,207,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2466,3287,"",5624,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2467,3288,"",5625,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2468,3289,"",5626,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2469,3290,"",5627,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2470,3291,"","",5628,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2471,3294,"",5629,"",[],"[9,15,17,16,10,11,12,32]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2472,3296,223,"","",[1367],[23],[],"",[92],[13],"",[],"",[],[],"",[]
2473,3297,208,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
2474,3299,"",5631,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2475,3300,"",5632,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2476,3301,"",5633,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2477,3302,"",5634,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2478,3303,"",5635,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2479,3304,"",5636,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2480,3305,"","",5637,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2481,3306,"","",5638,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2482,3307,"",5639,"",[],"[7,8,6,9,10,11,12,32,15,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2483,3308,209,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2484,3309,"","",5640,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2485,3311,210,"","",[1367],[23],[],"",[88],[13],"",[],"",[],[],"",[]
2486,3312,"","","",[347],[],[5694],"",[1],[36],"",[],"",[],[],"",[]
2487,3313,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-56,81]",[36],"",[],"",[],[],"",[]
2488,3314,"",5641,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2489,3315,"",5642,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2490,3316,"",5643,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2491,3317,"",5644,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2492,3318,"",5645,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2493,3319,"","",5646,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2494,3320,"","",5647,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2495,3321,"",5648,"",[],"[7,56,8,6,14,57,13,20]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2496,3322,211,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2497,3323,"","",5649,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2498,3325,212,"","",[1367],[23],[],"",[89],[13],"",[],"",[],[],"",[]
2499,3326,"","","","[347,9192]",[],"[5672,5877]","","[4,83]",[36],"",[],"",[],[],"",[]
2500,3327,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-57,80]",[36],"",[],"",[],[],"",[]
2501,3328,"",5650,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2502,3329,"",5651,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2503,3330,"",5652,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2504,3331,"",5653,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2505,3332,"",5654,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2506,3333,"","",5655,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2507,3334,"","",5656,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2508,3335,213,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2509,3337,"","",5657,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2510,3338,214,"","",[1367],[23],[],"",[91],[13],"",[],"",[],[],"",[]
2511,3339,"","","",[347],[],[5670],"",[6],[36],"",[],"",[],[],"",[]
2512,3340,"","","",[347],[],"[5944,5946]","",[8],[36],"",[],"",[],[],"",[]
2513,3341,218,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2514,3342,219,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2515,3343,220,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2516,3344,221,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2517,3345,"","","","[347,1301]",[],[6128],"","[3,3]",[36],"",[],"",[],[],"",[]
2518,3346,"","","",[347],[],[5941],"",[7],[36],"",[],"",[],[],"",[]
2519,3347,"","","","[347,2676,1301,12043]",[],"[5776,5866]","","[1,19,1,32]",[36],"",[],"",[],[],"",[]
2520,3348,"",5658,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2521,3349,"",5659,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2522,3350,"",5660,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2523,3351,"",5661,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2524,3352,"",5662,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2525,3353,"",5663,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2526,3354,"",5664,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2527,3355,"",5665,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2528,3356,"",5666,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2529,3357,"",5667,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2530,3358,"",5668,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2531,3359,"",5669,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2532,3360,"",5670,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2533,3361,"",5671,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2534,3362,"",5672,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2535,3363,"",5673,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2536,3364,"",5674,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2537,3365,"",5675,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2538,3366,"",5676,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2539,3367,"",5677,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2540,3368,"","",5678,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2541,3369,"","",5679,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2542,3370,"","",5680,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2543,3371,"","",5681,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2544,3372,"","",5682,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2545,3373,"","",5683,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2546,3374,"","",5684,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2547,3375,"","",5685,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2548,3376,"","",5686,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2549,3377,"","",5687,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2550,3378,"",5688,"",[],"[9,10,11,15,16,12,17,7,56,8,6,14,57,13,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2551,3379,215,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2552,3380,"","","",[347],[],[5669],"",[2],[36],"",[],"",[],[],"",[]
2553,3381,"","","",[347],[],"[5659,5893]","",[1],[36],"",[],"",[],[],"",[]
2554,3382,"","","","[347,2676,12043]",[],[5717],"","[1,4,26]",[36],"",[],"",[],[],"",[]
2555,3383,"","","","[347,9192]",[],[6187],"","[1,85]",[36],"",[],"",[],[],"",[]
2556,3384,"","","",[347],[],[6171],"",[1],[36],"",[],"",[],[],"",[]
2557,3385,"","","",[347],[],"[5815,5871]","",[16],[36],"",[],"",[],[],"",[]
2558,3386,"","","",[347],[],[6191],"",[1],[36],"",[],"",[],[],"",[]
2559,3387,"",5689,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2560,3388,"",5690,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2561,3389,"",5691,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2562,3390,"",5692,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2563,3391,"","",5693,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2564,3392,"","",5694,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2565,3393,217,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2566,3394,"","","","[347,1301,12043]",[],[6161],"","[1,1,7]",[36],"",[],"",[],[],"",[]
2567,3395,"",5695,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2568,3396,"",5696,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2569,3397,"",5697,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2570,3398,"",5698,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2571,3399,"","",5699,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2572,3400,222,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2573,3401,"","",5700,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2574,3403,"","","",[347],[],[6046],"",[5],[36],"",[],"",[],[],"",[]
2575,3404,"","","",[347],[],"[5760,5879]","",[2],[36],"",[],"",[],[],"",[]
2576,3405,"","","",[347],[],[6155],"",[1],[36],"",[],"",[],[],"",[]
2577,3406,"","","","[347,4832,1301,14659,14660]",[],[5964],"","[5,13,5,1,1]",[36],"",[],"",[],[],"",[]
2578,3407,"","",5701,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2579,3408,"","","","[347,9192]",[],"[6025,6030,6138,6139,6135]","","[2,85]",[36],"",[],"",[],[],"",[]
2580,3409,"","","",[347],[],[5899],"",[3],[36],"",[],"",[],[],"",[]
2581,3410,"","","","[10366,347]",[],[5790],"","[2,2]",[36],"",[],"",[],[],"",[]
2582,3411,"","","","[10366,347,2676,12043]",[],[5898],"","[2,2,4,26]",[36],"",[],"",[],[],"",[]
2583,3412,"","","","[10366,347]",[],[6074],"","[2,2]",[36],"",[],"",[],[],"",[]
2584,3413,"","","","[347,10366,12368]",[],[5830],"","[1,2,1]",[36],"",[],"",[],[],"",[]
2585,3414,"",5702,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
2586,3415,"",5703,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
2587,3416,"",5704,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
2588,3417,"","","","[347,9192,16089]",[],[6150],"","[3,86,3]",[36],"",[],"",[],[],"",[]
2589,3418,"","",5705,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2590,3419,"","","",[319],[4],[],"",[167],[14],"",[],"",[],[],"",[]
2591,3422,"","","",[347],[],[6068],"",[1],[36],"",[],"",[],[],"",[]
2592,3423,"","","",[347],[],[6126],"",[1],[36],"",[],"",[],[],"",[]
2593,3424,"",5706,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2594,3425,"",5707,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2595,3426,"",5708,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2596,3427,"",5709,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2597,3428,"","","",[347],[],[6053],"",[1],[36],"",[],"",[],[],"",[]
2598,3429,"","","","[347,12043,1724]",[],[5948],"","[2,27,3]",[36],"",[],"",[],[],"",[]
2599,3430,"","",5710,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2600,3431,"","","","[347,2676,8674]",[],[6015],"","[3,10,3]",[36],"",[],"",[],[],"",[]
2601,3432,"",5711,"",[],"[7,56,6,8,9,10,11,15,16,17,14,57,32,13,20,12]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2602,3433,"",5712,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2603,3435,"","",5713,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2604,3436,"","",5714,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2605,3438,"","",5715,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2606,3439,233,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2607,3440,"",5716,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,13,20]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2608,3442,"",5717,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2609,3443,"",5718,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2610,3444,"",5719,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2611,3445,"",5720,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2612,3448,"",5721,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
2613,3449,"","",5722,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
2614,3451,"",5723,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,20,13]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2615,3453,"",5724,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2616,3454,"",5725,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2617,3455,"",5726,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2618,3456,"",5727,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2619,3457,"","",5728,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2620,3460,"",5729,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
2621,3461,"","",5730,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
2622,3465,"","",5731,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2623,3466,"","",5732,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2624,3467,"","",5733,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2625,3468,"","","",[347],[],[5680],"",[4],[36],"",[],"",[],[],"",[]
2626,3469,"",5734,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
2627,3470,"",5735,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
2628,3472,"",5736,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2629,3473,"",5737,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2630,3474,"",5738,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2631,3475,"",5739,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2632,3476,"",5740,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2633,3477,"","",5741,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2634,3478,"","",5742,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2635,3479,"",5743,"",[],"[7,56,6,8,9,10,12,11,32,15,16,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2636,3480,224,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2637,3481,"","",5744,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2638,3484,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-58,87]",[36],"",[],"",[],[],"",[]
2639,3485,"","","","[347,1301,3596,2676]",[],[5928],"","[12,14,17,17]",[36],"",[],"",[],[],"",[]
2640,3482,225,"","",[1367],[23],[],"",[93],[13],"",[],"",[],[],"",[]
2641,3486,"",5745,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2642,3487,"",5746,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2643,3488,"",5747,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2644,3489,"",5748,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2645,3490,"",5749,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2646,3491,"","",5750,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2647,3492,"","",5751,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2648,3493,"",5752,"",[],"[6,9,10,12,15,16,17,14,57,32,11,7,56,8]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2649,3494,226,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2650,3495,"","",5753,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2651,3496,227,"","",[1367],[23],[],"",[94],[13],"",[],"",[],[],"",[]
2652,3498,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-59,88]",[36],"",[],"",[],[],"",[]
2653,3499,"","","",[347],[],[5663],"",[5],[36],"",[],"",[],[],"",[]
2654,3500,"",5754,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2655,3501,"",5755,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2656,3502,"",5756,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2657,3503,"",5757,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2658,3504,"",5758,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2659,3505,"","",5759,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2660,3506,"","",5760,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2661,3508,228,"","",[1367],[23],[],"",[95],[13],"",[],"",[],[],"",[]
2662,3509,231,"","",[1367],[23],[],"",[97],[13],"",[],"",[],[],"",[]
2663,3510,"",5761,"",[],"[7,56,6,8,9,10,11,12,32,15,16,17,14,57,13]",[],"",[],"[1,4]",1,[],"",[],[],"",[]
2664,3511,"","",5762,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2665,3512,"",5763,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2666,3513,"",5764,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2667,3514,"",5765,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2668,3515,"",5766,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2669,3516,"",5767,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2670,3517,"","",5768,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2671,3518,"",5769,"",[],"[7,56,6,8,9,10,11,12,32,15,17,13,16]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2672,3519,"",5770,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2673,3520,"",5771,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2674,3521,"",5772,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2675,3522,"",5773,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2676,3523,"",5774,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2677,3524,"",5775,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2678,3525,"","",5776,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2679,3527,232,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2680,3526,"",5777,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2681,3528,"",5778,"",[],"[7,56,6,8,9,10,12,32,15,17,14,57,13]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2682,3206,"","","",[347],[],[5716],"",[8],[36],"",[],"",[],[],"",[]
2683,3207,"","","","[347,1301,12043,2676]",[],[5854],"","[8,7,47,21]",[36],"",[],"",[],[],"",[]
2684,3208,"","","",[347],[],[5673],"",[6],[36],"",[],"",[],[],"",[]
2685,3209,"","","",[347],[],"[5741,5883]","",[7],[36],"",[],"",[],[],"",[]
2686,3210,"","","","[347,12043,2676,9192]",[],"[5654,5863]","","[25,47,21,93]",[36],"",[],"",[],[],"",[]
2687,3211,"","","",[347],[],"[5661,5875]","",[9],[36],"",[],"",[],[],"",[]
2688,3212,"","","",[347],[],"[5748,5876]","",[7],[36],"",[],"",[],[],"",[]
2689,3213,"","","",[347],[],[5716],"",[9],[36],"",[],"",[],[],"",[]
2690,3214,"","","","[347,1301,12043,2676]",[],[5854],"","[9,8,48,22]",[36],"",[],"",[],[],"",[]
2691,3215,"","","",[347],[],[5673],"",[7],[36],"",[],"",[],[],"",[]
2692,3216,"","","",[347],[],"[5741,5883]","",[8],[36],"",[],"",[],[],"",[]
2693,3217,"","","","[347,12043,2676,9192]",[],"[5654,5863]","","[26,48,22,94]",[36],"",[],"",[],[],"",[]
2694,3218,"","","",[347],[],"[5661,5875]","",[10],[36],"",[],"",[],[],"",[]
2695,3219,"","","",[347],[],"[5748,5876]","",[8],[36],"",[],"",[],[],"",[]
2696,3529,"",5779,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2697,3530,"",5780,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2698,3531,"",5781,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2699,3532,"",5782,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2700,3533,"","",5783,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2701,3534,"",5784,"",[],"[7,56,6,8,9,10,11,12,32,17,15,16,13,20]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2702,3535,216,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
2703,3536,"","","","[347,2676,12043,9192]",[],"[5654,5863]","","[24,20,44,89]",[36],"",[],"",[],[],"",[]
2704,3537,"","","","[347,2676,12043]",[],[5814],"","[2,20,44]",[36],"",[],"",[],[],"",[]
2705,3538,"",5785,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2706,3539,"",5786,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2707,3540,"",5787,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2708,3541,"",5788,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2709,3542,"",5789,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2710,3543,"",5790,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2711,3544,"",5791,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2712,3545,"",5792,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2713,3546,"",5793,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2714,3547,"",5794,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2715,3548,"",5795,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2716,3549,"",5796,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2717,3550,"",5797,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
2718,3551,"",5798,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
2719,3552,"",5799,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
2720,3553,"",5800,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
2721,3554,"","","","[347,1301,1724,12043]",[],"[5711,5865]","","[19,6,9,52]",[36],"",[],"",[],[],"",[]
2722,3555,"","","","[347,9192]",[],[5721],"","[4,84]",[36],"",[],"",[],[],"",[]
2723,3556,"","","","[347,12428]",[],[6017],"","[2,-1]",[36],"",[],"",[],[],"",[]
2724,3557,"",5801,"",[],"[13,20,7,56,9,10,15,16,17,6,8,14,57]",[],"",[],"[1,4]","",[],"",[],[],"",[]
2725,3558,"","",5802,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
2726,3559,"","",5803,"[17033,17280]",[24],[],"","[1,1]",[10],"",[],"",[],[],"",[]
2727,3560,"","",5804,"[17033,17280]",[24],[],"","[1,2]",[10],"",[],"",[],[],"",[]
2728,3561,"","",5805,"[17033,17280]",[24],[],"","[1,3]",[10],"",[],"",[],[],"",[]
2729,3562,"","",5806,"[17033,17280]",[24],[],"","[1,4]",[10],"",[],"",[],[],"",[]
2730,3563,"",5807,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
2731,3564,"","",5808,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
2732,3565,"","","","[347,9192]",[],[6146],"","[2,90]",[36],"",[],"",[],[],"",[]
2733,3566,"","",5809,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
