"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","AttackTime","Reservation","i32","CostAmounts","ActorLevel","EffectOnPlayer"
20456,5769,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
20457,5769,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
20458,5769,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
20459,5769,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
20460,5769,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
20461,5769,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
20462,5769,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
20463,5769,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
20464,5769,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
20465,5769,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
20466,5769,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
20467,5769,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
20468,5769,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
20469,5769,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
20470,5769,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
20471,5769,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
20472,5769,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
20473,5769,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
20474,5769,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
20475,5770,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
20476,5770,2,100,1,9900,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
20477,5770,3,100,1,9800,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
20478,5770,4,100,1,9700,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
20479,5770,5,100,1,9600,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
20480,5770,6,100,1,9500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
20481,5770,7,100,1,9400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
20482,5770,8,100,1,9300,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
20483,5770,9,100,1,9200,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
20484,5770,10,100,1,9100,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
20485,5770,11,100,1,9000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
20486,5770,12,100,1,8900,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
20487,5770,13,100,1,8800,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
20488,5770,14,100,1,8700,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
20489,5770,15,100,1,8600,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
20490,5770,16,100,1,8500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
20491,5770,17,100,1,8400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
20492,5770,18,100,1,8300,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
20493,5770,19,100,1,8200,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
20494,5770,20,100,1,8100,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
20495,5770,21,100,1,8000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
20496,5770,22,100,1,7900,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
20497,5770,23,100,1,7800,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
20498,5770,24,100,1,7700,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
20499,5770,25,100,1,7600,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
20500,5770,26,100,1,7500,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
20501,5770,27,100,1,7400,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
20502,5770,28,100,1,7300,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
20503,5770,29,100,1,7200,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
20504,5770,30,100,1,7100,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
20505,5770,31,100,1,7050,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
20506,5770,32,100,1,7000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
20507,5770,33,100,1,6950,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
20508,5770,34,100,1,6900,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
20509,5770,35,100,1,6850,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
20510,5770,36,100,1,6800,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
20511,5770,37,100,1,6750,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
20512,5770,38,100,1,6700,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
20513,5770,39,100,1,6650,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
20514,5770,40,100,1,6600,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
20515,2914,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
20516,5771,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
20517,5771,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
20518,5771,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
20519,5771,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
20520,5771,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
20521,5771,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
20522,5771,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
20523,5771,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
20524,5771,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
20525,5771,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
20526,5771,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
20527,5771,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
20528,5771,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
20529,5771,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
20530,5771,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
20531,5771,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
20532,5771,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
20533,5771,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
20534,5771,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
20535,5771,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
20536,5771,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
20537,5771,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
20538,5771,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
20539,5771,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
20540,5771,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
20541,5771,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
20542,5771,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
20543,5771,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
20544,5771,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
20545,5771,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
20546,5771,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
20547,5771,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
20548,5771,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
20549,5771,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
20550,5771,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
20551,5771,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
20552,5771,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
20553,5771,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
20554,5771,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
20555,5771,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
20556,5772,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],1,100
20557,5772,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],3.452,100
20558,5772,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],6.767,100
20559,5772,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],10.308,100
20560,5772,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],14.075,100
20561,5772,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],18.068,100
20562,5772,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],22.287,100
20563,5772,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],26.732,100
20564,5772,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],31.403,100
20565,5772,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],36.3,100
20566,5772,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],41.423,100
20567,5772,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],46.772,100
20568,5772,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],52.347,100
20569,5772,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],58.148,100
20570,5772,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],64.175,100
20571,5772,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],70.428,100
20572,5772,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],76.907,100
20573,5772,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],83.612,100
20574,5772,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],90.543,100
20575,5772,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],97.7,100
20576,5772,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],105.083,100
20577,5772,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],112.692,100
20578,5772,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],120.527,100
20579,5772,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],128.588,100
20580,5772,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],136.875,100
20581,5772,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],145.388,100
20582,5772,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],154.127,100
20583,5772,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],163.092,100
20584,5772,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],172.283,100
20585,5772,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],181.7,100
20586,5772,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],191.343,100
20587,5772,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],201.212,100
20588,5772,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],211.307,100
20589,5772,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],221.628,100
20590,5772,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],232.175,100
20591,5772,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],242.948,100
20592,5772,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],253.947,100
20593,5772,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],265.172,100
20594,5772,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],276.623,100
20595,5772,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],288.3,100
20596,5773,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],1,100
20597,5773,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],3.452,100
20598,5773,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],6.767,100
20599,5773,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],10.308,100
20600,5773,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],14.075,100
20601,5773,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],18.068,100
20602,5773,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],22.287,100
20603,5773,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],26.732,100
20604,5773,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],31.403,100
20605,5773,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],36.3,100
20606,5773,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],41.423,100
20607,5773,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],46.772,100
20608,5773,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],52.347,100
20609,5773,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],58.148,100
20610,5773,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],64.175,100
20611,5773,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],70.428,100
20612,5773,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],76.907,100
20613,5773,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],83.612,100
20614,5773,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],90.543,100
20615,5773,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],97.7,100
20616,5773,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],105.083,100
20617,5773,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],112.692,100
20618,5773,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],120.527,100
20619,5773,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],128.588,100
20620,5773,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],136.875,100
20621,5773,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],145.388,100
20622,5773,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],154.127,100
20623,5773,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],163.092,100
20624,5773,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],172.283,100
20625,5773,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],181.7,100
20626,5773,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],191.343,100
20627,5773,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],201.212,100
20628,5773,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],211.307,100
20629,5773,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],221.628,100
20630,5773,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],232.175,100
20631,5773,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],242.948,100
20632,5773,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],253.947,100
20633,5773,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],265.172,100
20634,5773,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],276.623,100
20635,5773,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],288.3,100
20636,5774,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],1,100
20637,5774,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],3.452,100
20638,5774,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],6.767,100
20639,5774,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],10.308,100
20640,5774,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],14.075,100
20641,5774,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],18.068,100
20642,5774,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],22.287,100
20643,5774,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],26.732,100
20644,5774,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],31.403,100
20645,5774,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],36.3,100
20646,5774,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],41.423,100
20647,5774,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],46.772,100
20648,5774,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],52.347,100
20649,5774,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],58.148,100
20650,5774,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],64.175,100
20651,5774,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],70.428,100
20652,5774,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],76.907,100
20653,5774,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],83.612,100
20654,5774,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],90.543,100
20655,5774,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],97.7,100
20656,5774,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],105.083,100
20657,5774,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],112.692,100
20658,5774,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],120.527,100
20659,5774,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],128.588,100
20660,5774,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],136.875,100
20661,5774,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],145.388,100
20662,5774,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],154.127,100
20663,5774,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],163.092,100
20664,5774,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],172.283,100
20665,5774,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],181.7,100
20666,5774,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],191.343,100
20667,5774,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],201.212,100
20668,5774,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],211.307,100
20669,5774,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],221.628,100
20670,5774,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],232.175,100
20671,5774,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],242.948,100
20672,5774,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],253.947,100
20673,5774,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],265.172,100
20674,5774,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],276.623,100
20675,5774,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],288.3,100
20676,5775,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],1,100
20677,5775,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],3.452,100
20678,5775,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],6.767,100
20679,5775,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],10.308,100
20680,5775,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],14.075,100
20681,5775,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],18.068,100
20682,5775,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],22.287,100
20683,5775,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],26.732,100
20684,5775,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],31.403,100
20685,5775,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],36.3,100
20686,5775,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],41.423,100
20687,5775,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],46.772,100
20688,5775,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],52.347,100
20689,5775,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],58.148,100
20690,5775,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],64.175,100
20691,5775,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],70.428,100
20692,5775,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],76.907,100
20693,5775,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],83.612,100
20694,5775,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],90.543,100
20695,5775,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],97.7,100
20696,5775,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],105.083,100
20697,5775,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],112.692,100
20698,5775,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],120.527,100
20699,5775,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],128.588,100
20700,5775,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],136.875,100
20701,5775,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],145.388,100
20702,5775,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],154.127,100
20703,5775,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],163.092,100
20704,5775,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],172.283,100
20705,5775,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],181.7,100
20706,5775,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],191.343,100
20707,5775,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],201.212,100
20708,5775,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],211.307,100
20709,5775,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],221.628,100
20710,5775,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],232.175,100
20711,5775,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],242.948,100
20712,5775,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],253.947,100
20713,5775,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],265.172,100
20714,5775,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],276.623,100
20715,5775,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],288.3,100
20716,5776,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],1,100
20717,5776,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[0],3.452,100
