"rownum","Id","i32","Text"
2037,"MapWorldsWaterways",28402,"A river in the sky, far from that\r\nwhich so desperately needs it."
2038,"MapWorldsFactory",41763,"Repetition. Convention. Duplication.\r\nCreation distilled to perfection."
2039,"MapWorldsMesa",19999,"Barren and sun-bleached.\r\nEmptiness as far as\r\nthe eye can reach."
2040,"MapWorldsPit",11490,"Blood turns the soil to mud."
2041,"MapWorldsDefiledCathedral",47897,"Crafted with reverence.\r\nDefiled with ease."
2042,"MapWorldsSummit",60634,"We are swept ever upwards by our ambition,\r\nwith no thought of what awaits us at the peak."
2043,"MapWorldsOvergrownShrine",26468,"A once great monument,\r\nnow a forgotten memorial."
2044,"MapWorldsOvergrownShrineUnique",17317,"Curious, she shook it then,\r\nAnd tiny screams emerged.\r\nCuriouser, she shook again,\r\nAnd an eerie silence purred."
2045,"MapWorldsCastleRuins",36357,"When the castle falls,\r\nit has failed its only purpose."
2046,"MapWorldsCrystalOre_",28169,"As the torch flickers, brilliance\r\nemerges in boundless variance."
2047,"MapWorldsVilla",2144,"Wealth is powerless to stop\r\nthe corroding force of time."
2048,"MapWorldsTortureChamber",15595,"Who is the true criminal, the one behind\r\nbars, or the one who tortures him?"
2049,"MapWorldsTortureChamberUnique",45353,"\""Here the soil is more deadly\r\nthan any swing of the axe.\""\r\n- Oba of the Karui,\r\nConqueror of Corruption."
2050,"MapWorldsNecropolis",2279,"Even in death, we long to\r\nbe close to one another."
2051,"MapWorldsNecropolisUnique",32663,"So the raiders danced,\r\nleading their foe ever west,\r\ntowards certain death."
2052,"MapWorldsRacecourse_",57536,"Rats chase their tails for the amusement of fools."
2053,"MapWorldsCaldera",64414,"From the heart of fire, rivers\r\nof burning rage billow forth."
2054,"MapWorldsGhetto",14879,"Amongst the rabble,\r\nbrutality is the law."
2055,"MapWorldsPark",32613,"A brief respite in a sea of obligation and uncertainty."
2056,"MapWorldsMalformation",3421,"Boils swell from the earth.\r\nFoul malignant flesh\r\nwithout purpose."
2057,"MapWorldsTerrace",42558,"A garden on a stone pedestal.\r\nAn incredible, and foolish, feat."
2058,"MapWorldsShrine",64812,"Black tiles don't stain so easily."
2059,"MapWorldsArsenal",25202,"There is no war. There is no army.\r\nOnly rage lingers."
2060,"MapWorldsDesertSpring",10211,"As mirage becomes reality,\r\nhardship is briefly quenched."
2061,"MapWorldsCore",35484,"Black monstrous bridges cross oily rivers,\r\nleading nowhere. Nothing as it should be."
2062,"MapWorldsColosseum",16355,"Life means as little as a passing\r\nmoment of entertainment.\r\nLet them rot."
2063,"MapWorldsAcidLakes",21257,"Clear water springs forth.\r\nA moment of purity before it too gathers filth."
2064,"MapWorldsDarkForest",34447,"The trees grow twisted and gnarled,\r\nwithout a hint of light.\r\nA curse lingers here."
2065,"MapWorldsCrimsonTemple",46612,"A sanguine supplication to death and depravity."
2066,"MapWorldsPlaza",35076,"Drought took the plants, famine took the people."
2067,"MapWorldsDig",43432,"A hollow echo of bygone times\r\nin a land where none lived long."
2068,"MapWorldsPalace",51878,"Death forces even the most\r\ndetermined of despots to\r\npass the crown."
2069,"MapWorldsLavaLake",20343,"At the heart of a peaceful, secluded valley,\r\nan island of burning, consuming fury."
2070,"MapWorldsBasilica",27821,"Built so the prayers would echo.\r\nA resonance no god could hear."
2071,"MapWorldsSunkenCity",11215,"From the walls, water, and ferns...\r\nDeath comes crawling on ancient steps."
2072,"MapWorldsReef",53973,"Each plank of rotting wood,\r\neach dead sailor,\r\nfeeds the island and makes it grow."
2073,"MapWorldsCarcass",18547,"Life's wet, reproductive stink abates,\r\nrelenting to death's chaste ritual of decay."
2074,"MapWorldsDrySea",53637,"Where once waves crashed with crushing force,\r\nbrittle wooden bones tell tall tales."
2075,"MapWorldsStagnation_",48254,"Aided by unrelenting rain,\r\nrot devours new life at the first fumble."
2076,"MapWorldsBramblefall",25038,"The faintest traces of civilisation\r\ndefiantly resist nature's scouring tendrils.\r\nAn admirable, but futile, effort."
2077,"MapWorldsFrozenCabins",51403,"The fleet lay stranded in the winter wastes,\r\nthose aboard to never again see the light of day."
2078,"MapWorldsBurn",23867,"Does the land reject the dead,\r\nor do the dead reject their fate?"
2079,"MapWorldsCrimsonTownship",10687,"Rain will wash away the stains,\r\nbut the madness and memories will never fade."
2080,"MapWorldsForkingRiver",29382,"Great stone towers tore at the natural order\r\nand were promptly put in their place."
2081,"MapWorldsThaumaturgistsLair",51477,"Ever does man look to emulate his creator,\r\nonly to match his indifference."
2082,"MapWorldsColdRiver",9863,"Ice forges a fickle path,\r\nas those beneath its veil can attest."
2083,"MapWorldsForbiddenWoods",26156,"Every instinct wills you to sleep through the bitter cold;\r\na certain death. Those that yet survive must fight\r\nthrough every aching movement."
2084,"MapWorldsSilo",24497,"Grim blessings whispered in the deepest,\r\nmost secret of places."
2085,"MapWorldsChimera",14512,"One of my captors hid a beast within his heart.\r\nNow his true self can be seen by all."
2086,"MapWorldsHydra",48438,"One of my captors wore many faces,\r\nyet kept her true face hidden.\r\nNow she cannot escape her true face."
2087,"MapWorldsMinotaur",14950,"One of my captors felt no emotion.\r\nHe did not hesitate to inflict pain.\r\nNow all he feels is intense, unstoppable agony."
2088,"MapWorldsPhoenix",17594,"One of my captors refused redemption.\r\nHe did not see value in a new life.\r\nNow new life surrounds him."
2089,"MapWorldsVaalTemple",59850,"Voices. Visions. Violence.\r\nThey will haunt these grounds for all of eternity."
2090,"MapWorldsShapersRealm",15496,"The nexus of nothingness and equilibrium of eternity."
2091,"UniqueChest13",27032,"From those who are gone, to those who remain."
2092,"UniqueChest14",28895,"Whispers and promises, ancient and alluring."
2093,"UniqueMap21",59672,"The winters of my youth were cold and harsh.\r\nWe had nothing, yet to my mother's credit, I wanted for so little."
2094,"UniqueMap22",44049,"What had seemed sacred and infallible\r\nso quickly became flawed out of necessity.\r\nCreated from compromises. Vulnerable to mortal whims."
2095,"UniqueMap23",41870,"Without our strict rule, man's destructive side would take hold.\r\nOur beautiful public spaces, our services for the ill and the needy,\r\nall of it would crumble."
2096,"UniqueMap24",23186,"It was in my oath that I found peace.\r\nIn echoing marble halls I found my voice.\r\nBefore the congregation I found purpose."
2097,"UniqueMap25",52365,"Though my life is gone, my purpose is not.\r\nMy will remains, emboldened and empowered\r\nby the righteousness of my cause."
2098,"UniqueMap25x",2935,"\""Did nobody think to report that we had acquired some sort of free-floating\r\nMemory? Cease testing and lock this away immediately!\"" \r\n- Administrator Qotra"
2099,"UniqueGlovesStrInt10",63224,"The secret of the elements lies within a square triangle."
2100,"UniqueRing61",45783,"There is a way to survive the bite of an ice snake,\r\nbut few have the resolve to attempt it."
2101,"UniqueRing62",1362,"Those members of the Brotherhood who employ the venom of \r\nTrarthan ice snakes must take great care with the volatile substance."
2102,"UniqueBodyStrInt11",56122,"A glacier of putrid meat, crushing mountains and valleys alike."
2103,"UniqueAmulet57",60843,"Greater than any blade, agility and intellect will be your weapons."
2104,"UniqueBelt33_",12847,"Poison the land and they'll have nothing to defend."
2105,"UniqueBelt33x",10893,"\""Recommend extreme caution on any prototypes that can lead to a chain reaction\r\nof deaths. Lab Twelve has been lost to the flames.\"" \r\n- Lead Researcher Ksaret"
2106,"UniqueBootsStr11",31337,"Centuries ago, there existed a unique grove imbued with ancestral fire.\r\nAs with all things, the Karui used its wood for war."
2107,"UniqueGlovesDexInt15",58313,"Biology is but a machine, begetting effusion of energies;\r\ndeath is but a curse, that can be given... or reversed."
2108,"UniqueJewel134",60288,"Forsake what you might have had. Command power beyond your potential."
2109,"UniqueJewel135",9475,"Lose that which you never had. Gain power you could not have grasped."
2110,"UniqueDagger19",43762,"There is nothing more brutal than a simple blade wielded with rage."
2111,"UniqueDagger19x",3150,"\""Researchers will refrain from scaring each other by firing ice spears while holding\r\nPrototype #141. Sooner or later, someone's going to lose an eye.\"" \r\n- Administrator Qotra"
2112,"UniqueHelmetStr7",54059,"The villagers seared the blight with fire, but it only spread like dancing flames.\r\n\r\n<default>{This item can be anointed by Cassia}"
2113,"UniqueHelmetDex9",39716,"The villagers seared the blight with cold, but it only bloomed countless spears.\r\n\r\n<default>{This item can be anointed by Cassia}"
2114,"UniqueHelmetInt23",47371,"The villagers seared the blight with lightning, but it only forked into countless tendrils.\r\n\r\n<default>{This item can be anointed by Cassia}"
2115,"UniqueBootsDexInt10",12640,"Relentlessness. Nothing more, nothing less.\r\n\r\n<default>{This item can be anointed by Cassia}"
2116,"UniqueBootsDexInt10x",64308,"\""Suppression troop seven, the 'Glowering Faithful,' managed to fell the escaping\r\ntest subject by timing their arrows between his explosive dashes.\""\r\n\r\n<default>{This item can be anointed by Cassia}"
2117,"UniqueGlovesStrDex13",24457,"The last gasp is not always one's final act.\r\n\r\n<default>{This item can be anointed by Cassia}"
2118,"UniqueBodyStrInt12",27724,"Shrouded in seed, a conduit of contagion,\r\nyet the source of septicity remains unknown.\r\n\r\n<default>{This item can be anointed by Cassia}"
2119,"UniqueAmulet58",21959,"Burned rhoa's eye and goatman's beard do demand:\r\nLeave behind those lazy bones;\r\nDance, ye dead, at my command!"
2120,"UniqueAmulet59",4415,"A single act of anger travels countless paths of destruction."
2121,"UniqueHelmetStrInt17",31296,"Divinity is not the only path to enlightenment."
2122,"UniqueBodyStrInt13",44360,"The mind is a filter through which anarchy becomes order."
2123,"UniqueShieldInt15",58183,"Fear not the fury of the storm."
2124,"UniqueBelt34",36275,"Those who offer up sacrifices to every deity entreat the full favour of none."
2125,"UniqueShieldDex8",52177,"Light as a board,\r\nStiff as a feather."
2126,"UniqueShieldDex8x",51142,"\""For personal defence, Prototype #444 is fantastic. It is one hundred percent\r\neffective seventy five percent of the time... once.\"" \r\n- Lead Researcher Ksaret"
2127,"UniqueGlovesDex5",1453,"Lay bare paths to pain you never knew you had."
2128,"UniqueSceptre23",33736,"Lead the army of the damned from the front."
2129,"UniqueGlovesStrInt11",16398,"The laws of the faith do not apply to its leader."
2130,"QuestDominusKey",29498,"Some sins were never meant to be remembered..."
2131,"Watchstone",14392,"The memories and emotions of countless victims of the Elder,\r\nlocked in stone for eternity."
2132,"PrimordialWatchstone1",28065,"The Maven knew nothing of mercy\r\nuntil she herself needed it."
2133,"PrimordialWatchstone2",28155,"The Elder fed on all that gave life meaning\r\nuntil it encountered an unbreakable bond."
2134,"PrimordialWatchstone3",16642,"The Eater of Worlds consumed for countless\r\neons to satiate the desperation of masters\r\nthat could never be satisfied."
2135,"PrimordialWatchstone4",55792,"The Searing Exarch spread the Word of\r\nEnlightenment for countless eons without\r\never understanding its master's message."
2136,"UniqueBelt35",36102,"Drink, my children, and be strengthened."
2137,"UniqueRing63",62733,"Make your mark on history."
2138,"UniqueRing64",6723,"The body stands, but the spirit soars."
2139,"UniqueOneHandSword31",27062,"On the mirrored edge of infinity,\r\none man sinks forever into darkness,\r\none man rises into light.\r\nBut which one am I?"
2140,"UniqueAmulet60_",62944,"The storm cannot break that which bends."
2141,"UniqueJewel136",51049,"Though we cannot touch; one thought, one wish, through centuries alone in darkness."
2142,"UniqueHelmetDexInt13",56247,"Through vision coloured by burning rage and icy hate\r\npeers a visitor from a realm of ill intent..."
2143,"UniqueWatchstone1",20109,"Those who could flee did so.\r\nThe rest fought bravely,\r\nand died horrifically."
2144,"UniqueWatchstone2",24463,"They came, full of vim and vigour, to take what was not theirs.\r\nThey crashed and clamoured like waves against rocks,\r\nand were swept back out to sea."
2145,"UniqueWatchstone3",33811,"The King's Eye returned from the west.\r\nFertile pastures lay just beyond sight.\r\nJust a little farther, he said.\r\nIt was always just a little farther."
2146,"UniqueWatchstone4",63267,"Nothing is more alluring than mystery."
2147,"UniqueWatchstone5",37646,"There exists in every man and woman\r\na desire to push boundaries, to break new ground,\r\nto make great discoveries,\r\nno matter the personal cost."
2148,"UniqueWatchstone6",38443,"Conflict begets only suffering.\r\nFor some, that is by design."
2149,"UniqueWatchstone7_",18076,"Does the belly swell, or the belt shrink?\r\nTo those caught between, there is no difference,\r\nand something must soon give."
2150,"UniqueHelmetDex10",40352,"A moment of calm before the battle can end the war."
2151,"UniqueGlovesDexInt16_",32857,"Winter's white blanket swaddles all."
2152,"UniqueBodyStr11",52341,"The Trickster God turned the very Day and Night against each other.\r\nWhat hope have you?"
2153,"UniqueRing65",65231,"The machines do not hate. They merely serve one who does."
2154,"UniqueJewel137",23905,"Savour the bitter, cherish the sweet,\r\nFor there may never be another chance to eat."
2155,"UniqueJewel138",37320,"\""Try as I might, I could not escape it.\r\nWhen I closed my eyes, I saw only death.\r\nEach breath tainted with the scent of seared and smouldering flesh,\r\nAnd each sound tangled with pleas for mercy.\"""
2156,"UniqueJewel139",55534,"You can take the girl out of the woods, \r\nbut you can't take the woods out of the girl."
2157,"UniqueJewel140",11047,"Pain is a fine motivator,\r\nBut if you seek the truth,\r\nFear of pain unknown has no parallel."
2158,"UniqueJewel141",52282,"As the dead battered Highgate's barricades,\r\nThe Black Sekhema accepted her fate,\r\nAnd stood her ground."
2159,"UniqueJewel142",29148,"Maids used to threaten to send misbehaving children of\r\nnobility to the pits beneath the Grand Arena.\r\nFor the children of slaves, it was more than just a threat."
2160,"UniqueJewel143",48860,"Once you begin to rely on your weapons, \r\nYou ensure you can't live without them. "
2161,"UniqueJewel144",50375,"It was a great honour to fight at the front. \r\nThe few that survived the initial charge were guaranteed fame and fortune."
2162,"UniqueJewel145",64979,"You need not go looking for a second opinion."
2163,"UniqueJewel146",52392,"If you're going to act like you're better than everyone else, make sure you are."
2164,"UniqueJewel147",44654,"Only a madman would ignore a god's instructions."
2165,"UniqueBootsAtlas1",27895,"Nothing spreads as quickly as an idea."
2166,"AfflictionFragment",17312,"How do you defeat that which dwells within you?"
2167,"UniqueHelmetStr8",33434,"Bloodlust begets suffering."
2168,"UniqueRing66",51155,"Lightning lives in an endless circle."
2169,"UniqueAmulet61",53128,"WIP"
2170,"UniqueGlovesDexInt17",24945,"\""We have methods of interrogation the Inquisitors only dream of.\""\r\n- Marcus, Brotherhood Liaison"
2171,"UniqueBodyStrInt14",25680,"\""This was the first step in some grand design, \r\nlost to the ages, now ours to decipher.\"" \r\n- Dominus, High Templar"
2172,"UniqueHelmetStrInt18",32331,"The Azmeri must never touch the Tears of Maji, lest Viridi weep."
2173,"UniqueHelmetStrInt18x",52782,"\""I believed I understood Prototype #112 quite fully, until a test subject\r\nwith Azmeri ancestry donned it. I will be haunted by the results\r\nfor the rest of my life.\""  - Researcher Graven"
2174,"UniqueGlovesDex6",46871,"Under its influence, shards of metal take on a life of their own, wriggling into flesh,\r\nburrowing into organs, and exploding outwards in search of other victims."
2175,"UniqueQuiver16",49793,"Claws open, brace for a bite. Stinger raised, dodge or die."
2176,"UniqueBodyInt20",54764,"Imbue the body with stolen spirit, hold the leash tight."
2177,"UniqueShieldStrInt13",40776,"Chitus' success stemmed from his cunning, taking calculated\r\nrisks so that greater dangers could be averted."
2178,"UniqueAmulet62",58003,"An eye for an eye."
2179,"UniqueClaw19",24377,"The strong survive. The strongest thrive."
2180,"UniqueStaff25",15272,"The pyre is never wasted on just one heretic."
2181,"UniqueOneHandSword32",58057,"<<HBGAf>><<HBG02>><<HBGAm>><<HBG03>><<HBGAa>>\r\n<<HBGAk>><<HBG03>><<HBGC011>><<HBGAl>><<HBG03>><<HBGAo>><<HBGAe>>\r\n<<HBGC011>><<HBGAa>><<HBG00>><<HBGC07>>"
2182,"UniqueBelt36",53380,"<<HBGAa>><<HBG02>><<HBGAr>><<HBG01>><<HBGAl>>\r\n<<HBGAf>><<HBG02>><<HBGC01>><<HBG01>><<HBGAr>>\r\n<<HBGAa>><<HBG02>><<HBGC02>><<HBG01>><<HBGAn>><<HBG03>><<HBGAf>>"
2183,"UniqueShieldStrInt14",50442,"<<HBGAa>><<HBG00>><<HBGAt>>\r\n<<HBGAa>><<HBG04>><<HBGAp>>\r\n<<HBGAa>><<HBG01>><<HBGAn>><<HBG04>><<HBGC01>>\r\n<<HBGAf>><<HBG02>><<HBGC05>>"
2184,"UniqueQuiver17",49993,"<<HBGAf>><<HBG02>><<HBGAt>><<HBG03>><<HBGAa>>\r\n<<HBGAf>><<HBG02>><<HBGAm>><<HBGC011>><<HBGC04>>\r\n<<HBGAa>><<HBG00>><<HBGAt>>"
2185,"UniqueHelmetDexInt14",23291,"<<HBGAa>><<HBG01>><<HBGAf>><<HBG00>><<HBGC03>>\r\n<<HBGAr>><<HBG03>><<HBGAy>><<HBG00>><<HBGAt>>\r\n<<HBGAf>><<HBG02>><<HBGAr>><<HBG03>><<HBGAa>>"
2186,"UniqueStaff26",28848,"<<HBGAa>><<HBG01>><<HBGC04>><<HBG02>><<HBGC06>>\r\n<<HBGAa>><<HBG01>><<HBGAs>><<HBG02>><<HBGC06>>\r\n<<HBGC011>><<HBGAa>><<HBG04>><<HBGC08>><<HBGAa>>"
2187,"UniqueAmulet63",29513,"Death creeps closer; unseen, inexorable, hungry."
2188,"UniqueHelmetInt24",49052,"A dance as old as time."
2189,"UniqueBelt37",16330,"Simple. Deadly. Unstoppable."
2190,"UniqueOneHandSword33",54321,"Lead by example."
2191,"UniqueBodyDexInt12",19769,"He may have returned from the frozen southern reaches,\r\nbut that doesn't mean he ever truly escaped them."
2192,"UniqueAmulet64",29276,"For how little time they had together,\r\ntheir love was all the more powerful."
2193,"UniqueBootsDexInt11",26838,"Every glorious conquest\r\nstands astride innocent bones."
2194,"UniqueGlovesDex7",45466,"The target changes, but the job's always the same."
2195,"UniqueBelt38",1146,"Freedom is won only by those who are not free."
2196,"UniqueOneHandAxe10",11181,"Better to act without thought\r\nthan to think without action."
2197,"OfferingGift",30318,"The Goddess abides a kingdom beyond compare,\r\nshould you meet her challenge."
2198,"OfferingTribute",42897,"You may appeal to the Goddess for another verdict,\r\nbut justice favours only the truly worthy."
2199,"OfferingDedication",3771,"Before the Goddess, nothing remains hidden.\r\nAdversity reveals old flaws and new strengths."
2200,"UniqueHelmetStrInt19",15014,"The line that divides hope and fear,\r\nlife and death, crowd and mob,\r\nis as thin as a whisper."
2201,"UniqueBelt39",32925,"\""This will help with the pain.\r\nOne for you... and one for me.\""\r\n- Doctor 'Shaky Hands' Opden"
2202,"UniqueJewel148",16027,"The sky, the land, the people burned.\r\nWhat little still stood soon faced wild, battering storms.\r\nWinter arrived suddenly and stayed for a generation.\r\nCivilisation was not simply halted, but reversed, erased."
2203,"UniqueRing67",53029,"Somebody does have to get hurt."
2204,"UniqueRing68",32355,"All roads lead to that destined doom."
2205,"UniqueDagger20",45526,"The shadow warrior moves like the wind;\r\nhis strikes land long after he is gone."
2206,"UniqueBodyDexInt13",5198,"The Oriathans built their empire on naval mobility, which allowed\r\nthem to wage war wherever their enemy was weakest."
2207,"UniqueBodyStr12",35820,"The giant cares not for the ants."
2208,"UniqueHelmetStrDex8",20323,"Expand one single ambition to crystal clarity... and beyond."
2209,"UniqueStaff27",43682,"To stand at the confluence of the elements,\r\nthe master must achieve perfect balance."
2210,"UniqueHelmetDexInt15",19045,"Obtaining information depends upon pretending one already has it."
2211,"UniqueShieldDexInt7",33640,"The lightning fears not the flame."
2212,"UniqueJewel152",45458,"Maximum power fueled by science gone mad."
2213,"UniqueJewel153",5891,"Indiscriminate destruction fueled by science gone mad."
2214,"UniqueShieldStrDex5",55544,"Fragile, explosive, and punishing."
2215,"UniqueShieldStrDex6",5070,"Never let the audience know your true form. Misdirect them,\r\nbeguile them. Strike when they least expect it."
2216,"UniqueHelmetStrDex9",55858,"The single well-placed arrow that changes the world\r\nmust be preceded by ten thousand practice shots."
2217,"UniqueBelt40",53517,"Teach a man to burn, and you'll be warm for the rest of his life."
2218,"UniqueAmulet65",50542,"\""Remain poised. Remain balanced. Keep all the emotions of a lifetime caged.\r\nLet only your enemies see the truth of your rage.\"""
2219,"HeistUrnOfFarud",19774,"\""The Faridun cannot earn burial in the sky.\r\nThey have other ways of keeping the dead.\"""
2220,"HeistBoxofTripyxis",20584,"\""Allegedly turns water to Lethe. That makes it my competition. \r\nI don't like competition.\"""
2221,"HeistIncenseofKeth",5160,"\""Sap of the Aturi tree, known only to grow at the meeting point of the seven waters.\r\nNothing since its disappearance has smelled as wondrous.\"""
2222,"HeistCrestofEzomyr",49287,"\""A symbol of my birthright and claim to my fiefdom. \r\nI must have it if I am to return my family to its rightful place.\"""
2223,"HeistEzMyraeTome",20466,"\""A true curiosity. Matches no known language, yet its illustrations hint at knowledge \r\nonly rediscovered hundreds of years after the death of its unknown author.\"""
2224,"HeistHandofArimor",61396,"\""Balabus Arimor was a little-known preacher during the days of Emperor Chitus,\r\nwho believed eternal life could be achieved through ritual sacrifice.\r\nWe shall see whether he was a prophet - or a charlatan.\"""
2225,"HeistAbberathine Horns",53710,"\""As warm as living flesh, and smelling strongly of sulphite.\r\nMorbid curiosity compels me to add it to my collection of oddities.\"""
2226,"ThiefsTrinketSculptureFlavour",27293,"Rubbing the eel's head is said to bring smugglers good fortune."
2227,"UniqueHeistContract1",47761,"\""If Jamanra has been resurrected the way so many other ancient heroes have returned,\r\nthen perhaps I can convince him to rise up and unite the Faridun once more!\"""
2228,"UniqueHeistContract2",43477,"\""Some of my inventions don't live up to their names, but some work all\r\ntoo well. Let's hope that the Unbreakable is the former, not the latter.\"""
2229,"UniqueHeistContract3",55150,"\""A part of me still believes I can convince Nashta to give up her rebellious ways and come home. That part\r\nof me will forever be nine years of age, futilely chasing her as she runs off into the dunes yet again.\"""
2230,"UniqueHeistContract4",23360,"\""There can be no freedom\r\nwhile hate still reigns.\"""
2231,"UniqueHeistContract5",28300,"\""If Admiral Darnaw is stupid enough to send orders to his fleet members \r\nand not expect us to steal them, then he deserves what's coming to him!\"""
2232,"UniqueHeistContract6",62734,"\""The Vox speak in threats.\r\nWe will answer them with action.\"""
2233,"UniqueJewel149",6955,"Each blow of the hammer shapes the ingot,\r\neach strike stretching and sharpening;\r\nThe sabre's tip reaching out, grasping for life."
2234,"UniqueJewel150",45114,"Quenched, the blade hardens, becomes brittle.\r\nThe edge will not last forever,\r\nBut when it breaks, its service will continue."
2235,"UniqueJewel151",24568,"Her apprentice spends hours working the steel,\r\nand the end result is melted for scrap.\r\nEach one made better than the last.\r\nEach one made more quickly.\r\nShe knows the path well."
2236,"UniqueShieldDexInt8",42567,"Horrific experiments with corrupted flesh require careful management."
2237,"UniqueRing69",51378,"Beyond the veil of death, there burns a fire\r\nby whose light night is borne."
2238,"UniqueGlovesStrInt12",14979,"A sacrifice of blood calls forth His vengeance.\r\nLet the righteous become the Hand of God."
2239,"UniqueBelt41",7746,"The burden falls heaviest not on those that died,\r\nbut on those that did not."
2240,"UniqueHelmetStrInt20",48682,"\""Her sisters eternally fought for that shining apex in the skies,\r\nbut Viridi instead found strength in humility.\""\r\n- Azmerian Creation Myth"
2241,"UniqueDagger21",53588,"\""That bronze girl sure knows how to cut someone down to size!\""\r\n- Bertrand the Plush"
2242,"UniqueBodyDexInt14",9858,"Within each of us exists a being of pure malice,\r\nheld back only by the lies we tell ourselves."
2243,"UniqueBelt42a",60094,"The tortured thinker is made heavier by the weight of his guilt."
2244,"UniqueBelt42b_",21864,"The cruel thinker finds glee in torture most precise."
2245,"UniqueBelt42c",44904,"The cowardly thinker's greatest success is simply surviving."
2246,"UniqueRing70",5681,"Accept the infection, let it take hold.\r\nThen carry it far and wide."
2247,"UniqueHelmetStrInt21",29453,"Primordial rage slumbers, waiting for the call\r\nof the stars to return and swallow the world."
2248,"UniqueBootsStrDex7",3846,"All that was loved, all that was hated -\r\nnaught remains but ash."
2249,"UniqueOneHandSwordDemigods1",37580,"Stories of heroism by the victor persist,\r\nfor no one survives to contest them."
2250,"HeistGoldenIdol1",46707,"\""I found the tomb in the first place, and they had the nerve to empty it without me! \r\nReckon it'll make a fine trophy for my efforts.\"""
2251,"HeistGoldenIdol2",9025,"\""One must, as one should, admire the lasting works of those who came before.\r\nThe Vaal were the uncontested greatest architects until we,\r\nand Matatl soared above their best.\"" "
2252,"HeistGoldenIdol3",19410,"\""I believe she was a beautiful maiden. \r\nKind, virtuous and devout through-and-through.\r\nSuch a gift will set me apart from all other suitors.\"""
2253,"HeistGoldenIdol4",19274,"\""Victims of war, the indebted, and the irredeemably shamed\r\nwere to live their lives in servitude. Some rose above their station. \r\nThis individual, it seems, was all but deified.\"""
2254,"HeistGoldenIdol5",21878,"\""Heard if you put a drop of blood in its mouth,\r\nit'll whisper the secrets of immortality.\r\nDoesn't have to be your own blood, does it?\"""
2255,"HeistGoldenIdol6",41287,"\""I'll give it to her and tell her\r\n'It once held the reflection of a Queen, and now it will once more.'\r\nAnton can cross the Vastiri on his family fruits \r\nif he thinks he loves her like I do.\"""
2256,"HeistGoldenIdol7_",39715,"Once cast the reflections of royalty, now worth the sum of its parts."
2257,"HeistGoldenIdol8",34195,"Ornately adorned and heavier than is practical."
2258,"HeistGoldenIdol9",6507,"A common figure adorning Vaal ruins, but exquisitely crafted from gold."
2259,"HeistGoldenIdol10",36244,"The last shimmering face witnessed by many a sacrifice."
2260,"HeistGoldenIdol11",19140,"Silently keeps innumerable secrets whispered in moments of desperation. "
2261,"HeistGoldenIdol12",62481,"At once horrid and beautiful, awkward and alluring, silly and overwhelmingly mysterious."
2262,"HeistGoldenIdol13",22187,"Dried blood remains trapped in its many deep grooves."
2263,"HeistIsla1",30997,"My inventions, my babies, deserve to be in better hands!"
2264,"HeistIsla2",49861,"...the blueprints for my Extreme Warmth Beam, my Storm Wooing Rod,\r\nthe Mind Sublimator, and the Unbreakable...!"
2265,"HeistNenet1",61743,"\""If we can prove Jamanra existed, then the Faridun may have a chance to rejoin the\r\nMaraketh. I, for one, would like to meet my parents. I have many questions...\"""
2266,"HeistNiles1",49512,"\""There is nothing quite so exquisite as a forced confession. The sufferer will\r\nsay anything to make the pain stop, and that's the point. Guilt is irrelevant.\"""
2267,"HeistNiles2",28632,"\""It supposedly causes enormous plants to grow from almost any soil. The myth claims we\r\nneed to sacrifice a baby to make it function, but that's a bit grotesque, even for me.\"""
2268,"HeistAdiyah1",22460,"\""When hope was but a memory, the twin sister Sekhemas Solerai and Lundara arose to unite the Maraketh.\r\nThey wielded the essence of gold and silver. The Spear is one of the two weapons that forged us.\"""
2269,"HeistAdiyah2",39369,"\""Wraeclast is harsh, and the Plains of Vastiri are unforgiving. We Maraketh can\r\nill afford an internal war. We must prove that Nashta is behind these attacks.\"""
2270,"HeistKarst1",18751,"\""They were me granddaddy's. \r\nCould break into any house as quick and silent as a Cardinal's fart.\"""
2271,"HeistKarst2",57262,"\""Traitorous scum took the life I could've had. \r\nI ain't usually the forgiving type, \r\nbut I feel in this case that I owe him a little gift.\"""
2272,"HeistKarst3_",60447,"\""Never take credit for another man's work.\"""
2273,"HeistTibbs1",37438,"\""Loved her like she was my own daughter.\r\nI just want to know she's safe.\"""
2274,"HeistTibbs2",55558,"\""Damn near everything I've earned. \r\nWorth every little bit.\"""
2275,"HeistHuck1",50642,"\""Lost touch with a mate of mine when\r\nhe got recruited into some secret squad.\r\nJust want to see how he's doing.\"""
2276,"HeistHuck2",13507,"\""Enoch deserved better. \r\nThis is the least I can do.\"""
2277,"HeistVinderi1",10720,"\""Just the usual highly-illegal compounds.\r\nDon't drop them. It's fine if you do, but don't.\"""
2278,"HeistVinderi2",60330,"\""I wish I could say this was the first time I've forgotten to restock on this thing. \r\nI forget what it was, but I'm sure I'll remember by the time we need to get it.\r\nWas it beetles? Bottles? I think it began with 'B'.\r\nOr it had no 'B'.\"""
2279,"HeistGianna1",47355,"\""I heard the script will send any who attempt to perform it mad,\r\nbut other than that, it is very good.\"""
2280,"HeistGianna2",2580,"\""Make sure it'll fit a small man, or a very large child.\r\nAnd check for stains! Knew a few people who'd use them for-... \r\n...Just check for stains.\"""
