"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
4698,4206,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Enchanted Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],445,"","",""
4699,4207,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Enchanted Body Armour. If you stand still, you attract butterflies that flutter around you.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],445,"","",""
4700,4208,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Lithomancer's Helmet. When equipped with the Lithomancer's Body Armour, taking damage causes it to crumble, revealing the crimson core inside. It reforms if you haven't taken damage recently.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],445,"","",""
4701,4209,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Lithomancer's Boots. When equipped with the Lithomancer's Body Armour, taking damage causes it to crumble, revealing the crimson core inside. It reforms if you haven't taken damage recently.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],445,"","",""
4702,4210,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Lithomancer's Gloves. When equipped with the Lithomancer's Body Armour, taking damage causes it to crumble, revealing the crimson core inside. It reforms if you haven't taken damage recently.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],445,"","",""
4703,4211,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Lithomancer's Body Armour. Taking damage causes it to crumble, revealing the crimson core inside. It reforms if you haven't taken damage recently.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],445,"","",""
4704,4212,1,1,"grant_micro","","","Adds the Lithomancer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],445,"","",""
4705,4213,1,1,"grant_micro","","","Adds the Ancestral Lithomancer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],445,"","",""
4706,4214,1,1,"grant_micro","","","Adds the Ancient Lithomancer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],445,"","",""
4707,4215,1,1,"grant_micro","","","Adds the Enchanter Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],445,"","",""
4708,4216,1,1,"grant_micro","","","Adds the Master Enchanter Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],445,"","",""
4709,4217,1,1,"grant_micro","","","Adds the High Enchanter Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],445,"","",""
4710,4218,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Chaosborn Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],445,"","",""
4711,4219,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Chaosborn Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],445,"","",""
4712,4220,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Chaosborn Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],445,"","",""
4713,4221,1,1,"grant_micro","","","Changes the appearance of any equipped Body Armour to the Chaosborn Body Armour. While equipped and upgraded through Crucible Challenge Completion, a spirit of Anarchy will comment on your actions where it sees fit.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],445,"","",""
4714,4222,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Lunar Helmet. ",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],563,"","",""
4715,4223,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Lunar Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],563,"","",""
4716,4224,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Lunar Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],563,"","",""
4717,4225,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Lunar Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],563,"","",""
4718,4226,1,1,"grant_micro"," ","","Changes the appearance of any equipped body armour to the Lunar Body Armour.",[],"","Body Armour Skin","",[],[],0," ",0,"","",[],[],[],4,[9],563,""," ",""
4719,4227,1,1,"grant_micro","","","Adds the Lunar Wings to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],563,"","",""
4720,4228,1,1,"grant_micro","","","Adds the Lunar Cloak to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],563,"","",""
4721,4229,1,1,"modify_portal_variation","","","This character's portals use the Lunar Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],563,"","",""
4722,4230,1,1,"grant_micro","","","The Lunar Apparition possesses your character.",[],"","Amulet Effect","",[],[],0,"",0,"","",[],[],[],15,[14],563,"","",""
4723,4231,1,1,"grant_micro","","","Changes the appearance of any equipped weapon or quiver to the Lunar Weapon or Quiver.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",563,"","",""
4724,4232,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Lunar Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],563,"","",""
4725,4233,1,1,"grant_micro","","","Adds the Lunar Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",563,"","",""
4726,4234,1,1,"grant_micro","","","Adds Lunar Footprints to any equipped pair of boots.",[],"","Boots Modifier","",[],[],0,"",0,"","",[],[],[],10,[13],563,"","",""
4727,4235,1,1,"grant_micro","","","Attaches the Lunar Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],563,"","",""
4728,4236,1,1,"grant_micro","","","Attaches the Lithomancer's Character Effect I to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",3,[],[],[],16,[15],"","","",""
4729,4237,1,1,"grant_micro","","","Attaches the Lithomancer's Character Effect II to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",3,[],[],[],16,[15],"","","",""
4730,4238,1,1,"grant_micro","","","Attaches the Lithomancer's Character Effect III to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",3,[],[],[],16,[15],"","","",""
4731,4239,1,1,"grant_micro","","","Adds the Thunderstruck Cloak to any equipped body armour. It surges with electrical energy based on the number of skills you have used recently.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],445,"","",""
4732,4240,1,1,"grant_micro","","","Adds the Scourgestruck Cloak to any equipped body armour. It surges with electrical energy based on the number of skills you have used recently.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],445,"","",""
4733,4241,1,1,"grant_micro","","","Adds the Planetary Orb Belt Attachment to your belt. It creates miniature planets which your Endurance, Frenzy and Power Charges orbit.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],445,"","",""
4734,4242,1,1,"grant_micro","","","Adds the Eldritch Planetary Orb Belt Attachment to your belt. It creates miniature planets which your Endurance, Frenzy and Power Charges orbit.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],445,"","",""
4735,4243,1,1,"grant_micro","","","Adds the Void Emperor Planetary Orb Belt Attachment to your belt. It creates miniature planets which your Endurance, Frenzy and Power Charges orbit.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],445,"","",""
4736,10203,1,1,"grant_micro","","","Attaches the High Templar's Coin Purse hip attachment to any equipped belt. It grants you the ability to flip a coin, for when you just can't decide.",[],"","Hip Attachment","",[],[],0,"",0,"","",[],[],[],29,[33],445,"","",""
4737,10204,1,1,"grant_micro","","","Attaches the Cadiro's Coin Purse hip attachment to any equipped belt. It grants you the ability to flip a coin, for when you just can't decide.",[],"","Hip Attachment","",[],[],0,"",0,"","",[],[],[],29,[33],445,"","",""
4738,10205,1,1,"grant_micro","","","Attaches the Sin's Coin Purse hip attachment to any equipped belt. It grants you the ability to flip a coin, for when you just can't decide.",[],"","Hip Attachment","",[],[],0,"",0,"","",[],[],[],29,[33],445,"","",""
4739,10206,1,1,"grant_micro","","","Attaches the Navali's Coin Purse hip attachment to any equipped belt. It grants you the ability to flip a coin, for when you just can't decide.",[],"","Hip Attachment","",[],[],0,"",0,"","",[],[],[],29,[33],445,"","",""
4740,4244,1,1,"grant_micro","","","This character's portals use the Solar Paladin Portal Effect. It calls forth a holy warrior who summons a portal from their sword as you approach.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],445,"","",""
4741,4245,1,1,"modify_portal_variation","","","This character's portals use the Lunar Paladin Portal Effect. It calls forth a holy warrior who summons a portal from their sword as you approach.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],445,"","",""
4742,4246,1,1,"modify_portal_variation","","","This character's portals use the Crimson Paladin Portal Effect. It calls forth a holy warrior who summons a portal from their sword as you approach.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],445,"","",""
4743,4247,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Igneous Emperor Helmet. Your life globe and life flasks become filled with lava.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],445,"","",""
4744,4248,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Igneous Emperor Boots. You melt into a pool of lava upon death, which you also emerge from upon resurrecting.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],445,"","",""
4745,4249,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Igneous Emperor Gloves. Enemy hits cause molten lava to spurt from your body.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],445,"","",""
4746,4250,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Igneous Emperor Body Armour, which leaves a molten trail in your wake.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],445,"","",""
4747,4251,1,1,"grant_micro","","","[DNT] Changes the appearance of any equipped helmet to the Scaling Heavy Armour Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],"","","",""
4748,4252,1,1,"grant_micro","","","[DNT] Changes the appearance of any equipped boots to the Scaling Heavy Armour Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],"","","",""
4749,4253,1,1,"grant_micro","","","[DNT] Changes the appearance of any equipped gloves to the Scaling Heavy Armour Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],"","","",""
4750,4254,1,1,"grant_micro","","","[DNT] Changes the appearance of any equipped body armour to the Scaling Heavy Armour Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],"","","",""
4751,4255,1,1,"grant_micro","","","The Gunpowder Foot Attachment straps explosives to your legs, dispersing lit gunpowder behind you.",[],"","Boots Modifier","",[],[],0,"",0,"","",[],[],[],10,[13],445,"","",""
4752,4256,1,1,"grant_micro","","","[DNT]",[],"","Wand Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]","","","",""
4753,4257,1,1,"grant_micro","","","Your Grace becomes a Wildlife Effect.",[],"","Grace Skin","",[],[],0,"",0,"","",[],[],[],17,[36],445,"","",""
4754,4258,1,1,"grant_micro","","","Your Determination becomes a Wildlife Effect.",[],"","Determination Skin","",[],[],0,"",0,"","",[],[],[],17,[36],445,"","",""
4755,4259,1,1,"grant_micro","","","Your Discipline becomes a Wildlife Effect.",[],"","Discipline Skin","",[],[],0,"",0,"","",[],[],[],17,[36],445,"","",""
4756,4260,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Engineer's Bronze Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],445,"","",""
4757,4261,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Engineer's Bronze Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],445,"","",""
4758,4262,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Engineer's Bronze Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],445,"","",""
4759,4263,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Engineer's Bronze Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],445,"","",""
4760,4264,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Engineer's Cobalt Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],445,"","",""
4761,4265,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Engineer's Cobalt Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],445,"","",""
4762,4266,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Engineer's Cobalt Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],445,"","",""
4763,4267,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Engineer's Cobalt Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],445,"","",""
4764,4268,1,1,"grant_micro","","","Adds the Cobalt Engineer's Prototype to any equipped body armour. Items you pick up are scanned before they are sucked into your back pocket.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],445,"","",""
4765,4269,1,1,"grant_micro","","","Adds the Bronze Engineer's Prototype to any equipped body armour. Items you pick up are scanned before they are sucked into your back pocket.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],445,"","",""
4766,4270,1,1,"grant_micro","","","Changes the appearance of your equipped ring to the Ritualist's Breach Ring. Breaches you find are visually transformed into occult summoning circles.",[],"","Ring Skin","",[],[],0,"",0,"","",[],[],[],28,"[31,32]",445,"","",""
4767,4271,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4768,4272,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4769,4273,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4770,4274,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4771,4275,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4772,4276,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4773,4277,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4774,4278,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],"","","",""
4775,4279,1,2,"gift_wrap_item","Click this item, then left click the item you wish to gift wrap.","","Gift wrap an item, which can then be dropped on the ground for anyone to collect.",[],"","Consumable","",[],[],0,"",0,"","",[],[],[],19,[],"","","",""
4776,4280,1,1,"grant_micro","","","Adds the Chayula's Grasp Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters your kill.",[],"","Finisher Effect","",[],[],0,"",0,"","",[],[],[],3,"[3,6]",445,"","",""
4777,10215,1,1,"grant_micro","","","Adds the Saqawal's Fate Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters your kill.",[],"","Finisher Effect","",[],[],0,"",0,"","",[],[],[],3,"[3,6]",445,"","",""
4778,10216,1,1,"grant_micro","","","Adds the Purifier's Swordstorm Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters your kill.",[],"","Finisher Effect","",[],[],0,"",0,"","",[],[],[],3,"[3,6]",445,"","",""
4779,10217,1,1,"grant_micro","","","Adds the Kaom's Desire Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters your kill.",[],"","Finisher Effect","",[],[],0,"",0,"","",[],[],[],3,"[3,6]",445,"","",""
4780,10218,1,1,"grant_micro","","","Adds the Malachai's Demise Rare Finisher Effect to any weapon. It amplifies the deaths of Rare Monsters your kill.",[],"","Finisher Effect","",[],[],0,"",0,"","",[],[],[],3,"[3,6]",445,"","",""
4781,4281,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]","","","",""
4782,4282,1,1,"grant_micro","","","[DNT]",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]","","","",""
4783,7211,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4784,7212,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4785,7213,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4786,7214,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4787,7215,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4788,7216,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4789,7217,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],"","","",""
4790,7218,1,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],422,"","",""
4791,7239,1,1,"grant_micro","","","",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],373,"","",""
4792,7240,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],434,"","",""
4793,7241,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4794,7242,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4795,7243,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4796,7244,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4797,7245,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4798,7246,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4799,7247,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4800,7248,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4801,7249,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],434,"","",""
4802,7250,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],434,"","",""
4803,7251,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],434,"","",""
4804,7252,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],423,"","",""
4805,7253,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],426,"","",""
4806,7254,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",2,[],[],[],20,[],434,"","",""
4807,7255,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],434,"","",""
4808,7256,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4809,7257,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4810,7258,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4811,7259,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4812,7260,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433,"","",""
4813,7261,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433,"","",""
4814,7262,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433,"","",""
4815,7263,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],433,"","",""
4816,7264,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4817,7265,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4818,7266,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4819,7267,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4820,7268,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4821,7269,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4822,7270,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4823,7271,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4824,7272,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4825,7273,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4826,7274,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4827,7275,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4828,7276,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4829,7277,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4830,7278,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4831,7279,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4832,7280,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4833,7281,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4834,7282,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",0,[],[],[],20,[],424,"","",""
4835,7283,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4836,7284,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4837,7285,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4838,7286,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4839,7287,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],435,"","",""
4840,7288,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],427,"","",""
4841,7289,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"",0,[],[],[],20,[],434,"","",""
4842,7290,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],434,"","",""
4843,7291,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4844,7292,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4845,7293,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4846,7294,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4847,7295,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4848,7296,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],455,"","",""
4849,7297,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4850,7298,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],424,"","",""
4851,7299,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4852,7300,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4853,7301,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4854,7302,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],338,"","",""
4855,7303,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],338,"","",""
4856,7304,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456,"","",""
4857,7305,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456,"","",""
4858,7306,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456,"","",""
4859,7307,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],456,"","",""
4860,7308,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],425,"","",""
4861,7310,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],427,"","",""
4862,7309,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],427,"","",""
4863,7311,20,1,"grant_micro","","","Creates an object in your hideout",[],"","","",[],[],0,"",0,"","",[],[],[],20,[],427,"","",""
