"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
2132,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",73,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8373,8374]",0,0,0,3266,4932,0,0,16777473,"",1,"",1,"","",14,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,750,0,0,1000,1000,5,5
2133,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_Mines",78,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8373,8374]",0,0,0,3184,4769,0,0,16777473,"",1,"",1,"","",14,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,750,0,0,1000,1000,5,5
2134,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",1,"[8273,8276,8278,8280,8282,8284,8286,8288,8290]",0,0,0,4000,6400,0,0,16777473,"",1,"",1,"","",12,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0,1000,1000,4,4
2135,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",4,"[8273,8276,8278,8280,8282,8284,8286,8288,8290]",0,0,0,3900,6200,0,0,16777473,"",1,"",1,"","",12,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0,1000,1000,4,4
2136,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",9,"[8273,8276,8278,8280,8282,8284,8286,8288,8290]",0,0,0,3802,6004,0,0,16777473,"",1,"",1,"","",12,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0,1000,1000,4,4
2137,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",13,"[8273,8276,8278,8280,8282,8284,8286,8288,8290]",0,0,0,3707,5814,0,0,16777473,"",1,"",1,"","",12,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8]",0,1000,0,0,1000,1000,4,4
2138,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",25,"[8273,8276,8278,8280,8282,8284,8286,8288,8290,8296]",0,0,0,3614,5628,0,0,16777473,"",1,"",1,"","",12,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1]",0,1000,0,0,1000,1000,4,4
2139,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",40,"[8273,8276,8278,8280,8282,8284,8286,8288,8290,8295,8296]",0,0,0,3524,5448,0,0,16777473,"",1,"",1,"","",12,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,1000,0,0,1000,1000,4,4
2140,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",55,"[8273,8276,8278,8280,8282,8284,8286,8288,8290,8295,8296]",0,0,0,3436,5272,0,0,16777473,"",1,"",1,"","",12,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,1000,0,0,1000,1000,4,4
2141,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",68,"[8273,8276,8278,8280,8282,8284,8286,8288,8290,8295,8296]",0,0,0,3349,5100,0,0,16777473,"",1,"",1,"","",14,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0,1000,1000,5,5
2142,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",73,"[8273,8276,8278,8280,8282,8284,8286,8288,8290,8295,8296]",0,0,0,3266,4932,0,0,16777473,"",1,"",1,"","",14,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0,1000,1000,5,5
2143,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromDoorway_TemplarCourts",78,"[8273,8276,8278,8280,8282,8284,8286,8288,8290,8295,8296]",0,0,0,3184,4769,0,0,16777473,"",1,"",1,"","",14,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[40,24,24,18,12,12,8,8,8,1,1]",0,750,0,0,1000,1000,5,5
2144,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",1,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367]",0,0,0,4000,6400,0,0,16777473,"",1,"",1,"","",12,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2145,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",4,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367]",0,0,0,3900,6200,0,0,16777473,"",1,"",1,"","",12,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2146,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",9,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367]",0,0,0,3802,6004,0,0,16777473,"",1,"",1,"","",12,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2147,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",13,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367]",0,0,0,3707,5814,0,0,16777473,"",1,"",1,"","",12,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2148,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",25,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8374]",0,0,0,3614,5628,0,0,16777473,"",1,"",1,"","",12,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1]",0,1000,0,0,1000,1000,4,4
2149,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",40,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8373,8374]",0,0,0,3524,5448,0,0,16777473,"",1,"",1,"","",12,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,4,4
2150,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",55,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8373,8374]",0,0,0,3436,5272,0,0,16777473,"",1,"",1,"","",12,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,4,4
2151,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",68,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8373,8374]",0,0,0,3349,5100,0,0,16777473,"",1,"",1,"","",12,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,4,4
2152,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",73,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8373,8374]",0,0,0,3266,4932,0,0,16777473,"",1,"",1,"","",12,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,4,4
2153,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_BanditSewers",78,"[8339,8341,8343,8345,8347,8349,8351,8361,8363,8365,8367,8373,8374]",0,0,0,3184,4769,0,0,16777473,"",1,"",1,"","",12,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[24,24,12,12,12,12,12,8,8,8,8,1,1]",0,1000,0,0,1000,1000,4,4
2154,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",1,"[8332,8328,8323,8319,8337]",0,0,0,4000,6400,0,0,16777473,"",1,"",1,"","",12,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0,1000,1000,2,2
2155,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",4,"[8332,8328,8323,8319,8337]",0,0,0,3900,6200,0,0,16777473,"",1,"",1,"","",12,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0,1000,1000,2,2
2156,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",9,"[8332,8328,8323,8319,8337]",0,0,0,3802,6004,0,0,16777473,"",1,"",1,"","",12,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0,1000,1000,2,2
2157,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",13,"[8332,8328,8323,8319,8337]",0,0,0,3707,5814,0,0,16777473,"",1,"",1,"","",12,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30]",0,750,0,0,1000,1000,2,2
2158,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",25,"[8332,8328,8323,8319,8337,8300]",0,0,0,3614,5628,0,0,16777473,"",1,"",1,"","",12,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1]",0,750,0,0,1000,1000,2,2
2159,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",40,"[8332,8328,8323,8319,8337,8300,8299]",0,0,0,3524,5448,0,0,16777473,"",1,"",1,"","",12,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0,1000,1000,2,2
2160,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",55,"[8332,8328,8323,8319,8337,8300,8299]",0,0,0,3436,5272,0,0,16777473,"",1,"",1,"","",12,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0,1000,1000,2,2
2161,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",68,"[8332,8328,8323,8319,8337,8300,8299]",0,0,0,3349,5100,0,0,16777473,"",1,"",1,"","",12,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0,1000,1000,2,2
2162,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",73,"[8332,8328,8323,8319,8337,8300,8299]",0,0,0,3266,4932,0,0,16777473,"",1,"",1,"","",12,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0,1000,1000,2,2
2163,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Dungeon",78,"[8332,8328,8323,8319,8337,8300,8299]",0,0,0,3184,4769,0,0,16777473,"",1,"",1,"","",12,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[8,8,20,20,30,1,1]",0,750,0,0,1000,1000,2,2
2164,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",1,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,4000,6400,0,0,16777473,"",1,"",1,"","",8,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2165,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",4,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3900,6200,0,0,16777473,"",1,"",1,"","",8,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2166,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",9,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3802,6004,0,0,16777473,"",1,"",1,"","",8,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2167,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",13,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3707,5814,0,0,16777473,"",1,"",1,"","",8,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2168,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",25,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3614,5628,0,0,16777473,"",1,"",1,"","",8,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2169,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",40,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3524,5448,0,0,16777473,"",1,"",1,"","",8,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2170,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",55,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3436,5272,0,0,16777473,"",1,"",1,"","",8,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2171,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",68,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3349,5100,0,0,16777473,"",1,"",1,"","",8,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2172,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",73,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3266,4932,0,0,16777473,"",1,"",1,"","",8,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2173,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_Reliquary",78,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3184,4769,0,0,16777473,"",1,"",1,"","",8,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2174,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",1,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,4000,6400,0,0,16777473,"",1,"",1,"","",8,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2175,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",4,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3900,6200,0,0,16777473,"",1,"",1,"","",8,2,2,1,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2176,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",9,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3802,6004,0,0,16777473,"",1,"",1,"","",8,3,3,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2177,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",13,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3707,5814,0,0,16777473,"",1,"",1,"","",8,3,4,2,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2178,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",25,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3614,5628,0,0,16777473,"",1,"",1,"","",8,4,5,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2179,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",40,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3524,5448,0,0,16777473,"",1,"",1,"","",8,4,6,3,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2180,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",55,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3436,5272,0,0,16777473,"",1,"",1,"","",8,5,7,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2181,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",68,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3349,5100,0,0,16777473,"",1,"",1,"","",8,6,8,4,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2182,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",73,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3266,4932,0,0,16777473,"",1,"",1,"","",8,7,10,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2183,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotTunnels",78,"[8379,8381,8386,8388,8392,8394,8396,8398,8400]",0,0,0,3184,4769,0,0,16777473,"",1,"",1,"","",8,8,12,5,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( WalkEmerge );","","","","[32,32,32,32,8,8,8,8,8]",0,1000,0,0,1000,1000,4,4
2184,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",1,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2185,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",4,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2186,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",9,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2187,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",13,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2188,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",25,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2189,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",40,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2190,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",55,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2191,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",68,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
2192,"Metadata/Terrain/Leagues/Heist/Objects/Spawners/HeistEmergeOnAlarmFromFloor_RobotSkitterbot",73,[8385],0,0,0,0,0,0,0,16777473,"",1,"","","","",5,2,0,0,"",1,"","triggerer.ChangeStance( default ); triggerer.SetStateTo( spawned, 1 ); triggerer.DoAction( Emerge );","","","",[],0,0,0,0,1,1,1,1
