"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid"
457,5,47,16435,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,104,1,1,[],[9015],1308,1308,17352,"",1,6334,1,0,"","",""
458,5,48,16442,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,83,1,1,[],[9020],1308,1308,17355,"",1,6335,1,0,"","",""
459,5,49,16443,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,83,1,1,[],[9018],1308,1308,17355,"",1,6335,1,0,"","",""
460,5,50,16444,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,83,1,1,[],[9017],1308,1308,17355,"",1,6335,1,0,"","",""
461,5,51,16439,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,83,1,1,[],[9020],1308,1308,17354,"",1,6335,1,0,"","",""
462,5,52,16440,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,83,1,1,[],[9018],1308,1308,17354,"",1,6335,1,0,"","",""
463,5,53,16441,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,83,1,1,[],[9017],1308,1308,17354,"",1,6335,1,0,"","",""
464,5,54,16448,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,82,1,1,[],[9020],1308,1308,17357,"",2,435,1,0,"","",""
465,5,55,16449,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,82,1,1,[],[9018],1308,1308,17357,"",2,435,1,0,"","",""
466,5,56,16450,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,82,1,1,[],[9017],1308,1308,17357,"",2,435,1,0,"","",""
467,5,57,16445,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,82,1,1,[],[9020],1308,1308,17356,"",2,435,1,0,"","",""
468,5,58,16446,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,82,1,1,[],[9018],1308,1308,17356,"",2,435,1,0,"","",""
469,5,59,16447,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,82,1,1,[],[9017],1308,1308,17356,"",2,435,1,0,"","",""
470,5,60,16475,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[9020],1308,1308,17366,"",2,6454,1,0,"","",""
471,5,61,16476,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[9018],1308,1308,17366,"",2,6454,1,0,"","",""
472,5,62,16477,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[9017],1308,1308,17366,"",2,6454,1,0,"","",""
473,5,63,16478,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[9020],1308,1308,17367,"",2,6454,1,0,"","",""
474,5,64,16479,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[9018],1308,1308,17367,"",2,6454,1,0,"","",""
475,5,65,16480,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[9017],1308,1308,17367,"",2,6454,1,0,"","",""
476,5,66,16481,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,17,1,1,[],[9020],1308,1308,17368,"",2,6453,1,0,"","",""
477,5,67,16482,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,17,1,1,[],[9018],1308,1308,17368,"",2,6453,1,0,"","",""
478,5,68,16483,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,17,1,1,[],[9017],1308,1308,17368,"",2,6453,1,0,"","",""
479,5,69,16484,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,17,1,1,[],[9020],1308,1308,17369,"",2,6453,1,0,"","",""
480,5,70,16485,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,17,1,1,[],[9018],1308,1308,17369,"",2,6453,1,0,"","",""
481,5,71,16486,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,17,1,1,[],[9017],1308,1308,17369,"",2,6453,1,0,"","",""
482,5,72,16487,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[9020],1308,1308,17370,"",2,6451,1,0,"","",""
483,5,73,16488,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[9018],1308,1308,17370,"",2,6451,1,0,"","",""
484,5,74,16489,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[9017],1308,1308,17370,"",2,6451,1,0,"","",""
485,5,75,16490,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[9020],1308,1308,17371,"",2,6451,1,0,"","",""
486,5,76,16491,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[9018],1308,1308,17371,"",2,6451,1,0,"","",""
487,5,77,16492,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[9017],1308,1308,17371,"",2,6451,1,0,"","",""
488,5,78,16493,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[1],0,21,1,1,[],[9020],1308,1308,17372,"",2,6452,1,0,"","",""
489,5,79,16494,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[1],0,21,1,1,[],[9018],1308,1308,17372,"",2,6452,1,0,"","",""
490,5,80,16495,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[1],0,21,1,1,[],[9017],1308,1308,17372,"",2,6452,1,0,"","",""
491,5,81,16496,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,3]",0,21,1,1,[],[9020],1308,1308,17373,"",2,6452,1,0,"","",""
492,5,82,16497,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,3]",0,21,1,1,[],[9018],1308,1308,17373,"",2,6452,1,0,"","",""
493,5,83,16498,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2,3]",0,21,1,1,[],[9017],1308,1308,17373,"",2,6452,1,0,"","",""
494,5,84,16384,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,39,1,1,[],[9018],1308,1308,17335,"",1,6224,1,0,"","",""
495,5,85,16385,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,39,1,1,[],[9017],1308,1308,17335,"",1,6224,1,0,"","",""
496,5,86,16386,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,39,1,1,[],[9015],1308,1308,17335,"",1,6224,1,0,"","",""
497,5,87,16387,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3,0,2]",0,18,1,1,[],[9020],1308,1308,17336,"",1,6541,1,0,"","",""
498,5,88,16388,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3,0,2]",0,18,1,1,[],[9018],1308,1308,17336,"",1,6541,1,0,"","",""
499,5,89,16389,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3,0,2]",0,18,1,1,[],[9017],1308,1308,17336,"",1,6541,1,0,"","",""
500,5,90,16390,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,36,1,1,[],[9017],1308,1308,17337,"",2,5756,1,0,"","",""
501,5,91,16391,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,36,1,1,[],[9017],1308,1308,17337,"",2,5756,1,0,"","",""
502,5,92,16392,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,36,1,1,[],[9017],1308,1308,17338,"",2,5756,1,0,"","",""
503,5,93,16393,[2],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,36,1,1,[],[9017],1308,1308,17338,"",2,5756,1,0,"","",""
504,5,94,16499,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1308,1308,17374,"",1,67,1,0,"","",""
505,5,95,16500,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1308,1308,17374,"",1,67,1,0,"","",""
506,5,96,16501,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1308,1308,17374,"",1,67,1,0,"","",""
507,5,97,16502,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1308,1308,17375,"",1,68,1,0,"","",""
508,5,98,16503,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1308,1308,17375,"",1,68,1,0,"","",""
509,5,99,16504,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1308,1308,17375,"",1,68,1,0,"","",""
510,5,100,16505,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1308,1308,17376,"",1,69,1,0,"","",""
511,5,101,16506,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1308,1308,17376,"",1,69,1,0,"","",""
512,5,102,16507,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1308,1308,17376,"",1,69,1,0,"","",""
513,5,103,16508,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1308,1308,17377,"",1,70,1,0,"","",""
514,5,104,16509,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1308,1308,17377,"",1,70,1,0,"","",""
515,5,105,16510,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1308,1308,17377,"",1,70,1,0,"","",""
516,5,106,16511,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1308,1308,17378,"",1,71,1,0,"","",""
517,5,107,16512,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1308,1308,17378,"",1,71,1,0,"","",""
518,5,108,16513,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1308,1308,17378,"",1,71,1,0,"","",""
519,5,109,16514,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1308,1308,17379,"",1,72,1,0,"","",""
520,5,110,16515,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1308,1308,17379,"",1,72,1,0,"","",""
521,5,111,16516,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1308,1308,17379,"",1,72,1,0,"","",""
522,5,112,16517,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[8,7]",0,51,1,1,[],[9020],1308,1308,17380,"",1,73,1,0,"","",""
523,5,113,16518,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[8,7]",0,51,1,1,[],[9018],1308,1308,17380,"",1,73,1,0,"","",""
524,5,114,16519,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[8,7]",0,51,1,1,[],[9017],1308,1308,17380,"",1,73,1,0,"","",""
525,5,115,16520,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1308,1308,17381,"",1,67,1,0,"","",""
526,5,116,16521,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1308,1308,17381,"",1,67,1,0,"","",""
527,5,117,16522,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1308,1308,17381,"",1,67,1,0,"","",""
528,5,118,16523,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1308,1308,17382,"",1,68,1,0,"","",""
529,5,119,16524,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1308,1308,17382,"",1,68,1,0,"","",""
530,5,120,16525,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1308,1308,17382,"",1,68,1,0,"","",""
531,5,121,16526,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1308,1308,17383,"",1,69,1,0,"","",""
532,5,122,16527,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1308,1308,17383,"",1,69,1,0,"","",""
533,5,123,16528,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1308,1308,17383,"",1,69,1,0,"","",""
534,5,124,16529,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1308,1308,17384,"",1,70,1,0,"","",""
535,5,125,16530,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1308,1308,17384,"",1,70,1,0,"","",""
536,5,126,16531,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1308,1308,17384,"",1,70,1,0,"","",""
537,5,127,16532,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1308,1308,17385,"",1,71,1,0,"","",""
538,5,128,16533,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1308,1308,17385,"",1,71,1,0,"","",""
539,5,129,16534,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1308,1308,17385,"",1,71,1,0,"","",""
540,5,130,16535,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1308,1308,17386,"",1,72,1,0,"","",""
541,5,131,16536,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1308,1308,17386,"",1,72,1,0,"","",""
542,5,132,16537,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1308,1308,17386,"",1,72,1,0,"","",""
543,5,133,16538,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[5,4]",0,51,1,1,[],[9020],1308,1308,17387,"",1,73,1,0,"","",""
544,5,134,16539,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[5,4]",0,51,1,1,[],[9018],1308,1308,17387,"",1,73,1,0,"","",""
545,5,135,16540,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,"[5,4]",0,51,1,1,[],[9017],1308,1308,17387,"",1,73,1,0,"","",""
546,5,136,16541,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1308,1308,17388,"",1,67,1,0,"","",""
547,5,137,16542,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1308,1308,17388,"",1,67,1,0,"","",""
548,5,138,16543,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1308,1308,17388,"",1,67,1,0,"","",""
549,5,139,16544,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1308,1308,17389,"",1,68,1,0,"","",""
550,5,140,16545,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1308,1308,17389,"",1,68,1,0,"","",""
551,5,141,16546,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1308,1308,17389,"",1,68,1,0,"","",""
552,5,142,16547,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1308,1308,17390,"",1,69,1,0,"","",""
553,5,143,16548,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1308,1308,17390,"",1,69,1,0,"","",""
554,5,144,16549,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1308,1308,17390,"",1,69,1,0,"","",""
555,5,145,16550,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1308,1308,17391,"",1,70,1,0,"","",""
556,5,146,16551,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1308,1308,17391,"",1,70,1,0,"","",""
557,5,147,16552,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1308,1308,17391,"",1,70,1,0,"","",""
558,5,148,16553,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1308,1308,17392,"",1,71,1,0,"","",""
559,5,149,16554,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1308,1308,17392,"",1,71,1,0,"","",""
560,5,150,16555,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1308,1308,17392,"",1,71,1,0,"","",""
561,5,151,16556,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1308,1308,17393,"",1,72,1,0,"","",""
562,5,152,16557,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1308,1308,17393,"",1,72,1,0,"","",""
563,5,153,16558,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1308,1308,17393,"",1,72,1,0,"","",""
564,5,154,16559,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,51,1,1,[],[9020],1308,1308,17394,"",1,73,1,0,"","",""
565,5,155,16560,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,51,1,1,[],[9018],1308,1308,17394,"",1,73,1,0,"","",""
566,5,156,16561,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],3,[6],0,51,1,1,[],[9017],1308,1308,17394,"",1,73,1,0,"","",""
567,5,157,16562,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[9020],1308,1308,17395,"",2,6372,1,0,"","",""
568,5,158,16563,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[9018],1308,1308,17395,"",2,6372,1,0,"","",""
569,5,159,16564,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,106,1,1,[],[9017],1308,1308,17395,"",2,6372,1,0,"","",""
570,5,160,16565,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[9020],1308,1308,17396,"",2,6374,1,0,"","",""
571,5,161,16566,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[9018],1308,1308,17396,"",2,6374,1,0,"","",""
572,5,162,16567,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,34,1,1,[],[9017],1308,1308,17396,"",2,6374,1,0,"","",""
573,5,163,16568,[11],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[9020],1308,1308,17397,"",2,6373,1,0,"","",""
574,5,164,16569,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[9018],1308,1308,17397,"",2,6373,1,0,"","",""
575,5,165,16570,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,8,7,5,4,10,11,9,13]",0,107,1,1,[],[9017],1308,1308,17397,"",2,6373,1,0,"","",""
576,5,166,16571,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,79,1,1,[],[9015],1308,1308,17398,"",2,6437,1,0,"","",""
577,5,167,16572,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,81,1,1,[],[9015],1308,1308,17399,"",2,6438,1,0,"","",""
578,5,168,16573,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],0,"[9,10]",0,80,1,1,[],[9015],1308,1308,17400,"",2,6439,1,0,"","",""
579,5,169,16574,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,53,1,1,[],[],1308,1308,17401,"",1,187,1,0,"","",""
580,5,170,16575,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,53,1,1,[],[9018],1308,1308,17401,"",1,187,1,0,"","",""
581,5,171,16576,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,53,1,1,[],[9017],1308,1308,17401,"",1,187,1,0,"","",""
582,5,172,16577,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,73,1,1,[],[],1308,1308,17402,"",1,6444,1,0,"","",""
583,5,173,16578,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,73,1,1,[],[9018],1308,1308,17402,"",1,6444,1,0,"","",""
584,5,174,16579,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,73,1,1,[],[9017],1308,1308,17402,"",1,6444,1,0,"","",""
585,5,175,16580,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[9,10]",0,72,1,1,[],[],1308,1308,17403,"",1,6445,1,0,"","",""
586,5,176,16581,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[9,10]",0,72,1,1,[],[9018],1308,1308,17403,"",1,6445,1,0,"","",""
587,5,177,16582,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[9,10]",0,72,1,1,[],[9017],1308,1308,17403,"",1,6445,1,0,"","",""
588,5,178,16583,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,13]",0,7,1,1,[],[9020],1308,1308,17404,"",2,3812,1,0,"","",""
589,5,179,16584,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,13]",0,7,1,1,[],[9018],1308,1308,17404,"",2,3812,1,0,"","",""
590,5,180,16585,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,13]",0,7,1,1,[],[9017],1308,1308,17404,"",2,3812,1,0,"","",""
591,5,181,16586,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,86,1,1,[],[],1308,1308,17405,"",1,6355,1,0,"","",""
592,5,182,16587,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,86,1,1,[],[9018],1308,1308,17405,"",1,6355,1,0,"","",""
593,5,183,16588,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,86,1,1,[],[9017],1308,1308,17405,"",1,6355,1,0,"","",""
594,5,184,16589,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,87,1,1,[],[],1308,1308,17406,"",1,6356,1,0,"","",""
595,5,185,16590,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,87,1,1,[],[9018],1308,1308,17406,"",1,6356,1,0,"","",""
596,5,186,16591,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,87,1,1,[],[9017],1308,1308,17406,"",1,6356,1,0,"","",""
597,5,187,16592,[7],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,85,1,1,[],[],1308,1308,17407,"",1,6357,1,0,"","",""
598,5,188,16593,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,85,1,1,[],[9018],1308,1308,17407,"",1,6357,1,0,"","",""
599,5,189,16594,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[8],0,85,1,1,[],[9017],1308,1308,17407,"",1,6357,1,0,"","",""
600,5,190,16595,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[11,13]",0,6,1,1,[],[9020],1308,1308,17408,"",1,4131,1,0,"","",""
601,5,191,16596,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[11,13]",0,6,1,1,[],[9018],1308,1308,17408,"",1,4131,1,0,"","",""
602,5,192,16597,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[11,13]",0,6,1,1,[],[9017],1308,1308,17408,"",1,4131,1,0,"","",""
603,5,193,16598,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,5,1,1,[],[9020],1308,1308,17409,"",1,6446,1,0,"","",""
604,5,194,16599,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,5,1,1,[],[9018],1308,1308,17409,"",1,6446,1,0,"","",""
605,5,195,16600,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,[11],0,5,1,1,[],[9017],1308,1308,17409,"",1,6446,1,0,"","",""
606,5,196,16601,[11],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[11,13]",0,41,1,1,[],[9020],1308,1308,17410,"",1,6447,1,0,"","",""
607,5,197,16602,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[11,13]",0,41,1,1,[],[9018],1308,1308,17410,"",1,6447,1,0,"","",""
608,5,198,16603,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[11,13]",0,41,1,1,[],[9017],1308,1308,17410,"",1,6447,1,0,"","",""
609,5,199,16609,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,44,1,1,[],[9017],1308,1308,17413,"",1,6448,1,0,"","",""
610,5,200,16610,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,44,1,1,[],[9015],1308,1308,17413,"",1,6448,1,0,"","",""
611,5,201,16613,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[11],0,48,1,1,[],[9017],1308,1308,17415,"",2,4834,1,0,"","",""
612,5,202,16614,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[11],0,48,1,1,[],[9015],1308,1308,17415,"",2,4834,1,0,"","",""
613,5,203,16616,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,28,1,1,[],[9017],1308,1308,17417,"",2,6133,1,0,"","",""
614,5,204,16615,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2]",0,28,1,1,[],[9017],1308,1308,17416,"",2,6133,1,0,"","",""
615,5,205,16618,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[1,3]",0,29,1,1,[],[9017],1308,1308,17419,"",2,6134,1,0,"","",""
