"rownum","SetId","AchievementsRequired","Rewards","TotemPieceEveryNAchievements","Message","Message (French)","Message (German)","Message (Japanese)","Message (Korean)","Message (Portuguese)","Message (Russian)","Message (Spanish)","Message (Thai)","Message (Traditional Chinese)","NotificationIcon","HideoutName","HideoutName (French)","HideoutName (German)","HideoutName (Japanese)","HideoutName (Korean)","HideoutName (Portuguese)","HideoutName (Russian)","HideoutName (Spanish)","HideoutName (Thai)","HideoutName (Traditional Chinese)","Id"
149,48,29,[],0,"Congratulations!\nYou earned the final tier of the Iridescent Helmet Attachment!","Félicitations ! Vous avez remporté un autre palier de l'Accessoire de casque de l'Iridescent !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Schillernder Helmzusatz' freigespielt!","おめでとうございます！\n最終段階の玉虫色のヘルメット装飾品を獲得しました！","축하합니다!\n무지갯빛의 투구 부착물이 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier do Acessório de Elmo Iridescente!","Поздравляем!\nВы получили последний уровень переливающегося украшения для шлема!","¡Felicitaciones!\n¡Has conseguido otro nivel del Accesorio para casco Iridiscente!","ยินดีด้วย!\nคุณได้ครอบครองแฟชั่นติดหมวก Iridescent ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的頭部特效：彩虹光輝！","Art/2DItems/Effects/Hats/IridescentEmperorHelmetAttachment.dds","Iridescent Helmet Attachment (Tier 4)","Accessoire de casque de l'Iridescent (Palier 4)","Schillernder Helmzusatz (Level 4)","玉虫色のヘルメット装飾品（ティア4）","무지갯빛의 투구 부착물 (4등급)","Acessório de Elmo Iridescente (Tier 4)","Переливающееся украшение для шлема (4 уровень)","Accesorio para casco Iridiscente (nivel 4)","แฟชั่นติดหมวก Iridescent (ระดับ 4)","頭部特效：彩虹光輝（T4）",""
150,48,32,[],0,"Congratulations!\nYou earned the final tier of the Iridescent Weapon Effect!","Félicitations ! Vous avez remporté un autre palier de l'Effet d'arme de l'Iridescent !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Schillernder Waffeneffekt' freigespielt!","おめでとうございます！\n最終段階の玉虫色の武器エフェクトを獲得しました！","축하합니다!\n무지갯빛의 무기 이펙트가 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier do Efeito Arma Iridescente!","Поздравляем!\nВы получили последний уровень переливающегося эффекта оружия!","¡Felicitaciones!\n¡Has conseguido otro nivel del Efecto Iridiscente para arma!","ยินดีด้วย!\nคุณได้ครอบครองเอฟเฟคอาวุธ Iridescent ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的武器特效：彩虹光輝！","Art/2DItems/Effects/Weapon/weapon_IridescentEmperor.dds","Iridescent Weapon Effect (Tier 4)","Effet d'arme de l'Iridescent (Palier 4)","Schillernder Waffeneffekt (Level 4)","玉虫色の武器エフェクト（ティア4）","무지갯빛의 무기 이펙트 (4등급)","Efeito Arma Iridescente (Tier 4)","Переливающийся эффект оружия (4 уровень)","Efecto Iridiscente para arma (nivel 4)","เอฟเฟคอาวุธ Iridescent (ระดับ 4)","武器特效：彩虹光輝（T4）",""
151,48,35,[],0,"Congratulations!\nYou earned the final tier of the Iridescent Character Effect!","Félicitations ! Vous avez remporté un autre palier de l'Effet de personnage de l'Iridescent !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Schillernder Charaktereffekt' freigespielt!","おめでとうございます！\n最終段階の玉虫色のキャラクターエフェクトを獲得しました！","축하합니다!\n무지갯빛의 캐릭터 이펙트가 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier do Efeito Personagem Iridescente!","Поздравляем!\nВы получили последний уровень переливающегося эффекта для персонажа!","¡Felicitaciones!\n¡Has conseguido otro nivel del Efecto Iridiscente para el personaje!","ยินดีด้วย!\nคุณได้ครอบครองเอฟเฟคตัวละคร Iridescent ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的角色特效：彩虹光輝！","Art/2DItems/Effects/Character/IridescentEmperorCharacterEffect.dds","Iridescent Character Effect (Tier 4)","Effet de personnage de l'Iridescent (Palier 4)","Schillernder Charaktereffekt (Level 4)","玉虫色のキャラクターエフェクト（ティア4）","무지갯빛의 캐릭터 이펙트 (4등급)","Efeito Personagem Iridescente (Tier 4)","Переливающийся эффект для персонажа (4 уровень)","Efecto Iridiscente para el personaje (nivel 4)","เอฟเฟคตัวละคร Iridescent (ระดับ 4)","角色特效：彩虹光輝（T4）",""
152,48,38,[],0,"Congratulations!\nYou earned the final tier of the Iridescent Wings!","Félicitations ! Vous avez remporté un autre palier des Ailes de l'Iridescent !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Schillernde Flügel' freigespielt!","おめでとうございます！\n最終段階の玉虫色の翼を獲得しました！","축하합니다!\n무지갯빛의 날개가 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier das Asas Iridescentes!","Поздравляем!\nВы получили последний уровень переливающихся крыльев!","¡Felicitaciones!\n¡Has conseguido otro nivel de las Alas Iridiscentes!","ยินดีด้วย!\nคุณได้ครอบครองปีก Iridescent ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的背飾：彩虹光輝之翼！","Art/2DItems/Effects/Wings/IridescentMonarchWings.dds","Iridescent Wings (Tier 4)","Ailes de l'Iridescent (Palier 4)","Schillernde Flügel (Level 4)","玉虫色の翼（ティア4）","무지갯빛의 날개 (4등급)","Asas Iridescentes (Tier 4)","Переливающиеся крылья (4 уровень)","Alas Iridiscentes (nivel 4)","ปีก Iridescent (ระดับ 4)","背飾：彩虹光輝之翼（T4）",""
153,49,1,[],0,"Congratulations!\nYou earned a Kalandra Mystery Box!","Félicitations !\nVous avez remporté une Boîte mystère Kalandra !","Glückwunsch!\nDu hast eine Kalandra-Überraschungskiste gewonnen!","おめでとうございます!\nカランドラミステリーボックスを獲得しました!","축하합니다!\n칼란드라 미스터리 박스를 획득하셨습니다!","Parabéns!\nVocê ganhou uma Caixa Misteriosa de Kalandra!","Поздравляем!\nВы получили Загадочную коробку Каландры!","¡Felicitaciones!\n¡Has obtenido una Caja misteriosa de Kalandra!","ยินดีด้วย!\nคุณได้ครอบครองกล่องปริศนา Kalandra แล้ว!","恭喜！你獲得一個卡蘭德神秘寶箱！","Art/2DItems/Effects/MysteryChest/LakeOfKalandraMysteryBox.dds","Kalandra Mystery Box","Boîte mystère Kalandra","Kalandra-Überraschungskiste","カランドラミステリーボックス","칼란드라 미스터리 박스","Caixa Misteriosa de Kalandra","Загадочная коробка Каландры","Caja misteriosa de Kalandra","กล่องปริศนา Kalandra","卡蘭德神秘寶箱","MysteryPackLakeOfKalandraBox"
154,50,4,[3742],0,"Congratulations! You earned the Victorious Gloves!\nThe appearance of this glove improves as you complete 12, 20 and 29 challenges.","Félicitations ! Vous avez remporté les Gants de la Victoire !\n L'apparence de ces gants s'améliore lorsque vous terminez 12, 20 et 29 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Glorreiche Handschuhe' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 12, 20 und 29 Herausforderungen.","おめでとうございます！\n勝利のグローブを獲得しました！\nこのグローブの見た目はチャンレンジを12, 20, 29個完了すると向上します。","축하합니다! 승리의 장갑을 획득했습니다!\n이 장갑의 외형은 도전과제를 12개, 20개, 29개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você recebeu as Luvas Vitoriosas!\nA aparência destas luvas é melhorada quando você completar os desafios de número 12, 20 e 29.","Поздравляем!\nВы получили победоносные перчатки!\nВнешний вид этих перчаток меняется по завершении вами 12, 20 и 29 испытаний.","¡Felicitaciones! ¡Has conseguido los Guantes Victoriosos!\nLa apariencia de estos guantes mejorará cuando completes 12, 20 y 29 desafíos.","ยินดีด้วย!\nคุณครอบครองถุงมือ Victorious แล้ว!\nถุงมือนี้จะมีรูปลักษณ์ที่ดียิ่งขึ้นเมื่อคุณผ่านภารกิจท้าทาย 12, 20 และ 29 ภารกิจ","恭喜！你獲得手部外觀：鬪陣勝利！\n此手部外觀會在你完成 12、20和29個挑戰時優化。","","Victorious Gloves (Tier 1)","Gants de la Victoire (Palier 1)","Glorreiche Handschuhe (Level 1)","勝利のグローブ（ティア1）","승리의 장갑 (1등급)","Luvas Vitoriosas (Tier 1)","Победоносные перчатки (1 уровень)","Guantes Victoriosos (nivel 1)","ถุงมือ Victorious (ระดับ 1)","手部外觀：鬪陣勝利（T1）","VictoriousGloves"
155,50,6,[3741],0,"Congratulations! You earned the Victorious Boots!\nThe appearance of this boot improves as you complete 14, 22 and 32 challenges.","Félicitations ! Vous avez remporté les Bottes de la Victoire !\n L'apparence de ces bottes s'améliore lorsque vous terminez 14, 22 et 32 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Glorreiche Stiefel' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 14, 22 und 32 Herausforderungen zu.","おめでとうございます！\n勝利のブーツを獲得しました！\nこのブーツの見た目はチャンレンジを14, 22, 32個完了すると向上します。","축하합니다! 승리의 장화를 획득했습니다!\n이 장화의 외형은 도전과제를 14개, 22개, 32개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você recebeu as Botas Vitoriosas!\nA aparência destas botas é melhorada quando você completar os desafios de número 14, 22 e 32.","Поздравляем!\nВы получили победоносные сапоги!\nВнешний вид этих сапог меняется по завершении вами 14, 22 и 32 испытаний.","¡Felicitaciones! ¡Has conseguido las Botas Victoriosas!\nLa apariencia de estas botas mejorará cuando completes 14, 22 y 32 desafíos.","ยินดีด้วย!\nคุณครอบครองรองเท้า Victorious แล้ว!\nรองเท้านี้จะมีรูปลักษณ์ที่ดียิ่งขึ้นเมื่อคุณผ่านภารกิจท้าทาย 14, 22 และ 32 ภารกิจ","恭喜！你獲得腳部外觀：鬪陣勝利！\n此腳部外觀會在你完成 14、22和32個挑戰時優化。","","Victorious Boots (Tier 1)","Bottes de la Victoire (Palier 1)","Glorreiche Stiefel (Level 1)","勝利のブーツ（ティア1）","승리의 장화 (1등급)","Botas Vitoriosas (Tier 1)","Победоносные сапоги (1 уровень)","Botas Victoriosas (nivel 1)","รองเท้า Victorious (ระดับ 1)","腳部外觀：鬪陣勝利（T1）","VictoriousBoots"
156,50,8,[3740],0,"Congratulations! You earned the Victorious Helmet!\nThe appearance of this helmet improves as you complete 16, 24 and 35 challenges.","Félicitations ! Vous avez remporté le Casque de la Victoire !\n L'apparence de ce casque s'améliore lorsque vous terminez 16, 24 et 35 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Glorreicher Helm' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 16, 24 und 35 Herausforderungen zu.","おめでとうございます！\n勝利のヘルメットを獲得しました！\nこのヘルメットの見た目はチャンレンジを16, 24, 35個完了すると向上します。","축하합니다! 승리의 투구를 획득했습니다!\n이 투구의 외형은 도전과제를 16개, 24개, 35개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você recebeu o Elmo Vitorioso!\nA aparência deste Elmo é melhorada quando você completar os desafios de número 16, 24 e 35.","Поздравляем!\nВы получили победоносные шлем!\nВнешний вид этого шлема меняется по завершении вами 16, 24 и 35 испытаний.","¡Felicitaciones! ¡Has conseguido el Casco Victorioso!\nLa apariencia de este casco mejorará cuando completes 16, 24 y 35 desafíos.","ยินดีด้วย!\nคุณครอบครองหมวก Victorious แล้ว!\nหมวกนี้จะมีรูปลักษณ์ที่ดียิ่งขึ้นเมื่อคุณผ่านภารกิจท้าทาย 16, 24 และ 35 ภารกิจ","恭喜！你獲得頭部外觀：鬪陣勝利！\n此頭部外觀會在你完成 16、24和35個挑戰時優化。","","Victorious Helmet (Tier 1)","Casque de la Victoire (Palier 1)","Glorreicher Helm (Level 1)","勝利のヘルメット（ティア1）","승리의 투구 (1등급)","Elmo Vitorioso (Tier 1)","Победоносный шлем (1 уровень)","Casco Victorioso (nivel 1)","หมวก Victorious (ระดับ 1)","頭部外觀：鬪陣勝利（T1）","VictoriousHelmet"
157,50,10,[3743],0,"Congratulations! You earned the Victorious Body Armour!\nThe appearance of this body armour improves as you complete 18, 26 and 38 challenges.","Félicitations ! Vous avez remporté l'Armure de la Victoire !\n L'apparence de cette armure s'améliore lorsque vous terminez 18, 26 et 38 défis.","Glückwunsch!\nDu hast die Mikrotransaktion 'Glorreiche Körperrüstung' freigespielt!\nDas Erscheinungsbild verbessert sich mit dem Abschluss von 18, 26 und 38 Herausforderungen zu.","おめでとうございます！\n勝利のアーマーを獲得しました！\nこの鎧の見た目はチャンレンジを10, 18, 38個完了すると向上します。","축하합니다! 승리의 갑옷을 획득했습니다!\n이 갑옷의 외형은 도전과제를 18개, 26개, 38개 완료하는 시점에 더 멋있어집니다.","Parabéns! Você recebeu o Peitoral Vitorioso!\nA aparência deste Elmo é melhorada quando você completar os desafios de número 16, 24 e 35.","Поздравляем!\nВы получили победоносный нательный доспех!\nВнешний вид этого нательного доспеха меняется по завершении вами 18, 26 и 38 испытаний.","¡Felicitaciones! ¡Has conseguido la Armadura Victoriosa!\nLa apariencia de esta armadura mejorará cuando completes 18, 26 y 38 desafíos.","ยินดีด้วย!\nคุณครอบครองเสื้อเกราะ Victorious แล้ว!\nหมวกนี้จะมีรูปลักษณ์ที่ดียิ่งขึ้นเมื่อคุณผ่านภารกิจท้าทาย 10, 18 และ 38 ภารกิจ","恭喜！你獲得身體外觀：鬪陣勝利！\n此身體外觀會在你完成 18、26和38個挑戰時優化。","","Victorious Body Armour (Tier 1)","Armure de la Victoire (Palier 1)","Glorreiche Körperrüstung (Level 1)","勝利のアーマー（ティア1）","승리의 갑옷 (1등급)","Peitoral Vitorioso (Tier 1)","Победоносный нательный доспех (1 уровень)","Armadura Victoriosa (nivel 1)","เสื้อเกราะ Victorious (ระดับ 1)","身體外觀：鬪陣勝利（T1）","VictoriousBodyArmour"
158,50,19,[5080],3,"Congratulations! You earned the Sanctum Totem!\nThe more challenges you complete, the bigger it gets!","Félicitations !\nVous avez remporté le Totem Sanctum ! Plus vous réussirez de défis, plus il grandira !","Du hast das Sanctum-Totem freigespielt!\nSchließe mehr Herausforderungen ab, um weitere davon zu erhalten!","おめでとうございます！Forbidden Sanctumトーテムを獲得しました！\nさらにチャレンジを完了することで大きくなります！","축하합니다! 성역 토템을 획득했습니다!\n이 토템은 도전과제를 많이 완료할수록 커집니다!","Parabéns! Você recebeu o Totem do Sanctum Proibido!\nQuanto mais desafios você completar, mais ele cresce!","Поздравляем!\nВы получили часть тотема Святилища!\nЗавершайте больше испытаний, чтобы получить оставшиеся части тотема!","¡Felicitaciones! ¡Has conseguido el Tótem de Sanctum!\n¡Cuantos más desafíos completes, más grande será!","ยินดีด้วย!\nคุณได้ครอบครองเสาอนุสรณ์ Sanctum แล้ว!\nยิ่งคุณผ่านภารกิจท้าทายมากเท่าไหร่ เสาอนุสรณ์ก็จะยิ่งสูงขึ้นเท่านั้น!","恭喜！你獲得聖域圖騰！\n你完成越多挑戰，圖騰就越長！","","","","","","","","","","","","HideoutTotemPole29"
159,50,12,[],0,"Congratulations!\nYou earned another tier of the Victorious Gloves!","Félicitations ! Vous avez remporté un autre palier des Gants de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreiche Handschuhe' freigespielt!","おめでとうございます！\n第二段階の勝利のグローブを獲得しました！","축하합니다!\n승리의 장갑이 1등급 올랐습니다!","Parabéns! Você ganhou outro tier das Luvas Vitoriosas!","Поздравляем!\nВы получили ещё один уровень победоносных перчаток!","¡Felicitaciones!\n¡Has conseguido otro nivel de los Guantes Victoriosos!","ยินดีด้วย!\nคุณได้ครอบครองถุงมือ Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的手部外觀：鬪陣勝利！","Art/2DItems/Effects/gloves/VictoriousGloves.dds","Victorious Gloves (Tier 2)","Gants de la Victoire (Palier 2)","Glorreiche Handschuhe (Level 2)","勝利のグローブ（ティア2）","승리의 장갑 (2등급)","Luvas Vitoriosas (Tier 2)","Победоносные перчатки (2 уровень)","Guantes Victoriosos (nivel 2)","ถุงมือ Victorious (ระดับ 2)","手部外觀：鬪陣勝利（T2）",""
160,50,14,[],0,"Congratulations!\nYou earned another tier of the Victorious Boots!","Félicitations ! Vous avez remporté un autre palier des Bottes de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreiche Stiefel' freigespielt!","おめでとうございます！\n第二段階の勝利のブーツを獲得しました！","축하합니다!\n승리의 장화가 1등급 올랐습니다!","Parabéns! Você ganhou outro tier das Botas Vitoriosas!","Поздравляем!\nВы получили ещё один уровень победоносных сапог!","¡Felicitaciones!\n¡Has conseguido otro nivel de las Botas Victoriosas!","ยินดีด้วย!\nคุณได้ครอบครองรองเท้า Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的腳部外觀：鬪陣勝利！","Art/2DItems/Effects/shoes/VictoriousBoots.dds","Victorious Boots (Tier 2)","Bottes de la Victoire (Palier 2)","Glorreiche Stiefel (Level 2)","勝利のブーツ（ティア2）","승리의 장화 (2등급)","Botas Vitoriosas (Tier 2)","Победоносные сапоги (2 уровень)","Botas Victoriosas (nivel 2)","รองเท้า Victorious (ระดับ 2)","腳部外觀：鬪陣勝利（T2）",""
161,50,16,[],0,"Congratulations!\nYou earned another tier of the Victorious Helmet!","Félicitations ! Vous avez remporté un autre palier du Casque de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreicher Helm' freigespielt!","おめでとうございます！\n第二段階の勝利のヘルメットを獲得しました！","축하합니다!\n승리의 투구가 1등급 올랐습니다!","Parabéns! Você ganhou outro tier do Elmo Vitorioso!","Поздравляем!\nВы получили ещё один уровень победоносного шлема!","¡Felicitaciones!\n¡Has conseguido otro nivel del Casco Victorioso!","ยินดีด้วย!\nคุณได้ครอบครองหมวก Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的頭部外觀：鬪陣勝利！","Art/2DItems/Effects/Hats/VictoriousHelmet.dds","Victorious Helmet (Tier 2)","Casque de la Victoire (Palier 2)","Glorreicher Helm (Level 2)","勝利のヘルメット（ティア2）","승리의 투구 (2등급)","Elmo Vitorioso (Tier 2)","Победоносный шлем (2 уровень)","Casco Victorioso (nivel 2)","หมวก Victorious (ระดับ 2)","頭部外觀：鬪陣勝利（T2）",""
162,50,18,[],0,"Congratulations!\nYou earned another tier of the Victorious Body Armour!","Félicitations ! Vous avez remporté un autre palier de l'Armure de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreiche Körperrüstung' freigespielt!","おめでとうございます！\n第二段階の勝利のアーマーを獲得しました！","축하합니다!\n승리의 갑옷이 1등급 올랐습니다!","Parabéns! Você ganhou outro tier do Peitoral Vitorioso!","Поздравляем!\nВы получили ещё один уровень победоносного нательного доспеха!","¡Felicitaciones!\n¡Has conseguido otro nivel de la Armadura Victoriosa!","ยินดีด้วย!\nคุณได้ครอบครองเสื้อเกราะ Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的身體外觀：鬪陣勝利！","Art/2DItems/Effects/BodyArmour/VictoriousBody.dds","Victorious Body Armour (Tier 2)","Armure de la Victoire (Palier 2)","Glorreiche Körperrüstung (Level 2)","勝利のアーマー（ティア2）","승리의 갑옷 (2등급)","Peitoral Vitorioso (Tier 2)","Победоносный нательный доспех (2 уровень)","Armadura Victoriosa (nivel 2)","เสื้อเกราะ Victorious (ระดับ 2)","身體外觀：鬪陣勝利（T2）",""
163,50,20,[],0,"Congratulations!\nYou earned another tier of the Victorious Gloves!","Félicitations ! Vous avez remporté un autre palier des Gants de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreiche Handschuhe' freigespielt!","おめでとうございます！\n第三段階の勝利のグローブを獲得しました！","축하합니다!\n승리의 장갑이 1등급 올랐습니다!","Parabéns! Você ganhou outro tier das Luvas Vitoriosas!","Поздравляем!\nВы получили ещё один уровень победоносных перчаток!","¡Felicitaciones!\n¡Has conseguido otro nivel de los Guantes Victoriosos!","ยินดีด้วย!\nคุณได้ครอบครองถุงมือ Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的手部外觀：鬪陣勝利！","Art/2DItems/Effects/gloves/VictoriousGloves.dds","Victorious Gloves (Tier 3)","Gants de la Victoire (Palier 3)","Glorreiche Handschuhe (Level 3)","勝利のグローブ（ティア3）","승리의 장갑 (3등급)","Luvas Vitoriosas (Tier 3)","Победоносные перчатки (3 уровень)","Guantes Victoriosos (nivel 3)","ถุงมือ Victorious (ระดับ 3)","手部外觀：鬪陣勝利（T3）",""
164,50,22,[],0,"Congratulations!\nYou earned another tier of the Victorious Boots!","Félicitations ! Vous avez remporté un autre palier des Bottes de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreiche Stiefel' freigespielt!","おめでとうございます！\n第三段階の勝利のブーツを獲得しました！","축하합니다!\n승리의 장화가 1등급 올랐습니다!","Parabéns! Você ganhou outro tier das Botas Vitoriosas!","Поздравляем!\nВы получили ещё один уровень победоносных сапог!","¡Felicitaciones!\n¡Has conseguido otro nivel de las Botas Victoriosas!","ยินดีด้วย!\nคุณได้ครอบครองรองเท้า Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的腳部外觀：鬪陣勝利！","Art/2DItems/Effects/shoes/VictoriousBoots.dds","Victorious Boots (Tier 3)","Bottes de la Victoire (Palier 3)","Glorreiche Stiefel (Level 3)","勝利のブーツ（ティア3）","승리의 장화 (3등급)","Botas Vitoriosas (Tier 3)","Победоносные сапоги (3 уровень)","Botas Victoriosas (nivel 3)","รองเท้า Victorious (ระดับ 3)","腳部外觀：鬪陣勝利（T3）",""
165,50,24,[],0,"Congratulations!\nYou earned another tier of the Victorious Helmet!","Félicitations ! Vous avez remporté un autre palier du Casque de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreicher Helm' freigespielt!","おめでとうございます！\n第三段階の勝利のヘルメットを獲得しました！","축하합니다!\n승리의 투구가 1등급 올랐습니다!","Parabéns! Você ganhou outro tier do Elmo Vitorioso!","Поздравляем!\nВы получили ещё один уровень победоносного шлема!","¡Felicitaciones!\n¡Has conseguido otro nivel del Casco Victorioso!","ยินดีด้วย!\nคุณได้ครอบครองหมวก Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的頭部外觀：鬪陣勝利！","Art/2DItems/Effects/Hats/VictoriousHelmet.dds","Victorious Helmet (Tier 3)","Casque de la Victoire (Palier 3)","Glorreicher Helm (Level 3)","勝利のヘルメット（ティア3）","승리의 투구 (3등급)","Elmo Vitorioso (Tier 3)","Победоносный шлем (3 уровень)","Casco Victorioso (nivel 3)","หมวก Victorious (ระดับ 3)","頭部外觀：鬪陣勝利（T3）",""
166,50,26,[],0,"Congratulations!\nYou earned another tier of the Victorious Body Armour!","Félicitations ! Vous avez remporté un autre palier de l'Armure de la Victoire !","Glückwunsch!\nDu hast einen weiteren Level der Mikrotransaktion 'Glorreiche Körperrüstung' freigespielt!","おめでとうございます！\n第三段階の勝利のアーマーを獲得しました！","축하합니다!\n승리의 갑옷이 1등급 올랐습니다!","Parabéns! Você ganhou outro tier do Peitoral Vitorioso!","Поздравляем!\nВы получили ещё один уровень победоносного нательного доспеха!","¡Felicitaciones!\n¡Has conseguido otro nivel de la Armadura Victoriosa!","ยินดีด้วย!\nคุณได้ครอบครองเสื้อเกราะ Victorious ระดับใหม่แล้ว!","恭喜！你獲得另一階級的身體外觀：鬪陣勝利！","Art/2DItems/Effects/BodyArmour/VictoriousBody.dds","Victorious Body Armour (Tier 3)","Armure de la Victoire (Palier 3)","Glorreiche Körperrüstung (Level 3)","勝利のアーマー（ティア3）","승리의 갑옷 (3등급)","Peitoral Vitorioso (Tier 3)","Победоносный нательный доспех (3 уровень)","Armadura Victoriosa (nivel 3)","เสื้อเกราะ Victorious (ระดับ 3)","身體外觀：鬪陣勝利（T3）",""
167,50,29,[],0,"Congratulations!\nYou earned the final tier of the Victorious Gloves!","Félicitations ! Vous avez remporté un autre palier des Gants de la Victoire !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Glorreiche Handschuhe' freigespielt!","おめでとうございます！\n最終段階の勝利のグローブを獲得しました！","축하합니다!\n승리의 장갑이 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier das Luvas Vitoriosas!","Поздравляем!\nВы получили последний уровень победоносных перчаток!","¡Felicitaciones!\n¡Has conseguido otro nivel de los Guantes Victoriosos!","ยินดีด้วย!\nคุณได้ครอบครองถุงมือ Victorious ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的手部外觀：鬪陣勝利！","Art/2DItems/Effects/gloves/VictoriousGloves.dds","Victorious Gloves (Tier 4)","Gants de la Victoire (Palier 4)","Glorreiche Handschuhe (Level 4)","勝利のグローブ（ティア4）","승리의 장갑 (4등급)","Luvas Vitoriosas (Tier 4)","Победоносные перчатки (4 уровень)","Guantes Victoriosos (nivel 4)","ถุงมือ Victorious (ระดับ 4)","手部外觀：鬪陣勝利（T4）",""
168,50,32,[],0,"Congratulations!\nYou earned the final tier of the Victorious Boots!","Félicitations ! Vous avez remporté un autre palier des Bottes de la Victoire !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Glorreiche Stiefel' freigespielt!","おめでとうございます！\n最終段階の勝利のブーツを獲得しました！","축하합니다!\n승리의 장화가 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier das Botas Vitoriosas!","Поздравляем!\nВы получили последний уровень победоносных сапог!","¡Felicitaciones!\n¡Has conseguido otro nivel de las Botas Victoriosas!","ยินดีด้วย!\nคุณได้ครอบครองรองเท้า Victorious ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的腳部外觀：鬪陣勝利！","Art/2DItems/Effects/shoes/VictoriousBoots.dds","Victorious Boots (Tier 4)","Bottes de la Victoire (Palier 4)","Glorreiche Stiefel (Level 4)","勝利のブーツ（ティア4）","승리의 장화 (4등급)","Botas Vitoriosas (Tier 4)","Победоносные сапоги (4 уровень)","Botas Victoriosas (nivel 4)","รองเท้า Victorious (ระดับ 4)","腳部外觀：鬪陣勝利（T4）",""
169,50,35,[],0,"Congratulations!\nYou earned the final tier of the Victorious Helmet!","Félicitations ! Vous avez remporté un autre palier du Casque de la Victoire !","Glückwunsch!\nDu hast den letzten Level der Mikrotransaktion 'Glorreicher Helm' freigespielt!","おめでとうございます！\n最終段階の勝利のヘルメットを獲得しました！","축하합니다!\n승리의 투구가 최종 등급에 도달했습니다!","Parabéns! Você ganhou outro tier do Elmo Vitorioso!","Поздравляем!\nВы получили последний уровень победоносного шлема!","¡Felicitaciones!\n¡Has conseguido otro nivel del Casco Victorioso!","ยินดีด้วย!\nคุณได้ครอบครองหมวก Victorious ระดับสุดท้ายแล้ว!","恭喜！你獲得另一階級的頭部外觀：鬪陣勝利！","Art/2DItems/Effects/Hats/VictoriousHelmet.dds","Victorious Helmet (Tier 4)","Casque de la Victoire (Palier 4)","Glorreicher Helm (Level 4)","勝利のヘルメット（ティア4）","승리의 투구 (4등급)","Elmo Vitorioso (Tier 4)","Победоносный шлем (4 уровень)","Casco Victorioso (nivel 4)","หมวก Victorious (ระดับ 4)","頭部外觀：鬪陣勝利（T4）",""
