"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","CannotBeSupported","i32","CastTime","ActiveSkill","IgnoreMinionTypes","bool","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","SupportWeaponRestrictions","RegularVariant","i32","i32","i32","bool","StatSet","[rid]"
8120,"Despair","",[],"",3,[],[],"",-1529105449,[],"",2,500,1022,"","",[],"","","",[],"",0,0,0,"",8106,[]
8121,"DespairRoyale","",[],"",3,[],[],"",-1068339850,[],"",2,500,1022,"","",[],"","","",[],"",0,0,0,"",8107,[]
8122,"ChaosLeaderDespair","",[],"",3,[],[],"",0,[],"",2,500,1022,"","",[],"","","",[],"",0,0,0,"",8108,[]
8123,"PhysicalReflectMortar","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",25,0,0,"",8109,[]
8124,"ElementalReflectMortar","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",26,0,0,"",8110,[]
8125,"ElderGuardianCascadeMoveDaemon","",[],"",4,[],[],"",0,[],"",2,3000,949,"","",[],"","","",[],"",36,0,0,"",8111,[]
8126,"ShadeForm","",[],"",4,[],[],"",783898199,[],"",2,1000,1023,"",1,[],"","","",[],"",0,0,0,"",8112,[]
8127,"ShadeFormWhenHit","",[],"",4,[],[],"",1395551881,[],"",2,1000,1023,"",1,[],"","","",[],"",0,0,0,"",8113,[]
8128,"ElderProjectileSpellcast1","",[],"",4,[],[],"",0,[],"",2,2000,342,"","",[],20,"","",[],"",0,0,0,"",8114,[]
8129,"ElderProjectileSpellcast2","",[],"",4,[],[],"",0,[],"",2,2000,342,"","",[],24,"","",[],"",0,0,0,"",8115,[]
8130,"ElderProjectileSpellcast2Triggered","",[],"",4,[],[],"",0,[],"",2,2000,342,"","",[],"","","",[],"",0,0,0,"",8116,[]
8131,"ElderProjectileSpellcast3456","",[],"",4,[],[],"",0,[],"",2,1000,342,"","",[],25,"","",[],"",0,0,0,"",8117,[]
8132,"ElderProjectileSpellcast7","",[],"",4,[],[],"",0,[],"",2,2000,342,"","",[],26,"","",[],"",0,0,0,"",8118,[]
8133,"ElderProjectileUnstableSpellcast","",[],"",4,[],[],"",0,[],"",2,2000,342,"","",[],"","","",[],"",0,0,0,"",8119,[]
8134,"SummonedPhantasmSpellProjectile","",[],"",4,[],[],"",0,[],"",2,1170,342,"","",[],"","","",[],"",0,0,0,"",8120,[]
8135,"DelveNecromancerProjectile","",[],"",4,[],[],"",0,[],"",2,2000,342,"","",[],"","","",[],"",0,0,0,"",8121,[]
8136,"SynthesisRibbonProjectile","",[],"",4,[],[],"",0,[],"",2,1500,342,"","",[],"","","",[],"",0,0,0,"",8122,[]
8137,"SynthesisDroneProjectile","",[],"",4,[],[],"",0,[],"",2,1200,342,"","",[],"","","",[],"",0,0,0,"",8123,[]
8138,"SynthesisDroneProjectileDash","",[],"",4,[],[],"",0,[],"",2,1000,342,"","",[],"","","",[],"",0,0,0,"",8124,[]
8139,"SynthesisDroneTurretProjectile","",[],"",4,[],[],"",0,[],"",2,2500,342,"","",[],"",66,"",[],"",0,0,0,"",8125,[]
8140,"SynthesisSoulstealerProjectile","",[],"",4,[],[],"",0,[],"",2,1170,342,"","",[],"","","",[],"",0,0,0,"",8126,[]
8141,"SynthesisGuardian4RotateProjectile","",[],"",4,[],[],"",0,[],"",2,1000,342,"","",[],"","","",[],"",0,0,0,"",8127,[]
8142,"AtlasExilesEyrieIceShardProjectile","",[],"",4,[],[],"",0,[],"",2,1000,342,"","",[],"","","",[],"",0,0,0,"",8128,[]
8143,"AtlasExilesCrusaderMageguardProjectile","",[],"",4,[],[],"",0,[],"",2,1330,342,"","",[],20,"","",[],"",0,0,0,"",8129,[]
8144,"AtlasExilesEyrieIceShardProjectileBarrage","",[],"",4,[],[],"",0,[],"",2,5000,1253,"","",[],"","","",[],"",0,0,0,"",8130,[]
8145,"HeistFreidrichBloodBarrage","",[],"",4,[],[],"",0,[],"",2,5000,1253,"","",[],24,"","",[],"",0,1,0,"",8131,[]
8146,"LegionEternalEmpireSpearThrow","",[],"",4,[],[],"",0,[],"",2,2500,69,"","",[],45,"","",[],"",0,0,0,"",8132,[]
8147,"ExpeditionEternalEmpireSpearThrow","",[],"",4,[],[],"",0,[],"",2,2500,69,"","",[],45,"","",[],"",0,0,0,"",8133,[]
8148,"ElderDoomProjectile1","",[],"",4,[],[],"",0,[],"",2,6000,1019,"","",[],"","","",[],"",0,0,0,"",8134,[]
8149,"SummonPetrificationStatue","",[],"",4,[],[],"",1463464665,[],"",2,1000,1024,"",1,[],"","","",[],"",0,0,0,"",8135,[]
8150,"BetrayalUpgradeModPetrificationStatue","",[],"",4,[],[],"",-644836193,[],"",2,1000,1024,"","",[],"","","",[],"",0,0,0,"",8136,[]
8151,"SentinelEmpowerPetrificationStatue","",[],"",4,[],[],"",0,[],"",2,1000,1024,"","",[],"","","",[],"",0,0,0,"",8137,[]
8152,"RyslathaParasiteGround","",[],"",4,[],[],"",0,[],"",2,1000,1026,"","",[],"","","",[],"",0,0,0,"",8138,[]
8153,"ElderCastGroundSpores","",[],"",4,[],[],"",0,[],"",2,1500,622,"",1,[],"","","",[],"",0,12,0,"",8139,[]
8154,"ElderCastGroundSporesInfluence","",[],"",4,[],[],"",0,[],"",2,1500,622,"","",[],"","","",[],"",0,12,0,"",8140,[]
8155,"IceFlower","",[],"",4,[],[],"",0,[],"",2,1000,1027,"","",[],"","","",[],"",0,0,0,"",8141,[]
8156,"VoidShot","",[],"",4,[],[],"",742481338,[],"",2,1000,1028,"","",[],"","","",[],"",0,0,0,"",8142,[]
8157,"TentacleSmash","",[],"",4,[],[],"",2141801871,[],"",2,1000,1029,"","",[],"","","",[],"",0,0,0,"",8143,[]
8158,"GlimpseOfEternity","",[],"",4,[],[],"",-556926178,[],"",2,1000,1030,"","",[],"","","",[],"",0,0,0,"",8144,[]
8159,"SummonVoidSphere","",[],"",3,[],[],"",-1765755312,[],"",2,1000,1031,"","",[],"","","",[],"",0,0,0,"",8145,[]
8160,"BestiaryStampede","",[],"",4,[],[],"",0,[],"",2,1000,1038,"","",[],"","","",[],"",1,0,0,"",8146,[]
8161,"BestiaryStampedeTiger","",[],"",4,[],[],"",0,[],"",2,1500,1038,"","",[],"","","",[],"",0,2,0,"",8147,[]
8162,"BestiaryStampedeTigerDaemon","",[],"",4,[],[],"",0,[],"",2,1500,1038,"","",[],"","","",[],"",0,2,0,"",8148,[]
8163,"MetamorphRhoaStampede","",[],"",4,[],[],"",0,[],"",2,1000,1038,"","",[],"","","",[],"",1,0,0,"",8149,[]
8164,"MetamorphCloneStampede","",[],"",4,[],[],"",0,[],"",2,1000,1038,"","",[],"","","",[],"",3,3,0,"",8150,[]
8165,"TigerSpiritFangs","",[],"",4,[],[],"",0,[],"",2,1000,1039,"","",[],"","","",[],"",0,0,0,"",8151,[]
8166,"TigerSpiritLacerate","",[],"",4,[],[],"",0,[],"",2,1000,1040,"","",[],"","","",[],"",0,0,0,"",8152,[]
8167,"TigerSpiritTeleportSlam","",[],"",4,[],[],"",0,[],"",2,4550,1041,"","",[],"","","",[],"",0,0,0,"",8153,[]
8168,"ToraMonsterTrap","",[],"",4,[],[],"",0,[],"",2,1000,1042,"","",[],"","","",[],"",0,0,0,"",8154,[]
8169,"ToraMonsterTrapFinal","",[],"",4,[],[],"",0,[],"",2,1000,1042,"","",[],"","","",[],"",0,0,0,"",8155,[]
8170,"IntimidatingCry","",[],"",1,[],[],"",-957442182,[],"",2,800,1043,"","",[],"","","",[],"",0,0,0,"",8156,[]
8171,"IntimidayingCryTriggered","",[],"",1,[],[],"",-1003256796,[],"",2,800,1043,"","",[],"","","",[],"",0,0,0,"",8157,[]
8172,"CatsStealthTriggeredIntimidatingCry","",[],"",1,[],[],"",-245682591,[],"",2,250,1044,"","",[],"","","",[],"",0,0,0,"",8158,[]
8173,"MonsterDetonateDeadAreaAlira","",[],"",4,[],[],"",0,[],"",2,750,1045,"","",[],"","","",[],"",0,0,0,"",8159,[]
8174,"MonsterDetonateDeadAreaAliraMaps","",[],"",4,[],[],"",0,[],"",2,600,1045,"","",[],"","","",[],"",0,0,0,"",8160,[]
8175,"MonsterDetonateDeadAreaMaligaro","",[],"",4,[],[],"",0,[],"",2,750,1045,"","",[],"","","",[],"",0,1,0,"",8161,[]
8176,"MonsterDetonateDeadAreaMaligaroMaps","",[],"",4,[],[],"",0,[],"",2,600,1045,"","",[],"","","",[],"",0,1,0,"",8162,[]
8177,"MonsterDetonateDeadBellyTotem","",[],"",4,[],[],"",0,[],"",2,600,1045,"","",[],"","","",[],"",1,0,0,"",8163,[]
8178,"MonsterDetonateDeadTotem","",[],"",4,[],[],"",0,[],"",2,600,1045,"","",[],"","","",[],"",1,0,0,"",8164,[]
8179,"MonsterDetonateDeadExperimenter","",[],"",4,[],[],"",0,[],"",2,670,1045,"","",[],"","","",[],"",1,0,0,"",8165,[]
8180,"MonsterDetonateDeadExperimenterBlight","",[],"",4,[],[],"",0,[],"",2,670,1045,"","",[],"","","",[],"",1,0,0,"",8166,[]
8181,"MonsterDetonateDeadTormentDaemon","",[],"",4,[],[],"",0,[],"",2,1000,1045,"","",[],"","","",[],"",0,0,0,"",8167,[]
8182,"MonsterDetonateDeadSideAreaBoss","",[],"",4,[],[],"",0,[],"",2,1000,1045,"","",[],"","","",[],"",0,0,0,"",8168,[]
8183,"MonsterDetonateDeadWbFire","",[],"",4,[],[],"",0,[],"",2,1000,1045,"","",[],"","","",[],"",0,0,0,"",8169,[]
8184,"MonsterDetonateDeadWbChaos","",[],"",4,[],[],"",0,[],"",2,1000,1045,"","",[],"","","",[],"",0,0,0,"",8170,[]
8185,"MonsterDetonateDeadBetrayalUpgrade","",[],"",4,[],[],"",0,[],"",2,1000,1045,"","",[],"","","",[],"",1,0,0,"",8171,[]
8186,"MonsterDetonateDeadHeistFreidrich","",[],"",4,[],[],"",0,[],"",2,1000,1045,"","",[],"","","",[],"",1,2,0,"",8172,[]
8187,"MonsterDetonateDeadArchnemesis","",[],"",4,[],[],"",0,[],"",2,300,1045,"","",[],"","","",[],"",1,3,0,"",8173,[]
8188,"CatAspect","",[],"",4,[],[],"",-134936465,[],"",2,0,1046,"","",[],"","","",[],"",0,0,0,"",8174,[]
8189,"BirdAspect","",[],"",4,[],[],"",1507319808,[],"",2,0,1047,"","",[],"","","",[],"",0,0,0,"",8175,[]
8190,"SpiderAspect","",[],"",4,[],[],"",1330105931,[],"",2,0,1048,"","",[],"","","",[],"",0,0,0,"",8176,[]
8191,"VilentaHide","",[],"",4,[],[],"",0,[],"",2,1000,239,"","",[],"","","",[],"",0,0,0,"",8177,[]
8192,"DelveQiongqiHide","",[],"",4,[],[],"",0,[],"",2,1000,239,"","",[],"","","",[],"",0,0,0,"",8178,[]
8193,"CrabAspect","",[],"",4,[],[],"",-262204018,[],"",2,0,1049,"","",[],"","","",[],"",0,0,0,"",8179,[]
8194,"VilentaBombToss","",[],"",4,[],[],"",0,[],"",2,1000,1050,"","",[],"","","",[],"",0,0,0,"",8180,[]
8195,"DelveQiongqiBombToss","",[],"",4,[],[],"",0,[],"",2,1000,1050,"","",[],"","","",[],"",0,2,0,"",8181,[]
8196,"VultureBombToss","",[],"",4,[],[],"",0,[],"",2,1000,1050,"","",[],"","","",[],"",0,1,0,"",8182,[]
8197,"VilentaBombTossFire","",[],"",4,[],[],"",0,[],"",2,1000,1050,"","",[],"","","",[],"",0,3,0,"",8183,[]
8198,"CrabSpiritBurrowPath","",[],"",4,[],[],"",0,[],"",2,1000,1051,"","",[],"","","",[],"",0,0,0,"",8184,[]
8199,"CrabSpiritCharge","",[],"",4,[],[],"",0,[],"",2,2800,1052,"","",[],"","","",[],"",0,0,0,"",8185,[]
8200,"CrabSpiritChargeWall","",[],"",4,[],[],"",0,[],"",2,2800,1052,"","",[],"","","",[],"",1,0,0,"",8186,[]
8201,"FireProjectileRetaliation","",[],"",4,[],[],"",0,[],"",2,1000,1053,"","",[],"","","",[],"",0,0,0,"",8187,[]
8202,"PhysicalProjectileRetaliation","",[],"",4,[],[],"",0,[],"",2,1000,1054,"","",[],"","","",[],"",0,0,0,"",8188,[]
8203,"AvianTornado","",[],"",3,[],[],"",1819192441,[],"",2,650,1055,"","",[],"","","",[],"",4,0,0,"",8189,[]
8204,"LegionSandTornadoes","",[],"",4,[],[],"",0,[],"",2,250,77,"","",[],"","","",[],"",1,13,0,"",8190,[]
8205,"AtlasBossEyrieTornadoes","",[],"",4,[],[],"",0,[],"",2,250,77,"","",[],"",159,"",[],"",1,15,0,"",8191,[]
8206,"MasterGrantBuffTreasureHunter","",[],"",4,[],[],"",0,[],"",2,2470,1056,"","",[],"","","",[],"",0,0,0,"",8192,[]
8207,"MasterGrantBuffTreasureHunterTemple","",[],"",4,[],[],"",0,[],"",2,1200,1056,"",1,[],"","","",[],"",0,1,0,"",8193,[]
8208,"MasterGrantBuffEinhar","",[],"",4,[],[],"",0,[],"",2,1500,1056,"",1,[],"","","",[],"",0,1,0,"",8194,[]
8209,"TaowuApplyBuff","",[],"",4,[],[],"",0,[],"",2,1200,1056,"","",[],"","","",[],"",0,1,0,"",8195,[]
8210,"HeistHuckGrantBuff","",[],"",4,[],[],"",0,[],"",2,1570,1056,"","",[],23,"","",[],"",0,5,0,"",8196,[]
8211,"AtlasAllyGrantBuff","",[],"",4,[],[],"",0,[],"",2,1070,1056,"",1,[],23,"","",[],"",0,5,0,"",8197,[]
8212,"SummonPhantasmFadingProjectile","",[],"",4,[],[],"",0,[],"",2,1170,1057,"","",[],"","","",[],"",0,0,0,"",8198,[]
8213,"SummonPhantasmFadingProjectile2","",[],"",4,[],[],"",0,[],"",2,1170,1057,"","",[],"","","",[],"",0,1,0,"",8199,[]
8214,"BetrayalPhantasmFadingProjectile","",[],"",4,[],[],"",0,[],"",2,1170,1057,"","",[],20,"","",[],"",0,2,0,"",8200,[]
8215,"BetrayalPhantasmFadingProjectile2","",[],"",4,[],[],"",0,[],"",2,1170,1057,"","",[],25,"","",[],"",0,2,0,"",8201,[]
8216,"AtlasCruasderJudgeFadingNova","",[],"",4,[],[],"",0,[],"",2,1330,342,"","",[],25,"","",[],"",0,0,0,"",8202,[]
8217,"DelveAbyssCultistFadingProjectile","",[],"",4,[],[],"",0,[],"",2,400,342,"","",[],71,"","",[],"",0,0,0,"",8203,[]
8218,"DelveAbyssCultistFadingProjectileCooldown1","",[],"",4,[],[],"",0,[],"",2,1200,342,"","",[],22,"","",[],"",0,1,0,"",8204,[]
8219,"DelveAbyssCultistFadingProjectileCooldown2","",[],"",4,[],[],"",0,[],"",2,1400,342,"","",[],22,"","",[],"",0,1,0,"",8205,[]
8220,"DelveAbyssCultistFadingProjectileCooldown3","",[],"",4,[],[],"",0,[],"",2,1400,342,"","",[],20,"","",[],"",0,1,0,"",8206,[]
8221,"DelveAbyssCultistFadingProjectileCinematic","",[],"",4,[],[],"",0,[],"",2,300,1057,"","",[],71,"","",[],"",0,1,0,"",8207,[]
8222,"BestiarySpiderGroundStab","",[],"",4,[],[],"",0,[],"",2,1400,1068,"","",[],"","","",[],"",0,0,0,"",8208,[]
8223,"BestiarySpiderHallucinate","",[],"",4,[],[],"",0,[],"",2,1000,1069,"","",[],"","","",[],"",0,0,0,"",8209,[]
8224,"LightningCloneRetaliation","",[],"",4,[],[],"",1124353059,[],"",2,1000,1070,"","",[],"","","",[],"",0,0,0,"",8210,[]
8225,"LightningCloneSuicideExplosion","",[],"",4,[],[],"",0,[],"",2,1000,191,"",1,[],"","","",[],"",1,6,0,"",8211,[]
8226,"CaptureMonster","",[],"",4,[],[],"",-1470074143,[],1,2,1000,1071,"","",[],"","","",[],"",0,0,0,"",8212,[]
8227,"ColdBeamRetaliation","",[],"",4,[],[],"",0,[],"",2,1000,1072,"","",[],"","","",[],"",0,0,0,"",8213,[]
8228,"RabbitSummonTiger","",[],"",4,[],[],"",0,[],"",2,2500,1073,"","",[],"","","",[],"",0,0,0,"",8214,[]
8229,"GroundCrab","",[],"",4,[],[],"",0,[],"",2,6000,1074,"","",[],"","","",[],"",0,0,0,"",8215,[]
8230,"AnimateGuardianWeapon","",[],"",2,[],[],"",2120583448,[],"",2,800,1075,"","",[],"","","",[],"",0,0,0,"",8216,[]
8231,"GroundCrabGeometryAttack","",[],"",4,[],[],"",0,[],"",2,1000,1007,"",1,[],"","","",[],"",9,0,0,"",8217,[]
8232,"BestiarySpiderSpark","",[],"",4,[],[],"",0,[],"",2,3000,77,"","",[],"","","",[],"",0,7,0,"",8218,[]
8233,"BestiarySpiderSparkDaemon","",[],"",4,[],[],"",0,[],"",2,3000,77,"","",[],"","","",[],"",0,7,0,"",8219,[]
8234,"CastAuraBlinding","",[],"",4,[],[],"",1071307199,[],"",2,1200,1076,"","",[],"","","",[],"",0,0,0,"",8220,[]
8235,"OnHitWhileCursedTriggeredCurseNova","",[],"",4,[],[],"",2030417013,[],"",2,1000,689,"","",[],"","","",[],"",1,1,0,"",8221,[]
8236,"BestiaryCrabWallRockstorm","",[],"",4,[],[],"",0,[],"",2,1000,132,"","",[],"","","",[],"",0,17,0,"",8222,[]
8237,"BestiarySpiderTeleportSlam","",[],"",4,[],[],"",0,[],"",2,2500,1041,"","",[],"","","",[],"",0,1,0,"",8223,[]
8238,"ShrapnelTrap","",[],"",2,[],[],"",687860590,[],"",2,1000,1077,"","",[],"","","",[],"",0,0,0,"",8224,[]
8239,"FlamethrowerTrap","",[],"",2,[],[],"",2100536980,[],"",2,1000,1080,"","",[],"","","",[],"",0,0,0,"",8225,[]
8240,"FlamethrowerTrapRoyale","",[],"",2,[],[],"",-228966,[],"",2,1000,1080,"","",[],"","","",[],"",0,0,0,"",8226,[]
8241,"UltimatumGuardFlameThrowerTrap","",[],"",2,[],[],"",0,[],"",2,1000,1080,"","",[],"","","",[],"",0,0,0,"",8227,[]
8242,"LightningTowerTrap","",[],"",3,[],[],"",1314759156,[],"",2,1000,1078,"","",[],"","","",[],"",0,0,0,"",8228,[]
8243,"LightningTowerTrapRoyale","",[],"",3,[],[],"",2001058344,[],"",2,1000,1078,"","",[],"","","",[],"",0,0,0,"",8229,[]
8244,"IncursionArchitectLightningTowerTrap","",[],"",3,[],[],"",1482491827,[],"",2,1000,1079,"","",[],"","","",[],"",0,0,0,"",8230,[]
8245,"IceSiphonTrap","",[],"",3,[],[],"",-19674891,[],"",2,1000,1081,"","",[],"","","",[],"",0,0,0,"",8231,[]
8246,"IceSiphonTrapRoyale","",[],"",3,[],[],"",558174733,[],"",2,1000,1081,"","",[],"","","",[],"",0,0,0,"",8232,[]
8247,"PhysCascadeTrap","",[],"",2,[],[],"",683099815,[],"",2,1000,1082,"","",[],"","","",[],"",0,0,0,"",8233,[]
8248,"ColdSnap","",[],"",3,[],[],"",1252310733,[],"",2,850,46,"","",[],"","","",[],"",0,0,0,"",8234,[]
8249,"ColdSnapRoyale","",[],"",3,[],[],"",606313067,[],"",2,850,46,"","",[],"","","",[],"",0,0,0,"",8235,[]
8250,"WetaColdSnapOnDeath","",[],"",3,[],[],"",0,[],"",2,850,46,"","",[],"","","",[],"",0,2,0,"",8236,[]
8251,"DelveProtoVaalColdSnap","",[],"",3,[],[],"",0,[],"",2,850,46,"","",[],"","","",[],"",0,3,0,"",8237,[]
8252,"RiverBossColdSnapTriggered","",[],"",3,[],[],"",0,[],"",2,0,46,"","",[],"","","",[],"",0,0,0,"",8238,[]
8253,"HeistRobotTotemColdSnap","",[],"",3,[],[],"",0,[],"",2,1000,46,"","",[],22,"","",[],"",0,0,0,"",8239,[]
8254,"HeistRobotTotemFireSnap","",[],"",3,[],[],"",0,[],"",2,1000,46,"","",[],22,"","",[],"",0,3,0,"",8240,[]
8255,"VaalColdSnap","",[],"",3,[],[],"",1623858193,[],"",2,850,47,"","",[],"","","",[],"",1,0,0,"",8241,[]
8256,"VaalFleshOffering","",[],"",3,[],[],"",731411098,[],"",2,800,296,"","",[],"","","",[],"",0,0,0,"",8242,[]
8257,"ChargedDash","",[],"",2,[],[],"",662189721,[],"",2,1000,876,"","",[],"","","",[],"",0,0,0,"",8243,[]
8258,"ChargedDashRoyale","",[],"",2,[],[],"",-2082899447,[],"",2,1000,876,"","",[],"","","",[],"",0,0,0,"",8244,[]
8259,"VaalEarthquakeOld","",[],"",1,[],[],"",-1878121303,[],"",2,1000,556,"","",[],"","","",[],"",0,0,0,"",8245,[]
8260,"VaalLightningStrike","",[],"",2,[],[],"",1351499481,[],"",2,1000,137,"","",[],"","","",[],"",0,0,0,"",8246,[1325]
8261,"MetamorphVaalLightningStrike","",[],"",2,[],[],"",456324714,[],"",2,1000,137,"","",[],"","","",[],"",0,0,0,"",8247,[1325]
8262,"VaalBlight","",[],"",3,[],[],"",-98584762,[],"",2,600,629,"","",[],"","","",[],"",0,0,0,"",8248,[]
8263,"VaalBladeVortex","",[],"",2,[],[],"",1477747139,[],"",2,800,517,"","",[],"","","",[],"",0,0,0,"",8249,[]
8264,"ExpandingPulse","",[],"",3,[],[],"",0,[],"",2,3170,1083,"","",[],"","","",[],"",0,0,0,"",8250,[]
8265,"SynthesisGolemExpandingPulse","",[],"",3,[],[],"",0,[],"",2,1000,1083,"","",[],"","","",[],"",1,0,0,"",8251,[]
8266,"LegionVaalViperRetractingPulse","",[],"",3,[],[],"",0,[],"",2,2300,1083,"","",[],32,"","",[],"",9,0,0,"",8252,[]
8267,"MetamorphShocknova","",[],"",3,[],[],"",0,[],"",2,3000,1083,"","",[],"","","",[],"",10,0,0,"",8253,[]
8268,"ExpandingFireCone","",[],"",3,[],[],"",1554912928,[],"",2,200,220,"","",[],"","","",[],"",0,0,0,"",8254,[]
8269,"ExpandingFireConeRoyale","",[],"",3,[],[],"",-1680967521,[],"",2,200,220,"","",[],"","","",[],"",0,0,0,"",8255,[]
8270,"ExpandingFireConeSeaWitch","",[],"",4,[],[],"",0,[],"",2,1500,220,"","",[],"","","",[],"",0,0,0,"",8256,[]
8271,"RainOfArrows","",[],"",2,[],[],"",-1340957303,[],"",2,1000,129,"","",[],"","","",[],"",0,0,0,"",8257,[]
8272,"RainOfArrowsRoyale","",[],"",2,[],[],"",-2113496448,[],"",2,1000,129,"","",[],"","","",[],"",0,0,0,"",8258,[]
8273,"RainOfArrowsOnAttackingWithBow","",[],"",2,[],[],"",-1777526794,[],"",2,1000,130,"","",[],"","","",[],"",0,0,0,"",8259,[]
8274,"VaalRainOfArrows","",[],"",2,[],[],"",836415083,[],"",2,1000,131,"","",[],"","","",[],"",0,0,0,"",8260,[]
8275,"SupportGemFrenzyPowerOnTrapTrigger",1,[32],"F",2,[],[],"",-1756126221,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,"",8261,[]
8276,"VaalSaucerTurretTriggerMortar","",[],"",4,[],[],"",0,[],"",2,1750,402,"","",[],"","","",[],"",41,0,0,"",8262,[]
8277,"VaalSaucerTurretTriggerMortarTrap","",[],"",4,[],[],"",0,[],"",2,1000,402,"","",[],"","","",[],"",39,0,0,"",8263,[]
8278,"VaalSaucerTurretTriggerMortarChaining","",[],"",4,[],[],"",0,[],"",2,3500,475,"","",[],"","","",[],"",2,10,0,"",8264,[]
8279,"VaalSaucerTurretTriggerBeam","",[],"",4,[],[],"",0,[],"",2,1750,1085,"","",[],22,"","",[],"",0,0,0,"",8265,[]
8280,"VaalSaucerTurretTriggerMultiBeam","",[],"",4,[],[],"",0,[],"",2,3500,1085,"","",[],"","","",[],"",0,0,0,"",8266,[]
8281,"SynthesisFinalBossTriggerBeam","",[],"",4,[],[],"",0,[],"",2,2170,1084,"","",[],51,"","",[],"",1,0,0,"",8267,[]
8282,"LegionKaruiSergeantArcherTriggerBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",2,0,0,"",8268,[]
8283,"AtlasExileCrusaderTriggerBeam1","",[],"",4,[],[],"",0,[],"",2,1170,1084,"","",[],20,"","",[],"",3,0,0,"",8269,[]
8284,"AtlasExileCrusaderTriggerBeam1Mid","",[],"",4,[],[],"",0,[],"",2,1170,1084,"","",[],25,"","",[],"",3,0,0,"",8270,[]
8285,"AtlasExileCrusaderTriggerBeam1High","",[],"",4,[],[],"",0,[],"",2,1170,1084,"","",[],26,"","",[],"",3,0,0,"",8271,[]
8286,"AtlasExileCrusaderTriggerBeam2","",[],"",4,[],[],"",0,[],"",2,2000,1084,"","",[],24,"","",[],"",4,0,0,"",8272,[]
8287,"AfflictionNoodleMinionTriggerBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",9,0,0,"",8273,[]
8288,"TBHarvestSquidNoodleBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",12,0,0,"",8274,[]
8289,"TBHeistMilitaryCasterBallLightning","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",14,0,0,"",8275,[]
8290,"TBHeistCultistMachineryBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",15,0,14,"",8276,[]
8291,"TBRitualDischargeBeamFire","",[],"",4,[],[],"",0,[],"",2,500,1084,"","",[],"","","",[],"",19,0,0,"",8277,[]
8292,"TBRitualDischargeBeamCold","",[],"",4,[],[],"",0,[],"",2,500,1084,"","",[],"","","",[],"",20,0,0,"",8278,[]
8293,"TBRitualDischargeBeamLightning","",[],"",4,[],[],"",0,[],"",2,500,1084,"","",[],"","","",[],"",21,0,0,"",8279,[]
8294,"TBMavenMapBeamOrb","",[],"",4,[],[],"",0,[],"",2,500,1084,"","",[],"","","",[],"",22,0,0,"",8280,[]
8295,"TBHellscapePaleLightningBoltSpammableLeft","",[],"",4,[],[],"",0,[],"",2,1333,1084,"","",[],24,"","",[],"",23,0,0,"",8281,[]
8296,"TBHellscapePaleLightningBoltSpammableRight","",[],"",4,[],[],"",0,[],"",2,1333,1084,"","",[],25,"","",[],"",24,0,0,"",8282,[]
8297,"TBSanctumPaleLightningBoltSpammableLeft","",[],"",4,[],[],"",0,[],"",2,1333,1084,"","",[],24,"","",[],"",26,0,0,"",8283,[]
8298,"TBSanctumPaleLightningBoltSpammableRight","",[],"",4,[],[],"",0,[],"",2,1333,1084,"","",[],25,"","",[],"",27,0,0,"",8284,[]
8299,"TBAtlasInvadersConsumeFodder1ScreechBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",25,0,0,"",8285,[]
8300,"TBSanctumLyciaTrackingBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",28,0,0,"",8286,[]
8301,"TBCrucibleSquidNoodleBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",29,0,0,"",8287,[]
8302,"TBAncestralChargingBeam","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],26,"","",[],"",30,0,0,"",8288,[]
8303,"TBqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",4,[],[],"",0,[],"",2,1000,1084,"","",[],"","","",[],"",0,0,0,"",8289,[]
8304,"VaalSaucerTurretInstantAoE","",[],"",4,[],[],"",0,[],"",2,1000,1008,"","",[],"","","",[],"",36,0,0,"",8290,[]
8305,"VaalSaucerTurretInstantAoEUltimate","",[],"",4,[],[],"",0,[],"",2,1000,1008,"","",[],"","","",[],"",37,0,0,"",8291,[]
8306,"VaalSaucerTurretBeacon","",[],"",4,[],[],"",0,[],"",2,1000,378,"","",[],"","","",[],"",0,0,0,"",8292,[]
