"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
4484,"GATrialMasterBossSlamFrontal","",[603],[],[],1,0.055,0,[],""
4485,"TrialMasterBossAbyssSlam","",[603],"[316,2059,167,2445]","[50,10,4,60]",1,0.055,0,[],""
4486,"TrialMasterBossAbyssSlamRuin","","[603,13176]","[316,2059,167,2445]","[50,10,4,60]",1,0.055,0,[],""
4487,"TheTrialMasterBossAbyssSlam","",[603],"[2059,167,2445,17547,10173]","[14,4,60,40,30]",1,0.055,0,[],""
4488,"TheTrialMasterBossAbyssSlamNormal","",[603],"[2059,167,2445,17547,10173]","[14,4,60,40,30]",1,0.055,0,[],""
4489,"BloodMageBloodTendrils","",[3526],"[349,166,645,5511]","[1000,1,-40,-8]",2.5,0.1,0.0175,[],""
4490,"UltimatumModifierTetherSpike ","","[191,2876]","[499,6532,6500,6533,333,2615,349]","[45,35,-70,29,25,-50,5000]",2,0.1,0.0175,[],""
4491,"UltimatumModifierTetherSpike2","",[191],"[499,6532,6500,6533,333,2615,349,466,3070]","[45,35,-70,29,25,-50,5000,20,5000]",1,0.055,0,[],""
4492,"TrialmasterTetherSpike","",[191],"[499,6532,6500,6533,333,2615,349]","[37,40,-70,29,25,-50,10000]",2,0.1,0.0175,[],""
4493,"TrialmasterChaosShrine","",[603],"[3070,5511,10098,2615,349]","[1000,19,5,-50,10000]",1.25,0.1,0.0175,[],""
4494,"TrialmasterTimestopSlam","",[2876],"[2203,11004,5511]","[2,40,80]",1,0.055,0,[],""
4495,"TrialmasterTimestopProjectile","",[2876],"[2203,11004,5511]","[2,40,80]",1,0.055,0,[],""
4496,"YamaTimestopFutureKill","","[2876,11885]","[2203,11004,5511]","[0,40,80]",1,0.055,0,[],""
4497,"TrialMasterCycloneBegin","",[],[1193],[30],1,0.055,0,[],""
4498,"TrialmasterCyclone","",[603],"[1194,2615,5553]","[100,-50,50]",1,0.055,0,[],""
4499,"SpawnObjectExpeditionArbalestSnipeObject","",[488],[],[],1,0.055,0,[],""
4500,"SpawnObjectExpeditionBoneCultistEgg","",[11885],[],[],1,0.055,0,[],""
4501,"SSMExpeditionApparitionSummonOrb","","[2386,2387]","[2096,850,4596]","[1,563,-99]",1,0.055,0,[],""
4502,"GTExpeditionZombieCloudDegen","",[],[],[],1,0.055,0,[],""
4503,"MPSPhantasmBasicFireArchnemesis","","[4415,6698,5627]","[762,645]","[183,-40]",1.106,0.1,0.0175,[],""
4504,"GSExpeditionArbalestObjectExplosion","","[603,488]",[],[],6.5,0.1,0.0175,[],""
4505,"GSExpeditionBoneCultistEggExplosion","","[603,488,18672,18659]",[1447],[40],6,0.1,0.0175,[],""
4506,"NemesisAlliesCannotBeHarmedPulse","",[],[],[],1,0.055,0,[],""
4507,"GAExpeditionZombieEarthquake","",[603],[316],[8],1,0.055,0,[],""
4508,"GAExpeditionZombieEarthquakeExplosion","",[603],"[1066,5553]","[50,30]",1,0.055,0,[],""
4509,"EASExpeditionApparitionOrbDeath","",[],[],[],1,0.055,0,[],""
4510,"EASExpeditionApparitionTeleport","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4511,"EASExpeditionApparitionSubmergeMirror","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4512,"EASExpeditionApparitionEmergeMirror","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4513,"MPSExpeditionBoneCultistProjectiles","","[488,4415]","[762,645,1447]","[192,-35,40]",3.75,0.1,0.0175,[],""
4514,"MPSExpeditionBoneCultistProjectilesBoss","","[488,4415]","[762,645,1447]","[192,-35,40]",3.75,0.1,0.0175,[],""
4515,"MPSExpeditionApparitionBasicProjectile","","[488,4415,10057]","[762,645,11004]","[193,-40,30]",2.75,0.1,0.0175,[],""
4516,"MPSExpeditionApparitionBasicProjectileClose","","[488,4415,10057]","[762,645,11004]","[193,-40,30]",2.75,0.1,0.0175,[],""
4517,"MPSExpeditionAppariationSweepProjectilesLeft","","[488,4415,6480]","[762,645,2615,1750,5834]","[194,-40,-40,50,1]",2.15,0.1,0.0175,[],""
4518,"MPSExpeditionAppariationSweepProjectilesRight","","[488,4415,6480]","[762,645,2615,1750,5834]","[195,-40,-40,50,1]",2.15,0.1,0.0175,[],""
4519,"MPSExpeditionAppariationSweepProjectilesCombined","","[488,4415,6480]","[762,645,2615,1750,5834]","[196,-40,-40,50,1]",2.15,0.1,0.0175,[],""
4520,"GTExpeditionArbalestRainOfArrows","",[488],[],[],1,0.055,0,[],""
4521,"GTExpeditionApparitionOrb","",[],[],[],0,0.055,0,[],""
4522,"ExpeditionArbalestRainOfArrows","","[603,488]","[1066,5221]","[50,100]",1,0.055,0,[],""
4523,"GAExpeditionDeathKnightSlam","",[603],"[316,1066]","[35,20]",1,0.055,0,[],""
4524,"GSExpeditionDeathKnightNova","",[603],"[1066,645]","[20,-75]",3.5297,0.1,0.0175,[],""
4525,"GSExpeditionApparitionGroundHand","",[603],[],[],1.75,0.1,0.0175,[],""
4526,"EDSExpeditionArbalestROAMarker","",[488],[1066],[60],1,0.055,0,[],""
4527,"EDSExpeditionArbalestROAMarkerEncounter","",[488],[1066],[60],1,0.055,0,[],""
4528,"SSMArbalestGroundSpawn","","[2386,2387]","[2096,850,4596]","[3,567,-65]",1,0.055,0,[],""
4529,"IonCannonCage","",[603],"[2019,3736]","[50,0]",2.75,0.1,0.0175,[],""
4530,"EDSGolemancerReapLeft","",[603],"[1066,2877]","[70,30]",2.0372,0.1,0.0175,[],""
4531,"EDSGolemancerReapRight","",[603],"[1066,2877]","[70,30]",2.0372,0.1,0.0175,[],""
4532,"GSExpeditionZombieOnDeath","",[603],[],[],7.5,0.1,0.0175,[],""
4533,"GSExpeditionApparitionBeam","",[603],"[16720,2615]","[200,-40]",4.75,0.1,0.0175,[],""
4534,"SSMExpeditionVolatileZombie","","[2386,2387]","[2096,850,4596,645]","[1,564,-99,-55]",1,0.055,0,[],""
4535,"EAAOlrothCleave","","[816,817,11885,4415,6698]","[17547,1066]","[52,20]",1,0.055,0,[],""
4536,"EAAOlrothDash1","","[816,817,11885,4415,6698]","[17547,1066]","[35,20]",1,0.055,0,[],""
4537,"EAAOlrothDash2","","[816,817,11885,4415,6698]","[17547,1066]","[40,20]",1,0.055,0,[],""
4538,"EAAOlrothDash3","","[816,817,11885,4415,6698]","[17547,1066]","[29,20]",1,0.055,0,[],""
4539,"GAOlrothDash1","","[603,3667]",[10173],[10],1,0.055,0,[],""
4540,"GAOlrothDash2","","[603,191,3667]",[10173],[20],1,0.055,0,[],""
4541,"GAOlrothDash3","","[603,3667]",[],[],1,0.055,0,[],""
4542,"GAOlrothPostDashSwing","",[603],[1066],[20],1,0.055,0,[],""
4543,"GAOlrothPostDashStab","",[603],[1066],[20],1,0.055,0,[],""
4544,"GAOlrothGroundSlamInitial","","[603,11885,6895,6896,6897,17966]","[17547,2615,1066,349,2877,10173]","[12,-50,60,15000,100,40]",1,0.055,0,[],""
4545,"GAOlrothIntroSwing","","[603,2289]",[],[],1,0.055,0,[],""
4546,"MPWOlrothCleave1","","[488,6698,4415,5627,4385]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4547,"MPWOlrothCleave2","","[488,6698,4415,5627,4385]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4548,"MPWOlrothCleave3","","[488,6698,4415,5627,4385]","[762,167,1066]","[152,2,80]",1,0.055,0,[],""
4549,"GAOlrothCleaveShrapnel3","",[603],[],[],1,0.055,0,[],""
4550,"MPWOlrothThrowOut","","[816,817,11885,4415,6698,3667,18673]","[5221,17547]","[100,50]",1,0.055,0,[],""
4551,"GPAOlrothThrowBack","","[488,6698,4415,5627,2378,2289]","[11459,5834]","[250,1]",1,0.055,0,[],""
4552,"SOOlrothSwordEmbed","",[],[],[],1,0.055,0,[],""
4553,"MastodonCharge","","[1808,610,2876]","[171,452]","[75,100]",0,0.055,0,[],""
4554,"MastodonChargePoEM","","[1808,610,2876,6896,6897]","[171,452]","[75,100]",0,0.055,0,[],""
4555,"MastodonSlam","","[11885,603,12824]","[1193,2615]","[25,150]",1,0.055,0,[],""
4556,"MastodonAttackLeftTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4557,"MastodonAttackRightTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4558,"MastodonSlamBackTurn","","[9242,11885,12824,1886,945]","[1193,17750,2685,19121,19122,19123,19124]","[20,100,45,1400,400,4,2]",1,0.055,0,[],""
4559,"MastodonSlamComboLeftTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4560,"MastodonSlamComboRightTurn","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4561,"MastodonAttackLeftTurnHalf","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4562,"MastodonAttackRightTurnHalf","","[9242,11885,12824,1886,945]",[1193],[10],1,0.055,0,[],""
4563,"MastodonDualSwipe","","[9242,11885,12824]",[],[],1,0.055,0,[],""
4564,"RathbreakerCharge","","[1808,104,11885]","[171,452]","[70,30]",0,0.055,0,[],""
4565,"HyenaCentaurSpearThrow","","[488,4415,6698,16269]","[762,645,2428,6101]","[1020,-25,3,30]",0,0.055,0,[],""
4566,"HyenaCentaurSpearThrowCliff","","[488,4415,11885,16272]","[762,645,2428,6101]","[1084,0,10,30]",0,0.055,0,[],""
4567,"HyenaCentaurMeleeSwipe","",[],[],[],0,0.055,0,[],""
4568,"HyenaCentaurMeleeStab","",[],"[17547,6101]","[14,30]",0,0.055,0,[],""
4569,"EDSShellMonsterFlamethrower","","[603,18672,18659]","[645,2615,18258]","[-75,-40,100]",1.5,0.1,0.0175,[],""
4570,"EDSShellMonsterPoisonSpray","",[],"[645,3246]","[-65,50]",0.7,0.1,0.0175,[],""
4571,"FlankTrigger80","",[],[],[],0,0.055,0,[],""
4572,"FlankSpawnMarker","",[7715],[],[],0,0.055,0,[],""
4573,"FlankDestroyMarker","",[7715],[],[],0,0.055,0,[],""
4574,"VultureRegurgitatorMortar","","[488,4415,6480,11885,2876,16269]","[762,645]","[1144,-35]",1,0.055,0,[],""
4575,"MarAcolyteSlam","",[603],"[316,1065,17750,2685,19121,19122,19123,19124]","[45,40,55,30,450,250,5,3]",1,0.055,0,[],""
4576,"MarAcolyteThrowFire","","[603,488,4415]","[17547,1065]","[60,100]",1,0.055,0,[],""
4577,"MMSRottingRamGiantVomitMortar","","[603,488,4415,6480,16269,2876]","[2428,3085,762]","[10,15,1345]",1,0.055,0,[],""
4578,"EASHyenaMonsterWhoop","",[12824],[],[],1,0.055,0,[],""
4579,"EASHyenaMonsterWhoopFlipped","",[12824],[],[],1,0.055,0,[],""
4580,"RockSliderShieldCharge","","[1808,603,6895,6896,6897,11885]",[],[],0,0.055,0,[],""
4581,"RockSliderShieldChargeSanctum","","[1808,603,6895,6896,6897,11885]",[],[],1,0.055,0,[],""
4582,"DuneLurkerShieldCharge","","[1808,603]",[171],[50],0,0.055,0,[],""
4583,"MPSMundaneMagiBasic1","","[488,6698,4415,5627]","[762,7430]","[1021,15]",1.05,0.391,0.0127,[],""
4584,"MPSMundaneMagiBasic2","","[488,6698,4415,5627]","[762,7430]","[1021,15]",1.05,0.391,0.0127,[],""
4585,"GSMundaneMagiNova","",[2876],"[5553,349,7430]","[20,4000,25]",0,0.055,0,[],""
4586,"GSMundaneMagiBeam","",[603],[7430],[15],1.25,0.391,0.0127,[],""
4587,"EAMundaneMagiBeam","",[2876],[],[],0,0.055,0,[],""
4588,"GSMundaneMagiChannelMortar","",[2876],[],[],0,0.055,0,[],""
4589,"MMSMundaneMagiMortar","","[603,488,4415,6698]","[3085,7430]","[20,15]",1.1,0.391,0.0127,[],""
4590,"SerpentClanTailWhip","","[11885,18659,18672]","[2877,2615,17547]","[50,100,6]",0,0.055,0,[],""
4591,"SerpentClanCurse","",[],"[349,532,5038,11749,5553]","[4000,30,20,600,9]",0,0.055,0,[],""
4592,"SerpentClanCurseBoss","",[11885],"[349,532,5038,11749,5553]","[4000,40,50,600,20]",0,0.055,0,[],""
4593,"MPSBoneCultistZealotLightning","","[488,6698,4415,5627]","[762,645]","[1018,-40]",3,0.1,0.0175,[],""
4594,"MPSBoneCultistZealotFire","","[488,6698,4415,5627]","[762,645]","[1017,-50]",3.2,0.1,0.0175,[],""
4595,"BoneCultistZealotFirestorm","",[603],"[645,1065]","[-50,80]",9,0.1,0.0175,[],""
4596,"BoneCultistZealotLightningstorm","",[603],[],[],5,0.1,0.0175,[],""
4597,"MPWMutewindGirlGhostSpear","","[488,6698,4415,1078,5627,4385]","[762,645]","[1024,-40]",1,0.055,0,[],""
4598,"GAMutewindGirlSlam","","[603,1078]",[316],[25],1,0.055,0,[],""
4599,"EGHyenaDogpile","",[],[],[],1,0.055,0,[],""
4600,"EGHyenaDogpileBig","",[],[],[],1,0.055,0,[],""
4601,"GASabreSpiderLacerateRight","",[603],[],[],0,0.055,0,[],""
4602,"GASabreSpiderLacerateLeft","",[603],[],[],0,0.055,0,[],""
4603,"BoneCultistSavageBeastBuff","",[],[],[],1,0.055,0,[],""
4604,"BoneCultistShieldCharge","","[1808,2876]","[171,461,452]","[250,0,28]",0,0.055,0,[],""
4605,"BoneCultistSummonSkeletons","","[2386,2387]","[2096,850,4596,5553]","[3,1016,30,100]",0,0.055,0,[],""
4606,"BoneCultistReviveSkeletons","",[11885],[645],[-30],1,0.055,0,[],""
4607,"EAAFarudinSpearThrow","",[],[1193],[55],1,0.055,0,[],""
4608,"EAADuneLurkerRoll","",[],[1193],[8],1,0.055,0,[],""
4609,"EASDuneLurkerArmStab","",[],[17547],[32],1,0.055,0,[],""
4610,"EAAMutewindBanditExecutionerSweep","",[11885],[1193],[16],1,0.055,0,[],""
4611,"EASTitanBossMultiStabLeft","","[11885,12824]",[],[],1,0.055,0,[],""
4612,"EASTitanBossFlameWalkLeft","","[11885,6895]",[],[],1,0.055,0,[],""
4613,"EASTitanBossFlameWalkRight","","[11885,6895]",[],[],1,0.055,0,[],""
4614,"EASTitanBossLaserBeam","","[12824,11885,6895]",[],[],1,0.055,0,[],""
4615,"DTTPerennialKingDash","",[],[6151],[-10],1,0.055,0,[],""
4616,"DTTMutewindBanditExecutioner","",[11885],"[6151,11004,10080]","[-17,28,46]",1,0.055,0,[],""
4617,"DTTMutewindBanditExecutioner2","",[11885],"[6151,11004,10080]","[-10,28,46]",1,0.055,0,[],""
4618,"DTTDuneWormLeap","",[],[6151],[-10],1,0.055,0,[],""
4619,"GSPerennialKingBigBeamIntro","","[603,18672,18659]","[2615,1067]","[200,80]",16,0.1,0.0175,[],""
4620,"GSPerennialKingBigBeam","","[603,18672,18659]","[2615,1067]","[200,80]",16,0.1,0.0175,[],""
4621,"GSPerennialKingAsalaLightningBolt","",[603],[],[],1,0.055,0,[],""
4622,"GAPerennialKingSwordSlam","","[603,11885,18673]","[2615,1067,17547]","[600,70,20]",7.5,0.22,0.013,[],""
4623,"GAPerennialKingDashSlash","","[603,18659,18672]",[2615],[200],1,0.055,0,[],""
4624,"GAPerennialKingDashSlash2","","[603,18659,18672]",[2615],[200],1,0.055,0,[],""
4625,"GSCaveDwellerSonicPulse","",[603],[349],[3000],0.8,0.1,0.0175,[],""
4626,"GARathbreakerChargeSlash","","[603,104]",[2615],[60],1,0.055,0,[],""
4627,"GAFarudinSpearThrowImpact","","[603,488]",[],[],1,0.055,0,[],""
4628,"GAFarudinSpearStabElite","","[603,1886]",[2615],[-60],1,0.055,0,[],""
4629,"GSBeetleBossNuke","",[603],[18694],[15],10,0.1,0.0175,[],""
4630,"GSSerpentCasterBossSnakeSwarm","","[6896,6897,11885]",[],[],1,0.055,0,[],""
4631,"GSSerpentCasterBossMinionEmerge","","[6895,6896,6897]",[],[],1,0.055,0,[],""
4632,"GSCaveDwellerSuperProjectile","","[603,189,488]",[],[],6.25,0.1,0.0175,[],""
4633,"GASandGolemSlam","","[603,11885]",[],[],1,0.055,0,[],""
4634,"GSPerennialKingCorruptionBallExplode","","[603,488]","[6458,2615]","[1,250]",7,0.22,0.013,[],""
4635,"GSDesertBatZap","","[603,18672]",[6458],[1],1.25,0.391,0.0127,[],""
4636,"GSAsalaLightningStrike","",[603],[],[],2,0.1,0.0175,[],""
4637,"GAMutewindBanditExecutionerDashSlam","",[603],[],[],1,0.055,0,[],""
4638,"GADuneLurkerArmStab","",[603],[],[],1,0.055,0,[],""
4639,"GAMutewindBanditExecutionerSweep","",[603],[],[],1,0.055,0,[],""
4640,"GADuneLurkerLeapImpact","",[603],[],[],1,0.055,0,[],""
4641,"GARamGiantStomp","",[603],[2877],[20],1,0.055,0,[],""
4642,"GAMutewindBanditExecutionerCascadeSlam","",[603],[],[],1,0.055,0,[],""
4643,"GATitanBossStab","",[603],[2615],[150],1,0.055,0,[],""
4644,"GATitanBossSlap","",[603],[2615],[150],1,0.055,0,[],""
4645,"TitanBossMultiStabImpact","",[603],[2615],[150],1,0.055,0,[],""
4646,"TitanBossArmSweepStabImpact","",[603],[2615],[150],1,0.055,0,[],""
4647,"TitanBossHammerSlamImpact","","[603,104]",[392],[300],1,0.055,0,[],""
4648,"EGPerennialKingAsalaStun","",[],[],[],1,0.055,0,[],""
4649,"GPAPorcupineAntSpikeNova","",[488],"[3086,2428,423]","[30,20,-60]",1,0.055,0,[],""
4650,"GPSCaveDwellerSuperProjectile","","[6698,4415,488,2876,7241]",[],[],0,0.055,0,[],""
4651,"MMAPorcupineAntSpikeball","","[488,11885,2378]","[5834,1193,2428]","[1,60,5]",1,0.055,0,[],""
4652,"MPWFarudinSpearThrow","","[6698,4415,488,11885,4385]","[5834,1193,762]","[1,40,1026]",1,0.055,0,[],""
4653,"MPSDesertPhantasmBolt","","[6698,4415,488,10057]",[762],[1022],1.1,0.391,0.0127,[],""
4654,"MPSDesertPhantasmTimeBolt","","[6698,4415,488,10057]",[762],[1391],1,0.055,0,[],""
4655,"MPSTitanGrottoWisp","","[6698,4415,488]","[762,645]","[1023,-45]",1,0.391,0.0127,[],""
4656,"MPSRedSkeletonCaster","","[6698,4415,488]","[762,645]","[1024,-35]",3.3,0.1,0.0175,[],""
4657,"MPSTitanBossFlameWalkFire","","[6698,4415,488,16269,12824,18015,18660]","[2428,762,166]","[150,1025,15]",2,0.391,0.0127,[],""
4658,"GTFarudinSpearArenaLeftElite","",[],[],[],1,0.055,0,[],""
4659,"GTFarudinSpearCascadeElite","",[11885],[645],[-60],1,0.055,0,[],""
4660,"GTFarudinSpearArenaRightElite","",[],[],[],1,0.055,0,[],""
4661,"GTPerennialKingCorruptionTotems","",[],[],[],1,0.055,0,[],""
4662,"GTFarudinSpearCascadeSlow","",[11885],[645],[-60],1,0.055,0,[],""
4663,"GTBeetleBossLaserFront","",[],[],[],1,0.055,0,[],""
4664,"GTBeetleBossLaserBack","",[],[],[],1,0.055,0,[],""
4665,"GTBeetleBossLaserLeft","",[],[],[],1,0.055,0,[],""
4666,"GTBeetleBossLaserRight","",[],[],[],1,0.055,0,[],""
4667,"GTMutewindBanditExecutionerCascadeSlam","",[],[],[],1,0.055,0,[],""
4668,"GTTitanBossFlameWalkFire","",[],[],[],1,0.055,0,[],""
4669,"GTTitanBossRoofFall","",[12824],[],[],1,0.055,0,[],""
4670,"SOFarudinSpearArenaSpear","",[],[],[],1,0.055,0,[],""
4671,"SOFarudinSpearCascadeSpear","",[],[],[],1,0.055,0,[],""
4672,"SOFarudinSpearCascadeSpearElite","",[],[],[],1,0.055,0,[],""
4673,"SOTitanBossStalagmite","",[],[],[],1,0.055,0,[],""
4674,"SSMPerennialKingCorruptionTotem","","[2386,2387,2423]","[2096,850,4596]","[1,1018,-95]",1,0.055,0,[],""
4675,"DPPerennialKingCorruptionBall","","[488,4415,6698,11885]",[5834],[1],5,0.22,0.013,[],""
4676,"CGEPerennialKingCorruption1","",[1879],"[3451,5553]","[1000,-70]",5.2,0.1,0.0175,[],""
4677,"CGEPerennialKingCorruption2","",[1879],"[3451,5553]","[1000,-55]",5.2,0.1,0.0175,[],""
4678,"CGEPerennialKingCorruption3","",[1879],"[3451,5553]","[1000,-40]",5.2,0.1,0.0175,[],""
4679,"CGEPerennialKingCorruption4","",[1879],"[3451,5553]","[1000,-25]",5.2,0.1,0.0175,[],""
4680,"CGEPerennialKingCorruption5","",[1879],"[3451,5553]","[1000,-10]",5.2,0.1,0.0175,[],""
4681,"CGEPerennialKingCorruption6","",[1879],"[3451,5553]","[1000,5]",5.2,0.1,0.0175,[],""
4682,"CGEPerennialKingCorruption7","",[1879],"[3451,5553]","[1000,20]",5.2,0.1,0.0175,[],""
4683,"CGEPerennialKingCorruption8","",[1879],"[3451,5553]","[1000,35]",5.2,0.1,0.0175,[],""
4684,"TBDesertBatZap","",[2876],[6457],[1],0,0.055,0,[],""
4685,"TBPerennialKingBall","",[2876],[6457],[1],1,0.055,0,[],""
4686,"TBBeetleBossLaserFront","",[18672],[18694],[15],5,0.1,0.0175,[],""
4687,"TBBeetleBossLaserBack","",[18672],[18694],[15],2.5,0.1,0.0175,[],""
4688,"TBBeetleBossLaserLeft","",[18672],[18694],[15],2.5,0.1,0.0175,[],""
4689,"TBBeetleBossLaserRight","",[18672],[18694],[15],2.5,0.1,0.0175,[],""
4690,"CTSMutewindSpearShieldStance1","",[],[],[],1,0.055,0,[],""
4691,"CTSMutewindSpearShieldStance3","",[],[],[],1,0.055,0,[],""
4692,"MDTitanBossLaserTarget","",[12824],[],[],1,0.055,0,[],""
4693,"MDTitanBossLaserTargetLeftBack","",[12824],[],[],1,0.055,0,[],""
4694,"GSBeetleLightningNova","",[603],[],[],1.25,0.391,0.0127,[],""
4695,"EABeetleNovaCharge","",[],[],[],1,0.055,0,[],""
4696,"EGSabreSpiderEmerge","",[],[],[],1,0.055,0,[],""
4697,"LargeScarabBuff","",[2876],"[24,349,5553]","[35,4500,100]",1,0.055,0,[],""
4698,"MPSBoneCultistNecromancerLightning","","[488,6698,4415,5627,11885]","[762,645,18694]","[1019,-40,20]",3.675,0.1,0.0175,[],""
4699,"GASandGolemSpikeSlam","","[603,11885]",[1193],[15],1,0.055,0,[],""
4700,"GTSandGolemSpikeSlamSpikes","",[],[],[],1,0.055,0,[],""
4701,"GACultistGolemSlam","","[603,11885]",[1067],[40],1,0.055,0,[],""
4702,"SandGolemSpikeSlamCreateSpike","",[],[],[],1,0.055,0,[],""
4703,"BoneGolemCultistComboMelee","","[816,817,11885]",[1067],[20],1,0.055,0,[],""
4704,"DeceleratingProjectileSerpentClan","","[488,6698,4415,5627,424,11885,2876]",[8280],[150],4,0.1,0.0175,[],""
4705,"DeceleratingProjectileSerpentClanSanctum","","[488,6698,4415,5627,424,11885,2876]",[8280],[150],4,0.1,0.0175,[],""
4706,"DeceleratingProjectileSerpentClanBoss","","[488,6698,4415,5627,424]","[8280,5834,2615]","[150,1,100]",9,0.1,0.0175,[],""
4707,"DeceleratingProjectileSerpentClanBossIdleForImpact","",[488],"[8280,5834,2591]","[150,1,60]",9,0.1,0.0175,[],""
4708,"DeceleratingProjectileSerpentClanSanctumEliteTriggered","","[488,6698,4415,5627,424,11885,2876]",[8280],[40],4,0.1,0.0175,[],""
4709,"DeceleratingProjectileDwarvenBossSmoke","","[488,6698,4415,2378,6480]","[8280,5834,2591]","[0,1,75]",1,0.055,0,[],""
4710,"GSSerpentClanSpellNova","","[603,11885,488]",[5553],[30],4.75,0.1,0.0175,[],""
4711,"GSSerpentClanSpellNovaBoss","","[603,11885,488]",[5553],[30],9,0.1,0.0175,[],""
4712,"GSSerpentClanAcidSpit","","[603,2231]",[],[],1.75,0.1,0.0175,[],""
4713,"PitifulFabricationBuff","",[],[6458],[2],1,0.055,0,[],""
4714,"GAMediumBeetleChargedSunder","",[603],"[17547,1067]","[20,60]",1,0.055,0,[],""
4715,"GAMediumBeetleSunder","",[603],[17547],[14],1,0.055,0,[],""
4716,"EGLargeBeetleBuff","",[],[349],[10000],1,0.055,0,[],""
4717,"EGFSonSmashPillar","",[],[],[],1,0.055,0,[],""
4718,"ValdoShaperBolts_PoEM","","[488,4415,4385,6480,5627]",[762],[169],1.9,0.1,0.0175,[],""
4719,"EGForsakenBurningGround","",[],[],[],1,0.055,0,[],""
4720,"CGEForsakenBurningGround","","[1879,603]",[3451],[1001],2.5,0.1,0.0175,[],""
4721,"CGERiverTaniwhaPoisonGround","",[603],"[4424,349,3736]","[5,3500,-75]",8,0.1,0.0175,[],""
4722,"GAForsakenLacerateLeft","",[603],[1065],[40],1,0.055,0,[],""
4723,"GAForsakenLacerateRight","",[603],[1065],[40],1,0.055,0,[],""
4724,"EAForsakenLacerates","",[11885],[],[],1,0.055,0,[],""
4725,"GAForsakenSingleLacerate","",[11885],[],[],1,0.055,0,[],""
4726,"GASandGolemEmergeSlam","",[],[],[],1,0.055,0,[],""
4727,"GABoneCultistBossLightStrike","",[603],"[18694,2615]","[15,250]",8.5,0.1,0.0175,[],""
4728,"CGEBoneCultistShockedGround","",[],"[9655,349,5553]","[1000,10000,-70]",1,0.055,0,[],""
4729,"MastodonCreateSpike","",[],[],[],1,0.055,0,[],""
4730,"GTMastodonSpikes","",[],[],[],1,0.055,0,[],""
4731,"EGBoneCultistStormCall","",[],[],[],1,0.055,0,[],""
4732,"BoneCultistClusterBurst","","[488,4415,5627,11885]","[762,645]","[1086,-15]",2.6,0.1,0.0175,[],""
4733,"EGBalbalaDeathShockwave","",[],[],[],1,0.055,0,[],""
4734,"MastodonLeftTurn","",[12824],[],[],1,0.055,0,[],""
4735,"MastodonRightTurn","",[12824],[],[],1,0.055,0,[],""
4736,"MastodonSlamTriggered","",[],[],[],1,0.055,0,[],""
4737,"ForsakenGroundEffect","",[],[],[],1,0.055,0,[],""
4738,"SOBoneStorm","",[11885],[],[],1,0.055,0,[],""
4739,"GTBoneStorm","",[11885],[],[],1,0.055,0,[],""
4740,"GSBoneStorm","",[11885],[2615],[200],10.5,0.1,0.0175,[],""
4741,"GTNecroMeteor","",[11885],[],[],1,0.055,0,[],""
4742,"GTBoneStormSingle","",[11885],[],[],1,0.055,0,[],""
4743,"GTRottingRamGiantVomitSpray","",[],[645],[-65],1,0.055,0,[],""
4744,"ForsakenSlamFire","",[603],[316],[10],1,0.055,0,[],""
4745,"CGEForsakenSlamFire","","[603,488]","[3451,349]","[1002,4000]",2.5,0.1,0.0175,[],""
4746,"CultistBoneGolemLeapSlam","","[603,9797,11885]",[1067],[20],1,0.055,0,[],""
4747,"FallenGodMinibossEmergeLeap","","[603,11885]",[],[],1,0.055,0,[],""
4748,"CultistBoneGolemCascade","","[603,11885]","[2059,5511,1067]","[1,0,40]",1,0.055,0,[],""
4749,"MarakethMatriarchBeamBarrageGS","",[603],[6458],[1],1.25,0.1,0.0175,[],""
4750,"MarakethMatriarchBeamBarrageGT","",[],[],[],1,0.055,0,[],""
4751,"MarakethMatriarchBeamBarrageTB","",[],[6457],[1],1.3,0.1,0.0175,[],""
4752,"MarakethMatriarchBeamBarrageEAS","",[],[],[],1,0.055,0,[],""
4753,"MPSArmourCasterBasic","","[488,4415,6698,8806,7898]","[762,645,2598,18426]","[197,-30,3,1]",2.771,0.1,0.0175,[],""
4754,"ExpeditionGroundLaser","","[603,1886,8806]","[2598,18258,645]","[3,10,-65]",0.56,0.1,0.0175,[],""
4755,"EASArmourCasterSpawnVolatiles","",[],[],[],1,0.055,0,[],""
4756,"SOArmourCasterSpawnVolatiles","",[],[],[],1,0.055,0,[],""
4757,"GTArmourCasterSpawnVolatiles","",[],[],[],1,0.055,0,[],""
4758,"EGArmourCasterActivateVolatiles","",[],[],[],1,0.055,0,[],""
