"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
2927,3799,"",6543,[15554],[12],[],"",[100],"[1,4]","",[345],1,[],[],[],[],"","","",""
2928,3800,252,6544,[15560],[22],[],"",[1],[11],"",[1225],1,[],[],[],[],"","","",""
2929,3801,"",6546,[],[26],[],"",[],[4],"",[158],1,[],[],[],[],"","","",""
2930,3802,"",6549,[],[],[],"",[],[36],"",[1004],1,[],[],[],[],"","","",""
2931,3803,"",6547,[15559],[10],[],"",[1],"[1,4]","",[1148],1,[],[],[],[],"","","",""
2932,3804,"","",[15557],[33],[6221],"",[5],"[26,27,28,29,30]","",[806],1,[],[],[],[],"","","",""
2933,3806,"","",[15556],[33],[6232],"",[100],"[26,27,28,29,30]","",[1158],1,[],[],[],[],"","","",""
2934,3805,"","",[15555],[21],[],"",[100],[24],"",[306],1,[],[],[],[],"","","",""
2935,3807,"",6550,[],[4],[],"",[],[25],"",[],1,[],[],[],[],"","","",""
2936,3808,"","",[16106],[0],[],"",[1],"[26,27,28,29,30]","",[],"",[],[],[],[],"","","",""
2937,3809,"","",[16106],[1],[],"",[2],"[26,27,28,29,30]","",[],"",[],[],[],[],"","","",""
2938,3810,"","",[16106],[2],[],"",[3],"[26,27,28,29,30]","",[],"",[],[],[],[],"","","",""
2939,3811,"","",[16106],[33],[],"",[4],"[26,27,28,29,30]","",[],"",[],[],[],[],"","","",""
2940,3812,"","","[346,9183]",[],[6947],"","[1,97]",[37],"",[],"",[],[],[],[],"","",0,""
2941,3814,"","",[16168],[],[6827],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
2942,3815,"","",[16120],[],[6608],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
2943,3816,"","","[346,1178]",[],[6779],"","[2,19]",[37],"",[],"",[],[],[],[],"","",0,""
2944,3817,"","","[346,1723,9183,12032]",[],"[6535,7145]","","[3,10,101,60]",[37],"",[],"",[],[],[],[],"","",0,""
2945,3818,"",6555,[16439],[26],[],"",[1],[4],"",[],"",[],[],[],[],"","","",""
2946,3819,"",6551,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
2947,3820,256,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
2948,3822,"",6552,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2949,3824,"",6553,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
2950,3826,257,"",[16270],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]","",[],"",[],[],[],[],"","","",""
2951,3827,"",6554,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2952,3831,"","",[318],[4],[],"",[174],[14],"",[],"",[],[],[],[],"","","",""
2953,3833,"",6556,[16444],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
2954,3834,"",6557,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
2955,3835,"",6558,[],[24],[],"",[],[9],"",[],"",[],[0],[],[],"","","",""
2956,3836,"",6559,[],[8],[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
2957,3837,"",6560,[16960],[8],[],"",[1],"[1,4]","",[],"",[],[],[],[],"","","",""
2958,3838,"","",[346],[],[6500],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
2959,3839,"",6561,[16160],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
2960,3840,"",6562,[16160],[23],[],"",[11],[12],"",[],"",[],[],[],[],"","","",""
2961,3841,"",6563,[16160],[23],[],"",[21],[12],"",[],"",[],[],[],[],"","","",""
2962,3842,"",6564,[16160],[23],[],"",[31],[12],"",[],"",[],[],[],[],"","","",""
2963,3843,"",6565,[16160],[23],[],"",[41],[12],"",[],"",[],[],[],[],"","","",""
2964,3844,"",6566,"[16321,16312]",[25],[],"","[1,0]",[7],"",[],"",[],[],[],[],"","","",""
2965,3845,"",6567,"[16321,16312]",[25],[],"","[1,11]",[7],"",[],"",[],[],[],[],"","","",""
2966,3846,"",6568,"[16321,16312]",[25],[],"","[1,21]",[7],"",[],"",[],[],[],[],"","","",""
2967,3847,"",6569,"[16321,16312]",[25],[],"","[1,31]",[7],"",[],"",[],[],[],[],"","","",""
2968,3848,"",6570,[16311],[24],[],"",[0],[9],"",[],"",[],[],[],[],"","","",""
2969,3849,"",6571,[16311],[24],[],"",[25],[9],"",[],"",[],[],[],[],"","","",""
2970,3850,"",6572,[16311],[24],[],"",[35],[9],"",[],"",[],[],[],[],"","","",""
2971,3851,"",6573,[16311],[24],[],"",[45],[9],"",[],"",[],[],[],[],"","","",""
2972,3852,"",6574,[16311],[24],[],"",[15],[9],"",[],"",[],[],[],[],"","","",""
2973,3853,"",6575,"[16322,16310]",[22],[],"","[1,1]",[11],"",[],"",[],[],[],[],"","","",""
2974,3854,"",6576,"[16322,16310]",[22],[],"","[1,11]",[11],"",[],"",[],[],[],[],"","","",""
2975,3855,"",6577,"[16322,16310]",[22],[],"","[1,21]",[11],"",[],"",[],[],[],[],"","","",""
2976,3856,"",6578,"[16322,16310]",[22],[],"","[1,31]",[11],"",[],"",[],[],[],[],"","","",""
2977,3857,"",6579,"[16322,16310]",[22],[],"","[1,41]",[11],"",[],"",[],[],[],[],"","","",""
2978,3858,"",6580,[16311],[24],[],"",[0],[9],"",[],"",[],[],[],[],"","","",""
2979,3859,"",6581,[16311],[24],[],"",[33],[9],"",[],"",[],[],[],[],"","","",""
2980,3860,"",6582,[16311],[24],[],"",[10],[9],"",[],"",[],[],[],[],"","","",""
2981,3861,258,"",[16381],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[10],"[2,5]","",[],"",[],[],[],[],"","","",""
2982,3862,259,"",[16381],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[80],"[2,5]","",[],"",[],[],[],[],"","","",""
2983,3863,260,"",[16381],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[30],"[2,5]","",[],"",[],[],[],[],"","","",""
2984,3864,261,"",[16381],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[60],"[2,5]","",[],"",[],[],[],[],"","","",""
2985,3865,"",6583,"[16165,16380]",[21],[],"","[1,10]",[15],"",[],"",[],[],[],[],"","","",""
2986,3866,"",6584,"[16165,16380]",[21],[],"","[1,30]",[15],"",[],"",[],[],[],[],"","","",""
2987,3867,"",6585,"[16165,16380]",[21],[],"","[1,35]",[15],"",[],"",[],[],[],[],"","","",""
2988,3868,"",6586,"[16165,16380]",[21],[],"","[1,45]",[15],"",[],"",[],[],[],[],"","","",""
2989,3869,"",6587,"[16406,16395]",[13],[],"","[0,1]",[1],"",[],"",[],[],[],[],"","","",""
2990,3870,"",6588,"[16406,16395]",[13],[],"","[1,1]",[1],"",[],"",[],[],[],[],"","","",""
2991,3871,"",6589,"[16406,16395]",[13],[],"","[3,1]",[1],"",[],"",[],[],[],[],"","","",""
2992,3872,"",6590,"[16406,16395]",[13],[],"","[4,1]",[1],"",[],"",[],[],[],[],"","","",""
2993,3873,"",6591,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2994,3874,"",6592,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2995,3875,"",6593,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2996,3876,"",6594,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2997,3877,"",6595,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2998,3878,"",6596,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
2999,3879,"",6597,[16436],[21],[],"",[1],[24],"",[],"",[],[],[],[],"","","",""
3000,3880,"",6598,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3001,3881,"",6599,"[16312,16358]",[25],[],"","[28,1]",[7],"",[],"",[],[],[],[],"","","",""
3002,3882,"",6600,"[16312,16358]",[25],[],"","[95,1]",[7],"",[],"",[],[],[],[],"","","",""
3003,3883,"",6601,"[16312,16358]",[25],[],"","[15,1]",[7],"",[],"",[],[],[],[],"","","",""
3004,3884,"",6602,"[16312,16358]",[25],[],"","[5,1]",[7],"",[],"",[],[],[],[],"","","",""
3005,3885,"",6603,[16360],[4],[],"",[1],[25],"",[],"",[],[],[],[],"","","",""
3006,3886,"",6604,[16360],[4],[],"",[2],[25],"",[],"",[],[],[],[],"","","",""
3007,3887,"",6605,[16360],[4],[],"",[3],[25],"",[],"",[],[],[],[],"","","",""
3008,3888,"",6606,[16360],[4],[],"",[4],[25],"",[],"",[],[],[],[],"","","",""
3009,3889,"",6607,[16371],[26],[],"",[3],[4],"",[],"",[],[],[],[],"","","",""
3010,3890,"",6608,[16371],[26],[],"",[3],[4],"",[],"",[],[],[],[],"","","",""
3011,3891,"",6609,[16371],[26],[],"",[3],[4],"",[],"",[],[],[],[],"","","",""
3012,3892,"",6610,[16371],[26],[],"",[3],[4],"",[],"",[],[],[],[],"","","",""
3013,3893,"",6615,[16129],"[14,57]",[],"",[1],[1],"",[],"",[],[1],[],[],"","","",""
3014,3894,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","",""
3015,3895,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","",""
3016,3896,"","",[],[],[],"",[],[34],"",[],"",[],[],[],[],"","","",""
3017,3897,"",6611,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3018,3898,"",6612,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3019,3899,"",6613,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3020,3900,"",6614,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3021,3901,"",6616,[16244],[56],[],"",[1],"[1,4]","",[873],1,[],[],[],[],"","","",""
3022,3902,"",6617,[16364],[4],[],"",[1],[25],"",[1372],1,[],[],[],[],"","","",""
3023,3903,"",6618,[16362],[],[],"",[1],[36],"",[642],1,[],[],[],[],"","","",""
3024,3904,"",6619,"[16150,18176]",[25],[],"","[1,1]",[7],"",[1153],1,[],[],[],[],"","","",""
3025,3905,"",6622,[],[21],[],"",[],[24],"",[1364],1,[],[],[],[],"","","",""
3026,3906,"",6620,[16273],[24],[],"",[1],[9],"",[71],1,[],[],[],[],"","","",""
3027,3907,"","",[16106],[33],[],"",[5],"[26,27,28,29,30]","",[392],1,[],[],[],[],"","","",""
3028,3908,"",6621,[16267],[8],[],"",[1],"[1,4]","",[222],1,[],[],[],[],"","","",""
3029,3909,"",6623,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3030,3910,"",6624,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3031,3911,"",6625,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3032,3912,"",6626,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3033,3913,"",6627,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3034,3914,"",6628,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3035,3915,"",6629,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3036,3916,"",6630,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3037,3917,"",6631,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3038,3918,"",6632,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3039,3930,253,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
3040,3932,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-62],[37],"",[],"",[],[],[],[],"","",0,""
3041,3933,254,"",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
3042,3940,"",6633,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3043,3941,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-63,99]",[37],"",[],"",[],[],[],[],"","",0,""
3044,3942,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-64,99]",[37],"",[],"",[],[],[],[],"","",0,""
3045,3943,"","","[346,9183]",[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","","[-65,99]",[37],"",[],"",[],[],[],[],"","",0,""
3046,3944,"","",[16106],[33],[6225],"",[6],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3047,3945,"",6634,[16269],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3048,3946,"",6635,[16270],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3049,3947,"",6636,[16271],[21],[],"",[1],[24],"",[],"",[],[],[],[],"","","",""
3050,3948,"",6637,[16272],[21],[],"",[1],[33],"",[],"",[],[],[],[],"","","",""
3051,3949,"",6638,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3052,3950,262,"",[16274],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32]",[],"",[1],"[2,5]",1,[],"",[],[],[],[],"","","",""
3053,3951,"","","[346,14645,14646,9314,9183]",[],[6483],"","[5,3,2,1,135]",[37],"",[],"",[],[],[],[],"","",0,""
3054,3952,"","","[3593,1178,2673,12032]",[],[6564],"","[22,-2,26,61]",[37],"",[],"",[],[],[],[],"","",0,""
3055,3953,"",6654,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3056,3973,"",6655,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
3057,3954,"",6639,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3058,3955,"",6640,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3059,3956,"",6641,[16574],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3060,3957,"",6642,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3061,3958,"","","[1366,16704]",[23],[],"","[105,1]",[13],"",[],"",[],[],[],[],"","","",""
3062,3960,"",6643,[16698],[4],[],"",[1],[25],"",[],"",[],[],[],[],"","","",""
3063,3961,"","",[16106],[1],[],"",[7],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3064,3962,"",6644,[16566],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3065,3963,"",6645,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3066,3964,"",6646,[16679],[26],[],"",[1],[4],"",[],"",[],[],[],[],"","","",""
3067,3919,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-66],[37],"",[],"",[],[],[],[],"","",0,""
3068,3920,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-67],[37],"",[],"",[],[],[],[],"","",0,""
3069,3921,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-68],[37],"",[],"",[],[],[],[],"","",0,""
3070,3922,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-69],[37],"",[],"",[],[],[],[],"","",0,""
3071,3923,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-70],[37],"",[],"",[],[],[],[],"","",0,""
3072,3924,"","","[346,1300,16465]",[],"[6532,6639]","","[6,4,1]",[37],"",[],"",[],[],[],[],"","",0,""
3073,3925,"","","[346,17053]",[],[6911],"","[2,1]",[37],"",[],"",[],[],[],[],"","",0,""
3074,3971,"",6647,[16725],[21],[],"",[1],[24],"",[1000],1,[],[],[],[],"","","",""
3075,3972,"",6648,"[16816,16752,16692,16937]",[24],[],"","[1,1,1,1]",[9],"","[1031,1032]",1,[],[],[],[],"","","",""
3076,3974,"",6649,[16552],[10],[],"",[1],"[1,4]","",[798],1,[],[],[],[],"","","",""
3077,3975,"",6650,"[16500,16499]",[56],[],"","[1,1]","[1,4]","","[1206,1207]",1,[],[],[],[],"","","",""
3078,3976,"","",[16549],[],[7183],"",[1],[36],"",[1185],"",[],[],[],[],"","","",""
3079,3977,"","",[16547],[],[7183],"",[1],[36],"",[1183],"",[],[],[],[],"","","",""
3080,3978,"","",[16545],[],[7183],"",[1],[36],"",[1184],"",[],[],[],[],"","","",""
3081,3979,"","",[16548],[],[7183],"",[1],[36],"",[1186],"",[],[],[],[],"","","",""
3082,3980,"","","[16546,16550]",[],[7183],"","[1,1]",[36],"",[1187],"",[],[],[],[],"","","",""
3083,3981,"",6651,[16517],[23],[],"",[1],[12],"",[1327],1,[],[],[],[],"","","",""
3084,3982,"",6652,[16689],[22],[],"",[1],[11],"",[1362],1,[],[],[],[],"","","",""
3085,3983,"",6653,[16504],[26],[],"",[1],[4],"",[990],1,[],[],[],[],"","","",""
3086,3984,"",6656,"[16826,16752]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3087,3985,"",6657,"[16825,16752]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3088,3986,"",6658,"[16824,16752]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3089,3987,"",6659,[16443],[4],[],"",[1],[25],"",[],"",[],[],[],[],"","","",""
3090,3988,"",6660,[16443],[4],[],"",[2],[25],"",[],"",[],[],[],[],"","","",""
3091,3989,"",6661,[16443],[4],[],"",[3],[25],"",[],"",[],[],[],[],"","","",""
3092,3990,"",6662,[16443],[4],[],"",[4],[25],"",[],"",[],[],[],[],"","","",""
3093,3991,"",6663,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3094,3992,"",6664,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3095,3993,"",6665,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3096,3994,"",6666,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3097,3995,"",6667,[16562],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3098,3996,"",6668,[16745],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3099,3997,"",6669,[16741],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3100,3998,"",6670,[16743],[5],[],"",[1],"[31,32]","",[],"",[],[],[],[],"","","",""
3101,3999,266,"","[16748,16752]","[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"","[1,1]","[2,5]","",[],"",[],[],[],[],"","","",""
3102,4000,267,"","[16749,16752]","[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"","[1,1]","[2,5]","",[],"",[],[],[],[],"","","",""
3103,4001,268,"","[16750,16752]","[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"","[1,1]","[2,5]","",[],"",[],[],[],[],"","","",""
3104,4002,269,"","[16751,16752]","[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"","[1,1]","[2,5]","",[],"",[],[],[],[],"","","",""
3105,4003,"","","[346,12032]",[],[6955],"","[1,34]",[37],"",[],"",[],[],[],[],"","",0,""
3106,4004,"",6671,[16559],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3107,4005,"",6672,[16797],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3108,4006,"",6673,[16798],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3109,4007,"",6674,[16799],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3110,4008,"",6675,[16800],[22],[],"",[1],[11],"",[],"",[],[],[],[],"","","",""
3111,4009,"",6676,[16884],[23],[],"",[5],[12],"",[],"",[],[],[],[],"","","",""
3112,4010,"",6677,[16884],[23],[],"",[4],[12],"",[],"",[],[],[],[],"","","",""
3113,4011,"",6678,[16884],[23],[],"",[2],[12],"",[],"",[],[],[],[],"","","",""
3114,4012,"",6679,[16884],[23],[],"",[3],[12],"",[],"",[],[],[],[],"","","",""
3115,4013,"",6680,[16884],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
3116,4014,"",6681,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3117,4015,"",6682,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3118,4016,"",6683,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3119,4017,"",6684,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3120,4018,"",6685,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3121,4019,"",6686,"[16694,16695]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3122,4020,"",6687,"[16694,16695]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3123,4021,"",6688,"[16694,16695]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3124,4022,"",6689,"[16694,16695]",[25],[],"","[1,1]",[7],"",[],"",[],[],[],[],"","","",""
3125,4023,"","",[16106],[0],[],"",[8],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3126,4024,"","",[16106],[0],[],"",[9],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3127,4025,"","",[16106],[0],[],"",[10],"[26,27,28,29,30]","",[],1,[],[],[],[],"","","",""
3128,4026,"",6690,[16839],[24],[],"",[4],[10],"",[],"",[],[],[],[],"","","",""
3129,4027,"",6691,[16839],[24],[],"",[3],[10],"",[],"",[],[],[],[],"","","",""
3130,4028,"",6692,[16839],[24],[],"",[2],[10],"",[],"",[],[],[],[],"","","",""
3131,4029,"",6693,[16839],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3132,4030,"",6694,"[16853,16850]","[9,15,10]",[],"","[1,25]","[1,4]","",[],"",[],[],[],[],"","","",""
3133,4031,"",6695,"[16853,16850]","[9,15,10]",[],"","[1,25]","[1,4]","",[],"",[],[],[],[],"","","",""
3134,4032,"",6696,"[16853,16850]","[9,15,10]",[],"","[1,25]","[1,4]","",[],"",[],[],[],[],"","","",""
3135,4033,"",6697,[16943],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3136,4034,"",6698,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3137,4035,"",6699,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3138,4036,"",6700,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3139,4037,"",6701,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
3140,4038,263,"",[16940],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[100],"[2,5]","",[],"",[],[],[],[],"","","",""
3141,4039,264,"",[16940],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[100],"[2,5]","",[],"",[],[],[],[],"","","",""
3142,4040,265,"",[16941],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[100],"[2,5]","",[],"",[],[],[],[],"","","",""
3143,4041,"",6702,[16939],[21],[],"",[1],[15],"",[],"",[],[],[],[],"","","",""
3144,4042,"","",[1366],[23],[],"",[104],[13],"",[],"",[],[],[],[],"","","",""
3145,4045,"",6703,[16962],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3146,4046,"",6704,[18254],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3147,4047,"",6705,[18255],[24],[],"",[1],[10],"",[],"",[],[],[],[],"","","",""
3148,4048,"",6706,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
3149,4049,"",6707,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
3150,4050,"",6708,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
3151,4051,"",6709,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
3152,4053,"","","[346,12032,9183]",[],[7131],"","[1,59,104]",[37],"",[],"",[],[],[],[],"","",0,""
3153,4054,"","","[346,9183]",[],[7130],"","[2,90]",[37],"",[],"",[],[],[],[],"","",0,""
3154,4055,"","","[346,3593,4586]",[],[7132],"","[1,23,12]",[37],"",[],"",[],[],[],[],"","",0,""
3155,4056,"","","[346,9183]",[],[7130],"","[1,49]",[37],"",[],"",[],[],[],[],"","",0,""
3156,4057,"","","[346,1723,12032]",[],[6680],"","[2,13,72]",[37],"",[],"",[],[],[],[],"","",0,""
3157,4058,"","","[346,9183,12032]",[],[7131],"","[2,105,14]",[37],"",[],"",[],[],[],[],"","",0,""
3158,4059,"","","[346,16958,12032]",[],[6836],"","[1,1,67]",[37],"",[],"",[],[],[],[],"","",0,""
3159,4060,"","",[346],[],[6441],"",[7],[37],"",[],"",[],[],[],[],"","",0,""
3160,4061,"","","[346,4586,13914,10716,9314,17507]",[],"[6448,7139]","","[4,13,5,1,1,3]",[37],"",[],"",[],[],[],[],"","",0,""
3161,4062,"","",[346],[],[6686],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
3162,4063,"","","[346,16958,9314,1300]",[],"[6849,7140]","","[1,1,1,1]",[37],"",[],"",[],[],[],[],"","",0,""
3163,4064,"","","[346,1300]",[],"[6467,6666]","","[9,5]",[37],"",[],"",[],[],[],[],"","",0,""
3164,4065,"","",[1220],[],"[6556,6573,6558,6559,6565,6571,6566,6591,6713,6855,6851,7150]","",[17],[37],"",[],"",[],[],[],[],"","",1,""
3165,4066,"","",[16968],[],"[6768,6457]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
3166,4067,"","","[346,1723,12032]",[],"[6530,6651]","","[4,12,68]",[37],"",[],"",[],[],[],[],"","",0,""
3167,4068,"","","[346,12032,9183,14647]",[],"[6935,7143]","","[1,48,106,6]",[37],"",[],"",[],[],[],[],"","",0,""
3168,4069,"","","[346,12032]",[],[6941],"","[1,38]",[37],"",[],"",[],[],[],[],"","",0,""
3169,4070,"","","[346,13914,9314]",[],[6959],"","[2,4,1]",[37],"",[],"",[],[],[],[],"","",0,""
3170,4071,"",6710,[17374],[25],[],"",[1],[7],"",[],"",[],[],[],[],"","","",""
3171,4072,"",6711,[17375],[23],[],"",[1],[12],"",[],"",[],[],[],[],"","","",""
