"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
1583,"Metadata/Monsters/LeagueRitual/DemonFaction/CaveDwellerWILDWOOD",331,33,2,4,11,"[""Metadata/Monsters/LeagueRitual/DemonFaction/RitualDweller.act""]","[""Metadata/Monsters/LeagueRitual/DemonFaction/RitualDweller.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/RitualDweller",[],1,"","",125,2,6,14,1,0,"[724,72,1034,49,754,713,30,31,714,118]",170,[],105,105,700,500,0,"[737,4536,4249,3012,4158]","Metadata/Monsters/LeagueRitual/DemonFaction/RitualDwellerWILDWOOD.ais",[],"",0,"Nameless Dweller",170,170,1005,[],[],"","","","",0,[],[],[],1,1,4,125,0,0,135,6140,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,30,"","",1,3,1,0,0,0,0,0,0,1,0,1012718,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],51,4,118,0.05,0,1,0,"",40,4
1584,"Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3_",617,44,3,4,16,"[""Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3.act""]","[""Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3",[],1,"","",110,2,6,4,1,0,"[72,1024,755,31,118]",100,[],105,105,700,500,0,"[737,3018,4745,2428]","Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3.ais","[5870,6041]","stance2",0,"Nameless Horror",120,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,54207,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1013616,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,4
1585,"Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3WILDWOOD",617,44,3,4,16,"[""Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3.act""]","[""Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3",[],1,"","",110,2,6,4,1,0,"[72,1024,755,31,118]",100,[],105,105,700,500,0,"[737,3018,4745,2428]","Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3WILDWOOD.ais","[5870,6041]","stance2",0,"Nameless Horror",120,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,64077,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,10,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1014112,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,4
1586,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonRhoa",20,32,3,10,13,"[""Metadata/Monsters/StonebackRhoa/BrambleRhoa.act""]","[""Metadata/Monsters/StonebackRhoa/RitualRhoa.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/DemonicRhoa",[],1,"","",100,5,6,18,1,0,"[72,754,1040,31,29,118]",130,[],105,105,700,500,0,"[737,725,934,4245]","Metadata/Monsters/StonebackRhoa/BrambleRhoa.ais",[],"",0,"Nameless Lurker",130,130,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,19476,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1014648,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,4,115,0.05,0,1,0,"",40,4
1587,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonRhoaWILDWOOD",20,32,3,10,13,"[""Metadata/Monsters/StonebackRhoa/BrambleRhoa.act""]","[""Metadata/Monsters/StonebackRhoa/RitualRhoa.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/DemonicRhoa",[],1,"","",100,5,6,18,1,0,"[72,754,1040,31,29,118]",130,[],105,105,700,500,0,"[737,725,934,4245]","Metadata/Monsters/StonebackRhoa/BrambleRhoaWILDWOOD.ais",[],"",0,"Nameless Lurker",130,130,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,9696,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1015072,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,4,115,0.05,0,1,0,"",40,4
1588,"Metadata/Monsters/LeagueRitual/Daemons/BloodBurstDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/BloodBurstDaemon",[],1,"","",100,3,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[5030],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,60573,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,1015382,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1589,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonRat",422,38,2,4,10,"[""Metadata/Monsters/RatMonster/RatMonster.act""]","[""Metadata/Monsters/RitualDemonicRat/RitualDemonicRat.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/RitualRatMonster",[],1,"","",100,2,6,20,1,0,"[72,755,49,713,31,714,712,708,1042,73]",75,[],105,105,700,500,0,"[737,746]","Metadata/Monsters/RatMonster/RatMonster.ais",[],"",9,"Nameless Vermin",75,75,1065,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,50275,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-40,10,0,80,0,0,"","",1,1,1,-10,10,-20,20,3,3,1,0,1015968,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",4,75,0.05,0,1,0,"",40,3
1590,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonRatWILDWOOD",422,38,2,4,10,"[""Metadata/Monsters/RatMonster/RatMonster.act""]","[""Metadata/Monsters/RitualDemonicRat/RitualDemonicRat.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/RitualRatMonster",[],1,"","",100,2,6,20,1,0,"[72,755,49,713,31,714,712,708,1042,73]",75,[],105,105,700,500,0,"[737,746]","Metadata/Monsters/RatMonster/RatMonsterWILDWOOD.ais",[],"",9,"Nameless Vermin",75,75,1065,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,58237,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-40,10,0,80,0,0,"","",1,1,1,-10,10,-20,20,3,3,1,0,1016414,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",4,75,0.05,0,1,0,"",40,3
1591,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonBurrower",16,32,5,7,30,"[""Metadata/Monsters/MudBurrower/BrambleBurrower.act""]","[""Metadata/Monsters/RitualDemonicWorm/RitualDemonicWormHead.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/DemonicBurrower",[],1,"","",100,3,6,14,3,0,"[72,1034,175,770,127,759,126,163,742,754,30,31,714,32,118,76]",250,[],105,105,700,500,0,"[737,4246,1469,2652,3016,3017,4975]","Metadata/Monsters/MudBurrower/DemonBurrower.ais",[],"",0,"Nameless Burrower",250,250,1500,[],[],"","","","",0,[],[6964],[],"",1,6,135,0,0,135,49550,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1017322,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",6,175,0.05,0,1,0,"",0,4
1592,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonBurrowerWILDWOOD",16,32,5,7,30,"[""Metadata/Monsters/MudBurrower/BrambleBurrower.act""]","[""Metadata/Monsters/RitualDemonicWorm/RitualDemonicWormHead.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/DemonicBurrower",[],1,"","",100,3,6,14,3,0,"[72,1034,175,770,127,759,126,163,742,754,30,31,714,32,118,76]",250,[],105,105,700,500,0,"[737,4246,1469,2652,3016,3017,4975]","Metadata/Monsters/MudBurrower/DemonBurrowerWILDWOOD.ais",[],"",0,"Nameless Burrower",250,250,1500,[],[],"","","","",0,[],[6964],[],"",1,6,135,0,0,135,19902,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1017978,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",6,175,0.05,0,1,0,"",0,4
1593,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonHulk_",132,32,5,7,13,"[""Metadata/Monsters/BrambleHulk/BrambleHulk.act""]","[""Metadata/Monsters/BrambleHulk/RitualDemonicHulk.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/DemonHulk",[],1,"","",100,3,6,18,1,0,"[72,75,754,1040,30,31,118]",200,[],105,105,700,500,0,"[737,5120,4167,5124,5122]","Metadata/Monsters/BrambleHulk/BrambleHulk.ais",[],"",0,"Nameless Hulk",200,200,1500,[],[],"","","","",0,[],[],[],"",1,3,135,0,0,111,30328,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1018550,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",6,150,0.05,0,1,0,"",60,4
1594,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonHulkWILDWOOD",132,32,5,7,13,"[""Metadata/Monsters/BrambleHulk/BrambleHulk.act""]","[""Metadata/Monsters/BrambleHulk/RitualDemonicHulk.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/DemonHulk",[],1,"","",100,3,6,18,1,0,"[72,75,754,1040,30,31,118]",200,[],105,105,700,500,0,"[737,5120,4167,5124,5122]","Metadata/Monsters/BrambleHulk/BrambleHulkWILDWOOD.ais",[],"",0,"Nameless Hulk",200,200,1500,[],[],"","","","",0,[],[],[],"",1,3,135,0,0,111,62185,"","","","","","",[],[],[],"",400,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1019002,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",6,150,0.05,0,1,0,"",60,4
1595,"Metadata/Monsters/LeagueRitual/DemonFaction/DemonMonkey",172,33,2,4,6,"[""Metadata/Monsters/LeagueRitual/DemonFaction/BrambleMonkey.act""]","[""Metadata/Monsters/Monkeys/BloodMonkey/BloodMonkeyJungle.ao"",""Metadata/Monsters/Monkeys/Jungle/BloodApeTamed.ao""]","Metadata/Monsters/LeagueRitual/DemonFaction/BrambleMonkey",[],1,"","",100,1,6,5,1,0,"[72,49,754,713,31,29,714,118,1025]",70,[4],105,105,700,500,0,[737],"Metadata/Monsters/LeagueRitual/DemonFaction/BrambleMonkey.ais",[],"",0,"Nameless Imp",70,70,990,[],[],"","","","",0,[],[],[],1,1,1,135,0,0,111,20530,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1019710,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,3,70,0.05,0,1,0,"",25,4
1596,"Metadata/Monsters/LeagueRitual/Daemons/BloodWaveDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/BloodwaveDeamon",[6416],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3885],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,30472,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1020022,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1597,"Metadata/Monsters/LeagueRitual/Daemons/BloodWave",46,13,3,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/BloodWave.act""]","[""Metadata/Effects/Environment/Endgame/Rituals/Bloodwave/blood_wave.ao""]","Metadata/Monsters/LeagueRitual/Daemons/BloodWave",[6416],1,"","",100,3,3,5,9,0,"[74,1025,752]",100,[],105,105,700,500,0,[3006],"Metadata/Monsters/NoAi.ais",[],"",3,"Volatile Core",67,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,26608,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1020466,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,2
1598,"Metadata/Monsters/LeagueRitual/Daemons/OrbitingInsectsDaemon",27,4,3,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/OrbitingInsectsDaemon.act""]","[""Metadata/Monsters/LeagueRitual/Daemons/bugbomb.ao""]","Metadata/Monsters/LeagueRitual/Daemons/OrbitingInsectsDaemon",[6416],1,"","",50,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3007],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,61442,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1020904,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1599,"Metadata/Monsters/LeagueRitual/Daemons/RatTornado",30,12,0,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/RatTornado.act""]","[""Metadata/Monsters/LeagueRitual/Daemons/RatTornado.ao""]","Metadata/Monsters/LeagueRitual/Daemons/RatTornado",[6416],1,"","",100,2,6,5,8,0,"[764,34,74,715,742,1025,752]",100,[],135,135,700,500,0,"[3008,1712,1865,3009]","Metadata/Monsters/LeagueRitual/Daemons/RatTornado.ais",[],"",3,"Creeping Fire",67,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,48796,"","","","","","",[],[],[],"",0,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,1021542,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",0,2
1600,"Metadata/Monsters/LeagueRitual/Daemons/RatTornadoMoveDaemon",30,12,0,6,6,"[""Metadata/Monsters/VoodooKing/MapBoss/VoodooKingBoss3MAP2Ratnado.act""]","[""Metadata/Monsters/VoodooKing/MapBoss/VoodooKingBoss3MAP2Ratnado.ao""]","Metadata/Monsters/VoodooKing/MapBoss/VoodooKingBoss3MAP2Ratnado",[6416],1,"","",100,2,3,5,8,0,"[764,34,74,715,742,1025,752]",100,[],135,135,700,500,0,"[3008,1712,1865,3009]","Metadata/Monsters/NoAi.ais",[],"",3,"Creeping Fire",67,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,9859,"","","","","","",[],[],[],"",0,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","","",3,1,0,0,0,0,0,0,0,0,1022276,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",0,2
1601,"Metadata/Monsters/LeagueRitual/Daemons/PurplePustuleDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/PurplePustuleDeamon ",[6416],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,"[4535,4248,3011]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,40463,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1022630,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1602,"Metadata/Monsters/LeagueRitual/Daemons/TreeRootDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/Daemon/Daemon",[6416],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,"[4538,4250,4539,4251]","Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,31193,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1022868,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1603,"Metadata/Monsters/LeagueRitual/Daemons/VolatilePlantsVolatile",719,21,1,6,6,"[""Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatile.act""]","[""Metadata/Monsters/LeagueRitual/Daemons/volatile.ao""]","Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatile",[6416],1,"","",70,2,6,5,9,0,"[34,716,74,765,742,753,1025]",100,[],135,200,700,500,0,[4949],"Metadata/Monsters/MonsterMods/VolatilePlants/TreeVolatile.ais",[],"",3,"Volatile Orchard",100,100,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,52208,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1023258,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",10,2
1604,"Metadata/Monsters/LeagueRitual/Daemons/CrimsonWolfDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/CrimsonWolfDaemon",[6416],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3020],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,4824,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1023454,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1605,"Metadata/Monsters/LeagueRitual/Daemons/CorpseFissureDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/CorpseFissureDaemon",[6416],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3023],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,26788,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1023654,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1606,"Metadata/Monsters/LeagueRitual/Daemons/ToadPortalDaemon",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/ToadPortalDaemon",[6416],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,32236,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1023832,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1607,"Metadata/Monsters/LeagueRitual/Daemons/ProximityToadlDaemon_",27,8,3,6,6,"[""Metadata/Monsters/Daemon/Daemon.act""]","[""Metadata/Monsters/Daemon/Daemon.ao""]","Metadata/Monsters/LeagueRitual/Daemons/ProximityToadlDaemon",[6416],1,"","",100,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[3022],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,9608,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1024158,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1608,"Metadata/Monsters/LeagueRitual/Daemons/CreepingFogDaemon",27,12,3,6,6,"[""Metadata/Monsters/LeagueRitual/Daemons/CreepingFogDaemon.act""]","[""Metadata/Effects/Environment/Endgame/Rituals/CreepingFog/fog_cloud.ao""]","Metadata/Monsters/LeagueRitual/Daemons/CreepingFogDaemon",[6416],1,"","",150,1,3,5,9,0,"[1025,752]",100,[],105,105,700,500,0,[],"Metadata/Monsters/NoAi.ais",[],"",3,"Daemon",67,100,1000,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,41101,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,1024604,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],"",0,100,0.05,0,1,0,"",30,""
1609,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleBow",156,46,2,6,65,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow",[],1,"","",100,2,6,6,1,0,"[723,724,1026,1047,718,224,755,71,48,1089,31,29,714,32,118]",130,[],105,105,700,500,0,"[742,5673,5674,5675,5676]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow.ais",[],"",0,"Cultist Archer",130,130,1500,[15595],[15599],15602,13,"","",0,[],[],[],"",1,6,135,0,0,135,64407,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1025152,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,115,0.06,0,1,0,"",40,5
1610,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleBowWILDWOOD",156,46,2,6,65,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBow",[],1,"","",100,2,6,6,1,0,"[723,724,1026,1047,718,224,755,71,48,1089,31,29,714,32,118]",130,[],105,105,700,500,0,"[742,5673,5674,5675,5676]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Bow/PictFemaleBowWILDWOOD.ais",[],"",0,"Cultist Archer",130,130,1500,[15595],[15599],15602,13,"","",0,[],[],[],"",1,6,135,0,0,135,30426,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1025916,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,115,0.06,0,1,0,"",40,5
1611,"Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleDaggerDagger",157,46,2,4,7,"[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger.act""]","[""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_1.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_2.ao"",""Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/CrazedCannibalPicts_Female_3.ao""]","Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger",[],1,"","",100,2,6,4,1,0,"[1047,1024,224,755,71,48,713,31,29,714,118]",100,[],105,105,700,500,0,[744],"Metadata/Monsters/CrazedCannibalPicts/CrazedCannibalPicts_Female/Dagger_Dagger/PictFemaleDaggerDagger.ais",[],"",0,"Cultist Daggerdancer",100,100,1500,[15597],[15597],"",7,7,"",0,[],[],[],"",1,6,135,0,0,135,12836,"","","","","","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,1026362,0,0,0,"","",7,"",0,0,0,1,"","",1,1,"",[],54,4,100,0.08,0,1,0,"",40,5
