"rownum","Id","i32","i32","Name","CompletionsRequired","AchievementsKey","bool","bool","bool","bool"
6193,"BlightCraftModifiers1_2",1,163,"Shield or Quiver",1,774,"",1,"",1
6194,"BlightCraftModifiers1_3",1,164,"Helmet",1,774,"",1,"",1
6195,"BlightCraftModifiers1_4",1,165,"Body Armour",1,774,"",1,"",1
6196,"BlightCraftModifiers1_5",1,166,"Gloves",1,774,"",1,"",1
6197,"BlightCraftModifiers1_6",1,167,"Boots",1,774,"",1,"",1
6198,"BlightCraftModifiers1_7",1,168,"Ring",1,774,"",1,"",1
6199,"BlightCraftModifiers1_8",1,169,"Amulet",1,774,"",1,"",1
6200,"BlightCraftModifiers1_9",1,170,"Belt",1,774,"",1,"",1
6201,"BlightTurnInDivinationCards1_1",1,171,"Currency",1,775,"",1,"",1
6202,"BlightTurnInDivinationCards1_2",1,172,"Divination Card",1,775,"",1,"",1
6203,"BlightTurnInDivinationCards1_3",1,173,"Gem",1,775,"",1,"",1
6204,"BlightTurnInDivinationCards1_4",1,174,"Map",1,775,"",1,"",1
6205,"BlightTurnInDivinationCards1_5",1,175,"Ring",1,775,"",1,"",1
6206,"BlightTurnInDivinationCards1_6",1,176,"Bow",1,775,"",1,"",1
6207,"BlightTurnInDivinationCards1_7",1,177,"Essence",1,775,"",1,"",1
6208,"BlightTurnInDivinationCards1_8",1,178,"Corrupted Item",1,775,"",1,"",1
6209,"BlightCompleteEncountersII_1",1,179,"Defeat Shavronne the Sickening in the Cells Map while she has full Energy Shield.",1,776,"",1,"",1
6210,"BlightCompleteEncountersII_2",1,180,"Defeat Pagan Bishop of Agony in the Cursed Crypt Map while he is affected by at least 2 Curses.",1,776,"",1,"",1
6211,"BlightCompleteEncountersII_3",1,181,"Defeat Rek'tar, the Breaker in the Glacier Map after he has become exhausted at least 3 times.",1,776,"",1,"",1
6212,"BlightCompleteEncountersII_4",1,182,"Defeat Barthol, the Corruptor in the Haunted Mansion Map while affected by a Heretical Flare.",1,776,"",1,"",1
6213,"BlightCompleteEncounters2_1",1,183,"With no Towers built",1,777,"",1,"",1
6214,"BlightCompleteEncounters2_2",1,184,"While the Ichor Pump has 1 Durability remaining",1,777,"",1,"",1
6215,"BlightCompleteEncounters2_3",1,185,"While the Ichor Pump is at full Durability",1,777,"",1,"",1
6216,"BlightAnointItems1_1",1,186,"Amulet",1,778,"",1,"",1
6217,"BlightAnointItems1_2",1,187,"Ring",1,778,"",1,"",1
6218,"BlightAnointItems1_3",1,188,"Blighted Map",1,778,"",1,"",1
6219,"BlightAnointItems1_4",1,189,"Blight Unique Item",1,778,"",1,"",1
6220,"BlightCompleteTwinnedMaps1_1",1,190,"Tier 1",1,779,"",1,"",1
6221,"BlightCompleteTwinnedMaps1_2",1,191,"Tier 2",1,779,"",1,"",1
6222,"BlightCompleteTwinnedMaps1_3",1,192,"Tier 3",1,779,"",1,"",1
6223,"BlightCompleteTwinnedMaps1_4",1,193,"Tier 4",1,779,"",1,"",1
6224,"BlightCompleteTwinnedMaps1_5",1,194,"Tier 5",1,779,"",1,"",1
6225,"BlightCompleteTwinnedMaps1_6",1,195,"Tier 6",1,779,"",1,"",1
6226,"BlightCompleteTwinnedMaps1_7",1,196,"Tier 7",1,779,"",1,"",1
6227,"BlightCompleteTwinnedMaps1_8",1,197,"Tier 8",1,779,"",1,"",1
6228,"BlightCompleteTwinnedMaps1_9",1,198,"Tier 9",1,779,"",1,"",1
6229,"BlightCompleteTwinnedMaps1_10",1,199,"Tier 10",1,779,"",1,"",1
6230,"BlightCompleteTwinnedMaps1_11",1,200,"Tier 11",1,779,"",1,"",1
6231,"BlightCompleteTwinnedMaps1_12",1,201,"Tier 12",1,779,"",1,"",1
6232,"BlightCompleteTwinnedMaps1_13",1,202,"Tier 13",1,779,"",1,"",1
6233,"BlightCompleteTwinnedMaps1_14",1,203,"Tier 14",1,779,"",1,"",1
6234,"BlightCompleteTwinnedMaps1_15",1,204,"Tier 15",1,779,"",1,"",1
6235,"BlightOpenBlightChests1_1",10,205,"Blight Cyst",650,780,"",1,"",1
6236,"BlightOpenBlightChests1_2",8,215,"Blight Pustule",150,780,"",1,"",1
6237,"BlightOpenBlightChests1_3",8,223,"Blight Sack",150,780,"",1,"",1
6238,"BlightCompleteUnidMaps1_1",1,231,"Tier 1",1,781,"",1,"",1
6239,"BlightCompleteUnidMaps1_2",1,232,"Tier 2",1,781,"",1,"",1
6240,"BlightCompleteUnidMaps1_3",1,233,"Tier 3",1,781,"",1,"",1
6241,"BlightCompleteUnidMaps1_4",1,234,"Tier 4",1,781,"",1,"",1
6242,"BlightCompleteUnidMaps1_5",1,235,"Tier 5",1,781,"",1,"",1
6243,"BlightCompleteUnidMaps1_6",1,236,"Tier 6",1,781,"",1,"",1
6244,"BlightCompleteUnidMaps1_7",1,237,"Tier 7",1,781,"",1,"",1
6245,"BlightCompleteUnidMaps1_8",1,238,"Tier 8",1,781,"",1,"",1
6246,"BlightCompleteUnidMaps1_9",1,239,"Tier 9",1,781,"",1,"",1
6247,"BlightCompleteUnidMaps1_10",1,240,"Tier 10",1,781,"",1,"",1
6248,"BlightCompleteUnidMaps1_11",1,241,"Tier 11",1,781,"",1,"",1
6249,"BlightCompleteUnidMaps1_12",1,242,"Tier 12",1,781,"",1,"",1
6250,"BlightCompleteUnidMaps1_13",1,243,"Tier 13",1,781,"",1,"",1
6251,"BlightCompleteUnidMaps1_14",1,244,"Tier 14",1,781,"",1,"",1
6252,"BlightCompleteUnidMaps1_15",1,245,"Tier 15",1,781,"",1,"",1
6253,"BlightCompleteUnidMaps1_16",1,246,"Tier 16",1,781,"",1,"",1
6254,"BlightAchieveAscension1_1",1,247,"The Labyrinth",1,782,"",1,"",1
6255,"BlightAchieveAscension1_2",1,248,"The Cruel Labyrinth",1,782,"",1,"",1
6256,"BlightAchieveAscension1_3",1,249,"The Merciless Labyrinth",1,782,"",1,"",1
6257,"BlightAchieveAscension1_4",1,250,"The Eternal Labyrinth",1,782,"",1,"",1
6258,"BlightDefeatBlightUniqueMonsters1_1",1,251,"Knucklegnaw",1,783,"",1,"",1
6259,"BlightDefeatBlightUniqueMonsters1_2",1,252,"Sporeplume",1,783,"",1,"",1
6260,"BlightDefeatBlightUniqueMonsters1_3",1,253,"Hazarat, the Propagator",1,783,"",1,"",1
6261,"BlightDefeatBlightUniqueMonsters1_4",1,254,"Sharnath",1,783,"",1,"",1
6262,"BlightDefeatBlightUniqueMonsters1_5",1,255,"Ystral, Winter Stalker",1,783,"",1,"",1
6263,"BlightDefeatBlightUniqueMonsters1_6",1,256,"Ephrexis, Blight Strider",1,783,"",1,"",1
6264,"BlightDefeatBlightUniqueMonsters1_7",1,257,"Scree, the Infected",1,783,"",1,"",1
6265,"BlightDefeatBlightUniqueMonsters1_8",1,258,"Lathaniel, the Mindless",1,783,"",1,"",1
6266,"BlightDefeatBlightUniqueMonsters1_9",1,259,"Rattleback, Hollow Matriarch",1,783,"",1,"",1
6267,"BlightDefeatBlightUniqueMonsters1_10",1,260,"Mishne, Stipecrawler",1,783,"",1,"",1
6268,"BlightDefeatBlightUniqueMonsters1_11",1,261,"Gangrel, the Mangled",1,783,"",1,"",1
6269,"BlightDefeatBlightUniqueMonsters1_12",1,262,"Stenly, the Rot-Headed",1,783,"",1,"",1
6270,"BlightDefeatBlightUniqueMonsters1_13",1,263,"Rosaria, Spore Siren",1,783,"",1,"",1
6271,"BlightDefeatBlightUniqueMonsters1_14",1,264,"Clobberclaw",1,783,"",1,"",1
6272,"BlightDefeatBlightUniqueMonsters1_15",1,265,"Beacon of Inevitability",1,783,"",1,"",1
6273,"BlightDefeatBlightUniqueMonsters1_16",1,266,"Orolath, Slug Crusher",1,783,"",1,"",1
6274,"BlightDefeatBlightUniqueMonsters1_17",1,267,"Sketh, Spore Amalgamation",1,783,"",1,"",1
6275,"BlightDefeatBlightUniqueMonsters1_18",1,268,"Arduk, Spreader of Rot",1,783,"",1,"",1
6276,"BlightDefeatBlightUniqueMonsters1_19",1,269,"Jodin Dusk, Infected Advocate",1,783,"",1,"",1
6277,"BlightDefeatBlightUniqueMonsters1_20",1,270,"Eden, Blightspeaker",1,783,"",1,"",1
6278,"BlightDefeatBlightUniqueMonsters1_21",1,271,"Vilislatha",1,783,"",1,"",1
6279,"BlightDefeatBlightUniqueMonsters1_22",1,272,"Banisher of the Cleansed",1,783,"",1,"",1
6280,"BlightDefeatBlightUniqueMonsters1_23",1,273,"Ghroth, Sporebreath Corruptor",1,783,"",1,"",1
6281,"BlightDefeatBlightUniqueMonsters1_24",1,274,"Axehorn, Earth Flattener",1,783,"",1,"",1
6282,"BlightCompleteEncountersIII_1",8,275,"Defeat Harbingers",150,784,"",1,"",1
6283,"BlightCompleteEncountersIII_2",6,283,"Defeat Warband Generals",50,784,"",1,"",1
6284,"BlightCompleteEncountersIII_3",8,289,"Open Breaches",150,784,"",1,"",1
6285,"BlightCompleteEncountersIII_4",5,297,"Open Maps with Fortune Favours the Brave",30,784,"",1,"",1
6286,"BlightCompleteSynthesisUniqueMap1_1",1,302,"Cortex",1,785,"",1,"",1
6287,"BlightCompleteSynthesisUniqueMap1_2",1,303,"Altered Distant Memory",1,785,"",1,"",1
6288,"BlightCompleteSynthesisUniqueMap1_3",1,304,"Augmented Distant Memory",1,785,"",1,"",1
6289,"BlightCompleteSynthesisUniqueMap1_4",1,305,"Twisted Distant Memory",1,785,"",1,"",1
6290,"BlightCompleteSynthesisUniqueMap1_5",1,306,"Rewritten Distant Memory",1,785,"",1,"",1
6291,"BlightBuildBlightTowers2_1",1,307,"Freezebolt Tower",1,786,"",1,"",1
6292,"BlightBuildBlightTowers2_2",1,308,"Glacial Cage Tower",1,786,"",1,"",1
6293,"BlightBuildBlightTowers2_3",1,309,"Lightning Storm Tower",1,786,"",1,"",1
6294,"BlightBuildBlightTowers2_4",1,310,"Arc Tower",1,786,"",1,"",1
6295,"BlightBuildBlightTowers2_5",1,311,"Imbuing Tower",1,786,"",1,"",1
6296,"BlightBuildBlightTowers2_6",1,312,"Smothering Tower",1,786,"",1,"",1
6297,"BlightBuildBlightTowers2_7",1,313,"Temporal Tower",1,786,"",1,"",1
6298,"BlightBuildBlightTowers2_8",1,314,"Stone Gaze Tower",1,786,"",1,"",1
6299,"BlightBuildBlightTowers2_9",1,315,"Scout Tower",1,786,"",1,"",1
6300,"BlightBuildBlightTowers2_10",1,316,"Sentinel Tower",1,786,"",1,"",1
6301,"BlightBuildBlightTowers2_11",1,317,"Flamethrower Tower",1,786,"",1,"",1
6302,"BlightBuildBlightTowers2_12",1,318,"Meteor Tower",1,786,"",1,"",1
6303,"BlightObtainBlightRewards1_1",1,319,"Currency",1,787,"",1,"",1
6304,"BlightObtainBlightRewards1_2",1,320,"Uniques",1,787,"",1,"",1
6305,"BlightObtainBlightRewards1_3",1,321,"Gems",1,787,"",1,"",1
6306,"BlightObtainBlightRewards1_4",1,322,"Maps",1,787,"",1,"",1
6307,"BlightObtainBlightRewards1_5",1,323,"Trinkets",1,787,"",1,"",1
6308,"BlightObtainBlightRewards1_6",1,324,"Armours",1,787,"",1,"",1
6309,"BlightObtainBlightRewards1_7",1,325,"Weapons",1,787,"",1,"",1
6310,"BlightObtainBlightRewards1_8",1,326,"Abyss",1,787,"",1,"",1
6311,"BlightObtainBlightRewards1_9",1,327,"Perandus",1,787,"",1,"",1
6312,"BlightObtainBlightRewards1_10",1,328,"Harbinger",1,787,"",1,"",1
6313,"BlightObtainBlightRewards1_11",1,329,"Breach",1,787,"",1,"",1
6314,"BlightObtainBlightRewards1_12",1,330,"Essences",1,787,"",1,"",1
6315,"BlightObtainBlightRewards1_13",1,331,"Fragments",1,787,"",1,"",1
6316,"BlightObtainBlightRewards1_14",1,332,"Scarabs",1,787,"",1,"",1
6317,"BlightObtainBlightRewards1_15",1,333,"Fossils",1,787,"",1,"",1
6318,"BlightObtainBlightRewards1_16",1,334,"Prophecies",1,787,"",1,"",1
6319,"BlightObtainBlightRewards1_17",1,335,"Divination Cards",1,787,"",1,"",1
6320,"BlightObtainBlightRewards1_18",1,336,"Generic",1,787,"",1,"",1
6321,"BlightObtainBlightRewards1_19",1,337,"Bestiary",1,787,"",1,"",1
6322,"BlightObtainBlightRewards1_20",1,338,"Talismans",1,787,"",1,"",1
6323,"BlightObtainBlightRewards1_21",1,339,"Labyrinth",1,787,"",1,"",1
6324,"BlightObtainBlightRewards1_22",1,340,"Legion",1,787,"",1,"",1
6325,"BlightObtainBlightRewards1_23",1,341,"Blight",1,787,"",1,"",1
6326,"BlightCompleteLegionEncounters1_1",1,342,"Complete a Legion Encounter in the Azurite Mine.",1,788,"",1,"",1
6327,"BlightCompleteLegionEncounters1_2",1,343,"Complete a Legion Encounter in the Temple of Atzoatl.",1,788,"",1,"",1
6328,"BlightCompleteLegionEncounters1_3",1,344,"Obtain a Legion Reward from a Betrayal Safehouse.",1,788,"",1,"",1
6329,"BlightCompleteLegionEncounters1_4",1,345,"Use a Legion Scarab in the Map Device with a Map.",1,788,"",1,"",1
6330,"BlightCompleteLegionEncounters1_5",1,346,"Complete a Map affected by a Legion Sextant modifier.",1,788,"",1,"",1
6331,"BlightCompleteLegionEncounters1_6",1,347,"Complete the Domain of Timeless Conflict.",1,788,"",1,"",1
6332,"BlightUseBlightOils1_1",1,348,"Clear Oil",1,789,"",1,"",1
6333,"BlightUseBlightOils1_2",1,349,"Sepia Oil",1,789,"",1,"",1
6334,"BlightUseBlightOils1_3",1,350,"Amber Oil",1,789,"",1,"",1
6335,"BlightUseBlightOils1_4",1,351,"Verdant Oil",1,789,"",1,"",1
6336,"BlightUseBlightOils1_5",1,352,"Teal Oil",1,789,"",1,"",1
6337,"BlightUseBlightOils1_6",1,353,"Azure Oil",1,789,"",1,"",1
6338,"BlightUseBlightOils1_7",1,354,"Violet Oil",1,789,"",1,"",1
6339,"BlightUseBlightOils1_8",1,355,"Crimson Oil",1,789,"",1,"",1
6340,"BlightUseBlightOils1_9",1,356,"Black Oil",1,789,"",1,"",1
6341,"BlightUseBlightOils1_10",1,357,"Opalescent Oil",1,789,"",1,"",1
6342,"BlightUseBlightOils1_11",1,358,"Silver Oil",1,789,"",1,"",1
6343,"BlightUseBlightOils1_12",1,359,"Golden Oil",1,789,"",1,"",1
6344,"BlightSpendBlightResource1_1",18,360,"Cold",200000,790,"",1,"",1
6345,"BlightSpendBlightResource1_2",18,378,"Lightning",200000,790,"",1,"",1
6346,"BlightSpendBlightResource1_3",18,396,"Fire",200000,790,"",1,"",1
6347,"BlightSpendBlightResource1_4",18,414,"Physical",200000,790,"",1,"",1
6348,"BlightSpendBlightResource1_5",18,432,"Minion",200000,790,"",1,"",1
6349,"BlightSpendBlightResource1_6",18,450,"Buff",200000,790,"",1,"",1
6350,"BlightLevel90",1,468,"",1,791,"",1,"",1
6351,"BlightCompleteEncountersIV_1",1,469,"Defeat Bazur in the Tower Map without being hit by any of Liantra's skills after having killed at least 8 Tomes of Thunder.",1,792,"",1,"",1
6352,"BlightCompleteEncountersIV_2",1,470,"Defeat Nightmare Manifest in the Malformation Map while 7 Eye Hatcheries are alive.",1,792,"",1,"",1
6353,"BlightCompleteEncountersIV_3",1,471,"Defeat Jaesyn, Kruug, the Frayed, Balah, Duke and Maker of Mires in the Hallowed Ground Map within 10 seconds of one another.",1,792,"",1,"",1
6354,"BlightCompleteEncountersIV_4",1,472,"Defeat Kitava, The Destroyer in the Lava Lake Map without killing any Champions or Shamans of the Feast.",1,792,"",1,"",1
6355,"BlightDefeatBlightLanes1_1",1,473,"Two",1,793,"",1,"",1
6356,"BlightDefeatBlightLanes1_2",1,474,"Three",1,793,"",1,"",1
6357,"BlightDefeatBlightLanes1_3",1,475,"Four",1,793,"",1,"",1
6358,"BlightDefeatBlightLanes1_4",1,476,"Five",1,793,"",1,"",1
6359,"BlightDefeatBlightLanes1_5",1,477,"Six",1,793,"",1,"",1
6360,"BlightDefeatBlightLanes1_6",1,478,"Seven",1,793,"",1,"",1
6361,"BlightDefeatBlightLanes1_7",1,479,"Eight",1,793,"",1,"",1
6362,"BlightCompleteBlightedMaps1_1",1,480,"10% reduced Monster Movement Speed",1,794,"",1,"",1
6363,"BlightCompleteBlightedMaps1_2",1,481,"Towers deal 20% more Damage",1,794,"",1,"",1
6364,"BlightCompleteBlightedMaps1_3",1,482,"20% reduced Cost of Building and Upgrading Towers",1,794,"",1,"",1
6365,"BlightCompleteBlightedMaps1_4",1,483,"3 Blight Chests are Lucky",1,794,"",1,"",1
6366,"BlightCompleteBlightedMaps1_5",1,484,"15% increased Experience gain",1,794,"",1,"",1
6367,"BlightCompleteBlightedMaps1_6",1,485,"35% chance for Blight Chests to drop an additional Reward",1,794,"",1,"",1
6368,"BlightCompleteEncountersV_1",1,486,"Kill 1000 Monsters in a single Rampage kill streak",1,795,"",1,"",1
6369,"BlightCompleteEncountersV_2",1,487,"Defeat a Possessed Beyond Boss",1,795,"",1,"",1
6370,"BlightCompleteEncountersV_3",1,488,"Complete The Beachhead",1,795,"",1,"",1
6371,"BlightCompleteEncountersV_4",1,489,"Defeat the Pale Council",1,795,"",1,"",1
6372,"BlightMapGrind",10,490,"",525,796,"",1,"",1
6373,"BlightCompleteUniqueMaps1_1",1,500,"Vaults of Atziri",1,797,"",1,"",1
6374,"BlightCompleteUniqueMaps1_2",1,501,"Maelström of Chaos",1,797,"",1,"",1
6375,"BlightCompleteUniqueMaps1_3",1,502,"The Coward's Trial",1,797,"",1,"",1
6376,"BlightCompleteUniqueMaps1_4",1,503,"Acton's Nightmare",1,797,"",1,"",1
6377,"BlightCompleteUniqueMaps1_5",1,504,"Poorjoy's Asylum",1,797,"",1,"",1
6378,"BlightCompleteUniqueMaps1_6",1,505,"Mao Kun",1,797,"",1,"",1
6379,"BlightCompleteUniqueMaps1_7",1,506,"Oba's Cursed Trove",1,797,"",1,"",1
6380,"BlightCompleteUniqueMaps1_8",1,507,"Olmec's Sanctum",1,797,"",1,"",1
6381,"BlightCompleteUniqueMaps1_9",1,508,"Death and Taxes",1,797,"",1,"",1
6382,"BlightCompleteUniqueMaps1_10",1,509,"Whakawairua Tuahu",1,797,"",1,"",1
6383,"BlightCompleteUniqueMaps1_11",1,510,"Hall of Grandmasters",1,797,"",1,"",1
6384,"BlightCompleteUniqueMaps1_12",1,511,"The Vinktar Square",1,797,"",1,"",1
6385,"BlightCompleteUniqueMaps1_13",1,512,"Caer Blaidd, Wolfpack's Den",1,797,"",1,"",1
6386,"BlightCompleteUniqueMaps1_14",1,513,"The Putrid Cloister",1,797,"",1,"",1
6387,"BlightCompleteUniqueMaps1_15",1,514,"Hallowed Ground",1,797,"",1,"",1
6388,"BlightCompleteUniqueMaps1_16",1,515,"The Twilight Temple",1,797,"",1,"",1
6389,"BlightCompleteUniqueMaps1_17",1,516,"Pillars of Arun",1,797,"",1,"",1
6390,"BlightCompleteUniqueMaps1_18",1,517,"Perandus Manor",1,797,"",1,"",1
6391,"BlightCompleteUniqueMaps1_19",1,518,"Doryani's Machinarium",1,797,"",1,"",1
6392,"BlightCompleteEncountersVI_1",1,519,"Defeat Chayula, Who Dreamt outside of its Domain",1,798,"",1,"",1
6393,"BlightCompleteEncountersVI_2",1,520,"Defeat Amanamu, Liege of the Lightless while at least 2 Stygian Hearts are active",1,798,"",1,"",1
6394,"BlightCompleteEncountersVI_3",1,521,"Defeat a Bestiary Boss",1,798,"",1,"",1
6395,"BlightCompleteEncountersVI_4",1,522,"Defeat The Vaal Omnitect while you are affected by a Tempest and Lightning Exposure",1,798,"",1,"",1
6396,"BlightCompleteBlightedMapsII_1",1,523,"Tier 1",1,799,"",1,"",1
6397,"BlightCompleteBlightedMapsII_2",1,524,"Tier 2",1,799,"",1,"",1
6398,"BlightCompleteBlightedMapsII_3",1,525,"Tier 3",1,799,"",1,"",1
6399,"BlightCompleteBlightedMapsII_4",1,526,"Tier 4",1,799,"",1,"",1
6400,"BlightCompleteBlightedMapsII_5",1,527,"Tier 5",1,799,"",1,"",1
6401,"BlightCompleteBlightedMapsII_6",1,528,"Tier 6",1,799,"",1,"",1
6402,"BlightCompleteBlightedMapsII_7",1,529,"Tier 7",1,799,"",1,"",1
6403,"BlightCompleteBlightedMapsII_8",1,530,"Tier 8",1,799,"",1,"",1
6404,"BlightCompleteBlightedMapsII_9",1,531,"Tier 9",1,799,"",1,"",1
6405,"BlightCompleteBlightedMapsII_10",1,532,"Tier 10",1,799,"",1,"",1
6406,"BlightCompleteBlightedMapsII_11",1,533,"Tier 11",1,799,"",1,"",1
6407,"BlightCompleteBlightedMapsII_12",1,534,"Tier 12",1,799,"",1,"",1
6408,"BlightCompleteBlightedMapsII_13",1,535,"Tier 13",1,799,"",1,"",1
6409,"BlightCompleteBlightedMapsII_14",1,536,"Tier 14",1,799,"",1,"",1
6410,"BlightCompleteBlightedMapsII_15",1,537,"Tier 15",1,799,"",1,"",1
6411,"BlightCompleteDeadlyEncounters1_1",1,538,"Mastermind at an area level of 83",1,800,"",1,"",1
6412,"BlightCompleteDeadlyEncounters1_2",1,539,"The Shaper",1,800,"",1,"",1
6413,"BlightCompleteDeadlyEncounters1_3",1,540,"Aul, the Crystal King",1,800,"",1,"",1
6414,"BlightCompleteDeadlyEncounters1_4",1,541,"Atziri in the Alluring Abyss",1,800,"",1,"",1
6415,"BlightUberElderUnlock",1,542,"",1,801,"",1,"",1
6416,"BlightEndgameGrind1_1",1,543,"Level 100",1,802,"",1,"",1
6417,"BlightEndgameGrind1_2",6,544,"Defeat Uber Elder",40,802,"",1,"",1
6418,"BlightEndgameGrind1_3",7,550,"Defeat Shaper Guardians or The Shaper",125,802,"",1,"",1
6419,"BlightEndgameGrind1_4",7,557,"Defeat Argus in the Endgame Labyrinth",100,802,"",1,"",1
6420,"BlightEndgameGrind1_5",7,564,"Complete Blighted Maps",100,802,"",1,"",1
6421,"BlightEndgameGrind1_6",20,571,"Spend Sulphite in the Azurite Mine",650000,802,"",1,"",1
6422,"UpgradeAllCountriesTier5",1,186,"",1,438,"",1,"",1
6423,"DefeatTheOrion",1,187,"",1,439,"",1,"",1
6424,"MetamorphUseCurrency1_1",1,0,"Armourer's Scrap",1,803,"",1,"",1
6425,"MetamorphUseCurrency1_2",1,1,"Orb of Chance",1,803,"",1,"",1
6426,"MetamorphUseCurrency1_3",1,2,"Orb of Transmutation",1,803,"",1,"",1
6427,"MetamorphUseCurrency1_4",1,3,"Blacksmith's Whetstone",1,803,"",1,"",1
6428,"MetamorphUseCurrency1_5",1,4,"Orb of Augmentation",1,803,"",1,"",1
6429,"MetamorphUseCurrency1_6",1,5,"Orb of Alteration",1,803,"",1,"",1
6430,"MetamorphCompleteMetamorphEncountersI_1",1,6,"Collect a Metamorph Sample",1,804,"",1,"",1
6431,"MetamorphCompleteMetamorphEncountersI_2",1,7,"Combine 5 Metamorph Samples",1,804,"",1,"",1
6432,"MetamorphCompleteMetamorphEncountersI_3",1,8,"Defeat a Metamorph",1,804,"",1,"",1
6433,"MetamorphCompleteTheseQuests1_1",1,9,"The Dweller of the Deep",1,805,"",1,"",1
6434,"MetamorphCompleteTheseQuests1_2",1,10,"Through Sacred Ground",1,805,"",1,"",1
6435,"MetamorphCompleteTheseQuests1_3",1,11,"A Swig of Hope",1,805,"",1,"",1
6436,"MetamorphCompleteTheseQuests1_4",1,12,"An Indomitable Spirit",1,805,"",1,"",1
6437,"MetamorphCompleteTheseQuests1_5",1,13,"In Service to Science",1,805,"",1,"",1
6438,"MetamorphDefeatActBossesI_1",1,14,"Act 1: Merveil, the Twisted",1,806,"",1,"",1
6439,"MetamorphDefeatActBossesI_2",1,15,"Act 2: Vaal Oversoul",1,806,"",1,"",1
6440,"MetamorphDefeatActBossesI_3",1,16,"Act 3: Dominus, Ascendant",1,806,"",1,"",1
6441,"MetamorphDefeatActBossesI_4",1,17,"Act 4: Malachai, The Nightmare",1,806,"",1,"",1
6442,"MetamorphDefeatActBossesI_5",1,18,"Act 5: Kitava, the Insatiable",1,806,"",1,"",1
6443,"MetamorphCompleteEncountersI_1",1,19,"Defeat a Rogue Exile",1,807,"",1,"",1
6444,"MetamorphCompleteEncountersI_2",1,20,"Defeat a Tormented Spirit",1,807,"",1,"",1
6445,"MetamorphCompleteEncountersI_3",1,21,"Defeat an Essence Monster",1,807,"",1,"",1
6446,"MetamorphCompleteEncountersI_4",1,22,"Open an Abyssal Trove",1,807,"",1,"",1
6447,"MetamorphCompleteMetamorphEncountersII_1",1,23,"Combine 5 Normal Samples",1,808,"",1,"",1
6448,"MetamorphCompleteMetamorphEncountersII_2",1,24,"Combine 5 Magic Samples",1,808,"",1,"",1
6449,"MetamorphCompleteMetamorphEncountersII_3",1,25,"Combine 5 Rare Samples",1,808,"",1,"",1
6450,"MetamorphVendorRecipes_1",1,26,"Cartographer's Chisel",1,809,"",1,"",1
6451,"MetamorphVendorRecipes_2",1,27,"Gemcutter's Prism",1,809,"",1,"",1
6452,"MetamorphVendorRecipes_3",1,28,"Hybrid Flask",1,809,"",1,"",1
6453,"MetamorphVendorRecipes_4",1,29,"Chaos Orb",1,809,"",1,"",1
6454,"MetamorphVendorRecipes_5",1,30,"Orb of Chance",1,809,"",1,"",1
6455,"MetamorphVendorRecipes_6",1,31,"Catalyst",1,809,"",1,"",1
6456,"MetamorphDefeatActBossesII_1",1,32,"Act 6: Tsoagoth, The Brine King",1,810,"",1,"",1
6457,"MetamorphDefeatActBossesII_2",1,33,"Act 7: Arakaali, Spinner of Shadows",1,810,"",1,"",1
6458,"MetamorphDefeatActBossesII_3",1,34,"Act 8: Lunaris, Eternal Moon and Solaris, Eternal Sun",1,810,"",1,"",1
6459,"MetamorphDefeatActBossesII_4",1,35,"Act 9: The Depraved Trinity",1,810,"",1,"",1
6460,"MetamorphDefeatActBossesII_5",1,36,"Act 10: Kitava, the Insatiable",1,810,"",1,"",1
6461,"MetamorphUnlockMapDevice_1",1,37,"",1,811,"",1,"",1
6462,"MetamorphCompleteEncountersII_1",1,38,"Open a Unique Strongbox",1,812,"",1,"",1
6463,"MetamorphCompleteEncountersII_2",1,39,"Complete a Legion Encounter",1,812,"",1,"",1
6464,"MetamorphCompleteEncountersII_3",1,40,"Complete a Betrayal Safehouse",1,812,"",1,"",1
6465,"MetamorphCompleteEncountersII_4",1,41,"Upgrade an item to a Fated Item",1,812,"",1,"",1
6466,"MetamorphOpenMaps_1",1,42,"Open a Map Area that is affected by a Sextant Modifier.",1,813,"",1,"",1
6467,"MetamorphOpenMaps_2",1,43,"Use a Scarab in your Map Device.",1,813,"",1,"",1
6468,"MetamorphOpenMaps_3",1,44,"Complete a Map that has at least 8 modifiers.",1,813,"",1,"",1
6469,"MetamorphOpenMaps_4",1,45,"Complete a Map that has at least 20% Quality.",1,813,"",1,"",1
6470,"MetamorphCraftModifiers1_1",1,46,"Amulet",1,814,"",1,"",1
6471,"MetamorphCraftModifiers1_2",1,47,"Belt",1,814,"",1,"",1
6472,"MetamorphCraftModifiers1_3",1,48,"Body Armour",1,814,"",1,"",1
6473,"MetamorphCraftModifiers1_4",1,49,"Boots",1,814,"",1,"",1
6474,"MetamorphCraftModifiers1_5",1,50,"Gloves",1,814,"",1,"",1
6475,"MetamorphCraftModifiers1_6",1,51,"Helmet",1,814,"",1,"",1
6476,"MetamorphCraftModifiers1_7",1,52,"Ring",1,814,"",1,"",1
6477,"MetamorphCraftModifiers1_8",1,53,"Shield or Quiver",1,814,"",1,"",1
6478,"MetamorphCraftModifiers1_9",1,54,"Weapon",1,814,"",1,"",1
6479,"MetamorphTurnInDivinationCards1_1",1,55,"Corrupted Gem",1,815,"",1,"",1
6480,"MetamorphTurnInDivinationCards1_2",1,56,"Prophecy",1,815,"",1,"",1
