"rownum","Id","GMFile","AISFile","ModsKeys","CharacterLevel","bool"
571,"572","Metadata/Monsters/Grandmaster/4828930.43882465.gm","Metadata/Monsters/Grandmaster/4828930.43882465.ais",[8374],69,""
572,"573","Metadata/Monsters/Grandmaster/5077165.34852835.gm","Metadata/Monsters/Grandmaster/5077165.34852835.ais",[8374],90,""
573,"574","Metadata/Monsters/Grandmaster/5124448.58814648.gm","Metadata/Monsters/Grandmaster/5124448.58814648.ais",[8374],43,""
574,"575","Metadata/Monsters/Grandmaster/5370034.31148449.gm","Metadata/Monsters/Grandmaster/5370034.31148449.ais","[8374,8908]",100,""
575,"576","Metadata/Monsters/Grandmaster/693614.48946804.gm","Metadata/Monsters/Grandmaster/693614.48946804.ais","[8374,8363]",90,""
576,"577","Metadata/Monsters/Grandmaster/108525.8762325.gm","Metadata/Monsters/Grandmaster/108525.8762325.ais",[8374],65,1
577,"578","Metadata/Monsters/Grandmaster/1248340.8682223.gm","Metadata/Monsters/Grandmaster/1248340.8682223.ais","[8374,8371]",73,1
578,"579","Metadata/Monsters/Grandmaster/84283.9109441.gm","Metadata/Monsters/Grandmaster/84283.9109441.ais",[8374],84,1
579,"580","Metadata/Monsters/Grandmaster/863.406979.gm","Metadata/Monsters/Grandmaster/863.406979.ais",[8374],89,1
580,"581","Metadata/Monsters/Grandmaster/372206.49515701.gm","Metadata/Monsters/Grandmaster/372206.49515701.ais","[8374,8363]",93,""
581,"582","Metadata/Monsters/Grandmaster/1767049.51310879.gm","Metadata/Monsters/Grandmaster/1767049.51310879.ais","[8374,8363]",94,""
582,"583","Metadata/Monsters/Grandmaster/2183028.60799428.gm","Metadata/Monsters/Grandmaster/2183028.60799428.ais",[8374],2,""
583,"584","Metadata/Monsters/Grandmaster/733205.47469910.gm","Metadata/Monsters/Grandmaster/733205.47469910.ais",[8374],87,""
584,"585","Metadata/Monsters/Grandmaster/18246.54425711.gm","Metadata/Monsters/Grandmaster/18246.54425711.ais",[8374],3,""
585,"586","Metadata/Monsters/Grandmaster/264242.41813772.gm","Metadata/Monsters/Grandmaster/264242.41813772.ais",[],94,""
586,"587","Metadata/Monsters/Grandmaster/1723452.44402137.gm","Metadata/Monsters/Grandmaster/1723452.44402137.ais",[],90,""
587,"588","Metadata/Monsters/Grandmaster/1585598.64439093.gm","Metadata/Monsters/Grandmaster/1585598.64439093.ais",[],31,""
588,"589","Metadata/Monsters/Grandmaster/8037493.64966253.gm","Metadata/Monsters/Grandmaster/8037493.64966253.ais",[8363],65,""
589,"590","Metadata/Monsters/Grandmaster/6999731.39954986.gm","Metadata/Monsters/Grandmaster/6999731.39954986.ais",[],97,""
590,"591","Metadata/Monsters/Grandmaster/89579.58189099.gm","Metadata/Monsters/Grandmaster/89579.58189099.ais",[8908],89,""
591,"592","Metadata/Monsters/Grandmaster/3671164.57717094.gm","Metadata/Monsters/Grandmaster/3671164.57717094.ais",[],91,""
592,"593","Metadata/Monsters/Grandmaster/1913253.66550983.gm","Metadata/Monsters/Grandmaster/1913253.66550983.ais",[],88,""
593,"594","Metadata/Monsters/Grandmaster/6685247.52217047.gm","Metadata/Monsters/Grandmaster/6685247.52217047.ais",[],1,""
594,"595","Metadata/Monsters/Grandmaster/83127.2314638.gm","Metadata/Monsters/Grandmaster/83127.2314638.ais",[8374],86,1
595,"596","Metadata/Monsters/Grandmaster/6220441.50074606.gm","Metadata/Monsters/Grandmaster/6220441.50074606.ais",[8374],91,""
596,"597","Metadata/Monsters/Grandmaster/238280.46809330.gm","Metadata/Monsters/Grandmaster/238280.46809330.ais",[8374],70,""
597,"598","Metadata/Monsters/Grandmaster/3248080.47081950.gm","Metadata/Monsters/Grandmaster/3248080.47081950.ais",[8374],35,""
598,"599","Metadata/Monsters/Grandmaster/268481.52566421.gm","Metadata/Monsters/Grandmaster/268481.52566421.ais",[8374],84,""
599,"600","Metadata/Monsters/Grandmaster/425088.56114148.gm","Metadata/Monsters/Grandmaster/425088.56114148.ais",[8374],90,""
600,"601","Metadata/Monsters/Grandmaster/736666.53772446.gm","Metadata/Monsters/Grandmaster/736666.53772446.ais",[8374],50,""
601,"602","Metadata/Monsters/Grandmaster/1743188.61144808.gm","Metadata/Monsters/Grandmaster/1743188.61144808.ais","[8374,8370]",71,""
602,"603","Metadata/Monsters/Grandmaster/125803.63319328.gm","Metadata/Monsters/Grandmaster/125803.63319328.ais",[8374],77,""
603,"604","Metadata/Monsters/Grandmaster/4035550.48274010.gm","Metadata/Monsters/Grandmaster/4035550.48274010.ais",[],93,""
604,"605","Metadata/Monsters/Grandmaster/4380860.24098935.gm","Metadata/Monsters/Grandmaster/4380860.24098935.ais",[],89,""
605,"606","Metadata/Monsters/Grandmaster/1275763.65203168.gm","Metadata/Monsters/Grandmaster/1275763.65203168.ais",[],12,""
606,"607","Metadata/Monsters/Grandmaster/2839592.43147992.gm","Metadata/Monsters/Grandmaster/2839592.43147992.ais",[],95,""
607,"608","Metadata/Monsters/Grandmaster/1166711.57454641.gm","Metadata/Monsters/Grandmaster/1166711.57454641.ais",[],66,""
608,"609","Metadata/Monsters/Grandmaster/2101723.66836728.gm","Metadata/Monsters/Grandmaster/2101723.66836728.ais",[],3,""
609,"610","Metadata/Monsters/Grandmaster/136827.52076842.gm","Metadata/Monsters/Grandmaster/136827.52076842.ais",[],77,""
610,"611","Metadata/Monsters/Grandmaster/390637.43548267.gm","Metadata/Monsters/Grandmaster/390637.43548267.ais",[],100,""
611,"612","Metadata/Monsters/Grandmaster/422361.63705281.gm","Metadata/Monsters/Grandmaster/422361.63705281.ais",[],22,""
612,"613","Metadata/Monsters/Grandmaster/496331.57425781.gm","Metadata/Monsters/Grandmaster/496331.57425781.ais",[8371],96,""
613,"614","Metadata/Monsters/Grandmaster/499211.60665126.gm","Metadata/Monsters/Grandmaster/499211.60665126.ais",[],93,""
614,"615","Metadata/Monsters/Grandmaster/777319.57581459.gm","Metadata/Monsters/Grandmaster/777319.57581459.ais",[],90,""
615,"616","Metadata/Monsters/Grandmaster/839789.62803749.gm","Metadata/Monsters/Grandmaster/839789.62803749.ais",[],21,""
616,"617","Metadata/Monsters/Grandmaster/1035560.54780580.gm","Metadata/Monsters/Grandmaster/1035560.54780580.ais",[],94,""
617,"618","Metadata/Monsters/Grandmaster/1195650.55257515.gm","Metadata/Monsters/Grandmaster/1195650.55257515.ais",[],91,""
618,"619","Metadata/Monsters/Grandmaster/1644497.55749927.gm","Metadata/Monsters/Grandmaster/1644497.55749927.ais",[],85,""
619,"620","Metadata/Monsters/Grandmaster/3420503.71741988.gm","Metadata/Monsters/Grandmaster/3420503.71741988.ais",[8908],68,""
620,"621","Metadata/Monsters/Grandmaster/4135871.60850166.gm","Metadata/Monsters/Grandmaster/4135871.60850166.ais",[],83,""
621,"622","Metadata/Monsters/Grandmaster/4243333.64376873.gm","Metadata/Monsters/Grandmaster/4243333.64376873.ais",[],100,""
622,"623","Metadata/Monsters/Grandmaster/5333003.69338913.gm","Metadata/Monsters/Grandmaster/5333003.69338913.ais",[],23,""
623,"624","Metadata/Monsters/Grandmaster/6912008.69854158.gm","Metadata/Monsters/Grandmaster/6912008.69854158.ais",[],8,""
624,"625","Metadata/Monsters/Grandmaster/5580645.27094010.gm","Metadata/Monsters/Grandmaster/5580645.27094010.ais",[],77,""
625,"626","Metadata/Monsters/Grandmaster/3175274.110833009.gm","Metadata/Monsters/Grandmaster/3175274.110833009.ais",[],94,""
626,"627","Metadata/Monsters/Grandmaster/7140364.71597109.gm","Metadata/Monsters/Grandmaster/7140364.71597109.ais",[],84,""
627,"628","Metadata/Monsters/Grandmaster/1249564.71466244.gm","Metadata/Monsters/Grandmaster/1249564.71466244.ais",[],92,""
628,"629","Metadata/Monsters/Grandmaster/600658.77997973.gm","Metadata/Monsters/Grandmaster/600658.77997973.ais",[],91,""
629,"630","Metadata/Monsters/Grandmaster/6026688.83113758.gm","Metadata/Monsters/Grandmaster/6026688.83113758.ais",[],60,""
630,"631","Metadata/Monsters/Grandmaster/133169.73719214.gm","Metadata/Monsters/Grandmaster/133169.73719214.ais",[],93,""
631,"632","Metadata/Monsters/Grandmaster/405228.64528498.gm","Metadata/Monsters/Grandmaster/405228.64528498.ais",[],91,""
632,"633","Metadata/Monsters/Grandmaster/741008.65101418.gm","Metadata/Monsters/Grandmaster/741008.65101418.ais",[],93,""
633,"634","Metadata/Monsters/Grandmaster/2418063.82526123.gm","Metadata/Monsters/Grandmaster/2418063.82526123.ais",[],91,""
634,"635","Metadata/Monsters/Grandmaster/3462613.86883918.gm","Metadata/Monsters/Grandmaster/3462613.86883918.ais",[8366],94,""
635,"636","Metadata/Monsters/Grandmaster/3322132.70139262.gm","Metadata/Monsters/Grandmaster/3322132.70139262.ais",[],91,""
636,"637","Metadata/Monsters/Grandmaster/943983.86763773.gm","Metadata/Monsters/Grandmaster/943983.86763773.ais",[],89,""
637,"638","Metadata/Monsters/Grandmaster/5053301.76488256.gm","Metadata/Monsters/Grandmaster/5053301.76488256.ais",[],96,""
638,"639","Metadata/Monsters/Grandmaster/4147258.95093183.gm","Metadata/Monsters/Grandmaster/4147258.95093183.ais",[],92,""
639,"640","Metadata/Monsters/Grandmaster/95151.86418461.gm","Metadata/Monsters/Grandmaster/95151.86418461.ais",[],69,""
640,"641","Metadata/Monsters/Grandmaster/6861545.81865465.gm","Metadata/Monsters/Grandmaster/6861545.81865465.ais",[],66,""
641,"642","Metadata/Monsters/Grandmaster/531594.90566694.gm","Metadata/Monsters/Grandmaster/531594.90566694.ais",[],93,""
642,"643","Metadata/Monsters/Grandmaster/3297968.98490398.gm","Metadata/Monsters/Grandmaster/3297968.98490398.ais",[],94,""
643,"644","Metadata/Monsters/Grandmaster/916287.81576262.gm","Metadata/Monsters/Grandmaster/916287.81576262.ais",[],100,""
644,"645","Metadata/Monsters/Grandmaster/98527.85529112.gm","Metadata/Monsters/Grandmaster/98527.85529112.ais",[],95,""
645,"646","Metadata/Monsters/Grandmaster/2369146.75119656.gm","Metadata/Monsters/Grandmaster/2369146.75119656.ais",[],95,""
646,"647","Metadata/Monsters/Grandmaster/180932.94339132.gm","Metadata/Monsters/Grandmaster/180932.94339132.ais",[],93,""
647,"648","Metadata/Monsters/Grandmaster/195376.107069761.gm","Metadata/Monsters/Grandmaster/195376.107069761.ais",[],94,""
648,"649","Metadata/Monsters/Grandmaster/403937.99123057.gm","Metadata/Monsters/Grandmaster/403937.99123057.ais",[],100,""
649,"650","Metadata/Monsters/Grandmaster/451423.105584108.gm","Metadata/Monsters/Grandmaster/451423.105584108.ais",[],100,""
650,"651","Metadata/Monsters/Grandmaster/2163623.123119838.gm","Metadata/Monsters/Grandmaster/2163623.123119838.ais",[],91,""
651,"652","Metadata/Monsters/Grandmaster/1626680.104391750.gm","Metadata/Monsters/Grandmaster/1626680.104391750.ais",[],96,""
652,"653","Metadata/Monsters/Grandmaster/7410.102130240.gm","Metadata/Monsters/Grandmaster/7410.102130240.ais",[],97,""
653,"654","Metadata/Monsters/Grandmaster/918649.120291409.gm","Metadata/Monsters/Grandmaster/918649.120291409.ais",[],91,""
