"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect"
9056,"IcedSaplingSpamProjectile","",[],1.5,0.038,"",4,[],[],"",0,[],"",2,1500,326,"","",[],"","","",[],""
9057,"IcedSaplingOrbTeleport","",[],1,0,"",4,[],[],"",0,[],"",2,2670,871,"","",[],97,"","",[],""
9058,"IcedSaplingOrbActivateEAS","",[],1,0,"",4,[],[],"",0,[],"",2,4000,887,"","",[],23,"","",[],""
9059,"IcedSaplingPermafrostMortar","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,386,"","",[],"","","",[],""
9060,"IcedSaplingIceLance","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
9061,"IcedSaplingIceLanceGT","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
9062,"IcedSaplingIceRune","",[],1,0.04,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9063,"IcedSaplingBabyFrozenOrb","",[],1,0,"",4,[],[],"",0,[],"",2,1000,928,"","",[],"","","",[],""
9064,"IcedSaplingEmergingIceSpearSSM","",[],1,0,"",4,[],[],"",0,[],"",2,1000,352,"","",[],"","","",[],""
9065,"IcedSaplingEmergingIceSpearGT","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
9066,"IcedSaplingEmergingIceSpearTrackTargetEAS","",[],1,0,"",4,[],[],"",0,[],"",2,2000,887,"","",[],23,"","",[],""
9067,"HeistLockPick","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],93,"","",[],""
9068,"HeistLockPickGround","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],77,"","",[],""
9069,"HeistEngineerBlowtorch","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],24,"","",[],""
9070,"HeistEngineerDrill","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],77,"","",[],""
9071,"HeistEngineerDrillArt4","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],58,"","",[],""
9072,"HeistEngineerLaser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],113,"","",[],""
9073,"HeistEngineerLaserArt5","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],47,"","",[],""
9074,"HeistLockPickSlideDoor","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],93,"","",[],""
9075,"HeistLockPickSlideDoorArt3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],16,"","",[],""
9076,"HeistSetupBarrel","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],93,"","",[],""
9077,"HeistSetupBarrelArt2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],113,"","",[],""
9078,"HeistFindDoor","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],93,"","",[],""
9079,"HeistFindDoorArt2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],113,"","",[],""
9080,"Ember","",[],0.6745,0.0346,"",3,[],[],"",-1051507654,[],"",2,700,1271,"","",[],"","","",[],""
9081,"EmberRoyale","",[],0.3745,0.0346,"",3,[],[],"",-12151811,[],"",2,700,1271,"","",[],"","","",[],""
9082,"EmberSeaWitch","",[],1.5,0.035,"",4,[],[],"",0,[],"",2,1333,1271,"","",[],"","","",[],""
9083,"DoLiterallyNothing","",[],0,0,"",4,[],[],"",0,[],"",2,1000,1272,"","",[],"","","",[],""
9084,"BlackHole","",[],0.5094,0.0448,"",3,[],[],"",-653769220,[],"",2,600,1273,"","",[],"","","",[],""
9085,"BlackHoleRoyale","",[],0.5094,0.0448,"",3,[],[],"",-2038538827,[],"",2,600,1273,"","",[],"","","",[],""
9086,"Disintegrate","",[],1.4269,0.0405,"",3,[],[],"",1915997286,[],"",2,700,1274,"","",[],"","","",[],""
9087,"DisintegrateSeawitchBoss","",[],1.3,0.038,"",4,[],[],"",0,[],"",2,1333,1274,"","",[],"","","",[],""
9088,"FrostGlobe","",[],1,0,"",3,[],[],"",478770360,[],"",2,500,1275,"","",[],"","","",[],""
9089,"ImpactingSteel","",[],0.67,0.0233,"",2,[],[],"",-1216874447,[],"",2,1000,1276,"","",[],82,"","",[],""
9090,"CircleOfPower","",[],0.384,0.028,"",3,[],[],"",794817726,[],"",2,500,1277,"","",[],"","","",[],""
9091,"Firewall","",[],4.3293,0.0625,"",3,[],[],"",-457930092,[],"",2,500,1278,"","",[],"","","",[],""
9092,"HeistCultistUndeadTeleport","",[],0,0.04,"",4,[],[],"",0,[],"",2,2670,887,"","",[],97,"","",[],""
9093,"EGHeistScoutDetect","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1082,"","",[],40,"","",[],""
9094,"HeistConversion","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1279,"","",[],58,"","",[],""
9095,"HeistDisableMagic","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],93,"","",[],""
9096,"EGHeistPullLever","",[],1,0,"",4,[],[],"",0,[],"",2,2170,1082,"","",[],82,"","",[],""
9097,"HeistMindControl","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1280,"","",[],93,"","",[],""
9098,"EASHeistMindControlSuicide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,993,"","",[],129,"","",[],""
9099,"ImpactingSteelReload","",[],1,0,"",1,[],[],"",1323679473,[],1,2,500,1281,"","",[],23,"","",[],""
9100,"ViciousHexSupport",1,"[96,68,73]",1,0,"X",3,[],"[36,49,38]","",919955238,[],"",2,1000,"","","",[],"","","",[],""
9101,"ViciousHexSupportRoyale",1,"[96,68,73]",1,0,"X",3,[],"[36,49,38]","",1117571543,[],"",2,1000,"","","",[],"","","",[],""
9102,"ViciousHexExplosion","",[],1.2145,0.0455,"",3,[],[],"",-1970239394,[],"",2,1000,1282,"","",[],"","","",[],""
9103,"ViciousHexExplosionRoyale","",[],0.8675,0.0455,"",3,[],[],"",-765702702,[],"",2,1000,1282,"","",[],"","","",[],""
9104,"HeistSawbladeMortar","",[],1,0.04,"",4,[],[],"",0,[],"",2,2000,1283,"","",[],"","","",[],""
9105,"HeraldOfAgonyMinionMortarDarkwood","",[],1,0,"",4,[],[],"",0,[],"",2,2000,387,"",1,[],"","","",[],""
9106,"HeraldOfAgonyMinionTailSpikeDarkwood","",[],1,0,"",4,[],[],"",0,[],"",2,1300,61,"","",[],"","","",[],""
9107,"HeraldOfLightMinionSlamDarkwood","",[],1,0,"",4,[],[],"",0,[],"",2,1000,589,"","",[],"","","",[],""
9108,"SentinelHolySlamDarkwood","",[],0,0,"",1,[],[],"",0,[],"",2,1000,589,"","",[],51,"","",[],""
9109,"HeistDriverThrowDemoCharge","",[],1,0,"",1,[],[],"",0,[],"",2,1166,386,"","",[],"","","",[],""
9110,"CorpseWalk","",[],1,0,"",4,[],[],"",780707757,[],"",2,1000,1285,"","",[],"","","",[],""
9111,"HeistDoorSmash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1286,"","",[],"","","",[],""
9112,"DeathWish","",[],1.532,0.0323,"",4,[],[],"",1543118831,[],"",2,200,1288,"","",[],"","","",[],""
9113,"DoomBlast","",[],3.6324,0.0361,"",3,[],[],"",-1415077653,[],"",2,600,1289,"","",[],"","","",[],""
9114,"SupportProjectileIntensity",1,"[2,1,73]",1,0,"«",3,[],"[32,35,25,47,63,11,52,36,49,37,76]","",321689689,[],"",2,1000,"",1,"",[],"","","",[],""
9115,"EAAHeistMilitaryPolearmDoubleSpin","",[],1,0,"",4,[],[],"",0,[],"",2,2670,1037,"","",[],35,"","",[],""
9116,"HeistSkeletonSnipe","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1290,"","",[],45,"","",[],""
9117,"DarkwoodBoneGolemLeapSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,14,"","",[],"","","",[],""
9118,"DarkwoodBoneGolemCascade","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1205,"","",[],"","","",[],""
9119,"EGHeistDeceptionTrickGuard","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1291,"","",[],1,"","",[],""
9120,"HeistGeometrySpell_Landmine","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
9121,"HeistGeometrySpell_LandmineGreen","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
9122,"HeistGeometrySpell_LandmineRed","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
9123,"HeistThugVolatileExplode","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9124,"DanaiVolatileExplode1","",[],6,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9125,"DanaiVolatileExplode2","",[],7.5,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9126,"DanaiVolatileExplode3","",[],9,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9127,"DanaiVolatileExplode4","",[],10.5,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9128,"HeistGeometrySpell_RunicWard","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],22,"","",[],""
9129,"EASTullinaFlippyFlip","",[],1,0,"",4,[],[],"",0,[],"",2,4530,991,"","",[],27,"",1,[],""
9130,"EAADanaiLightningBlast","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],20,"","",[],""
9131,"GT2DanaiLightningSweep","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1152,"","",[],22,"","",[],""
9132,"EAADanaiLightningSweep","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1037,"","",[],32,"","",[],""
9133,"DanaiTeleportStrike","",[],1,0,"",4,[],[],"",0,[],"",2,2000,870,"","",[],97,"","",[],""
9134,"DanaiTeleportStrikeCharged","",[],1,0,"",4,[],[],"",0,[],"",2,2000,870,"","",[],47,"","",[],""
9135,"DanaiLightningElderBoltTriggered","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,980,"","",[],"","","",[],""
9136,"DanaiLightningBlastStrikeTriggered","",[],3.5,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9137,"DanaiLightningBeamTriggered","",[],6,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9138,"DanaiSweepCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9139,"DanaiFlickerAttack","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9140,"DanaiFlickerAttackCharged","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9141,"DanaiVolatileEmerge","",[],3,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9142,"DanaiSummonLightningVolatileStorm","",[],1,0,"",4,[],[],"",0,[],"",2,5000,887,"","",[],34,"","",[],""
9143,"DanaiLightningStormSlash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9144,"HeistTurretDamageMortarMilitary","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,800,386,"","",[],21,"","",[],""
9145,"HeistTurretDamageMortarRobot","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,800,386,"","",[],21,"","",[],""
9146,"HeistTurretDamageMortarCultist","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,800,386,"","",[],21,"","",[],""
9147,"HeistTurretDamageMortarThug","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,800,386,"","",[],21,"","",[],""
9148,"HeistTurretNetMortar","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,386,"","",[],21,"","",[],""
9149,"HeistTurretNetMortarRobot","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,386,"","",[],21,"","",[],""
9150,"HeistTurretTarMortarThug","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,386,"","",[],21,"","",[],""
9151,"HeistTurretTarMortarCultist","",[],2.5,0.04,"",4,[],[],"",0,[],"",2,1000,386,"","",[],21,"","",[],""
9152,"HiddenBlade","",[],1,0,"",2,[],[],"",445939011,[],"",2,1000,1292,"","",[],"","","",[],""
9153,"CelestialBoneGolemLeapSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,14,"","",[],"","","",[],""
9154,"CelestialBoneGolemCascade","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1205,"","",[],"","","",[],""
9155,"EASHeistGiannaDisappear","",[],1,0,"",4,[],[],"",0,[],"",2,1830,990,"","",[],38,"","",[],""
9156,"HeistDemolitionistTrapDisarm","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],77,"","",[],""
9157,"HeistDemolitionistTrapDisarmArt3","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1270,"","",[],16,"","",[],""
9158,"SupportDoubleDamage",1,"[6,0,40,72,72]",1,0,"",4,[],[],"",1740527612,[],"",2,1000,"","","",[],"","","",[],""
9159,"ChangeToStance1Heist","",[],1,0,"",4,[],[],"",0,[],"",2,1000,717,"","",[],"","","",[],""
9160,"ShieldShatter","",[],0.34,0.045,"",1,[],[],"",-55783000,[],"",2,1000,1293,"","",[],"","","",[],""
9161,"EGHeistPerceptionDiscoverHidden","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1082,"","",[],40,"","",[],""
9162,"EGHeistHiddenTotemAlarm","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1082,"","",[],22,"","",[],""
9163,"HeistUnbreakableMk1MoveDaemonEAS","",[],1,0,"",4,[],[],"",0,[],"",2,2900,887,"","",[],22,"","",[],""
9164,"HeistUnbreakableMk1MoveDaemon1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,928,"","",[],"","","",[],""
9165,"HeistUnbreakableMk1MoveDaemon2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,928,"","",[],"","","",[],""
9166,"HeistUnbreakableMk1MoveDaemonBeam","",[],2,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9167,"HeistUnbreakableMk1MoveDaemonZap","",[],1,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9168,"HeistUnbreakableMk1MoveDaemonEmerge","",[],1,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9169,"HeistUnbreakableMk1EDSFlameblast","",[],2.5,0.055,"",4,[],[],"",0,[],"",2,2670,1151,"","",[],32,"","",[],""
9170,"HeistUnbreakableMk1GASlam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,985,"","",[],13,"","",[],""
9171,"HeistUnbreakableMk1GASlamCone","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9172,"HeistUnbreakableMk1MagneticStormEAS2","",[],1,0,"",4,[],[],"",0,[],"",2,11670,990,"","",[],34,"","",[],""
9173,"HeistUnbreakableMk1MagneticStormGS","",[],0.6,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9174,"HeistUnbreakableMk1MagneticStormGT","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
9175,"HeistUnbreakableMk1MagneticStormGT2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
9176,"HeistUnbreakableMk1MagneticStormLEB","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,1062,"","",[],"","","",[],""
9177,"HeistUnbreakableMk1MagneticStormLEB2","",[],1,0.05,"",4,[],[],"",0,[],"",2,1000,1062,"","",[],"","","",[],""
9178,"HeistUnbreakableMk1MagneticStormZap","",[],0.5,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9179,"HeistUnbreakableMk1PylonBeam","",[],8,0.055,"",4,[],[],"",0,[],"",2,2000,1062,"","",[],20,"","",[],""
9180,"HeistThugEliteGroundSlamLong","",[],1,0,"",4,[],[],"",0,[],"",2,800,1303,"","",[],93,"","",[],""
9181,"HeistThugMinibossLeapSlamWeapon","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9182,"HeistThugMinibossLeapSlamWeaponEnraged","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9183,"HeistThugEliteLeapSlamTGA","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9184,"ModSocketedSkillsTriggerGrantedSkill",1,[],1,0,"",4,[],[],"",775527181,[],"",2,1000,"","","",[],"","","",[],""
9185,"ModSocketedSkillsSpendEnergyShieldBeforeMana",1,[],1,0,"",4,[],[],"",-1182495193,[],"",2,1000,"","","",[],"","","",[],""
9186,"HeistAdmiralDoubleStrike","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1036,"","",[],15,"","",[],""
9187,"HeistAdmiralDoubleStrikeTriggered","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9188,"HeistAdmiralDashThrust","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1168,"","",[],97,"","",[],""
9189,"HeistAdmiralDashThrustTriggered","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9190,"HeistAdmiralDashMortars","",[],2.5,0.045,"",4,[],[],"",0,[],"",2,1000,386,"","",[],"","","",[],""
9191,"HeistAdmiralDodgeBack","",[],1,0,"",4,[],[],"",0,[],"",2,500,383,"","",[],87,"","",[],""
9192,"HeistAdmiralDodgeLeft","",[],1,0,"",4,[],[],"",0,[],"",2,500,383,"","",[],84,"","",[],""
9193,"HeistAdmiralDodgeRight","",[],1,0,"",4,[],[],"",0,[],"",2,500,383,"","",[],85,"","",[],""
9194,"HeistAdmiralSummonCannonFire","",[],1,0,"",4,[],[],"",0,[],"",2,3000,887,"","",[],32,"","",[],""
9195,"HeistAdmiralSummonGeysers","",[],1,0,"",4,[],[],"",0,[],"",2,4670,1152,"","",[],34,"","",[],""
9196,"HeistAdmiralTidalWave","",[],1,0,"",4,[],[],"",0,[],"",2,5000,928,"","",[],33,"","",[],""
9197,"HeistAdmiralTidalWaveDamage","",[],1.5,0.05,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"",111,"",[],""
9198,"HeistAdmiralSpawnCannonballMarker","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1096,"","",[],32,"","",[],""
9199,"HeistAdmiralSpawnCannonballMarker2","",[],1,0,"",4,[],[],"",0,[],"",2,3000,1096,"","",[],32,"","",[],""
9200,"HeistAdmiralSpawnGeyser","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1096,"","",[],"","","",[],""
9201,"HeistAdmiralCannonBallEDS","",[],2.5,0.055,"",4,[],[],"",0,[],"",2,1000,1151,"","",[],"","","",[],""
9202,"HeistAdmiralCannonBallGT","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1152,"","",[],"","","",[],""
9203,"HeistAdmiralGeyserDamage","",[],0.75,0.045,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9204,"SummonTauntingContraption","",[],1,0,"",4,[],[],"",497427928,[],"",2,0,1294,"","",[],"","","",[],""
9205,"TauntingContraptionTaunt","",[],1,0,"",4,[],[],"",0,[],"",2,1200,1295,"","",[],"","","",[],""
9206,"ModTravelSkillsDealMoreDamage",1,[78],1,0,"",4,[],[],"",597552300,[],"",2,1000,"","","",[],"","","",[],""
9207,"HeistTwinsVicBasicShot","",[],1,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],1,"","",[],""
9208,"HeistTwinsVinBasicShot","",[],1,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],1,"","",[],""
9209,"HeistTwinsVicBasicShotGMP","",[],1,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],1,"","",[],""
9210,"HeistTwinsVinBasicShotGMP","",[],1,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],1,"","",[],""
9211,"HeistTwinsBothEAASnipe","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1036,"","",[],45,"","",[],""
9212,"HeistTwinsSnipeTriggeredVic","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9213,"HeistTwinsSnipeTriggeredVin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9214,"HeistTwinsBothEAA2ROA","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1037,"","",[],53,"","",[],""
9215,"HeistTwinsBothDodgeRollBack","",[],1,0,"",4,[],[],"",0,[],"",2,2000,383,"","",[],87,"","",[],""
9216,"HeistTwinsBothDodgeRollLeft","",[],1,0,"",4,[],[],"",0,[],"",2,2000,383,"","",[],84,"","",[],""
9217,"HeistTwinsBothDodgeRollRight","",[],1,0,"",4,[],[],"",0,[],"",2,2000,383,"","",[],85,"","",[],""
9218,"HeistTwinsDodgeTriggeredVic","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9219,"HeistTwinsDodgeTriggeredVin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9220,"HeistTwinsGroundSlam","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1038,"","",[],13,"","",[],""
9221,"HeistTwinsGroundSlamTriggeredVic","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9222,"HeistTwinsGroundSlamTriggeredVin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9223,"HeistTwinsWhirlDash","",[],1,0,"",4,[],[],"",0,[],"",2,1500,1039,"","",[],51,"","",[],""
9224,"HeistTwinsWhirlDashTriggeredVic","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9225,"HeistTwinsWhirlDashTriggeredVin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9226,"HeistTwinsSpawnBurningGroundVicSO","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1096,"","",[],"","","",[],""
9227,"HeistTwinsSpawnBurningGroundVicSO2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1096,"","",[],"","","",[],""
9228,"HeistTwinsSpawnIcePrisonVinSO","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1096,"","",[],"","","",[],""
9229,"HeistTwinsSpawnIcePrisonVinGT","",[],1,0,"",4,[],[],"",0,[],"",2,2500,1152,"","",[],53,"","",[],""
9230,"HeistTwinsSpawnFireRingVicGT1","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],53,"","",[],""
9231,"HeistTwinsSpawnFireRingVicGT2","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],53,"","",[],""
9232,"HeistTwinsSpawnFireRingVicGT3","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],53,"","",[],""
9233,"HeistTwinsSpawnFireRingVicGT4","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],53,"","",[],""
9234,"HeistTwinsSpawnFireRingVicGT5","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],53,"","",[],""
9235,"HeistTwinsSpawnFireRingVicGT6","",[],1,0,"",4,[],[],"",0,[],"",2,3500,1152,"","",[],53,"","",[],""
9236,"FieryImpactHeistMaceImplicit","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1261,"","",[],"","","",[],""
9237,"HeistTwinsTotemProjectileFire","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9238,"HeistTwinsTotemProjectileIce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,61,"","",[],"","","",[],""
9239,"HeistTwinsSummonTotemsVic","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
9240,"HeistTwinsSummonTotemsVin","",[],1,0,"",4,[],[],"",0,[],"",2,1000,351,"","",[],"","","",[],""
9241,"HeistTwinsTotemConeFire","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9242,"HeistTwinsTotemConeIce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9243,"HeistTwinsCombo1EAA","",[],1,0,"",4,[],[],"",0,[],"",2,2000,1036,"","",[],22,"","",[],""
9244,"HeistTwinsCombo2EAA2","",[],1,0,"",4,[],[],"",0,[],"",2,1670,1037,"","",[],32,"","",[],""
9245,"HeistTwinsFireRainAoE","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9246,"HeistTwinsColdRainAoE","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9247,"HeistTwinsVicEQ","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9248,"HeistTwinsVicEQEG","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1082,"","",[],"","","",[],""
9249,"HeistKuraiExecute","",[],1,0,"",4,[],[],"",0,[],"",2,6000,887,"","",[],"","","",[],""
9250,"HeistTwinsMeleeSlash1FireCombo1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9251,"HeistTwinsMeleeSlash4FireCombo2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9252,"HeistTwinsMeleeSlash1ColdCombo1","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9253,"HeistTwinsMeleeSlash4ColdCombo2","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9254,"HeistTwinsIceWallExplode","",[],3,0.055,"",4,[],[],"",0,[],"",2,1000,986,"","",[],"","","",[],""
9255,"HeistTwinsSpawnIcePrisonMarker","",[],1,0,"",4,[],[],"",0,[],"",2,1000,1096,"","",[],"","","",[],""
9256,"IvoryTempleMilitaryBossShieldCharge","",[],0,0,"",4,[],[],"",0,[],"",2,1000,7,"","",[],"","","",[],""
9257,"IvoryTempleMilitaryBossMelee","",[],0,0,"",4,[],[],"",0,[],"",2,1000,57,"","",[],"","","",[],""
9258,"MPWIvoryTempleMilitaryBossProjCleave","",[],1,0,"",4,[],[],"",0,[],"",2,2500,61,"","",[],9,"","",[],""
9259,"IvoryTempleMilitaryBossFlameWallGroundInner","",[],2.4,0.04,"",4,[],[],"",0,[],"",2,1000,603,"","",[],"","","",[],""
9260,"IvoryTempleMilitaryBossFlameWallGroundOuter","",[],2.4,0.04,"",4,[],[],"",0,[],"",2,1000,603,"","",[],"","","",[],""
9261,"IvoryTempleMilitaryBossFlameWallGroundCenter","",[],2.4,0.04,"",4,[],[],"",0,[],"",2,1000,603,"","",[],"","","",[],""
9262,"GAIvoryTempleMilitaryBossBounce","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9263,"GAIvoryTempleMilitaryBossShieldBash","",[],1,0,"",4,[],[],"",0,[],"",2,499,1303,"","",[],93,"","",[],""
9264,"GAIvoryTempleMilitaryBossCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,985,"","",[],"","","",[],""
9265,"GAIvoryTempleMilitaryBossFireThrust","",[],1,0,"",4,[],[],"",0,[],"",2,2000,985,"","",[],"","","",[],""
