"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
1011,106,0,"",8162,1,"",0,"",[],750,"","",[],1161,0,[],0,"",0
1012,107,0,"",8162,1,"",0,"",[],1500,"","",[],1161,0,[],0,"",0
1013,108,0,"",8162,1,"",0,"",[],3000,"","",[],1161,0,[],0,"",0
1014,109,0,"",8162,1,"",0,"",[],750,"","",[],1161,0,[],0,"",0
1015,110,0,"",8162,1,"",0,"",[],1500,"","",[],1161,0,[],0,"",0
1016,111,0,"",8162,1,"",0,"",[],3000,"","",[],1161,0,[],0,"",0
1017,112,0,"",8162,1,"",0,"",[],750,"","",[],1161,0,[],0,"",0
1018,113,0,"",8162,1,"",0,"",[],1500,"","",[],1161,0,[],0,"",0
1019,114,0,"",8162,1,"",0,"",[],3000,"","",[],1161,0,[],0,"",0
1020,115,0,"",8162,1,"",0,"",[],1000,"","",[],1161,0,[],0,"",0
1021,116,0,"",8162,1,"",0,"",[],1500,"","",[],1161,0,[],0,"",0
1022,117,0,"",8162,1,"",0,"",[],1500,"","",[],1161,0,[],0,"",0
1023,118,0,"",4957,1,"",0,"",[],1,"","",[],1161,0,[],0,"",0
