"rownum","i32","[rid]","[rid]","i32","i32","i32","i32","i32","bool","i32","i32","i32","bool","bool","[rid]","i32","i32","i32","i32","i32","i32","bool","bool","i32","i32","bool","i32","bool","rid","[i32]","i32","bool","bool","rid","bool","[i32]","bool","bool","rid","bool","bool","[rid]","bool","bool","bool","bool"
466,466,[4102],[],0,3,3,74,8,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[75],"",1,"","","",[],"","","",""
467,467,[4103],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
468,468,[4104],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
469,469,[4057],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"",1537,[25],1,1,1,"","",[],"",1,"","","",[],"","","",""
470,470,[4118],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
471,471,[4114],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
472,472,[4136],[],600,2,3,85,0,1,3,2,85,1,"",[],3,0,4,0,1,0,1,"",25,7,"",50,"",1545,"[5,-10,10]",1,1,1,"","",[],"",1,"","","",[],"","","",""
473,473,[4150],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
474,474,[4159],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
475,475,[4160],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
476,476,[4161],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
477,477,[],[],200,3,2,18,18,1,6,2,30,"","",[],1,0,2,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
478,478,[4182],[],0,2,3,25,0,1,6,2,100,1,"",[],3,0,2,0,1,0,"","",75,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
479,479,[4183],[],0,2,3,20,0,1,6,2,100,1,"",[],3,0,2,0,1,0,"","",160,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
480,480,[4186],[],500,2,3,55,0,1,6,2,100,1,"",[],3,0,2,0,1,0,"","",30,7,"",50,"",1553,[10],1,1,1,"","",[],"",1,"","","",[],"","","",""
481,481,[4188],[],374,1,4,5,0,1,13,13,0,1,"",[],1,0,7,0,1,10,"","",0,7,"",374,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
482,482,[4194],[],0,3,3,30,15,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,"","","",[],"","","",""
483,483,[4207],[],1000,1,3,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",1000,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
484,484,[],[],0,2,2,18,0,1,6,2,100,"","",[],3,0,7,0,1,0,"","",60,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
485,485,[4117],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
486,486,[4208],[],0,1,3,35,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
487,487,[],[],0,1,2,50,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",360,7,"",0,"",1551,[40],1,"","","","",[],"",1,"","","",[],"","","",""
488,488,[4196],[],200,2,2,17,0,1,6,2,50,1,"",[],1,0,2,0,1,0,"","",120,7,"",40,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
489,489,[4217],[],0,1,3,33,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
490,490,[],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
491,491,[4218],[],1200,1,3,23,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",1200,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
492,492,[4225],[],0,1,4,5,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
493,493,[4244],[],500,2,3,35,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",75,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
494,494,[4287],[],500,1,3,30,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
495,495,[4253],[],0,1,4,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
496,496,[4257],[],270,2,2,25,0,1,6,2,100,1,"",[],1,0,4,0,1,0,"","",180,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
497,497,[4258],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
498,498,[4259],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
499,499,[4193],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
500,500,"[4292,4293,4294]",[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
501,501,[4288],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
502,502,[],[],0,3,2,30,10,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,7,1,0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
503,503,[],[],0,1,2,3,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
504,504,[4308],[],0,1,3,23,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
505,505,[4309],[],0,4,6,35,20,1,13,13,25,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
506,506,[4310],[],0,4,6,45,27,1,13,13,25,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
507,507,[4311],[],0,4,6,55,37,1,13,13,25,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
508,508,"[4321,4367]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","",""
509,509,[],[],0,1,2,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
510,510,[],[],0,1,3,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
511,511,[],[],0,1,4,20,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
512,512,[],[],0,1,3,17,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
513,513,"[4368,4369]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","",""
514,514,"[4370,4371]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","",""
515,515,"[4372,4373]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","",""
516,516,[4550],[],450,3,3,28,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","",""
517,517,[4389],[],200,3,2,55,5,1,6,2,100,1,"",[],1,0,4,0,1,0,"","",0,7,"",40,"","",[],1,1,1,"","",[50],"",1,0,"","",[],"","","",""
518,518,[70],[],0,1,2,24,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
519,519,[4391],[],0,1,4,16,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,1,"","",[],"","","",""
520,520,[5101],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
521,521,[3916],[],0,1,2,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
522,522,[],[],0,1,5,5,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,5,"","",[],"","","",""
523,523,[4117],[],0,1,2,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
524,524,[4476],[],0,1,4,30,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,1,0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
525,525,[4477],[],0,1,4,6,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
526,526,[4480],[],0,1,4,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
527,532,[4489],[],0,1,4,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
528,533,[4491],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
529,534,[4494],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
530,535,[],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
531,536,[4393],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
532,537,[],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
533,538,[],[],0,3,3,4,35,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,2,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
534,539,[4548],[],0,2,3,18,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,2,"","",[],"","","",""
535,540,[4550],[],450,3,3,28,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,3,"","",[],"","","",""
536,541,[4544],[],200,3,3,25,5,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",40,"","",[],1,1,1,"","",[50],"",1,"","","",[],"","","",""
537,542,[4550],[],450,3,3,28,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","",""
538,543,[4558],[],0,2,3,27,0,1,6,2,100,1,"",[],1,0,2,0,1,0,1,"",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
539,544,[4557],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
540,545,[],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
541,546,[4634],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
542,547,[4565],[],0,3,3,69,5,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,"","","",[],"","","",""
543,548,[4568],[],0,2,3,30,0,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",90,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
544,549,[4566],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
545,550,[4567],[],300,3,3,55,16,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",60,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","",""
546,551,[4548],[],0,2,3,18,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,6,"","",[],"","","",""
547,552,[4554],[],0,1,4,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
548,553,[],[],0,1,4,9,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
549,554,[4575],[],0,1,3,23,0,1,13,13,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
550,555,[4576],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
551,556,[4584],[],100,2,3,20,0,1,6,2,100,1,"",[],1,0,2,0,1,0,1,"",270,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
552,557,[],[],0,3,2,20,8,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
553,558,[4683],[],0,1,3,13,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
554,559,[4598],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
555,560,[4599],[],200,3,3,46,12,1,3,2,0,1,1,[],3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,"","","",[],"","","",""
556,561,[4600],[],200,3,3,46,12,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,"","","",[],"","","",""
557,562,[4601],[],0,2,3,28,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",150,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
558,563,[4602],[],0,1,4,25,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
559,564,[4564],[],0,1,4,7,0,1,13,13,0,1,"",[],1,0,7,0,2,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
560,565,[4625],[],130,2,3,15,0,1,3,2,0,1,"",[],1,0,4,-10,1,0,"","",190,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","",""
561,566,[],[],0,1,2,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
562,567,[],[],0,3,2,0,3,1,4,2,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"","","","","",[],"","","",""
563,568,[4585],[],0,3,3,35,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","",""
564,569,[4587],[],0,2,3,37,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,8,"","",[],"","","",""
565,570,[],[],320,2,3,30,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",270,7,"",80,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","",""
566,571,[4619],[],0,2,3,46,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",50,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
567,572,[],[],0,1,3,17,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
568,573,[4620],[],450,3,3,41,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","",""
569,574,[4791],[],0,1,2,15,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
570,575,[4635],[],0,1,2,14,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
571,576,[4733],[],0,3,3,32,5,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,9,"","",[],"","","",""
572,577,[4582],[],300,3,3,37,17,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,10,"","",[],"","","",""
573,578,[4599],[],200,3,3,46,12,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,11,"","",[],"","","",""
574,579,[4601],[],0,2,3,28,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",150,7,"",0,"","",[],1,1,1,"","",[],"",1,12,"","",[],"","","",""
575,580,[4580],[],300,3,3,37,17,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,13,"","",[],"","","",""
576,581,[4662],[],0,1,3,15,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
577,582,[4663],[],0,1,3,40,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",80,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
578,583,[4658],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
579,584,[4578],[],0,1,3,27,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
580,585,[4577],[],0,1,3,22,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
581,586,[4765],[],300,3,3,50,20,1,6,2,100,1,"",[],1,0,4,0,2,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,"","","",[],"","","",""
582,587,[],[],0,3,2,120,4,1,6,2,100,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,14,"","",[],"","","",""
583,588,[],[],0,3,2,32,10,1,3,2,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
584,589,[],[],0,3,2,0,6,1,4,2,0,1,"",[],1,0,7,0,1,0,"","",0,7,1,0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
585,590,[],[],0,1,2,14,0,1,13,13,0,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
586,591,[],[],0,3,2,22,55,1,6,2,100,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
587,592,[466],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
588,593,[4675],[],500,1,4,24,0,1,13,13,0,1,"",[],4,5,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
589,594,[4673],[],0,2,2,40,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",80,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
590,595,[4728],[],0,1,2,28,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
591,596,[4722],[],0,3,3,230,11,1,3,2,0,"","",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
592,597,[4719],[],100,2,3,21,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","",""
593,598,[4723],[],100,2,3,19,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","",""
594,599,[4757],[],0,2,3,37,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",150,2,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
595,600,[4684],[],0,1,3,13,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
596,601,[4687],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
597,602,[4688],[],0,1,3,30,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
598,603,[4685],[],0,3,3,55,6,1,6,2,100,"","",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[50],"",1,"","","",[],"","","",""
599,604,[4686],[],100,3,3,100,11,1,6,2,100,"","",[],3,0,4,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[120],"",1,"","","",[],"","","",""
600,605,[4686],[],100,3,3,100,11,1,6,2,100,"","",[],3,0,4,0,1,0,"","",0,7,"",100,"","",[],1,"","","","",[],"",1,16,"","",[],"","","",""
601,606,[],[],0,3,3,60,6,1,3,10,0,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
602,607,[4692],[],0,1,4,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
603,608,[4699],[],0,1,2,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
604,609,[4703],[],0,1,4,6,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
605,610,[4711],[],0,1,2,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
606,611,[4712],[],150,1,2,20,0,1,13,13,0,1,"",[],2,8,7,0,1,0,"","",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
607,612,[4713],[],150,1,2,20,0,1,13,13,0,1,"",[],2,8,7,0,1,0,1,"",0,7,"",33,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
608,613,[4715],[],0,1,2,21,0,1,13,13,0,1,"",[],2,10,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
609,614,[4716],[],0,2,3,37,0,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",60,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
610,615,[],[],0,1,4,11,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","",""
611,616,[4717],[],350,2,3,50,0,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",130,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
612,617,[4743],[],500,3,3,92,9,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[100],"",1,"","","",[],"","","",""
613,618,[],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
614,619,[4724],[],0,1,2,15,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
615,620,[4738],[],0,3,3,230,16,1,6,2,100,"","",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[180],"",1,"","","",[],"","","",""
616,621,[],[],0,3,2,0,8,1,4,2,0,"","",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","",""
617,622,[4736],[],0,1,2,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
618,623,[4740],[],0,1,3,14,0,1,13,13,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
619,624,[],[],0,4,3,14,18,1,3,2,0,1,"",[],1,0,4,0,1,0,"","",120,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","",""
620,625,[],[],0,2,2,78,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",30,7,"",0,"",1616,[5],1,1,1,"","",[],"",1,"","","",[],"","","",""
