"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey"
2024,"ProxyKey1473",991,1,100,4544
2025,"ProxyKey1474",992,1,100,4545
2026,"ProxyKey1650",993,1,100,515
2027,"ProxyKey1651",994,1,40,4561
2028,"ProxyKey1652",994,1,40,4564
2029,"ProxyKey1653",994,1,30,4562
2030,"ProxyKey1654",995,1,40,4566
2031,"ProxyKey1655",995,1,40,4568
2032,"ProxyKey1656",995,1,30,4562
2033,"ProxyKey1657",996,"",8,767
2034,"ProxyKey1672",997,1,30,61
2035,"ProxyKey1658",997,1,40,63
2036,"ProxyKey1659",997,1,40,65
2037,"ProxyKey1662",998,1,30,61
2038,"ProxyKey1663",998,1,40,63
2039,"ProxyKey1664",998,1,40,65
2040,"ProxyKey1667",999,1,30,61
2041,"ProxyKey1668",999,1,40,63
2042,"ProxyKey1669",999,1,40,65
2043,"ProxyKey1673",1000,1,75,889
2044,"ProxyKey1674",1000,1,25,490
2045,"ProxyKey1675",1001,1,60,831
2046,"ProxyKey1676",1001,1,40,834
2047,"ProxyKey1677",1002,1,60,832
2048,"ProxyKey1678",1002,1,40,835
2049,"ProxyKey1679",1003,1,60,833
2050,"ProxyKey1680",1003,1,40,836
2051,"ProxyKey1681",1004,"",2,1521
2052,"ProxyKey1682",1004,1,100,1522
2053,"ProxyKey1683",1005,1,20,3362
2054,"ProxyKey1684",1005,1,20,3363
2055,"ProxyKey1685",1005,1,20,3364
2056,"ProxyKey1686",1005,1,5,3365
2057,"ProxyKey1687",1005,1,5,3366
2058,"ProxyKey1688",1005,1,5,3367
2059,"ProxyKey1689",1005,1,5,3368
2060,"ProxyKey1690",1005,1,5,3369
2061,"ProxyKey1691",1005,1,5,3370
2062,"ProxyKey1692",1005,1,5,3371
2063,"ProxyKey1693",1005,1,5,3372
2064,"ProxyKey1694",1006,1,20,3362
2065,"ProxyKey1695",1006,1,20,3363
2066,"ProxyKey1696",1006,1,20,3364
2067,"ProxyKey1697",1006,1,5,3365
2068,"ProxyKey1698",1006,1,5,3366
2069,"ProxyKey1699",1006,1,5,3367
2070,"ProxyKey1700",1006,1,5,3368
2071,"ProxyKey1701",1006,1,5,3369
2072,"ProxyKey1702",1006,1,5,3370
2073,"ProxyKey1703",1006,1,5,3371
2074,"ProxyKey1704",1006,1,5,3372
2075,"ProxyKey1705",1007,1,20,3362
2076,"ProxyKey1706",1007,1,20,3363
2077,"ProxyKey1707",1007,1,20,3364
2078,"ProxyKey1708",1007,1,5,3365
2079,"ProxyKey1709",1007,1,5,3366
2080,"ProxyKey1710",1007,1,5,3367
2081,"ProxyKey1711",1007,1,5,3368
2082,"ProxyKey1712",1007,1,5,3369
2083,"ProxyKey1713",1007,1,5,3370
2084,"ProxyKey1714",1007,1,5,3371
2085,"ProxyKey1715",1007,1,5,3372
2086,"ProxyKey1716",1008,1,20,3362
2087,"ProxyKey1717",1008,1,20,3363
2088,"ProxyKey1718",1008,1,20,3364
2089,"ProxyKey1719",1008,1,5,3365
2090,"ProxyKey1720",1008,1,5,3366
2091,"ProxyKey1721",1008,1,5,3367
2092,"ProxyKey1722",1008,1,5,3368
2093,"ProxyKey1723",1008,1,5,3369
2094,"ProxyKey1724",1008,1,5,3370
2095,"ProxyKey1725",1008,1,5,3371
2096,"ProxyKey1726",1008,1,5,3372
2097,"ProxyKey1727",1009,1,20,3362
2098,"ProxyKey1728",1009,1,20,3363
2099,"ProxyKey1729",1009,1,20,3364
2100,"ProxyKey1730",1009,1,5,3365
2101,"ProxyKey1731",1009,1,5,3366
2102,"ProxyKey1732",1009,1,5,3367
2103,"ProxyKey1733",1009,1,5,3368
2104,"ProxyKey1734",1009,1,5,3369
2105,"ProxyKey1735",1009,1,5,3370
2106,"ProxyKey1736",1009,1,5,3371
2107,"ProxyKey1737",1009,1,5,3372
2108,"ProxyKey1738",1010,1,25,1376
2109,"ProxyKey1739",1010,1,25,1393
2110,"ProxyKey1740",1010,1,25,1413
2111,"ProxyKey1741",1010,1,25,1428
2112,"ProxyKey1742",1011,1,40,43
2113,"ProxyKey1743",1011,1,40,44
2114,"ProxyKey1744",1011,1,20,409
2115,"ProxyKey1745",1012,1,25,1883
2116,"ProxyKey1746",1012,1,25,1897
2117,"ProxyKey1747",1012,1,25,1922
2118,"ProxyKey1748",1012,1,25,1932
2119,"ProxyKey1749",1013,"",4,4775
2120,"ProxyKey1769",1014,1,7,2616
2121,"ProxyKey1660",1014,1,7,2618
2122,"ProxyKey1661",1014,1,8,2620
2123,"ProxyKey1665",1014,1,8,2622
2124,"ProxyKey1770",1014,1,7,2654
2125,"ProxyKey1666",1014,1,7,2656
2126,"ProxyKey1670",1014,1,8,2658
2127,"ProxyKey1671",1014,1,8,2660
2128,"ProxyKey1771",1014,1,5,2624
2129,"ProxyKey1753",1014,1,5,2626
2130,"ProxyKey1754",1014,1,5,2628
2131,"ProxyKey1755",1014,1,5,2630
2132,"ProxyKey1772",1014,1,5,2662
2133,"ProxyKey1756",1014,1,5,2664
2134,"ProxyKey1757",1014,1,5,2666
2135,"ProxyKey1758",1014,1,5,2668
2136,"ProxyKey1773",1015,1,20,706
2137,"ProxyKey1774",1015,1,20,707
2138,"ProxyKey1775",1015,1,20,708
2139,"ProxyKey1776",1015,1,20,709
2140,"ProxyKey1777",1015,1,20,710
2141,"ProxyKey1778",1016,1,100,4644
2142,"ProxyKey1779",1017,1,50,4653
2143,"ProxyKey1780",1017,1,50,4651
2144,"ProxyKey1790",1018,"",6,4771
2145,"ProxyKey1814",1018,"",4,4772
2146,"ProxyKey1818",1018,"",4,4773
2147,"ProxyKey1806",1018,"",3,4774
2148,"ProxyKey1807",1019,1,75,4626
2149,"ProxyKey1808",1019,1,25,4627
2150,"ProxyKey1809",1020,1,100,1343
2151,"ProxyKey1812",1021,"",1,2484
2152,"ProxyKey1813",1021,"",1,2514
2153,"ProxyKey1819",1021,"",1,2496
2154,"ProxyKey1820",1021,"",1,2506
2155,"ProxyKey1821",1021,"",1,2536
2156,"ProxyKey1823",1022,1,30,4658
2157,"ProxyKey1824",1022,1,70,4660
2158,"ProxyKey1825",1023,"",3,2917
2159,"ProxyKey1826",1023,"",3,2919
2160,"ProxyKey1827",1023,"",3,2921
2161,"ProxyKey1831",1024,1,100,4790
2162,"ProxyKey1832",1025,1,8,746
2163,"ProxyKey1833",1025,1,8,759
2164,"ProxyKey1834",1025,1,8,783
2165,"ProxyKey1835",1025,1,25,747
2166,"ProxyKey1835_",1025,1,25,760
2167,"ProxyKey1836",1025,1,25,784
2168,"ProxyKey1838",1026,1,50,4766
2169,"ProxyKey1839",1026,1,50,4767
2170,"ProxyKey1840",1027,1,100,4765
2171,"ProxyKey1842",1028,1,33,4766
2172,"ProxyKey1843",1028,1,33,4767
2173,"ProxyKey1844",1028,1,33,4765
2174,"ProxyKey1845",1029,1,50,62
2175,"ProxyKey1846",1029,"",2,64
2176,"ProxyKey1847",1029,1,50,66
2177,"ProxyKey1848",1030,1,100,3798
2178,"ProxyKey1164",1031,1,100,1426
2179,"ProxyKey1165",1032,1,100,1410
2180,"ProxyKey1167",1033,1,50,1410
2181,"ProxyKey1168",1033,1,50,1426
2182,"ProxyKey1169",1034,1,75,1426
2183,"ProxyKey1170",1034,1,25,1881
2184,"ProxyKey1166",1035,1,20,1881
2185,"ProxyKey1171",1035,1,40,1426
2186,"ProxyKey1172",1035,1,40,1410
2187,"ProxyKey1173",1036,1,100,1411
2188,"ProxyKey1752",1037,1,50,1411
2189,"ProxyKey1761",1038,1,33,1411
2190,"ProxyKey1762",1037,1,5,1427
2191,"ProxyKey1763",1038,1,33,1427
2192,"ProxyKey1764",1038,1,34,1882
2193,"ProxyKey1765",1039,1,50,1860
2194,"ProxyKey1766",1039,1,50,1938
2195,"ProxyKey1766a",1040,1,50,1871
2196,"ProxyKey1766b",1040,1,50,1940
2197,"ProxyKey1766c",1041,1,50,1870
2198,"ProxyKey1766d",1041,1,50,1942
2199,"ProxyKey1921",1042,1,100,1877
2200,"ProxyKey1981",1043,1,50,1860
2201,"ProxyKey1982",1043,1,50,1938
2202,"ProxyKey2001",1044,1,100,1877
2203,"ProxyKey2010",1045,1,50,1870
2204,"ProxyKey2011",1045,1,50,1942
2205,"ProxyKey2013",1046,1,50,4620
2206,"ProxyKey2014",1046,1,50,4621
2207,"ProxyKey1767",1047,1,100,4634
2208,"ProxyKey1974",1048,1,100,1996
2209,"ProxyKey1983",1049,1,100,1998
2210,"ProxyKey1768",1050,1,100,3857
2211,"ProxyKey1791",1051,1,40,3731
2212,"ProxyKey1810",1051,1,40,3749
2213,"ProxyKey1815",1051,1,20,3767
2214,"ProxyKey1822",1052,1,100,336
2215,"ProxyKey1927",1171,1,100,361
2216,"ProxyKey1937",1172,1,100,363
2217,"ProxyKey2019",1173,1,100,341
2218,"ProxyKey1912",1155,1,100,1540
2219,"ProxyKey2038",1156,1,100,1542
2220,"ProxyKey1828",1053,1,30,4176
2221,"ProxyKey1829",1053,1,40,4181
2222,"ProxyKey1830",1053,1,30,4188
2223,"ProxyKey2042",1054,1,60,4184
2224,"ProxyKey2043",1054,1,40,4190
2225,"ProxyKey1837",1055,1,100,1549
2226,"ProxyKey2005",1056,1,100,1551
2227,"ProxyKey1849",1057,1,100,1512
2228,"ProxyKey1984",1058,1,100,1512
2229,"ProxyKey1850",1059,1,100,1609
2230,"ProxyKey1851",1060,1,30,1129
2231,"ProxyKey1852",1060,1,40,1131
2232,"ProxyKey1853",1060,1,30,1133
2233,"ProxyKey2035",1061,1,30,1135
2234,"ProxyKey2036",1061,1,40,1138
2235,"ProxyKey2037",1061,1,30,1141
2236,"ProxyKey1853a",1062,1,30,1187
2237,"ProxyKey1853b",1062,1,40,1189
2238,"ProxyKey1853c",1062,1,30,1191
2239,"ProxyKey1898",1063,1,30,1113
2240,"ProxyKey1899",1063,1,40,1114
2241,"ProxyKey1900",1063,1,30,1115
2242,"ProxyKey1901",1064,1,30,1129
2243,"ProxyKey1902",1064,1,40,1131
2244,"ProxyKey1903",1064,1,30,1133
2245,"ProxyKey1975",1065,1,100,3706
2246,"ProxyKey2049",1066,1,50,1222
2247,"ProxyKey2050",1066,1,50,1225
2248,"ProxyKey1854",1067,1,60,168
2249,"ProxyKey1855",1067,1,40,171
2250,"ProxyKey1952",1068,1,50,171
2251,"ProxyKey1953",1068,1,50,164
2252,"ProxyKey2006",1069,1,100,168
2253,"ProxyKey2033",1070,1,100,150
2254,"ProxyKey1856",1071,1,100,3706
2255,"ProxyKey1857",1072,1,100,117
2256,"ProxyKey1857a",1073,1,100,119
2257,"ProxyKey1978",1074,1,100,123
2258,"ProxyKey1874",1075,1,100,116
2259,"ProxyKey1918",1076,1,100,115
2260,"ProxyKey1979",1077,1,100,133
2261,"ProxyKey1997",1078,1,100,102
2262,"ProxyKey2053",1079,1,100,102
2263,"ProxyKey1858",1080,1,60,413
2264,"ProxyKey1859",1080,1,40,422
2265,"ProxyKey1977",1082,1,100,433
2266,"ProxyKey1859a",1081,1,100,429
2267,"ProxyKey1860",1083,1,100,275
2268,"ProxyKey1980",1084,1,100,276
2269,"ProxyKey1993",1085,1,100,271
2270,"ProxyKey1861",1086,1,100,863
2271,"ProxyKey1906",1087,1,100,879
2272,"ProxyKey1951",1088,1,100,870
2273,"ProxyKey2004",1089,1,100,860
2274,"ProxyKey1862",1090,1,100,646
2275,"ProxyKey1863",1091,1,60,638
2276,"ProxyKey1864",1091,1,40,516
2277,"ProxyKey1886",1092,1,100,752
2278,"ProxyKey1887",1093,1,100,1599
2279,"ProxyKey1907",1094,1,40,818
2280,"ProxyKey1908",1094,1,60,792
2281,"ProxyKey1919",1095,1,60,1603
2282,"ProxyKey1920",1095,1,40,1602
2283,"ProxyKey1955",1096,1,60,640
2284,"ProxyKey1956",1096,1,20,611
2285,"ProxyKey1957",1096,1,20,534
2286,"ProxyKey1958",1097,1,20,729
2287,"ProxyKey1959",1097,1,40,630
2288,"ProxyKey1960",1097,1,40,536
2289,"ProxyKey1985",1098,1,60,4591
2290,"ProxyKey1986",1098,1,40,4599
2291,"ProxyKey1987",1099,1,60,4594
2292,"ProxyKey1988",1099,1,40,4598
2293,"ProxyKey1989",1100,1,60,4596
2294,"ProxyKey1990",1100,1,40,4600
2295,"ProxyKey1994",1101,1,100,543
2296,"ProxyKey1995",1102,1,100,576
2297,"ProxyKey1996",1103,1,100,620
2298,"ProxyKey2007",1104,1,100,583
2299,"ProxyKey2013a",1105,1,60,2016
2300,"ProxyKey2014a",1105,1,40,2014
2301,"ProxyKey2015",1106,1,80,4624
2302,"ProxyKey2016",1106,1,20,4625
2303,"ProxyKey2017",1107,1,50,829
2304,"ProxyKey2018",1107,1,50,830
2305,"ProxyKey2021",1108,1,60,648
2306,"ProxyKey2022",1108,1,40,516
2307,"ProxyKey2028",1109,1,20,638
2308,"ProxyKey2029",1109,1,20,585
2309,"ProxyKey25366",1109,1,20,587
2310,"ProxyKey2030",1109,1,40,729
2311,"ProxyKey2051",1110,1,30,557
2312,"ProxyKey2052",1110,1,50,716
2313,"ProxyKey2054",1110,1,10,559
2314,"ProxyKey2055",1110,1,10,719
2315,"ProxyKey2060",1111,1,100,774
2316,"ProxyKey2061",1112,1,100,635
2317,"ProxyKey2062",1113,1,100,620
2318,"ProxyKey2063",1114,1,100,536
2319,"ProxyKey2065",1115,1,100,752
2320,"ProxyKey2066",1116,1,40,604
2321,"ProxyKey2067",1116,1,60,757
2322,"ProxyKey2068",1117,1,40,578
2323,"ProxyKey2069",1117,1,60,744
2324,"ProxyKey2070",1118,1,40,623
2325,"ProxyKey2071",1118,1,60,781
2326,"ProxyKey1865",1119,1,40,4059
2327,"ProxyKey1866",1119,1,60,4051
2328,"ProxyKey1867",1120,1,100,4064
2329,"ProxyKey1868",1121,1,100,4034
2330,"ProxyKey1868a",1122,1,100,4034
2331,"ProxyKey1869",1123,1,100,1451
2332,"ProxyKey1870",1124,1,100,1464
2333,"ProxyKey1871",1125,1,100,1587
2334,"ProxyKey1872",1126,1,100,2987
2335,"ProxyKey1873",1127,1,100,375
2336,"ProxyKey1915",1128,1,100,370
2337,"ProxyKey1992",1129,1,100,366
2338,"ProxyKey2024",1130,1,100,4623
2339,"ProxyKey2026",1131,1,100,4638
2340,"ProxyKey1875",1132,1,30,2646
2341,"ProxyKey1876",1132,1,20,2649
2342,"ProxyKey1877",1132,1,30,2609
2343,"ProxyKey1878",1132,1,20,2614
2344,"ProxyKey1941",1133,1,50,2646
2345,"ProxyKey1942",1133,1,50,2609
2346,"ProxyKey1944",1134,1,30,2646
2347,"ProxyKey1945",1134,1,20,2649
2348,"ProxyKey1946",1134,1,30,2609
2349,"ProxyKey1947",1134,1,20,2614
2350,"ProxyKey1879",1135,1,100,1525
2351,"ProxyKey1940",1185,1,100,1530
2352,"ProxyKey1880",1136,1,100,3973
2353,"ProxyKey1881",1137,1,60,3983
2354,"ProxyKey1882",1137,1,40,3985
2355,"ProxyKey1883",1138,1,50,925
2356,"ProxyKey1884",1138,1,50,946
2357,"ProxyKey1885",1139,1,100,922
2358,"ProxyKey1897",1140,1,100,932
2359,"ProxyKey1913",1141,1,60,937
2360,"ProxyKey1914",1141,1,40,942
2361,"ProxyKey1931",1178,1,100,941
2362,"ProxyKey1963",1194,1,30,938
2363,"ProxyKey1964",1194,1,40,942
2364,"ProxyKey1965",1194,1,30,935
2365,"ProxyKey1991",1179,1,100,4604
2366,"ProxyKey2012",1180,1,100,956
2367,"ProxyKey1888",1142,1,100,253
2368,"ProxyKey1933",1143,1,100,226
2369,"ProxyKey1939",1184,1,100,212
2370,"ProxyKey2008",1144,1,100,264
2371,"ProxyKey1889",1145,1,100,3844
2372,"ProxyKey1890",1146,1,50,4006
2373,"ProxyKey1891",1146,1,50,4010
2374,"ProxyKey1892",1147,1,100,4011
2375,"ProxyKey1893",1148,1,50,1305
2376,"ProxyKey1894",1148,1,30,1236
2377,"ProxyKey1895",1148,1,10,1263
2378,"ProxyKey1896",1148,1,10,1293
2379,"ProxyKey1922",1149,1,40,1305
2380,"ProxyKey1923",1149,1,40,1293
2381,"ProxyKey1924",1149,1,20,1299
2382,"ProxyKey1967",1150,1,20,1238
2383,"ProxyKey1781",1150,1,80,1305
2384,"ProxyKey1972",1151,1,50,1263
2385,"ProxyKey1973",1151,1,50,1293
2386,"ProxyKey1904",1152,1,100,3041
2387,"ProxyKey1905",1153,1,100,3043
2388,"ProxyKey1909",1154,1,30,2003
2389,"ProxyKey1910",1154,1,30,2005
2390,"ProxyKey1911",1154,1,40,2007
2391,"ProxyKey1916",1157,1,60,54
2392,"ProxyKey1917",1157,1,40,6
2393,"ProxyKey2044",1158,1,100,56
2394,"ProxyKey2056",1159,1,60,49
2395,"ProxyKey2057",1159,1,40,10
2396,"ProxyKey2058",1160,1,100,47
2397,"ProxyKey2059",1161,1,100,40
2398,"ProxyKey1925",1162,1,100,1368
2399,"ProxyKey1966",1163,1,100,1389
2400,"ProxyKey2039",1164,1,100,1382
2401,"ProxyKey2040",1165,1,100,1386
2402,"ProxyKey2041",1166,1,100,1419
2403,"ProxyKey1926",1167,1,100,314
2404,"ProxyKey1998",1168,1,100,310
2405,"ProxyKey2009",1169,1,100,312
2406,"ProxyKey2003",1170,1,100,3934
2407,"ProxyKey1930",1174,1,100,883
2408,"ProxyKey1935",1175,1,100,895
2409,"ProxyKey1936",1176,1,100,899
2410,"ProxyKey1943",1177,1,100,902
2411,"ProxyKey1934",1181,1,100,479
2412,"ProxyKey1948",1182,1,100,472
2413,"ProxyKey1938",1183,1,100,1441
2414,"ProxyKey1954",1186,1,100,1053
2415,"ProxyKey1968",1187,1,100,1041
2416,"ProxyKey2027",1188,1,100,4640
2417,"ProxyKey2032",1189,1,100,1032
2418,"ProxyKey2064",1190,1,100,1048
2419,"ProxyKey1961",1191,1,100,1615
2420,"ProxyKey2025",1192,1,100,4636
2421,"ProxyKey1962",1193,"",2,2586
2422,"ProxyKey1782",1193,1,100,922
2423,"ProxyKey1969",1195,1,100,1485
2424,"ProxyKey1970",1196,1,100,1479
2425,"ProxyKey1971",1197,1,100,1477
2426,"ProxyKey1976",1198,1,100,1810
2427,"ProxyKey1999",1199,1,100,3718
2428,"ProxyKey2031",1200,1,100,3721
2429,"ProxyKey2000",1201,1,100,3809
2430,"ProxyKey2045",1202,1,50,3927
2431,"ProxyKey2046",1202,1,50,3929
2432,"ProxyKey2047",1203,1,100,3928
2433,"ProxyKey2601",1204,1,20,5604
2434,"ProxyKey2602",1204,1,40,642
2435,"ProxyKey2603",1204,1,40,644
2436,"ProxyKey2604",1205,1,80,600
2437,"ProxyKey2605",1205,1,20,5713
2438,"ProxyKey2610",1206,1,50,598
2439,"ProxyKey2611",1206,1,50,665
2440,"4054",1207,1,100,1048
2441,"4055",1208,1,100,5080
2442,"4058",1209,1,20,4102
2443,"4057",1209,1,20,4104
2444,"4056",1209,1,60,318
2445,"4059",1210,1,100,5541
2446,"4189",105,1,100,8492
2447,"4190",106,1,100,8493
2448,"ProxyKey2072",1211,1,40,1540
2449,"ProxyKey2073",1211,1,30,1551
2450,"ProxyKey2074",1211,1,30,1566
2451,"ProxyKey2075",1212,1,40,1870
2452,"ProxyKey2076",1212,1,30,1471
2453,"ProxyKey2077",1212,1,30,487
2454,"ProxyKey2078",1214,1,30,1238
2455,"ProxyKey2079",1214,1,30,1924
2456,"ProxyKey2080",1214,1,40,4034
2457,"ProxyKey2081",1215,1,40,271
2458,"ProxyKey2082",1215,1,30,4609
2459,"ProxyKey2083",1215,1,30,859
2460,"ProxyKey2084",1213,1,30,1879
2461,"ProxyKey2085",1213,1,40,3973
2462,"ProxyKey2086",1213,1,30,421
2463,"ProxyKey2090",1216,1,100,1293
2464,"ProxyKey2089",1217,1,30,1980
2465,"ProxyKey2091",1217,1,20,1981
2466,"ProxyKey2092",1217,1,30,1982
2467,"ProxyKey2093",1217,1,20,1983
2468,"ProxyKey2094",1218,"",2,1359
2469,"ProxyKey2110",1219,"",1,1359
2470,"ProxyKey2095",1220,1,100,4734
2471,"ProxyKey2096",1221,1,100,3941
2472,"ProxyKey1789",1222,1,100,4949
2473,"ProxyKey2119",1223,1,100,4949
2474,"ProxyKey2143",1224,1,80,4949
2475,"ProxyKey2144",1224,1,20,4954
2476,"ProxyKey2145",1225,1,80,4950
2477,"ProxyKey2146",1225,1,20,4954
2478,"ProxyKey2147",1226,1,80,4950
2479,"ProxyKey2148",1226,1,20,4954
2480,"ProxyKey2149",1227,1,80,4950
2481,"ProxyKey2150",1227,1,20,4954
2482,"ProxyKey1841",1228,1,50,4993
2483,"ProxyKey2020",1228,1,50,5002
2484,"ProxyKey2129",1229,1,50,4993
2485,"ProxyKey2130",1229,1,50,5002
2486,"ProxyKey2135",1230,1,50,4993
2487,"ProxyKey2136",1230,1,50,5002
2488,"ProxyKey2137",1231,1,50,4994
2489,"ProxyKey2138",1231,1,50,5003
2490,"ProxyKey2139",1232,1,50,4994
2491,"ProxyKey2140",1232,1,50,5003
2492,"ProxyKey2141",1233,1,50,4994
2493,"ProxyKey2142",1233,1,50,5003
2494,"ProxyKey1928",1234,1,100,4974
2495,"ProxyKey2131",1235,1,100,4974
2496,"ProxyKey2098",1236,1,100,4974
2497,"ProxyKey2132",1237,1,100,4975
2498,"ProxyKey2133",1238,1,100,4975
2499,"ProxyKey2134",1239,1,100,4975
2500,"ProxyKey1932",1240,1,100,4985
2501,"ProxyKey1949",1241,1,50,5010
2502,"ProxyKey2023",1241,1,50,5017
2503,"ProxyKey2128",1242,1,50,4989
2504,"ProxyKey2151",1242,1,50,4998
2505,"ProxyKey1950",1243,1,50,4990
2506,"ProxyKey2034",1243,1,50,4999
2507,"ProxyKey2002",1244,1,50,5007
2508,"ProxyKey2048",1244,1,50,5014
2509,"ProxyKey2087",1245,1,60,212
2510,"ProxyKey2088",1245,1,40,253
2511,"ProxyKey2097",1246,1,80,4951
2512,"ProxyKey2101",1246,1,20,4955
2513,"ProxyKey2099",1247,1,50,4991
2514,"ProxyKey2102",1247,1,50,5000
2515,"ProxyKey2100",1248,1,50,5008
2516,"ProxyKey2103",1248,1,50,5015
2517,"ProxyKey2104",1249,1,50,4995
2518,"ProxyKey2116",1249,1,50,5004
2519,"ProxyKey2105",1250,1,50,4991
2520,"ProxyKey2117",1250,1,50,5000
2521,"ProxyKey2106",1251,1,50,5008
2522,"ProxyKey2118",1251,1,50,5015
2523,"ProxyKey2107",1252,1,100,4976
2524,"ProxyKey2108",1253,1,50,4991
2525,"ProxyKey2120",1253,1,50,5000
2526,"ProxyKey2109",1254,1,50,5008
2527,"ProxyKey2121",1254,1,50,5015
2528,"ProxyKey2122",1255,1,100,4986
2529,"ProxyKey2111",1256,1,50,4991
2530,"ProxyKey2123",1256,1,50,5000
2531,"ProxyKey2112",1257,1,50,5008
2532,"ProxyKey2124",1257,1,50,5015
2533,"ProxyKey2113",1258,1,50,5011
2534,"ProxyKey2125",1258,1,50,5018
2535,"ProxyKey2114",1259,1,50,4991
2536,"ProxyKey2126",1259,1,50,5000
2537,"ProxyKey2115",1260,1,50,5008
2538,"ProxyKey2127",1260,1,50,5015
2539,"4248",1261,1,80,4951
2540,"4247",1261,1,20,4955
2541,"4246",1262,1,50,4991
2542,"4245",1262,1,50,5000
2543,"4244",1263,1,50,5008
2544,"4243",1263,1,50,5015
2545,"4242",1264,1,50,4995
2546,"4241",1264,1,50,5004
2547,"4240",1265,1,50,4991
2548,"4239",1265,1,50,5000
2549,"4238",1266,1,50,5008
2550,"4237",1266,1,50,5015
2551,"4236",1267,1,100,4976
2552,"4235",1268,1,50,4991
2553,"4234",1268,1,50,5000
2554,"4233",1269,1,50,5008
2555,"4232",1269,1,50,5015
2556,"4231",1270,1,100,4986
2557,"4230",1271,1,50,4991
2558,"4229",1271,1,50,5000
2559,"4228",1272,1,50,5008
2560,"4227",1272,1,50,5015
2561,"4226",1273,1,50,5011
2562,"4225",1273,1,50,5018
2563,"4224",1274,1,50,4991
2564,"4223",1274,1,50,5000
2565,"4222",1275,1,50,5008
2566,"4249",1275,1,50,5015
2567,"ProxyKey2153",1276,1,50,3532
2568,"ProxyKey1104",1276,1,50,3537
2569,"ProxyKey2154",73,1,30,5464
2570,"ProxyKey2155",73,1,30,5465
2571,"ProxyKey1321",73,1,10,5477
2572,"ProxyKey2173",73,1,10,5478
2573,"ProxyKey2174",73,1,5,5480
2574,"ProxyKey2175",73,1,5,5481
2575,"ProxyKey2176",73,1,5,5482
2576,"ProxyKey2177",73,1,5,5483
2577,"ProxyKey2156",10,1,75,5164
2578,"ProxyKey2158",10,1,25,5168
2579,"ProxyKey2157",75,"",1,5164
2580,"ProxyKey2159",75,1,100,5168
2581,"ProxyKey2160",74,"",2,4937
2582,"ProxyKey2161",74,"",1,4938
2583,"ProxyKey2327",74,"",6,5197
2584,"ProxyKey2162",1277,1,50,2943
2585,"ProxyKey2163",1277,1,30,2944
2586,"ProxyKey2166",1277,1,20,2945
2587,"ProxyKey1349",1278,1,50,3931
2588,"ProxyKey2167",1278,1,50,3932
2589,"ProxyKey2169",71,1,20,5464
2590,"ProxyKey2178",71,1,20,5465
2591,"ProxyKey2179",71,1,20,5197
2592,"ProxyKey2180",71,1,20,5198
2593,"ProxyKey2181",71,1,20,5157
2594,"ProxyKey2182",72,1,30,4822
2595,"ProxyKey2171",72,1,20,5464
2596,"ProxyKey2172",72,1,20,5465
2597,"ProxyKey2170",72,1,30,4847
2598,"ProxyKey2322",1279,1,70,59
2599,"ProxyKey2323",1279,1,30,60
2600,"ProxyKey2324",42,1,10,1306
2601,"ProxyKey2325",42,1,10,1237
2602,"ProxyKey2326",42,1,50,1488
2603,"ProxyKey2329",42,1,15,1489
2604,"ProxyKey2330",42,1,15,1490
2605,"ProxyKey2331",43,1,20,1306
2606,"ProxyKey2332",43,1,20,1237
2607,"ProxyKey2333",43,1,30,1488
2608,"ProxyKey2334",43,1,15,1264
2609,"ProxyKey2335",43,1,15,1294
2610,"ProxyKey78",90,"",4,1487
2611,"ProxyKey84",90,"",4,1496
2612,"ProxyKey79",91,"",1,1494
2613,"ProxyKey80",91,"",6,1487
2614,"ProxyKey81",92,"",1,1481
2615,"ProxyKey83",92,"",6,1496
2616,"ProxyKey86",93,"",5,1276
2617,"ProxyKey2189",93,"",1,1251
2618,"ProxyKey2339",94,"",5,1267
2619,"ProxyKey2340",94,"",1,1242
2620,"ProxyKey2152",83,1,50,675
2621,"ProxyKey2343",83,1,50,677
2622,"ProxyKey2344",84,"",2,1243
2623,"ProxyKey2345",84,1,70,1308
2624,"ProxyKey2346",84,1,30,1268
2625,"ProxyKey2620",85,1,25,1853
2626,"ProxyKey2621",85,1,75,1860
2627,"ProxyKey2622",86,1,50,2003
2628,"ProxyKey2623",86,1,50,2007
2629,"ProxyKey2624",86,"",1,2011
2630,"ProxyKey2444",95,1,25,3731
2631,"ProxyKey2445",95,1,25,3749
2632,"ProxyKey2446",95,1,50,3767
2633,"ProxyKey2447",95,"",1,3821
2634,"ProxyKey2448",96,1,100,4012
2635,"ProxyKey2521",97,1,50,5757
2636,"ProxyKey2532",97,1,50,5758
2637,"ProxyKey2524",1280,1,100,5504
2638,"ProxyKey2525",1281,1,100,5762
2639,"ProxyKey2526",1282,1,45,2636
2640,"ProxyKey2527",1282,1,45,2676
2641,"ProxyKey2528",1282,1,10,2637
2642,"ProxyKey2539",1283,1,80,2638
2643,"ProxyKey2540",1283,1,20,2639
2644,"ProxyKey2529",1284,1,60,500
2645,"ProxyKey2530",1284,1,40,467
2646,"ProxyKey2536",1285,1,25,4178
2647,"ProxyKey25375",1285,1,50,4185
2648,"ProxyKey2538",1285,1,25,4191
2649,"ProxyKey2541",98,1,25,3745
