"rownum","Id","i32","i32","Name","CompletionsRequired","AchievementsKey","bool","bool","bool","bool"
7864,"ExpeditionCompleteEncountersIII_4",6,135,"Defeat Metamorphs",50,939,"",1,"",1
7865,"ExpeditionCompleteEncountersIII_5",6,141,"Complete Rituals",50,939,"",1,"",1
7866,"ExpeditionCompleteEncountersIII_6",6,147,"Pass through Delirium Mirrors",50,939,"",1,"",1
7867,"ExpeditionCompleteEncountersIII_7",5,153,"Open Maps with Fortune Favours the Brave",30,939,"",1,"",1
7868,"ExpeditionDannigsExchange1_1",1,158,"Lesser Broken Circle Artifact",1,940,"",1,"",1
7869,"ExpeditionDannigsExchange1_2",1,159,"Common Broken Circle Artifact",1,940,"",1,"",1
7870,"ExpeditionDannigsExchange1_3",1,160,"Greater Broken Circle Artifact",1,940,"",1,"",1
7871,"ExpeditionDannigsExchange1_4",1,161,"Grand Broken Circle Artifact",1,940,"",1,"",1
7872,"ExpeditionDannigsExchange1_5",1,162,"Lesser Black Scythe Artifact",1,940,"",1,"",1
7873,"ExpeditionDannigsExchange1_6",1,163,"Common Black Scythe Artifact",1,940,"",1,"",1
7874,"ExpeditionDannigsExchange1_7",1,164,"Greater Black Scythe Artifact",1,940,"",1,"",1
7875,"ExpeditionDannigsExchange1_8",1,165,"Grand Black Scythe Artifact",1,940,"",1,"",1
7876,"ExpeditionDannigsExchange1_9",1,166,"Lesser Order Artifact",1,940,"",1,"",1
7877,"ExpeditionDannigsExchange1_10",1,167,"Common Order Artifact",1,940,"",1,"",1
7878,"ExpeditionDannigsExchange1_11",1,168,"Greater Order Artifact",1,940,"",1,"",1
7879,"ExpeditionDannigsExchange1_12",1,169,"Grand Order Artifact",1,940,"",1,"",1
7880,"ExpeditionGambleWithGwennen1_2",1,170,"Magic Item",1,941,"",1,"",1
7881,"ExpeditionGambleWithGwennen1_3",1,171,"Rare Item",1,941,"",1,"",1
7882,"ExpeditionGambleWithGwennen1_4",1,172,"Unique Weapon",1,941,"",1,"",1
7883,"ExpeditionHaggleWithTujen1_1",1,173,"Basic Currency",1,942,"",1,"",1
7884,"ExpeditionHaggleWithTujen1_2",1,174,"Gem",1,942,"",1,"",1
7885,"ExpeditionHaggleWithTujen1_3",1,175,"Sextants",1,942,"",1,"",1
7886,"ExpeditionHaggleWithTujen1_4",1,176,"Map",1,942,"",1,"",1
7887,"ExpeditionHaggleWithTujen1_5",1,177,"Map with layers of Delirium",1,942,"",1,"",1
7888,"ExpeditionHaggleWithTujen1_6",1,178,"Shaper or Elder Guardian Map",1,942,"",1,"",1
7889,"ExpeditionHaggleWithTujen1_7",1,179,"Abyss Jewel",1,942,"",1,"",1
7890,"ExpeditionHaggleWithTujen1_8",1,180,"Perandus Coins",1,942,"",1,"",1
7891,"ExpeditionHaggleWithTujen1_9",1,181,"Breach Splinters",1,942,"",1,"",1
7892,"ExpeditionHaggleWithTujen1_10",1,182,"Essence",1,942,"",1,"",1
7893,"ExpeditionHaggleWithTujen1_11",1,183,"Fragment",1,942,"",1,"",1
7894,"ExpeditionHaggleWithTujen1_12",1,184,"Fossil",1,942,"",1,"",1
7895,"ExpeditionHaggleWithTujen1_13",1,185,"Silver Coins",1,942,"",1,"",1
7896,"ExpeditionHaggleWithTujen1_14",1,186,"Stacked Deck",1,942,"",1,"",1
7897,"ExpeditionHaggleWithTujen1_16",1,187,"Incubator",1,942,"",1,"",1
7898,"ExpeditionHaggleWithTujen1_17",1,188,"Legion Splinters",1,942,"",1,"",1
7899,"ExpeditionHaggleWithTujen1_18",1,189,"Oils",1,942,"",1,"",1
7900,"ExpeditionHaggleWithTujen1_20",1,190,"Simulacrum Splinters",1,942,"",1,"",1
7901,"ExpeditionHaggleWithTujen1_21",1,191,"Cluster Jewel",1,942,"",1,"",1
7902,"ExpeditionHaggleWithTujen1_22",1,192,"Contract",1,942,"",1,"",1
7903,"ExpeditionHaggleWithTujen1_23",1,193,"Blueprint",1,942,"",1,"",1
7904,"ExpeditionHaggleWithTujen1_24",1,194,"Catalyst",1,942,"",1,"",1
7905,"ExpeditionHaggleWithTujen1_25",1,195,"Ritual Splinters",1,942,"",1,"",1
7906,"ExpeditionBrokerDealsWithRog1_1",1,196,"Reroll Prefixes",1,943,"",1,"",1
7907,"ExpeditionBrokerDealsWithRog1_2",1,197,"Reroll Suffixes",1,943,"",1,"",1
7908,"ExpeditionBrokerDealsWithRog1_3",1,198,"Reroll Modifier Values of Prefixes",1,943,"",1,"",1
7909,"ExpeditionBrokerDealsWithRog1_4",1,199,"Reroll Modifier Values of Suffixes",1,943,"",1,"",1
7910,"ExpeditionBrokerDealsWithRog1_5",1,200,"Reroll Modifier Values of Implicits",1,943,"",1,"",1
7911,"ExpeditionBrokerDealsWithRog1_6",1,201,"Upgrade a Modifier Level",1,943,"",1,"",1
7912,"ExpeditionBrokerDealsWithRog1_7",1,202,"Remove a Modifier",1,943,"",1,"",1
7913,"ExpeditionBrokerDealsWithRog1_8",1,203,"Add a Prefix Modifier",1,943,"",1,"",1
7914,"ExpeditionBrokerDealsWithRog1_9",1,204,"Add a Suffix Modifier",1,943,"",1,"",1
7915,"ExpeditionBrokerDealsWithRog1_10",1,205,"Reforge the number of sockets",1,943,"",1,"",1
7916,"ExpeditionBrokerDealsWithRog1_11",1,206,"Reforge the number of links",1,943,"",1,"",1
7917,"ExpeditionBrokerDealsWithRog1_12",1,207,"Apply an Incubator",1,943,"",1,"",1
7918,"ExpeditionBrokerDealsWithRog1_13",1,208,"Apply a Quality Type",1,943,"",1,"",1
7919,"ExpeditionBrokerDealsWithRog1_14",1,209,"Set Quality to 20%",1,943,"",1,"",1
7920,"ExpeditionBrokerDealsWithRog1_15",1,210,"Apply an Anointment",1,943,"",1,"",1
7921,"ExpeditionCompleteEncountersV_1",1,211,"Complete a Rare Blighted Map",1,944,"",1,"",1
7922,"ExpeditionCompleteEncountersV_2",1,212,"Defeat the Omnitect",1,944,"",1,"",1
7923,"ExpeditionCompleteEncountersV_3",1,213,"Defeat a Bestiary Boss",1,944,"",1,"",1
7924,"ExpeditionCompleteEncountersV_4",1,214,"Complete The Beachhead",1,944,"",1,"",1
7925,"ExpeditionLevel90",1,215,"",1,945,"",1,"",1
7926,"ExpeditionCompleteEightModMaps",5,216,"",30,946,"",1,"",1
7927,"ExpeditionCompleteExpeditionEncountersIV_1",1,221,"Currency",1,947,"",1,"",1
7928,"ExpeditionCompleteExpeditionEncountersIV_2",1,222,"Armour",1,947,"",1,"",1
7929,"ExpeditionCompleteExpeditionEncountersIV_3",1,223,"Weapons",1,947,"",1,"",1
7930,"ExpeditionCompleteExpeditionEncountersIV_4",1,224,"Trinkets",1,947,"",1,"",1
7931,"ExpeditionCompleteExpeditionEncountersIV_5",1,225,"Unique",1,947,"",1,"",1
7932,"ExpeditionCompleteExpeditionEncountersIV_6",1,226,"Gems",1,947,"",1,"",1
7933,"ExpeditionCompleteExpeditionEncountersIV_7",1,227,"Maps",1,947,"",1,"",1
7934,"ExpeditionCompleteExpeditionEncountersIV_8",1,228,"Fragments",1,947,"",1,"",1
7935,"ExpeditionCompleteExpeditionEncountersIV_9",1,229,"Breach",1,947,"",1,"",1
7936,"ExpeditionCompleteExpeditionEncountersIV_10",1,230,"Essence",1,947,"",1,"",1
7937,"ExpeditionCompleteExpeditionEncountersIV_11",1,231,"Harbinger",1,947,"",1,"",1
7938,"ExpeditionCompleteExpeditionEncountersIV_12",1,232,"Fossils",1,947,"",1,"",1
7939,"ExpeditionCompleteExpeditionEncountersIV_13",1,233,"Divination",1,947,"",1,"",1
7940,"ExpeditionCompleteExpeditionEncountersIV_14",1,234,"Legion",1,947,"",1,"",1
7941,"ExpeditionCompleteExpeditionEncountersIV_15",1,235,"Metamorph",1,947,"",1,"",1
7942,"ExpeditionCompleteExpeditionEncountersIV_16",1,236,"Blight",1,947,"",1,"",1
7943,"ExpeditionCompleteExpeditionEncountersIV_17",1,237,"Heist",1,947,"",1,"",1
7944,"ExpeditionCompleteExpeditionEncountersIV_18",1,238,"Ritual",1,947,"",1,"",1
7945,"ExpeditionDestroyRemnants1_1",1,239,"All Damage from Monster's Hits can Freeze",1,948,"",1,"",1
7946,"ExpeditionDestroyRemnants1_2",1,240,"All Damage from Monster's Hits can Ignite",1,948,"",1,"",1
7947,"ExpeditionDestroyRemnants1_3",1,241,"All Damage from Monster's Hits can Poison",1,948,"",1,"",1
7948,"ExpeditionDestroyRemnants1_4",1,242,"All Damage from Monster's Hits can Shock",1,948,"",1,"",1
7949,"ExpeditionDestroyRemnants1_5",1,243,"Monsters' Hits are always Critical Strikes",1,948,"",1,"",1
7950,"ExpeditionDestroyRemnants1_7",1,244,"Runic Monsters inflict Petrification on Hit",1,948,"",1,"",1
7951,"ExpeditionDestroyRemnants1_8",1,245,"Runic Monsters apply a random Hex on Hit",1,948,"",1,"",1
7952,"ExpeditionDestroyRemnants1_9",1,246,"Monsters are Immune to Cold Damage",1,948,"",1,"",1
7953,"ExpeditionDestroyRemnants1_10",1,247,"Monsters have a chance to Impale Enemies on Hit with Attacks",1,948,"",1,"",1
7954,"ExpeditionDestroyRemnants1_15",1,248,"Monsters are Immune to Fire Damage",1,948,"",1,"",1
7955,"ExpeditionDestroyRemnants1_16",1,249,"Monsters are Immune to Lightning Damage",1,948,"",1,"",1
7956,"ExpeditionDestroyRemnants1_17",1,250,"Monsters are Immune to Chaos Damage",1,948,"",1,"",1
7957,"ExpeditionDestroyRemnants1_18",1,251,"Monsters are Immune to Physical Damage",1,948,"",1,"",1
7958,"ExpeditionDestroyRemnants1_19",1,252,"Monsters cannot be Chilled, Frozen, Shocked or Ignited",1,948,"",1,"",1
7959,"ExpeditionDestroyRemnants1_20",1,253,"Monsters are Immune to Curses",1,948,"",1,"",1
7960,"ExpeditionDestroyRemnants1_21",1,254,"Monsters' Hits can't be Evaded",1,948,"",1,"",1
7961,"ExpeditionDestroyRemnants1_22",1,255,"Hits against Monsters cannot be Critical Strikes",1,948,"",1,"",1
7962,"ExpeditionDestroyRemnants1_23",1,256,"Damage cannot Leech Life or Mana from Monsters",1,948,"",1,"",1
7963,"ExpeditionDestroyRemnants1_24",1,257,"Monsters' Hits Overwhelm Physical Damage Reduction",1,948,"",1,"",1
7964,"ExpeditionDestroyRemnants1_25",1,258,"Monsters do not grant Flask Charges when Slain",1,948,"",1,"",1
7965,"ExpeditionDestroyRemnants1_26",1,259,"Every 4 seconds, Runic Monsters Regenerate Life over one second",1,948,"",1,"",1
7966,"ExpeditionDestroyRemnants1_27",1,260,"Monsters have Ward",1,948,"",1,"",1
7967,"ExpeditionDestroyRemnants1_28",1,261,"Monsters' Attack Hits have a chance to inflict Bleeding",1,948,"",1,"",1
7968,"ExpeditionDestroyRemnants1_29",1,262,"Monsters have a Chance to Block Attack and Spell Damage",1,948,"",1,"",1
7969,"ExpeditionDestroyRemnants1_30",1,263,"Monsters Penetrate Fire Resistance",1,948,"",1,"",1
7970,"ExpeditionDestroyRemnants1_31",1,264,"Monsters Penetrate Cold Resistance",1,948,"",1,"",1
7971,"ExpeditionDestroyRemnants1_32",1,265,"Monsters Penetrate Lightning Resistance",1,948,"",1,"",1
7972,"ExpeditionDestroyRemnants1_33",1,266,"Monsters Penetrate Chaos Resistance",1,948,"",1,"",1
7973,"ExpeditionDestroyRemnants1_34",1,267,"Monsters gain Extra Chaos Damage",1,948,"",1,"",1
7974,"ExpeditionDestroyRemnants1_35",1,268,"Monsters' Hits remove Mana and Energy Shield",1,948,"",1,"",1
7975,"ExpeditionDestroyRemnants1_36",1,269,"Monsters Kill things with 20% or lower Life on Hit",1,948,"",1,"",1
7976,"ExpeditionCompleteExpeditionEncountersV_1",1,270,"Battleground Graves",1,949,"",1,"",1
7977,"ExpeditionCompleteExpeditionEncountersV_2",1,271,"Karui Wargraves",1,949,"",1,"",1
7978,"ExpeditionCompleteExpeditionEncountersV_3",1,272,"Bluffs",1,949,"",1,"",1
7979,"ExpeditionCompleteExpeditionEncountersV_4",1,273,"Rotting Temple",1,949,"",1,"",1
7980,"ExpeditionCompleteExpeditionEncountersV_5",1,274,"Shipwreck Reef",1,949,"",1,"",1
7981,"ExpeditionCompleteExpeditionEncountersV_6",1,275,"Cemetery",1,949,"",1,"",1
7982,"ExpeditionCompleteExpeditionEncountersV_7",1,276,"Sarn Slums",1,949,"",1,"",1
7983,"ExpeditionCompleteExpeditionEncountersV_8",1,277,"Dried Riverbed",1,949,"",1,"",1
7984,"ExpeditionCompleteExpeditionEncountersV_9",1,278,"Mountainside",1,949,"",1,"",1
7985,"ExpeditionCompleteExpeditionEncountersV_10",1,279,"Forest Ruins",1,949,"",1,"",1
7986,"ExpeditionCompleteExpeditionEncountersV_11",1,280,"Vaal Temple",1,949,"",1,"",1
7987,"ExpeditionCompleteExpeditionEncountersV_12",1,281,"Utzaal Outskirts",1,949,"",1,"",1
7988,"ExpeditionCompleteExpeditionEncountersV_13",1,282,"Desert Ruins",1,949,"",1,"",1
7989,"ExpeditionCompleteExpeditionEncountersV_14",1,283,"Scrublands",1,949,"",1,"",1
7990,"ExpeditionCompleteExpeditionEncountersV_15",1,284,"Volcanic Island",1,949,"",1,"",1
7991,"ExpeditionCompleteUniqueMaps1_1",1,285,"Vaults of Atziri",1,950,"",1,"",1
7992,"ExpeditionCompleteUniqueMaps1_2",1,286,"Maelström of Chaos",1,950,"",1,"",1
7993,"ExpeditionCompleteUniqueMaps1_3",1,287,"The Coward's Trial",1,950,"",1,"",1
7994,"ExpeditionCompleteUniqueMaps1_4",1,288,"Acton's Nightmare",1,950,"",1,"",1
7995,"ExpeditionCompleteUniqueMaps1_5",1,289,"Poorjoy's Asylum",1,950,"",1,"",1
7996,"ExpeditionCompleteUniqueMaps1_6",1,290,"Mao Kun",1,950,"",1,"",1
7997,"ExpeditionCompleteUniqueMaps1_7",1,291,"Oba's Cursed Trove",1,950,"",1,"",1
7998,"ExpeditionCompleteUniqueMaps1_8",1,292,"Olmec's Sanctum",1,950,"",1,"",1
7999,"ExpeditionCompleteUniqueMaps1_9",1,293,"Death and Taxes",1,950,"",1,"",1
8000,"ExpeditionCompleteUniqueMaps1_10",1,294,"Whakawairua Tuahu",1,950,"",1,"",1
8001,"ExpeditionCompleteUniqueMaps1_11",1,295,"The Vinktar Square",1,950,"",1,"",1
8002,"ExpeditionCompleteUniqueMaps1_12",1,296,"Caer Blaidd, Wolfpack's Den",1,950,"",1,"",1
8003,"ExpeditionCompleteUniqueMaps1_13",1,297,"The Putrid Cloister",1,950,"",1,"",1
8004,"ExpeditionCompleteUniqueMaps1_14",1,298,"Hallowed Ground",1,950,"",1,"",1
8005,"ExpeditionCompleteUniqueMaps1_15",1,299,"The Twilight Temple",1,950,"",1,"",1
8006,"ExpeditionCompleteUniqueMaps1_16",1,300,"Pillars of Arun",1,950,"",1,"",1
8007,"ExpeditionCompleteUniqueMaps1_17",1,301,"Perandus Manor",1,950,"",1,"",1
8008,"ExpeditionCompleteUniqueMaps1_18",1,302,"Doryani's Machinarium",1,950,"",1,"",1
8009,"ExpeditionExploreTheseSubareas1_1",1,303,"Fortified Redoubt",1,951,"",1,"",1
8010,"ExpeditionExploreTheseSubareas1_2",1,304,"Noxious Gutter",1,951,"",1,"",1
8011,"ExpeditionExploreTheseSubareas1_3",1,305,"Sandy Vestige",1,951,"",1,"",1
8012,"ExpeditionExploreTheseSubareas1_4",1,306,"Heroic Tomb",1,951,"",1,"",1
8013,"ExpeditionExploreTheseSubareas1_5",1,307,"Spectral Hollow",1,951,"",1,"",1
8014,"ExpeditionExploreTheseSubareas1_6",1,308,"Forgotten Grotto",1,951,"",1,"",1
8015,"ExpeditionExploreTheseSubareas1_7",1,309,"Mushroom Thicket",1,951,"",1,"",1
8016,"ExpeditionExploreTheseSubareas1_9",1,310,"Lost Sanctum",1,951,"",1,"",1
8017,"ExpeditionExploreTheseSubareas1_10",1,311,"Chittering Chamber",1,951,"",1,"",1
8018,"ExpeditionDefeatTheseExpeditionBosses1_1",1,312,"Medved, Feller of Heroes",1,952,"",1,"",1
8019,"ExpeditionDefeatTheseExpeditionBosses1_2",1,313,"Vorana, Last to Fall",1,952,"",1,"",1
8020,"ExpeditionDefeatTheseExpeditionBosses1_3",1,314,"Uhtred, Covetous Traitor",1,952,"",1,"",1
8021,"ExpeditionDefeatTheseExpeditionBosses1_4",1,315,"Olroth, Origin of the Fall",1,952,"",1,"",1
8022,"ExpeditionCompleteEncountersVI_1",1,316,"Defeat Mastermind at an area level of 83",1,953,"",1,"",1
8023,"ExpeditionCompleteEncountersVI_2",1,317,"Complete the Simulacrum",1,953,"",1,"",1
8024,"ExpeditionCompleteEncountersVI_3",1,318,"Complete Domain of Timeless Conflict while all five Factions are present",1,953,"",1,"",1
8025,"ExpeditionCompleteEncountersVI_4",1,319,"Defeat a Delve Boss",1,953,"",1,"",1
8026,"ExpeditionCompleteEncountersVII_1",1,320,"Defeat Murgeth Bogsong in Stagnation Map while affected by Toxic Swamp.",1,954,"",1,"",1
8027,"ExpeditionCompleteEncountersVII_2",1,321,"Defeat Merveil, the Returned in Underground Sea Map while affected by at least four stacks of Screech.",1,954,"",1,"",1
8028,"ExpeditionCompleteEncountersVII_3",1,322,"Defeat both Witches of the Cauldron in a Twinned Burial Chambers Map.",1,954,"",1,"",1
8029,"ExpeditionCompleteEncountersVII_4",1,323,"Defeat the Trio in Crystal Ore Map while affected by Righteous Fire.",1,954,"",1,"",1
8030,"ExpeditionDefeatMedvedConditionally1_1",1,324,"Defeat Medved, Feller of Heroes while you are Poisoned.",1,955,"",1,"",1
8031,"ExpeditionDefeatMedvedConditionally1_2",1,325,"Defeat Medved, Feller of Heroes after he has summoned Arachnid Familiars at least five times.",1,955,"",1,"",1
8032,"ExpeditionDefeatMedvedConditionally1_3",1,326,"Defeat Medved, Feller of Heroes after defeating all three summoned Cultists within five seconds of the first Cultist's death.",1,955,"",1,"",1
8033,"ExpeditionDefeatMedvedConditionally1_4",1,327,"Defeat Medved, Feller of Heroes without defeating any summoned Cultists.",1,955,"",1,"",1
8034,"ExpeditionDefeatVoranaConditionally1_1",1,328,"Defeat Vorana, Last to Fall while affected by The Black Reaping.",1,956,"",1,"",1
8035,"ExpeditionDefeatVoranaConditionally1_2",1,329,"Defeat Vorana, Last to Fall without any player causing any Orbiting Stars to collapse.",1,956,"",1,"",1
8036,"ExpeditionDefeatVoranaConditionally1_3",1,330,"Defeat Vorana, Last to Fall after causing at least 25 Orbiting Stars to collapse.",1,956,"",1,"",1
8037,"ExpeditionDefeatVoranaConditionally1_4",1,331,"Defeat Vorana, Last to Fall without any player being hit by any collapsing Orbiting Stars or their projectiles.",1,956,"",1,"",1
8038,"ExpeditionDefeatUhtredConditionally1_1",1,332,"Defeat Uhtred, Covetous Traitor without any player being affected by Glimpse of Infinity or Indifference of the Cosmos.",1,957,"",1,"",1
8039,"ExpeditionDefeatUhtredConditionally1_2",1,333,"Defeat Uhtred, Covetous Traitor while affected by Glimpse of Infinity.",1,957,"",1,"",1
8040,"ExpeditionDefeatUhtredConditionally1_3",1,334,"Defeat Uhtred, Covetous Traitor while affected by Indifference of the Cosmos.",1,957,"",1,"",1
8041,"ExpeditionDefeatUhtredConditionally1_4",1,335,"Defeat Uhtred, Covetous Traitor without any player colliding with any Seeking Stars.",1,957,"",1,"",1
8042,"ExpeditionDefeatOlrothConditionally1_1",1,336,"Defeat Olroth, Origin of the Fall while both Runic Gateways are active.",1,958,"",1,"",1
8043,"ExpeditionDefeatOlrothConditionally1_2",1,337,"Defeat Olroth, Origin of the Fall while both Crystal Stars are active.",1,958,"",1,"",1
8044,"ExpeditionDefeatOlrothConditionally1_3",1,338,"Defeat Olroth, Origin of the Fall without any player being hit by Cage of Light or being affected by Exterminating Flames.",1,958,"",1,"",1
8045,"ExpeditionDefeatOlrothConditionally1_4",1,339,"Defeat Olroth, Origin of the Fall while affected by Enervation.",1,958,"",1,"",1
8046,"ExpeditionCompleteEncountersVIII_1",1,340,"Complete a Grand Heist",1,959,"",1,"",1
8047,"ExpeditionCompleteEncountersVIII_2",1,341,"Harvest the Heart of the Grove",1,959,"",1,"",1
8048,"ExpeditionCompleteEncountersVIII_3",1,342,"Defeat Chayula, Who Dreamt in their Domain",1,959,"",1,"",1
8049,"ExpeditionCompleteEncountersVIII_4",1,343,"Defeat the Pale Council",1,959,"",1,"",1
8050,"ExpeditionMapGrind",14,344,"",10000,960,"",1,"",1
8051,"ExpeditionCompleteDeadlyEncounters1_1",1,358,"High Templar Venarius in The Cortex",1,961,"",1,"",1
8052,"ExpeditionCompleteDeadlyEncounters1_2",1,359,"Uber Elder",1,961,"",1,"",1
8053,"ExpeditionCompleteDeadlyEncounters1_3",1,360,"Atziri in the Alluring Abyss",1,961,"",1,"",1
8054,"ExpeditionCompleteDeadlyEncounters1_4",1,361,"The Maven",1,961,"",1,"",1
8055,"ExpeditionCompleteDeadlyEncounters1_5",1,362,"Sirus, Awakener of Worlds at Awakening Level 8 or higher",1,961,"",1,"",1
8056,"ExpeditionEndgameGrinds1_1",1,363,"Level 100",1,962,"",1,"",1
8057,"ExpeditionEndgameGrinds1_2",9,364,"Cleanse Darkshrines in the Endgame Labyrinth",400,962,"",1,"",1
8058,"ExpeditionEndgameGrinds1_3",9,373,"Defeat waves of monsters in the Simulacrum",300,962,"",1,"",1
8059,"ExpeditionEndgameGrinds1_4",7,382,"Complete Rare Blighted Maps",75,962,"",1,"",1
8060,"ExpeditionEndgameGrinds1_5",6,389,"Defeat the Vaal Omnitect in an area of Level 75 or higher",60,962,"",1,"",1
8061,"ExpeditionEndgameGrinds1_6",7,395,"Complete Logbook Expeditions in an area of Level 80 or higher",125,962,"",1,"",1
8062,"ExpeditionCompleteExpeditionEncountersIV_19",1,402,"Delirium",1,947,"",1,"",1
8063,"ExpeditionHaggleWithTujen1_26",1,403,"Scarab",1,942,"",1,"",1
8064,"ExpeditionGambleWithGwennen1_5",1,404,"Unique Shield or Quiver",1,941,"",1,"",1
8065,"ExpeditionGambleWithGwennen1_6",1,405,"Unique Helmet",1,941,"",1,"",1
8066,"ExpeditionGambleWithGwennen1_7",1,406,"Unique Body Armour",1,941,"",1,"",1
8067,"ExpeditionGambleWithGwennen1_8",1,407,"Unique Gloves",1,941,"",1,"",1
8068,"ExpeditionGambleWithGwennen1_9",1,408,"Unique Boots",1,941,"",1,"",1
8069,"ExpeditionGambleWithGwennen1_10",1,409,"Unique Belt",1,941,"",1,"",1
8070,"ExpeditionGambleWithGwennen1_11",1,410,"Unique Ring",1,941,"",1,"",1
8071,"ExpeditionGambleWithGwennen1_12",1,411,"Unique Amulet",1,941,"",1,"",1
8072,"ExpeditionGambleWithGwennen1_14",1,412,"Unique Jewel",1,941,"",1,"",1
8073,"ScourgeTutorial",1,0,"",1,963,"",1,"",1
8074,"ScourgeGearUp1_1",1,1,"Sapphire, Topaz or Ruby Ring",1,964,"",1,"",1
8075,"ScourgeGearUp1_2",1,2,"Rare Weapon",1,964,"",1,"",1
8076,"ScourgeGearUp1_3",1,3,"Boots with an increased movement speed modifier",1,964,"",1,"",1
8077,"ScourgeCraft1_1",1,4,"Orb of Transmutation",1,965,"",1,"",1
8078,"ScourgeCraft1_2",1,5,"Orb of Alteration",1,965,"",1,"",1
8079,"ScourgeCraft1_3",1,6,"Orb of Augmentation",1,965,"",1,"",1
8080,"ScourgeCraft1_4",1,7,"Chromatic Orb",1,965,"",1,"",1
8081,"ScourgeDefeatActBosses1_1",1,8,"Act 1: Merveil, the Twisted",1,966,"",1,"",1
8082,"ScourgeDefeatActBosses1_2",1,9,"Act 2: Vaal Oversoul",1,966,"",1,"",1
8083,"ScourgeDefeatActBosses1_3",1,10,"Act 3: Dominus, Ascendant",1,966,"",1,"",1
8084,"ScourgeDefeatActBosses1_4",1,11,"Act 4: Malachai, The Nightmare",1,966,"",1,"",1
8085,"ScourgeDefeatActBosses1_5",1,12,"Act 5: Kitava, the Insatiable",1,966,"",1,"",1
8086,"ScourgeTwentyPassives",5,13,"",20,967,"",1,"",1
8087,"ScourgeCraft2_1",1,18,"Jeweller's Orb",1,968,"",1,"",1
8088,"ScourgeCraft2_2",1,19,"Orb of Fusing",1,968,"",1,"",1
8089,"ScourgeCraft2_3",1,20,"Chaos Orb",1,968,"",1,"",1
8090,"ScourgeCraft2_4",1,21,"Glassblower's Bauble",1,968,"",1,"",1
8091,"ScourgeCraft2_5",1,22,"Hideout Crafting Bench",1,968,"",1,"",1
8092,"ScourgeDefeatMonsters_1",1,23,"Demon Imp",1,969,"",1,"",1
8093,"ScourgeDefeatMonsters_2",1,24,"Demon Beast",1,969,"",1,"",1
8094,"ScourgeDefeatMonsters_3",1,25,"Demon Ghast",1,969,"",1,"",1
8095,"ScourgeDefeatMonsters_4",1,26,"Demon Harpy",1,969,"",1,"",1
8096,"ScourgeDefeatMonsters_5",1,27,"Demon Herder",1,969,"",1,"",1
8097,"ScourgeDefeatMonsters_6",1,28,"Pale Cherubim",1,969,"",1,"",1
8098,"ScourgeDefeatMonsters_7",1,29,"Pale Servitor",1,969,"",1,"",1
8099,"ScourgeDefeatMonsters_8",1,30,"Pale Virtue",1,969,"",1,"",1
8100,"ScourgeDefeatMonsters_9",1,31,"Pale Angel",1,969,"",1,"",1
8101,"ScourgeDefeatMonsters_10",1,32,"Pale Seraphim",1,969,"",1,"",1
8102,"ScourgeDefeatMonsters_11",1,33,"Ravenous Homonculus",1,969,"",1,"",1
8103,"ScourgeDefeatMonsters_12",1,34,"Ravenous Brute",1,969,"",1,"",1
8104,"ScourgeDefeatMonsters_13",1,35,"Ravenous Digester",1,969,"",1,"",1
8105,"ScourgeDefeatMonsters_14",1,36,"Ravenous Misshapen",1,969,"",1,"",1
8106,"ScourgeDefeatMonsters_15",1,37,"Ravenous Bloodshaper",1,969,"",1,"",1
8107,"ScourgeDefeatMonsters_16",1,38,"Ravenous Macerator",1,969,"",1,"",1
8108,"ScourgeDefeatActBosses2_1",1,39,"Act 6: Tsoagoth, The Brine King",1,970,"",1,"",1
8109,"ScourgeDefeatActBosses2_2",1,40,"Act 7: Arakaali, Spinner of Shadows",1,970,"",1,"",1
8110,"ScourgeDefeatActBosses2_3",1,41,"Act 8: Lunaris, Eternal Moon and Solaris, Eternal Sun",1,970,"",1,"",1
8111,"ScourgeDefeatActBosses2_4",1,42,"Act 9: The Depraved Trinity",1,970,"",1,"",1
8112,"ScourgeDefeatActBosses2_5",1,43,"Act 10: Kitava, the Insatiable",1,970,"",1,"",1
8113,"ScourgeGearUp2_1",1,44,"Crimson, Viridian or Cobalt Jewel",1,971,"",1,"",1
8114,"ScourgeGearUp2_2",1,45,"Unique Item",1,971,"",1,"",1
8115,"ScourgeGearUp2_3",1,46,"Item with at least 5 linked sockets",1,971,"",1,"",1
8116,"ScourgePassiveMastery",1,47,"",1,972,"",1,"",1
8117,"ScourgeFullClearMap",1,48,"",1,973,"",1,"",1
8118,"Scourge6MapBosses",1,49,"",1,974,"",1,"",1
8119,"ScourgeTransformItems1_1",1,50,"Weapon",1,975,"",1,"",1
8120,"ScourgeTransformItems1_2",1,51,"Body Armour",1,975,"",1,"",1
8121,"ScourgeTransformItems1_3",1,52,"Helmet",1,975,"",1,"",1
8122,"ScourgeTransformItems1_4",1,53,"Gloves",1,975,"",1,"",1
8123,"ScourgeTransformItems1_5",1,54,"Boots",1,975,"",1,"",1
8124,"ScourgeTransformItems1_6",1,55,"Amulet",1,975,"",1,"",1
8125,"ScourgeTransformItems1_7",1,56,"Ring",1,975,"",1,"",1
8126,"ScourgeTransformItems1_8",1,57,"Belt",1,975,"",1,"",1
8127,"ScourgeTransformItems1_9",1,58,"Map",1,975,"",1,"",1
