"rownum","Id","DGRFile","i32","i32","i32"
1936,"Descent2Church1_1","Metadata/Terrain/Leagues/Descent2/Area3Level1/Graphs/church1.dgr",100,50,50
1937,"Descent2Church1_2","Metadata/Terrain/Leagues/Descent2/Area3Level1/Graphs/church2.dgr",100,50,50
1938,"Descent2Church1_3","Metadata/Terrain/Leagues/Descent2/Area3Level1/Graphs/church3.dgr",100,50,50
1939,"Descent2Church1_4","Metadata/Terrain/Leagues/Descent2/Area3Level1/Graphs/church4.dgr",100,50,50
1940,"Descent2Church1_5","Metadata/Terrain/Leagues/Descent2/Area3Level1/Graphs/church5.dgr",100,50,50
1941,"Descent2Church2A1","Metadata/Terrain/Leagues/Descent2/Area3Level2A/Graphs/church1.dgr",100,50,50
1942,"Descent2Church2A2","Metadata/Terrain/Leagues/Descent2/Area3Level2A/Graphs/church2.dgr",100,50,50
1943,"Descent2Church2A3","Metadata/Terrain/Leagues/Descent2/Area3Level2A/Graphs/church3.dgr",100,50,50
1944,"Descent2Church2A4","Metadata/Terrain/Leagues/Descent2/Area3Level2A/Graphs/church4.dgr",100,50,50
1945,"Descent2Church2A5","Metadata/Terrain/Leagues/Descent2/Area3Level2A/Graphs/church5.dgr",100,50,50
1946,"Descent2Church2B1","Metadata/Terrain/Leagues/Descent2/Area3Level2B/Graphs/caves_1.dgr",100,50,50
1947,"Descent2Church2B2","Metadata/Terrain/Leagues/Descent2/Area3Level2B/Graphs/caves_2.dgr",100,50,50
1948,"Descent2Church2B3","Metadata/Terrain/Leagues/Descent2/Area3Level2B/Graphs/caves_3.dgr",100,50,50
1949,"Descent2Church2B4","Metadata/Terrain/Leagues/Descent2/Area3Level2B/Graphs/caves_4.dgr",100,50,50
1950,"Descent2Church2B5","Metadata/Terrain/Leagues/Descent2/Area3Level2B/Graphs/caves_5.dgr",100,50,50
1951,"Descent2Church3A1","Metadata/Terrain/Leagues/Descent2/Area3Level3A/Graphs/church1.dgr",100,50,50
1952,"Descent2Church3A2","Metadata/Terrain/Leagues/Descent2/Area3Level3A/Graphs/church2.dgr",100,50,50
1953,"Descent2Church3A3","Metadata/Terrain/Leagues/Descent2/Area3Level3A/Graphs/church3.dgr",100,50,50
1954,"Descent2Church3A4","Metadata/Terrain/Leagues/Descent2/Area3Level3A/Graphs/church4.dgr",100,50,50
1955,"Descent2Church3A5","Metadata/Terrain/Leagues/Descent2/Area3Level3A/Graphs/church5.dgr",100,50,50
1956,"Descent2Church3B1","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge1_1.tgr",95,50,50
1957,"Descent2Church3B2","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge1_2.tgr",95,50,50
1958,"Descent2Church3B3","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge1_3.tgr",95,50,50
1959,"Descent2Church3B4","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge1_4.tgr",95,50,50
1960,"Descent2Church3B5","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge2_1.tgr",95,50,50
1961,"Descent2Church3B6","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge2_2.tgr",95,50,50
1962,"Descent2Church3B7","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge2_3.tgr",95,50,50
1963,"Descent2Church3B8","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge2_4.tgr",95,50,50
1964,"Descent2Church3B9","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge3_1.tgr",95,50,50
1965,"Descent2Church3B10","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge3_2.tgr",95,50,50
1966,"Descent2Church3B11","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge3_3.tgr",95,50,50
1967,"Descent2Church3B12","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge3_4.tgr",95,50,50
1968,"Descent2Church3B13","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge4_1.tgr",95,50,50
1969,"Descent2Church3B15","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge4_3.tgr",95,50,50
1970,"Descent2Church3B16","Metadata/Terrain/Leagues/Descent2/Area3Level3B/Graphs/macro_ledge4_4.tgr",95,50,50
1971,"Descent2Church3C1","Metadata/Terrain/Leagues/Descent2/Area3Level3C/Graphs/caves_1.dgr",100,50,50
1972,"Descent2Church3C2","Metadata/Terrain/Leagues/Descent2/Area3Level3C/Graphs/caves_2.dgr",100,50,50
1973,"Descent2Church3C3","Metadata/Terrain/Leagues/Descent2/Area3Level3C/Graphs/caves_3.dgr",100,50,50
1974,"Descent2Church3C4","Metadata/Terrain/Leagues/Descent2/Area3Level3C/Graphs/caves_4.dgr",100,50,50
1975,"Descent2Church3C5","Metadata/Terrain/Leagues/Descent2/Area3Level3C/Graphs/caves_5.dgr",100,50,50
1976,"Descent2ChurchBossA","Metadata/Terrain/Leagues/Descent2/Area3BossA/Graphs/church1.dgr",100,50,100
1977,"Descent2ChurchBossB","Metadata/Terrain/Leagues/Descent2/Area3BossB/Graphs/cave1.dgr",100,50,100
1978,"Descent2Sins1_1","Metadata/Terrain/Leagues/Descent2/Area4Level1/Graphs/chamberofsins1.dgr",100,50,50
1979,"Descent2Sins1_2","Metadata/Terrain/Leagues/Descent2/Area4Level1/Graphs/chamberofsins2.dgr",100,50,50
1980,"Descent2Sins1_3","Metadata/Terrain/Leagues/Descent2/Area4Level1/Graphs/chamberofsins3.dgr",100,50,50
1981,"Descent2Sins1_4","Metadata/Terrain/Leagues/Descent2/Area4Level1/Graphs/chamberofsins4.dgr",100,50,50
1982,"Descent2Sins2_1","Metadata/Terrain/Leagues/Descent2/Area4Level2/Graphs/chamberofsins1.dgr",100,50,50
1983,"Descent2Sins2_2","Metadata/Terrain/Leagues/Descent2/Area4Level2/Graphs/chamberofsins2.dgr",100,50,50
1984,"Descent2Sins2_3","Metadata/Terrain/Leagues/Descent2/Area4Level2/Graphs/chamberofsins3.dgr",100,50,50
1985,"Descent2Sins2_4","Metadata/Terrain/Leagues/Descent2/Area4Level2/Graphs/chamberofsins4.dgr",100,50,50
1986,"Descent2Sins3_1","Metadata/Terrain/Leagues/Descent2/Area4Level3/Graphs/chamberofsins1.dgr",100,50,50
1987,"Descent2Sins3_2","Metadata/Terrain/Leagues/Descent2/Area4Level3/Graphs/chamberofsins2.dgr",100,50,50
1988,"Descent2Sins3_3","Metadata/Terrain/Leagues/Descent2/Area4Level3/Graphs/chamberofsins3.dgr",100,50,50
1989,"Descent2Sins3_4","Metadata/Terrain/Leagues/Descent2/Area4Level3/Graphs/chamberofsins4.dgr",100,50,50
1990,"Descent2SinsBoss","Metadata/Terrain/Leagues/Descent2/Area4Boss/Graphs/chamberofsins1.dgr",100,50,100
1991,"CTFForest1_1","Metadata/Terrain/Leagues/CTF/BanditForest/Graphs/pools_streams_1.dgr",100,50,100
1992,"CTFForest2_1","Metadata/Terrain/Leagues/CTF/BanditForest/Graphs/tri_ctf.dgr",100,50,100
1993,"CTFCourtyard1","Metadata/Terrain/Leagues/CTF/Courtyard/Graphs/courtyard.dgr",100,50,100
1994,"CTFPrisonFort1","Metadata/Terrain/Leagues/CTF/PrisonFort/Graphs/prisonfort.dgr",100,50,100
1995,"ExileRoyale1_1","Metadata/Terrain/Leagues/TaintedParadise/Graphs/royale_1_1.tgr",85,50,100
1996,"ExileRoyale1_2","Metadata/Terrain/Leagues/TaintedParadise/Graphs/royale_1_2.tgr",85,50,100
1997,"ExileRoyale1_3","Metadata/Terrain/Leagues/TaintedParadise/Graphs/royale_1_3.tgr",85,50,100
1998,"ExileRoyale1_4","Metadata/Terrain/Leagues/TaintedParadise/Graphs/royale_1_4.tgr",85,50,100
1999,"ExileRoyale1_5","Metadata/Terrain/Leagues/TaintedParadise/Graphs/royale_1_5.tgr",85,50,100
2000,"ExileRoyale1_6","Metadata/Terrain/Leagues/TaintedParadise/Graphs/royale_1_6.tgr",85,50,100
2001,"ExileRoyale1_7","Metadata/Terrain/Leagues/TaintedParadise/Graphs/royale_1_7.tgr",85,50,100
2002,"EndlessLedgeBeachStart1_1","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge1_1.tgr",85,100,100
2003,"EndlessLedgeBeachStart1_2","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge1_2.tgr",85,100,100
2004,"EndlessLedgeBeachStart1_3","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge1_3.tgr",85,100,100
2005,"EndlessLedgeBeachStart1_4","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge1_4.tgr",85,100,100
2006,"EndlessLedgeBeachStart2_1","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge2_1.tgr",85,100,100
2007,"EndlessLedgeBeachStart2_2","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge2_2.tgr",85,100,100
2008,"EndlessLedgeBeachStart2_3","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge2_3.tgr",85,100,100
2009,"EndlessLedgeBeachStart2_4","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge2_4.tgr",85,100,100
2010,"EndlessLedgeBeachStart3_1","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge3_1.tgr",85,100,100
2011,"EndlessLedgeBeachStart3_2","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge3_2.tgr",85,100,100
2012,"EndlessLedgeBeachStart3_3","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge3_3.tgr",85,100,100
2013,"EndlessLedgeBeachStart3_4","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge3_4.tgr",85,100,100
2014,"EndlessLedgeBeachStart4_1","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge4_1.tgr",85,100,100
2015,"EndlessLedgeBeachStart4_2","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge4_2.tgr",85,100,100
2016,"EndlessLedgeBeachStart4_3","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge4_3.tgr",85,100,100
2017,"EndlessLedgeBeachStart4_4","Metadata/Terrain/Leagues/EndlessLedge/Area0/Graphs/macro_ledge4_4.tgr",85,100,100
2018,"EndlessLedgeBeach1_1","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge1_1.tgr",85,100,100
2019,"EndlessLedgeBeach1_2","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge1_2.tgr",85,100,100
2020,"EndlessLedgeBeach1_3","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge1_3.tgr",85,100,100
2021,"EndlessLedgeBeach1_4","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge1_4.tgr",85,100,100
2022,"EndlessLedgeBeach2_1","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge2_1.tgr",85,100,100
2023,"EndlessLedgeBeach2_2","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge2_2.tgr",85,100,100
2024,"EndlessLedgeBeach2_3","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge2_3.tgr",85,100,100
2025,"EndlessLedgeBeach2_4","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge2_4.tgr",85,100,100
2026,"EndlessLedgeBeach3_1","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge3_1.tgr",85,100,100
2027,"EndlessLedgeBeach3_2","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge3_2.tgr",85,100,100
2028,"EndlessLedgeBeach3_3","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge3_3.tgr",85,100,100
2029,"EndlessLedgeBeach3_4","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge3_4.tgr",85,100,100
2030,"EndlessLedgeBeach4_1","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge4_1.tgr",85,100,100
2031,"EndlessLedgeBeach4_2","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge4_2.tgr",85,100,100
2032,"EndlessLedgeBeach4_3","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge4_3.tgr",85,100,100
2033,"EndlessLedgeBeach4_4","Metadata/Terrain/Leagues/EndlessLedge/Area1/Graphs/macro_ledge4_4.tgr",85,100,100
2034,"EndlessLedgeForest1_1","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge1_1.tgr",85,100,100
2035,"EndlessLedgeForest1_2","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge1_2.tgr",85,100,100
2036,"EndlessLedgeForest1_3","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge1_3.tgr",85,100,100
2037,"EndlessLedgeForest1_4","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge1_4.tgr",85,100,100
2038,"EndlessLedgeForest2_1","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge2_1.tgr",85,100,100
2039,"EndlessLedgeForest2_2","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge2_2.tgr",85,100,100
2040,"EndlessLedgeForest2_3","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge2_3.tgr",85,100,100
2041,"EndlessLedgeForest2_4","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge2_4.tgr",85,100,100
2042,"EndlessLedgeForest3_1","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge3_1.tgr",85,100,100
2043,"EndlessLedgeForest3_2","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge3_2.tgr",85,100,100
2044,"EndlessLedgeForest3_3","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge3_3.tgr",85,100,100
2045,"EndlessLedgeForest3_4","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge3_4.tgr",85,100,100
2046,"EndlessLedgeForest4_1","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge4_1.tgr",85,100,100
2047,"EndlessLedgeForest4_2","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge4_2.tgr",85,100,100
2048,"EndlessLedgeForest4_3","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge4_3.tgr",85,100,100
2049,"EndlessLedgeForest4_4","Metadata/Terrain/Leagues/EndlessLedge/Area2/Graphs/macro_ledge4_4.tgr",85,100,100
2050,"EndlessLedgeCity1_1","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge1_1.tgr",85,100,100
2051,"EndlessLedgeCity1_2","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge1_2.tgr",85,100,100
2052,"EndlessLedgeCity1_3","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge1_3.tgr",85,100,100
2053,"EndlessLedgeCity1_4","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge1_4.tgr",85,100,100
2054,"EndlessLedgeCity2_1","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge2_1.tgr",85,100,100
2055,"EndlessLedgeCity2_2","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge2_2.tgr",85,100,100
2056,"EndlessLedgeCity2_3","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge2_3.tgr",85,100,100
2057,"EndlessLedgeCity2_4","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge2_4.tgr",85,100,100
2058,"EndlessLedgeCity3_1","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge3_1.tgr",85,100,100
2059,"EndlessLedgeCity3_2","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge3_2.tgr",85,100,100
2060,"EndlessLedgeCity3_3","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge3_3.tgr",85,100,100
2061,"EndlessLedgeCity3_4","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge3_4.tgr",85,100,100
2062,"EndlessLedgeCity4_1","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge4_1.tgr",85,100,100
2063,"EndlessLedgeCity4_2","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge4_2.tgr",85,100,100
2064,"EndlessLedgeCity4_3","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge4_3.tgr",85,100,75
2065,"EndlessLedgeCity4_4","Metadata/Terrain/Leagues/EndlessLedge/Area3/Graphs/macro_ledge4_4.tgr",85,100,100
2066,"EndlessLedge_Forest","Metadata/Terrain/Leagues/EndlessLedge2/Forest/Graphs/forest_gauntlet.dgr",100,50,100
2067,"EndlessLedge_ForestWeaver","Metadata/Terrain/Leagues/EndlessLedge2/Forest/Graphs/forest_gauntlet_weaver.dgr",100,50,100
2068,"EndlessLedge_Dungeon","Metadata/Terrain/Leagues/EndlessLedge2/Dungeon/Graphs/dungeon_gauntlet.dgr",100,50,100
2069,"EndlessLedge_DungeonPiety","Metadata/Terrain/Leagues/EndlessLedge2/Dungeon/Graphs/dungeon_gauntlet_piety.dgr",100,50,100
2070,"EndlessLedge_Prison","Metadata/Terrain/Leagues/EndlessLedge2/Prison/Graphs/prison_gauntlet.dgr",100,50,100
2071,"EndlessLedge_PrisonStart","Metadata/Terrain/Leagues/EndlessLedge2/Prison/Graphs/prison_start.dgr",100,50,100
2072,"EndlessLedge_PrisonLoop","Metadata/Terrain/Leagues/EndlessLedge2/Prison/Graphs/prison_loop.dgr",100,50,100
2073,"EndlessLedge_ElegantHouse","Metadata/Terrain/Leagues/EndlessLedge2/ElegantHouse/Graphs/eleganthouse_gauntlet.dgr",100,50,100
2074,"EndlessLedge_ElegantHouseMerveil","Metadata/Terrain/Leagues/EndlessLedge2/ElegantHouse/Graphs/eleganthouse_gauntlet_merveil.dgr",100,50,100
2075,"EndlessLedge_ElegantHouseAxisGeneral","Metadata/Terrain/Leagues/EndlessLedge2/ElegantHouse/Graphs/eleganthouse_gauntlet_axisgeneral.dgr",100,50,100
2076,"EndlessLedge_Pits","Metadata/Terrain/Leagues/EndlessLedge2/Pits/Graphs/pits_gauntlet.dgr",100,50,100
2077,"EndlessLedge_Sceptre","Metadata/Terrain/Leagues/EndlessLedge2/Sceptre/Graphs/sceptre_gauntlet.dgr",100,50,100
2078,"EndlessLedge_SceptrePope","Metadata/Terrain/Leagues/EndlessLedge2/Sceptre/Graphs/sceptre_gauntlet_pope.dgr",100,50,100
2079,"EndlessLedge_Belly","Metadata/Terrain/Leagues/EndlessLedge2/Belly/Graphs/belly_gauntlet.dgr",100,50,100
2080,"HideoutArch1","Metadata/Terrain/Missions/Hideouts/Archaeological/Graphs/hideout_01.tgr",100,50,100
2081,"HideoutArchClaimable1","Metadata/Terrain/Missions/Hideouts/Archaeological/Graphs/hideout_claimable_01.tgr",100,50,100
2082,"HideoutCoral1","Metadata/Terrain/Missions/Hideouts/Coral/Graphs/coral_hideout.dgr",100,50,0
2083,"HideoutCoralClaimable1","Metadata/Terrain/Missions/Hideouts/Coral/Graphs/coral_hideout_claimable.dgr",100,50,50
2084,"HideoutBattleground","Metadata/Terrain/Missions/Hideouts/Battleground/Graphs/battleground_hideout.dgr",100,50,0
2085,"HideoutBattleground_Claim","Metadata/Terrain/Missions/Hideouts/Battleground/Graphs/battleground_hideout_claim.dgr",100,50,50
2086,"HideoutSins3","Metadata/Terrain/Missions/Hideouts/Sins/Graphs/sins_hideout3.dgr",100,50,0
2087,"HideoutSewer_Claim","Metadata/Terrain/Missions/Hideouts/Sewers/Graphs/sewer_hideout_claim.dgr",100,50,50
2088,"HideoutSewer","Metadata/Terrain/Missions/Hideouts/Sewers/Graphs/sewer_hideout.dgr",100,50,0
2089,"HideoutSpace","Metadata/Terrain/Missions/Hideouts/Space/Graphs/hideout.dgr",100,50,0
2090,"HideoutArenaGraveyardTrio","Metadata/Terrain/Missions/Hideouts/ArenaGraveyardTrio/Graphs/hideout.dgr",100,50,0
2091,"HideoutMine_Claim","Metadata/Terrain/Missions/Hideouts/Mine/Graphs/mine_hideout_claim.dgr",100,50,50
2092,"HideoutMine","Metadata/Terrain/Missions/Hideouts/Mine/Graphs/mine_hideout.dgr",100,50,0
2093,"HideoutTencentApocalypse","Metadata/Terrain/Missions/Hideouts/Mine/Graphs/mine_hideout.dgr",100,50,0
2094,"HideoutOasis_Claim","Metadata/Terrain/Missions/Hideouts/Oasis/Graphs/oasis_hideout_claim.dgr",100,50,50
2095,"HideoutOasis","Metadata/Terrain/Missions/Hideouts/Oasis/Graphs/oasis_hideout.dgr",100,50,0
2096,"HideoutRuinedTemple_Claim","Metadata/Terrain/Missions/Hideouts/RuinedTemple/Graphs/ruinedtemple_hideout_claim.dgr",100,50,50
2097,"HideoutRuinedTemple","Metadata/Terrain/Missions/Hideouts/RuinedTemple/Graphs/ruinedtemple_hideout.dgr",100,50,0
2098,"HideoutDen3","Metadata/Terrain/Missions/Hideouts/Den/Graphs/den_hideout3.dgr",100,50,0
2099,"HideoutCatacomb3","Metadata/Terrain/Missions/Hideouts/Catacombs/Graphs/catacomb_hideout3.dgr",100,50,0
2100,"HideoutLibrary","Metadata/Terrain/Missions/Hideouts/Library/Graphs/library_hideout.dgr",100,50,0
2101,"HideoutLibrary_Claim","Metadata/Terrain/Missions/Hideouts/Library/Graphs/library_hideout_claim.dgr",100,50,50
2102,"HideoutBeach","Metadata/Terrain/Missions/Hideouts/Beach/Graphs/hideout_beach.dgr",100,50,0
2103,"HideoutBeach_Claim","Metadata/Terrain/Missions/Hideouts/Beach/Graphs/hideout_beach_claim.dgr",100,50,50
2104,"HideoutForest_Claim","Metadata/Terrain/Missions/Hideouts/Forest/Graphs/forest_hideout_claim.dgr",100,50,50
2105,"HideoutForest","Metadata/Terrain/Missions/Hideouts/Forest/Graphs/forest_hideout.dgr",100,50,0
2106,"HideoutGardens","Metadata/Terrain/Missions/Hideouts/Gardens/Graphs/hideout_garden.dgr",100,50,0
2107,"HideoutGardens_Claim","Metadata/Terrain/Missions/Hideouts/Gardens/Graphs/hideout_garden_claim.dgr",100,50,50
2108,"HideoutSolaris","Metadata/Terrain/Missions/Hideouts/Solaris/Graphs/hideout_solaris.dgr",100,50,0
2109,"HideoutSolaris_Claim","Metadata/Terrain/Missions/Hideouts/Solaris/Graphs/hideout_solaris_claim.dgr",100,50,50
2110,"HideoutLunaris3","Metadata/Terrain/Missions/Hideouts/Lunaris/Graphs/hideout_lunaris_3.dgr",100,50,0
2111,"HideoutMarket3","Metadata/Terrain/Missions/Hideouts/Marketplace/Graphs/hideout_marketplace_3.dgr",100,50,0
2112,"HideoutScepter3","Metadata/Terrain/Missions/Hideouts/Scepter/Graphs/hideout_scepter_3.dgr",100,50,0
2113,"HideoutFellshrine","Metadata/Terrain/Missions/Hideouts/Fellshrine/Graphs/hideout_fellshrine.dgr",100,50,0
2114,"HideoutFellshrine_Claim","Metadata/Terrain/Missions/Hideouts/Fellshrine/Graphs/hideout_fellshrine_claim.dgr",100,50,50
2115,"HideoutSlum","Metadata/Terrain/Missions/Hideouts/Slums/Graphs/hideout_slum.dgr",100,50,0
2116,"HideoutSlum_Claim","Metadata/Terrain/Missions/Hideouts/Slums/Graphs/hideout_slum_claim.dgr",100,50,50
2117,"HideoutWarehouse3","Metadata/Terrain/Missions/Hideouts/Warehouse/Graphs/hideout_warehouse_3.dgr",100,50,0
2118,"HideoutDocks3","Metadata/Terrain/Missions/Hideouts/Docks/Graphs/hideout_docks_3.dgr",100,50,0
2119,"HideoutShip1","Metadata/Terrain/Missions/Hideouts/Ship/Graphs/ship_hideout1.dgr",100,50,0
2120,"HideoutShapersRealm","Metadata/Terrain/Missions/Hideouts/Shaper/Graphs/hideout.dgr",100,50,0
2121,"HideoutCave","Metadata/Terrain/Missions/Hideouts/Cave/Graphs/hideout_cave.dgr",100,50,0
2122,"HideoutPrisonTower","Metadata/Terrain/Missions/Hideouts/PrisonTower/Graphs/hideout_prisontower.dgr",100,50,0
2123,"HideoutPrisonTower_Claim","Metadata/Terrain/Missions/Hideouts/PrisonTower/Graphs/hideout_prisontower_claim.dgr",100,50,50
2124,"HideoutBaths","Metadata/Terrain/Missions/Hideouts/Baths/Graphs/hideout_baths.dgr",100,50,0
2125,"HideoutBaths_Claim","Metadata/Terrain/Missions/Hideouts/Baths/Graphs/hideout_baths_claim.dgr",100,50,50
2126,"HideoutOssuary","Metadata/Terrain/Missions/Hideouts/Ossuary/Graphs/hideout_ossuary.dgr",100,50,0
2127,"HideoutOssuary_Claim","Metadata/Terrain/Missions/Hideouts/Ossuary/Graphs/hideout_ossuary_claim.dgr",100,50,50
2128,"HideoutCourts","Metadata/Terrain/Missions/Hideouts/Courts/Graphs/hideout_courts.dgr",100,50,0
2129,"HideoutCourts_Claim","Metadata/Terrain/Missions/Hideouts/Courts/Graphs/hideout_courts_claim.dgr",100,50,50
2130,"HideoutCauseway","Metadata/Terrain/Missions/Hideouts/Causeway/Graphs/hideout_causeway.dgr",100,50,0
2131,"HideoutCauseway_Claim","Metadata/Terrain/Missions/Hideouts/Causeway/Graphs/hideout_causeway_claim.dgr",100,50,50
2132,"HideoutHighgardens","Metadata/Terrain/Missions/Hideouts/HighGardens/Graphs/hideout_highgardens.dgr",100,50,0
2133,"HideoutHighgardens_Claim","Metadata/Terrain/Missions/Hideouts/HighGardens/Graphs/hideout_highgardens_claim.dgr",100,50,50
2134,"HideoutIceberg","Metadata/Terrain/Missions/Hideouts/Glacier/Graphs/hideout.dgr",100,50,0
2135,"HideoutIceberg_Claim","Metadata/Terrain/Missions/Hideouts/Glacier/Graphs/hideout_claim.dgr",100,50,50
2136,"HideoutCrimsonTemple","Metadata/Terrain/Missions/Hideouts/CrimsonTemple/Graphs/hideout_crimsontemple.dgr",100,50,0
2137,"HideoutCrimsonTemple_Claim","Metadata/Terrain/Missions/Hideouts/CrimsonTemple/Graphs/hideout_crimsontemple_claim.dgr",100,50,50
2138,"HideoutTwilightTemple","Metadata/Terrain/Missions/Hideouts/TwilightTemple/Graphs/hideout.dgr",100,50,0
2139,"HideoutTwilightTemple_Claim","Metadata/Terrain/Missions/Hideouts/TwilightTemple/Graphs/hideout_claim.dgr",100,50,50
2140,"HideoutMountain","Metadata/Terrain/Missions/Hideouts/Mountain/Graphs/hideout.dgr",100,50,0
2141,"HideoutMountain_Claim","Metadata/Terrain/Missions/Hideouts/Mountain/Graphs/hideout_claim.dgr",100,50,50
2142,"HideoutHaunted","Metadata/Terrain/Missions/Hideouts/HauntedMansion/Graphs/haunted_hideout.dgr",100,50,0
2143,"HideoutHaunted_Claim","Metadata/Terrain/Missions/Hideouts/HauntedMansion/Graphs/haunted_hideout_claim.dgr",100,50,50
2144,"HideoutMoonTemple","Metadata/Terrain/Missions/Hideouts/LunarisWater/Graphs/hideout_moontemple.dgr",100,50,0
