"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
990,89,0,[],8911,1,"",0,"",[],3000,"","",[],1275,0,[],0,"",0
991,90,0,[],8911,1,"",0,"",[],600,"","",[],1275,0,[],0,"",0
992,91,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
993,92,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
994,93,0,[],8911,1,"",0,"",[],1500,"","",[],1275,0,[],0,"",0
995,94,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
996,95,0,[],8911,1,"",0,"",[],3000,"","",[],1275,0,[],0,"",0
997,96,0,[],8911,1,"",0,"",[],450,"","",[],1275,0,[],0,"",0
998,97,0,[],8911,1,"",0,"",[],600,"","",[],1275,0,[],0,"",0
999,98,0,[],8911,1,"",0,"",[],3000,"","",[],1275,0,[],0,"",0
1000,99,0,[],8911,1,"",0,"",[],750,"","",[],1275,0,[],0,"",0
1001,100,0,[],8911,1,"",0,"",[],1500,"","",[],1275,0,[],0,"",0
1002,101,0,[],8911,1,"",0,"",[],3000,"","",[],1275,0,[],0,"",0
1003,102,0,[],8911,1,"",0,"",[],750,"","",[],1275,0,[],0,"",0
1004,103,0,[],8911,1,"",0,"",[],1500,"","",[],1275,0,[],0,"",0
1005,104,0,[],8911,1,"",0,"",[],3000,"","",[],1275,0,[],0,"",0
1006,105,0,[],8911,1,"",0,"",[],750,"","",[],1275,0,[],0,"",0
1007,106,0,[],8911,1,"",0,"",[],1500,"","",[],1275,0,[],0,"",0
1008,107,0,[],8911,1,"",0,"",[],3000,"","",[],1275,0,[],0,"",0
1009,108,0,[],8911,1,"",0,"",[],1000,"","",[],1275,0,[],0,"",0
1010,109,0,[],8911,1,"",0,"",[],1500,"","",[],1275,0,[],0,"",0
1011,110,0,[],8911,1,"",0,"",[],1500,"","",[],1275,0,[],0,"",0
1012,111,0,[],5521,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
1013,112,0,[],8896,1,"",0,"",[],1,"","",[],219,0,[],0,"",0
1014,112,1,[],8897,1,"",0,"",[],1,"","",[],220,0,[],0,"",0
1015,112,2,[],8898,1,"",0,"",[],1,"","",[],221,0,[],0,"",0
1016,112,3,[],8899,1,"",0,"",[],1,"","",[],222,0,[],0,"",0
1017,113,0,[],5426,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
1018,114,0,[],5425,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
1019,115,0,[],5427,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
1020,116,0,[],5428,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
1021,117,0,[],5429,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
1022,118,0,[],5430,1,"",0,"",[],1,"","",[],1275,0,[],0,"",0
