"rownum","Depth","MonsterLevel","i32","SulphiteCost","MonsterLevel2","MoreMonsterLife","MoreMonsterDamage","DarknessResistance","LightRadius","i32","i32","i32","i32","i32","i32"
4736,4737,83,520,1100,83,555,52665,-3150,-3150,0,0,80,0,0,83
4737,4738,83,520,1100,83,555,52678,-3150,-3150,0,0,80,0,0,83
4738,4739,83,520,1100,83,555,52691,-3150,-3150,0,0,80,0,0,83
4739,4740,83,520,1100,83,555,52704,-3150,-3150,0,0,80,0,0,83
4740,4741,83,520,1100,83,555,52717,-3150,-3150,0,0,80,0,0,83
4741,4742,83,520,1100,83,555,52730,-3150,-3150,0,0,80,0,0,83
4742,4743,83,520,1100,83,555,52743,-3150,-3150,0,0,80,0,0,83
4743,4744,83,520,1100,83,556,52756,-3150,-3150,0,0,80,0,0,83
4744,4745,83,520,1100,83,556,52769,-3150,-3150,0,0,80,0,0,83
4745,4746,83,520,1100,83,556,52782,-3150,-3150,0,0,80,0,0,83
4746,4747,83,520,1100,83,556,52795,-3150,-3150,0,0,80,0,0,83
4747,4748,83,520,1100,83,556,52808,-3150,-3150,0,0,80,0,0,83
4748,4749,83,520,1100,83,556,52821,-3150,-3150,0,0,80,0,0,83
4749,4750,83,520,1100,83,556,52834,-3150,-3150,0,0,80,0,0,83
4750,4751,83,520,1100,83,557,52847,-3150,-3150,0,0,80,0,0,83
4751,4752,83,520,1100,83,557,52860,-3150,-3150,0,0,80,0,0,83
4752,4753,83,520,1100,83,557,52873,-3150,-3150,0,0,80,0,0,83
4753,4754,83,520,1100,83,557,52886,-3150,-3150,0,0,80,0,0,83
4754,4755,83,520,1100,83,557,52899,-3150,-3150,0,0,80,0,0,83
4755,4756,83,520,1100,83,557,52912,-3150,-3150,0,0,80,0,0,83
4756,4757,83,520,1100,83,557,52925,-3150,-3150,0,0,80,0,0,83
4757,4758,83,520,1100,83,558,52938,-3150,-3150,0,0,80,0,0,83
4758,4759,83,520,1100,83,558,52951,-3150,-3150,0,0,80,0,0,83
4759,4760,83,520,1100,83,558,52964,-3150,-3150,0,0,80,0,0,83
4760,4761,83,520,1100,83,558,52977,-3150,-3150,0,0,80,0,0,83
4761,4762,83,520,1100,83,558,52990,-3150,-3150,0,0,80,0,0,83
4762,4763,83,520,1100,83,558,53003,-3150,-3150,0,0,80,0,0,83
4763,4764,83,520,1100,83,559,53016,-3150,-3150,0,0,80,0,0,83
4764,4765,83,520,1100,83,559,53029,-3150,-3150,0,0,80,0,0,83
4765,4766,83,520,1100,83,559,53042,-3150,-3150,0,0,80,0,0,83
4766,4767,83,520,1100,83,559,53055,-3150,-3150,0,0,80,0,0,83
4767,4768,83,520,1100,83,559,53068,-3150,-3150,0,0,80,0,0,83
4768,4769,83,520,1100,83,559,53081,-3150,-3150,0,0,80,0,0,83
4769,4770,83,520,1100,83,559,53094,-3150,-3150,0,0,80,0,0,83
4770,4771,83,520,1100,83,560,53107,-3150,-3150,0,0,80,0,0,83
4771,4772,83,520,1100,83,560,53120,-3150,-3150,0,0,80,0,0,83
4772,4773,83,520,1100,83,560,53133,-3150,-3150,0,0,80,0,0,83
4773,4774,83,520,1100,83,560,53146,-3150,-3150,0,0,80,0,0,83
4774,4775,83,520,1100,83,560,53159,-3150,-3150,0,0,80,0,0,83
4775,4776,83,520,1100,83,560,53172,-3150,-3150,0,0,80,0,0,83
4776,4777,83,520,1100,83,560,53185,-3150,-3150,0,0,80,0,0,83
4777,4778,83,520,1100,83,561,53198,-3150,-3150,0,0,80,0,0,83
4778,4779,83,520,1100,83,561,53211,-3150,-3150,0,0,80,0,0,83
4779,4780,83,520,1100,83,561,53224,-3150,-3150,0,0,80,0,0,83
4780,4781,83,520,1100,83,561,53237,-3150,-3150,0,0,80,0,0,83
4781,4782,83,520,1100,83,561,53250,-3150,-3150,0,0,80,0,0,83
4782,4783,83,520,1100,83,561,53263,-3150,-3150,0,0,80,0,0,83
4783,4784,83,520,1100,83,562,53276,-3150,-3150,0,0,80,0,0,83
4784,4785,83,520,1100,83,562,53289,-3150,-3150,0,0,80,0,0,83
4785,4786,83,520,1100,83,562,53302,-3150,-3150,0,0,80,0,0,83
4786,4787,83,520,1100,83,562,53315,-3150,-3150,0,0,80,0,0,83
4787,4788,83,520,1100,83,562,53328,-3150,-3150,0,0,80,0,0,83
4788,4789,83,520,1100,83,562,53341,-3150,-3150,0,0,80,0,0,83
4789,4790,83,520,1100,83,562,53354,-3150,-3150,0,0,80,0,0,83
4790,4791,83,520,1100,83,563,53367,-3150,-3150,0,0,80,0,0,83
4791,4792,83,520,1100,83,563,53380,-3150,-3150,0,0,80,0,0,83
4792,4793,83,520,1100,83,563,53393,-3150,-3150,0,0,80,0,0,83
4793,4794,83,520,1100,83,563,53406,-3150,-3150,0,0,80,0,0,83
4794,4795,83,520,1100,83,563,53419,-3150,-3150,0,0,80,0,0,83
4795,4796,83,520,1100,83,563,53432,-3150,-3150,0,0,80,0,0,83
4796,4797,83,520,1100,83,563,53445,-3150,-3150,0,0,80,0,0,83
4797,4798,83,520,1100,83,564,53458,-3150,-3150,0,0,80,0,0,83
4798,4799,83,520,1100,83,564,53471,-3150,-3150,0,0,80,0,0,83
4799,4800,83,520,1100,83,564,53484,-3150,-3150,0,0,80,0,0,83
4800,4801,83,520,1100,83,564,53497,-3150,-3150,0,0,80,0,0,83
4801,4802,83,520,1100,83,564,53510,-3150,-3150,0,0,80,0,0,83
4802,4803,83,520,1100,83,564,53523,-3150,-3150,0,0,80,0,0,83
4803,4804,83,520,1100,83,565,53536,-3150,-3150,0,0,80,0,0,83
4804,4805,83,520,1100,83,565,53549,-3150,-3150,0,0,80,0,0,83
4805,4806,83,520,1100,83,565,53562,-3150,-3150,0,0,80,0,0,83
4806,4807,83,520,1100,83,565,53575,-3150,-3150,0,0,80,0,0,83
4807,4808,83,520,1100,83,565,53588,-3150,-3150,0,0,80,0,0,83
4808,4809,83,520,1100,83,565,53601,-3150,-3150,0,0,80,0,0,83
4809,4810,83,520,1100,83,565,53614,-3150,-3150,0,0,80,0,0,83
4810,4811,83,520,1100,83,566,53627,-3150,-3150,0,0,80,0,0,83
4811,4812,83,520,1100,83,566,53640,-3150,-3150,0,0,80,0,0,83
4812,4813,83,520,1100,83,566,53653,-3150,-3150,0,0,80,0,0,83
4813,4814,83,520,1100,83,566,53666,-3150,-3150,0,0,80,0,0,83
4814,4815,83,520,1100,83,566,53679,-3150,-3150,0,0,80,0,0,83
4815,4816,83,520,1100,83,566,53692,-3150,-3150,0,0,80,0,0,83
4816,4817,83,520,1100,83,566,53705,-3150,-3150,0,0,80,0,0,83
4817,4818,83,520,1100,83,567,53718,-3150,-3150,0,0,80,0,0,83
4818,4819,83,520,1100,83,567,53731,-3150,-3150,0,0,80,0,0,83
4819,4820,83,520,1100,83,567,53744,-3150,-3150,0,0,80,0,0,83
4820,4821,83,520,1100,83,567,53757,-3150,-3150,0,0,80,0,0,83
4821,4822,83,520,1100,83,567,53770,-3150,-3150,0,0,80,0,0,83
4822,4823,83,520,1100,83,567,53783,-3150,-3150,0,0,80,0,0,83
4823,4824,83,520,1100,83,568,53796,-3150,-3150,0,0,80,0,0,83
4824,4825,83,520,1100,83,568,53809,-3150,-3150,0,0,80,0,0,83
4825,4826,83,520,1100,83,568,53822,-3150,-3150,0,0,80,0,0,83
4826,4827,83,520,1100,83,568,53835,-3150,-3150,0,0,80,0,0,83
4827,4828,83,520,1100,83,568,53848,-3150,-3150,0,0,80,0,0,83
4828,4829,83,520,1100,83,568,53861,-3150,-3150,0,0,80,0,0,83
4829,4830,83,520,1100,83,568,53874,-3150,-3150,0,0,80,0,0,83
4830,4831,83,520,1100,83,569,53887,-3150,-3150,0,0,80,0,0,83
4831,4832,83,520,1100,83,569,53900,-3150,-3150,0,0,80,0,0,83
4832,4833,83,520,1100,83,569,53913,-3150,-3150,0,0,80,0,0,83
4833,4834,83,520,1100,83,569,53926,-3150,-3150,0,0,80,0,0,83
4834,4835,83,520,1100,83,569,53939,-3150,-3150,0,0,80,0,0,83
4835,4836,83,520,1100,83,569,53952,-3150,-3150,0,0,80,0,0,83
4836,4837,83,520,1100,83,569,53965,-3150,-3150,0,0,80,0,0,83
4837,4838,83,520,1100,83,570,53978,-3150,-3150,0,0,80,0,0,83
4838,4839,83,520,1100,83,570,53991,-3150,-3150,0,0,80,0,0,83
4839,4840,83,520,1100,83,570,54004,-3150,-3150,0,0,80,0,0,83
4840,4841,83,520,1100,83,570,54017,-3150,-3150,0,0,80,0,0,83
4841,4842,83,520,1100,83,570,54030,-3150,-3150,0,0,80,0,0,83
4842,4843,83,520,1100,83,570,54043,-3150,-3150,0,0,80,0,0,83
4843,4844,83,520,1100,83,571,54056,-3150,-3150,0,0,80,0,0,83
4844,4845,83,520,1100,83,571,54069,-3150,-3150,0,0,80,0,0,83
4845,4846,83,520,1100,83,571,54082,-3150,-3150,0,0,80,0,0,83
4846,4847,83,520,1100,83,571,54095,-3150,-3150,0,0,80,0,0,83
4847,4848,83,520,1100,83,571,54108,-3150,-3150,0,0,80,0,0,83
4848,4849,83,520,1100,83,571,54121,-3150,-3150,0,0,80,0,0,83
4849,4850,83,520,1100,83,571,54134,-3150,-3150,0,0,80,0,0,83
4850,4851,83,520,1100,83,572,54147,-3150,-3150,0,0,80,0,0,83
4851,4852,83,520,1100,83,572,54160,-3150,-3150,0,0,80,0,0,83
4852,4853,83,520,1100,83,572,54173,-3150,-3150,0,0,80,0,0,83
4853,4854,83,520,1100,83,572,54186,-3150,-3150,0,0,80,0,0,83
4854,4855,83,520,1100,83,572,54199,-3150,-3150,0,0,80,0,0,83
4855,4856,83,520,1100,83,572,54212,-3150,-3150,0,0,80,0,0,83
4856,4857,83,520,1100,83,573,54225,-3150,-3150,0,0,80,0,0,83
4857,4858,83,520,1100,83,573,54238,-3150,-3150,0,0,80,0,0,83
4858,4859,83,520,1100,83,573,54251,-3150,-3150,0,0,80,0,0,83
4859,4860,83,520,1100,83,573,54264,-3150,-3150,0,0,80,0,0,83
4860,4861,83,520,1100,83,573,54277,-3150,-3150,0,0,80,0,0,83
4861,4862,83,520,1100,83,573,54290,-3150,-3150,0,0,80,0,0,83
4862,4863,83,520,1100,83,573,54303,-3150,-3150,0,0,80,0,0,83
4863,4864,83,520,1100,83,574,54316,-3150,-3150,0,0,80,0,0,83
4864,4865,83,520,1100,83,574,54329,-3150,-3150,0,0,80,0,0,83
4865,4866,83,520,1100,83,574,54342,-3150,-3150,0,0,80,0,0,83
4866,4867,83,520,1100,83,574,54355,-3150,-3150,0,0,80,0,0,83
4867,4868,83,520,1100,83,574,54368,-3150,-3150,0,0,80,0,0,83
4868,4869,83,520,1100,83,574,54381,-3150,-3150,0,0,80,0,0,83
4869,4870,83,520,1100,83,574,54394,-3150,-3150,0,0,80,0,0,83
4870,4871,83,520,1100,83,575,54407,-3150,-3150,0,0,80,0,0,83
4871,4872,83,520,1100,83,575,54420,-3150,-3150,0,0,80,0,0,83
4872,4873,83,520,1100,83,575,54433,-3150,-3150,0,0,80,0,0,83
4873,4874,83,520,1100,83,575,54446,-3150,-3150,0,0,80,0,0,83
4874,4875,83,520,1100,83,575,54459,-3150,-3150,0,0,80,0,0,83
4875,4876,83,520,1100,83,575,54472,-3150,-3150,0,0,80,0,0,83
4876,4877,83,520,1100,83,576,54485,-3150,-3150,0,0,80,0,0,83
4877,4878,83,520,1100,83,576,54498,-3150,-3150,0,0,80,0,0,83
4878,4879,83,520,1100,83,576,54511,-3150,-3150,0,0,80,0,0,83
4879,4880,83,520,1100,83,576,54524,-3150,-3150,0,0,80,0,0,83
4880,4881,83,520,1100,83,576,54537,-3150,-3150,0,0,80,0,0,83
4881,4882,83,520,1100,83,576,54550,-3150,-3150,0,0,80,0,0,83
4882,4883,83,520,1100,83,576,54563,-3150,-3150,0,0,80,0,0,83
4883,4884,83,520,1100,83,577,54576,-3150,-3150,0,0,80,0,0,83
4884,4885,83,520,1100,83,577,54589,-3150,-3150,0,0,80,0,0,83
4885,4886,83,520,1100,83,577,54602,-3150,-3150,0,0,80,0,0,83
4886,4887,83,520,1100,83,577,54615,-3150,-3150,0,0,80,0,0,83
4887,4888,83,520,1100,83,577,54628,-3150,-3150,0,0,80,0,0,83
4888,4889,83,520,1100,83,577,54641,-3150,-3150,0,0,80,0,0,83
4889,4890,83,520,1100,83,578,54654,-3150,-3150,0,0,80,0,0,83
4890,4891,83,520,1100,83,578,54667,-3150,-3150,0,0,80,0,0,83
4891,4892,83,520,1100,83,578,54680,-3150,-3150,0,0,80,0,0,83
4892,4893,83,520,1100,83,578,54693,-3150,-3150,0,0,80,0,0,83
4893,4894,83,520,1100,83,578,54706,-3150,-3150,0,0,80,0,0,83
4894,4895,83,520,1100,83,578,54719,-3150,-3150,0,0,80,0,0,83
4895,4896,83,520,1100,83,578,54732,-3150,-3150,0,0,80,0,0,83
4896,4897,83,520,1100,83,579,54745,-3150,-3150,0,0,80,0,0,83
4897,4898,83,520,1100,83,579,54758,-3150,-3150,0,0,80,0,0,83
4898,4899,83,520,1100,83,579,54771,-3150,-3150,0,0,80,0,0,83
4899,4900,83,520,1100,83,579,54784,-3150,-3150,0,0,80,0,0,83
4900,4901,83,520,1100,83,579,54797,-3150,-3150,0,0,80,0,0,83
4901,4902,83,520,1100,83,579,54810,-3150,-3150,0,0,80,0,0,83
4902,4903,83,520,1100,83,580,54823,-3150,-3150,0,0,80,0,0,83
4903,4904,83,520,1100,83,580,54836,-3150,-3150,0,0,80,0,0,83
4904,4905,83,520,1100,83,580,54849,-3150,-3150,0,0,80,0,0,83
4905,4906,83,520,1100,83,580,54862,-3150,-3150,0,0,80,0,0,83
4906,4907,83,520,1100,83,580,54875,-3150,-3150,0,0,80,0,0,83
4907,4908,83,520,1100,83,580,54888,-3150,-3150,0,0,80,0,0,83
4908,4909,83,520,1100,83,580,54901,-3150,-3150,0,0,80,0,0,83
4909,4910,83,520,1100,83,581,54914,-3150,-3150,0,0,80,0,0,83
4910,4911,83,520,1100,83,581,54927,-3150,-3150,0,0,80,0,0,83
4911,4912,83,520,1100,83,581,54940,-3150,-3150,0,0,80,0,0,83
4912,4913,83,520,1100,83,581,54953,-3150,-3150,0,0,80,0,0,83
4913,4914,83,520,1100,83,581,54966,-3150,-3150,0,0,80,0,0,83
4914,4915,83,520,1100,83,581,54979,-3150,-3150,0,0,80,0,0,83
4915,4916,83,520,1100,83,582,54992,-3150,-3150,0,0,80,0,0,83
4916,4917,83,520,1100,83,582,55005,-3150,-3150,0,0,80,0,0,83
4917,4918,83,520,1100,83,582,55018,-3150,-3150,0,0,80,0,0,83
4918,4919,83,520,1100,83,582,55031,-3150,-3150,0,0,80,0,0,83
4919,4920,83,520,1100,83,582,55044,-3150,-3150,0,0,80,0,0,83
4920,4921,83,520,1100,83,582,55057,-3150,-3150,0,0,80,0,0,83
4921,4922,83,520,1100,83,582,55070,-3150,-3150,0,0,80,0,0,83
4922,4923,83,520,1100,83,583,55083,-3150,-3150,0,0,80,0,0,83
4923,4924,83,520,1100,83,583,55096,-3150,-3150,0,0,80,0,0,83
4924,4925,83,520,1100,83,583,55109,-3150,-3150,0,0,80,0,0,83
4925,4926,83,520,1100,83,583,55122,-3150,-3150,0,0,80,0,0,83
4926,4927,83,520,1100,83,583,55135,-3150,-3150,0,0,80,0,0,83
4927,4928,83,520,1100,83,583,55148,-3150,-3150,0,0,80,0,0,83
4928,4929,83,520,1100,83,584,55161,-3150,-3150,0,0,80,0,0,83
4929,4930,83,520,1100,83,584,55174,-3150,-3150,0,0,80,0,0,83
4930,4931,83,520,1100,83,584,55187,-3150,-3150,0,0,80,0,0,83
4931,4932,83,520,1100,83,584,55200,-3150,-3150,0,0,80,0,0,83
4932,4933,83,520,1100,83,584,55213,-3150,-3150,0,0,80,0,0,83
4933,4934,83,520,1100,83,584,55226,-3150,-3150,0,0,80,0,0,83
4934,4935,83,520,1100,83,584,55239,-3150,-3150,0,0,80,0,0,83
4935,4936,83,520,1100,83,585,55252,-3150,-3150,0,0,80,0,0,83
4936,4937,83,520,1100,83,585,55265,-3150,-3150,0,0,80,0,0,83
4937,4938,83,520,1100,83,585,55278,-3150,-3150,0,0,80,0,0,83
4938,4939,83,520,1100,83,585,55291,-3150,-3150,0,0,80,0,0,83
4939,4940,83,520,1100,83,585,55304,-3150,-3150,0,0,80,0,0,83
4940,4941,83,520,1100,83,585,55317,-3150,-3150,0,0,80,0,0,83
4941,4942,83,520,1100,83,586,55330,-3150,-3150,0,0,80,0,0,83
4942,4943,83,520,1100,83,586,55343,-3150,-3150,0,0,80,0,0,83
4943,4944,83,520,1100,83,586,55356,-3150,-3150,0,0,80,0,0,83
4944,4945,83,520,1100,83,586,55369,-3150,-3150,0,0,80,0,0,83
4945,4946,83,520,1100,83,586,55382,-3150,-3150,0,0,80,0,0,83
4946,4947,83,520,1100,83,586,55395,-3150,-3150,0,0,80,0,0,83
4947,4948,83,520,1100,83,586,55408,-3150,-3150,0,0,80,0,0,83
4948,4949,83,520,1100,83,587,55421,-3150,-3150,0,0,80,0,0,83
4949,4950,83,520,1100,83,587,55434,-3150,-3150,0,0,80,0,0,83
4950,4951,83,520,1100,83,587,55447,-3150,-3150,0,0,80,0,0,83
4951,4952,83,520,1100,83,587,55460,-3150,-3150,0,0,80,0,0,83
4952,4953,83,520,1100,83,587,55473,-3150,-3150,0,0,80,0,0,83
4953,4954,83,520,1100,83,587,55486,-3150,-3150,0,0,80,0,0,83
4954,4955,83,520,1100,83,588,55499,-3150,-3150,0,0,80,0,0,83
4955,4956,83,520,1100,83,588,55512,-3150,-3150,0,0,80,0,0,83
4956,4957,83,520,1100,83,588,55525,-3150,-3150,0,0,80,0,0,83
4957,4958,83,520,1100,83,588,55538,-3150,-3150,0,0,80,0,0,83
4958,4959,83,520,1100,83,588,55551,-3150,-3150,0,0,80,0,0,83
4959,4960,83,520,1100,83,588,55564,-3150,-3150,0,0,80,0,0,83
4960,4961,83,520,1100,83,588,55577,-3150,-3150,0,0,80,0,0,83
4961,4962,83,520,1100,83,589,55590,-3150,-3150,0,0,80,0,0,83
4962,4963,83,520,1100,83,589,55603,-3150,-3150,0,0,80,0,0,83
4963,4964,83,520,1100,83,589,55616,-3150,-3150,0,0,80,0,0,83
4964,4965,83,520,1100,83,589,55629,-3150,-3150,0,0,80,0,0,83
4965,4966,83,520,1100,83,589,55642,-3150,-3150,0,0,80,0,0,83
4966,4967,83,520,1100,83,589,55655,-3150,-3150,0,0,80,0,0,83
4967,4968,83,520,1100,83,590,55668,-3150,-3150,0,0,80,0,0,83
4968,4969,83,520,1100,83,590,55681,-3150,-3150,0,0,80,0,0,83
4969,4970,83,520,1100,83,590,55694,-3150,-3150,0,0,80,0,0,83
4970,4971,83,520,1100,83,590,55707,-3150,-3150,0,0,80,0,0,83
4971,4972,83,520,1100,83,590,55720,-3150,-3150,0,0,80,0,0,83
4972,4973,83,520,1100,83,590,55733,-3150,-3150,0,0,80,0,0,83
4973,4974,83,520,1100,83,590,55746,-3150,-3150,0,0,80,0,0,83
4974,4975,83,520,1100,83,591,55759,-3150,-3150,0,0,80,0,0,83
4975,4976,83,520,1100,83,591,55772,-3150,-3150,0,0,80,0,0,83
4976,4977,83,520,1100,83,591,55785,-3150,-3150,0,0,80,0,0,83
4977,4978,83,520,1100,83,591,55798,-3150,-3150,0,0,80,0,0,83
4978,4979,83,520,1100,83,591,55811,-3150,-3150,0,0,80,0,0,83
4979,4980,83,520,1100,83,591,55824,-3150,-3150,0,0,80,0,0,83
4980,4981,83,520,1100,83,592,55837,-3150,-3150,0,0,80,0,0,83
4981,4982,83,520,1100,83,592,55850,-3150,-3150,0,0,80,0,0,83
4982,4983,83,520,1100,83,592,55863,-3150,-3150,0,0,80,0,0,83
4983,4984,83,520,1100,83,592,55876,-3150,-3150,0,0,80,0,0,83
4984,4985,83,520,1100,83,592,55889,-3150,-3150,0,0,80,0,0,83
4985,4986,83,520,1100,83,592,55902,-3150,-3150,0,0,80,0,0,83
4986,4987,83,520,1100,83,592,55915,-3150,-3150,0,0,80,0,0,83
4987,4988,83,520,1100,83,593,55928,-3150,-3150,0,0,80,0,0,83
4988,4989,83,520,1100,83,593,55941,-3150,-3150,0,0,80,0,0,83
4989,4990,83,520,1100,83,593,55954,-3150,-3150,0,0,80,0,0,83
4990,4991,83,520,1100,83,593,55967,-3150,-3150,0,0,80,0,0,83
4991,4992,83,520,1100,83,593,55980,-3150,-3150,0,0,80,0,0,83
4992,4993,83,520,1100,83,593,55993,-3150,-3150,0,0,80,0,0,83
4993,4994,83,520,1100,83,594,56006,-3150,-3150,0,0,80,0,0,83
4994,4995,83,520,1100,83,594,56019,-3150,-3150,0,0,80,0,0,83
4995,4996,83,520,1100,83,594,56032,-3150,-3150,0,0,80,0,0,83
4996,4997,83,520,1100,83,594,56045,-3150,-3150,0,0,80,0,0,83
4997,4998,83,520,1100,83,594,56058,-3150,-3150,0,0,80,0,0,83
4998,4999,83,520,1100,83,594,56071,-3150,-3150,0,0,80,0,0,83
4999,5000,83,520,1100,83,595,56084,-3150,-3150,0,0,80,0,0,83
5000,5001,83,520,1100,83,595,56097,-3150,-3150,0,0,80,0,0,83
5001,5002,83,520,1100,83,595,56110,-3150,-3150,0,0,80,0,0,83
5002,5003,83,520,1100,83,595,56123,-3150,-3150,0,0,80,0,0,83
5003,5004,83,520,1100,83,595,56136,-3150,-3150,0,0,80,0,0,83
5004,5005,83,520,1100,83,595,56149,-3150,-3150,0,0,80,0,0,83
5005,5006,83,520,1100,83,595,56162,-3150,-3150,0,0,80,0,0,83
5006,5007,83,520,1100,83,596,56175,-3150,-3150,0,0,80,0,0,83
5007,5008,83,520,1100,83,596,56188,-3150,-3150,0,0,80,0,0,83
5008,5009,83,520,1100,83,596,56201,-3150,-3150,0,0,80,0,0,83
5009,5010,83,520,1100,83,596,56214,-3150,-3150,0,0,80,0,0,83
5010,5011,83,520,1100,83,596,56227,-3150,-3150,0,0,80,0,0,83
5011,5012,83,520,1100,83,596,56240,-3150,-3150,0,0,80,0,0,83
5012,5013,83,520,1100,83,597,56253,-3150,-3150,0,0,80,0,0,83
5013,5014,83,520,1100,83,597,56266,-3150,-3150,0,0,80,0,0,83
5014,5015,83,520,1100,83,597,56279,-3150,-3150,0,0,80,0,0,83
5015,5016,83,520,1100,83,597,56292,-3150,-3150,0,0,80,0,0,83
5016,5017,83,520,1100,83,597,56305,-3150,-3150,0,0,80,0,0,83
5017,5018,83,520,1100,83,597,56318,-3150,-3150,0,0,80,0,0,83
5018,5019,83,520,1100,83,598,56331,-3150,-3150,0,0,80,0,0,83
5019,5020,83,520,1100,83,598,56344,-3150,-3150,0,0,80,0,0,83
5020,5021,83,520,1100,83,598,56357,-3150,-3150,0,0,80,0,0,83
5021,5022,83,520,1100,83,598,56370,-3150,-3150,0,0,80,0,0,83
5022,5023,83,520,1100,83,598,56383,-3150,-3150,0,0,80,0,0,83
5023,5024,83,520,1100,83,598,56396,-3150,-3150,0,0,80,0,0,83
5024,5025,83,520,1100,83,598,56409,-3150,-3150,0,0,80,0,0,83
5025,5026,83,520,1100,83,599,56422,-3150,-3150,0,0,80,0,0,83
5026,5027,83,520,1100,83,599,56435,-3150,-3150,0,0,80,0,0,83
5027,5028,83,520,1100,83,599,56448,-3150,-3150,0,0,80,0,0,83
5028,5029,83,520,1100,83,599,56461,-3150,-3150,0,0,80,0,0,83
5029,5030,83,520,1100,83,599,56474,-3150,-3150,0,0,80,0,0,83
5030,5031,83,520,1100,83,599,56487,-3150,-3150,0,0,80,0,0,83
5031,5032,83,520,1100,83,600,56500,-3150,-3150,0,0,80,0,0,83
5032,5033,83,520,1100,83,600,56513,-3150,-3150,0,0,80,0,0,83
5033,5034,83,520,1100,83,600,56526,-3150,-3150,0,0,80,0,0,83
5034,5035,83,520,1100,83,600,56539,-3150,-3150,0,0,80,0,0,83
5035,5036,83,520,1100,83,600,56552,-3150,-3150,0,0,80,0,0,83
5036,5037,83,520,1100,83,600,56565,-3150,-3150,0,0,80,0,0,83
5037,5038,83,520,1100,83,600,56578,-3150,-3150,0,0,80,0,0,83
5038,5039,83,520,1100,83,601,56591,-3150,-3150,0,0,80,0,0,83
5039,5040,83,520,1100,83,601,56604,-3150,-3150,0,0,80,0,0,83
5040,5041,83,520,1100,83,601,56617,-3150,-3150,0,0,80,0,0,83
5041,5042,83,520,1100,83,601,56630,-3150,-3150,0,0,80,0,0,83
5042,5043,83,520,1100,83,601,56643,-3150,-3150,0,0,80,0,0,83
5043,5044,83,520,1100,83,601,56656,-3150,-3150,0,0,80,0,0,83
5044,5045,83,520,1100,83,602,56669,-3150,-3150,0,0,80,0,0,83
5045,5046,83,520,1100,83,602,56682,-3150,-3150,0,0,80,0,0,83
5046,5047,83,520,1100,83,602,56695,-3150,-3150,0,0,80,0,0,83
5047,5048,83,520,1100,83,602,56708,-3150,-3150,0,0,80,0,0,83
5048,5049,83,520,1100,83,602,56721,-3150,-3150,0,0,80,0,0,83
5049,5050,83,520,1100,83,602,56734,-3150,-3150,0,0,80,0,0,83
5050,5051,83,520,1100,83,603,56747,-3150,-3150,0,0,80,0,0,83
5051,5052,83,520,1100,83,603,56760,-3150,-3150,0,0,80,0,0,83
5052,5053,83,520,1100,83,603,56773,-3150,-3150,0,0,80,0,0,83
5053,5054,83,520,1100,83,603,56786,-3150,-3150,0,0,80,0,0,83
5054,5055,83,520,1100,83,603,56799,-3150,-3150,0,0,80,0,0,83
5055,5056,83,520,1100,83,603,56812,-3150,-3150,0,0,80,0,0,83
5056,5057,83,520,1100,83,603,56825,-3150,-3150,0,0,80,0,0,83
5057,5058,83,520,1100,83,604,56838,-3150,-3150,0,0,80,0,0,83
5058,5059,83,520,1100,83,604,56851,-3150,-3150,0,0,80,0,0,83
5059,5060,83,520,1100,83,604,56864,-3150,-3150,0,0,80,0,0,83
5060,5061,83,520,1100,83,604,56877,-3150,-3150,0,0,80,0,0,83
5061,5062,83,520,1100,83,604,56890,-3150,-3150,0,0,80,0,0,83
5062,5063,83,520,1100,83,604,56903,-3150,-3150,0,0,80,0,0,83
5063,5064,83,520,1100,83,605,56916,-3150,-3150,0,0,80,0,0,83
5064,5065,83,520,1100,83,605,56929,-3150,-3150,0,0,80,0,0,83
5065,5066,83,520,1100,83,605,56942,-3150,-3150,0,0,80,0,0,83
5066,5067,83,520,1100,83,605,56955,-3150,-3150,0,0,80,0,0,83
5067,5068,83,520,1100,83,605,56968,-3150,-3150,0,0,80,0,0,83
5068,5069,83,520,1100,83,605,56981,-3150,-3150,0,0,80,0,0,83
5069,5070,83,520,1100,83,606,56994,-3150,-3150,0,0,80,0,0,83
5070,5071,83,520,1100,83,606,57007,-3150,-3150,0,0,80,0,0,83
5071,5072,83,520,1100,83,606,57020,-3150,-3150,0,0,80,0,0,83
5072,5073,83,520,1100,83,606,57033,-3150,-3150,0,0,80,0,0,83
5073,5074,83,520,1100,83,606,57046,-3150,-3150,0,0,80,0,0,83
5074,5075,83,520,1100,83,606,57059,-3150,-3150,0,0,80,0,0,83
5075,5076,83,520,1100,83,607,57072,-3150,-3150,0,0,80,0,0,83
5076,5077,83,520,1100,83,607,57085,-3150,-3150,0,0,80,0,0,83
5077,5078,83,520,1100,83,607,57098,-3150,-3150,0,0,80,0,0,83
5078,5079,83,520,1100,83,607,57111,-3150,-3150,0,0,80,0,0,83
5079,5080,83,520,1100,83,607,57124,-3150,-3150,0,0,80,0,0,83
5080,5081,83,520,1100,83,607,57137,-3150,-3150,0,0,80,0,0,83
5081,5082,83,520,1100,83,607,57150,-3150,-3150,0,0,80,0,0,83
5082,5083,83,520,1100,83,608,57163,-3150,-3150,0,0,80,0,0,83
