"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]"
1589,"steel_charge","You have additional chance to Block Projectile Attack Damage.","","","Steel Ward",[1068],1,1,1,"","",1,22,1389,1,"",6,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1068],[],"","","","","","",[]
1590,"heist_robot_skitterbot_buff","","","","",[24],"",3,"","","","",22,1390,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[]
1591,"skeleton_warriors_have_triple_damage","",1,"","","[13051,13052]",1,2,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[13051,13052]",[],"","","","","","",[]
1592,"wither_hinder_chaos_damage_dealt","",1,"","",[63],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[63],[],"","","","","","",[]
1593,"summoned_minion_damage_immunity","",1,"","",[],1,9,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[140],[],[],"","","","","","",[]
1594,"plague_bearer_movement_speed","",1,"","",[177],"",3,"","","","",22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1595,"rejuvenation_totem_chaos_degen","",1,"","",[453],"",3,"","","","",22,0,"","",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
1596,"minion_chaos_degen","",1,"","",[452],1,3,"","","","",22,0,"","",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[]
1597,"have_lost_power_charge_recently","",1,"","",[12669],"",9,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[12669],[],"","","","","","",[]
1598,"gain_power_charge_every_second","",1,"","",[],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","GainPowerChargeEverySecond","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1599,"heist_robot_argus_buff","","","","","[24,1904]","",3,"","","","",22,1391,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,1904]",[],"","","","","","",[]
1600,"shattered_shield","You cannot block and gain no defences from equipped shield. Your spells deal added physical damage based on shield quality.","","","Shattered Shield","[1585,1586]","",3,"","","","",22,1401,1,"",1,"",1,1,"",0,"","Shattered Shield","","","","","",4,"","",0,[],"","",[],"",[],"[939,7140,12690]","[1585,1586]",[],"","","","","","",[]
1601,"heist_unbreakable_mk1_slow","You are slowed from the Magnetic Storm","","","Magnetic Storm",[346],"",1,1,"","","",22,217,1,"",2,"",1,1,"",10,"","","","","","","",4,"","",0,[],"","",[112],"",[],[],[346],[],"","","","","","",[0]
1602,"heist_danai_volatile_attraction","Nearby Volatile Emberstorms are attracted to you","","","Emberstorm",[],"",3,"","","","",22,1393,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1603,"gain_charges_over_time","",1,"","","[4934,4934,4934,4934]",1,1,"","","","",22,0,1,"",16,"",1,1,"",0,"","GainChargesOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],"[4934,4934,4934,4934]",[],"","","","","","",[]
1604,"physical_damage_percent_converted_to_lightning","",1,"","",[484],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[484],[],"","","","","","",[]
1605,"physical_damage_percent_converted_to_fire","",1,"","",[482],"",3,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[482],[],"","","","","","",[]
1606,"stolen_mods_buff_experimented","You have taken the mods of a slain Magic Monster for yourself","","","Replica Headhunter",[],1,1,1,"","","",22,269,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1607,"heist_death_rune","[UNUSED] Taking fire and physical damage over time",1,"","[UNUSED] Rune of Death","[1980,354]","",3,"","","","",22,1399,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1980,354]",[],"","","","","","",[]
1608,"ground_oil","Your movement speed is reduced while standing in oil","","","Oiled Ground",[177],1,3,"","","","",22,1394,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1609,"mana_regeneration_aura","You have increased Mana Regeneration","","","Mana Regeneration Aura",[130],1,1,"","","","",22,211,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[130],[],"","","","","","",[]
1610,"hypothermia_cold_resistance_debuff","",1,"","",[146],1,3,"","","",1,22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[146],[],"","","","","","",[]
1611,"shocked_enemy_physical_damage_taken","",1,"","",[545],"",3,"","","","",22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[545],[],"","","","","","",[]
1612,"movement_speed_from_inflicted_ailments","",1,"","",[177],"",3,"","","","",22,0,"","",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
1613,"heist_twin_immobilise","You cannot move.","","","Immobilised",[7301],1,3,"","","","",22,1408,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[114],"",[],[],[7301],[],"","","","","","",[0]
1614,"master_buff_huck","You deal increased Damage, and have increased Attack, Cast and Movement Speed.","",1,"Combat-Ready","[24,70,216,177]",1,3,"","","","",22,795,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70,216,177]",[],"","","","","","",[]
1615,"marked_enemy_accuracy","",1,"","",[84],"",3,"","","",1,22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[84],[],"","","","","","",[]
1616,"es_regeneration_from_main_hand_crit","",1,"","",[1409],1,2,"","","",1,22,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1409],[],"","","","","","",[]
1617,"es_regeneration_from_off_hand_crit","",1,"","",[1409],1,2,"","","",1,22,0,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1409],[],"","","","","","",[]
1618,"scorching_conflux","All of your damage Scorches.","","","Scorching Conflux",[8667],1,3,"","","","",22,1403,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13196],[8667],[],"","","","","","",[]
1619,"sapping_conflux","All of your damage Saps.","","","Sapping Conflux",[8669],1,3,"","","","",22,1404,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13197],[8669],[],"","","","","","",[]
1620,"brittle_conflux","All of your damage inflicts Brittle.","","","Brittle Conflux",[8668],1,3,"","","","",22,1405,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[13198],[8668],[],"","","","","","",[]
1621,"heist_death_rune_green","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1980,354]","",3,"","","","",22,1406,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1980,354]",[],"","","","","","",[]
1622,"heist_death_rune_red","You are taking Lightning and Physical Damage over time",1,"","Electrified Ground Trap","[1980,354]","",3,"","","","",22,1407,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1980,354]",[],"","","","","","",[]
1623,"heist_progress_bar_timer","",1,"","",[],"",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","HeistProgressBarTimer","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1624,"heist_twin_vic_enrage","",1,"","","[24,70,216,177,3338,15420,717]","",3,"","","","",22,1414,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70,216,177,3338,15420,717]",[],"","","","","","",[]
1625,"heist_twin_vin_enrage","",1,"","","[24,70,216,177,3338,15420,717]","",3,"","","","",22,1415,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,70,216,177,3338,15420,717]",[],"","","","","","",[]
1626,"ritual_rune_monster_aura","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[24,477,1904,10,11]",1,3,"","","","",22,1411,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[24,477,1904,10,11]",[],"","","","","","",[]
1627,"oil_arrow_oil","[UNUSED]","","","[UNUSED] Oil Patch",[],"",3,"","","","",22,170,1,"",16,"",1,1,"",0,"","OilPatch","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1628,"wet","You have been Drenched by a Water Sphere, and can be damaged by it's pulses.","","","Drenched",[],1,3,"","","",1,22,1471,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1629,"water_sphere","",1,"","",[],1,1,"","","","",22,0,"","",16,"",1,1,"",0,"","WaterSphereBuff","","","","","",4,"","",0,[],"","",[],"",[],[13240],[],[],"","","","","","",[]
1630,"fire_resonance","",1,"","",[],1,4,1,"",13248,"",22,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1631,"cold_resonance","",1,"","",[],1,4,1,"",13249,"",22,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1632,"lightning_resonance","",1,"","",[],1,4,1,"",13250,"",22,0,1,"",1,"",1,1,"",40,"","Resonance","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1633,"heist_lever_guard_immunity","",1,"","",[],"",3,"","","","",22,0,"","",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],"[140,6426]",[],[],"","","","","","",[]
1634,"heist_freidrich_bloodpool_blood","",1,"","",[],"",3,"","","","",22,1422,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1635,"have_inflicted_exposure_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13265],[],[],"","","","","","",[]
1636,"monster_channelled_cyclone_indicator","",1,"","",[],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1637,"ritual_monster_emerge","",1,"","",[],"",3,"","","","",22,1413,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1638,"pirate_boss_ghostfire_degen","You are taking fire damage over time\r\n\r\nThe light of the dead\r\nBurns flesh from thy mortal frame\r\nOnly bones remain","","","Soulfire",[1976],"",1,1,"","","",22,1424,1,1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[1976],[1976],[],"","","","","","",[]
1639,"crimson_priest_boss_degen","You are taking physical damage over time from a Blood Ritual","","","Blood Ritual",[354],"",1,1,"","","",22,1425,"",1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
1640,"ritual_rune_fire1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[611,447]",1,3,"","","","",22,1426,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[611,447]",[],"","","","","","",[]
1641,"ritual_rune_cold1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[455,448]",1,3,"","","","",22,1427,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[455,448]",[],"","","","","","",[]
1642,"ritual_rune_chaos_purple1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[7123,9768]",1,3,"","","","",22,1428,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[7123,9768]",[],"","","","","","",[]
1643,"ground_lava","",1,"","",[4850],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[4850],[],"","","","","","",[]
1644,"untargetable_monster_buff","",1,"","","[140,701,865,745,2084,398]","",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[140,701,865,745,2084,398]",[],"","","","","","",[]
1645,"visual_beam_buff","",1,"","",[],1,1,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericTetherBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1646,"maven_boss_stasis","",1,"","",[],"",3,"","","","",22,0,1,"",16,1,1,1,"",0,"","MavenBossStasisVisual","","","","","",4,"","",0,[],"","",[],"","[140,701,860,13372,1368]",[],"[140,701,860,13372,1368]",[],"","","","","","",[]
1647,"blackflame_ignite_child_buff","",1,"","",[],"",3,"","","","",22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],"[13304,13303]",[],[],"","","","","","",[]
1648,"vampiric_icon_stack","",1,"","",[125],1,4,"","","",1,22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],1,[],[],[125],[],"","","","","","",[]
1649,"convergence","You deal more Elemental Damage.","","","Convergence",[13307],1,3,"","","","",22,1429,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13310],[13307],[],"","","","","","",[]
1650,"fanaticism_charge","You gain bonuses from your Ascendancy for having Fanatic Charges","","","Fanatic Charges",[],1,4,1,13346,13347,1,22,1439,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1651,"have_attacked_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[13351],[],[],"","","","","","",[]
1652,"aegis_primal_buff","Elemental Damage from Hits is taken from this Aegis before your Life or Energy Shield. The Aegis will be restored to full value if you take no Elemental Damage from Hits for a while.","","","Primal Aegis",[6792],1,3,1,"","",1,15,1430,1,"",1,"",1,1,"",0,"","AegisBuff",1,"","","","",4,"","",0,[],"","",[],"",[],[],[6792],[],"","","","","","",[]
1653,"aegis_primal_depleted","The Aegis is depleted. It will be restored to full value after a short delay.","","","Primal Aegis",[],1,3,1,"","",1,15,1430,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1654,"aegis_primal_persist_value","",1,"","",[462],"",2,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[462],[],"","","","","","",[]
1655,"raider_exposure_aura","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1656,"herald_of_ash_fire_exposure_aura","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1657,"herald_of_ice_cold_exposure_aura","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1658,"herald_of_thunder_lightning_exposure_aura","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","GenericBuffAura","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1659,"flame_golem_revive_display_buff","Your Flame Golem will be revived soon","","","Reviving Flame",[],"",1,"","","","",22,1431,"","",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[]
1660,"ritual_cold_rune_daemon_debuff","You are taking Cold Damage over time.","","","Deathly Chill",[1978],1,3,"","","","",22,1463,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[]
1661,"vampiric_icon_buff","You deal more damage with Bleeding.","",1,"Thirst for Blood",[13646],1,3,"","","","",22,1466,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","",[],"",[],[],[13646],[],"","","","","","",[]
1662,"ice_golem_revive_display_buff","Your Ice Golem will be revived soon","","","Reviving Ice",[],"",1,"","","","",22,1432,"","",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[]
1663,"lightning_golem_revive_display_buff","Your Lightning Golem will be revived soon","","","Reviving Lightning",[],"",1,"","","","",22,1433,"","",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[]
1664,"stone_golem_revive_display_buff","Your Stone Golem will be revived soon","","","Reviving Stone",[],"",1,"","","","",22,1434,"","",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[]
1665,"chaos_golem_revive_display_buff","Your Chaos Golem will be revived soon","","","Reviving Chaos",[],"",1,"","","","",22,1435,"","",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[]
1666,"carrion_golem_revive_display_buff","Your Carrion Golem will be revived soon","","","Reviving Carrion",[],"",1,"","","","",22,1436,"","",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],1,"","","","","",[]
1667,"sacrificial_zeal","You are taking physical damage over time, and deal added physical damage.","","","Sacrificial Zeal","[13385,1585,1586]",1,3,"","","",1,22,1438,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[13385,1585,1586]",[13384],"","","","","","",[]
1668,"fanaticism","Spells you cast yourself have more Cast Speed, reduced Cost, and increased Area of Effect","","","Fanaticism","[13348,13349,13386]",1,3,"","","","",22,1440,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[13348,13349,13386]",[],"","","","","","",[]
1669,"inquisitor_fanatic_charges_over_time","",1,"","",[4934],1,2,"","","","",22,0,1,"",16,"",1,1,"",0,1,"GainChargesOverTime","","","","","",4,"","",0,[],"","",[],"",[],[],[4934],[],"","","","","","",[]
1670,"ritual_corpse_sink","",1,"","",[],"",3,"","","","",22,1412,1,"",16,1,1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[10737],[],[10737],[],"","","","","","",[]
1671,"rupture","Bleeding deals you more damage per second, but expires more quickly.","","","Rupture","[13390,13391]",1,1,1,"","",1,22,1441,1,"",2,"",1,1,"",3,"","","","","","","",3,"","",0,[],"","",[],"",[],[],"[13390,13391]",[],"","","","","","",[]
1672,"unhinged","You are no longer Sane.","",1,"Insanity",[],1,3,"","","","",22,1484,1,"",1,"",1,1,"",0,"","UnhingedBuff","",1,"","","",4,"",1,0,[],"","",[],"",[],[13395],[],[],"","","","","","",[]
1673,"phoenix_stacking_debuff_standalone","You have reduced maximum Fire Resistance.","","","Heat",[942],1,1,1,"","","",22,617,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[942],[],"","","","","","",[]
1674,"atlas_sulphite_mined_buff","You have increased Movement Speed and Damage, and additional maximum Elemental Resistances","","","Sulphite Intoxication","[177,24,947]","",2,1,"","","",22,1449,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,24,947]",[],"","","","","","",[]
1675,"number_of_non_instant_spells_cast_in_past_8_seconds","",1,"","",[],"",3,"","","","",22,0,1,"",16,"","","","",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1676,"crimson_priest_boss_degenzone","You are taking physical damage over time from a Blood Purge","","","Blood Purge",[354],"",3,"","","","",22,1425,"",1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
1677,"incrementing_slow","",1,"","",[346],"",1,"","","","",22,0,"","",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1678,"ghostfire_self_burn","You are taking fire damage over time","","","Engulfed by Ghostfire",[10120],"",2,"","","","",22,1424,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[10120],[],"","","","","","",[]
1679,"ritual_rune_lightning1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[659,449]",1,3,"","","","",22,1451,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[659,449]",[],"","","","","","",[]
1680,"ritual_rune_physical_blood1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[3628,26]",1,3,"","","","",22,1452,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3628,26]",[],"","","","","","",[]
1681,"ritual_rune_chaos_green1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[3367,450]",1,3,"","","","",22,1453,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3367,450]",[],"","","","","","",[]
1682,"ritual_rune_generic_charges1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[],1,3,"","","","",22,1454,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1683,"ritual_rune_generic_energy_shield1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[563],1,3,"","","","",22,1455,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[563],[],"","","","","","",[]
1684,"ritual_rune_generic_life1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[451],1,3,"","","","",22,1456,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[451],[],"","","","","","",[]
1685,"ritual_rune_generic_fortify1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[15420],1,3,"","","","",22,1457,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[15420],[],"","","","","","",[]
1686,"ritual_rune_generic_massive1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[717,434,124]",1,3,"","","","",22,1458,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[717,434,124]",[],"","","","","","",[]
1687,"ritual_rune_generic_speed1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[70,216,177]",1,3,"","","","",22,1459,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[]
1688,"ritual_rune_necromantic1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[],1,3,"","","","",22,1460,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1689,"ritual_rune_vaal1","Monsters in the Rune area are much stronger",1,"","Ritual Rune",[3148],1,3,"","","","",22,1461,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[3148],[],"","","","","","",[]
1690,"ritual_rune_golden1","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[10,11]",1,3,"","","","",22,1462,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[10,11]",[],"","","","","","",[]
1691,"ritual_rune_fire2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[611,447]",1,3,"","","","",22,1426,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[611,447]",[],"","","","","","",[]
1692,"ritual_rune_cold2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[455,448]",1,3,"","","","",22,1427,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[455,448]",[],"","","","","","",[]
1693,"ritual_rune_chaos_purple2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[7123,8325]",1,3,"","","","",22,1428,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[7123,8325]",[],"","","","","","",[]
1694,"ritual_rune_lightning2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[659,449]",1,3,"","","","",22,1451,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[659,449]",[],"","","","","","",[]
1695,"ritual_rune_physical_blood2","Monsters in the Rune area are much stronger",1,"","Ritual Rune","[3628,26]",1,3,"","","","",22,1452,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3628,26]",[],"","","","","","",[]
1696,"mirage_archer_mirage_display_buff","",1,"","",[],1,3,"","","","",22,0,1,"",16,"",1,1,"",0,"","MirageArcherDisplayBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
1697,"ground_fire_scorch","Your elemental resistances are lowered while standing on Scorched Ground","","","Scorched Ground",[141],1,3,"","","","",16,970,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","",[],"",[],[],[141],[14562],"","",1,1,"","",[]
1698,"ritual_golden_coin_buff","Items dropped by slain enemies have vastly increased quantity and rarity. You also take increased damage.","","","Gambler's Greed","[477,151,153]",1,3,"","","","",22,1464,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[477,151,153]",[],"","","","","","",[]
1699,"scorched_earth_degen_explosion","You are taking fire damage over time.","","","Burning",[1976],"",3,"","","",1,22,168,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[]
1700,"ritual_generic_speed_buff","You are faster","","","Speed Gale",[346],1,1,1,"","","",22,1482,"",1,1,"",1,1,"",5,"","","","","","","",3,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1701,"maven_boss_buff","You are faster","","","Maven's Grace",[346],1,3,"","","","",22,1465,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[346],[],"","","","","","",[]
1702,"have_gained_frenzy_charge_recently","",1,"","",[],"",9,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[13438],"","","","","","",[]
1703,"no_players_in_range_immunity","",1,"","Immunity",[],1,9,"","","","",22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],"[140,398]",[],[],"","","","","","",[]
1704,"demigods_increased_item_rarity_aura","You have increased item rarity","","","Demigod's Authority",[153],1,3,"","","","",22,1467,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[153],[],"","","","","","",[]
1705,"brutal_charge","Players gain a chance to deal Triple Damage and increased Stun Threshold for each Brutal Charge they have.","","","Brutal Charges",[],1,4,1,13444,13442,1,22,1468,1,"",3,"",1,1,"",0,"","","","","",13445,"",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
