"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
6370,291,10,2,"upgrade_unique","Right click this item then left click an applicable Harbinger unique item to upgrade it.","","Upgrades The Fracturing Spinner to a more powerful version",[7118],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an applicable Harbinger unique item to upgrade it.",0,"","",[],[],[],19,[],""
6371,292,10,2,"upgrade_unique","Right click this item then left click an applicable Harbinger unique item to upgrade it.","","Upgrades The Tempest's Binding to a more powerful version",[7118],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an applicable Harbinger unique item to upgrade it.",0,"","",[],[],[],19,[],""
6372,293,10,2,"upgrade_unique","Right click this item then left click an applicable Harbinger unique item to upgrade it.","","Upgrades The Rippling Thoughts to a more powerful version",[7118],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an applicable Harbinger unique item to upgrade it.",0,"","",[],[],[],19,[],""
6373,294,10,2,"upgrade_unique","Right click this item then left click an applicable Harbinger unique item to upgrade it.","","Upgrades The Enmity Divine to a more powerful version",[7118],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an applicable Harbinger unique item to upgrade it.",0,"","",[],[],[],19,[],""
6374,295,10,2,"upgrade_unique","Right click this item then left click an applicable Harbinger unique item to upgrade it.","","Upgrades The Unshattered Will to a more powerful version",[7118],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an applicable Harbinger unique item to upgrade it.",0,"","",[],[],[],19,[],""
6375,8905,10,2,"add_influence_mod_to_rare","Right click this item then left click a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.","","Adds Crusader influence and a new Crusader modifier to a rare item",[8392],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.",0,"","",[],[],[],19,[],""
6376,8906,10,2,"add_influence_mod_to_rare","Right click this item then left click a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.","","Adds Redeemer influence and a new Redeemer modifier to a rare item",[8392],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.",0,"","",[],[],[],19,[],""
6377,8907,10,2,"add_influence_mod_to_rare","Right click this item then left click a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.","","Adds Hunter influence and a new Hunter modifier to a rare item",[8392],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.",0,"","",[],[],[],19,[],""
6378,8908,10,2,"add_influence_mod_to_rare","Right click this item then left click a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.","","Adds Warlord influence and a new Warlord modifier to a rare item",[8392],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a high-level rare item with no influence to apply it. Rare items can have up to six random modifiers.",0,"","",[],[],[],19,[],""
6379,8909,10,4,"transfer_item_influence","Right click this item, then left click the item you wish to take the influence from, then left click an item of the same item class you wish to apply it to.","","Destroys an item, applying its influence to another of the same item class\r\nThe second item is reforged as a rare item with both influence types and new modifiers",[8393],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on the item you wish to take the influence from, then <<xbox_button_a>> on an item of the same item class you wish to apply it to.",0,"","",[],[],[],19,[],""
6380,8911,50000,1,"heist_coin","Right click on this item while in a Town or Hideout to use it.","","Creates a portal to the Rogue Harbour from a Town or Hideout\nUsed as Currency for services in the Rogue Harbour",[],"","","",[],[],0,"<<xbox_button_a>> to use.",0,"","",[],[],[],19,[],""
6381,297,100,3,"","Combine 100 Splinters to create a Ritual Vessel.",298,"",[],"","","",[],[],0,"Combine 100 Splinters to create a Ritual Vessel.",0,"","",[],[],[7534],19,[],""
6382,298,10,2,"ritual_stone","Right-click this item then left-click a Ritual Altar to store the monsters from the completed Ritual in this item. Cannot be used on a Ritual in a map opened with a Blood-Filled Vessel.","","Stores the monsters slain for the first time from a completed Ritual Altar for future use",[],"","","",[],[],5000,"Use this item on a Ritual Altar to store the monsters from the completed Ritual in the item. Cannot be used on a Ritual in a map opened with a Blood-Filled Vessel.",0,"","",[],[],[],19,[],""
6383,9105,10,2,"upgrade_influence_mod","Right click this item then left click an item with at least two Influenced Modifiers to apply it.","","Removes one Influenced Modifier from an item with at least two Influenced Modifiers and upgrades another Influenced Modifier. Upgrading a modifier of the highest tier transforms the modifier into an Elevated Modifier. Attempting to upgrade an Elevated Modifier rerolls its values. Can be used on Body Armours, Boots, Gloves and Helmets.",[8394],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an item with at least two Influenced Modifiers to apply it.",0,"","",[],[],[],19,[],""
6384,6842,1,3,"","Can be used in a personal Map Device alongside a Map to add the monsters stored from a previous Ritual Altar to a Ritual Altar in that Map.","","",[],"","","",[],[],0,"Can be used in a personal Map Device alongside a Map to add the monsters stored from a previous Ritual Altar to a Ritual Altar in that Map.",0,"","",[],[],[],19,[],""
6385,9195,10,2,"add_flask_seal","Right click this item then left click a flask to apply it.","","Adds an enchantment to a utility flask that will improve it but prevent it from gaining charges during its effect. Replaces any existing enchantment.",[7966],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a flask to apply it.",100,"","",[],[],[],19,[],""
6386,9196,10,2,"add_flask_injector","Right click this item then left click a flask to apply it.","","Adds an enchantment to a utility flask that will cause it to be used when certain conditions are met. Replaces any existing enchantment.",[7967],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a flask to apply it.",100,"","",[],[],[],19,[],""
6387,9197,1000,3,"","These can be brought to Tujen to refresh his vendor inventory.","","",[],"","","",[],[],1000,"",0,"","",[],[],[],19,[],""
6388,9198,1000,3,"","These can be brought to Rog to refresh his vendor inventory.","","",[],"","","",[],[],1000,"",0,"","",[],[],[],19,[],""
6389,9199,1000,3,"","These can be brought to Gwennen to refresh her vendor inventory.","","",[],"","","",[],[],1000,"",0,"","",[],[],[],19,[],""
6390,9200,1000,3,"","These can be brought to Dannig to refresh his vendor inventory.","","",[],"","","",[],[],1000,"",0,"","",[],[],[],19,[],""
6391,9201,50000,3,"","These can be used to trade with Gwennen.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6392,9202,50000,3,"","These can be used to trade with Gwennen.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6393,9203,25000,3,"","These can be used to trade with Gwennen.","","",[],"","","",[],[],25000,"",0,"","",[],[],[],19,[],""
6394,9204,5000,3,"","These can be used to trade with Gwennen.","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6395,9205,50000,3,"","These can be used to trade with Tujen.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6396,9206,50000,3,"","These can be used to trade with Tujen.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6397,9207,25000,3,"","These can be used to trade with Tujen.","","",[],"","","",[],[],25000,"",0,"","",[],[],[],19,[],""
6398,9208,5000,3,"","These can be used to trade with Tujen.","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6399,9209,50000,3,"","These can be used to trade with Rog.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6400,9210,50000,3,"","These can be used to trade with Rog.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6401,9211,25000,3,"","These can be used to trade with Rog.","","",[],"","","",[],[],25000,"",0,"","",[],[],[],19,[],""
6402,9212,5000,3,"","These can be used to trade with Rog.","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6403,9213,50000,3,"","These can be used to trade with Dannig.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6404,9214,50000,3,"","These can be used to trade with Dannig.","","",[],"","","",[],[],50000,"",0,"","",[],[],[],19,[],""
6405,9215,25000,3,"","These can be used to trade with Dannig.","","",[],"","","",[],[],25000,"",0,"","",[],[],[],19,[],""
6406,9216,5000,3,"","These can be used to trade with Dannig.","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
6407,9217,20,2,"reroll_socket_colours_hellscape","Right click this item then left click a corrupted socketed item to apply it.","","Unpredictably reforges the colour of sockets on a corrupted item",[8991],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted socketed item to apply it.",100,"","",[],[],[],19,[],""
6408,9218,20,2,"reroll_socket_links_hellscape","Right click this item then left click a corrupted socketed item to apply it.","","Unpredictably adds or removes a link to the largest group of linked sockets on a corrupted item",[8989],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted socketed item to apply it.",100,"","",[],[],[],19,[],""
6409,9219,20,2,"reroll_socket_numbers_hellscape","Right click this item then left click a corrupted socketed item to apply it.","","Unpredictably adds or removes a socket on a corrupted item",[8990],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted socketed item to apply it.",100,"","",[],[],[],19,[],""
6410,9220,10,2,"reroll_rare_hellscape","Right click this item then left click a corrupted rare item to apply it.","","Unpredictably either reforges a corrupted rare item with new random modifiers or removes all of its modifiers",[8983],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted rare item to apply it.",100,"","",[],[],[],19,[],""
6411,9221,10,2,"add_mod_to_rare_hellscape","Right click this item then left click a corrupted rare item to apply it. Rare items can have up to six random modifiers.","","Unpredictably adds or removes a modifier on a corrupted rare item",[8984],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted rare item to apply it. Rare items can have up to six random modifiers.",100,"","",[],[],[],19,[],""
6412,9222,20,2,"upgrade_to_unique_hellscape","Right click this item then left click a corrupted item to apply it. Cannot apply to Maps.","","Unpredictably either upgrades a corrupted item to unique rarity or destroys it",[8988],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an corrupted item to apply it. Cannot apply to Maps.",100,"","",[],[],[],19,[],""
6413,9223,40,2,"add_armour_quality_hellscape","Right click this item then left click a corrupted armour to apply it. The maximum random quality is 29%.","","Randomises the quality of a corrupted armour",[8986],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted armour to apply it. The maximum random quality is 29%.",100,"","",[],[],[],19,[],""
6414,9224,20,2,"add_weapon_quality_hellscape","Right click this item then left click a corrupted weapon to apply it. The maximum random quality is 29%.","","Randomises the quality of a corrupted weapon",[8985],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted weapon to apply it. The maximum random quality is 29%.",100,"","",[],[],[],19,[],""
6415,9225,10,2,"upgrade_mod_tier_hellscape","Right click this item then left click a corrupted rare item to apply it.","","Unpredictably raises or lowers the tier of each modifier on a corrupted rare item",[8987],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a corrupted rare item to apply it.",100,"","",[],[],[],19,[],""
6416,299,10,2,"add_cleansing_fire_implicit_1","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds a Lesser Searing Exarch implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Eater of Worlds implicit modifiers.",[8537],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6417,300,10,2,"add_cleansing_fire_implicit_2","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds a Greater Searing Exarch implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Eater of Worlds implicit modifiers.",[8538],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6418,301,10,2,"add_cleansing_fire_implicit_3","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds a Grand Searing Exarch implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Eater of Worlds implicit modifiers.",[8539],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6419,302,10,2,"add_cleansing_fire_implicit_4","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds an Exceptional Searing Exarch implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Eater of Worlds implicit modifiers.",[8586],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6420,303,10,2,"add_great_tangle_implicit_1","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds a Lesser Eater of Worlds implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Searing Exarch implicit modifiers.",[8534],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6421,304,10,2,"add_great_tangle_implicit_2","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds a Greater Eater of Worlds implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Searing Exarch implicit modifiers.",[8535],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6422,305,10,2,"add_great_tangle_implicit_3","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds a Grand Eater of Worlds implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Searing Exarch implicit modifiers.",[8536],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6423,306,10,2,"add_great_tangle_implicit_4","Right click this item then left click a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.","","Adds an Exceptional Eater of Worlds implicit modifier to a Body Armour, Boots, Gloves or Helmet. This replaces any existing implicit modifiers other than Searing Exarch implicit modifiers.",[8587],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal, magic or rare item to apply it. Cannot be used on Shaper, Elder or Elderslayer influenced items.",100,"","",[],[],[],19,[],""
6424,307,10,2,"conflict_orb","Right click this item then left click a non-unique item to apply it. Can only be used on items that have both a Searing Exarch and an Eater of Worlds implicit modifier. The chance of raising or lowering a modifier depends on its relative strength.","","Unpredictably raise the strength of one Searing Exarch or Eater of Worlds modifier on an item and lower the strength of another. Lesser modifiers that have their strength lowered will be removed.",[8588],"","","",[],[],5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a non-unique item to apply it. Can only be used on items that have both a Searing Exarch and Eater of Worlds implicit modifier. The chance of raising or lowering a modifier depends on its relative strength.",100,"","",[],[],[],19,[],""
6425,9228,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6426,9229,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6427,9230,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6428,9231,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6429,9232,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6430,9233,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6431,9234,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6432,9235,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6433,9236,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6434,9237,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6435,9238,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6436,9239,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6437,9240,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6438,9241,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6439,9242,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6440,9243,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6441,9244,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6442,9245,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6443,9246,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6444,9247,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6445,9248,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6446,9249,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6447,9250,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6448,9251,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6449,9252,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6450,9253,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6451,9254,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6452,9255,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6453,9256,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6454,9257,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6455,9258,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6456,9259,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6457,9260,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6458,9261,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6459,9262,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6460,9263,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6461,9264,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6462,9265,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6463,9266,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6464,9267,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6465,9268,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6466,9269,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6467,9270,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6468,9271,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6469,9272,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6470,9273,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6471,9274,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6472,9275,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6473,9276,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6474,9277,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6475,9278,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6476,9279,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6477,9280,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6478,9281,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6479,9282,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6480,9283,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6481,9284,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6482,9285,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6483,9286,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6484,9287,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6485,9288,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6486,9289,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6487,9290,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6488,9291,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6489,9292,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6490,9293,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6491,9294,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6492,9295,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6493,9296,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6494,9297,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6495,9298,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6496,9299,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6497,9300,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6498,9301,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6499,9302,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6500,9303,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6501,9304,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6502,9305,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6503,9306,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6504,9307,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6505,9308,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6506,9309,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6507,9310,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6508,9311,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6509,9312,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6510,9313,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6511,9314,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6512,9315,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6513,9316,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6514,9317,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6515,9318,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6516,9319,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6517,9320,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6518,9321,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6519,9322,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6520,9323,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6521,9324,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6522,9325,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6523,9326,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6524,9327,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6525,9328,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6526,9329,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6527,9330,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6528,9331,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6529,9332,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6530,9333,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6531,9334,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6532,9335,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6533,9336,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6534,9337,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6535,9338,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6536,9339,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6537,9340,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6538,9341,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6539,9342,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6540,9343,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6541,9344,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6542,9345,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6543,9346,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6544,9347,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6545,9348,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6546,9349,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6547,9350,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6548,9351,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6549,9352,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6550,9353,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6551,9354,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6552,9355,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
6553,9356,1,3,"","","","",[],"","","",[],[],0,"",0,"","",[],[],[],19,[],""
