"rownum","Id","DisplayedName","Description","ActionType","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool","TransfigureBase"
1443,"sequential_wifi_arcs","","",973,"","[1,2]","[1,34,7,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1444,"dash_to_target","","",974,"","[1,2]","[1,33]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1445,"spinning_ground_laser","","",975,"","[1,2]","[1,7,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1446,"monster_soulrend","","",976,"","[2,1]","[1,7,8,2,34,41,21,31,13,15,14,48,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1447,"flame_totem_channelled","Holy Flame Totem","Summons a totem that channels to fire a stream of flame at nearby enemies, and creates an area of consecrated ground around the totem.",977,"Art/2DArt/SkillIcons/flametotem.dds","[1,2,20]","[1,2,56,6,13,15,25,28,47,27]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/flametotem.jpg","","FlameTotem","",17,1,"[4248,4221,4039,9113]","[173,175,24,8800]",[],1,1,[18105],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1448,"flame_totem_channelled_alt_x","Holy Flame Totem of Ire","Summons a totem that channels to fire a stream of flame at nearby enemies, and creates an area of consecrated ground around the totem.",977,"Art/2DArt/SkillIcons/flametotem.dds","[1,2,20]","[1,2,56,6,13,15,25,28,47,27,112]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/flametotem.jpg","","FlameTotem","",17,1,"[4248,4221,4039,9113]","[173,175,24,8800]",[],1,1,[18105],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1447
1449,"flame_totem_channelled_alt_y","[DNT] FlameTotemAltY","Summons a totem that channels to fire a stream of flame at nearby enemies, and creates an area of consecrated ground around the totem.",977,"Art/2DArt/SkillIcons/flametotem.dds","[1,2,20]","[1,2,56,6,13,15,25,28,47,27]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/flametotem.jpg","","FlameTotem","",17,1,"[4248,4221,4039,9113]","[173,175,24,8800]",[],1,1,[18105],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1447
1450,"synthesis_turret_charge_projectile","","",978,"",[2],"[1,2,6]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1451,"mass_beam_barrage","","",979,"","[2,1]","[1,6]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1452,"concentrated_beam","","",980,"","[2,1]","[1,6]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1453,"shock_rifle_disco","","",981,"","[2,1]","[1,2,6]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1454,"expanding_cone_waves","","",982,"","[2,1]","[1,7,6,71]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1455,"expanding_effect","","",983,"","[4,1,2]","[1,31]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1456,"steelskin","Steelskin","Applies a buff which can take some of the damage from hits for you before being depleted. Shares a cooldown with other Guard skills.",984,"Art/2DArt/BuffIcons/QuickGuard.dds",[4],"[1,4,63,8,31,77,89]",[],"","",1,"","",22,1,"[9522,9873]","[9372,1033]",[],1,1,[],8,"","","",[],"","",1,""
1457,"quick_dodge","Dash","Performs a series of quick teleports towards a targeted location. If using the \""Attack in Place\"" option, the direction is reversed. Shares a cooldown with other Blink skills.",985,"Art/2DArt/SkillIcons/QuickDash.dds",[1],"[1,33,78,79,89,104]",[],"","",1,"","",22,1,"[9888,9874]","[9887,11669]",[],1,1,[],8,4,"","",[],"","",1,""
1458,"quick_block","[UNUSED] Quick Block  (NOT CURRENTLY USED)","[UNUSED] Not used",986,"Art/2DArt/SkillIcons/auraspeed.dds",[1],"[0,4,8,6,63,7,19,89]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1459,"replicate","[UNUSED] Replicate  (NOT CURRENTLY USED)","[UNUSED] Summon replications of your character that follow you. When you use a supported skill, the replications also use their copy of the skill. Additional Projectiles are distributed evenly among replications.",987,"Art/2DArt/SkillIcons/passives/Survivalist.dds",[4],"[5,1,8,76,89]",[],"","",1,"","",22,1,[],[],"[0,19,20,23,6,7,2,18,8,34,40,56]",1,1,[],8,"","","",[],"","",1,""
1460,"bladestorm","Bladestorm","Perform a spinning attack, damaging enemies around you and creating a bladestorm matching your stance. The bladestorm repeatedly damages enemies, based on your weapon damage and attack time, for a duration. Blood bladestorms are stationary and cause Bleeding, while Sand bladestorms move slowly forwards and Blind enemies. Requires a Sword or Axe. You are in Blood Stance by default.",988,"Art/2DArt/SkillIcons/BloodBladeStorm.dds","[2,1]","[0,19,7,8,23]","[9,10,15,11,16]","","",1,"","",22,1,"[9876,12913]","[24,13335]",[],1,1,"[9309,18103]",8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1461,"bladestorm_alt_x","Bladestorm of Uncertainty","Perform a spinning attack, damaging enemies around you and creating a random bladestorm. The bladestorm repeatedly damages enemies, based on your weapon damage and attack time, for a duration. Blood bladestorms are stationary and cause Bleeding, while Sand bladestorms move slowly forwards and Blind enemies. Requires a Sword or Axe.",988,"Art/2DArt/SkillIcons/BloodBladeStorm.dds","[2,1]","[0,19,7,8,23]","[9,10,15,11,16]","","",1,"","",22,1,"[9876,12913]","[24,13335]",[],1,1,"[9309,18103]",8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1460
1462,"bladestorm_alt_y","[DNT] BladestormAltY","Perform a spinning attack, damaging enemies around you and creating a bladestorm matching your stance. The bladestorm repeatedly damages enemies, based on your weapon damage and attack time, for a duration. Blood bladestorms are stationary and cause Bleeding, while Sand bladestorms move slowly forwards and Blind enemies. Requires a Sword or Axe. You are in Blood Stance by default.",988,"Art/2DArt/SkillIcons/BloodBladeStorm.dds","[2,1]","[0,19,7,8,23]","[9,10,15,11,16]","","",1,"","",22,1,"[9876,12913]","[24,13335]",[],1,1,"[9309,18103]",8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1460
1463,"blood_sand_stance","Blood and Sand","Casts a buff that grants different bonuses to melee skills depending on your stance. Using the skill again alternates between Blood Stance and Sand Stance.",989,"Art/2DArt/BuffIcons/SandStance.dds",[4],"[1,4,63,11,63,84,85,89,92]",[],"","",1,"","",22,1,"[9877,14978,15008]","[4523,14707,14885]",[],1,1,[],8,"","","",[],"","",1,""
1464,"berserk","Berserk","Consumes Rage at an accelerating rate to provide a powerful buff, granting more attack damage, attack speed, movement speed, and less damage taken.",990,"Art/2DArt/BuffIcons/Beserk.dds",[4],"[1,4,31,63,85,89]",[],"","",1,"Berserk","",22,1,"[9560,9890]","[9372,4523]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1465,"blood_spears","Perforate","Smash the ground to bring forth multiple spears to damage enemies. When in Blood Stance, multiple spikes burst from the ground in sequence, able to hit enemies multiple times. In Sand Stance, the spikes are thrust outwards. Requires a Sword or Axe. You are in Blood Stance by default.",991,"Art/2DArt/SkillIcons/Bloodspears.dds","[2,1]","[0,7,6,19,23,91,14]","[9,10,15,11,16]","","",1,"","",22,1,"[9878,9879,17861]","[433,24,17860]",[],1,1,[9340],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1466,"blood_spears_alt_x","Perforate of Duality","Smash the ground to bring forth multiple spears to damage enemies. When in Blood Stance, multiple spikes burst from the ground in sequence, able to hit enemies multiple times. In Sand Stance, the spikes are thrust outwards. Requires a Sword or Axe. You are in Blood Stance by default.",991,"Art/2DArt/SkillIcons/Bloodspears.dds","[2,1]","[0,7,6,19,23,91,14]","[9,10,15,11,16]","","",1,"","",22,1,"[9878,9879,17861]","[433,24,17860]",[],1,1,[9340],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1465
1467,"blood_spears_alt_y","Perforate of Bloodshed","Smash the ground to bring forth multiple spikes from the ground in sequence, able to hit enemies multiple times.\nRequires a Sword or Axe.",991,"Art/2DArt/SkillIcons/Bloodspears.dds","[2,1]","[0,7,6,19,23,91,14]","[9,10,15,11,16]","","",1,"","",22,1,"[9878,9879,17861]","[433,24,17860]",[],1,1,[9340],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1465
1468,"chain_strike","Chain Hook","When used at range, throws out a chain, pulling you to the enemy hit dealing damage in an area behind them. When close to the enemy, just causes the area damage directly. Requires a One Handed Mace, Sceptre, Sword or Axe.",992,"Art/2DArt/SkillIcons/ChainStrike.dds","[2,1]","[0,7,6,33,19,23]","[9,10,11,12,32]","","",1,"","",22,1,"[9885,17994]","[24,17910]",[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1469,"chain_strike_alt_x","[DNT] Chain Hook of Pulling","Throws out chains at a number of enemies in a cone, dealing damage in an area behind each. Enemies far away from you are pulled towards you. Requires a One Handed Mace, Sceptre, Sword or Axe.",1100,"Art/2DArt/SkillIcons/ChainStrike.dds","[2,1]","[0,7,6,19,23]","[9,10,11,12,32,37]","","",1,"","",22,1,"[9885,17994]","[24,17910]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1468
1470,"chain_strike_alt_y","[DNT] ChainHookAltY","When used at range, throws out a chain, pulling you to the enemy hit dealing damage in an area behind them. When close to the enemy, just causes the area damage directly. Requires a One Handed Mace, Sceptre, Sword or Axe.",992,"Art/2DArt/SkillIcons/ChainStrike.dds","[2,1]","[0,7,6,33,19,23]","[9,10,11,12,32]","","",1,"","",22,1,"[9885,17994]","[24,17910]",[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1468
1471,"tormented_spirit_tether","","",993,"",[2],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1472,"blitz","[UNUSED] Blitz (NOT CURRENTLY USED)","[UNUSED] Swing twice, gaining rage with each hit. Every 10 rage, perform a large area of effect attack. At 50 rage, perform an even larger attack, and lose 10 rage.",994,"Art/2DArt/BuffIcons/TRexDebuff.dds","[1,2]","[0,20,23,19,27]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","","","Blitz","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1473,"legion_breakout","","",995,"",[4],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1474,"support_blunt_shockwave","Shockwave","Deals attack damage in an area.",996,"Art/2DArt/BuffIcons/Shockwave.dds","[2,1]","[0,7,6,31,36,19,114]","[12,32,17,14,57]","","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","",1,1,""
1475,"gore_shockwave","Gore Shockwave","Deals attack damage in an area.",996,"Art/2DArt/BuffIcons/Shockwave.dds","[2,1]","[0,7,6,31,36,19]",[16],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1476,"ice_dash","Frostblink","Teleport to a location, damaging enemies and leaving Chilled ground in an area at both ends of the teleport. Shares a cooldown with other Blink skills.",997,"Art/2DArt/SkillIcons/Frostblink.dds","[2,1,22]","[1,33,8,31,29,67,78,79,7,31,6,14,13,15,63,85,89]",[],"","",1,"IceDash","",22,1,"[9880,10337,9881]","[3334,215,11670]",[],1,1,[],8,6,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1477,"ice_dash_alt_x","Frostblink of Wintry Blast","Teleport to a location, damaging enemies in an area at both ends of the teleport. Deals higher damage to chilled enemies, then removes chill from them. Cannot be supported by Unleash.",997,"Art/2DArt/SkillIcons/Frostblink.dds","[2,1,22]","[1,33,31,29,78,7,31,6,14,13,15,21]",[],"","",1,"IceDash","",22,1,"[9880,10337,9881]","[3334,215,11670]",[],1,1,[],8,6,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1476
1478,"ice_dash_alt_y","[DNT] FrostblinkAltY","Teleport to a location, damaging enemies and leaving Chilled ground in an area at both ends of the teleport. Shares a cooldown with other Blink skills.",997,"Art/2DArt/SkillIcons/Frostblink.dds","[2,1,22]","[1,33,8,31,29,67,78,79,7,31,6,14,13,15,63,85,89]",[],"","",1,"IceDash","",22,1,"[9880,10337,9881]","[3334,215,11670]",[],1,1,[],8,6,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1476
1479,"blood_sand_armour","Flesh and Stone","Casts an aura that affects you and nearby enemies differently depending on your stance. Using the skill again alternates between Blood Stance and Sand Stance.",998,"Art/2DArt/SkillIcons/SandArmour.dds",[4],"[1,4,38,52,63,11,75,7,84,85,89,92]",[],"","",1,"","",22,1,"[9882,14982,15012,15034,15905]","[13977,14707,14885,13998,433]",[],1,1,[],8,"","","",[],"","",1,""
1480,"monster_attack_ice_spear","","",999,"Art/2DArt/SkillIcons/IceSpear.dds","[1,2]","[0,2,56,6,13,14,15,21,31,69]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1481,"slice_and_dice","[UNUSED] Slice and Dice (NOT CURRENTLY USED)","",1000,"Art/2DArt/SkillIcons/ChainStrike.dds","[1,2]","[0,20,23,19,27]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1482,"physical_damage_aura","Pride","Casts an aura that causes nearby enemies to take more physical damage.",1001,"Art/2DArt/SkillIcons/auradamage.dds",[4],"[1,7,4,11,22,14,38,63,71,27,52,80,84,85,89]",[],"","",1,"","",22,1,"[9778,9779,9780,14994,15024]","[13977,1931,13998,14707,14885]",[],1,1,[],8,"","","",[],"","",1,""
1483,"delayed_area_barrage","","",1002,"","[1,2]",[0],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1484,"flask_draining_lasso","","",1003,"",[2],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1485,"retract_arrow_nuke","","",1004,"",[2],[0],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1486,"multi_splitting_projectile","","",1005,"","[2,1]",[0],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1487,"legion_revive","","",1006,"",[4],[],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1488,"screech_snipe","","",1007,"",[2],[1],[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,27,3,35,15,14,28,12,26,17,16,11,10,29,18,19,13]","","",1,""
1489,"fire_wake_arrow_combo","","",1008,"","[1,2]","[0,2]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,27,3,35,15,14,28,12,26,17,16,11,10,29,18,19,13]","","",1,""
1490,"summon_bone_golem","Summon Carrion Golem","Summons a Carrion Golem that grants added physical damage for your non-golem minions. The Carrion Golem attacks with a series of slashes that increase in speed and damage, as well as a cascade of bone spikes, and deals more damage for each of your non-golem minions near it.",1009,"Art/2DArt/SkillIcons/SummonCarrionGolem.dds",[1],"[31,27,15,5,17,21,1,14,13,50,76,89]",[],"","",1,"","",22,1,[5118],[3334],"[0,19,20,33,7,23]",1,1,[],8,"","","",[],"","",1,""
1491,"summon_bone_golem_alt_x","Summon Carrion Golem of Hordes","Summons a Carrion Golem. The Carrion Golem attacks with a series of slashes that increase in speed and damage, as well as a cascade of bone spikes.",1009,"Art/2DArt/SkillIcons/SummonCarrionGolem.dds",[1],"[31,27,15,5,17,21,1,14,13,50,76,89]",[],"","",1,"","",22,1,[5118],[3334],"[0,19,20,33,7,23]",1,1,[],8,"","","",[],"","",1,1490
1492,"summon_bone_golem_alt_y","Summon Carrion Golem of Scavenging","Summons a Carrion Golem. The Carrion Golem attacks with a series of slashes that increase in speed and damage, can consume corpses to heal itself and gain the ability to unleash a devastating cascade of bone spikes, and deals more damage for each of your non-golem minions near it.",1009,"Art/2DArt/SkillIcons/SummonCarrionGolem.dds",[1],"[31,27,15,5,17,21,1,14,13,50,76,89]",[],"","",1,"","",22,1,[5118],[3334],"[0,19,20,33,7,23]",1,1,[],8,"","","",[],"","",1,1490
1493,"bone_golem_cascade","","",1010,"","[1,2]","[0,7,23,19]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1494,"bone_golem_multi_attack","","",1011,"","[1,2]","[0,23,19,20]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1495,"slither","Withering Step","Grants Elusive and a buff that grants Phasing. While you have this buff, monsters that enter an area around you will be Withered. Using a skill or losing the Elusive buff ends this skill's effects. Shares a cooldown with other Blink skills. Cannot be used while already Elusive.",1012,"Art/2DArt/SkillIcons/WitheringStep.dds",[4],"[78,4,63,7,41,33,79,1,31,8,89,14]",[],"","",1,"","",22,1,"[10357,10364]","[9372,10119]",[],1,1,[10118],8,0,"","",[],"","",1,""
1496,"corrosive_shroud","Plague Bearer","Gain an Incubating buff, adding to its Plague Value as you inflict poisons. Use the skill again to begin Infecting, dealing chaos damage over time to nearby enemies until the Plague Value is depleted. Your damage modifiers don't apply to this skill's damage. Using the skill again alternates between Incubating and Infecting.",1013,"Art/2DArt/SkillIcons/PlagueBearerStoring.dds",[4],"[1,4,41,7,63,84,85,89,100]",[],"","",1,"","",22,1,[],[],[],1,1,"[9941,10368]",8,"","","",[],"","",1,""
1497,"bone_armour","Bone Armour","Applies a buff to you and each of your minions, which will take some of the damage from enemy hits before being depleted. The buff also grants immunity to bleeding. Shares a cooldown with other Guard skills.",1014,"Art/2DArt/BuffIcons/QuickGuard2.dds",[4],"[1,4,63,8,31,77,5,89]",[],"","",1,"","",22,1,[9949],[9372],[],1,1,[],8,"","","",[],"","",1,""
1498,"minion_focus_fire","Signal Prey","Applies a debuff to a specific enemy which signals your minions to consider that enemy to be the Prey. All minions from skills supported by any Predator Support will target that enemy. Only one enemy can be the Prey at a time. This skill cannot be used by Totems, Traps, or Mines.",1015,"Art/2DArt/SkillIcons/MinionFocusFire.dds","[1,2]","[1,63,5,31,8,85,89,114]",[],"","",1,"","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
1499,"serpent_strike","[UNUSED] DISCONTINUED","[UNUSED] Attack an enemy, teleporting a short distance behind them if they're not in range. On hit, summon a serpent that replicates the attack.",1016,"Art/2DArt/SkillIcons/iconblinkstrike.dds","[1,2]","[0,19,20,23,33]","[6,7,9,10,56]","","",1,"","",22,1,[],[],[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1500,"coiling_assault","[UNUSED] DISCONTINUED","[UNUSED] Fling out projectiles in front of you. Every third attack fires a single, piercing, more powerful projectile at the center, and you dash forward with it.",1017,"Art/2DArt/SkillIcons/iconbladeflurry.dds","[1,2,9,23]","[0,19,33,2,40,81]","[7,9,10,6,56]","","",1,"","",22,1,[],[],[],1,1,[],8,0,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1501,"mortar_barrage_mine","Pyroclast Mine","Throws a mine that deals damage in an area when detonated, then launches fiery projectiles that rain down around it, each exploding to deal damage in a smaller area.",1018,"Art/2DArt/SkillIcons/FireMortarBarrageMine.dds","[1,2]","[1,6,2,28,35,7,11,38,52,81,83,86]",[],"","",1,"","",22,1,"[10244,10247,10250,10306,18322,18323]","[24,1837,173,10305,10112,2968]",[],1,1,[],6,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1502,"mortar_barrage_mine_alt_x","Pyroclast Mine of Sabotage","Throws a mine that deals damage in an area when detonated, then launches fiery projectiles that rain down around it, each exploding to deal damage in a smaller area.",1018,"Art/2DArt/SkillIcons/FireMortarBarrageMine.dds","[1,2]","[1,6,2,28,35,7,11,38,52,81,83,86]",[],"","",1,"","",22,1,"[10244,10247,10250,10306,18322,18323]","[24,1837,173,10305,10112,2968]",[],1,1,[],6,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1501
1503,"mortar_barrage_mine_alt_y","[DNT] FireNovaMineAltY","Throws a mine that deals damage in an area when detonated, then launches fiery projectiles that rain down around it, each exploding to deal damage in a smaller area.",1018,"Art/2DArt/SkillIcons/FireMortarBarrageMine.dds","[1,2]","[1,6,2,28,35,7,11,38,52,81,83,86]",[],"","",1,"","",22,1,"[10244,10247,10250,10306,18322,18323]","[24,1837,173,10305,10112,2968]",[],1,1,[],6,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1501
1504,"mine_lightning_explosion","Stormblast Mine","Throws a mine that deals damage in an area when detonated.",1019,"Art/2DArt/SkillIcons/LightningExplosionMine.dds","[1,2]","[1,6,7,35,30,71,11,38,52,83,86]",[],"","",1,"","",22,1,"[10242,10245,10248,18322,18323]","[24,1837,10112,10112,2968]",[],1,1,[],7,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1505,"mine_lightning_explosion_alt_x","[DNT] StormblastMineAltX","Throws a mine that deals damage in an area when detonated.",1019,"Art/2DArt/SkillIcons/LightningExplosionMine.dds","[1,2]","[1,6,7,35,30,71,11,38,52,83,86]",[],"","",1,"","",22,1,"[10242,10245,10248,18322,18323]","[24,1837,10112,10112,2968]",[],1,1,[],7,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1504
1506,"mine_lightning_explosion_alt_y","[DNT] StormblastMineAltY","Throws a mine that deals damage in an area when detonated.",1019,"Art/2DArt/SkillIcons/LightningExplosionMine.dds","[1,2]","[1,6,7,35,30,71,11,38,52,83,86]",[],"","",1,"","",22,1,"[10242,10245,10248,18322,18323]","[24,1837,10112,10112,2968]",[],1,1,[],7,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1504
1507,"cold_projectile_mine","Icicle Mine","Throws a mine that fires projectiles around it when detonated. These projectiles quickly dissipate as they travel, before disappearing.",1020,"Art/2DArt/SkillIcons/ColdProjectileMine.dds","[1,2]","[1,6,2,35,29,11,56,38,7,52,86]",[],"","",1,"","",22,1,"[10243,10246,10249,10292,18322,18323]","[24,1837,95,10293,10112,2968]",[],1,1,[],5,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
1508,"cold_projectile_mine_alt_x","Icicle Mine of Fanning","Throws a mine that fires projectiles at enemies when detonated. These projectiles quickly dissipate as they travel, before disappearing.",1020,"Art/2DArt/SkillIcons/ColdProjectileMine.dds","[1,2]","[1,6,2,35,29,11,56,38,7,52,86]",[],"","",1,"","",22,1,"[10243,10246,10249,10292,18322,18323]","[24,1837,95,10293,10112,2968]",[],1,1,[],5,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1507
1509,"cold_projectile_mine_alt_y","Icicle Mine of Sabotage","Throws a mine that fires projectiles around it when detonated. These projectiles quickly dissipate as they travel, before disappearing.",1020,"Art/2DArt/SkillIcons/ColdProjectileMine.dds","[1,2]","[1,6,2,35,29,11,56,38,7,52,86]",[],"","",1,"","",22,1,"[10243,10246,10249,10292,18322,18323]","[24,1837,95,10293,10112,2968]",[],1,1,[],5,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,1507
1510,"skitterbots","Summon Skitterbots","Summon a Chilling Skitterbot and a Shocking Skitterbot, which will trigger your traps and detonate your mines. Mines detonated by Skitterbots will re-arm and can then be detonated again. The Skitterbots grant you more trap and mine damage, and cannot be targeted or damaged.",1021,"Art/2DArt/SkillIcons/LightningFireSkitterbots.dds",[4],"[1,4,63,5,76,116,11,29,30,66,16,7,38,52,86,84,85,89]",[],"","",1,"","",22,1,"[10376,14999,15029]","[13977,14707,14885]",[],1,1,[],8,"","","",[],"","",1,""
1511,"blight_tower_aura","[UNUSED] Blight Tower Aura","",1022,"Art/2DArt/SkillIcons/auraresist.dds",[4],[],[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","",[],"","",1,""
1512,"blight_tower_petrify","[UNUSED] Blight Tower Petrify","",1023,"",[4],[],[],"","",1,"","",22,"",[],[],[],1,"",[],8,"","","",[],"","",1,""
1513,"monster_quick_dodge","","Performs a series of quick teleports towards a targeted location. If using the \""Attack in Place\"" option, the direction is reversed. Shares a cooldown with other Blink skills.",985,"Art/2DArt/SkillIcons/QuickDash.dds",[1],"[1,33,78,79]",[],"","",1,"","",22,1,[9888],[9887],[],1,1,[],8,"","","",[],"","",1,""
1514,"mamba_strike","Pestilent Strike","Attacks with your weapon, inflicting a debuff on enemies hit by the strike. If a debuffed enemy dies while poisoned, Pestilent Strike inflicts a secondary chaos damage over time debuff on enemies around them, based on the poisons on the slain enemy. This damage is not affected by your damage modifiers. Requires a Claw or Dagger.",1024,"Art/2DArt/SkillIcons/MambaStrike.dds","[1,2]","[0,19,20,23,7,8,41]","[6,7,56]","","",1,"","",22,1,"[10369,10370,10371,18014]","[24,215,433,3482]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
1515,"mamba_strike_alt_x","[DNT] PestilentStrikeAltX","Attacks with your weapon, inflicting a debuff on enemies hit by the strike. If a debuffed enemy dies while poisoned, Pestilent Strike inflicts a secondary chaos damage over time debuff on enemies around them, based on the poisons on the slain enemy. This damage is not affected by your damage modifiers. Requires a Claw or Dagger.",1024,"Art/2DArt/SkillIcons/MambaStrike.dds","[1,2]","[0,19,20,23,7,8,41]","[6,7,56]","","",1,"","",22,1,"[10369,10370,10371,18014]","[24,215,433,3482]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1514
1516,"mamba_strike_alt_y","[DNT] PestilentStrikeAltY","Attacks with your weapon, inflicting a debuff on enemies hit by the strike. If a debuffed enemy dies while poisoned, Pestilent Strike inflicts a secondary chaos damage over time debuff on enemies around them, based on the poisons on the slain enemy. This damage is not affected by your damage modifiers. Requires a Claw or Dagger.",1024,"Art/2DArt/SkillIcons/MambaStrike.dds","[1,2]","[0,19,20,23,7,8,41]","[6,7,56]","","",1,"","",22,1,"[10369,10370,10371,18014]","[24,215,433,3482]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,1514
